Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
"Nico Schlotterbeck","deGER","DF","Freiburg","deBundesliga","21","1999","32","32","2,785","30.9","4","1","5","4","0","0","5","0","3.6","3.6","1.5","5.1","35","173","21","0.13","0.03","0.16","0.13","0.16","0.11","0.05","0.16","0.11","0.16",
"Jeffrey Schlupp","ghGHA","MF,FW","Crystal Palace","engPremier League","28","1992","32","20","1,851","20.6","4","1","5","4","0","0","1","0","3.4","3.4","1.6","4.9","31","70","60","0.19","0.05","0.24","0.19","0.24","0.16","0.08","0.24","0.16","0.24",
"Kasper Schmeichel","dkDEN","GK","Leicester City","engPremier League","34","1986","37","37","3,330","37.0","0","0","0","0","0","0","2","0","0.0","0.0","0.0","0.0","1","2","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Jonathan Schmid","frFRA","DF","Freiburg","deBundesliga","31","1990","13","6","588","6.5","0","1","1","0","0","0","0","0","0.2","0.2","0.8","1.0","9","25","31","0.00","0.15","0.15","0.00","0.15","0.03","0.13","0.15","0.03","0.15",
"Benno Schmitz","deGER","DF","Köln","deBundesliga","26","1994","31","29","2,421","26.9","0","5","5","0","0","0","5","0","0.5","0.5","3.8","4.3","60","203","126","0.00","0.19","0.19","0.00","0.19","0.02","0.14","0.16","0.02","0.16",
"David Schnegg","atAUT","DF","Venezia","itSerie A","22","1998","4","2","142","1.6","0","0","0","0","0","0","1","0","0.0","0.0","0.0","0.0","2","1","5","0.00","0.00","0.00","0.00","0.00","0.00","0.01","0.01","0.00","0.01",
"Morgan Schneiderlin","frFRA","MF","Nice","frLigue 1","31","1989","20","5","649","7.2","0","1","1","0","0","0","1","1","0.3","0.3","0.2","0.5","5","36","5","0.00","0.14","0.14","0.00","0.14","0.04","0.02","0.07","0.04","0.07",
"Alessandro Schöpf","atAUT","MF","Arminia","deBundesliga","27","1994","31","27","2,397","26.6","1","0","1","1","0","0","3","1","2.0","2.0","2.6","4.6","57","96","91","0.04","0.00","0.04","0.04","0.04","0.07","0.10","0.17","0.07","0.17",
"Jerdy Schouten","nlNED","MF","Bologna","itSerie A","24","1997","17","16","1,392","15.5","1","1","2","1","0","0","4","1","0.2","0.2","0.7","0.9","9","82","13","0.06","0.06","0.13","0.06","0.13","0.01","0.05","0.06","0.01","0.06",
"Nico Schulz","deGER","DF","Dortmund","deBundesliga","28","1993","16","9","836","9.3","0","2","2","0","0","0","2","0","0.2","0.2","1.1","1.3","17","52","44","0.00","0.22","0.22","0.00","0.22","0.02","0.11","0.14","0.02","0.14",
"Marvin Schwäbe","deGER","GK","Köln","deBundesliga","26","1995","21","21","1,890","21.0","0","0","0","0","0","0","1","0","0.0","0.0","0.0","0.0","1","0","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Alexander Schwolow","deGER","GK","Hertha BSC","deBundesliga","29","1992","25","25","2,175","24.2","0","0","0","0","0","0","1","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Valentino Scotta","esESP","DF","Sevilla","esLa Liga","19","2001","1","0","1","0.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Demba Seck","snSEN","MF,FW","Torino","itSerie A","20","2001","6","1","146","1.6","0","0","0","0","0","0","0","0","0.6","0.6","0.0","0.6","6","3","8","0.00","0.00","0.00","0.00","0.00","0.39","0.00","0.39","0.39","0.39",
"Aleksandar Sedlar","rsSRB","DF,MF","Mallorca","esLa Liga","29","1991","10","3","404","4.5","0","0","0","0","0","0","5","1","0.0","0.0","0.1","0.1","2","12","0","0.00","0.00","0.00","0.00","0.00","0.00","0.01","0.01","0.00","0.01",
"Paul Seguin","deGER","MF","Greuther Fürth","deBundesliga","26","1995","27","23","2,108","23.4","0","3","3","0","0","0","9","0","0.5","0.5","2.0","2.5","28","118","48","0.00","0.13","0.13","0.00","0.13","0.02","0.08","0.10","0.02","0.10",
"Alidu Seidu","ghGHA","DF","Clermont Foot","frLigue 1","21","2000","21","16","1,410","15.7","0","0","0","0","0","0","7","2","0.5","0.5","0.2","0.7","10","30","12","0.00","0.00","0.00","0.00","0.00","0.03","0.01","0.04","0.03","0.04",
"Davie Selke","deGER","FW","Hertha BSC","deBundesliga","26","1995","25","10","1,004","11.2","4","0","4","3","1","1","2","0","4.2","3.4","0.6","4.0","10","13","50","0.36","0.00","0.36","0.27","0.27","0.38","0.05","0.43","0.31","0.36",
"Matz Sels","beBEL","GK","Strasbourg","frLigue 1","29","1992","37","37","3,330","37.0","0","0","0","0","0","0","1","0","0.0","0.0","0.1","0.1","0","1","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Ken Sema","seSWE","MF,FW","Watford","engPremier League","27","1993","18","7","852","9.5","0","0","0","0","0","0","1","0","0.1","0.1","1.3","1.4","19","8","36","0.00","0.00","0.00","0.00","0.00","0.01","0.13","0.15","0.01","0.15",
"Nélson Semedo","ptPOR","MF,DF","Wolves","engPremier League","27","1993","25","25","2,131","23.7","0","1","1","0","0","0","1","0","1.6","1.6","1.3","2.9","79","78","146","0.00","0.04","0.04","0.00","0.04","0.07","0.06","0.12","0.07","0.12",
"Lion Semić","deGER","DF","Dortmund","deBundesliga","17","2003","1","0","3","0.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Adrian Šemper","hrCRO","GK","Genoa","itSerie A","23","1998","1","1","90","1.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Stefano Sensi","itITA","MF,FW","Sampdoria","itSerie A","25","1995","11","10","754","8.4","1","0","1","1","0","0","1","0","1.1","1.1","0.8","1.9","16","34","24","0.12","0.00","0.12","0.12","0.12","0.13","0.10","0.23","0.13","0.23",
"Stefano Sensi","itITA","MF,FW","Inter","itSerie A","25","1995","9","1","167","1.9","0","0","0","0","0","0","0","0","0.4","0.4","0.3","0.7","7","13","13","0.00","0.00","0.00","0.00","0.00","0.21","0.16","0.37","0.21","0.37",
"Luigi Sepe","itITA","GK","Salernitana","itSerie A","30","1991","16","16","1,392","15.5","0","0","0","0","0","0","2","0","0.0","0.0","0.0","0.0","0","1","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Suat Serdar","deGER","MF,FW","Hertha BSC","deBundesliga","24","1997","30","27","2,218","24.6","3","0","3","3","0","0","6","0","2.1","2.1","1.4","3.5","43","83","77","0.12","0.00","0.12","0.12","0.12","0.09","0.06","0.14","0.09","0.14",
"Laurens Serpe","itITA","DF","Genoa","itSerie A","20","2001","1","0","45","0.5","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","2","5","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Janni Serra","deGER","FW","Arminia","deBundesliga","23","1998","26","15","1,117","12.4","3","2","5","3","0","0","1","0","3.2","3.2","0.8","4.0","7","14","62","0.24","0.16","0.40","0.24","0.40","0.26","0.06","0.32","0.26","0.32",
"Javier Serrano","esESP","MF","Atlético Madrid","esLa Liga","18","2003","5","1","68","0.8","0","0","0","0","0","0","1","1","0.0","0.0","0.0","0.0","0","2","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Nicolás Serrano","esESP","MF,FW","Athletic Club","esLa Liga","18","2003","14","3","317","3.5","1","0","1","1","0","0","0","0","0.4","0.4","0.1","0.5","13","7","26","0.28","0.00","0.28","0.28","0.28","0.12","0.02","0.14","0.12","0.14",
"Zidan Sertdemir","dkDEN","MF,FW","Leverkusen","deBundesliga","16","2005","3","0","18","0.2","0","0","0","0","0","0","0","0","0.0","0.0","0.1","0.1","0","1","1","0.00","0.00","0.00","0.00","0.00","0.00","0.26","0.26","0.00","0.26",
"Ryan Sessegnon","engENG","DF,MF","Tottenham","engPremier League","21","2000","15","13","1,047","11.6","0","2","2","0","0","0","2","0","0.3","0.3","2.7","3.0","30","22","80","0.00","0.17","0.17","0.00","0.17","0.03","0.23","0.26","0.03","0.26",
"Nils Seufert","deGER","MF","Greuther Fürth","deBundesliga","24","1997","4","1","99","1.1","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","1","3","2","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Salva Sevilla","esESP","MF","Mallorca","esLa Liga","37","1984","28","17","1,507","16.7","5","3","8","1","4","4","2","0","4.8","1.7","2.8","4.5","30","132","14","0.30","0.18","0.48","0.06","0.24","0.29","0.17","0.46","0.10","0.27",
"Stephan El Shaarawy","itITA","FW,DF","Roma","itSerie A","28","1992","27","8","1,055","11.7","3","0","3","3","0","0","1","0","2.7","2.7","3.0","5.7","58","78","105","0.26","0.00","0.26","0.26","0.26","0.23","0.26","0.49","0.23","0.49",
"Jamie Shackleton","engENG","DF,MF","Leeds United","engPremier League","21","1999","14","7","709","7.9","0","0","0","0","0","0","4","0","0.2","0.2","0.0","0.2","20","36","20","0.00","0.00","0.00","0.00","0.00","0.02","0.00","0.02","0.02","0.02",
"Xherdan Shaqiri","chSUI","FW,MF","Lyon","frLigue 1","29","1991","11","9","679","7.5","2","3","5","2","0","0","0","0","0.6","0.6","1.7","2.3","10","38","73","0.27","0.40","0.66","0.27","0.66","0.08","0.22","0.31","0.08","0.31",
"Luke Shaw","engENG","DF","Manchester Utd","engPremier League","26","1995","20","19","1,601","17.8","0","3","3","0","0","0","8","0","0.1","0.1","3.6","3.7","48","82","69","0.00","0.17","0.17","0.00","0.17","0.01","0.20","0.21","0.01","0.21",
"Jonjo Shelvey","engENG","MF","Newcastle Utd","engPremier League","29","1992","24","22","1,983","22.0","2","1","3","2","0","0","7","1","0.9","0.9","1.0","1.9","11","84","7","0.09","0.05","0.14","0.09","0.14","0.04","0.05","0.09","0.04","0.09",
"Aimar Sher","iqIRQ","MF","Spezia","itSerie A","18","2002","1","0","45","0.5","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","3","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Eldor Shomurodov","uzUZB","FW,MF","Roma","itSerie A","26","1995","28","5","784","8.7","3","4","7","3","0","0","2","0","4.3","4.3","3.3","7.5","28","17","85","0.34","0.46","0.80","0.34","0.80","0.49","0.38","0.87","0.49","0.87",
"Shola Shoretire","engENG","MF","Manchester Utd","engPremier League","17","2004","1","0","16","0.2","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Mahame Siby","mlMLI","DF","Strasbourg","frLigue 1","25","1996","2","0","17","0.2","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Aboubakar Sidibé","frFRA","DF","Clermont Foot","frLigue 1","25","1996","1","0","6","0.1","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","1","0","2","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Alassane Sidibe","ciCIV","MF","Atalanta","itSerie A","19","2002","1","0","6","0.1","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Djibril Sidibé","frFRA","DF","Monaco","frLigue 1","29","1992","17","12","949","10.5","0","0","0","0","0","0","6","0","0.2","0.2","0.6","0.8","26","68","41","0.00","0.00","0.00","0.00","0.00","0.02","0.06","0.07","0.02","0.07",
"Kaj Sierhuis","nlNED","FW","Reims","frLigue 1","23","1998","2","1","80","0.9","0","0","0","0","0","0","0","0","0.1","0.1","0.1","0.2","3","1","3","0.00","0.00","0.00","0.00","0.00","0.08","0.12","0.20","0.08","0.20",
"Francisco Sierralta","clCHI","DF","Watford","engPremier League","24","1997","5","5","427","4.7","0","0","0","0","0","0","0","0","0.1","0.1","0.0","0.1","1","2","0","0.00","0.00","0.00","0.00","0.00","0.01","0.00","0.01","0.01","0.01",
"Arnór Sigurðsson","isISL","FW,MF","Venezia","itSerie A","22","1999","9","0","183","2.0","0","0","0","0","0","0","0","0","0.1","0.1","0.0","0.1","6","4","16","0.00","0.00","0.00","0.00","0.00","0.04","0.02","0.06","0.04","0.06",
"Kiliann Sildillia","frFRA","DF,MF","Freiburg","deBundesliga","19","2002","7","1","169","1.9","0","0","0","0","0","0","1","0","0.0","0.0","0.2","0.2","3","6","2","0.00","0.00","0.00","0.00","0.00","0.00","0.13","0.13","0.00","0.13",
"Adrien Silva","ptPOR","MF","Sampdoria","itSerie A","32","1989","17","12","1,083","12.0","0","1","1","0","0","0","3","1","0.3","0.3","0.4","0.7","14","57","14","0.00","0.08","0.08","0.00","0.08","0.03","0.03","0.06","0.03","0.06",
"André Silva","ptPOR","FW","RB Leipzig","deBundesliga","25","1995","33","24","2,076","23.1","11","3","14","8","3","3","1","0","12.6","10.7","3.3","14.0","36","50","172","0.48","0.13","0.61","0.35","0.48","0.54","0.14","0.69","0.46","0.61",
"Bernardo Silva","ptPOR","MF,FW","Manchester City","engPremier League","26","1994","35","33","2,857","31.7","8","4","12","8","0","0","6","0","6.7","6.7","6.5","13.2","146","170","277","0.25","0.13","0.38","0.25","0.38","0.21","0.21","0.42","0.21","0.42",
"Caio Henrique Oliveira Silva","brBRA","DF","Monaco","frLigue 1","24","1997","34","31","2,662","29.6","2","8","10","2","0","0","5","0","1.0","1.0","6.5","7.5","81","156","208","0.07","0.27","0.34","0.07","0.34","0.03","0.22","0.25","0.03","0.25",
"David Silva","esESP","MF","Real Sociedad","esLa Liga","35","1986","25","22","1,720","19.1","2","4","6","2","0","0","4","1","3.1","3.1","4.5","7.5","65","147","105","0.10","0.21","0.31","0.10","0.31","0.16","0.24","0.39","0.16","0.39",
"Fábio Silva","ptPOR","FW","Wolves","engPremier League","19","2002","22","6","572","6.4","0","0","0","0","0","0","0","0","1.8","1.8","0.2","1.9","14","14","41","0.00","0.00","0.00","0.00","0.00","0.28","0.03","0.30","0.28","0.30",
"Gabriel Silva","brBRA","DF,MF","Saint-Étienne","frLigue 1","30","1991","13","9","713","7.9","0","0","0","0","0","0","1","0","0.0","0.0","0.0","0.1","6","22","17","0.00","0.00","0.00","0.00","0.00","0.01","0.01","0.01","0.01","0.01",
"Jonathan Silva","arARG","DF,FW","Getafe","esLa Liga","27","1994","9","1","226","2.5","0","0","0","0","0","0","4","0","0.0","0.0","0.1","0.2","5","11","9","0.00","0.00","0.00","0.00","0.00","0.01","0.05","0.06","0.01","0.06",
"Rui Silva","ptPOR","GK","Betis","esLa Liga","27","1994","22","21","1,964","21.8","0","0","0","0","0","0","2","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Thiago Silva","brBRA","DF","Chelsea","engPremier League","36","1984","32","28","2,650","29.4","3","0","3","3","0","0","2","0","0.9","0.9","0.2","1.1","14","145","2","0.10","0.00","0.10","0.10","0.10","0.03","0.01","0.04","0.03","0.04",
"Marco Silvestri","itITA","GK","Udinese","itSerie A","30","1991","35","35","3,150","35.0","0","0","0","0","0","0","1","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Mohamed Simakan","frFRA","DF","RB Leipzig","deBundesliga","21","2000","28","23","2,009","22.3","1","0","1","1","0","0","5","0","0.9","0.9","0.7","1.6","19","80","10","0.04","0.00","0.04","0.04","0.04","0.04","0.03","0.07","0.04","0.07",
"Giovanni Simeone","arARG","FW","Hellas Verona","itSerie A","26","1995","35","32","2,653","29.5","17","5","22","17","0","1","8","0","10.3","9.5","3.2","12.7","40","40","259","0.58","0.17","0.75","0.58","0.75","0.35","0.11","0.46","0.32","0.43",
"Giovanni Simeone","arARG","FW","Cagliari","itSerie A","26","1995","1","0","7","0.1","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","1","2","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Giuliano Simeone","arARG","MF","Atlético Madrid","esLa Liga","18","2002","1","0","1","0.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","2","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Ellis Simms","engENG","FW","Everton","engPremier League","20","2001","1","1","61","0.7","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","2","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Moses Simon","ngNGA","FW,MF","Nantes","frLigue 1","26","1995","30","29","2,332","25.9","6","8","14","6","0","0","3","0","4.6","4.6","8.7","13.3","146","49","242","0.23","0.31","0.54","0.23","0.54","0.18","0.33","0.51","0.18","0.51",
"Unai Simón","esESP","GK","Athletic Club","esLa Liga","24","1997","34","34","3,060","34.0","0","0","0","0","0","0","3","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Xavi Simons","nlNED","MF,FW","Paris S-G","frLigue 1","18","2003","6","1","132","1.5","0","0","0","0","0","0","1","0","0.2","0.2","0.1","0.3","3","3","5","0.00","0.00","0.00","0.00","0.00","0.14","0.08","0.22","0.14","0.22",
"Wilfried Singo","ciCIV","DF","Torino","itSerie A","20","2000","35","32","2,607","29.0","3","4","7","3","0","0","5","1","2.6","2.6","2.5","5.2","69","89","157","0.10","0.14","0.24","0.10","0.24","0.09","0.09","0.18","0.09","0.18",
"Daley Sinkgraven","nlNED","DF","Leverkusen","deBundesliga","26","1995","12","3","351","3.9","0","0","0","0","0","0","0","0","0.2","0.2","0.3","0.5","8","18","16","0.00","0.00","0.00","0.00","0.00","0.05","0.08","0.13","0.05","0.13",
"Tobias Sippel","deGER","GK","Gladbach","deBundesliga","33","1988","1","1","90","1.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Hugo Siquet","beBEL","DF","Freiburg","deBundesliga","19","2002","1","0","22","0.2","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","1","3","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Salvatore Sirigu","itITA","GK","Genoa","itSerie A","34","1987","37","37","3,330","37.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Issouf Sissokho","mlMLI","MF","Bordeaux","frLigue 1","19","2002","7","6","436","4.8","0","0","0","0","0","0","3","1","0.2","0.2","0.3","0.5","3","15","21","0.00","0.00","0.00","0.00","0.00","0.04","0.07","0.11","0.04","0.11",
"Ibrahima Sissoko","mlMLI","MF,DF","Strasbourg","frLigue 1","23","1997","35","26","2,303","25.6","2","5","7","2","0","0","6","0","2.6","2.6","4.3","6.8","50","100","103","0.08","0.20","0.27","0.08","0.27","0.10","0.17","0.27","0.10","0.27",
"Moussa Sissoko","frFRA","MF","Watford","engPremier League","31","1989","36","36","3,220","35.8","2","1","3","2","0","0","5","0","3.8","3.7","3.1","6.8","51","116","72","0.06","0.03","0.08","0.06","0.08","0.11","0.09","0.19","0.10","0.19",
"Nelson Sissoko","frFRA","DF","Saint-Étienne","frLigue 1","24","1997","1","1","45","0.5","0","0","0","0","0","0","1","0","0.0","0.0","0.0","0.0","0","1","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Sambou Sissoko","frFRA","MF,DF","Reims","frLigue 1","22","1999","8","0","176","2.0","0","0","0","0","0","0","0","0","0.1","0.1","0.3","0.4","3","7","4","0.00","0.00","0.00","0.00","0.00","0.08","0.14","0.22","0.08","0.22",
"Antonio Sivera","esESP","GK","Alavés","esLa Liga","24","1996","4","3","277","3.1","0","0","0","0","0","0","1","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Ellyes Skhiri","tnTUN","MF","Köln","deBundesliga","26","1995","22","20","1,820","20.2","4","1","5","4","0","0","3","0","3.2","3.2","0.9","4.1","19","83","39","0.20","0.05","0.25","0.20","0.25","0.16","0.05","0.20","0.16","0.20",
"Oliver Skipp","engENG","MF","Tottenham","engPremier League","20","2000","18","14","1,350","15.0","0","0","0","0","0","0","6","0","0.2","0.2","0.7","1.0","27","76","18","0.00","0.00","0.00","0.00","0.00","0.02","0.05","0.07","0.02","0.07",
"Leo Skiri Østigård","noNOR","DF","Genoa","itSerie A","21","1999","15","13","1,172","13.0","0","0","0","0","0","0","4","2","0.3","0.3","0.2","0.5","10","38","2","0.00","0.00","0.00","0.00","0.00","0.02","0.01","0.04","0.02","0.04",
"Łukasz Skorupski","plPOL","GK","Bologna","itSerie A","30","1991","36","36","3,240","36.0","0","0","0","0","0","0","4","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Andreas Skov Olsen","dkDEN","FW,DF","Bologna","itSerie A","21","1999","18","6","747","8.3","0","2","2","0","0","0","0","0","0.9","0.9","0.4","1.2","29","19","52","0.00","0.24","0.24","0.00","0.24","0.11","0.05","0.15","0.11","0.15",
"Robert Skov","dkDEN","FW,DF","Hoffenheim","deBundesliga","25","1996","12","3","368","4.1","0","1","1","0","0","0","1","0","0.7","0.7","1.4","2.1","9","14","37","0.00","0.24","0.24","0.00","0.24","0.17","0.34","0.51","0.17","0.51",
"Milan Škriniar","skSVK","DF","Inter","itSerie A","26","1995","35","35","3,150","35.0","3","0","3","3","0","0","3","0","3.2","3.2","0.5","3.7","34","100","31","0.09","0.00","0.09","0.09","0.09","0.09","0.02","0.11","0.09","0.11",
"Islam Slimani","dzALG","FW","Lyon","frLigue 1","33","1988","12","6","573","6.4","1","1","2","1","0","0","3","0","1.9","1.9","0.7","2.5","8","15","34","0.16","0.16","0.31","0.16","0.31","0.29","0.11","0.40","0.29","0.40",
"William Smallbone","ieIRL","MF,FW","Southampton","engPremier League","21","2000","4","2","133","1.5","0","0","0","0","0","0","0","0","0.1","0.1","0.0","0.1","4","2","7","0.00","0.00","0.00","0.00","0.00","0.03","0.03","0.06","0.03","0.06",
"Chris Smalling","engENG","DF","Roma","itSerie A","31","1989","27","23","2,091","23.2","3","0","3","3","0","0","0","0","2.4","2.4","0.4","2.8","4","39","5","0.13","0.00","0.13","0.13","0.13","0.10","0.02","0.12","0.10","0.12",
"Emile Smith Rowe","engENG","MF,FW","Arsenal","engPremier League","21","2000","33","21","1,921","21.3","10","2","12","10","0","0","1","0","6.0","6.0","2.0","8.0","65","85","139","0.47","0.09","0.56","0.47","0.56","0.28","0.09","0.38","0.28","0.38",
"Cédric Soares","ptPOR","DF","Arsenal","engPremier League","29","1991","21","16","1,486","16.5","1","1","2","1","0","0","3","0","0.6","0.6","1.6","2.1","17","84","56","0.06","0.06","0.12","0.06","0.12","0.03","0.09","0.13","0.03","0.13",
"Danilo Soares","brBRA","DF","Bochum","deBundesliga","29","1991","30","30","2,564","28.5","0","1","1","0","0","0","4","0","0.4","0.4","1.3","1.7","79","132","66","0.00","0.04","0.04","0.00","0.04","0.01","0.05","0.06","0.01","0.06",
"Rubén Sobrino","esESP","MF","Valencia","esLa Liga","29","1992","1","0","14","0.2","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Rubén Sobrino","esESP","FW,MF","Cádiz","esLa Liga","29","1992","33","19","1,861","20.7","4","1","5","4","0","0","4","0","5.4","5.3","1.8","7.1","36","38","87","0.19","0.05","0.24","0.19","0.24","0.26","0.09","0.35","0.26","0.35",
"Alex Sola","esESP","DF,FW","Real Sociedad","esLa Liga","22","1999","2","0","41","0.5","0","0","0","0","0","0","0","0","0.1","0.1","0.1","0.2","1","2","1","0.00","0.00","0.00","0.00","0.00","0.18","0.28","0.46","0.18","0.46",
"Augusto Solari","arARG","MF,DF","Celta Vigo","esLa Liga","29","1992","26","4","714","7.9","0","0","0","0","0","0","5","0","0.3","0.3","0.5","0.8","15","18","53","0.00","0.00","0.00","0.00","0.00","0.04","0.06","0.10","0.04","0.10",
"Roberto Soldado","esESP","FW","Levante","esLa Liga","36","1985","18","7","664","7.4","3","2","5","3","0","0","7","2","3.7","3.7","0.7","4.4","4","14","43","0.41","0.27","0.68","0.41","0.68","0.49","0.09","0.58","0.49","0.58",
"Carlos Soler","esESP","MF","Valencia","esLa Liga","24","1997","32","28","2,474","27.5","11","5","16","4","7","7","4","0","9.1","3.5","4.0","7.6","40","101","89","0.40","0.18","0.58","0.15","0.33","0.33","0.15","0.48","0.13","0.28",
"Yann Sommer","chSUI","GK","Gladbach","deBundesliga","32","1988","33","33","2,970","33.0","0","1","1","0","0","0","2","0","0.0","0.0","0.4","0.4","0","2","0","0.00","0.03","0.03","0.00","0.03","0.00","0.01","0.01","0.00","0.01",
"Son","esESP","DF","Levante","esLa Liga","27","1994","26","22","1,971","21.9","1","0","1","1","0","0","5","1","0.9","0.9","1.3","2.2","37","96","111","0.05","0.00","0.05","0.05","0.05","0.04","0.06","0.10","0.04","0.10",
"Brandon Soppy","frFRA","DF,MF","Udinese","itSerie A","19","2002","28","7","777","8.6","0","0","0","0","0","0","4","0","0.4","0.4","0.2","0.7","25","17","50","0.00","0.00","0.00","0.00","0.00","0.05","0.03","0.08","0.05","0.08",
"David Soria","esESP","GK","Getafe","esLa Liga","28","1993","38","38","3,414","37.9","0","0","0","0","0","0","4","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Roberto Soriano","itITA","MF","Bologna","itSerie A","30","1991","35","32","2,622","29.1","0","4","4","0","0","0","6","2","2.1","2.1","4.8","6.9","48","134","145","0.00","0.14","0.14","0.00","0.14","0.07","0.16","0.24","0.07","0.24",
"Alberto Soro","esESP","MF,FW","Granada","esLa Liga","22","1999","16","7","578","6.4","0","0","0","0","0","0","0","0","0.8","0.8","0.5","1.3","8","21","35","0.00","0.00","0.00","0.00","0.00","0.12","0.08","0.20","0.12","0.20",
"Borna Sosa","hrCRO","DF,FW","Stuttgart","deBundesliga","23","1998","28","28","2,498","27.8","1","8","9","1","0","0","4","0","0.9","0.9","6.8","7.8","104","139","200","0.04","0.29","0.32","0.04","0.32","0.03","0.25","0.28","0.03","0.28",
"Hugo Sotelo","esESP","FW","Celta Vigo","esLa Liga","17","2003","1","0","2","0.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Florian Sotoca","frFRA","FW,MF","Lens","frLigue 1","30","1990","35","28","2,480","27.6","6","4","10","4","2","2","7","0","8.5","6.9","3.2","10.2","51","124","194","0.22","0.15","0.36","0.15","0.29","0.31","0.12","0.43","0.25","0.37",
