Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
"Patrick Osterhage","deGER","MF","Bochum","deBundesliga","22","2000","23","11","1,029","11.4","0","0","0","0","0","0","3","0","0.3","0.3","0.3","0.6","6","26","23","0.00","0.00","0.00","0.00","0.00","0.02","0.03","0.05","0.02","0.05",
"Paulo Otávio","brBRA","DF","Wolfsburg","deBundesliga","27","1994","25","25","2,041","22.7","0","5","5","0","0","0","7","0","0.8","0.8","2.7","3.5","41","98","84","0.00","0.22","0.22","0.00","0.22","0.04","0.12","0.16","0.04","0.16",
"Dango Ouattara","bfBFA","MF,FW","Bournemouth","engPremier League","20","2002","19","15","1,241","13.8","1","3","4","1","0","0","1","0","3.6","3.6","2.5","6.1","39","23","87","0.07","0.22","0.29","0.07","0.29","0.26","0.18","0.44","0.26","0.44",
"Dango Ouattara","bfBFA","FW,MF","Lorient","frLigue 1","20","2002","18","18","1,548","17.2","6","5","11","6","0","0","3","1","5.2","5.2","3.1","8.3","64","39","151","0.35","0.29","0.64","0.35","0.64","0.30","0.18","0.48","0.30","0.48",
"Remi Oudin","frFRA","FW,MF","Lecce","itSerie A","25","1996","31","12","1,321","14.7","3","0","3","3","0","0","3","0","2.0","2.0","2.3","4.3","24","63","54","0.20","0.00","0.20","0.20","0.20","0.14","0.16","0.29","0.14","0.29",
"Zinédine Ould Khaled","frFRA","MF,FW","Angers","frLigue 1","22","2000","4","0","51","0.6","0","0","0","0","0","0","0","0","0.3","0.3","0.0","0.3","0","5","2","0.00","0.00","0.00","0.00","0.00","0.54","0.00","0.54","0.54","0.54",
"Azzedine Ounahi","maMAR","MF,FW","Marseille","frLigue 1","22","2000","7","1","121","1.3","1","0","1","1","0","0","0","0","0.7","0.7","0.2","0.9","6","5","8","0.74","0.00","0.74","0.74","0.74","0.50","0.16","0.65","0.50","0.65",
"Azzedine Ounahi","maMAR","MF,FW","Angers","frLigue 1","22","2000","15","13","1,129","12.5","0","0","0","0","0","0","1","0","1.8","1.8","1.6","3.4","53","87","77","0.00","0.00","0.00","0.00","0.00","0.14","0.12","0.27","0.14","0.27",
"Adam Ounas","dzALG","FW","Napoli","itSerie A","25","1996","2","0","15","0.2","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","3","4","1","0.00","0.00","0.00","0.00","0.00","0.23","0.00","0.23","0.23","0.23",
"Adam Ounas","dzALG","FW,MF","Lille","frLigue 1","25","1996","21","12","1,064","11.8","1","1","2","1","0","0","2","0","2.3","2.3","2.8","5.1","55","66","125","0.08","0.08","0.17","0.08","0.17","0.20","0.23","0.43","0.20","0.43",
"Thomas Ouwejan","nlNED","DF","Schalke 04","deBundesliga","25","1996","17","10","903","10.0","0","1","1","0","0","0","1","0","0.1","0.1","1.2","1.4","14","41","21","0.00","0.10","0.10","0.00","0.10","0.01","0.12","0.14","0.01","0.14",
"Reece Oxford","engENG","DF","Augsburg","deBundesliga","23","1998","3","1","94","1.0","0","0","0","0","0","0","0","0","0.0","0.0","0.1","0.1","0","4","0","0.00","0.00","0.00","0.00","0.00","0.00","0.06","0.06","0.00","0.06",
"Alex Oxlade-Chamberlain","engENG","FW,MF","Liverpool","engPremier League","28","1993","9","4","335","3.7","1","0","1","1","0","0","0","0","1.2","1.2","0.6","1.8","11","14","28","0.27","0.00","0.27","0.27","0.27","0.32","0.17","0.49","0.32","0.49",
"Mikel Oyarzabal","esESP","FW,MF","Real Sociedad","esLa Liga","25","1997","23","14","1,214","13.5","4","1","5","2","2","3","1","0","4.6","2.3","2.2","4.5","27","29","122","0.30","0.07","0.37","0.15","0.22","0.34","0.16","0.51","0.17","0.33",
"Salih Özcan","trTUR","MF","Dortmund","deBundesliga","24","1998","26","17","1,576","17.5","0","1","1","0","0","0","6","0","0.6","0.6","0.5","1.1","6","81","23","0.00","0.06","0.06","0.00","0.06","0.03","0.03","0.06","0.03","0.06",
"Cenk Özkacar","trTUR","DF","Valencia","esLa Liga","21","2000","17","14","1,365","15.2","0","0","0","0","0","0","1","0","0.8","0.8","0.2","1.0","23","61","2","0.00","0.00","0.00","0.00","0.00","0.05","0.02","0.07","0.05","0.07",
"David Ozoh","engENG","FW","Crystal Palace","engPremier League","17","2005","1","0","1","0.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Levin Öztunalı","deGER","MF","Union Berlin","deBundesliga","26","1996","2","0","9","0.1","0","1","1","0","0","0","0","0","0.0","0.0","0.2","0.2","1","1","0","0.00","10.00","10.00","0.00","10.00","0.00","1.91","1.91","0.00","1.91",
"Fernando Pacheco","esESP","GK","Almería","esLa Liga","30","1992","1","1","90","1.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Fernando Pacheco","esESP","GK","Espanyol","esLa Liga","30","1992","16","16","1,440","16.0","0","0","0","0","0","0","0","0","0.0","0.0","0.2","0.2","0","2","0","0.00","0.00","0.00","0.00","0.00","0.00","0.02","0.02","0.00","0.02",
"Jon Pacheco","esESP","DF","Real Sociedad","esLa Liga","21","2001","17","12","1,193","13.3","0","1","1","0","0","0","2","0","0.1","0.1","0.1","0.2","18","48","0","0.00","0.08","0.08","0.00","0.08","0.01","0.01","0.01","0.01","0.01",
"Gonçalo Paciência","ptPOR","FW,MF","Celta Vigo","esLa Liga","27","1994","25","5","662","7.4","2","0","2","2","0","0","2","1","1.9","1.9","0.6","2.5","7","11","43","0.27","0.00","0.27","0.27","0.27","0.26","0.08","0.33","0.26","0.33",
"Simone Pafundi","itITA","MF,FW","Udinese","itSerie A","16","2006","8","0","85","0.9","0","0","0","0","0","0","0","0","0.1","0.1","0.1","0.2","3","6","9","0.00","0.00","0.00","0.00","0.00","0.09","0.16","0.25","0.09","0.25",
"Exequiel Palacios","arARG","MF","Leverkusen","deBundesliga","23","1998","25","19","1,654","18.4","4","2","6","1","3","3","4","0","3.0","0.6","1.3","1.9","12","105","27","0.22","0.11","0.33","0.05","0.16","0.16","0.07","0.23","0.03","0.11",
"Helibelton Palacios","coCOL","DF","Elche","esLa Liga","29","1993","24","23","1,915","21.3","0","0","0","0","0","0","6","0","0.4","0.4","0.7","1.1","25","51","25","0.00","0.00","0.00","0.00","0.00","0.02","0.04","0.05","0.02","0.05",
"Ante Palaversa","hrCRO","MF","Troyes","frLigue 1","22","2000","2","0","31","0.3","1","0","1","1","0","0","0","0","0.5","0.5","0.1","0.6","0","0","0","2.90","0.00","2.90","2.90","2.90","1.47","0.19","1.66","1.47","1.66",
"Isaac Palazón Camacho","esESP","FW,MF","Rayo Vallecano","esLa Liga","27","1994","37","36","2,965","32.9","9","5","14","8","1","3","4","0","7.7","5.3","5.2","10.5","49","127","181","0.27","0.15","0.42","0.24","0.39","0.23","0.16","0.39","0.16","0.32",
"João Palhinha","ptPOR","MF","Fulham","engPremier League","27","1995","35","35","3,108","34.5","3","0","3","3","0","0","14","0","2.9","2.9","0.4","3.3","8","101","18","0.09","0.00","0.09","0.09","0.09","0.08","0.01","0.10","0.08","0.10",
"Nicolas Pallois","frFRA","DF","Nantes","frLigue 1","34","1987","26","26","2,213","24.6","1","0","1","1","0","0","4","1","1.2","1.2","0.4","1.5","8","86","3","0.04","0.00","0.04","0.04","0.04","0.05","0.01","0.06","0.05","0.06",
"Cole Palmer","engENG","MF,FW","Manchester City","engPremier League","20","2002","14","2","370","4.1","0","1","1","0","0","0","1","0","1.2","1.2","0.6","1.8","29","13","40","0.00","0.24","0.24","0.00","0.24","0.30","0.14","0.44","0.30","0.44",
"Erik Palmer-Brown","usUSA","DF","Troyes","frLigue 1","25","1997","38","36","3,191","35.5","0","0","0","0","0","0","5","0","1.1","1.1","0.4","1.5","6","75","0","0.00","0.00","0.00","0.00","0.00","0.03","0.01","0.04","0.03","0.04",
"Emerson Palmieri","itITA","DF","West Ham","engPremier League","27","1994","22","16","1,320","14.7","1","0","1","1","0","0","2","0","0.8","0.8","0.9","1.7","39","45","57","0.07","0.00","0.07","0.07","0.07","0.05","0.06","0.12","0.05","0.12",
"Miloš Pantović","rsSRB","MF","Union Berlin","deBundesliga","26","1996","13","0","206","2.3","1","0","1","1","0","1","1","0","1.4","0.6","0.0","0.6","2","4","4","0.44","0.00","0.44","0.44","0.44","0.60","0.00","0.60","0.25","0.25",
"Flavio Paoletti","itITA","MF","Sampdoria","itSerie A","19","2003","12","1","284","3.2","0","0","0","0","0","0","1","0","0.0","0.0","0.0","0.0","7","8","8","0.00","0.00","0.00","0.00","0.00","0.00","0.01","0.01","0.00","0.01",
"Antonios Papadopoulos","deGER","DF","Dortmund","deBundesliga","22","1999","1","0","13","0.1","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","1","1","0","0.00","0.00","0.00","0.00","0.00","0.10","0.00","0.10","0.10","0.10",
"Lucas Paquetá","brBRA","MF","West Ham","engPremier League","24","1997","28","27","2,151","23.9","4","3","7","3","1","1","5","0","4.4","3.6","2.5","6.1","25","147","63","0.17","0.13","0.29","0.13","0.25","0.18","0.10","0.29","0.15","0.25",
"Lucas Paquetá","brBRA","MF","Lyon","frLigue 1","24","1997","2","2","159","1.8","0","0","0","0","0","0","0","0","0.4","0.4","0.2","0.6","3","8","10","0.00","0.00","0.00","0.00","0.00","0.21","0.12","0.33","0.21","0.33",
"Aitor Paredes","esESP","DF","Athletic Club","esLa Liga","22","2000","16","9","859","9.5","0","0","0","0","0","0","3","0","0.5","0.5","0.4","0.9","4","33","8","0.00","0.00","0.00","0.00","0.00","0.05","0.04","0.09","0.05","0.09",
"Kevin Paredes","usUSA","FW,MF","Wolfsburg","deBundesliga","19","2003","22","1","529","5.9","1","3","4","1","0","0","2","0","0.2","0.2","1.7","1.9","24","29","40","0.17","0.51","0.68","0.17","0.68","0.03","0.29","0.32","0.03","0.32",
"Leandro Paredes","arARG","MF","Juventus","itSerie A","28","1994","25","8","977","10.9","1","0","1","1","0","0","7","1","0.6","0.6","1.9","2.5","11","72","11","0.09","0.00","0.09","0.09","0.09","0.06","0.18","0.23","0.06","0.23",
"Leandro Paredes","arARG","MF","Paris S-G","frLigue 1","28","1994","3","0","52","0.6","0","1","1","0","0","0","0","0","0.0","0.0","0.4","0.4","1","6","0","0.00","1.73","1.73","0.00","1.73","0.00","0.72","0.72","0.00","0.72",
"Daniel Parejo","esESP","MF","Villarreal","esLa Liga","33","1989","37","37","3,285","36.5","3","4","7","1","2","4","6","0","4.7","1.3","4.1","5.4","26","250","32","0.08","0.11","0.19","0.03","0.14","0.13","0.11","0.24","0.04","0.15",
"Fabiano Parisi","itITA","DF","Empoli","itSerie A","21","2000","33","33","2,830","31.4","2","0","2","2","0","0","10","1","1.8","1.8","2.0","3.8","102","154","68","0.06","0.00","0.06","0.06","0.06","0.06","0.06","0.12","0.06","0.12",
"Moises Parra Gutierrez","esESP","FW","Getafe","esLa Liga","20","2002","1","0","10","0.1","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Raúl Parra","esESP","DF","Cádiz","esLa Liga","22","1999","6","4","310","3.4","0","0","0","0","0","0","1","0","0.0","0.0","0.0","0.0","0","7","4","0.00","0.00","0.00","0.00","0.00","0.00","0.01","0.01","0.00","0.01",
"Thomas Partey","ghGHA","MF","Arsenal","engPremier League","29","1993","33","28","2,483","27.6","3","0","3","3","0","0","5","0","2.2","2.2","1.5","3.8","34","231","35","0.11","0.00","0.11","0.11","0.11","0.08","0.06","0.14","0.08","0.14",
"Marco Pašalić","hrCRO","MF","Dortmund","deBundesliga","21","2000","1","0","11","0.1","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","2","3","2","0.00","0.00","0.00","0.00","0.00","0.40","0.00","0.40","0.40","0.40",
"Mario Pašalić","hrCRO","MF,FW","Atalanta","itSerie A","27","1995","32","24","1,769","19.7","5","2","7","5","0","0","3","0","5.7","5.7","2.2","7.9","24","82","83","0.25","0.10","0.36","0.25","0.36","0.29","0.11","0.40","0.29","0.40",
"Pascu","esESP","DF,FW","Villarreal","esLa Liga","19","2003","2","0","10","0.1","1","0","1","1","0","0","0","0","0.1","0.1","0.0","0.1","1","1","2","9.00","0.00","9.00","9.00","9.00","1.27","0.00","1.27","1.27","1.27",
"Felix Passlack","deGER","DF","Dortmund","deBundesliga","24","1998","3","0","64","0.7","0","0","0","0","0","0","0","0","0.0","0.0","0.4","0.4","1","8","3","0.00","0.00","0.00","0.00","0.00","0.00","0.56","0.56","0.00","0.56",
"Javier Pastore","arARG","MF","Elche","esLa Liga","33","1989","1","0","5","0.1","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","2","1","2","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Patric","esESP","DF","Lazio","itSerie A","29","1993","18","16","1,413","15.7","0","0","0","0","0","0","1","0","0.1","0.1","0.0","0.2","0","27","3","0.00","0.00","0.00","0.00","0.00","0.01","0.00","0.01","0.01","0.01",
"Rui Patrício","ptPOR","GK","Roma","itSerie A","34","1988","35","35","3,150","35.0","0","0","0","0","0","0","1","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Nathan Patterson","sctSCO","DF,MF","Everton","engPremier League","20","2001","19","14","1,279","14.2","0","0","0","0","0","0","3","0","0.5","0.5","0.4","0.9","16","24","51","0.00","0.00","0.00","0.00","0.00","0.03","0.03","0.07","0.03","0.07",
"Paulinho","brBRA","FW","Leverkusen","deBundesliga","22","2000","4","1","82","0.9","1","0","1","1","0","0","0","0","0.5","0.5","0.0","0.5","3","4","8","1.10","0.00","1.10","1.10","1.10","0.58","0.00","0.58","0.58","0.58",
"Gabriel Paulista","brBRA","DF","Valencia","esLa Liga","31","1990","21","18","1,504","16.7","1","0","1","1","0","0","4","2","0.7","0.7","0.3","0.9","12","61","1","0.06","0.00","0.06","0.06","0.06","0.04","0.02","0.05","0.04","0.05",
"Benjamin Pavard","frFRA","DF","Bayern Munich","deBundesliga","26","1996","30","27","2,431","27.0","4","1","5","4","0","0","6","0","2.5","2.5","2.4","5.0","37","202","65","0.15","0.04","0.19","0.15","0.19","0.09","0.09","0.18","0.09","0.18",
"Jiří Pavlenka","czCZE","GK","Werder Bremen","deBundesliga","30","1992","33","33","2,908","32.3","0","0","0","0","0","0","1","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Dimitri Payet","frFRA","MF,FW","Marseille","frLigue 1","35","1987","24","9","835","9.3","4","3","7","3","1","1","0","0","3.0","2.2","3.5","5.7","22","71","84","0.43","0.32","0.75","0.32","0.65","0.33","0.37","0.70","0.24","0.62",
"Ben Pearson","engENG","MF","Bournemouth","engPremier League","27","1995","7","3","286","3.2","0","0","0","0","0","0","1","0","0.0","0.0","0.0","0.0","2","5","4","0.00","0.00","0.00","0.00","0.00","0.01","0.00","0.01","0.01","0.01",
"Kristian Pedersen","dkDEN","DF","Köln","deBundesliga","27","1994","6","3","276","3.1","0","0","0","0","0","0","1","0","0.1","0.1","0.1","0.2","6","10","3","0.00","0.00","0.00","0.00","0.00","0.03","0.02","0.06","0.03","0.06",
"Mads Pedersen","dkDEN","DF,MF","Augsburg","deBundesliga","25","1996","28","20","1,838","20.4","0","0","0","0","0","0","6","0","0.4","0.4","0.9","1.3","35","46","51","0.00","0.00","0.00","0.00","0.00","0.02","0.05","0.06","0.02","0.06",
"Alfonso Pedraza","esESP","DF","Villarreal","esLa Liga","26","1996","26","20","1,633","18.1","0","3","3","0","0","0","5","0","1.2","1.2","2.0","3.2","68","31","145","0.00","0.17","0.17","0.00","0.17","0.07","0.11","0.18","0.07","0.18",
"Pedri","esESP","MF","Barcelona","esLa Liga","19","2002","26","22","1,976","22.0","6","1","7","6","0","0","2","0","4.9","4.9","5.0","9.9","67","184","99","0.27","0.05","0.32","0.27","0.32","0.22","0.23","0.45","0.22","0.45",
"Pedro","esESP","FW","Lazio","itSerie A","35","1987","36","17","1,898","21.1","4","3","7","4","0","0","1","0","3.4","3.4","2.6","6.1","64","52","144","0.19","0.14","0.33","0.19","0.33","0.16","0.13","0.29","0.16","0.29",
"Adrià Pedrosa","esESP","DF,MF","Espanyol","esLa Liga","24","1998","7","2","229","2.5","0","0","0","0","0","0","0","0","0.1","0.1","0.7","0.7","7","4","21","0.00","0.00","0.00","0.00","0.00","0.02","0.26","0.28","0.02","0.28",
"Jordan Pefok","usUSA","FW","Union Berlin","deBundesliga","26","1996","31","16","1,358","15.1","4","4","8","4","0","2","3","0","4.5","2.9","1.8","4.7","4","27","53","0.27","0.27","0.53","0.27","0.53","0.30","0.12","0.42","0.19","0.31",
"Gianluca Pegolo","itITA","GK","Sassuolo","itSerie A","41","1981","2","2","180","2.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Dženan Pejčinović","deGER","FW","Wolfsburg","deBundesliga","17","2005","1","0","11","0.1","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Peter Pekarík","skSVK","DF","Hertha BSC","deBundesliga","35","1986","5","2","206","2.3","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","2","7","1","0.00","0.00","0.00","0.00","0.00","0.00","0.01","0.01","0.00","0.01",
"Pietro Pellegri","itITA","FW","Torino","itSerie A","21","2001","18","4","465","5.2","2","0","2","2","0","0","3","0","1.5","1.5","0.5","2.0","4","8","50","0.39","0.00","0.39","0.39","0.39","0.29","0.10","0.39","0.29","0.39",
"Lorenzo Pellegrini","itITA","MF","Roma","itSerie A","26","1996","32","29","2,545","28.3","4","5","9","2","2","3","5","0","8.0","5.6","7.1","12.7","58","106","113","0.14","0.18","0.32","0.07","0.25","0.28","0.25","0.53","0.20","0.45",
"Luca Pellegrini","itITA","DF","Lazio","itSerie A","23","1999","7","1","180","2.0","0","0","0","0","0","0","3","0","0.1","0.1","0.2","0.3","7","9","11","0.00","0.00","0.00","0.00","0.00","0.04","0.11","0.15","0.04","0.15",
"Luca Pellegrini","itITA","DF","Eint Frankfurt","deBundesliga","23","1999","9","7","557","6.2","0","0","0","0","0","0","1","0","0.6","0.6","0.8","1.4","19","22","28","0.00","0.00","0.00","0.00","0.00","0.09","0.14","0.23","0.09","0.23",
"Théo Pellenard","frFRA","DF","Auxerre","frLigue 1","28","1994","2","1","99","1.1","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","2","0","0.00","0.00","0.00","0.00","0.00","0.03","0.00","0.03","0.03","0.03",
"Facundo Pellistri","uyURU","FW,MF","Manchester Utd","engPremier League","20","2001","4","0","64","0.7","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","1","1","2","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Timothee Pembele","frFRA","DF","Paris S-G","frLigue 1","19","2002","5","4","263","2.9","0","1","1","0","0","0","0","0","0.2","0.2","0.3","0.5","4","5","20","0.00","0.34","0.34","0.00","0.34","0.05","0.11","0.17","0.05","0.17",
"Iñaki Peña","esESP","GK","Barcelona","esLa Liga","23","1999","2","0","73","0.8","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Rubén Peña","esESP","DF,MF","Osasuna","esLa Liga","31","1991","20","14","1,277","14.2","0","1","1","0","0","0","2","1","1.2","1.2","1.0","2.2","32","61","59","0.00","0.07","0.07","0.00","0.07","0.08","0.07","0.15","0.08","0.15",
"Patrick Pentz","atAUT","GK","Reims","frLigue 1","25","1997","7","7","630","7.0","0","0","0","0","0","0","1","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Nicolas Pépé","ciCIV","FW,MF","Nice","frLigue 1","27","1995","18","17","1,495","16.6","6","0","6","3","3","3","2","0","8.1","5.8","2.6","8.3","48","53","151","0.36","0.00","0.36","0.18","0.18","0.48","0.15","0.63","0.34","0.49",
"Ricardo Pepi","usUSA","FW","Augsburg","deBundesliga","19","2003","4","1","95","1.1","0","0","0","0","0","0","0","0","0.1","0.1","0.1","0.2","2","1","4","0.00","0.00","0.00","0.00","0.00","0.09","0.06","0.14","0.09","0.14",
"Pepín","gqEQG","MF","Monza","itSerie A","25","1996","25","11","1,123","12.5","0","2","2","0","0","0","4","0","0.5","0.5","1.5","2.0","19","74","28","0.00","0.16","0.16","0.00","0.16","0.04","0.12","0.16","0.04","0.16",
"Alberto Perea","esESP","MF","Cádiz","esLa Liga","31","1990","1","1","45","0.5","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","2","2","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Juan Perea","coCOL","FW","Stuttgart","deBundesliga","22","2000","16","3","418","4.6","1","0","1","1","0","0","0","0","0.2","0.2","0.7","0.9","9","8","29","0.22","0.00","0.22","0.22","0.22","0.04","0.14","0.18","0.04","0.18",
"Andreas Pereira","brBRA","MF","Fulham","engPremier League","26","1996","33","33","2,692","29.9","4","6","10","3","1","1","8","0","7.3","6.5","5.2","11.7","53","121","133","0.13","0.20","0.33","0.10","0.30","0.24","0.17","0.42","0.22","0.39",
"Brayann Pereira","frFRA","DF","Auxerre","frLigue 1","19","2003","2","2","180","2.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","4","4","8","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Danilo Pereira","ptPOR","DF,MF","Paris S-G","frLigue 1","30","1991","33","27","2,410","26.8","2","0","2","2","0","0","3","0","2.3","2.3","0.5","2.8","26","154","11","0.07","0.00","0.07","0.07","0.07","0.09","0.02","0.10","0.09","0.10",
"Mathias Pereira Lage","ptPOR","MF,FW","Brest","frLigue 1","25","1996","24","16","1,264","14.0","2","1","3","2","0","0","2","0","1.4","1.4","1.6","3.0","20","30","98","0.14","0.07","0.21","0.14","0.21","0.10","0.11","0.21","0.10","0.21",
"Ricardo Pereira","ptPOR","DF,MF","Leicester City","engPremier League","28","1993","10","5","454","5.0","1","1","2","1","0","0","2","0","0.1","0.1","0.6","0.7","5","27","14","0.20","0.20","0.40","0.20","0.40","0.02","0.12","0.14","0.02","0.14",
"Roberto Pereyra","arARG","DF,MF","Udinese","itSerie A","31","1991","34","33","2,820","31.3","5","7","12","5","0","1","7","0","4.7","3.9","5.5","9.5","66","143","186","0.16","0.22","0.38","0.16","0.38","0.15","0.18","0.33","0.13","0.30",
"Ayoze Pérez","esESP","MF,FW","Leicester City","engPremier League","29","1993","8","3","382","4.2","0","1","1","0","0","0","0","0","1.1","1.1","1.5","2.6","17","20","43","0.00","0.24","0.24","0.00","0.24","0.27","0.35","0.62","0.27","0.62",
"Ayoze Pérez","esESP","FW,MF","Betis","esLa Liga","29","1993","19","17","1,386","15.4","3","1","4","3","0","0","3","0","4.6","4.6","2.0","6.6","51","39","102","0.19","0.06","0.26","0.19","0.26","0.30","0.13","0.43","0.30","0.43",
"Carles Pérez","esESP","MF,FW","Celta Vigo","esLa Liga","24","1998","35","23","2,144","23.8","3","5","8","3","0","0","5","0","2.7","2.7","2.0","4.7","93","66","185","0.13","0.21","0.34","0.13","0.34","0.12","0.08","0.20","0.12","0.20",
"Francisco Perez","esESP","FW,MF","Valencia","esLa Liga","19","2002","7","0","141","1.6","0","0","0","0","0","0","2","0","0.0","0.0","0.0","0.0","7","8","15","0.00","0.00","0.00","0.00","0.00","0.01","0.00","0.01","0.01","0.01",
"Kike Pérez","esESP","MF","Valladolid","esLa Liga","25","1997","36","28","2,307","25.6","1","2","3","1","0","0","9","0","2.3","2.3","2.2","4.5","54","134","82","0.04","0.08","0.12","0.04","0.12","0.09","0.09","0.17","0.09","0.17",
"Lucas Pérez","esESP","FW","Cádiz","esLa Liga","33","1988","14","5","628","7.0","3","0","3","3","0","0","3","0","2.0","2.0","0.6","2.5","8","14","24","0.43","0.00","0.43","0.43","0.43","0.28","0.08","0.36","0.28","0.36",
"Luis Pérez","esESP","DF","Valladolid","esLa Liga","27","1995","18","15","1,213","13.5","0","1","1","0","0","0","2","0","0.1","0.1","0.9","1.0","24","42","84","0.00","0.07","0.07","0.00","0.07","0.01","0.07","0.08","0.01","0.08",
"Nehuén Pérez","arARG","DF","Udinese","itSerie A","22","2000","34","33","2,818","31.3","2","0","2","2","0","0","7","1","1.0","1.0","0.5","1.5","23","101","26","0.06","0.00","0.06","0.06","0.06","0.03","0.02","0.05","0.03","0.05",
"Simone Perilli","itITA","GK","Hellas Verona","itSerie A","27","1995","1","1","90","1.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Mattia Perin","itITA","GK","Juventus","itSerie A","29","1992","11","10","948","10.5","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","1","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Samuele Perisan","itITA","GK","Empoli","itSerie A","24","1997","7","7","630","7.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Ivan Perišić","hrCRO","DF,MF","Tottenham","engPremier League","33","1989","34","23","2,108","23.4","1","8","9","1","0","0","6","0","2.6","2.6","6.1","8.8","87","61","181","0.04","0.34","0.38","0.04","0.38","0.11","0.26","0.37","0.11","0.37",
"Romain Perraud","frFRA","DF","Southampton","engPremier League","24","1997","29","22","1,835","20.4","2","2","4","2","0","0","4","0","1.3","1.3","1.9","3.2","33","62","122","0.10","0.10","0.20","0.10","0.20","0.06","0.09","0.16","0.06","0.16",
"Gaëtan Perrin","frFRA","MF,FW","Auxerre","frLigue 1","26","1996","37","15","1,391","15.5","3","1","4","2","1","1","1","0","2.9","2.1","1.9","4.0","55","69","81","0.19","0.06","0.26","0.13","0.19","0.19","0.12","0.31","0.14","0.26",
"Lucas Perrin","frFRA","DF","Strasbourg","frLigue 1","23","1998","26","18","1,765","19.6","0","1","1","0","0","0","4","0","0.5","0.5","1.0","1.5","13","50","14","0.00","0.05","0.05","0.00","0.05","0.03","0.05","0.08","0.03","0.08",
"Máximo Perrone","arARG","MF","Manchester City","engPremier League","19","2003","1","0","19","0.2","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","2","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Matteo Pessina","itITA","MF","Monza","itSerie A","25","1997","35","34","2,932","32.6","5","3","8","2","3","3","6","0","5.1","2.8","2.1","4.9","77","193","88","0.15","0.09","0.25","0.06","0.15","0.16","0.06","0.22","0.08","0.15",
"Andrea Petagna","itITA","FW","Monza","itSerie A","27","1995","31","19","1,663","18.5","4","5","9","3","1","1","2","0","5.7","4.9","4.4","9.3","23","34","132","0.22","0.27","0.49","0.16","0.43","0.31","0.24","0.54","0.26","0.50",
