Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
"Amadou Onana","beBEL","MF","Aston Villa","engPremier League","22","2001","26","20","1,617","18.0","3","0","3","3","0","0","4","0","2.1","2.1","0.7","2.8","29","75","16","0.17","0.00","0.17","0.17","0.17","0.12","0.04","0.16","0.12","0.16",
"André Onana","cmCMR","GK","Manchester Utd","engPremier League","28","1996","34","34","3,060","34.0","0","0","0","0","0","0","0","0","0.0","0.0","0.2","0.2","0","1","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Jean Onana","cmCMR","MF","Genoa","itSerie A","24","2000","9","2","304","3.4","0","0","0","0","0","0","1","0","0.0","0.0","0.1","0.1","1","11","4","0.00","0.00","0.00","0.00","0.00","0.00","0.03","0.03","0.00","0.03",
"Jacob Ondrejka","seSWE","MF,FW","Parma","itSerie A","21","2002","12","3","422","4.7","5","0","5","5","0","0","0","0","1.3","1.3","0.6","1.9","13","11","21","1.07","0.00","1.07","1.07","1.07","0.27","0.13","0.40","0.27","0.40",
"Karim Onisiwo","atAUT","MF,FW","Mainz 05","deBundesliga","32","1992","6","1","110","1.2","0","0","0","0","0","0","0","0","0.1","0.1","0.3","0.4","1","0","8","0.00","0.00","0.00","0.00","0.00","0.06","0.27","0.33","0.06","0.33",
"Paul Onuachu","ngNGA","FW","Southampton","engPremier League","30","1994","25","11","1,050","11.7","4","1","5","4","0","0","4","0","3.6","3.6","0.5","4.1","7","13","40","0.34","0.09","0.43","0.34","0.43","0.31","0.04","0.35","0.31","0.35",
"Frank Onyeka","ngNGA","MF","Brentford","engPremier League","26","1998","2","0","25","0.3","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","1","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Frank Onyeka","ngNGA","MF","Augsburg","deBundesliga","26","1998","31","30","2,586","28.7","0","1","1","0","0","0","8","0","1.4","1.4","1.3","2.7","46","106","71","0.00","0.03","0.03","0.00","0.03","0.05","0.04","0.09","0.05","0.09",
"Loïs Openda","beBEL","FW,MF","RB Leipzig","deBundesliga","24","2000","33","28","2,453","27.3","9","5","14","9","0","1","5","1","9.0","8.2","3.4","11.6","58","47","229","0.33","0.18","0.51","0.33","0.51","0.33","0.12","0.45","0.30","0.43",
"Christopher Operi","ciCIV","DF,FW","Le Havre","frLigue 1","27","1997","13","13","1,169","13.0","0","2","2","0","0","0","2","1","0.3","0.3","2.2","2.5","28","52","65","0.00","0.15","0.15","0.00","0.15","0.02","0.17","0.19","0.02","0.19",
"Fredrik Oppegard","noNOR","DF","Auxerre","frLigue 1","21","2002","9","2","273","3.0","0","0","0","0","0","0","0","0","0.1","0.1","0.1","0.2","5","7","11","0.00","0.00","0.00","0.00","0.00","0.04","0.03","0.07","0.04","0.07",
"Victor Orakpo","ngNGA","FW","Nice","frLigue 1","18","2006","4","0","36","0.4","0","0","0","0","0","0","0","0","0.3","0.3","0.0","0.3","2","1","4","0.00","0.00","0.00","0.00","0.00","0.81","0.00","0.81","0.81","0.81",
"Ike Orazi","ieIRL","MF","Reims","frLigue 1","17","2007","1","0","3","0.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","1","0","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Gift Orban","ngNGA","FW,DF","Lyon","frLigue 1","22","2002","3","2","186","2.1","2","0","2","2","0","0","1","0","1.2","1.2","0.0","1.2","1","2","12","0.97","0.00","0.97","0.97","0.97","0.59","0.01","0.60","0.59","0.60",
"Gift Orban","ngNGA","FW","Hoffenheim","deBundesliga","22","2002","13","7","687","7.6","4","0","4","4","0","0","2","0","3.4","3.4","0.2","3.6","8","7","35","0.52","0.00","0.52","0.52","0.52","0.44","0.03","0.47","0.44","0.47",
"Willi Orban","huHUN","DF","RB Leipzig","deBundesliga","31","1992","25","25","2,222","24.7","5","0","5","5","0","0","4","2","4.0","4.0","1.0","5.0","15","106","8","0.20","0.00","0.20","0.20","0.20","0.16","0.04","0.20","0.16","0.20",
"Ivan Ordets","uaUKR","DF","Bochum","deBundesliga","32","1992","22","21","1,861","20.7","0","0","0","0","0","0","6","0","0.7","0.7","0.7","1.5","2","48","4","0.00","0.00","0.00","0.00","0.00","0.04","0.04","0.07","0.04","0.07",
"Lewis Orford","engENG","MF","West Ham","engPremier League","18","2006","2","0","49","0.5","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","1","0.00","0.00","0.00","0.00","0.00","0.05","0.04","0.09","0.05","0.09",
"Gaetano Oristanio","itITA","FW,MF","Venezia","itSerie A","21","2002","37","29","2,315","25.7","3","3","6","3","0","0","3","0","4.1","4.1","2.6","6.8","72","64","131","0.12","0.12","0.23","0.12","0.23","0.16","0.10","0.26","0.16","0.26",
"Aimar Oroz","esESP","MF","Osasuna","esLa Liga","22","2001","37","35","2,966","33.0","5","4","9","4","1","1","8","0","4.2","3.5","2.9","6.5","74","163","142","0.15","0.12","0.27","0.12","0.24","0.13","0.09","0.22","0.11","0.20",
"Riccardo Orsolini","itITA","FW","Bologna","itSerie A","27","1997","30","23","1,878","20.9","15","4","19","12","3","3","2","0","10.1","7.8","3.7","11.5","61","69","186","0.72","0.19","0.91","0.58","0.77","0.49","0.18","0.66","0.37","0.55",
"Stefan Ortega","deGER","GK","Manchester City","engPremier League","31","1992","13","12","1,100","12.2","0","0","0","0","0","0","1","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Ángel Ortíz","esESP","DF","Betis","esLa Liga","20","2004","5","4","353","3.9","0","1","1","0","0","0","0","0","0.0","0.0","0.1","0.2","4","15","20","0.00","0.25","0.25","0.00","0.25","0.01","0.03","0.04","0.01","0.04",
"Gabriel Osei Misehouy","nlNED","FW,MF","Girona","esLa Liga","19","2005","9","1","257","2.9","1","0","1","1","0","0","0","0","0.9","0.9","0.3","1.2","5","15","22","0.35","0.00","0.35","0.35","0.35","0.31","0.09","0.41","0.31","0.41",
"Gabriel Osho","ngNGA","DF","Auxerre","frLigue 1","25","1998","20","20","1,654","18.4","1","0","1","1","0","0","1","1","1.0","1.0","0.1","1.1","12","43","2","0.05","0.00","0.05","0.05","0.05","0.05","0.01","0.06","0.05","0.06",
"Yordan Osorio","veVEN","DF","Parma","itSerie A","30","1994","3","2","172","1.9","0","0","0","0","0","0","0","0","0.0","0.0","0.1","0.1","1","3","0","0.00","0.00","0.00","0.00","0.00","0.01","0.07","0.08","0.01","0.08",
"Patrick Osterhage","deGER","MF","Freiburg","deBundesliga","24","2000","30","27","2,267","25.2","1","0","1","1","0","0","6","1","1.7","1.7","1.4","3.1","26","73","50","0.04","0.00","0.04","0.04","0.04","0.07","0.06","0.12","0.07","0.12",
"William Osula","dkDEN","FW","Newcastle Utd","engPremier League","20","2003","14","0","134","1.5","1","0","1","1","0","0","0","0","0.2","0.2","0.1","0.3","5","4","17","0.67","0.00","0.67","0.67","0.67","0.11","0.10","0.21","0.11","0.21",
"Jibril Othman","tnTUN","FW","Saint-Étienne","frLigue 1","20","2004","1","0","5","0.1","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Sebastian Otoa","dkDEN","DF","Genoa","itSerie A","20","2004","3","3","179","2.0","0","0","0","0","0","0","1","1","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"David Otorbi","esESP","MF","Valencia","esLa Liga","16","2007","1","0","14","0.2","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","1","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Abdoul Ouattara","frFRA","DF,FW","Strasbourg","frLigue 1","18","2005","17","3","471","5.2","1","1","2","1","0","0","1","0","0.3","0.3","0.5","0.8","7","18","14","0.19","0.19","0.38","0.19","0.38","0.06","0.10","0.16","0.06","0.16",
"Dango Ouattara","bfBFA","FW","Bournemouth","engPremier League","22","2002","32","21","2,005","22.3","7","4","11","7","0","0","3","0","8.4","8.4","5.5","13.8","79","43","191","0.31","0.18","0.49","0.31","0.49","0.38","0.25","0.62","0.38","0.62",
"Kassoum Ouattara","frFRA","DF,FW","Monaco","frLigue 1","19","2004","12","5","391","4.3","0","1","1","0","0","0","2","0","0.2","0.2","1.2","1.4","15","16","35","0.00","0.23","0.23","0.00","0.23","0.04","0.28","0.31","0.04","0.31",
"Remi Oudin","frFRA","MF,FW","Lecce","itSerie A","27","1996","11","3","299","3.3","0","0","0","0","0","0","1","0","0.1","0.1","0.6","0.7","2","13","16","0.00","0.00","0.00","0.00","0.00","0.04","0.18","0.22","0.04","0.22",
"Assan Ouedraogo","deGER","MF","RB Leipzig","deBundesliga","18","2006","3","0","50","0.6","0","0","0","0","0","0","0","0","0.1","0.1","0.0","0.1","2","1","2","0.00","0.00","0.00","0.00","0.00","0.11","0.00","0.11","0.11","0.11",
"Zinédine Ould Khaled","frFRA","MF","Angers","frLigue 1","24","2000","10","4","343","3.8","0","0","0","0","0","0","1","0","0.0","0.0","0.0","0.0","2","11","5","0.00","0.00","0.00","0.00","0.00","0.01","0.00","0.01","0.01","0.01",
"Cheick Oumar Conde","gnGUI","MF","Venezia","itSerie A","24","2000","9","1","151","1.7","0","0","0","0","0","0","2","0","0.0","0.0","0.0","0.0","2","8","5","0.00","0.00","0.00","0.00","0.00","0.01","0.01","0.02","0.01","0.02",
"Jesús Owono","gqEQG","GK","Alavés","esLa Liga","23","2001","6","5","487","5.4","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Beres Owusu","frFRA","DF","Saint-Étienne","frLigue 1","20","2003","1","1","90","1.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","3","0","0.00","0.00","0.00","0.00","0.00","0.00","0.03","0.03","0.00","0.03",
"Elisha Owusu","ghGHA","MF","Auxerre","frLigue 1","26","1997","28","28","2,344","26.0","1","3","4","1","0","0","7","0","0.4","0.4","1.0","1.4","8","78","33","0.04","0.12","0.15","0.04","0.15","0.01","0.04","0.05","0.01","0.05",
"Mikel Oyarzabal","esESP","FW","Real Sociedad","esLa Liga","27","1997","35","28","2,250","25.0","9","3","12","5","4","4","4","1","9.9","6.8","2.4","9.2","31","28","133","0.36","0.12","0.48","0.20","0.32","0.40","0.10","0.50","0.27","0.37",
"Daniel Oyegoke","engENG","DF","Hellas Verona","itSerie A","21","2003","5","0","103","1.1","0","0","0","0","0","0","1","0","0.0","0.0","0.0","0.0","2","2","5","0.00","0.00","0.00","0.00","0.00","0.03","0.00","0.03","0.03","0.03",
"Salih Özcan","trTUR","MF","Wolfsburg","deBundesliga","26","1998","11","3","353","3.9","0","0","0","0","0","0","0","0","0.1","0.1","0.8","0.9","6","22","5","0.00","0.00","0.00","0.00","0.00","0.03","0.20","0.23","0.03","0.23",
"Salih Özcan","trTUR","MF","Dortmund","deBundesliga","26","1998","11","3","391","4.3","0","0","0","0","0","0","0","0","0.3","0.3","0.4","0.7","4","31","4","0.00","0.00","0.00","0.00","0.00","0.08","0.09","0.17","0.08","0.17",
"Cenk Özkacar","trTUR","DF","Valladolid","esLa Liga","23","2000","11","8","757","8.4","0","0","0","0","0","0","1","0","0.1","0.1","0.0","0.1","2","15","0","0.00","0.00","0.00","0.00","0.00","0.01","0.00","0.02","0.01","0.02",
"Nico O’Reilly","engENG","DF","Manchester City","engPremier League","19","2005","9","6","528","5.9","2","0","2","2","0","0","0","0","1.3","1.3","0.4","1.6","16","17","26","0.34","0.00","0.34","0.34","0.34","0.22","0.06","0.28","0.22","0.28",
"Jon Pacheco","esESP","DF","Real Sociedad","esLa Liga","23","2001","14","9","854","9.5","0","0","0","0","0","0","3","0","0.1","0.1","0.1","0.2","12","27","0","0.00","0.00","0.00","0.00","0.00","0.01","0.01","0.02","0.01","0.02",
"Willian Pacho","ecECU","DF","Paris S-G","frLigue 1","22","2001","28","23","2,132","23.7","0","1","1","0","0","0","2","0","0.3","0.3","0.3","0.6","3","53","1","0.00","0.04","0.04","0.00","0.04","0.01","0.01","0.02","0.01","0.02",
"Daniele Padelli","itITA","GK","Udinese","itSerie A","38","1985","1","1","90","1.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Alex Padilla","esESP","GK","Athletic Club","esLa Liga","20","2003","5","3","321","3.6","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Simone Pafundi","itITA","MF,DF","Udinese","itSerie A","18","2006","9","0","116","1.3","0","0","0","0","0","0","0","0","0.1","0.1","0.7","0.7","3","0","7","0.00","0.00","0.00","0.00","0.00","0.05","0.52","0.57","0.05","0.57",
"Exequiel Palacios","arARG","MF","Leverkusen","deBundesliga","25","1998","24","11","1,155","12.8","1","6","7","1","0","0","2","0","1.5","1.5","2.3","3.8","15","97","40","0.08","0.47","0.55","0.08","0.55","0.12","0.18","0.30","0.12","0.30",
"Tomás Palacios","arARG","DF","Monza","itSerie A","21","2003","8","5","446","5.0","0","0","0","0","0","0","2","0","0.0","0.0","0.0","0.0","3","21","2","0.00","0.00","0.00","0.00","0.00","0.01","0.00","0.01","0.01","0.01",
"Tomás Palacios","arARG","DF","Inter","itSerie A","21","2003","2","0","11","0.1","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","3","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Isaac Palazón Camacho","esESP","MF,FW","Rayo Vallecano","esLa Liga","29","1994","35","25","2,162","24.0","4","4","8","4","0","0","5","0","4.7","4.7","4.4","9.2","30","117","123","0.17","0.17","0.33","0.17","0.33","0.20","0.18","0.38","0.20","0.38",
"Alberto Paleari","itITA","GK","Torino","itSerie A","31","1992","1","1","90","1.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Marco Palestra","itITA","DF","Atalanta","itSerie A","19","2005","9","2","222","2.5","0","0","0","0","0","0","0","0","0.0","0.0","0.2","0.2","13","6","14","0.00","0.00","0.00","0.00","0.00","0.00","0.10","0.10","0.00","0.10",
"João Palhinha","ptPOR","MF","Bayern Munich","deBundesliga","29","1995","17","6","673","7.5","0","0","0","0","0","0","2","1","0.7","0.7","0.2","0.9","3","32","7","0.00","0.00","0.00","0.00","0.00","0.09","0.03","0.12","0.09","0.12",
"Nicolas Pallois","frFRA","DF","Nantes","frLigue 1","36","1987","26","23","2,017","22.4","0","2","2","0","0","0","9","0","0.4","0.4","0.4","0.8","6","52","5","0.00","0.09","0.09","0.00","0.09","0.02","0.02","0.04","0.02","0.04",
"Matteo Palma","deGER","DF","Udinese","itSerie A","16","2008","1","0","5","0.1","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","1","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Alex Palmer","engENG","GK","Ipswich Town","engPremier League","27","1996","13","13","1,170","13.0","0","0","0","0","0","0","2","0","0.0","0.0","0.0","0.0","0","1","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Cole Palmer","engENG","MF,FW","Chelsea","engPremier League","22","2002","37","36","3,191","35.5","15","8","23","11","4","5","7","0","17.3","13.3","10.9","24.2","120","214","187","0.42","0.23","0.65","0.31","0.54","0.49","0.31","0.79","0.38","0.68",
"Emerson Palmieri","itITA","DF","West Ham","engPremier League","29","1994","31","26","2,113","23.5","2","1","3","2","0","0","5","0","2.0","2.0","1.5","3.4","47","66","83","0.09","0.04","0.13","0.09","0.13","0.08","0.06","0.15","0.08","0.15",
"Mats Pannewig","deGER","MF","Bochum","deBundesliga","19","2004","14","2","267","3.0","0","0","0","0","0","0","1","0","0.8","0.8","0.1","0.9","3","10","16","0.00","0.00","0.00","0.00","0.00","0.27","0.04","0.31","0.27","0.31",
"Lucas Paquetá","brBRA","MF,FW","West Ham","engPremier League","26","1997","33","27","2,380","26.4","4","0","4","2","2","2","10","0","5.3","3.7","3.1","6.8","26","155","85","0.15","0.00","0.15","0.08","0.08","0.20","0.12","0.32","0.14","0.26",
"Aitor Paredes","esESP","DF","Athletic Club","esLa Liga","24","2000","23","21","1,812","20.1","3","0","3","3","0","0","4","1","2.3","2.3","0.1","2.3","4","46","2","0.15","0.00","0.15","0.15","0.15","0.11","0.00","0.12","0.11","0.12",
"Kevin Paredes","usUSA","DF","Wolfsburg","deBundesliga","21","2003","2","2","123","1.4","0","1","1","0","0","0","1","0","0.4","0.4","0.1","0.4","1","7","12","0.00","0.73","0.73","0.00","0.73","0.27","0.05","0.32","0.27","0.32",
"Leandro Paredes","arARG","MF","Roma","itSerie A","30","1994","22","15","1,373","15.3","3","1","4","1","2","2","4","0","2.3","0.7","1.5","2.2","17","106","14","0.20","0.07","0.26","0.07","0.13","0.15","0.10","0.25","0.05","0.15",
"Daniel Parejo","esESP","MF","Villarreal","esLa Liga","35","1989","36","26","2,273","25.3","3","3","6","2","1","2","8","0","2.5","0.8","1.8","2.7","19","176","26","0.12","0.12","0.24","0.08","0.20","0.10","0.07","0.17","0.03","0.11",
"Iago Parente","esESP","DF","Valladolid","esLa Liga","18","2006","1","1","71","0.8","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","4","1","0.00","0.00","0.00","0.00","0.00","0.00","0.04","0.04","0.00","0.04",
"Fabiano Parisi","itITA","DF,MF","Fiorentina","itSerie A","23","2000","26","11","1,124","12.5","2","0","2","2","0","0","3","0","0.5","0.5","0.8","1.3","25","40","35","0.16","0.00","0.16","0.16","0.16","0.04","0.07","0.10","0.04","0.10",
"Thomas Partey","ghGHA","MF,DF","Arsenal","engPremier League","31","1993","35","31","2,797","31.1","4","2","6","4","0","0","4","0","2.3","2.3","2.1","4.3","36","185","48","0.13","0.06","0.19","0.13","0.19","0.07","0.07","0.14","0.07","0.14",
"Mario Pašalić","hrCRO","MF","Atalanta","itSerie A","29","1995","34","23","1,967","21.9","3","4","7","3","0","1","1","0","6.6","5.8","3.3","9.1","44","149","68","0.14","0.18","0.32","0.14","0.32","0.30","0.15","0.45","0.26","0.42",
"Álvaro Pascual","esESP","FW","Sevilla","esLa Liga","22","2002","8","4","408","4.5","1","0","1","1","0","0","1","0","1.1","1.1","0.0","1.1","4","3","27","0.22","0.00","0.22","0.22","0.22","0.24","0.01","0.25","0.24","0.25",
"Felix Passlack","deGER","DF,MF","Bochum","deBundesliga","26","1998","31","30","2,334","25.9","1","6","7","1","0","0","4","0","1.3","1.3","3.9","5.2","43","65","118","0.04","0.23","0.27","0.04","0.27","0.05","0.15","0.20","0.05","0.20",
"Patric","esESP","DF","Lazio","itSerie A","31","1993","10","5","607","6.7","1","0","1","1","0","0","2","0","1.1","1.1","0.0","1.1","4","30","5","0.15","0.00","0.15","0.15","0.15","0.16","0.00","0.16","0.16","0.16",
"Rui Patrício","ptPOR","GK","Atalanta","itSerie A","36","1988","3","3","270","3.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Nathan Patterson","sctSCO","DF","Everton","engPremier League","22","2001","10","3","347","3.9","0","1","1","0","0","0","1","0","0.1","0.1","0.4","0.5","6","13","18","0.00","0.26","0.26","0.00","0.26","0.02","0.11","0.13","0.02","0.13",
"Benjamin Pavard","frFRA","DF","Inter","itSerie A","28","1996","23","18","1,584","17.6","0","1","1","0","0","0","4","0","0.5","0.5","0.8","1.3","13","92","26","0.00","0.06","0.06","0.00","0.06","0.03","0.05","0.08","0.03","0.08",
"Aleksandar Pavlovic","deGER","MF","Bayern Munich","deBundesliga","20","2004","21","18","1,451","16.1","1","0","1","1","0","0","2","0","0.6","0.6","0.2","0.8","15","128","33","0.06","0.00","0.06","0.06","0.06","0.03","0.01","0.05","0.03","0.05",
"Strahinja Pavlović","rsSRB","DF","Milan","itSerie A","23","2001","24","21","1,864","20.7","2","1","3","2","0","0","3","1","1.8","1.8","1.1","2.9","40","94","10","0.10","0.05","0.14","0.10","0.14","0.09","0.05","0.14","0.09","0.14",
"Leonardo Pavoletti","itITA","FW,MF","Cagliari","itSerie A","35","1988","26","1","445","4.9","2","0","2","2","0","0","5","0","2.7","2.7","1.0","3.7","1","17","26","0.40","0.00","0.40","0.40","0.40","0.53","0.20","0.74","0.53","0.74",
"Martín Payero","arARG","MF","Udinese","itSerie A","25","1998","25","16","1,381","15.3","1","1","2","1","0","0","5","0","1.2","1.2","1.3","2.5","33","51","44","0.07","0.07","0.13","0.07","0.13","0.08","0.08","0.16","0.08","0.16",
"Nicolas Pays","frFRA","FW,MF","Montpellier","frLigue 1","20","2003","9","4","447","5.0","0","0","0","0","0","0","0","0","1.3","1.3","0.1","1.5","21","14","53","0.00","0.00","0.00","0.00","0.00","0.27","0.03","0.29","0.27","0.29",
"Nicolás Paz","arARG","MF,FW","Como","itSerie A","19","2004","35","30","2,687","29.9","6","8","14","6","0","1","6","0","9.3","8.5","6.0","14.5","77","163","171","0.20","0.27","0.47","0.20","0.47","0.31","0.20","0.51","0.28","0.49",
"Mads Pedersen","dkDEN","DF","Augsburg","deBundesliga","27","1996","7","2","235","2.6","0","0","0","0","0","0","0","0","0.1","0.1","0.0","0.1","1","11","10","0.00","0.00","0.00","0.00","0.00","0.03","0.00","0.03","0.03","0.03",
"Marcus Pedersen","noNOR","DF","Torino","itSerie A","24","2000","29","15","1,362","15.1","0","0","0","0","0","0","3","0","0.6","0.6","0.4","1.0","44","19","77","0.00","0.00","0.00","0.00","0.00","0.04","0.03","0.06","0.04","0.06",
"Alfonso Pedraza","esESP","DF,MF","Villarreal","esLa Liga","28","1996","12","4","460","5.1","0","2","2","0","0","0","0","0","0.5","0.5","1.4","1.9","21","9","43","0.00","0.39","0.39","0.00","0.39","0.09","0.27","0.37","0.09","0.37",
"Pedri","esESP","MF","Barcelona","esLa Liga","21","2002","37","35","2,879","32.0","4","5","9","4","0","0","3","0","2.2","2.2","7.4","9.6","92","360","136","0.13","0.16","0.28","0.13","0.28","0.07","0.23","0.30","0.07","0.30",
"Pedro","esESP","FW,MF","Lazio","itSerie A","37","1987","30","6","1,102","12.2","10","1","11","8","2","2","2","0","5.3","3.8","1.7","5.4","48","76","89","0.82","0.08","0.90","0.65","0.74","0.44","0.14","0.57","0.31","0.44",
"Kévin Pedro","frFRA","DF","Saint-Étienne","frLigue 1","18","2006","1","0","10","0.1","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","2","0","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Adrià Pedrosa","esESP","DF","Sevilla","esLa Liga","26","1998","31","27","2,298","25.5","1","1","2","1","0","0","7","0","0.9","0.9","1.6","2.5","41","79","96","0.04","0.04","0.08","0.04","0.08","0.04","0.06","0.10","0.04","0.10",
"Jordan Pefok","usUSA","FW","Reims","frLigue 1","28","1996","7","6","380","4.2","1","0","1","1","0","0","0","0","0.9","0.9","0.7","1.6","3","4","7","0.24","0.00","0.24","0.24","0.24","0.21","0.17","0.38","0.21","0.38",
"Jordan Pefok","usUSA","FW","Union Berlin","deBundesliga","28","1996","18","10","908","10.1","0","1","1","0","0","0","2","0","3.2","3.2","0.9","4.1","3","12","40","0.00","0.10","0.10","0.00","0.10","0.32","0.09","0.40","0.32","0.40",
"Pejiño","esESP","FW","Las Palmas","esLa Liga","28","1996","1","0","16","0.2","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","1","1","2","0.00","0.00","0.00","0.00","0.00","0.17","0.00","0.17","0.17","0.17",
"Pietro Pellegri","itITA","FW","Empoli","itSerie A","23","2001","11","5","414","4.6","3","0","3","3","0","0","2","0","0.3","0.3","0.6","0.9","12","8","28","0.65","0.00","0.65","0.65","0.65","0.06","0.12","0.19","0.06","0.19",
"Lorenzo Pellegrini","itITA","MF","Roma","itSerie A","28","1996","25","20","1,626","18.1","2","1","3","1","1","1","4","0","4.7","3.9","2.5","6.4","27","61","82","0.11","0.06","0.17","0.06","0.11","0.26","0.14","0.40","0.22","0.35",
"Luca Pellegrini","itITA","DF","Lazio","itSerie A","25","1999","22","10","1,067","11.9","0","4","4","0","0","0","5","0","0.7","0.7","1.8","2.4","21","72","61","0.00","0.34","0.34","0.00","0.34","0.06","0.15","0.20","0.06","0.20",
"Mateo Pellegrino","arARG","FW","Parma","itSerie A","23","2001","13","8","737","8.2","3","1","4","3","0","0","2","0","3.3","3.3","0.7","4.0","6","15","37","0.37","0.12","0.49","0.37","0.49","0.40","0.09","0.49","0.40","0.49",
"Théo Pellenard","frFRA","DF","Auxerre","frLigue 1","30","1994","2","0","45","0.5","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","1","1","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Andy Pelmard","mgMAD","DF","Lecce","itSerie A","24","2000","3","1","129","1.4","0","0","0","0","0","0","1","0","0.0","0.0","0.0","0.0","1","1","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Andy Pelmard","mgMAD","DF","Las Palmas","esLa Liga","24","2000","4","2","205","2.3","0","0","0","0","0","0","1","0","0.0","0.0","0.0","0.1","1","13","5","0.00","0.00","0.00","0.00","0.00","0.00","0.02","0.03","0.00","0.03",
"Timothee Pembele","frFRA","DF","Le Havre","frLigue 1","21","2002","20","12","1,113","12.4","1","0","1","1","0","0","3","0","1.3","1.3","0.1","1.4","27","43","44","0.08","0.00","0.08","0.08","0.08","0.10","0.01","0.11","0.10","0.11",
"Faris Pemi Moumbagna","cmCMR","FW","Marseille","frLigue 1","24","2000","1","0","8","0.1","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Iñaki Peña","esESP","GK","Barcelona","esLa Liga","25","1999","16","15","1,396","15.5","0","0","0","0","0","0","1","0","0.0","0.0","0.0","0.0","0","3","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Rubén Peña","esESP","FW,DF","Osasuna","esLa Liga","33","1991","25","7","775","8.6","0","0","0","0","0","0","1","0","0.7","0.7","0.6","1.3","18","27","57","0.00","0.00","0.00","0.00","0.00","0.08","0.07","0.15","0.08","0.15",
"Nicolas Pépé","ciCIV","FW,MF","Villarreal","esLa Liga","29","1995","28","15","1,500","16.7","3","6","9","3","0","0","3","0","3.8","3.8","4.8","8.6","76","60","159","0.18","0.36","0.54","0.18","0.54","0.23","0.29","0.52","0.23","0.52",
"Peque","esESP","MF,FW","Sevilla","esLa Liga","21","2002","26","14","1,134","12.6","1","1","2","1","0","0","1","0","2.5","2.5","1.2","3.7","14","35","44","0.08","0.08","0.16","0.08","0.16","0.20","0.10","0.29","0.20","0.29",
