Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
"Gaëtan Paquiez","frFRA","DF","Nîmes","frLigue 1","26","1994","16","11","1,046","11.6","0","0","0","0","0","0","1","0","0.1","0.1","0.2","0.4","22","49","18","0.00","0.00","0.00","0.00","0.00","0.01","0.02","0.03","0.01","0.03",
"Rubén Pardo","esESP","MF","Bordeaux","frLigue 1","27","1992","2","0","23","0.3","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","2","2","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Leandro Paredes","arARG","MF","Paris S-G","frLigue 1","26","1994","21","16","1,302","14.5","1","2","3","1","0","0","7","1","1.1","1.1","1.4","2.5","22","144","8","0.07","0.14","0.21","0.07","0.21","0.08","0.09","0.17","0.08","0.17",
"Daniel Parejo","esESP","MF","Villarreal","esLa Liga","31","1989","36","36","3,112","34.6","3","5","8","3","0","0","4","0","1.2","1.2","5.2","6.4","53","320","41","0.09","0.14","0.23","0.09","0.23","0.04","0.15","0.19","0.04","0.19",
"Vittorio Parigini","itITA","MF,DF","Genoa","itSerie A","24","1996","4","0","56","0.6","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","5","0","8","0.00","0.00","0.00","0.00","0.00","0.03","0.00","0.03","0.03","0.03",
"Marco Parolo","itITA","DF,MF","Lazio","itSerie A","35","1985","18","7","653","7.3","0","2","2","0","0","0","5","0","0.5","0.5","0.9","1.4","8","31","12","0.00","0.28","0.28","0.00","0.28","0.07","0.12","0.20","0.07","0.20",
"Thomas Partey","ghGHA","MF","Arsenal","engPremier League","27","1993","24","18","1,534","17.0","0","2","2","0","0","0","5","0","1.3","1.3","1.0","2.4","33","121","18","0.00","0.12","0.12","0.00","0.12","0.08","0.06","0.14","0.08","0.14",
"Thomas Partey","ghGHA","MF","Atlético Madrid","esLa Liga","27","1993","3","2","200","2.2","0","0","0","0","0","0","1","0","0.1","0.1","0.0","0.1","4","26","3","0.00","0.00","0.00","0.00","0.00","0.05","0.00","0.05","0.05","0.05",
"Mario Pašalić","hrCRO","MF","Atalanta","itSerie A","25","1995","25","10","1,122","12.5","6","2","8","6","0","0","2","0","4.3","4.3","2.5","6.8","32","86","91","0.48","0.16","0.64","0.48","0.64","0.35","0.20","0.55","0.35","0.55",
"Felix Passlack","deGER","DF","Dortmund","deBundesliga","22","1998","7","3","362","4.0","1","0","1","1","0","0","0","0","0.6","0.6","0.2","0.9","15","14","22","0.25","0.00","0.25","0.25","0.25","0.16","0.06","0.21","0.16","0.21",
"Christian Pastina","itITA","DF","Benevento","itSerie A","19","2001","3","0","121","1.3","0","1","1","0","0","0","1","0","0.0","0.0","0.4","0.4","3","4","1","0.00","0.74","0.74","0.00","0.74","0.00","0.31","0.31","0.00","0.31",
"Javier Pastore","arARG","MF,FW","Roma","itSerie A","31","1989","5","0","82","0.9","0","0","0","0","0","0","0","0","0.0","0.0","0.6","0.6","1","21","6","0.00","0.00","0.00","0.00","0.00","0.00","0.62","0.62","0.00","0.62",
"Patric","esESP","DF","Lazio","itSerie A","27","1993","25","18","1,595","17.7","0","1","1","0","0","0","8","0","0.5","0.5","0.8","1.3","15","77","38","0.00","0.06","0.06","0.00","0.06","0.03","0.04","0.08","0.03","0.08",
"Rui Patrício","ptPOR","GK","Wolves","engPremier League","32","1988","37","37","3,329","37.0","0","0","0","0","0","0","1","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Paulinho","brBRA","FW","Leverkusen","deBundesliga","20","2000","1","1","65","0.7","0","0","0","0","0","0","0","0","0.2","0.2","0.0","0.2","1","2","6","0.00","0.00","0.00","0.00","0.00","0.28","0.00","0.28","0.28","0.28",
"Gabriel Paulista","brBRA","DF","Valencia","esLa Liga","29","1990","31","31","2,716","30.2","4","1","5","4","0","0","6","0","1.0","1.0","0.5","1.5","9","81","4","0.13","0.03","0.17","0.13","0.17","0.03","0.02","0.05","0.03","0.05",
"Benjamin Pavard","frFRA","DF","Bayern Munich","deBundesliga","24","1996","24","22","1,943","21.6","0","0","0","0","0","0","3","0","0.4","0.4","1.3","1.7","49","162","167","0.00","0.00","0.00","0.00","0.00","0.02","0.06","0.08","0.02","0.08",
"Jiří Pavlenka","czCZE","GK","Werder Bremen","deBundesliga","28","1992","34","34","3,060","34.0","0","0","0","0","0","0","2","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Vasileios Pavlidis","grGRE","FW","Schalke 04","deBundesliga","17","2002","1","0","2","0.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Mateo Pavlović","baBIH","DF","Angers","frLigue 1","30","1990","14","12","1,104","12.3","0","1","1","0","0","0","3","0","0.4","0.4","0.6","1.0","2","22","0","0.00","0.08","0.08","0.00","0.08","0.03","0.05","0.08","0.03","0.08",
"Strahinja Pavlović","rsSRB","DF","Monaco","frLigue 1","19","2001","1","0","1","0.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Leonardo Pavoletti","itITA","FW","Cagliari","itSerie A","31","1988","33","17","1,584","17.6","4","3","7","4","0","0","8","0","7.2","7.2","1.1","8.3","4","21","65","0.23","0.17","0.40","0.23","0.40","0.41","0.06","0.47","0.41","0.47",
"Dimitri Payet","frFRA","FW,MF","Marseille","frLigue 1","33","1987","33","28","2,417","26.9","7","10","17","7","0","1","4","2","5.9","5.1","8.0","13.1","78","150","248","0.26","0.37","0.63","0.26","0.63","0.22","0.30","0.52","0.19","0.49",
"Nehuén Paz","arARG","DF","Bologna","itSerie A","27","1993","6","3","363","4.0","1","0","1","1","0","0","0","0","0.4","0.4","0.0","0.4","0","17","0","0.25","0.00","0.25","0.25","0.25","0.09","0.01","0.10","0.09","0.10",
"Bailey Peacock-Farrell","nirNIR","GK","Burnley","engPremier League","23","1996","4","4","360","4.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Mads Pedersen","dkDEN","DF","Augsburg","deBundesliga","23","1996","15","9","887","9.9","0","0","0","0","0","0","1","0","0.0","0.0","1.3","1.3","26","12","20","0.00","0.00","0.00","0.00","0.00","0.00","0.13","0.13","0.00","0.13",
"Alfonso Pedraza","esESP","DF","Villarreal","esLa Liga","24","1996","29","24","2,093","23.3","1","2","3","1","0","0","8","0","1.7","1.7","4.0","5.7","88","47","237","0.04","0.09","0.13","0.04","0.13","0.07","0.17","0.24","0.07","0.24",
"Pedri","esESP","MF","Barcelona","esLa Liga","17","2002","37","28","2,415","26.8","3","3","6","3","0","0","2","0","4.6","4.4","3.5","7.9","65","152","128","0.11","0.11","0.22","0.11","0.22","0.17","0.13","0.30","0.16","0.30",
"Pedro","esESP","MF,FW","Roma","itSerie A","33","1987","27","20","1,591","17.7","5","2","7","5","0","0","5","1","4.2","4.2","3.1","7.3","50","65","122","0.28","0.11","0.40","0.28","0.40","0.25","0.19","0.44","0.25","0.44",
"João Pedro","itITA","FW,MF","Cagliari","itSerie A","28","1992","37","37","3,253","36.1","16","3","19","12","4","5","4","0","12.5","8.7","5.5","14.2","45","94","193","0.44","0.08","0.53","0.33","0.42","0.35","0.15","0.50","0.24","0.39",
"Gianluca Pegolo","itITA","GK","Sassuolo","itSerie A","39","1981","1","1","90","1.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Peter Pekarík","skSVK","DF","Hertha BSC","deBundesliga","33","1986","23","22","1,692","18.8","3","1","4","3","0","0","4","0","1.8","1.8","0.8","2.6","42","61","74","0.16","0.05","0.21","0.16","0.21","0.09","0.04","0.14","0.09","0.14",
"Yohann Pelé","frFRA","GK","Marseille","frLigue 1","37","1982","1","1","90","1.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Graziano Pellè","itITA","FW","Parma","itSerie A","35","1985","13","6","614","6.8","1","2","3","1","0","0","1","0","1.6","1.6","1.9","3.5","3","9","38","0.15","0.29","0.44","0.15","0.44","0.23","0.28","0.51","0.23","0.51",
"Pietro Pellegri","itITA","FW,MF","Monaco","frLigue 1","19","2001","16","0","230","2.6","1","0","1","1","0","0","2","1","2.1","2.1","0.2","2.3","6","2","16","0.39","0.00","0.39","0.39","0.39","0.81","0.08","0.89","0.81","0.89",
"Lorenzo Pellegrini","itITA","MF","Roma","itSerie A","24","1996","34","30","2,598","28.9","7","6","13","6","1","1","10","0","5.6","4.8","8.0","12.9","87","147","149","0.24","0.21","0.45","0.21","0.42","0.20","0.29","0.49","0.17","0.46",
"Luca Pellegrini","itITA","DF,MF","Genoa","itSerie A","21","1999","11","7","639","7.1","0","1","1","0","0","0","2","0","0.1","0.1","1.6","1.7","23","13","47","0.00","0.14","0.14","0.00","0.14","0.02","0.23","0.25","0.02","0.25",
"Facundo Pellistri","uyURU","MF,FW","Alavés","esLa Liga","18","2001","12","5","542","6.0","0","0","0","0","0","0","0","0","0.6","0.6","0.1","0.6","21","8","32","0.00","0.00","0.00","0.00","0.00","0.09","0.01","0.10","0.09","0.10",
"Andy Pelmard","mgMAD","DF","Nice","frLigue 1","20","2000","19","12","1,207","13.4","0","0","0","0","0","0","1","0","0.1","0.1","0.0","0.2","22","60","10","0.00","0.00","0.00","0.00","0.00","0.01","0.00","0.01","0.01","0.01",
"Lee Peltier","engENG","DF","West Brom","engPremier League","33","1986","4","3","229","2.5","0","0","0","0","0","0","1","0","0.0","0.0","0.0","0.0","0","6","4","0.00","0.00","0.00","0.00","0.00","0.00","0.01","0.01","0.00","0.01",
"Federico Peluso","itITA","DF","Sassuolo","itSerie A","36","1984","7","2","207","2.3","0","0","0","0","0","0","1","0","0.0","0.0","0.0","0.0","2","7","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Timothee Pembele","frFRA","DF","Paris S-G","frLigue 1","17","2002","6","3","383","4.3","1","0","1","1","0","0","1","0","0.9","0.9","0.1","1.0","15","11","17","0.23","0.00","0.23","0.23","0.23","0.21","0.02","0.23","0.21","0.23",
"Rubén Peña","esESP","DF","Villarreal","esLa Liga","29","1991","19","12","1,116","12.4","1","1","2","1","0","0","1","0","0.8","0.8","0.6","1.4","40","34","88","0.08","0.08","0.16","0.08","0.16","0.06","0.05","0.11","0.06","0.11",
"Philipp Pentke","deGER","GK","Hoffenheim","deBundesliga","35","1985","3","3","270","3.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Nicolas Pépé","ciCIV","FW","Arsenal","engPremier League","25","1995","29","16","1,616","18.0","10","1","11","9","1","1","1","1","5.8","5.0","1.0","6.0","56","45","199","0.56","0.06","0.61","0.50","0.56","0.32","0.05","0.38","0.28","0.33",
"Alberto Perea","esESP","MF","Cádiz","esLa Liga","29","1990","27","16","1,549","17.2","2","3","5","2","0","0","0","0","1.8","1.8","2.5","4.3","61","51","74","0.12","0.17","0.29","0.12","0.29","0.10","0.15","0.25","0.10","0.25",
"Andreas Pereira","brBRA","FW,MF","Lazio","itSerie A","24","1996","26","3","543","6.0","1","2","3","1","0","0","7","1","0.7","0.6","1.5","2.1","17","32","53","0.17","0.33","0.50","0.17","0.50","0.11","0.25","0.36","0.10","0.35",
"Danilo Pereira","ptPOR","MF,DF","Paris S-G","frLigue 1","28","1991","23","16","1,430","15.9","2","1","3","2","0","0","3","0","1.5","1.5","0.6","2.1","10","82","4","0.13","0.06","0.19","0.13","0.19","0.09","0.04","0.13","0.09","0.13",
"Mathias Pereira Lage","ptPOR","FW,MF","Angers","frLigue 1","23","1996","28","16","1,467","16.3","4","1","5","4","0","0","5","0","2.1","2.1","0.6","2.7","24","44","87","0.25","0.06","0.31","0.25","0.31","0.13","0.04","0.16","0.13","0.16",
"Matheus Pereira","brBRA","MF,FW","West Brom","engPremier League","24","1996","33","30","2,577","28.6","11","6","17","7","4","4","2","1","7.3","4.2","6.3","10.5","79","115","133","0.38","0.21","0.59","0.24","0.45","0.26","0.22","0.48","0.15","0.37",
"Pedro Pereira","ptPOR","DF","Crotone","itSerie A","22","1998","35","29","2,549","28.3","0","4","4","0","0","0","6","0","0.7","0.7","3.4","4.1","32","44","142","0.00","0.14","0.14","0.00","0.14","0.02","0.12","0.15","0.02","0.15",
"Ricardo Pereira","ptPOR","DF,FW","Leicester City","engPremier League","26","1993","15","10","959","10.7","0","1","1","0","0","0","3","0","0.3","0.3","0.6","1.0","20","45","53","0.00","0.09","0.09","0.00","0.09","0.03","0.06","0.09","0.03","0.09",
"Gastón Pereiro","uyURU","MF,DF","Cagliari","itSerie A","25","1995","15","2","272","3.0","2","2","4","2","0","0","0","0","2.3","2.3","1.2","3.5","14","25","20","0.66","0.66","1.32","0.66","1.32","0.76","0.39","1.15","0.76","1.15",
"Bruno Peres","brBRA","DF","Roma","itSerie A","30","1990","30","14","1,427","15.9","1","2","3","1","0","0","6","0","0.9","0.9","3.8","4.7","54","36","111","0.06","0.13","0.19","0.06","0.19","0.06","0.24","0.30","0.06","0.30",
"Roberto Pereyra","arARG","MF,FW","Udinese","itSerie A","29","1991","34","34","2,925","32.5","5","7","12","4","1","1","8","0","4.0","3.2","4.0","7.2","106","134","193","0.15","0.22","0.37","0.12","0.34","0.12","0.12","0.24","0.10","0.22",
"Ayoze Pérez","esESP","MF,FW","Leicester City","engPremier League","27","1993","25","15","1,331","14.8","2","1","3","2","0","0","2","0","3.3","3.3","1.3","4.6","39","54","114","0.14","0.07","0.20","0.14","0.20","0.23","0.09","0.31","0.23","0.31",
"Carles Pérez","esESP","MF,FW","Roma","itSerie A","22","1998","21","6","773","8.6","2","1","3","2","0","0","0","0","2.7","2.7","1.3","4.0","32","16","65","0.23","0.12","0.35","0.23","0.35","0.31","0.16","0.47","0.31","0.47",
"Iñigo Pérez","esESP","MF,DF","Osasuna","esLa Liga","32","1988","22","16","1,347","15.0","0","0","0","0","0","0","4","1","0.3","0.3","0.9","1.1","6","76","34","0.00","0.00","0.00","0.00","0.00","0.02","0.06","0.08","0.02","0.08",
"Juan Pérez","esESP","GK","Osasuna","esLa Liga","24","1996","3","3","270","3.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Kike Pérez","esESP","MF","Valladolid","esLa Liga","23","1997","24","12","1,159","12.9","0","0","0","0","0","0","3","0","0.8","0.8","0.9","1.8","18","63","27","0.00","0.00","0.00","0.00","0.00","0.06","0.07","0.14","0.06","0.14",
"Lucas Pérez","esESP","FW","Alavés","esLa Liga","31","1988","28","19","1,759","19.5","4","4","8","1","3","4","1","0","6.7","3.5","4.6","8.1","44","72","136","0.20","0.20","0.41","0.05","0.26","0.34","0.23","0.58","0.18","0.41",
"Luis Pérez","esESP","DF","Valladolid","esLa Liga","25","1995","22","15","1,297","14.4","0","0","0","0","0","0","1","0","0.1","0.1","0.4","0.5","27","39","42","0.00","0.00","0.00","0.00","0.00","0.01","0.03","0.04","0.01","0.04",
"Manuel Perez","frFRA","MF,FW","Lens","frLigue 1","29","1991","4","1","128","1.4","0","0","0","0","0","0","1","0","0.1","0.1","0.0","0.1","1","6","1","0.00","0.00","0.00","0.00","0.00","0.04","0.00","0.04","0.04","0.04",
"Nehuén Pérez","arARG","DF","Granada","esLa Liga","20","2000","14","9","741","8.2","0","0","0","0","0","0","4","0","0.7","0.7","0.0","0.7","2","6","0","0.00","0.00","0.00","0.00","0.00","0.08","0.00","0.08","0.08","0.08",
"Mattia Perin","itITA","GK","Genoa","itSerie A","27","1992","32","32","2,879","32.0","0","0","0","0","0","0","1","1","0.0","0.0","0.0","0.0","0","1","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Ivan Perišić","hrCRO","DF,FW","Inter","itSerie A","31","1989","32","20","1,795","19.9","4","3","7","4","0","0","3","0","5.2","5.2","4.5","9.7","69","51","124","0.20","0.15","0.35","0.20","0.35","0.26","0.23","0.49","0.26","0.49",
"Romain Perraud","frFRA","DF","Brest","frLigue 1","22","1997","36","35","3,140","34.9","3","7","10","3","0","0","4","0","2.7","2.7","3.6","6.3","107","132","213","0.09","0.20","0.29","0.09","0.29","0.08","0.10","0.18","0.08","0.18",
"Lucas Perrin","frFRA","DF","Marseille","frLigue 1","21","1998","7","3","308","3.4","1","0","1","1","0","0","1","0","0.4","0.4","0.0","0.4","0","12","3","0.29","0.00","0.29","0.29","0.29","0.12","0.01","0.13","0.12","0.13",
"Pavao Pervan","atAUT","GK","Wolfsburg","deBundesliga","32","1987","2","2","180","2.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Matteo Pessina","itITA","MF","Atalanta","itSerie A","23","1997","28","21","1,645","18.3","2","2","4","2","0","0","2","0","2.4","2.4","2.5","4.9","27","118","104","0.11","0.11","0.22","0.11","0.22","0.13","0.14","0.27","0.13","0.27",
"Andrea Petagna","itITA","FW","Napoli","itSerie A","25","1995","26","9","964","10.7","4","3","7","4","0","0","0","0","4.1","4.1","2.5","6.6","14","15","61","0.37","0.28","0.65","0.37","0.65","0.38","0.23","0.61","0.38","0.61",
"Nils Petersen","deGER","FW","Freiburg","deBundesliga","31","1988","32","12","1,301","14.5","8","0","8","7","1","1","0","0","6.3","5.5","0.5","6.0","4","16","60","0.55","0.00","0.55","0.48","0.48","0.44","0.04","0.47","0.38","0.42",
"Lukas Petkov","bgBUL","MF","Augsburg","deBundesliga","19","2000","1","0","4","0.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Jacopo Petriccione","itITA","MF","Crotone","itSerie A","25","1995","20","11","958","10.6","0","0","0","0","0","0","5","1","0.1","0.1","0.4","0.5","8","51","6","0.00","0.00","0.00","0.00","0.00","0.01","0.03","0.04","0.01","0.04",
"Jens Petter Hauge","noNOR","FW","Milan","itSerie A","20","1999","18","3","532","5.9","2","0","2","2","0","0","0","0","0.9","0.9","1.5","2.4","10","25","51","0.34","0.00","0.34","0.34","0.34","0.15","0.26","0.41","0.15","0.41",
"Germán Pezzella","arARG","DF","Fiorentina","itSerie A","29","1991","32","32","2,743","30.5","1","0","1","1","0","0","5","0","1.3","1.3","0.5","1.8","2","46","3","0.03","0.00","0.03","0.03","0.03","0.04","0.02","0.06","0.04","0.06",
"Giuseppe Pezzella","itITA","DF","Parma","itSerie A","22","1997","24","21","1,828","20.3","1","4","5","1","0","0","7","0","0.2","0.2","3.2","3.4","58","69","114","0.05","0.20","0.25","0.05","0.25","0.01","0.16","0.17","0.01","0.17",
"Maximilian Philipp","deGER","MF","Wolfsburg","deBundesliga","26","1994","24","13","1,111","12.3","6","2","8","6","0","0","3","0","3.5","3.5","1.1","4.5","8","28","71","0.49","0.16","0.65","0.49","0.65","0.28","0.09","0.37","0.28","0.37",
"Rayan Philippe","frFRA","FW","Dijon","frLigue 1","19","2000","4","1","93","1.0","0","0","0","0","0","0","0","0","0.5","0.5","0.0","0.5","0","0","4","0.00","0.00","0.00","0.00","0.00","0.45","0.00","0.45","0.45","0.45",
"Romain Philippoteaux","frFRA","FW,MF","Nîmes","frLigue 1","32","1988","3","3","214","2.4","1","1","2","1","0","0","0","0","0.4","0.4","0.6","1.0","7","11","15","0.42","0.42","0.84","0.42","0.84","0.17","0.27","0.44","0.17","0.44",
"Romain Philippoteaux","frFRA","MF,FW","Brest","frLigue 1","32","1988","17","8","581","6.5","1","0","1","1","0","0","0","0","0.7","0.7","0.3","0.9","9","14","51","0.15","0.00","0.15","0.15","0.15","0.10","0.04","0.14","0.10","0.14",
"Kalvin Phillips","engENG","MF","Leeds United","engPremier League","24","1995","29","28","2,428","27.0","1","2","3","1","0","0","10","0","0.5","0.5","3.4","3.9","13","137","14","0.04","0.07","0.11","0.04","0.11","0.02","0.13","0.15","0.02","0.15",
"Matt Phillips","sctSCO","MF","West Brom","engPremier League","29","1991","33","20","1,828","20.3","2","1","3","2","0","0","1","0","2.8","2.8","3.4","6.3","47","51","99","0.10","0.05","0.15","0.10","0.15","0.14","0.17","0.31","0.14","0.31",
"Nathaniel Phillips","engENG","DF","Liverpool","engPremier League","23","1997","17","15","1,456","16.2","1","1","2","1","0","0","2","0","1.0","1.0","0.5","1.6","9","55","3","0.06","0.06","0.12","0.06","0.12","0.06","0.03","0.10","0.06","0.10",
"Jaden Philogene Bidace","engENG","FW","Aston Villa","engPremier League","18","2002","1","0","1","0.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Krzysztof Piątek","plPOL","FW","Hertha BSC","deBundesliga","25","1995","32","18","1,630","18.1","7","1","8","7","0","1","4","0","6.4","5.6","1.1","6.6","18","21","105","0.39","0.06","0.44","0.39","0.44","0.35","0.06","0.41","0.31","0.37",
"Pablo Piatti","arARG","MF,FW","Elche","esLa Liga","31","1989","9","3","361","4.0","0","0","0","0","0","0","1","0","0.5","0.5","0.2","0.8","8","10","31","0.00","0.00","0.00","0.00","0.00","0.13","0.06","0.20","0.13","0.20",
"Cristiano Piccini","itITA","DF","Atalanta","itSerie A","27","1992","1","0","59","0.7","0","0","0","0","0","0","0","0","0.1","0.1","0.0","0.1","1","2","3","0.00","0.00","0.00","0.00","0.00","0.08","0.00","0.08","0.08","0.08",
"Cristiano Piccini","itITA","DF","Valencia","esLa Liga","27","1992","3","0","67","0.7","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","2","7","0.00","0.00","0.00","0.00","0.00","0.02","0.00","0.02","0.02","0.02",
"Roberto Piccoli","itITA","FW","Spezia","itSerie A","19","2001","20","8","703","7.8","5","0","5","5","0","0","0","0","5.6","5.6","0.6","6.2","8","6","44","0.64","0.00","0.64","0.64","0.64","0.72","0.08","0.80","0.72","0.80",
"Jordan Pickford","engENG","GK","Everton","engPremier League","26","1994","31","31","2,742","30.5","0","0","0","0","0","0","1","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Jérémy Pied","frFRA","DF","Lille","frLigue 1","31","1989","6","4","318","3.5","0","0","0","0","0","0","1","0","0.0","0.0","0.6","0.6","12","33","35","0.00","0.00","0.00","0.00","0.00","0.01","0.17","0.18","0.01","0.18",
"Amos Pieper","deGER","DF","Arminia","deBundesliga","22","1998","30","30","2,682","29.8","1","1","2","1","0","0","6","0","1.2","1.2","0.5","1.7","21","86","6","0.03","0.03","0.07","0.03","0.07","0.04","0.02","0.06","0.04","0.06",
"Ronaël Pierre-Gabriel","frFRA","DF","Brest","frLigue 1","22","1998","29","28","2,305","25.6","1","0","1","1","0","0","4","0","0.5","0.5","1.0","1.5","34","124","78","0.04","0.00","0.04","0.04","0.04","0.02","0.04","0.06","0.02","0.06",
"Erik Pieters","nlNED","DF,MF","Burnley","engPremier League","31","1988","20","13","1,266","14.1","0","1","1","0","0","0","1","0","0.2","0.2","0.4","0.6","14","37","16","0.00","0.07","0.07","0.00","0.07","0.01","0.03","0.04","0.01","0.04",
"Tomás Pina Isla","esESP","MF","Alavés","esLa Liga","32","1987","33","31","2,575","28.6","1","1","2","1","0","0","12","0","0.7","0.7","1.0","1.7","11","94","9","0.03","0.03","0.07","0.03","0.07","0.03","0.04","0.06","0.03","0.06",
"Andrea Pinamonti","itITA","FW","Inter","itSerie A","21","1999","8","1","169","1.9","1","0","1","1","0","0","0","0","0.7","0.7","0.1","0.7","1","5","21","0.53","0.00","0.53","0.53","0.53","0.35","0.04","0.39","0.35","0.39",
"Yeremi Pino","esESP","FW,MF","Villarreal","esLa Liga","17","2002","24","6","797","8.9","3","1","4","3","0","0","4","0","1.0","1.0","1.3","2.4","35","30","106","0.34","0.11","0.45","0.34","0.45","0.12","0.15","0.27","0.12","0.27",
"Carlo Pinsoglio","itITA","GK","Juventus","itSerie A","30","1990","1","0","23","0.3","0","0","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Gerard Piqué","esESP","DF","Barcelona","esLa Liga","33","1987","18","18","1,481","16.5","0","0","0","0","0","0","4","0","0.8","0.8","0.4","1.2","9","67","3","0.00","0.00","0.00","0.00","0.00","0.05","0.03","0.08","0.05","0.08",
"Fabio Pisacane","itITA","DF","Cagliari","itSerie A","34","1986","5","2","228","2.5","0","0","0","0","0","0","1","0","0.0","0.0","0.0","0.0","1","4","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Łukasz Piszczek","plPOL","DF","Dortmund","deBundesliga","35","1985","11","5","455","5.1","0","0","0","0","0","0","0","0","0.0","0.0","0.2","0.2","10","20","10","0.00","0.00","0.00","0.00","0.00","0.01","0.04","0.05","0.01","0.05",
"Marko Pjaca","hrCRO","FW,MF","Genoa","itSerie A","25","1995","35","15","1,418","15.8","3","2","5","3","0","0","0","0","2.6","2.6","1.9","4.5","38","50","102","0.19","0.13","0.32","0.19","0.32","0.17","0.12","0.29","0.17","0.29",
"Miralem Pjanić","baBIH","MF","Barcelona","esLa Liga","30","1990","19","6","627","7.0","0","0","0","0","0","0","1","0","1.0","1.0","0.6","1.6","18","61","11","0.00","0.00","0.00","0.00","0.00","0.14","0.09","0.22","0.14","0.22",
"Óscar Plano","esESP","MF,FW","Valladolid","esLa Liga","29","1991","36","30","2,517","28.0","5","5","10","5","0","0","1","1","4.8","4.8","2.1","6.9","29","77","109","0.18","0.18","0.36","0.18","0.36","0.17","0.07","0.25","0.17","0.25",
"Marvin Plattenhardt","deGER","DF","Hertha BSC","deBundesliga","28","1992","16","12","1,071","11.9","0","2","2","0","0","0","1","0","0.1","0.1","1.2","1.3","28","56","46","0.00","0.17","0.17","0.00","0.17","0.01","0.10","0.11","0.01","0.11",
"Alassane Pléa","frFRA","FW","Gladbach","deBundesliga","27","1993","29","19","1,803","20.0","6","1","7","6","0","0","2","0","5.7","5.7","4.6","10.4","55","75","178","0.30","0.05","0.35","0.30","0.35","0.29","0.23","0.52","0.29","0.52",
"Dani Plomer","esESP","FW","Granada","esLa Liga","21","1998","1","0","45","0.5","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Tommaso Pobega","itITA","MF","Spezia","itSerie A","21","1999","20","17","1,229","13.7","6","0","6","6","0","0","6","0","3.2","3.2","0.3","3.5","12","38","40","0.44","0.00","0.44","0.44","0.44","0.23","0.02","0.25","0.23","0.25",
