Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches"Ismael Aaneba","frFRA","DF","Strasbourg","frLigue 1","19","1999","3","3","204","2.3","0","0","0","0","0","0","3","0","0.0","0.0","0.4","0.4","3","8","8","0.00","0.00","0.00","0.00","0.00","0.00","0.17","0.17","0.00","0.17",
"Anuar","maMAR","MF,FW","Valladolid","esLa Liga","23","1995","19","12","1,081","12.0","1","0","1","1","0","0","6","0","2.7","2.7","0.1","2.7","15","35","15","0.08","0.00","0.08","0.08","0.08","0.22","0.01","0.23","0.22","0.23",
"Dennis Aogo","deGER","MF","Stuttgart","deBundesliga","31","1987","15","13","1,025","11.4","0","0","0","0","0","0","1","0","0.5","0.5","1.4","1.9","12","38","13","0.00","0.00","0.00","0.00","0.00","0.04","0.13","0.17","0.04","0.17",
"Houssem Aouar","dzALG","MF","Lyon","frLigue 1","20","1998","37","35","3,061","34.0","7","7","14","7","0","0","2","0","6.8","6.8","4.7","11.5","96","274","163","0.21","0.21","0.41","0.21","0.41","0.20","0.14","0.34","0.20","0.34",
"Emmanuel Apeh","ngNGA","FW,MF","Celta Vigo","esLa Liga","21","1996","2","0","14","0.2","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","3","0.00","0.00","0.00","0.00","0.00","0.00","0.26","0.26","0.00","0.26",
"Mauro Arambarri","uyURU","MF","Getafe","esLa Liga","22","1995","33","32","2,676","29.7","1","2","3","1","0","0","8","0","1.3","1.3","1.5","2.8","16","96","24","0.03","0.07","0.10","0.03","0.10","0.05","0.05","0.10","0.05","0.10",
"Guilherme Arana","brBRA","DF","Sevilla","esLa Liga","21","1997","9","8","629","7.0","0","0","0","0","0","0","3","0","0.9","0.9","0.0","1.0","15","13","27","0.00","0.00","0.00","0.00","0.00","0.14","0.00","0.14","0.14","0.14",
"Charles Aránguiz","clCHI","MF","Leverkusen","deBundesliga","29","1989","24","22","1,891","21.0","2","7","9","2","0","0","3","0","1.4","1.4","3.4","4.8","27","207","63","0.10","0.33","0.43","0.10","0.43","0.07","0.16","0.23","0.07","0.23",
"Luiz Araújo","brBRA","FW,MF","Lille","frLigue 1","22","1996","25","6","781","8.7","3","2","5","3","0","0","2","1","2.1","2.1","0.9","3.0","30","43","45","0.35","0.23","0.58","0.35","0.58","0.24","0.10","0.35","0.24","0.35",
"Néstor Araujo","mxMEX","DF","Celta Vigo","esLa Liga","26","1991","32","30","2,682","29.8","3","0","3","3","0","0","3","1","1.3","1.3","0.3","1.6","4","61","5","0.10","0.00","0.10","0.10","0.10","0.04","0.01","0.05","0.04","0.05",
"Anaitz Arbilla","esESP","DF","Eibar","esLa Liga","31","1987","25","22","1,950","21.7","1","2","3","1","0","0","6","1","0.9","0.9","1.1","1.9","26","109","7","0.05","0.09","0.14","0.05","0.14","0.04","0.05","0.09","0.04","0.09",
"Joaquín Ardaiz","uyURU","FW","Frosinone","itSerie A","19","1999","1","0","20","0.2","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Alphonse Areola","frFRA","GK","Paris S-G","frLigue 1","25","1993","21","21","1,890","21.0","0","0","0","0","0","0","1","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Santiago Arias","coCOL","DF","Atlético Madrid","esLa Liga","26","1992","25","20","1,772","19.7","1","1","2","1","0","0","4","0","0.4","0.4","1.3","1.8","39","84","113","0.05","0.05","0.10","0.05","0.10","0.02","0.07","0.09","0.02","0.09",
"Lorenzo Ariaudo","itITA","DF","Frosinone","itSerie A","29","1989","19","19","1,682","18.7","0","0","0","0","0","0","2","0","0.9","0.9","0.3","1.2","9","36","1","0.00","0.00","0.00","0.00","0.00","0.05","0.01","0.06","0.05","0.06",
"Nicolò Armini","itITA","DF","Lazio","itSerie A","17","2001","1","0","38","0.4","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","2","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Yoël Armougom","frFRA","DF","Caen","frLigue 1","20","1998","29","20","1,853","20.6","0","1","1","0","0","0","5","1","0.3","0.3","1.7","2.0","45","67","49","0.00","0.05","0.05","0.00","0.05","0.01","0.08","0.10","0.01","0.10",
"Stuart Armstrong","sctSCO","MF","Southampton","engPremier League","26","1992","29","16","1,432","15.9","3","2","5","3","0","0","2","0","2.0","2.0","1.5","3.4","40","86","90","0.19","0.13","0.31","0.19","0.31","0.12","0.09","0.22","0.12","0.22",
"José Arnaiz","esESP","MF,FW","Leganés","esLa Liga","23","1995","6","0","113","1.3","0","0","0","0","0","0","0","0","0.1","0.1","0.1","0.1","4","2","13","0.00","0.00","0.00","0.00","0.00","0.05","0.05","0.10","0.05","0.10",
"Marko Arnautović","atAUT","FW","West Ham","engPremier League","29","1989","28","24","1,990","22.1","10","4","14","9","1","1","3","0","8.9","8.1","4.4","12.5","38","43","195","0.45","0.18","0.63","0.41","0.59","0.40","0.20","0.60","0.37","0.56",
"Maximilian Arnold","deGER","MF","Wolfsburg","deBundesliga","24","1994","33","33","2,872","31.9","2","6","8","2","0","0","7","0","2.7","2.7","4.3","7.0","41","141","83","0.06","0.19","0.25","0.06","0.25","0.09","0.13","0.22","0.09","0.22",
"Kepa Arrizabalaga","esESP","GK","Chelsea","engPremier League","23","1994","36","36","3,240","36.0","0","0","0","0","0","0","2","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Harry Arter","ieIRL","MF","Cardiff City","engPremier League","28","1989","25","24","1,997","22.2","0","1","1","0","0","0","10","0","0.9","0.9","0.5","1.4","13","73","23","0.00","0.05","0.05","0.00","0.05","0.04","0.02","0.06","0.04","0.06",
"Kwadwo Asamoah","ghGHA","DF","Inter","itSerie A","29","1988","32","30","2,671","29.7","0","1","1","0","0","0","6","0","0.2","0.2","1.8","2.1","90","189","153","0.00","0.03","0.03","0.00","0.03","0.01","0.06","0.07","0.01","0.07",
"Takuma Asano","jpJPN","MF,FW","Hannover 96","deBundesliga","23","1994","13","9","699","7.8","0","0","0","0","0","0","0","0","1.6","1.6","0.4","2.0","21","14","59","0.00","0.00","0.00","0.00","0.00","0.20","0.05","0.25","0.20","0.25",
"Santiago Ascacíbar","arARG","MF","Stuttgart","deBundesliga","21","1997","27","27","2,428","27.0","0","0","0","0","0","0","10","1","1.3","1.3","0.5","1.9","27","100","28","0.00","0.00","0.00","0.00","0.00","0.05","0.02","0.07","0.05","0.07",
"Sergio Asenjo","esESP","GK","Villarreal","esLa Liga","29","1989","32","32","2,880","32.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","1","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Marco Asensio","esESP","FW","Real Madrid","esLa Liga","22","1996","30","19","1,779","19.8","1","4","5","1","0","0","3","0","4.1","4.1","5.0","9.1","116","95","228","0.05","0.20","0.25","0.05","0.25","0.21","0.25","0.46","0.21","0.46",
"Iago Aspas","esESP","FW,MF","Celta Vigo","esLa Liga","30","1987","27","26","2,251","25.0","20","6","26","15","5","5","5","0","11.9","7.9","6.7","14.6","81","89","201","0.80","0.24","1.04","0.60","0.84","0.48","0.27","0.74","0.32","0.58",
"Simon Asta","deGER","DF","Augsburg","deBundesliga","17","2001","1","1","90","1.0","0","0","0","0","0","0","1","0","0.1","0.1","0.0","0.1","2","2","3","0.00","0.00","0.00","0.00","0.00","0.06","0.00","0.06","0.06","0.06",
"Youcef Atal","dzALG","DF,FW","Nice","frLigue 1","22","1996","29","25","2,263","25.1","6","0","6","6","0","1","8","0","4.6","3.9","2.6","6.5","137","86","275","0.24","0.00","0.24","0.24","0.24","0.18","0.10","0.29","0.15","0.26",
"Christian Atsu","ghGHA","MF","Newcastle Utd","engPremier League","26","1992","28","15","1,493","16.6","1","0","1","1","0","0","2","0","2.1","2.1","1.6","3.7","48","31","72","0.06","0.00","0.06","0.06","0.06","0.13","0.09","0.22","0.13","0.22",
"Pierre-Emerick Aubameyang","gaGAB","FW","Arsenal","engPremier League","29","1989","36","30","2,726","30.3","22","5","27","18","4","5","0","0","22.5","18.5","4.2","22.7","82","70","228","0.73","0.17","0.89","0.59","0.76","0.74","0.14","0.88","0.61","0.75",
"Emil Audero","idIDN","GK","Sampdoria","itSerie A","21","1997","36","36","3,240","36.0","0","0","0","0","0","0","4","0","0.0","0.0","0.1","0.1","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Jean-Kévin Augustin","frFRA","FW","RB Leipzig","deBundesliga","21","1997","17","4","461","5.1","3","0","3","3","0","0","0","0","2.8","2.8","0.8","3.6","18","3","50","0.59","0.00","0.59","0.59","0.59","0.56","0.15","0.71","0.56","0.71",
"Ludwig Augustinsson","seSWE","DF","Werder Bremen","deBundesliga","24","1994","34","34","3,026","33.6","1","4","5","1","0","0","5","0","1.5","1.5","2.2","3.7","83","154","226","0.03","0.12","0.15","0.03","0.15","0.04","0.07","0.11","0.04","0.11",
"Serge Aurier","ciCIV","DF","Tottenham","engPremier League","25","1992","8","6","564","6.3","0","2","2","0","0","0","1","0","0.1","0.1","1.0","1.1","11","26","29","0.00","0.32","0.32","0.00","0.32","0.02","0.16","0.18","0.02","0.18",
"Charlie Austin","engENG","FW","Southampton","engPremier League","29","1989","25","11","983","10.9","2","2","4","2","0","1","1","0","3.6","3.3","0.9","4.1","6","5","44","0.18","0.18","0.37","0.18","0.37","0.33","0.08","0.41","0.30","0.38",
"Ezequiel Ávila","arARG","FW,MF","Huesca","esLa Liga","24","1994","34","20","1,997","22.2","10","2","12","9","1","1","12","1","6.8","6.1","3.6","9.7","55","78","131","0.45","0.09","0.54","0.41","0.50","0.31","0.16","0.47","0.27","0.44",
"Jordan Ayew","ghGHA","FW","Crystal Palace","engPremier League","26","1991","20","14","1,181","13.1","1","2","3","1","0","0","3","0","2.9","2.9","1.2","4.0","31","19","90","0.08","0.15","0.23","0.08","0.23","0.22","0.09","0.31","0.22","0.31",
"Kaan Ayhan","trTUR","DF","Düsseldorf","deBundesliga","23","1994","28","28","2,449","27.2","4","1","5","4","0","0","10","0","2.3","2.3","0.4","2.7","31","96","12","0.15","0.04","0.18","0.15","0.18","0.08","0.02","0.10","0.08","0.10",
"Floyd Ayité","tgTOG","FW,MF","Fulham","engPremier League","29","1988","16","3","476","5.3","1","0","1","1","0","0","0","0","0.4","0.4","0.5","0.9","14","23","44","0.19","0.00","0.19","0.19","0.19","0.07","0.10","0.17","0.07","0.17",
"César Azpilicueta","esESP","DF","Chelsea","engPremier League","28","1989","38","38","3,402","37.8","1","5","6","1","0","0","4","0","1.2","1.2","2.4","3.6","46","160","205","0.03","0.13","0.16","0.03","0.16","0.03","0.06","0.10","0.03","0.10",
"Abdoulaye Ba","snSEN","DF","Rayo Vallecano","esLa Liga","27","1991","26","25","2,110","23.4","1","0","1","1","0","0","4","2","1.3","1.3","0.1","1.4","5","44","3","0.04","0.00","0.04","0.04","0.04","0.05","0.00","0.06","0.05","0.06",
"Florian Baak","deGER","MF","Hertha BSC","deBundesliga","19","1999","1","0","1","0.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Ludovic Baal","gfGUF","DF","Rennes","frLigue 1","32","1986","2","1","126","1.4","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","2","5","2","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Khouma Babacar","snSEN","FW","Sassuolo","itSerie A","25","1993","29","16","1,488","16.5","7","2","9","5","2","2","0","0","7.6","6.1","0.9","6.9","15","24","97","0.42","0.12","0.54","0.30","0.42","0.46","0.05","0.51","0.37","0.42",
"Ryan Babel","nlNED","FW,MF","Fulham","engPremier League","31","1986","16","15","1,251","13.9","5","3","8","5","0","0","3","0","5.7","5.7","2.2","7.9","42","40","109","0.36","0.22","0.58","0.36","0.58","0.41","0.16","0.57","0.41","0.57",
"Carlos Bacca","coCOL","FW","Villarreal","esLa Liga","31","1986","33","12","1,270","14.1","6","1","7","5","1","1","3","0","4.6","3.8","1.6","5.5","21","24","89","0.43","0.07","0.50","0.35","0.43","0.33","0.12","0.44","0.27","0.39",
"Juninho Bacuna","cwCUW","MF,DF","Huddersfield","engPremier League","20","1997","21","16","1,412","15.7","1","0","1","1","0","0","4","0","0.7","0.7","1.4","2.1","24","95","30","0.06","0.00","0.06","0.06","0.06","0.04","0.09","0.14","0.04","0.14",
"Leandro Bacuna","cwCUW","MF","Cardiff City","engPremier League","26","1991","11","4","561","6.2","0","0","0","0","0","0","2","0","0.1","0.1","0.1","0.2","11","16","5","0.00","0.00","0.00","0.00","0.00","0.02","0.01","0.03","0.02","0.03",
"Milan Badelj","hrCRO","MF","Lazio","itSerie A","29","1989","23","14","1,141","12.7","1","0","1","1","0","0","6","0","0.8","0.8","0.5","1.2","19","101","12","0.08","0.00","0.08","0.08","0.08","0.06","0.04","0.10","0.06","0.10",
"Benoît Badiashile","frFRA","DF","Monaco","frLigue 1","17","2001","20","20","1,762","19.6","1","0","1","1","0","0","4","0","0.8","0.8","0.1","0.9","18","93","2","0.05","0.00","0.05","0.05","0.05","0.04","0.00","0.04","0.04","0.04",
"Holger Badstuber","deGER","DF","Stuttgart","deBundesliga","29","1989","10","5","522","5.8","0","0","0","0","0","0","1","0","0.0","0.0","0.0","0.0","0","13","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Stéphane Bahoken","cmCMR","FW","Angers","frLigue 1","26","1992","32","31","2,469","27.4","11","1","12","9","2","3","3","0","9.5","7.1","2.7","9.8","31","32","173","0.40","0.04","0.44","0.33","0.36","0.35","0.10","0.44","0.26","0.36",
"Daniel Baier","deGER","MF","Augsburg","deBundesliga","34","1984","33","33","2,815","31.3","0","1","1","0","0","0","7","0","0.9","0.9","1.2","2.1","50","187","34","0.00","0.03","0.03","0.00","0.03","0.03","0.04","0.07","0.03","0.07",
"Leon Bailey","jmJAM","FW","Leverkusen","deBundesliga","20","1997","29","21","1,914","21.3","5","1","6","5","0","0","4","0","5.0","5.0","4.4","9.5","102","72","240","0.24","0.05","0.28","0.24","0.28","0.24","0.21","0.44","0.24","0.44",
"Eric Bailly","ciCIV","DF","Manchester Utd","engPremier League","24","1994","12","8","638","7.1","0","0","0","0","0","0","0","1","0.2","0.2","0.0","0.2","3","13","2","0.00","0.00","0.00","0.00","0.00","0.03","0.00","0.03","0.03","0.03",
"Leighton Baines","engENG","DF","Everton","engPremier League","33","1984","6","5","375","4.2","0","0","0","0","0","0","0","0","0.1","0.1","0.2","0.3","6","17","13","0.00","0.00","0.00","0.00","0.00","0.02","0.05","0.07","0.02","0.07",
"Marvin Bakalorz","deGER","MF","Hannover 96","deBundesliga","28","1989","25","16","1,470","16.3","1","0","1","1","0","0","5","0","0.8","0.8","0.6","1.4","17","29","40","0.06","0.00","0.06","0.06","0.06","0.05","0.04","0.09","0.05","0.09",
"Tiemoué Bakayoko","frFRA","MF","Milan","itSerie A","23","1994","31","26","2,301","25.6","1","1","2","1","0","0","6","1","1.7","1.7","1.6","3.2","49","156","45","0.04","0.04","0.08","0.04","0.08","0.06","0.06","0.13","0.06","0.13",
"Ridle Baku","deGER","MF","Mainz 05","deBundesliga","20","1998","15","10","937","10.4","0","0","0","0","0","0","1","0","0.6","0.6","0.4","1.0","13","45","32","0.00","0.00","0.00","0.00","0.00","0.05","0.04","0.09","0.05","0.09",
"Fabián Balbuena","pyPAR","DF","West Ham","engPremier League","26","1991","23","23","2,013","22.4","1","0","1","1","0","0","2","0","2.1","2.1","0.2","2.3","1","49","4","0.04","0.00","0.04","0.04","0.04","0.10","0.01","0.10","0.10","0.10",
"Keita Baldé","snSEN","FW","Inter","itSerie A","23","1995","24","8","889","9.9","5","2","7","5","0","0","2","1","3.9","3.9","2.2","6.1","57","27","98","0.51","0.20","0.71","0.51","0.71","0.39","0.22","0.61","0.39","0.61",
"Gareth Bale","wlsWAL","FW","Real Madrid","esLa Liga","29","1989","29","21","1,786","19.8","8","3","11","7","1","1","4","0","9.1","8.3","2.9","11.3","73","62","205","0.40","0.15","0.55","0.35","0.50","0.46","0.15","0.61","0.42","0.57",
"Mikel Balenziaga","esESP","DF","Athletic Club","esLa Liga","30","1988","11","6","523","5.8","0","0","0","0","0","0","0","0","0.0","0.0","0.7","0.7","7","11","9","0.00","0.00","0.00","0.00","0.00","0.00","0.12","0.13","0.00","0.13",
"Andrija Balić","hrCRO","FW,MF","Udinese","itSerie A","20","1997","4","0","27","0.3","0","0","0","0","0","0","0","0","0.0","0.0","0.1","0.1","0","3","2","0.00","0.00","0.00","0.00","0.00","0.08","0.18","0.26","0.08","0.26",
"Fodé Ballo-Touré","snSEN","DF","Lille","frLigue 1","21","1997","18","18","1,593","17.7","0","1","1","0","0","0","3","0","0.4","0.4","1.0","1.4","36","65","63","0.00","0.06","0.06","0.00","0.06","0.02","0.06","0.08","0.02","0.08",
"Fodé Ballo-Touré","snSEN","DF","Monaco","frLigue 1","21","1997","18","18","1,594","17.7","0","3","3","0","0","0","4","0","0.2","0.2","2.4","2.6","63","72","82","0.00","0.17","0.17","0.00","0.17","0.01","0.13","0.15","0.01","0.15",
"Florent Balmont","frFRA","MF","Dijon","frLigue 1","38","1980","20","15","1,076","12.0","0","1","1","0","0","0","3","0","0.1","0.1","1.2","1.3","15","75","13","0.00","0.08","0.08","0.00","0.08","0.01","0.10","0.11","0.01","0.11",
"Leon Balogun","ngNGA","DF","Brighton","engPremier League","30","1988","8","5","594","6.6","1","0","1","1","0","0","2","0","0.1","0.1","0.0","0.1","1","6","1","0.15","0.00","0.15","0.15","0.15","0.01","0.00","0.01","0.01","0.01",
"Mario Balotelli","itITA","FW","Nice","frLigue 1","27","1990","10","9","752","8.4","0","1","1","0","0","0","5","0","3.1","3.1","1.5","4.6","10","25","60","0.00","0.12","0.12","0.00","0.12","0.37","0.18","0.56","0.37","0.56",
"Mario Balotelli","itITA","FW","Marseille","frLigue 1","27","1990","15","12","933","10.4","8","0","8","8","0","0","5","1","5.5","5.5","0.7","6.2","17","18","38","0.77","0.00","0.77","0.77","0.77","0.53","0.06","0.60","0.53","0.60",
"Abdoulaye Bamba","ciCIV","DF","Angers","frLigue 1","28","1990","30","29","2,573","28.6","0","4","4","0","0","0","6","0","0.2","0.2","1.9","2.1","60","90","79","0.00","0.14","0.14","0.00","0.14","0.01","0.07","0.07","0.01","0.07",
"Jonathan Bamba","ciCIV","FW,MF","Lille","frLigue 1","22","1996","38","35","3,004","33.4","13","3","16","12","1","1","4","0","8.4","7.6","5.3","13.0","112","125","265","0.39","0.09","0.48","0.36","0.45","0.25","0.16","0.41","0.23","0.39",
"Sol Bamba","ciCIV","DF","Cardiff City","engPremier League","33","1985","28","28","2,474","27.5","4","1","5","4","0","0","7","0","4.0","4.0","0.2","4.1","6","48","2","0.15","0.04","0.18","0.15","0.18","0.14","0.01","0.15","0.14","0.15",
"Yacine Bammou","maMAR","FW,MF","Caen","frLigue 1","26","1991","17","9","923","10.3","2","0","2","1","1","1","2","0","1.4","0.6","0.4","1.0","12","17","63","0.20","0.00","0.20","0.10","0.10","0.14","0.04","0.18","0.06","0.10",
"Éver Banega","arARG","MF","Sevilla","esLa Liga","30","1988","32","32","2,667","29.6","3","5","8","1","2","2","17","2","2.8","1.2","4.0","5.2","50","318","58","0.10","0.17","0.27","0.03","0.20","0.09","0.13","0.23","0.04","0.17",
"Mattia Bani","itITA","DF","Chievo","itSerie A","24","1993","30","29","2,610","29.0","0","0","0","0","0","0","8","1","1.0","1.0","0.8","1.8","4","63","11","0.00","0.00","0.00","0.00","0.00","0.03","0.03","0.06","0.03","0.06",
"Léo Baptistão","brBRA","FW,MF","Espanyol","esLa Liga","25","1992","20","14","1,233","13.7","2","2","4","1","1","1","3","0","5.0","4.3","1.4","5.6","36","30","97","0.15","0.15","0.29","0.07","0.22","0.37","0.10","0.47","0.31","0.41",
"Antonín Barák","czCZE","MF,FW","Udinese","itSerie A","23","1994","8","4","329","3.7","0","0","0","0","0","0","0","0","0.2","0.2","0.2","0.4","9","11","11","0.00","0.00","0.00","0.00","0.00","0.06","0.04","0.10","0.06","0.10",
"Federico Barba","itITA","DF","Chievo","itSerie A","24","1993","30","29","2,483","27.6","0","0","0","0","0","0","6","2","0.8","0.8","1.6","2.5","30","106","34","0.00","0.00","0.00","0.00","0.00","0.03","0.06","0.09","0.03","0.09",
"Danilo Barbosa","brBRA","MF","Nice","frLigue 1","22","1996","22","18","1,548","17.2","0","0","0","0","0","0","1","1","1.9","1.9","0.9","2.7","27","62","63","0.00","0.00","0.00","0.00","0.00","0.11","0.05","0.16","0.11","0.16",
"Enis Bardhi","mkMKD","MF","Levante","esLa Liga","23","1995","36","31","2,836","31.5","3","4","7","3","0","0","6","0","3.6","3.6","3.8","7.4","68","150","128","0.10","0.13","0.22","0.10","0.22","0.12","0.12","0.24","0.12","0.24",
"Francesco Bardi","itITA","GK","Frosinone","itSerie A","26","1992","3","3","270","3.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Phil Bardsley","sctSCO","DF","Burnley","engPremier League","33","1985","19","19","1,670","18.6","0","0","0","0","0","0","9","0","0.3","0.3","1.1","1.5","19","68","23","0.00","0.00","0.00","0.00","0.00","0.02","0.06","0.08","0.02","0.08",
"Nicolò Barella","itITA","MF","Cagliari","itSerie A","21","1997","35","35","3,107","34.5","1","3","4","1","0","1","10","2","2.6","1.8","3.1","4.9","112","206","139","0.03","0.09","0.12","0.03","0.12","0.07","0.09","0.17","0.05","0.14",
"Philipp Bargfrede","deGER","MF,DF","Werder Bremen","deBundesliga","29","1989","15","13","1,079","12.0","0","0","0","0","0","0","6","0","0.2","0.2","0.1","0.3","8","57","6","0.00","0.00","0.00","0.00","0.00","0.01","0.01","0.03","0.01","0.03",
"Antonino Barillà","itITA","MF","Parma","itSerie A","30","1988","31","30","2,618","29.1","3","2","5","3","0","0","10","0","3.0","3.0","1.9","4.9","30","93","84","0.10","0.07","0.17","0.10","0.17","0.10","0.07","0.17","0.10","0.17",
"Ross Barkley","engENG","MF","Chelsea","engPremier League","24","1993","27","13","1,245","13.8","3","5","8","3","0","0","1","0","4.0","4.0","2.1","6.2","32","90","50","0.22","0.36","0.58","0.22","0.58","0.29","0.15","0.45","0.29","0.45",
"Aymen Barkok","maMAR","MF","Düsseldorf","deBundesliga","20","1998","12","4","510","5.7","0","0","0","0","0","0","0","0","0.5","0.5","0.2","0.7","8","25","24","0.00","0.00","0.00","0.00","0.00","0.09","0.03","0.12","0.09","0.12",
"Ashley Barnes","engENG","FW","Burnley","engPremier League","28","1989","37","26","2,388","26.5","12","2","14","10","2","2","8","0","13.8","12.2","3.3","15.5","23","41","142","0.45","0.08","0.53","0.38","0.45","0.52","0.12","0.64","0.46","0.58",
"Harvey Barnes","engENG","MF,FW","Leicester City","engPremier League","20","1997","16","11","1,004","11.2","1","2","3","1","0","0","0","0","3.9","3.9","1.7","5.6","62","27","115","0.09","0.18","0.27","0.09","0.27","0.35","0.15","0.51","0.35","0.51",
"Antonio Barragán","esESP","DF,FW","Betis","esLa Liga","31","1987","14","12","934","10.4","0","0","0","0","0","0","4","0","0.1","0.1","0.5","0.6","21","44","99","0.00","0.00","0.00","0.00","0.00","0.01","0.05","0.06","0.01","0.06",
