Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
"Portu","esESP","FW,MF","Real Sociedad","esLa Liga","27","1992","35","25","2,393","26.6","7","7","14","7","0","1","5","0","6.0","5.3","5.4","10.6","67","56","226","0.26","0.26","0.53","0.26","0.53","0.23","0.20","0.43","0.20","0.40",
"Stefan Posch","atAUT","DF","Hoffenheim","deBundesliga","22","1997","28","27","2,308","25.6","0","0","0","0","0","0","9","0","2.1","2.1","1.7","3.8","28","94","17","0.00","0.00","0.00","0.00","0.00","0.08","0.07","0.15","0.08","0.15",
"Sergio Postigo","esESP","DF","Levante","esLa Liga","30","1988","28","27","2,374","26.4","1","1","2","1","0","0","6","0","0.6","0.6","0.8","1.4","19","78","5","0.04","0.04","0.08","0.04","0.08","0.02","0.03","0.05","0.02","0.05",
"Florent Poulolo","mqMTQ","DF","Getafe","esLa Liga","22","1997","1","0","1","0.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Yussuf Poulsen","dkDEN","FW","RB Leipzig","deBundesliga","25","1994","22","12","1,222","13.6","5","6","11","5","0","0","2","0","6.1","6.1","1.8","8.0","23","28","120","0.37","0.44","0.81","0.37","0.81","0.45","0.14","0.59","0.45","0.59",
"Maxime Poundjé","frFRA","DF","Bordeaux","frLigue 1","26","1992","2","0","4","0.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","2","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Darío Poveda","esESP","MF","Atlético Madrid","esLa Liga","22","1997","1","0","8","0.1","0","0","0","0","0","0","0","0","0.1","0.1","0.3","0.4","0","0","0","0.00","0.00","0.00","0.00","0.00","0.94","3.39","4.33","0.94","4.33",
"Alejandro Pozo Pozo","esESP","DF","Mallorca","esLa Liga","20","1999","19","16","1,498","16.6","1","2","3","1","0","0","0","0","0.3","0.3","1.5","1.8","58","44","90","0.06","0.12","0.18","0.06","0.18","0.02","0.09","0.11","0.02","0.11",
"Alejandro Pozo Pozo","esESP","MF,FW","Sevilla","esLa Liga","20","1999","3","0","37","0.4","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","2","3","6","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Percy Prado","pePER","DF","Nantes","frLigue 1","23","1996","3","2","185","2.1","0","0","0","0","0","0","1","0","0.0","0.0","0.0","0.0","1","6","1","0.00","0.00","0.00","0.00","0.00","0.00","0.01","0.01","0.00","0.01",
"Dennis Praet","beBEL","MF","Leicester City","engPremier League","25","1994","27","12","1,134","12.6","1","2","3","1","0","0","2","0","0.9","0.9","1.3","2.3","10","42","42","0.08","0.16","0.24","0.08","0.24","0.07","0.11","0.18","0.07","0.18",
"Abdón Prats","esESP","FW","Mallorca","esLa Liga","26","1992","20","0","279","3.1","0","0","0","0","0","1","1","0","1.5","0.7","0.0","0.8","1","5","16","0.00","0.00","0.00","0.00","0.00","0.49","0.01","0.50","0.24","0.25",
"Sanjin Prcić","baBIH","MF,FW","Strasbourg","frLigue 1","25","1993","3","1","78","0.9","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","2","7","1","0.00","0.00","0.00","0.00","0.00","0.04","0.00","0.04","0.04","0.04",
"Nicolas de Préville","frFRA","MF,FW","Bordeaux","frLigue 1","28","1991","24","23","1,995","22.2","6","4","10","5","1","1","4","0","5.0","4.3","4.8","9.1","80","88","159","0.27","0.18","0.45","0.23","0.41","0.22","0.22","0.44","0.19","0.41",
"Sebastian Prödl","atAUT","DF","Watford","engPremier League","32","1987","1","1","56","0.6","0","0","0","0","0","0","0","0","0.1","0.1","0.0","0.1","0","0","0","0.00","0.00","0.00","0.00","0.00","0.16","0.00","0.16","0.16","0.16",
"Kai Pröger","deGER","MF,FW","Paderborn 07","deBundesliga","27","1992","31","22","2,079","23.1","2","6","8","2","0","0","0","0","3.3","3.3","3.9","7.2","77","32","129","0.09","0.26","0.35","0.09","0.35","0.14","0.17","0.31","0.14","0.31",
"Grischa Prömel","deGER","MF","Union Berlin","deBundesliga","24","1995","16","9","924","10.3","0","0","0","0","0","0","2","0","0.6","0.6","0.2","0.8","13","30","22","0.00","0.00","0.00","0.00","0.00","0.06","0.02","0.08","0.06","0.08",
"Davy Pröpper","nlNED","MF","Brighton","engPremier League","27","1991","35","32","2,829","31.4","1","2","3","1","0","0","4","0","1.6","1.6","2.5","4.2","55","265","43","0.03","0.06","0.10","0.03","0.10","0.05","0.08","0.13","0.05","0.13",
"Antonio Puertas","esESP","FW,MF","Granada","esLa Liga","27","1992","36","27","2,563","28.5","7","3","10","7","0","0","7","0","6.5","6.5","3.6","10.1","69","45","157","0.25","0.11","0.35","0.25","0.35","0.23","0.13","0.35","0.23","0.35",
"Riqui Puig","esESP","MF","Barcelona","esLa Liga","19","1999","11","5","510","5.7","0","2","2","0","0","0","1","0","0.7","0.7","1.8","2.4","14","30","28","0.00","0.35","0.35","0.00","0.35","0.12","0.31","0.43","0.12","0.43",
"Teemu Pukki","fiFIN","FW","Norwich City","engPremier League","29","1990","36","33","2,886","32.1","11","3","14","9","2","2","3","0","11.2","9.7","3.8","13.5","46","22","194","0.34","0.09","0.44","0.28","0.37","0.35","0.12","0.47","0.30","0.42",
"Erick Pulgar","clCHI","MF","Fiorentina","itSerie A","25","1994","37","32","2,950","32.8","7","6","13","0","7","8","9","0","7.6","1.3","7.1","8.4","19","159","55","0.21","0.18","0.40","0.00","0.18","0.23","0.22","0.45","0.04","0.26",
"Christian Pulisic","usUSA","FW","Chelsea","engPremier League","20","1998","25","19","1,722","19.1","9","4","13","9","0","0","0","0","9.0","9.0","3.6","12.6","107","73","188","0.47","0.21","0.68","0.47","0.68","0.47","0.19","0.66","0.47","0.66",
"Ignacio Pussetto","arARG","FW,MF","Watford","engPremier League","23","1995","7","0","74","0.8","0","0","0","0","0","0","1","0","0.0","0.0","0.0","0.0","1","3","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Ignacio Pussetto","arARG","FW,MF","Udinese","itSerie A","23","1995","12","2","341","3.8","1","0","1","1","0","0","1","0","0.9","0.9","0.3","1.2","13","14","22","0.26","0.00","0.26","0.26","0.26","0.24","0.08","0.32","0.24","0.32",
"Fabio Quagliarella","itITA","FW","Sampdoria","itSerie A","36","1983","28","26","2,275","25.3","11","3","14","6","5","7","2","0","12.9","7.4","3.2","10.6","21","50","164","0.44","0.12","0.55","0.24","0.36","0.51","0.13","0.64","0.29","0.42",
"Robin Quaison","seSWE","FW,MF","Mainz 05","deBundesliga","25","1993","32","31","2,602","28.9","13","2","15","12","1","1","2","0","11.4","10.6","3.0","13.6","36","61","155","0.45","0.07","0.52","0.42","0.48","0.39","0.10","0.50","0.37","0.47",
"Domingos Quina","ptPOR","MF,FW","Watford","engPremier League","19","1999","4","0","22","0.2","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","1","1","0","0.00","0.00","0.00","0.00","0.00","0.11","0.00","0.11","0.11","0.11",
"Quini","esESP","DF","Granada","esLa Liga","29","1989","10","8","718","8.0","0","0","0","0","0","0","2","0","0.3","0.3","0.2","0.5","14","15","22","0.00","0.00","0.00","0.00","0.00","0.03","0.02","0.06","0.03","0.06",
"Xavi Quintillà","esESP","DF","Villarreal","esLa Liga","22","1996","19","17","1,573","17.5","0","2","2","0","0","0","6","0","0.2","0.2","2.4","2.6","24","50","84","0.00","0.11","0.11","0.00","0.11","0.01","0.14","0.15","0.01","0.15",
"Quique","esESP","FW,MF","Eibar","esLa Liga","29","1990","15","4","490","5.4","0","1","1","0","0","0","0","0","0.6","0.6","0.2","0.8","8","11","29","0.00","0.18","0.18","0.00","0.18","0.10","0.04","0.14","0.10","0.14",
"Adrien Rabiot","frFRA","MF","Juventus","itSerie A","24","1995","28","21","1,912","21.2","1","1","2","1","0","0","7","1","1.5","1.5","1.2","2.7","56","87","80","0.05","0.05","0.09","0.05","0.09","0.07","0.06","0.13","0.07","0.13",
"Nemanja Radoja","rsSRB","MF","Levante","esLa Liga","26","1993","26","22","1,993","22.1","1","0","1","1","0","0","3","0","0.1","0.1","0.6","0.6","17","96","30","0.05","0.00","0.05","0.05","0.05","0.00","0.03","0.03","0.00","0.03",
"Nemanja Radonjić","rsSRB","FW,MF","Marseille","frLigue 1","23","1996","21","8","880","9.8","5","1","6","5","0","0","3","0","3.3","3.3","1.2","4.5","54","45","115","0.51","0.10","0.61","0.51","0.61","0.34","0.12","0.46","0.34","0.46",
"Ivan Radovanović","rsSRB","MF","Genoa","itSerie A","30","1988","19","15","1,318","14.6","0","1","1","0","0","0","3","0","0.9","0.9","0.8","1.7","9","93","12","0.00","0.07","0.07","0.00","0.07","0.06","0.06","0.12","0.06","0.12",
"Ionuț Radu","roROU","GK","Genoa","itSerie A","22","1997","17","17","1,530","17.0","0","1","1","0","0","0","1","0","0.0","0.0","0.1","0.1","0","0","0","0.00","0.06","0.06","0.00","0.06","0.00","0.00","0.00","0.00","0.00",
"Ștefan Radu","roROU","DF","Lazio","itSerie A","32","1986","29","28","2,306","25.6","1","0","1","1","0","0","8","0","0.1","0.1","0.7","0.8","40","115","26","0.04","0.00","0.04","0.04","0.04","0.00","0.03","0.03","0.00","0.03",
"Boris Radunović","rsSRB","GK","Hellas Verona","itSerie A","23","1996","3","3","270","3.0","0","0","0","0","0","0","1","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Rafael","brBRA","GK","Cagliari","itSerie A","37","1982","6","5","454","5.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Rafael","brBRA","DF","Lyon","frLigue 1","29","1990","13","9","700","7.8","0","0","0","0","0","0","3","0","0.1","0.1","0.6","0.7","11","34","28","0.00","0.00","0.00","0.00","0.00","0.02","0.07","0.09","0.02","0.09",
"Raffael","brBRA","MF,FW","Gladbach","deBundesliga","34","1985","8","0","64","0.7","0","0","0","0","0","0","0","0","1.1","1.1","0.2","1.3","1","4","7","0.00","0.00","0.00","0.00","0.00","1.55","0.25","1.80","1.55","1.80",
"Rafinha","brBRA","FW,MF","Barcelona","esLa Liga","26","1993","3","2","186","2.1","0","0","0","0","0","0","0","0","0.7","0.7","0.4","1.0","10","9","25","0.00","0.00","0.00","0.00","0.00","0.34","0.17","0.51","0.34","0.51",
"Rafinha","brBRA","MF","Celta Vigo","esLa Liga","26","1993","29","25","2,111","23.5","4","1","5","4","0","0","5","0","1.5","1.5","1.9","3.5","70","140","63","0.17","0.04","0.21","0.17","0.21","0.07","0.08","0.15","0.07","0.15",
"Daniele Ragatzu","itITA","MF,FW","Cagliari","itSerie A","27","1991","13","2","313","3.5","1","0","1","1","0","0","1","0","0.8","0.8","0.4","1.2","12","16","40","0.29","0.00","0.29","0.29","0.29","0.24","0.12","0.36","0.24","0.36",
"Baba Rahman","ghGHA","DF","Mallorca","esLa Liga","25","1994","2","2","108","1.2","0","0","0","0","0","0","1","0","0.1","0.1","0.0","0.1","4","5","3","0.00","0.00","0.00","0.00","0.00","0.05","0.00","0.05","0.05","0.05",
"Antonio Raillo","esESP","DF","Mallorca","esLa Liga","27","1991","32","32","2,775","30.8","1","0","1","1","0","0","9","1","2.0","2.0","0.3","2.4","10","57","1","0.03","0.00","0.03","0.03","0.03","0.07","0.01","0.08","0.07","0.08",
"Predrag Rajković","rsSRB","GK","Reims","frLigue 1","23","1995","27","27","2,430","27.0","0","0","0","0","0","0","1","0","0.0","0.0","0.0","0.0","0","1","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Ivan Rakitić","hrCRO","MF","Barcelona","esLa Liga","31","1988","31","16","1,589","17.7","1","3","4","1","0","0","5","0","2.1","2.1","1.4","3.5","27","114","51","0.06","0.17","0.23","0.06","0.23","0.12","0.08","0.20","0.12","0.20",
"Benito Raman","beBEL","FW","Schalke 04","deBundesliga","24","1994","25","19","1,601","17.8","4","3","7","4","0","0","2","0","4.3","4.3","2.0","6.3","32","22","89","0.22","0.17","0.39","0.22","0.39","0.24","0.11","0.35","0.24","0.35",
"Gastón Ramírez","uyURU","MF,FW","Sampdoria","itSerie A","28","1990","26","19","1,392","15.5","7","2","9","4","3","3","5","0","5.9","3.5","3.2","6.7","55","76","77","0.45","0.13","0.58","0.26","0.39","0.38","0.21","0.59","0.23","0.43",
"Sandro Ramírez","esESP","FW,MF","Valladolid","esLa Liga","24","1995","24","15","1,306","14.5","3","1","4","3","0","1","2","0","4.7","3.9","1.8","5.8","19","37","94","0.21","0.07","0.28","0.21","0.28","0.32","0.13","0.45","0.27","0.40",
"Iván Ramis","esESP","DF","Eibar","esLa Liga","34","1984","7","6","457","5.1","1","0","1","1","0","0","1","0","0.3","0.3","0.2","0.5","2","14","0","0.20","0.00","0.20","0.20","0.20","0.07","0.03","0.10","0.07","0.10",
"Adrián Ramos","coCOL","FW,MF","Granada","esLa Liga","33","1986","7","2","226","2.5","0","0","0","0","0","0","0","0","0.4","0.4","0.7","1.1","1","12","19","0.00","0.00","0.00","0.00","0.00","0.17","0.26","0.43","0.17","0.43",
"Sergio Ramos","esESP","DF","Real Madrid","esLa Liga","33","1986","35","35","3,013","33.5","11","0","11","5","6","6","10","0","10.2","5.4","0.6","6.0","21","166","7","0.33","0.00","0.33","0.15","0.15","0.30","0.02","0.32","0.16","0.18",
"Aaron Ramsdale","engENG","GK","Bournemouth","engPremier League","21","1998","37","37","3,330","37.0","0","1","1","0","0","0","0","0","0.0","0.0","0.7","0.7","0","0","0","0.00","0.03","0.03","0.00","0.03","0.00","0.02","0.02","0.00","0.02",
"Aaron Ramsey","wlsWAL","MF","Juventus","itSerie A","28","1990","24","11","1,051","11.7","3","1","4","3","0","0","2","0","2.5","2.5","1.1","3.6","22","58","81","0.26","0.09","0.34","0.26","0.34","0.22","0.09","0.31","0.22","0.31",
"Darren Randolph","ieIRL","GK","West Ham","engPremier League","32","1987","2","2","180","2.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Luca Ranieri","itITA","DF","Fiorentina","itSerie A","20","1999","3","2","232","2.6","0","0","0","0","0","0","2","1","0.1","0.1","0.3","0.5","5","14","3","0.00","0.00","0.00","0.00","0.00","0.05","0.13","0.19","0.05","0.19",
"Andrea Ranocchia","itITA","DF","Inter","itSerie A","31","1988","7","5","526","5.8","0","0","0","0","0","0","3","0","0.5","0.5","0.0","0.6","3","11","0","0.00","0.00","0.00","0.00","0.00","0.09","0.01","0.10","0.09","0.10",
"Raphinha","brBRA","MF,FW","Rennes","frLigue 1","22","1996","22","20","1,690","18.8","5","3","8","4","1","1","4","0","5.2","4.1","5.4","9.6","64","69","155","0.27","0.16","0.43","0.21","0.37","0.28","0.29","0.57","0.22","0.51",
"Tobias Raschl","deGER","MF","Dortmund","deBundesliga","19","2000","1","0","26","0.3","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","1","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Marcus Rashford","engENG","FW","Manchester Utd","engPremier League","21","1997","31","31","2,643","29.4","17","7","24","11","6","8","3","0","19.2","12.9","5.0","17.9","105","124","250","0.58","0.24","0.82","0.37","0.61","0.65","0.17","0.82","0.44","0.61",
"Milot Rashica","xkKVX","FW","Werder Bremen","deBundesliga","23","1996","28","27","2,264","25.2","8","5","13","6","2","3","2","0","6.0","3.7","3.2","6.9","81","45","196","0.32","0.20","0.52","0.24","0.44","0.24","0.13","0.37","0.15","0.27",
"Giacomo Raspadori","itITA","MF,FW","Sassuolo","itSerie A","19","2000","11","2","264","2.9","2","0","2","2","0","0","0","0","1.3","1.3","0.2","1.5","7","10","13","0.68","0.00","0.68","0.68","0.68","0.45","0.07","0.53","0.45","0.53",
"Raúl","esESP","FW,MF","Betis","esLa Liga","18","2000","3","0","19","0.2","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","1","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Ante Rebić","hrCRO","FW,MF","Milan","itSerie A","25","1993","26","15","1,395","15.5","11","3","14","11","0","0","5","0","6.8","6.8","3.2","10.0","51","33","159","0.71","0.19","0.90","0.71","0.90","0.44","0.21","0.65","0.44","0.65",
"Ante Rebić","hrCRO","FW,MF","Eint Frankfurt","deBundesliga","25","1993","1","1","90","1.0","0","0","0","0","0","0","1","0","0.1","0.1","0.2","0.3","2","1","4","0.00","0.00","0.00","0.00","0.00","0.12","0.18","0.30","0.12","0.30",
"Arkadiusz Reca","plPOL","DF","SPAL","itSerie A","24","1995","25","22","1,928","21.4","0","2","2","0","0","0","2","0","1.8","1.8","2.1","3.9","78","70","106","0.00","0.09","0.09","0.00","0.09","0.08","0.10","0.18","0.08","0.18",
"Recio","esESP","MF","Leganés","esLa Liga","28","1991","25","18","1,570","17.4","0","0","0","0","0","0","11","0","1.1","1.1","0.4","1.5","21","92","26","0.00","0.00","0.00","0.00","0.00","0.07","0.02","0.09","0.07","0.09",
"Daishawn Redan","nlNED","MF","Hertha BSC","deBundesliga","18","2001","1","0","21","0.2","0","0","0","0","0","0","0","0","0.2","0.2","0.0","0.2","1","0","1","0.00","0.00","0.00","0.00","0.00","0.64","0.00","0.64","0.64","0.64",
"Nathan Redmond","engENG","MF,FW","Southampton","engPremier League","25","1994","32","32","2,762","30.7","4","4","8","4","0","0","2","0","5.1","5.1","3.3","8.4","126","104","200","0.13","0.13","0.26","0.13","0.26","0.17","0.11","0.27","0.17","0.27",
"Fabian Reese","deGER","FW","Schalke 04","deBundesliga","21","1997","2","1","86","1.0","0","0","0","0","0","0","0","0","0.1","0.1","0.5","0.7","2","1","11","0.00","0.00","0.00","0.00","0.00","0.14","0.56","0.69","0.14","0.69",
"Vasco Regini","itITA","DF","Sampdoria","itSerie A","28","1990","3","2","174","1.9","0","0","0","0","0","0","0","0","0.0","0.0","0.7","0.7","2","4","0","0.00","0.00","0.00","0.00","0.00","0.00","0.35","0.35","0.00","0.35",
"Vasco Regini","itITA","DF","Parma","itSerie A","28","1990","2","0","51","0.6","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","2","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Sergio Reguilón","esESP","DF","Sevilla","esLa Liga","22","1996","31","29","2,509","27.9","2","4","6","2","0","0","8","0","2.3","2.3","4.0","6.3","121","128","237","0.07","0.14","0.22","0.07","0.22","0.08","0.14","0.23","0.08","0.23",
"Ken Reichel","deGER","DF","Union Berlin","deBundesliga","32","1986","7","6","533","5.9","0","0","0","0","0","0","0","0","0.2","0.2","0.5","0.7","8","16","15","0.00","0.00","0.00","0.00","0.00","0.04","0.08","0.12","0.04","0.12",
"Manolo Reina","esESP","GK","Mallorca","esLa Liga","34","1985","36","36","3,240","36.0","0","0","0","0","0","0","4","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Pepe Reina","esESP","GK","Aston Villa","engPremier League","36","1982","12","12","1,080","12.0","0","0","0","0","0","0","1","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Pepe Reina","esESP","GK","Milan","itSerie A","36","1982","1","1","90","1.0","0","0","0","0","0","0","0","1","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Jeff Reine-Adélaïde","frFRA","MF","Angers","frLigue 1","21","1998","1","1","79","0.9","1","1","2","1","0","0","0","0","0.8","0.8","0.3","1.1","4","6","2","1.14","1.14","2.28","1.14","2.28","0.86","0.34","1.20","0.86","1.20",
"Jeff Reine-Adélaïde","frFRA","MF,FW","Lyon","frLigue 1","21","1998","14","11","783","8.7","2","1","3","2","0","0","3","0","1.0","1.0","1.2","2.2","39","42","44","0.23","0.11","0.34","0.23","0.34","0.12","0.14","0.25","0.12","0.25",
"Karim Rekik","nlNED","DF","Hertha BSC","deBundesliga","24","1994","14","14","1,260","14.0","1","0","1","1","0","0","0","0","0.6","0.6","0.3","1.0","15","45","5","0.07","0.00","0.07","0.07","0.07","0.05","0.02","0.07","0.05","0.07",
"Álex Remiro","esESP","GK","Real Sociedad","esLa Liga","24","1995","25","25","2,250","25.0","0","0","0","0","0","0","0","0","0.1","0.1","0.0","0.2","0","0","0","0.00","0.00","0.00","0.00","0.00","0.01","0.00","0.01","0.01","0.01",
"Loïc Rémy","frFRA","FW","Lille","frLigue 1","32","1987","20","11","963","10.7","7","0","7","7","0","0","2","0","4.6","4.6","0.4","5.1","19","20","72","0.65","0.00","0.65","0.65","0.65","0.43","0.04","0.47","0.43","0.47",
"Panagiotis Retsos","grGRE","DF","Leverkusen","deBundesliga","20","1998","3","1","114","1.3","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","3","5","1","0.00","0.00","0.00","0.00","0.00","0.00","0.04","0.04","0.00","0.04",
"Marco Reus","deGER","MF,FW","Dortmund","deBundesliga","30","1989","19","18","1,495","16.6","11","5","16","10","1","1","1","0","8.7","8.0","2.8","10.7","37","76","98","0.66","0.30","0.96","0.60","0.90","0.53","0.17","0.69","0.48","0.65",
"Elvis Rexhbeçaj","xkKVX","MF","Köln","deBundesliga","21","1997","13","7","623","6.9","0","3","3","0","0","0","3","0","1.5","1.5","1.8","3.2","9","25","17","0.00","0.43","0.43","0.00","0.43","0.21","0.25","0.47","0.21","0.47",
"Gio Reyna","usUSA","MF,FW","Dortmund","deBundesliga","16","2002","15","2","355","3.9","0","1","1","0","0","0","2","0","0.2","0.2","0.8","1.0","11","17","24","0.00","0.25","0.25","0.00","0.25","0.05","0.20","0.25","0.05","0.25",
"Baptiste Reynet","frFRA","GK","Toulouse","frLigue 1","28","1990","23","22","2,035","22.6","0","0","0","0","0","0","1","0","0.0","0.0","0.1","0.1","1","1","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Nico Ribaudo","esESP","FW,MF","Espanyol","esLa Liga","18","2001","6","2","182","2.0","0","0","0","0","0","0","1","0","0.1","0.1","1.0","1.1","7","11","16","0.00","0.00","0.00","0.00","0.00","0.06","0.50","0.56","0.06","0.56",
"Lucas Ribeiro","brBRA","MF","Hoffenheim","deBundesliga","20","1999","2","0","65","0.7","1","0","1","1","0","0","1","0","0.5","0.5","0.0","0.5","1","0","0","1.38","0.00","1.38","1.38","1.38","0.65","0.00","0.65","0.65","0.65",
"Franck Ribéry","frFRA","FW","Fiorentina","itSerie A","36","1983","21","19","1,409","15.7","3","3","6","3","0","0","3","0","2.6","2.6","2.6","5.2","99","109","124","0.19","0.19","0.38","0.19","0.38","0.16","0.17","0.33","0.16","0.33",
"Davide Riccardi","itITA","DF","Lecce","itSerie A","23","1996","1","0","20","0.2","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","1","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Declan Rice","engENG","MF","West Ham","engPremier League","20","1999","38","38","3,420","38.0","1","3","4","1","0","0","6","0","1.3","1.3","1.4","2.7","52","180","36","0.03","0.08","0.11","0.03","0.11","0.03","0.04","0.07","0.03","0.07",
"Chris Richards","usUSA","DF","Bayern Munich","deBundesliga","19","2000","1","0","7","0.1","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Richarlison","brBRA","FW,MF","Everton","engPremier League","22","1997","36","36","3,070","34.1","13","3","16","13","0","0","8","0","9.1","9.1","6.7","15.7","95","93","222","0.38","0.09","0.47","0.38","0.47","0.27","0.20","0.46","0.27","0.46",
"Marco Richter","deGER","MF,FW","Augsburg","deBundesliga","21","1997","31","26","2,280","25.3","4","3","7","4","0","0","2","0","4.7","4.7","2.4","7.1","40","57","110","0.16","0.12","0.28","0.16","0.28","0.19","0.10","0.28","0.19","0.28",
"Diego Rico","esESP","DF","Bournemouth","engPremier League","26","1993","27","27","2,332","25.9","0","4","4","0","0","0","6","0","0.4","0.4","3.2","3.6","42","145","81","0.00","0.15","0.15","0.00","0.15","0.02","0.12","0.14","0.02","0.14",
"Sergio Rico","esESP","GK","Paris S-G","frLigue 1","25","1993","2","2","180","2.0","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",
"Jaïro Riedewald","nlNED","DF,MF","Crystal Palace","engPremier League","22","1996","17","7","769","8.5","0","0","0","0","0","0","0","0","0.1","0.1","0.2","0.3","8","31","20","0.00","0.00","0.00","0.00","0.00","0.01","0.02","0.03","0.01","0.03",
"Emiliano Rigoni","arARG","MF,FW","Sampdoria","itSerie A","26","1993","8","4","431","4.8","0","1","1","0","0","0","2","0","1.3","1.3","0.9","2.2","17","18","51","0.00","0.21","0.21","0.00","0.21","0.27","0.19","0.46","0.27","0.46",
"Tomás Rincón","veVEN","MF","Torino","itSerie A","31","1988","32","31","2,702","30.0","1","3","4","1","0","0","10","0","1.0","1.0","1.5","2.5","68","148","34","0.03","0.10","0.13","0.03","0.13","0.03","0.05","0.08","0.03","0.08",
"Luis Rioja","esESP","MF","Alavés","esLa Liga","25","1993","28","19","1,634","18.2","0","0","0","0","0","0","3","0","0.4","0.4","2.2","2.7","51","42","98","0.00","0.00","0.00","0.00","0.00","0.02","0.12","0.15","0.02","0.15",
"Renaud Ripart","frFRA","FW,DF","Nîmes","frLigue 1","26","1993","24","23","2,027","22.5","4","2","6","2","2","2","0","0","5.1","3.6","1.9","5.5","35","43","134","0.18","0.09","0.27","0.09","0.18","0.23","0.08","0.31","0.16","0.24",
"Rodrigo Riquelme","esESP","FW,MF","Atlético Madrid","esLa Liga","19","2000","1","0","13","0.1","0","0","0","0","0","0","0","0","0.0","0.0","0.0","0.0","0","1","3","0.00","0.00","0.00","0.00","0.00","0.30","0.00","0.30","0.30","0.30",
"Andrea Rispoli","itITA","DF","Lecce","itSerie A","30","1988","28","20","1,909","21.2","0","0","0","0","0","0","6","0","1.2","1.2","1.3","2.5","63","73","98","0.00","0.00","0.00","0.00","0.00","0.06","0.06","0.12","0.06","0.12",
"Marcel Risse","deGER","MF,FW","Köln","deBundesliga","29","1989","6","0","132","1.5","0","2","2","0","0","0","1","0","0.1","0.1","0.9","1.0","4","4","9","0.00","1.36","1.36","0.00","1.36","0.04","0.62","0.66","0.04","0.66",
"Mihailo Ristić","rsSRB","DF,MF","Montpellier","frLigue 1","23","1995","18","8","811","9.0","0","2","2","0","0","0","1","0","0.3","0.3","0.5","0.8","15","23","43","0.00","0.22","0.22","0.00","0.22","0.03","0.05","0.09","0.03","0.09",
"Matt Ritchie","sctSCO","DF,MF","Newcastle Utd","engPremier League","29","1989","18","14","1,315","14.6","2","1","3","2","0","1","4","0","1.7","0.9","2.3","3.2","23","52","43","0.14","0.07","0.21","0.14","0.21","0.12","0.16","0.28","0.06","0.22",
