Player, Nation, Position, Club, League, Age, YearBorn, 90s, Tkl, TklW, Def3rdTkl, Mid3rdTkl,Att3rdTkl,DribblersTkl,DribblersTklAtt,DribblersTkl%,DribblersTklLost,Blocks,ShotBlocks,PassBlocks,Interceptions, Interceptions+Tkl, Clearences, ErrorsLeadingToShot, Matches
"Javi Galán","esESP","DF","Celta Vigo","esLa Liga","26","1994","36.6","108","66","60","37","11","42","99","42.4","57","48","8","40","45","153","52","0",
"Iñigo Ruiz de Galarreta","esESP","MF","Mallorca","esLa Liga","27","1993","15.3","40","21","14","21","5","14","30","46.7","16","16","2","14","20","60","21","0",
"Nicolas Galazzi","itITA","MF","Venezia","itSerie A","20","2000","0.2","2","1","1","0","1","0","1","0.0","1","0","0","0","0","2","0","0",
"Pablo Galdames Millán","clCHI","MF","Genoa","itSerie A","24","1996","11.4","28","12","6","16","6","12","35","34.3","23","16","2","14","8","36","9","1",
"Thiago Galhardo","brBRA","FW,MF","Celta Vigo","esLa Liga","32","1989","12.8","12","6","3","3","6","2","12","16.7","10","15","2","13","6","18","9","0",
"Conor Gallagher","engENG","MF","Crystal Palace","engPremier League","21","2000","31.6","69","38","35","20","14","21","69","30.4","48","58","9","49","29","98","26","0",
"Gauthier Gallon","frFRA","GK","Troyes","frLigue 1","28","1993","31.0","3","0","3","0","0","1","1","100.0","0","0","0","0","2","5","12","1",
"Cristian Gamboa","crCRC","DF","Bochum","deBundesliga","31","1989","19.1","59","36","40","16","3","30","61","49.2","31","22","7","15","32","91","35","1",
"Kévin Gameiro","frFRA","FW","Strasbourg","frLigue 1","34","1987","26.5","19","10","5","9","5","6","18","33.3","12","22","1","21","6","25","1","0",
"Idrissa Gana Gueye","snSEN","MF","Paris S-G","frLigue 1","31","1989","18.2","60","36","24","24","12","18","44","40.9","26","23","4","19","24","84","13","0",
"Ignatius Ganago","cmCMR","FW","Lens","frLigue 1","22","1999","11.4","3","2","1","2","0","2","6","33.3","4","4","0","4","2","5","3","0",
"Silvère Ganvoula M'Boussy","cgCGO","FW","Bochum","deBundesliga","25","1996","1.7","0","0","0","0","0","0","1","0.0","1","0","0","0","0","0","1","0",
"Álvaro García","esESP","FW,MF","Rayo Vallecano","esLa Liga","28","1992","33.3","42","23","15","18","9","8","35","22.9","27","27","3","24","42","84","24","0",
"Dani García","esESP","MF","Athletic Club","esLa Liga","31","1990","24.2","36","22","15","17","4","14","47","29.8","33","27","10","17","24","60","41","1",
"David García","esESP","DF","Osasuna","esLa Liga","27","1994","34.5","28","14","15","11","2","12","22","54.5","10","27","21","6","52","80","168","0",
"Eric García","esESP","DF","Barcelona","esLa Liga","20","2001","22.7","27","18","13","13","1","11","26","42.3","15","22","12","10","44","71","53","3",
"Fran Garcia","esESP","DF","Rayo Vallecano","esLa Liga","21","1999","33.6","60","35","44","12","4","39","73","53.4","34","34","8","26","45","105","53","0",
"Joan García","esESP","GK","Espanyol","esLa Liga","20","2001","1.2","0","0","0","0","0","0","0","","0","0","0","0","1","1","1","2",
"Manu García","esESP","MF","Alavés","esLa Liga","23","1998","12.0","18","9","6","9","3","9","27","33.3","18","8","2","6","13","31","4","0",
"Raúl García","esESP","FW","Athletic Club","esLa Liga","35","1986","20.0","27","17","6","11","10","8","36","22.2","28","30","4","26","9","36","21","0",
"Rubén García","esESP","MF,FW","Osasuna","esLa Liga","28","1993","26.4","43","26","12","23","8","16","49","32.7","33","31","4","27","24","67","16","0",
"Saúl García","esESP","MF","Alavés","esLa Liga","26","1994","0.0","1","1","1","0","0","0","0","","0","0","0","0","0","1","0","0",
"Unai García","esESP","DF","Osasuna","esLa Liga","29","1992","15.6","21","12","14","6","1","14","17","82.4","3","19","11","8","22","43","78","0",
"Alejandro Garnacho","arARG","FW,MF","Manchester Utd","engPremier League","17","2004","0.1","0","0","0","0","0","0","1","0.0","1","0","0","0","0","0","0","0",
"Mario Gaspar","esESP","DF","Villarreal","esLa Liga","30","1990","6.9","10","4","2","5","3","6","10","60.0","4","6","3","3","6","16","15","0",
"Djeidi Gassama","frFRA","FW","Paris S-G","frLigue 1","17","2003","0.0","0","0","0","0","0","0","0","","0","1","1","0","0","0","0","0",
"Johan Gastien","frFRA","MF","Clermont Foot","frLigue 1","33","1988","30.5","56","34","26","25","5","27","74","36.5","47","45","11","34","53","109","49","1",
"Gavi","esESP","MF,FW","Barcelona","esLa Liga","16","2004","25.7","38","18","13","18","7","9","33","27.3","24","36","0","36","25","63","13","0",
"Dwight Gayle","engENG","FW,DF","Newcastle Utd","engPremier League","30","1990","0.4","1","0","0","1","0","0","1","0.0","1","0","0","0","1","2","0","0",
"Jean-Philippe Gbamin","ciCIV","MF","Everton","engPremier League","25","1995","0.7","1","1","1","0","0","0","2","0.0","2","0","0","0","1","2","1","0",
"David de Gea","esESP","GK","Manchester Utd","engPremier League","30","1990","38.0","0","0","0","0","0","0","0","","0","0","0","0","0","0","11","2",
"Linus Gechter","deGER","DF","Hertha BSC","deBundesliga","17","2004","8.0","15","8","13","2","0","7","14","50.0","7","12","7","5","11","26","29","0",
"Dennis Geiger","deGER","MF","Hoffenheim","deBundesliga","23","1998","15.3","34","23","9","20","5","17","30","56.7","13","15","1","14","14","48","7","1",
"Joe Gelhardt","engENG","FW,MF","Leeds United","engPremier League","19","2002","8.3","4","3","1","0","3","2","10","20.0","8","9","0","9","0","4","3","0",
"Luca Gemello","itITA","GK","Torino","itSerie A","21","2000","1.0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0",
"Yannick Gerhardt","deGER","MF,DF","Wolfsburg","deBundesliga","27","1994","17.5","42","20","18","17","7","22","36","61.1","14","24","1","23","25","67","25","1",
"Valère Germain","frFRA","FW","Montpellier","frLigue 1","31","1990","21.9","23","14","6","11","6","8","31","25.8","23","13","1","12","9","32","27","0",
"Gerson","brBRA","MF,FW","Marseille","frLigue 1","24","1997","28.3","42","17","16","20","6","8","35","22.9","27","26","4","22","16","58","16","2",
"Willem Geubbels","frFRA","FW,MF","Nantes","frLigue 1","19","2001","6.0","8","5","4","2","2","5","12","41.7","7","5","0","5","6","14","5","0",
"Hamadi Al Ghaddioui","maMAR","FW","Stuttgart","deBundesliga","30","1990","5.5","5","4","2","1","2","0","4","0.0","4","3","1","2","0","5","4","0",
"Ismaël Gharbi","tnTUN","FW","Paris S-G","frLigue 1","17","2004","0.0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0",
"Anwar El Ghazi","nlNED","FW,MF","Aston Villa","engPremier League","26","1995","4.3","4","4","2","2","0","2","7","28.6","5","6","0","6","1","5","2","0",
"Anwar El Ghazi","nlNED","FW,MF","Everton","engPremier League","26","1995","0.1","1","1","1","0","0","1","1","100.0","0","3","0","3","0","1","0","0",
"Lamine Ghezali","frFRA","DF","Saint-Étienne","frLigue 1","22","1999","0.0","0","0","0","0","0","0","0","","0","1","0","1","0","0","0","0",
"Paolo Ghiglione","itITA","DF","Genoa","itSerie A","24","1997","6.7","17","12","8","6","3","9","14","64.3","5","11","5","6","10","27","12","1",
"Saman Ghoddos","irIRN","MF,DF","Brentford","engPremier League","27","1993","6.0","17","10","8","6","3","9","15","60.0","6","2","0","2","3","20","16","0",
"Faouzi Ghoulam","dzALG","DF","Napoli","itSerie A","30","1991","3.7","3","1","1","2","0","0","3","0.0","3","2","1","1","3","6","10","0",
"Dimitris Giannoulis","grGRE","DF","Norwich City","engPremier League","25","1995","13.0","36","21","17","17","2","24","36","66.7","12","22","6","16","19","55","41","1",
"Morgan Gibbs-White","engENG","DF,FW","Wolves","engPremier League","21","2000","0.1","0","0","0","0","0","0","0","","0","1","0","1","0","0","0","0",
"Ben Gibson","engENG","DF","Norwich City","engPremier League","28","1993","27.7","23","16","17","6","0","7","12","58.3","5","36","30","6","27","50","139","2",
"Niko Gießelmann","deGER","DF,FW","Union Berlin","deBundesliga","29","1991","23.1","24","17","10","11","3","15","38","39.5","23","26","4","22","18","42","29","1",
"Rafał Gikiewicz","plPOL","GK","Augsburg","deBundesliga","33","1987","34.0","2","0","2","0","0","2","7","28.6","5","0","0","0","3","5","11","5",
"Bryan Gil","esESP","FW,MF","Tottenham","engPremier League","20","2001","1.0","3","0","1","0","2","1","2","50.0","1","2","0","2","0","3","0","0",
"Bryan Gil","esESP","MF,FW","Valencia","esLa Liga","20","2001","8.4","13","8","6","3","4","2","13","15.4","11","13","0","13","1","14","4","0",
"Óscar Gil","esESP","DF","Espanyol","esLa Liga","24","1997","18.8","52","35","27","20","5","25","46","54.3","21","33","9","24","19","71","33","2",
"Mario Gila","esESP","DF","Real Madrid","esLa Liga","20","2000","0.3","1","0","1","0","0","0","1","0.0","1","0","0","0","1","2","1","0",
"Billy Gilmour","sctSCO","MF","Norwich City","engPremier League","20","2001","20.6","41","21","16","21","4","14","52","26.9","38","21","4","17","17","58","29","0",
"Daniel Ginczek","deGER","MF,FW","Wolfsburg","deBundesliga","30","1991","0.1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0",
"Matthias Ginter","deGER","DF","Gladbach","deBundesliga","27","1994","26.2","36","22","20","13","3","27","40","67.5","13","21","10","11","33","69","76","0",
"Nicholas Gioacchini","usUSA","FW,MF","Montpellier","frLigue 1","21","2000","5.5","7","5","3","2","2","4","10","40.0","6","8","0","8","4","11","5","0",
"Sebastian Giovinco","itITA","MF","Sampdoria","itSerie A","34","1987","0.4","0","0","0","0","0","0","1","0.0","1","0","0","0","0","0","0","0",
"Jimmy Giraudon","frFRA","DF","Troyes","frLigue 1","29","1992","18.0","14","6","10","4","0","7","22","31.8","15","24","14","10","37","51","68","1",
"Andrei Girotto","brBRA","DF,MF","Nantes","frLigue 1","29","1992","35.0","85","52","49","32","4","52","103","50.5","51","67","33","34","69","154","143","0",
"Olivier Giroud","frFRA","FW","Milan","itSerie A","34","1986","21.0","15","11","4","6","5","3","17","17.6","14","13","4","9","3","18","19","0",
"Jamie Gittens","engENG","FW","Dortmund","deBundesliga","16","2004","1.5","3","2","0","2","1","2","5","40.0","3","4","1","3","1","4","1","0",
"Serge Gnabry","deGER","FW,DF","Bayern Munich","deBundesliga","26","1995","24.3","47","31","16","20","11","22","57","38.6","35","26","0","26","14","61","3","0",
"Ben Godfrey","engENG","DF","Everton","engPremier League","23","1998","22.5","47","32","29","14","4","24","39","61.5","15","41","19","22","15","62","100","2",
"Diego Godín","uyURU","DF","Cagliari","itSerie A","35","1986","9.1","18","7","13","3","2","10","15","66.7","5","7","5","2","13","31","46","0",
"Edoardo Goldaniga","itITA","DF","Cagliari","itSerie A","27","1993","10.4","12","5","7","5","0","4","11","36.4","7","8","5","3","22","34","23","0",
"Edoardo Goldaniga","itITA","DF,MF","Sassuolo","itSerie A","27","1993","0.0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0",
"Aleksandr Golovin","ruRUS","FW,MF","Monaco","frLigue 1","25","1996","16.7","40","22","10","18","12","18","41","43.9","23","26","1","25","12","52","8","0",
"André Gomes","ptPOR","MF","Everton","engPremier League","28","1993","6.9","16","4","6","6","4","8","32","25.0","24","8","2","6","1","17","7","1",
"Angel Gomes","engENG","MF,FW","Lille","frLigue 1","20","2000","10.6","23","13","6","12","5","10","15","66.7","5","4","0","4","3","26","4","0",
"Toti Gomes","ptPOR","DF","Wolves","engPremier League","22","1999","4.0","11","7","10","1","0","7","9","77.8","2","6","3","3","8","19","15","0",
"Dani Gómez","esESP","FW","Levante","esLa Liga","23","1998","11.8","7","4","3","2","2","4","12","33.3","8","3","0","3","3","10","5","0",
"Joe Gomez","engENG","DF","Liverpool","engPremier League","24","1997","3.7","10","6","5","2","3","5","9","55.6","4","4","1","3","5","15","6","0",
"Maxi Gómez","uyURU","FW","Valencia","esLa Liga","24","1996","21.7","5","3","1","2","2","5","8","62.5","3","5","1","4","3","8","22","0",
"Moi Gómez","esESP","MF,FW","Villarreal","esLa Liga","27","1994","14.3","15","7","8","3","4","5","17","29.4","12","5","0","5","6","21","6","0",
"Papu Gómez","arARG","FW,MF","Sevilla","esLa Liga","33","1988","19.8","19","11","9","5","5","9","35","25.7","26","15","2","13","7","26","12","2",
"Sergi Gómez","esESP","DF","Espanyol","esLa Liga","29","1992","30.2","33","24","29","3","1","18","27","66.7","9","33","23","10","40","73","125","2",
"Victor Gomez","esESP","DF","Espanyol","esLa Liga","21","2000","0.0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0",
"Alfred Gomis","snSEN","GK","Rennes","frLigue 1","27","1993","25.0","1","0","1","0","0","1","2","50.0","1","0","0","0","1","2","8","2",
"Maxime Gonalons","frFRA","MF","Granada","esLa Liga","32","1989","17.2","43","28","17","22","4","14","39","35.9","25","33","10","23","18","61","29","0",
"Vagner Gonçalves","cvCPV","FW","Metz","frLigue 1","25","1996","1.0","2","1","0","2","0","1","1","100.0","0","0","0","0","1","3","0","0",
"Cedric Gondo","ciCIV","FW","Salernitana","itSerie A","24","1996","7.8","5","2","2","2","1","2","5","40.0","3","2","0","2","3","8","2","0",
"Álvaro González","esESP","DF","Marseille","frLigue 1","31","1990","5.0","1","1","1","0","0","1","1","100.0","0","0","0","0","1","2","9","0",
"Diego González","esESP","DF","Elche","esLa Liga","26","1995","19.9","25","16","18","7","0","9","16","56.3","7","21","13","8","19","44","87","0",
"Édgar González","esESP","DF","Betis","esLa Liga","24","1997","16.3","25","19","15","8","2","17","24","70.8","7","17","11","6","23","48","82","0",
"Giovanni González","uyURU","DF","Mallorca","esLa Liga","26","1994","4.1","9","3","4","4","1","3","5","60.0","2","7","2","5","4","13","14","0",
"Nicolás González","arARG","FW","Fiorentina","itSerie A","23","1998","26.2","21","16","6","8","7","9","28","32.1","19","26","2","24","21","42","4","1",
"Nicolás González","esESP","MF","Barcelona","esLa Liga","19","2002","12.4","31","20","5","23","3","11","27","40.7","16","12","0","12","6","37","12","0",
"Peter González","doDOM","MF,DF","Real Madrid","esLa Liga","19","2002","0.3","0","0","0","0","0","0","0","","0","0","0","0","1","1","0","0",
"Roberto González","esESP","FW,MF","Betis","esLa Liga","20","2001","1.5","5","4","3","2","0","4","6","66.7","2","5","0","5","1","6","1","0",
"Charlie Goode","engENG","DF","Brentford","engPremier League","25","1995","5.0","7","5","5","2","0","4","4","100.0","0","4","2","2","2","9","8","0",
"Anthony Gordon","engENG","MF,FW","Everton","engPremier League","20","2001","25.4","54","32","20","30","4","21","59","35.6","38","49","3","46","22","76","17","0",
"Kaide Gordon","engENG","FW","Liverpool","engPremier League","16","2004","0.1","1","0","0","0","1","0","0","","0","0","0","0","0","1","0","0",
"Leon Goretzka","deGER","MF","Bayern Munich","deBundesliga","26","1995","15.5","25","15","12","9","4","11","26","42.3","15","11","1","10","17","42","23","2",
"Gori","esESP","MF","Espanyol","esLa Liga","19","2002","0.1","0","0","0","0","0","0","0","","0","2","0","2","0","0","0","0",
"Andoni Gorosabel","esESP","DF","Real Sociedad","esLa Liga","24","1996","25.4","47","31","32","9","6","25","47","53.2","22","16","3","13","18","65","49","0",
"Robin Gosens","deGER","DF","Atalanta","itSerie A","27","1994","5.1","7","3","3","4","0","4","8","50.0","4","4","0","4","9","16","1","0",
"Robin Gosens","deGER","DF","Inter","itSerie A","27","1994","1.9","3","1","1","2","0","0","0","","0","5","2","3","3","6","3","0",
"Dan Gosling","engENG","MF","Watford","engPremier League","31","1990","1.8","2","1","1","1","0","2","6","33.3","4","2","0","2","0","2","3","0",
"Amine Gouiri","dzALG","FW,MF","Nice","frLigue 1","21","2000","30.6","22","13","2","13","7","10","32","31.3","22","22","5","17","11","33","17","1",
"Lucas Gourna-Douath","frFRA","MF","Saint-Étienne","frLigue 1","17","2003","20.0","45","26","22","18","5","21","36","58.3","15","22","3","19","13","58","9","2",
"Jeffrey Gouweleeuw","nlNED","DF","Augsburg","deBundesliga","30","1991","28.6","50","27","33","17","0","22","36","61.1","14","35","18","17","49","99","116","0",
"Jonathan Gradit","frFRA","DF","Lens","frLigue 1","28","1992","34.1","60","28","24","28","8","25","45","55.6","20","39","27","12","65","125","106","0",
"Jens Grahl","deGER","GK","Eint Frankfurt","deBundesliga","32","1988","1.0","0","0","0","0","0","0","0","","0","0","0","0","0","0","1","0",
"Alberto Grassi","itITA","MF","Cagliari","itSerie A","26","1995","24.2","47","26","13","30","4","16","38","42.1","22","27","9","18","63","110","33","1",
"Jaume Grau","esESP","MF","Osasuna","esLa Liga","24","1997","0.0","1","1","1","0","0","0","1","0.0","1","0","0","0","0","1","0","0",
"Andrew Gravillon","gpGLP","DF","Reims","frLigue 1","23","1998","23.7","32","24","19","13","0","17","27","63.0","10","25","15","10","33","65","83","1",
"Demarai Gray","jmJAM","MF,FW","Everton","engPremier League","25","1996","26.0","30","19","13","10","7","10","22","45.5","12","30","2","28","15","45","21","1",
"Adrian Grbić","atAUT","FW,MF","Lorient","frLigue 1","24","1996","5.8","2","1","0","2","0","2","6","33.3","4","3","1","2","0","2","7","0",
"Ivo Grbić","hrCRO","GK","Lille","frLigue 1","25","1996","21.0","0","0","0","0","0","0","0","","0","0","0","0","0","0","14","1",
"Jack Grealish","engENG","FW","Manchester City","engPremier League","25","1995","21.3","18","17","4","10","4","5","13","38.5","8","11","1","10","8","26","7","0",
"Etienne Green","engENG","GK","Saint-Étienne","frLigue 1","21","2000","13.3","1","1","1","0","0","0","0","","0","0","0","0","1","2","9","0",
"Julian Green","usUSA","MF","Greuther Fürth","deBundesliga","26","1995","11.7","9","5","0","8","1","2","8","25.0","6","10","2","8","7","16","10","0",
"Mason Greenwood","engENG","FW,MF","Manchester Utd","engPremier League","19","2001","14.1","15","9","9","1","5","3","9","33.3","6","5","0","5","1","16","6","0",
"Sam Greenwood","engENG","MF,FW","Leeds United","engPremier League","19","2002","2.6","8","5","0","5","3","4","7","57.1","3","3","0","3","2","10","1","0",
"Michael Gregoritsch","atAUT","FW,MF","Augsburg","deBundesliga","27","1994","15.5","19","8","4","10","5","2","15","13.3","13","18","2","16","6","25","29","0",
