Player, Nation, Position, Club, League, Age, YearBorn, 90s, Tkl, TklW, Def3rdTkl, Mid3rdTkl,Att3rdTkl,DribblersTkl,DribblersTklAtt,DribblersTkl%,DribblersTklLost,Blocks,ShotBlocks,PassBlocks,Interceptions, Interceptions+Tkl, Clearences, ErrorsLeadingToShot, Matches
"Mohammed Salisu","ghGHA","DF","Valladolid","esLa Liga","20","1999","30.3","41","24","28","13","0","21","34","61.8","13","32","26","6","35","76","158","3",
"Roland Sallai","huHUN","MF,FW","Freiburg","deBundesliga","22","1997","12.9","17","10","4","9","4","7","20","35.0","13","12","2","10","7","24","4","0",
"Lazar Samardzic","rsSRB","MF,FW","Hertha BSC","deBundesliga","17","2002","0.4","4","4","2","2","0","1","4","25.0","3","2","1","1","0","4","0","0",
"Diadie Samassékou","mlMLI","MF","Hoffenheim","deBundesliga","23","1996","14.6","37","18","14","17","6","12","34","35.3","22","25","8","17","40","77","27","1",
"Mbwana Samatta","tzTAN","FW","Aston Villa","engPremier League","26","1992","10.5","6","4","0","3","3","1","8","12.5","7","7","0","7","1","7","6","0",
"Mama Samba Baldé","gwGNB","FW,MF","Dijon","frLigue 1","23","1995","18.6","24","13","9","8","7","7","30","23.3","23","17","0","17","7","31","24","0",
"Junior Sambia","frFRA","DF,MF","Montpellier","frLigue 1","22","1996","6.5","8","6","4","2","2","3","13","23.1","10","4","0","4","8","16","6","0",
"Frédéric Sammaritano","frFRA","MF,FW","Dijon","frLigue 1","33","1986","5.8","9","7","4","4","1","4","11","36.4","7","6","1","5","2","11","3","1",
"Fede San Emeterio","esESP","MF","Valladolid","esLa Liga","22","1997","19.5","26","13","18","6","2","7","29","24.1","22","20","8","12","28","54","13","1",
"Mikel San José","esESP","MF","Athletic Club","esLa Liga","30","1989","4.0","9","4","2","4","3","2","10","20.0","8","3","1","2","9","18","12","0",
"Antonio Sanabria","pyPAR","FW","Genoa","itSerie A","23","1996","15.4","14","11","2","7","5","3","14","21.4","11","13","1","12","5","19","12","1",
"Oihan Sancet","esESP","MF,FW","Athletic Club","esLa Liga","19","2000","8.2","11","7","5","4","2","4","11","36.4","7","6","0","6","2","13","2","0",
"Renato Sanches","ptPOR","MF,FW","Lille","frLigue 1","21","1997","16.5","28","15","9","15","4","8","33","24.2","25","19","1","18","15","43","10","1",
"Renato Sanches","ptPOR","MF","Bayern Munich","deBundesliga","21","1997","0.1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0",
"Alexis Sánchez","clCHI","FW","Inter","itSerie A","30","1988","10.3","9","7","1","4","4","5","13","38.5","8","7","0","7","3","12","1","0",
"Carlos Sánchez","coCOL","MF","West Ham","engPremier League","33","1986","1.3","1","0","0","1","0","1","1","100.0","0","1","0","1","2","3","1","0",
"Davinson Sánchez","coCOL","DF","Tottenham","engPremier League","23","1996","27.0","44","27","32","12","0","22","44","50.0","22","40","28","12","34","78","128","5",
"Germán Sánchez","esESP","DF","Granada","esLa Liga","32","1986","25.5","16","10","12","4","0","6","16","37.5","10","29","23","6","33","49","115","2",
"Javi Sánchez","esESP","DF","Valladolid","esLa Liga","22","1997","5.5","5","4","3","2","0","1","3","33.3","2","4","2","2","4","9","24","0",
"Manu Sánchez","esESP","DF","Atlético Madrid","esLa Liga","18","2000","3.6","13","7","2","7","4","8","15","53.3","7","3","0","3","7","20","1","0",
"Víctor Sánchez","esESP","MF","Espanyol","esLa Liga","31","1987","18.8","66","36","36","23","7","30","71","42.3","41","31","8","23","27","93","23","1",
"Jadon Sancho","engENG","FW,MF","Dortmund","deBundesliga","19","2000","25.4","14","11","6","6","2","8","24","33.3","16","8","0","8","14","28","6","0",
"Alex Sandro","brBRA","DF","Juventus","itSerie A","28","1991","26.5","44","26","23","14","7","12","33","36.4","21","26","6","20","47","91","46","3",
"Leroy Sané","deGER","FW","Manchester City","engPremier League","23","1996","0.1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0",
"Salif Sané","snSEN","DF","Schalke 04","deBundesliga","28","1990","12.5","16","9","12","4","0","11","19","57.9","8","19","7","12","21","37","50","0",
"Luca Sangalli","esESP","MF","Real Sociedad","esLa Liga","24","1995","4.1","1","0","0","1","0","1","8","12.5","7","3","0","3","1","2","0","0",
"Ibrahim Sangaré","ciCIV","MF","Toulouse","frLigue 1","21","1997","24.2","84","54","37","42","5","33","74","44.6","41","28","10","18","39","123","49","4",
"Oier Sanjurjo","esESP","MF","Osasuna","esLa Liga","33","1986","25.8","65","34","21","34","10","28","64","43.8","36","33","8","25","35","100","39","1",
"Yaya Sanogo","frFRA","FW","Toulouse","frLigue 1","26","1993","10.1","6","3","2","3","1","1","2","50.0","1","4","1","3","7","13","14","0",
"Morgan Sanson","frFRA","MF","Marseille","frLigue 1","24","1994","24.1","60","28","20","29","11","13","52","25.0","39","39","5","34","23","83","9","0",
"Nicola Sansone","itITA","FW,MF","Bologna","itSerie A","27","1991","25.2","34","20","12","18","4","15","59","25.4","44","21","0","21","11","45","9","0",
"Baptiste Santamaria","frFRA","MF","Angers","frLigue 1","24","1995","27.8","91","53","39","43","9","35","79","44.3","44","27","5","22","43","134","36","0",
"Federico Santander","pyPAR","FW","Bologna","itSerie A","28","1991","8.6","13","8","3","0","10","1","4","25.0","3","3","0","3","7","20","12","0",
"Davide Santon","itITA","DF","Roma","itSerie A","28","1991","6.9","11","6","6","5","0","6","17","35.3","11","2","1","1","11","22","13","0",
"Samir Santos","brBRA","DF","Udinese","itSerie A","24","1994","17.2","35","27","24","8","3","12","23","52.2","11","16","6","10","33","68","64","1",
"Riccardo Saponara","itITA","MF,FW","Genoa","itSerie A","27","1991","1.9","4","3","2","2","0","0","2","0.0","2","2","1","1","0","4","2","0",
"Riccardo Saponara","itITA","MF,FW","Lecce","itSerie A","27","1991","10.5","12","8","4","8","0","6","13","46.2","7","2","0","2","5","17","7","0",
"Ivan Šaponjić","rsSRB","DF,FW","Atlético Madrid","esLa Liga","21","1997","0.1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0",
"Pablo Sarabia","esESP","FW,MF","Paris S-G","frLigue 1","27","1992","12.9","12","7","3","6","3","4","25","16.0","21","19","1","18","10","22","5","0",
"Marcelo Saracchi","uyURU","DF","RB Leipzig","deBundesliga","21","1998","2.0","8","6","2","5","1","5","6","83.3","1","3","1","2","1","9","5","0",
"Josh Sargent","usUSA","FW","Werder Bremen","deBundesliga","19","2000","15.7","11","6","5","4","2","2","12","16.7","10","17","1","16","14","25","21","0",
"Bouna Sarr","snSEN","DF,FW","Marseille","frLigue 1","27","1992","24.0","60","37","30","19","11","30","53","56.6","23","17","1","16","32","92","38","0",
"Ismaila Sarr","snSEN","FW,MF","Watford","engPremier League","21","1998","22.5","11","10","5","2","4","5","23","21.7","18","9","1","8","18","29","10","0",
"Malang Sarr","frFRA","DF","Nice","frLigue 1","20","1999","16.2","19","11","13","6","0","9","22","40.9","13","10","4","6","38","57","31","4",
"Sidy Sarr","snSEN","MF","Nîmes","frLigue 1","23","1996","12.9","35","18","15","16","4","11","34","32.4","23","13","3","10","15","50","18","0",
"Joan Sastre Vanrell","esESP","DF","Mallorca","esLa Liga","22","1997","15.1","30","17","26","3","1","17","39","43.6","22","8","2","6","23","53","27","1",
"Téji Savanier","frFRA","MF","Montpellier","frLigue 1","27","1991","16.9","52","39","16","30","6","25","77","32.5","52","10","0","10","35","87","21","1",
"Stefan Savić","meMNE","DF","Atlético Madrid","esLa Liga","28","1991","22.0","22","17","11","10","1","11","18","61.1","7","16","9","7","24","46","91","1",
"Fabian Schär","chSUI","DF,MF","Newcastle Utd","engPremier League","27","1991","18.6","39","21","25","14","0","19","40","47.5","21","35","18","17","47","86","74","2",
"Louis Schaub","atAUT","MF","Köln","deBundesliga","24","1994","6.9","15","12","2","9","4","5","14","35.7","9","10","1","9","3","18","2","0",
"Ezequiel Schelotto","itITA","DF","Brighton","engPremier League","30","1989","4.0","4","3","1","2","1","2","8","25.0","6","3","0","3","7","11","14","0",
"Patrik Schick","czCZE","FW","RB Leipzig","deBundesliga","23","1996","14.4","7","3","1","3","3","2","9","22.2","7","8","2","6","2","9","17","0",
"Julian Schieber","deGER","FW","Augsburg","deBundesliga","30","1989","0.5","1","1","0","1","0","0","0","","0","0","0","0","0","1","0","0",
"Kingsley Schindler","ghGHA","FW,MF","Köln","deBundesliga","26","1993","9.4","8","5","3","5","0","4","12","33.3","8","6","1","5","6","14","17","0",
"Xaver Schlager","atAUT","MF","Wolfsburg","deBundesliga","21","1997","19.1","47","29","13","30","4","14","44","31.8","30","16","2","14","17","64","12","0",
"Keven Schlotterbeck","deGER","DF","Union Berlin","deBundesliga","22","1997","21.5","52","27","36","15","1","17","29","58.6","12","40","21","19","40","92","113","1",
"Nico Schlotterbeck","deGER","DF","Freiburg","deBundesliga","19","1999","4.1","6","3","4","2","0","2","5","40.0","3","7","5","2","3","9","20","1",
"Jeffrey Schlupp","ghGHA","FW,MF","Crystal Palace","engPremier League","26","1992","11.5","18","9","10","7","1","6","16","37.5","10","11","3","8","13","31","15","0",
"Kasper Schmeichel","dkDEN","GK","Leicester City","engPremier League","32","1986","38.0","1","1","1","0","0","1","2","50.0","1","0","0","0","1","2","4","2",
"Marcel Schmelzer","deGER","DF","Dortmund","deBundesliga","31","1988","0.7","2","1","1","1","0","1","1","100.0","0","0","0","0","1","3","2","0",
"Jonathan Schmid","frFRA","DF","Freiburg","deBundesliga","29","1990","31.5","42","27","19","19","4","19","37","51.4","18","23","8","15","35","77","84","0",
"Manuel Schmiedebach","deGER","MF","Union Berlin","deBundesliga","30","1988","2.0","4","1","0","3","1","1","7","14.3","6","1","1","0","3","7","3","0",
"Benno Schmitz","deGER","DF","Köln","deBundesliga","24","1994","12.9","28","17","13","11","4","16","36","44.4","20","11","1","10","16","44","27","0",
"Morgan Schneiderlin","frFRA","MF","Everton","engPremier League","29","1989","11.1","31","22","13","16","2","8","24","33.3","16","13","3","10","21","52","20","1",
"Lasse Schöne","dkDEN","MF","Genoa","itSerie A","33","1986","27.0","42","26","16","22","4","15","48","31.3","33","22","6","16","37","79","25","2",
"Sebastian Schonlau","deGER","DF","Paderborn 07","deBundesliga","24","1994","23.0","64","43","50","14","0","41","66","62.1","25","36","15","21","40","104","138","1",
"Alessandro Schöpf","atAUT","MF","Schalke 04","deBundesliga","25","1994","15.9","29","16","11","10","8","12","33","36.4","21","17","1","16","26","55","8","0",
"Jerdy Schouten","nlNED","MF","Bologna","itSerie A","22","1997","12.0","26","16","13","11","2","10","26","38.5","16","19","7","12","26","52","22","0",
"Markus Schubert","deGER","GK","Schalke 04","deBundesliga","21","1998","8.2","0","0","0","0","0","0","1","0.0","1","0","0","0","0","0","9","4",
"Nico Schulz","deGER","DF,MF","Dortmund","deBundesliga","26","1993","6.6","11","7","3","6","2","8","13","61.5","5","14","4","10","9","20","9","0",
"Alexander Schwolow","deGER","GK","Freiburg","deBundesliga","27","1992","23.2","0","0","0","0","0","0","0","","0","2","0","2","1","1","8","3",
"Matteo Scozzarella","itITA","MF","Parma","itSerie A","31","1988","10.2","23","15","8","13","2","14","29","48.3","15","19","14","5","27","50","28","0",
"Aleksandar Sedlar","rsSRB","DF","Mallorca","esLa Liga","27","1991","9.0","13","6","10","2","1","7","11","63.6","4","17","11","6","16","29","31","0",
"Davie Selke","deGER","FW","Hertha BSC","deBundesliga","24","1995","10.7","6","3","2","2","2","4","7","57.1","3","7","1","6","1","7","11","0",
"Davie Selke","deGER","FW","Werder Bremen","deBundesliga","24","1995","5.1","2","0","1","1","0","0","2","0.0","2","1","0","1","0","2","2","0",
"Matz Sels","beBEL","GK","Strasbourg","frLigue 1","27","1992","27.0","0","0","0","0","0","0","1","0.0","1","0","0","0","1","1","6","0",
"Ken Sema","seSWE","DF,MF","Udinese","itSerie A","25","1993","27.3","59","41","43","15","1","36","68","52.9","32","26","6","20","17","76","41","1",
"Nélson Semedo","ptPOR","DF","Barcelona","esLa Liga","25","1993","23.3","51","30","27","18","6","21","36","58.3","15","18","3","15","22","73","30","0",
"Alessandro Semprini","itITA","DF","Brescia","itSerie A","21","1998","7.0","10","4","7","3","0","7","9","77.8","2","10","3","7","9","19","16","0",
"Josep Señé","esESP","MF","Mallorca","esLa Liga","27","1991","1.7","2","1","2","0","0","2","5","40.0","3","2","1","1","0","2","2","0",
"Stefano Sensi","itITA","MF","Inter","itSerie A","23","1995","8.0","18","10","10","7","1","6","22","27.3","16","15","1","14","9","27","4","0",
"Luigi Sepe","itITA","GK","Parma","itSerie A","28","1991","34.0","1","0","1","0","0","1","2","50.0","1","0","0","0","0","1","6","2",
"Suat Serdar","deGER","MF","Schalke 04","deBundesliga","22","1997","17.8","56","37","16","33","7","18","61","29.5","43","39","7","32","24","80","7","0",
"Ryan Sessegnon","engENG","DF,FW","Tottenham","engPremier League","19","2000","3.8","6","4","2","4","0","3","6","50.0","3","0","0","0","3","9","12","0",
"Salva Sevilla","esESP","MF","Mallorca","esLa Liga","35","1984","28.5","27","21","11","16","0","9","30","30.0","21","17","5","12","29","56","17","1",
"Yevhen Shakhov","uaUKR","MF,FW","Lecce","itSerie A","28","1990","12.1","28","16","12","13","3","8","27","29.6","19","11","3","8","14","42","9","1",
"Xherdan Shaqiri","chSUI","FW,MF","Liverpool","engPremier League","27","1991","2.1","1","0","0","1","0","0","1","0.0","1","0","0","0","0","1","0","0",
"Billy Sharp","engENG","FW","Sheffield Utd","engPremier League","33","1986","11.7","6","5","2","1","3","1","6","16.7","5","2","0","2","1","7","2","0",
"Luke Shaw","engENG","DF","Manchester Utd","engPremier League","24","1995","19.3","34","18","19","11","4","19","33","57.6","14","26","6","20","24","58","56","1",
"Khiry Shelton","usUSA","FW","Paderborn 07","deBundesliga","26","1993","0.4","1","1","1","0","0","0","0","","0","0","0","0","0","1","0","0",
"Jonjo Shelvey","engENG","MF","Newcastle Utd","engPremier League","27","1992","23.5","29","19","17","12","0","11","42","26.2","31","14","5","9","23","52","38","0",
"Gen Shoji","jpJPN","DF","Toulouse","frLigue 1","26","1992","0.5","2","2","2","0","0","1","1","100.0","0","0","0","0","0","2","2","0",
"Djibril Sidibé","frFRA","DF,MF","Everton","engPremier League","27","1992","20.3","83","44","48","25","10","43","72","59.7","29","19","3","16","40","123","41","0",
"Kalidou Sidibé","mlMLI","MF","Toulouse","frLigue 1","20","1999","1.0","3","3","0","3","0","2","5","40.0","3","0","0","0","1","4","0","0",
"Sidnei","brBRA","DF","Betis","esLa Liga","29","1989","13.1","23","19","17","6","0","9","14","64.3","5","15","12","3","21","44","57","0",
"Kaj Sierhuis","nlNED","FW","Reims","frLigue 1","21","1998","0.1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0",
"Gylfi Sigurðsson","isISL","MF","Everton","engPremier League","29","1989","28.4","50","26","15","24","11","19","70","27.1","51","30","4","26","37","87","17","1",
"Luca Siligardi","itITA","MF,FW","Parma","itSerie A","31","1988","3.7","6","2","3","2","1","4","8","50.0","4","3","0","3","3","9","5","0",
"Adrien Silva","ptPOR","MF","Monaco","frLigue 1","30","1989","13.6","37","22","14","19","4","10","37","27.0","27","19","6","13","12","49","14","2",
"André Silva","ptPOR","FW","Milan","itSerie A","23","1995","0.7","2","1","0","0","2","0","1","0.0","1","0","0","0","0","2","0","0",
"André Silva","ptPOR","FW","Eint Frankfurt","deBundesliga","23","1995","17.5","7","2","0","5","2","2","14","14.3","12","9","0","9","8","15","4","0",
"Bernardo Silva","ptPOR","FW,MF","Manchester City","engPremier League","24","1994","22.6","36","18","8","21","7","13","44","29.5","31","25","1","24","24","60","13","0",
"David Silva","esESP","MF","Manchester City","engPremier League","33","1986","20.3","26","14","3","15","8","10","28","35.7","18","18","3","15","13","39","5","0",
"Gabriel Silva","brBRA","DF","Saint-Étienne","frLigue 1","28","1991","2.6","4","1","1","2","1","2","3","66.7","1","2","0","2","4","8","8","0",
"Jonathan Silva","arARG","DF","Leganés","esLa Liga","25","1994","30.9","60","34","32","22","6","27","52","51.9","25","12","4","8","34","94","46","0",
"Matheus Pereira da Silva","brBRA","MF,FW","Dijon","frLigue 1","21","1998","5.2","10","6","1","6","3","4","10","40.0","6","11","0","11","6","16","5","0",
"Rui Silva","ptPOR","GK","Granada","esLa Liga","25","1994","35.0","2","1","2","0","0","2","2","100.0","0","0","0","0","2","4","22","3",
"Thiago Silva","brBRA","DF","Paris S-G","frLigue 1","34","1984","17.5","28","16","15","13","0","13","16","81.3","3","18","15","3","26","54","54","0",
"Marco Silvestri","itITA","GK","Hellas Verona","itSerie A","28","1991","35.0","1","0","1","0","0","1","2","50.0","1","0","0","0","4","5","11","1",
"Mohamed Simakan","frFRA","DF","Strasbourg","frLigue 1","19","2000","16.7","54","32","35","16","3","22","34","64.7","12","14","3","11","31","85","25","0",
"Giovanni Simeone","arARG","FW","Cagliari","itSerie A","24","1995","32.5","24","13","9","10","5","5","32","15.6","27","24","7","17","11","35","16","1",
"Moses Simon","ngNGA","FW,MF","Nantes","frLigue 1","24","1995","24.2","15","7","5","4","6","6","21","28.6","15","6","0","6","8","23","6","0",
"Unai Simón","esESP","GK","Athletic Club","esLa Liga","22","1997","33.2","0","0","0","0","0","0","1","0.0","1","1","0","1","1","1","10","1",
"Jack Simpson","engENG","DF","Bournemouth","engPremier League","22","1996","2.7","5","2","4","1","0","2","8","25.0","6","1","0","1","2","7","12","1",
"Sarpreet Singh","nzNZL","FW,MF","Bayern Munich","deBundesliga","20","1999","0.8","1","0","0","1","0","0","1","0.0","1","0","0","0","0","1","0","0",
"Wilfried Singo","ciCIV","DF","Torino","itSerie A","18","2000","1.5","1","0","0","1","0","0","0","","0","0","0","0","1","2","2","0",
"Daley Sinkgraven","nlNED","DF,MF","Leverkusen","deBundesliga","24","1995","10.1","20","16","11","6","3","8","24","33.3","16","12","3","9","10","30","16","0",
"Dimitris Siovas","grGRE","DF","Leganés","esLa Liga","30","1988","21.3","42","31","24","15","3","19","28","67.9","9","14","1","13","46","88","69","0",
"Salvatore Sirigu","itITA","GK","Torino","itSerie A","32","1987","36.0","0","0","0","0","0","0","0","","0","0","0","0","2","2","12","0",
"Ibrahima Sissoko","mlMLI","MF","Strasbourg","frLigue 1","21","1997","17.8","46","27","21","21","4","16","48","33.3","32","14","5","9","20","66","25","0",
"Moussa Sissoko","frFRA","MF","Tottenham","engPremier League","29","1989","27.2","39","25","25","12","2","20","48","41.7","28","19","4","15","27","66","43","2",
"Sambou Sissoko","frFRA","MF,FW","Reims","frLigue 1","20","1999","0.4","0","0","0","0","0","0","0","","0","0","0","0","1","1","2","0",
"Pione Sisto","dkDEN","FW,MF","Celta Vigo","esLa Liga","24","1995","9.9","17","8","5","6","6","4","19","21.1","15","18","0","18","6","23","4","1",
"Antonio Sivera","esESP","GK","Alavés","esLa Liga","22","1996","3.0","0","0","0","0","0","0","0","","0","0","0","0","0","0","2","0",
"Ellyes Skhiri","tnTUN","MF","Köln","deBundesliga","24","1995","29.7","73","52","30","36","7","29","77","37.7","48","47","9","38","67","140","33","0",
"Oliver Skipp","engENG","MF","Tottenham","engPremier League","18","2000","0.9","2","2","0","2","0","1","4","25.0","3","3","2","1","0","2","0","0",
"Łukasz Skorupski","plPOL","GK","Bologna","itSerie A","28","1991","37.0","1","0","1","0","0","0","1","0.0","1","0","0","0","2","3","15","5",
"Andreas Skov Olsen","dkDEN","FW,MF","Bologna","itSerie A","19","1999","8.4","11","8","5","5","1","4","12","33.3","8","10","1","9","8","19","5","0",
"Robert Skov","dkDEN","DF,FW","Hoffenheim","deBundesliga","23","1996","29.0","41","28","30","9","2","26","50","52.0","24","26","6","20","20","61","40","0",
"Simon Skrabb","fiFIN","FW,MF","Brescia","itSerie A","24","1995","2.9","7","6","2","4","1","6","12","50.0","6","4","1","3","0","7","3","0",
"Milan Škriniar","skSVK","DF","Inter","itSerie A","24","1995","29.2","39","20","24","14","1","14","33","42.4","19","19","11","8","28","67","85","1",
"Steven Skrzybski","deGER","FW,MF","Düsseldorf","deBundesliga","26","1992","5.9","4","4","2","1","1","0","16","0.0","16","10","0","10","10","14","4","0",
"Petar Škuletić","rsSRB","FW,MF","Montpellier","frLigue 1","29","1990","1.2","6","4","2","2","2","2","4","50.0","2","0","0","0","0","6","1","0",
"Islam Slimani","dzALG","FW","Monaco","frLigue 1","31","1988","14.3","8","4","0","2","6","4","15","26.7","11","5","0","5","1","9","11","1",
"William Smallbone","ieIRL","MF","Southampton","engPremier League","19","2000","4.4","10","5","2","8","0","5","10","50.0","5","7","1","6","1","11","2","0",
"Chris Smalling","engENG","DF","Roma","itSerie A","29","1989","28.5","25","16","15","9","1","10","13","76.9","3","44","35","9","56","81","126","2",
"Dennis Smarsch","deGER","GK","Hertha BSC","deBundesliga","20","1999","1.7","0","0","0","0","0","0","0","","0","0","0","0","0","0","1","0",
"Adam Smith","engENG","DF","Bournemouth","engPremier League","28","1991","22.8","47","32","29","16","2","23","50","46.0","27","27","6","21","25","72","64","1",
"Emile Smith Rowe","engENG","MF","Arsenal","engPremier League","19","2000","1.1","1","1","1","0","0","1","3","33.3","2","0","0","0","1","2","2","0",
"Fyodor Smolov","ruRUS","FW","Celta Vigo","esLa Liga","29","1990","8.3","2","1","0","2","0","1","9","11.1","8","6","0","6","7","9","9","0",
"Robert Snodgrass","sctSCO","MF,FW","West Ham","engPremier League","31","1987","16.8","29","16","17","10","2","13","44","29.5","31","12","1","11","4","33","11","0",
"Cédric Soares","ptPOR","MF,DF","Arsenal","engPremier League","27","1991","2.8","8","6","2","6","0","1","3","33.3","2","3","0","3","3","11","4","0",
"Cédric Soares","ptPOR","DF","Southampton","engPremier League","27","1991","14.5","45","26","19","24","2","25","41","61.0","16","18","4","14","19","64","51","0",
"Rafa Soares","ptPOR","DF","Eibar","esLa Liga","24","1995","4.8","6","5","5","0","1","5","11","45.5","6","1","0","1","2","8","6","0",
"Lasse Sobiech","deGER","DF","Köln","deBundesliga","28","1991","1.0","1","0","0","0","1","0","0","","0","0","0","0","4","5","6","0",
"Marcel Sobottka","deGER","MF","Düsseldorf","deBundesliga","25","1994","7.8","15","10","6","8","1","4","13","30.8","9","9","1","8","9","24","12","0",
"Rubén Sobrino","esESP","FW,MF","Valencia","esLa Liga","27","1992","1.9","7","5","3","2","2","2","3","66.7","1","1","0","1","0","7","1","0",
"Dominic Solanke","engENG","FW","Bournemouth","engPremier League","21","1997","18.3","8","4","2","5","1","5","33","15.2","28","9","1","8","8","16","18","1",
"Roberto Soldado","esESP","FW","Granada","esLa Liga","34","1985","26.1","16","9","2","7","7","7","24","29.2","17","16","4","12","4","20","16","0",
"Carlos Soler","esESP","MF","Valencia","esLa Liga","22","1997","23.0","21","10","10","10","1","9","39","23.1","30","16","6","10","9","30","14","0",
"Oumar Solet","frFRA","DF","Lyon","frLigue 1","19","2000","0.1","0","0","0","0","0","0","0","","0","1","1","0","0","0","1","0",
"Yann Sommer","chSUI","GK","Gladbach","deBundesliga","30","1988","34.0","0","0","0","0","0","0","1","0.0","1","0","0","0","1","1","11","6",
"Kévin Soni","cmCMR","FW","Espanyol","esLa Liga","21","1998","0.0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0",
"David Soria","esESP","GK","Getafe","esLa Liga","26","1993","38.0","2","1","2","0","0","2","4","50.0","2","0","0","0","3","5","17","5",
"Bruno Soriano","esESP","MF,FW","Villarreal","esLa Liga","35","1984","2.9","4","0","1","2","1","1","1","100.0","0","4","0","4","1","5","7","0",
"Juan Soriano","esESP","GK","Leganés","esLa Liga","21","1997","11.0","0","0","0","0","0","0","0","","0","0","0","0","0","0","1","1",
"Roberto Soriano","itITA","MF","Bologna","itSerie A","28","1991","27.4","43","25","15","21","7","10","46","21.7","36","19","0","19","17","60","23","1",
"Riccardo Sottil","itITA","FW,DF","Fiorentina","itSerie A","20","1999","5.7","6","4","4","2","0","3","10","30.0","7","4","0","4","0","6","0","0",
"Tomáš Souček","czCZE","MF","West Ham","engPremier League","24","1995","11.6","29","15","13","15","1","10","23","43.5","13","7","1","6","22","51","35","0",
"Adama Soumaoro","frFRA","DF","Genoa","itSerie A","27","1992","7.1","3","2","3","0","0","1","3","33.3","2","12","12","0","11","14","32","0",
"Adama Soumaoro","frFRA","DF","Lille","frLigue 1","27","1992","4.6","1","1","0","1","0","0","0","","0","6","5","1","4","5","17","0",
"Boubakary Soumaré","frFRA","MF","Lille","frLigue 1","20","1999","13.5","19","12","6","13","0","9","19","47.4","10","6","0","6","16","35","9","0",
"Bryan Soumaré","frFRA","MF,FW","Dijon","frLigue 1","20","1999","4.3","12","1","6","5","1","6","9","66.7","3","1","0","1","2","14","1","0",
"Arnaud Souquet","frFRA","DF,FW","Montpellier","frLigue 1","27","1992","22.4","62","40","45","13","4","30","67","44.8","37","20","6","14","17","79","44","0",
"Djibril Sow","chSUI","MF","Eint Frankfurt","deBundesliga","22","1997","19.4","56","33","26","17","13","16","47","34.0","31","15","3","12","30","86","9","0",
"Çağlar Söyüncü","trTUR","DF","Leicester City","engPremier League","23","1996","33.7","60","40","41","18","1","27","46","58.7","19","35","19","16","43","103","156","1",
"Nikolas Špalek","skSVK","MF,FW","Brescia","itSerie A","22","1997","17.5","24","10","6","11","7","7","31","22.6","24","15","1","14","6","30","10","0",
"Leonardo Spinazzola","itITA","DF","Roma","itSerie A","26","1993","17.2","24","12","11","8","5","12","21","57.1","9","13","5","8","20","44","41","0",
"Marco Sportiello","itITA","GK","Atalanta","itSerie A","27","1992","5.8","0","0","0","0","0","0","0","","0","0","0","0","0","0","3","0",
"Mattia Sprocati","itITA","FW,MF","Parma","itSerie A","26","1993","6.6","4","2","3","1","0","0","1","0.0","1","5","1","4","2","6","2","0",
"Bassem Srarfi","tnTUN","FW,MF","Nice","frLigue 1","22","1997","1.5","0","0","0","0","0","0","2","0.0","2","0","0","0","2","2","0","0",
"Dennis Srbeny","deGER","MF,FW","Norwich City","engPremier League","25","1994","0.5","5","5","3","2","0","1","3","33.3","2","1","0","1","0","5","1","0",
"Dennis Srbeny","deGER","FW,MF","Paderborn 07","deBundesliga","25","1994","12.4","11","6","4","4","3","5","18","27.8","13","11","1","10","3","14","9","0",
"Jerry St. Juste","nlNED","DF","Mainz 05","deBundesliga","22","1996","23.5","46","25","34","10","2","14","34","41.2","20","35","19","16","52","98","86","1",
"Jack Stacey","engENG","DF","Bournemouth","engPremier League","23","1996","17.2","21","11","9","11","1","8","22","36.4","14","27","11","16","18","39","64","1",
"Kostas Stafylidis","grGRE","DF","Hoffenheim","deBundesliga","25","1993","4.4","10","3","7","2","1","4","10","40.0","6","10","3","7","2","12","17","0",
"Benjamin Stambouli","frFRA","DF","Schalke 04","deBundesliga","28","1990","9.0","31","19","14","15","2","11","21","52.4","10","16","6","10","12","43","28","1",
"Junior Stanislas","engENG","MF,FW","Bournemouth","engPremier League","29","1989","7.9","10","7","2","3","5","3","8","37.5","5","6","0","6","4","14","6","0",
"Niklas Stark","deGER","DF","Hertha BSC","deBundesliga","24","1995","19.2","36","20","24","10","2","9","21","42.9","12","27","12","15","21","57","97","2",
"Jed Steer","engENG","GK","Aston Villa","engPremier League","26","1992","0.1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0",
"Renato Steffen","chSUI","MF,FW","Wolfsburg","deBundesliga","27","1991","17.6","25","18","4","14","7","14","39","35.9","25","25","2","23","23","48","10","0",
"Zack Steffen","usUSA","GK","Düsseldorf","deBundesliga","24","1995","17.0","0","0","0","0","0","0","0","","0","0","0","0","0","0","5","4",
"Dale Stephens","engENG","MF","Brighton","engPremier League","30","1989","28.1","73","44","30","37","6","25","75","33.3","50","31","11","20","58","131","42","2",
"Jack Stephens","engENG","DF","Southampton","engPremier League","25","1994","27.2","44","27","30","13","1","24","46","52.2","22","38","22","16","31","75","120","2",
