Player, Nation, Position, Club, League, Age, YearBorn, 90s, Tkl, TklW, Def3rdTkl, Mid3rdTkl,Att3rdTkl,DribblersTkl,DribblersTklAtt,DribblersTkl%,DribblersTklLost,Blocks,ShotBlocks,PassBlocks,Interceptions, Interceptions+Tkl, Clearences, ErrorsLeadingToShot, Matches
"Stefan Savić","meMNE","DF","Atlético Madrid","esLa Liga","27","1991","15.5","11","10","9","2","0","7","12","58.3","5","13","9","4","22","33","67","0",
"Fabian Schär","chSUI","DF","Newcastle Utd","engPremier League","26","1991","22.2","60","39","37","19","4","24","50","48.0","26","40","16","24","67","127","145","2",
"Ezequiel Schelotto","itITA","DF","Chievo","itSerie A","29","1989","1.6","3","0","3","0","0","2","3","66.7","1","1","0","1","2","5","8","0",
"Nicolás Schiappacasse","uyURU","FW,MF","Parma","itSerie A","19","1999","0.9","0","0","0","0","0","0","0","","0","2","0","2","0","0","0","0",
"Pasquale Schiattarella","itITA","MF","SPAL","itSerie A","31","1987","20.5","43","27","18","21","4","13","38","34.2","25","17","5","12","22","65","25","1",
"Patrik Schick","czCZE","FW,MF","Roma","itSerie A","22","1996","14.6","11","5","3","5","3","1","19","5.3","18","19","2","17","3","14","15","1",
"Julian Schieber","deGER","FW","Augsburg","deBundesliga","29","1989","2.9","3","2","1","2","0","0","1","0.0","1","1","0","1","1","4","3","0",
"Christopher Schindler","deGER","DF","Huddersfield","engPremier League","28","1990","36.2","61","36","46","14","1","27","47","57.4","20","69","34","35","70","131","138","4",
"Keven Schlotterbeck","deGER","DF","Freiburg","deBundesliga","21","1997","8.6","22","16","19","2","1","8","12","66.7","4","17","11","6","13","35","26","0",
"Nico Schlotterbeck","deGER","DF","Freiburg","deBundesliga","18","1999","2.5","6","6","6","0","0","2","2","100.0","0","3","1","2","5","11","10","0",
"Jeffrey Schlupp","ghGHA","MF,FW","Crystal Palace","engPremier League","25","1992","18.6","41","20","18","18","5","10","27","37.0","17","30","8","22","19","60","27","1",
"Kasper Schmeichel","dkDEN","GK","Leicester City","engPremier League","31","1986","38.0","1","1","1","0","0","1","1","100.0","0","0","0","0","3","4","14","3",
"Marcel Schmelzer","deGER","DF","Dortmund","deBundesliga","30","1988","6.3","10","5","7","2","1","5","9","55.6","4","7","1","6","9","19","14","0",
"Jonathan Schmid","frFRA","DF","Augsburg","deBundesliga","28","1990","28.0","44","22","23","19","2","16","28","57.1","12","22","8","14","43","87","70","2",
"Morgan Schneiderlin","frFRA","MF","Everton","engPremier League","28","1989","9.3","24","16","11","11","2","6","14","42.9","8","16","3","13","15","39","16","0",
"Alessandro Schöpf","atAUT","MF,DF","Schalke 04","deBundesliga","24","1994","11.2","26","16","12","13","1","12","29","41.4","17","14","0","14","9","35","12","0",
"Nico Schulz","deGER","DF","Hoffenheim","deBundesliga","25","1993","28.2","34","20","19","12","3","15","36","41.7","21","32","4","28","24","58","36","0",
"André Schürrle","deGER","FW,MF","Fulham","engPremier League","27","1990","18.2","30","19","14","10","6","12","42","28.6","30","16","1","15","8","38","17","1",
"Pirmin Schwegler","chSUI","MF","Hannover 96","deBundesliga","31","1987","23.1","63","34","30","29","4","34","60","56.7","26","21","5","16","41","104","54","0",
"Alexander Schwolow","deGER","GK","Freiburg","deBundesliga","26","1992","33.0","0","0","0","0","0","0","1","0.0","1","0","0","0","0","0","13","2",
"Matteo Scozzarella","itITA","MF","Parma","itSerie A","30","1988","16.2","18","13","9","8","1","9","33","27.3","24","22","10","12","23","41","33","0",
"Simone Scuffet","itITA","GK","Udinese","itSerie A","22","1996","9.0","0","0","0","0","0","0","1","0.0","1","0","0","0","0","0","4","2",
"Andrea Seculin","itITA","GK","Chievo","itSerie A","28","1990","1.0","0","0","0","0","0","0","0","","0","0","0","0","0","0","1","0",
"Stanley Segarel","mfSMN","FW","Amiens","frLigue 1","24","1994","0.2","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0",
"Davie Selke","deGER","FW","Hertha BSC","deBundesliga","23","1995","19.3","5","2","1","4","0","2","9","22.2","7","11","0","11","1","6","7","0",
"Ole Selnæs","noNOR","MF","Saint-Étienne","frLigue 1","24","1994","18.5","44","26","12","23","9","13","35","37.1","22","24","7","17","19","63","29","0",
"Matz Sels","beBEL","GK","Strasbourg","frLigue 1","26","1992","37.0","0","0","0","0","0","0","1","0.0","1","0","0","0","1","1","24","1",
"Ken Sema","seSWE","MF,FW","Watford","engPremier League","24","1993","8.4","15","7","7","5","3","9","21","42.9","12","7","0","7","8","23","5","0",
"Alfa Semedo","gwGNB","MF","Espanyol","esLa Liga","20","1997","0.5","0","0","0","0","0","0","3","0.0","3","1","1","0","2","2","0","0",
"Nélson Semedo","ptPOR","DF","Barcelona","esLa Liga","24","1993","17.8","38","27","23","12","3","12","18","66.7","6","23","7","16","22","60","26","0",
"Rúben Semedo","ptPOR","DF","Huesca","esLa Liga","24","1994","9.4","20","16","14","6","0","12","16","75.0","4","15","9","6","16","36","35","2",
"Adrian Šemper","hrCRO","GK","Chievo","itSerie A","20","1998","6.0","0","0","0","0","0","0","0","","0","0","0","0","1","1","3","0",
"Stefano Sensi","itITA","MF","Sassuolo","itSerie A","22","1995","21.9","36","20","15","18","3","6","30","20.0","24","36","7","29","33","69","17","0",
"Luigi Sepe","itITA","GK","Parma","itSerie A","27","1991","37.0","1","1","1","0","0","1","2","50.0","1","0","0","0","3","4","21","3",
"Suat Serdar","deGER","MF","Schalke 04","deBundesliga","21","1997","19.2","51","32","20","26","5","14","49","28.6","35","37","6","31","23","74","5","1",
"Jean Seri","ciCIV","MF","Fulham","engPremier League","27","1991","24.9","41","28","20","20","1","13","45","28.9","32","40","9","31","32","73","17","4",
"Leonardo Sernicola","itITA","FW","Sassuolo","itSerie A","21","1997","0.1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0",
"Julien Serrano","frFRA","MF,DF","Monaco","frLigue 1","20","1998","1.3","5","4","3","2","0","3","6","50.0","3","1","0","1","3","8","3","0",
"Grégory Sertic","frFRA","MF","Marseille","frLigue 1","28","1989","1.2","2","0","1","1","0","0","1","0.0","1","2","1","1","1","3","2","0",
"Ryan Sessegnon","engENG","FW,DF","Fulham","engPremier League","18","2000","25.6","22","14","8","8","6","6","22","27.3","16","25","2","23","19","41","49","1",
"Paik Seung-ho","krKOR","FW,MF","Girona","esLa Liga","21","1997","0.7","0","0","0","0","0","0","1","0.0","1","1","0","1","3","3","1","0",
"Stephan El Shaarawy","itITA","FW,MF","Roma","itSerie A","25","1992","23.4","27","14","14","8","5","9","24","37.5","15","11","2","9","20","47","9","0",
"Meritan Shabani","alALB","MF","Bayern Munich","deBundesliga","19","1999","0.0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0",
"Xherdan Shaqiri","chSUI","FW,MF","Liverpool","engPremier League","26","1991","11.8","14","4","3","9","2","9","19","47.4","10","6","1","5","6","20","6","0",
"Luke Shaw","engENG","DF","Manchester Utd","engPremier League","23","1995","28.8","55","29","17","31","7","28","47","59.6","19","42","12","30","21","76","93","2",
"Jonjo Shelvey","engENG","MF","Newcastle Utd","engPremier League","26","1992","10.5","22","12","10","9","3","8","17","47.1","9","10","3","7","7","29","15","0",
"Gaku Shibasaki","jpJPN","MF,FW","Getafe","esLa Liga","26","1992","4.3","7","3","2","4","1","3","6","50.0","3","2","0","2","3","10","4","0",
"Gen Shoji","jpJPN","DF","Toulouse","frLigue 1","25","1992","18.0","24","13","16","8","0","11","24","45.8","13","22","14","8","21","45","56","0",
"Djibril Sidibé","frFRA","DF,MF","Monaco","frLigue 1","26","1992","23.1","50","34","27","12","11","26","48","54.2","22","25","9","16","30","80","51","0",
"Kalidou Sidibé","mlMLI","MF","Toulouse","frLigue 1","19","1999","14.0","24","12","11","12","1","7","15","46.7","8","16","3","13","17","41","26","1",
"Sidnei","brBRA","DF","Betis","esLa Liga","28","1989","19.4","48","29","33","12","3","18","34","52.9","16","21","8","13","41","89","57","0",
"Francisco Sierralta","clCHI","DF","Parma","itSerie A","21","1997","3.0","11","8","8","3","0","4","6","66.7","2","1","1","0","4","15","27","0",
"Gylfi Sigurðsson","isISL","MF","Everton","engPremier League","28","1989","34.6","56","36","20","25","11","16","47","34.0","31","38","4","34","28","84","24","0",
"Luca Siligardi","itITA","FW","Parma","itSerie A","30","1988","18.2","30","20","10","13","7","8","23","34.8","15","19","3","16","15","45","11","0",
"Adrien Silva","ptPOR","MF","Leicester City","engPremier League","29","1989","1.0","2","2","0","1","1","0","2","0.0","2","1","0","1","1","3","1","0",
"Adrien Silva","ptPOR","MF","Monaco","frLigue 1","29","1989","13.2","50","31","19","26","5","30","62","48.4","32","15","2","13","16","66","23","0",
"André Silva","ptPOR","FW","Sevilla","esLa Liga","22","1995","24.0","8","5","1","4","3","1","11","9.1","10","17","1","16","3","11","32","0",
"Bernardo Silva","ptPOR","MF,FW","Manchester City","engPremier League","23","1994","31.7","52","39","18","21","13","16","67","23.9","51","47","3","44","25","77","26","1",
"David Silva","esESP","MF","Manchester City","engPremier League","32","1986","26.7","30","18","12","11","7","1","20","5.0","19","18","1","17","22","52","15","0",
"Gabriel Silva","brBRA","DF","Saint-Étienne","frLigue 1","27","1991","15.9","19","10","13","6","0","6","17","35.3","11","15","3","12","14","33","60","1",
"Jonathan Silva","arARG","DF,FW","Leganés","esLa Liga","24","1994","30.0","51","38","30","17","4","23","52","44.2","29","23","2","21","29","80","86","0",
"Matheus Pereira da Silva","brBRA","MF","Juventus","itSerie A","20","1998","1.0","3","2","0","2","1","2","4","50.0","2","1","0","1","0","3","1","0",
"Thiago Silva","brBRA","DF","Paris S-G","frLigue 1","33","1984","23.1","16","13","7","8","1","6","11","54.5","5","28","20","8","32","48","99","1",
"Xande Silva","ptPOR","FW","West Ham","engPremier League","21","1997","0.2","0","0","0","0","0","0","0","","0","1","0","1","0","0","0","0",
"Matías Silvestre","arARG","DF","Empoli","itSerie A","33","1984","34.0","31","17","22","5","4","17","26","65.4","9","29","24","5","21","52","165","0",
"Giovanni Simeone","arARG","FW","Fiorentina","itSerie A","23","1995","27.3","43","27","10","23","10","7","29","24.1","22","26","2","24","4","47","14","0",
"Lorenco Šimić","hrCRO","DF","SPAL","itSerie A","22","1996","2.6","6","3","5","1","0","2","4","50.0","2","2","1","1","12","18","19","1",
"Moses Simon","ngNGA","DF,MF","Levante","esLa Liga","23","1995","8.7","14","8","10","2","2","5","9","55.6","4","10","1","9","12","26","14","0",
"Unai Simón","esESP","GK","Athletic Club","esLa Liga","21","1997","7.0","0","0","0","0","0","0","1","0.0","1","0","0","0","1","1","1","1",
"Danny Simpson","engENG","DF","Leicester City","engPremier League","31","1987","3.2","11","3","8","3","0","3","5","60.0","2","7","3","4","6","17","20","0",
"Jack Simpson","engENG","DF","Bournemouth","engPremier League","21","1996","4.5","9","5","8","1","0","6","9","66.7","3","5","4","1","9","18","25","2",
"Josh Sims","engENG","MF","Southampton","engPremier League","21","1997","2.4","1","0","1","0","0","1","3","33.3","2","2","0","2","1","2","1","0",
"Giovanni Sio","ciCIV","FW","Montpellier","frLigue 1","29","1989","0.7","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0",
"Dimitris Siovas","grGRE","DF","Leganés","esLa Liga","29","1988","32.9","57","32","38","18","1","27","47","57.4","20","32","15","17","65","122","155","1",
"Salvatore Sirigu","itITA","GK","Torino","itSerie A","31","1987","35.2","0","0","0","0","0","0","2","0.0","2","0","0","0","2","2","21","1",
"Ibrahima Sissoko","mlMLI","MF","Strasbourg","frLigue 1","20","1997","29.6","60","41","23","34","3","23","55","41.8","32","37","3","34","34","94","39","1",
"Moussa Sissoko","frFRA","MF,FW","Tottenham","engPremier League","28","1989","25.9","36","25","18","14","4","15","29","51.7","14","31","4","27","16","52","25","2",
"Pione Sisto","dkDEN","FW,MF","Celta Vigo","esLa Liga","23","1995","9.4","4","3","4","0","0","0","9","0.0","9","5","0","5","3","7","3","0",
"Antonio Sivera","esESP","GK","Alavés","esLa Liga","21","1996","3.0","0","0","0","0","0","0","0","","0","0","0","0","0","0","4","1",
"Ellyes Skhiri","tnTUN","MF","Montpellier","frLigue 1","23","1995","34.3","105","58","31","64","10","43","91","47.3","48","60","7","53","60","165","41","0",
"Oliver Skipp","engENG","MF","Tottenham","engPremier League","17","2000","2.4","7","3","4","3","0","4","6","66.7","2","2","1","1","1","8","7","0",
"Łukasz Skorupski","plPOL","GK","Bologna","itSerie A","27","1991","38.0","0","0","0","0","0","0","0","","0","0","0","0","3","3","12","4",
"Milan Škriniar","skSVK","DF","Inter","itSerie A","23","1995","35.0","64","37","46","17","1","38","60","63.3","22","48","29","19","27","91","138","0",
"Steven Skrzybski","deGER","FW,MF","Schalke 04","deBundesliga","25","1992","7.4","9","3","0","6","3","3","11","27.3","8","8","1","7","3","12","2","0",
"Petar Škuletić","rsSRB","FW","Montpellier","frLigue 1","28","1990","6.7","9","5","4","2","3","1","15","6.7","14","7","1","6","3","12","14","1",
"Callum Slattery","engENG","MF","Southampton","engPremier League","19","1999","1.2","4","3","0","4","0","3","7","42.9","4","1","1","0","2","6","1","0",
"Naïm Sliti","tnTUN","MF,FW","Dijon","frLigue 1","26","1992","25.4","56","33","24","19","13","15","46","32.6","31","18","0","18","11","67","9","0",
"Chris Smalling","engENG","DF","Manchester Utd","engPremier League","28","1989","23.6","30","17","21","9","0","11","17","64.7","6","37","25","12","26","56","109","1",
"Adam Smith","engENG","DF,MF","Bournemouth","engPremier League","27","1991","23.0","46","32","26","14","6","19","41","46.3","22","26","7","19","31","77","68","1",
"Emile Smith Rowe","engENG","MF","RB Leipzig","deBundesliga","18","2000","0.3","1","0","0","1","0","1","1","100.0","0","0","0","0","1","2","0","0",
"Tommy Smith","engENG","DF","Huddersfield","engPremier League","26","1992","12.7","26","13","14","11","1","10","25","40.0","15","12","4","8","18","44","25","0",
"Robert Snodgrass","sctSCO","MF","West Ham","engPremier League","30","1987","24.7","44","27","18","24","2","13","46","28.3","33","24","4","20","11","55","23","0",
"Cédric Soares","ptPOR","DF","Southampton","engPremier League","26","1991","16.6","22","16","15","6","1","9","15","60.0","6","21","5","16","22","44","60","2",
"Cédric Soares","ptPOR","DF","Inter","itSerie A","26","1991","2.9","8","6","2","4","2","4","7","57.1","3","4","1","3","2","10","3","0",
"Ramadan Sobhi","egEGY","FW,MF","Huddersfield","engPremier League","21","1997","0.9","1","1","0","1","0","0","0","","0","2","0","2","1","2","0","0",
"Marcel Sobottka","deGER","MF","Düsseldorf","deBundesliga","24","1994","10.5","30","20","12","18","0","10","19","52.6","9","13","5","8","24","54","17","0",
"Rubén Sobrino","esESP","FW,MF","Alavés","esLa Liga","26","1992","10.7","16","11","7","6","3","5","13","38.5","8","16","1","15","2","18","13","0",
"Rubén Sobrino","esESP","FW,MF","Valencia","esLa Liga","26","1992","2.1","6","3","1","4","1","1","1","100.0","0","1","1","0","1","7","1","0",
"Danilo Soddimo","itITA","MF,FW","Frosinone","itSerie A","30","1987","2.8","11","9","3","6","2","3","6","50.0","3","2","1","1","7","18","3","0",
"Alex Sola","esESP","DF","Real Sociedad","esLa Liga","19","1999","1.0","4","3","0","3","1","3","4","75.0","1","0","0","0","1","5","2","0",
"Dominic Solanke","engENG","FW,MF","Bournemouth","engPremier League","20","1997","3.9","8","3","1","4","3","1","8","12.5","7","4","1","3","2","10","9","0",
"Andrés Solano","coCOL","DF","Atlético Madrid","esLa Liga","20","1998","0.5","4","3","2","2","0","2","2","100.0","0","1","0","1","0","4","1","0",
"Carlos Soler","esESP","MF","Valencia","esLa Liga","21","1997","27.3","41","28","15","23","3","16","65","24.6","49","46","6","40","19","60","37","0",
"Oumar Solet","frFRA","DF","Lyon","frLigue 1","18","2000","0.7","1","0","1","0","0","1","1","100.0","0","1","0","1","0","1","0","0",
"Yann Sommer","chSUI","GK","Gladbach","deBundesliga","29","1988","34.0","2","2","2","0","0","2","2","100.0","0","1","0","1","1","3","12","5",
"Kévin Soni","cmCMR","FW,DF","Girona","esLa Liga","20","1998","0.9","3","2","0","2","1","2","4","50.0","2","3","0","3","1","4","0","0",
"Jérémy Sorbon","frFRA","DF","Guingamp","frLigue 1","34","1983","29.4","33","20","23","10","0","14","22","63.6","8","33","23","10","34","67","105","2",
"Oliver Sorg","deGER","DF","Hannover 96","deBundesliga","28","1990","17.6","42","28","26","16","0","20","43","46.5","23","16","9","7","46","88","47","0",
"David Soria","esESP","GK","Getafe","esLa Liga","25","1993","37.0","1","0","1","0","0","1","2","50.0","1","2","0","2","1","2","15","6",
"Juan Soriano","esESP","GK","Sevilla","esLa Liga","20","1997","4.0","0","0","0","0","0","0","0","","0","0","0","0","1","1","1","0",
"Roberto Soriano","itITA","MF","Torino","itSerie A","27","1991","5.2","9","5","0","5","4","1","8","12.5","7","9","0","9","6","15","1","0",
"Roberto Soriano","itITA","MF","Bologna","itSerie A","27","1991","16.5","27","18","14","10","3","8","24","33.3","16","21","2","19","3","30","11","0",
"Stefano Sorrentino","itITA","GK","Chievo","itSerie A","39","1979","31.0","1","1","1","0","0","1","2","50.0","1","0","0","0","3","4","10","1",
"Borna Sosa","hrCRO","DF,MF","Stuttgart","deBundesliga","20","1998","6.8","13","7","8","4","1","4","9","44.4","5","5","1","4","6","19","34","0",
"Sebastian Soto","usUSA","MF,FW","Hannover 96","deBundesliga","18","2000","0.3","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0",
"Riccardo Sottil","itITA","FW,MF","Fiorentina","itSerie A","19","1999","0.2","1","1","0","1","0","1","1","100.0","0","0","0","0","0","1","0","0",
"Pape Souaré","snSEN","DF","Crystal Palace","engPremier League","28","1990","0.0","0","0","0","0","0","0","0","","0","0","0","0","1","1","0","0",
"Adama Soumaoro","frFRA","DF","Lille","frLigue 1","26","1992","19.1","14","11","12","2","0","4","6","66.7","2","21","18","3","21","35","92","1",
"Boubakary Soumaré","frFRA","MF","Lille","frLigue 1","19","1999","6.3","20","15","9","11","0","10","18","55.6","8","9","3","6","7","27","5","0",
"Çağlar Söyüncü","trTUR","DF","Leicester City","engPremier League","22","1996","4.1","5","2","4","1","0","3","6","50.0","3","8","5","3","7","12","22","3",
"Julián Speroni","arARG","GK","Crystal Palace","engPremier League","39","1979","1.0","0","0","0","0","0","0","0","","0","0","0","0","0","0","1","2",
"Leonardo Spinazzola","itITA","DF","Juventus","itSerie A","25","1993","6.7","9","4","4","2","3","4","8","50.0","4","5","0","5","3","12","7","0",
"Nicolás Spolli","arARG","DF","Genoa","itSerie A","35","1983","6.0","7","6","3","4","0","0","2","0.0","2","8","6","2","7","14","39","1",
"Marco Sportiello","itITA","GK","Frosinone","itSerie A","26","1992","35.0","1","0","1","0","0","1","1","100.0","0","1","0","1","0","1","8","2",
"Mattia Sprocati","itITA","FW,MF","Parma","itSerie A","25","1993","7.2","10","4","5","5","0","5","11","45.5","6","6","0","6","7","17","6","0",
"Bassem Srarfi","tnTUN","FW,MF","Nice","frLigue 1","21","1997","9.1","20","11","8","8","4","6","17","35.3","11","8","0","8","5","25","5","0",
"Darijo Srna","hrCRO","DF","Cagliari","itSerie A","36","1982","23.2","24","16","6","13","5","9","14","64.3","5","24","5","19","18","42","66","0",
"Kostas Stafylidis","grGRE","DF","Augsburg","deBundesliga","24","1993","10.2","22","14","17","4","1","10","19","52.6","9","13","2","11","15","37","31","0",
"Benjamin Stambouli","frFRA","DF,MF","Schalke 04","deBundesliga","27","1990","19.6","51","31","24","24","3","25","46","54.3","21","41","9","32","32","83","65","2",
"Jozo Stanić","hrCRO","MF","Augsburg","deBundesliga","19","1999","0.0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0",
"Junior Stanislas","engENG","MF,FW","Bournemouth","engPremier League","28","1989","11.5","12","6","5","4","3","3","7","42.9","4","8","1","7","2","14","15","0",
"Niklas Stark","deGER","DF","Hertha BSC","deBundesliga","23","1995","20.8","34","19","23","11","0","9","24","37.5","15","45","26","19","37","71","141","1",
"Timo Stavitski","fiFIN","MF,FW","Caen","frLigue 1","19","1999","0.2","0","0","0","0","0","0","1","0.0","1","0","0","0","0","0","0","0",
"Renato Steffen","chSUI","FW,MF","Wolfsburg","deBundesliga","26","1991","16.7","26","17","5","17","4","7","17","41.2","10","13","2","11","16","42","14","0",
"Marc Stendera","deGER","MF","Eint Frankfurt","deBundesliga","22","1995","1.2","6","1","2","4","0","2","4","50.0","2","4","1","3","0","6","0","0",
"Pascal Stenzel","deGER","DF,MF","Freiburg","deBundesliga","22","1996","16.1","42","26","26","14","2","24","43","55.8","19","16","3","13","30","72","48","1",
"Dale Stephens","engENG","MF","Brighton","engPremier League","29","1989","27.6","83","57","37","41","5","28","74","37.8","46","33","13","20","46","129","47","0",
"Jack Stephens","engENG","DF","Southampton","engPremier League","24","1994","18.9","25","13","17","7","1","16","28","57.1","12","25","13","12","37","62","96","2",
"Mariusz Stępiński","plPOL","FW","Chievo","itSerie A","23","1995","27.5","18","13","1","11","6","1","17","5.9","16","10","2","8","5","23","20","0",
"Raheem Sterling","engENG","FW","Manchester City","engPremier League","23","1994","30.8","32","16","11","12","9","9","25","36.0","16","28","3","25","17","49","4","0",
"Lars Stindl","deGER","FW,MF","Gladbach","deBundesliga","29","1988","16.8","21","14","8","11","2","3","15","20.0","12","22","2","20","14","35","13","0",
"Kevin Stöger","atAUT","MF","Düsseldorf","deBundesliga","24","1993","23.5","63","35","28","27","8","30","67","44.8","37","32","5","27","31","94","19","1",
"John Stones","engENG","DF","Manchester City","engPremier League","24","1994","19.6","16","11","9","5","2","4","9","44.4","5","15","9","6","14","30","64","1",
"Thomas Strakosha","alALB","GK","Lazio","itSerie A","23","1995","35.0","1","1","1","0","0","1","1","100.0","0","0","0","0","1","2","8","1",
"Tobias Strobl","deGER","MF,DF","Gladbach","deBundesliga","28","1990","25.5","31","17","17","13","1","9","29","31.0","20","36","14","22","29","60","35","1",
"Kevin Strootman","nlNED","MF","Roma","itSerie A","28","1990","1.0","2","2","1","0","1","0","1","0.0","1","5","0","5","2","4","2","0",
"Kevin Strootman","nlNED","MF","Marseille","frLigue 1","28","1990","21.6","76","40","21","47","8","20","52","38.5","32","24","6","18","24","100","26","0",
"Jens Stryger Larsen","dkDEN","DF","Udinese","itSerie A","27","1991","35.9","42","20","24","14","4","22","44","50.0","22","27","8","19","26","68","98","1",
"Cristhian Stuani","uyURU","FW","Girona","esLa Liga","31","1986","30.3","23","13","7","13","3","5","20","25.0","15","13","1","12","4","27","39","0",
"Leo Štulac","siSVN","MF","Parma","itSerie A","23","1994","16.1","21","13","10","10","1","4","17","23.5","13","29","13","16","34","55","31","1",
"Stefano Sturaro","itITA","MF,FW","Genoa","itSerie A","25","1993","2.4","4","3","0","3","1","2","9","22.2","7","3","1","2","3","7","2","0",
"Daniel Sturridge","engENG","FW,MF","Liverpool","engPremier League","28","1989","5.7","3","3","1","1","1","2","3","66.7","1","4","0","4","1","4","0","0",
"Damián Suárez","uyURU","DF","Getafe","esLa Liga","30","1988","36.0","96","62","43","41","12","53","120","44.2","67","47","6","41","46","142","57","2",
"Denis Suárez","esESP","MF,FW","Arsenal","engPremier League","24","1994","0.8","1","1","0","1","0","0","5","0.0","5","0","0","0","1","2","0","0",
"Denis Suárez","esESP","MF,DF","Barcelona","esLa Liga","24","1994","0.2","0","0","0","0","0","0","0","","0","1","0","1","0","0","0","0",
"Leonardo Suárez","arARG","FW,MF","Valladolid","esLa Liga","22","1996","5.7","3","3","2","0","1","2","4","50.0","2","7","1","6","1","4","4","0",
"Luis Suárez","uyURU","FW","Barcelona","esLa Liga","31","1987","31.4","18","11","1","6","11","4","10","40.0","6","12","4","8","8","26","24","0",
"Mario Suárez","esESP","MF","Rayo Vallecano","esLa Liga","31","1987","11.4","37","23","17","17","3","15","28","53.6","13","10","3","7","14","51","17","2",
"Mathías Suárez","uyURU","DF","Montpellier","frLigue 1","22","1996","6.1","20","11","7","10","3","10","23","43.5","13","11","0","11","9","29","18","0",
"Danijel Subašić","hrCRO","GK","Monaco","frLigue 1","33","1984","12.6","0","0","0","0","0","0","1","0.0","1","0","0","0","0","0","6","2",
"Neven Subotić","rsSRB","DF","Saint-Étienne","frLigue 1","29","1988","23.9","44","23","36","7","1","20","39","51.3","19","14","6","8","38","82","107","3",
"Isaac Success","ngNGA","FW,MF","Watford","engPremier League","22","1996","11.7","15","12","4","8","3","2","5","40.0","3","6","0","6","2","17","11","0",
"Niklas Süle","deGER","DF","Bayern Munich","deBundesliga","22","1995","29.5","28","23","17","10","1","18","25","72.0","7","23","13","10","40","68","83","0",
"Ki Sung-yueng","krKOR","MF","Newcastle Utd","engPremier League","29","1989","14.5","14","10","5","8","1","3","12","25.0","9","11","1","10","19","33","20","0",
"Andrew Surman","engENG","MF","Bournemouth","engPremier League","31","1986","16.0","11","6","6","5","0","3","13","23.1","10","20","7","13","10","21","34","1",
"Sam Surridge","engENG","MF,FW","Bournemouth","engPremier League","20","1998","0.1","1","0","0","0","1","0","0","","0","0","0","0","0","1","0","0",
"Markel Susaeta","esESP","FW,MF","Athletic Club","esLa Liga","30","1987","15.3","17","10","4","6","7","3","23","13.0","20","10","1","9","12","29","5","0",
"Suso","esESP","FW,MF","Milan","itSerie A","24","1993","33.5","28","18","10","14","4","10","41","24.4","31","26","1","25","16","44","3","0",
"Markus Suttner","atAUT","DF,MF","Düsseldorf","deBundesliga","31","1987","5.4","10","7","5","4","1","4","8","50.0","4","8","3","5","8","18","10","0",
"Mattias Svanberg","seSWE","MF","Bologna","itSerie A","19","1999","13.1","22","11","14","7","1","11","25","44.0","14","25","6","19","11","33","16","2",
"Sanasi Sy","frFRA","MF","Amiens","frLigue 1","19","1999","0.0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0",
"Seydou Sy","snSEN","GK","Monaco","frLigue 1","22","1995","2.5","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","1",
"Issiaga Sylla","gnGUI","DF,MF","Toulouse","frLigue 1","24","1994","22.2","54","36","30","24","0","28","53","52.8","25","36","10","26","39","93","77","0",
"Moussa Sylla","mlMLI","FW,MF","Monaco","frLigue 1","18","1999","8.5","6","4","4","1","1","2","6","33.3","4","5","2","3","2","8","5","0",
"Eddy Sylvestre","frFRA","FW,MF","Nice","frLigue 1","18","1999","3.0","3","2","0","3","0","3","9","33.3","6","1","0","1","0","3","0","0",
"Ádám Szalai","huHUN","FW","Hoffenheim","deBundesliga","30","1987","18.1","19","13","3","12","4","4","11","36.4","7","8","1","7","4","23","8","0",
"Wojciech Szczęsny","plPOL","GK","Juventus","itSerie A","28","1990","28.0","2","1","2","0","0","1","1","100.0","0","0","0","0","1","3","8","2",
"Alexander Sørloth","noNOR","FW","Crystal Palace","engPremier League","22","1995","2.1","2","1","0","0","2","1","2","50.0","1","0","0","0","0","2","3","0",
"Franck Tabanou","frFRA","DF","Guingamp","frLigue 1","29","1989","2.0","4","3","4","0","0","1","2","50.0","1","0","0","0","6","10","15","0",
"Jonathan Tah","deGER","DF","Leverkusen","deBundesliga","22","1996","32.6","44","30","30","10","4","17","32","53.1","15","39","26","13","45","89","142","1",
"Flavien Tait","frFRA","MF,FW","Angers","frLigue 1","25","1993","33.2","58","35","33","16","9","23","59","39.0","36","29","2","27","28","86","15","0",
"Adrien Tameze","cmCMR","MF","Nice","frLigue 1","24","1994","32.7","74","44","32","31","11","39","92","42.4","53","53","12","41","56","130","59","1",
"Strahinja Tanasijević","rsSRB","DF,MF","Chievo","itSerie A","21","1997","0.2","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0",
"Matt Targett","engENG","DF","Southampton","engPremier League","22","1995","13.2","27","19","15","7","5","12","26","46.2","14","19","3","16","27","54","42","0",
