Player, Nation, Position, Club, League, Age, YearBorn, 90s, Tkl, TklW, Def3rdTkl, Mid3rdTkl,Att3rdTkl,DribblersTkl,DribblersTklAtt,DribblersTkl%,DribblersTklLost,Blocks,ShotBlocks,PassBlocks,Interceptions, Interceptions+Tkl, Clearences, ErrorsLeadingToShot, Matches
"Jonathan Bamba","ciCIV","FW","Saint-Étienne","frLigue 1","21","1996","28.6","30","21","18","11","1","12","61","19.7","49","30","4","26","19","49","17","0",
"Yacine Bammou","maMAR","MF,FW","Nantes","frLigue 1","25","1991","8.1","18","11","6","10","2","4","14","28.6","10","16","4","12","6","24","9","0",
"Éver Banega","arARG","MF","Sevilla","esLa Liga","29","1988","26.7","71","53","25","37","9","22","63","34.9","41","23","1","22","12","83","17","3",
"Mattia Bani","itITA","DF","Chievo","itSerie A","23","1993","14.6","28","20","22","6","0","11","26","42.3","15","19","10","9","27","55","111","0",
"Beni Baningime","cdCOD","MF","Everton","engPremier League","18","1998","2.2","6","2","1","2","3","0","4","0.0","4","5","1","4","2","8","2","0",
"Léo Baptistão","brBRA","FW,MF","Espanyol","esLa Liga","24","1992","29.7","54","34","12","28","14","13","52","25.0","39","22","1","21","23","77","25","0",
"Sekou Baradji","frFRA","MF","Amiens","frLigue 1","33","1984","0.1","0","0","0","0","0","0","0","","0","0","0","0","1","1","0","0",
"Antonín Barák","czCZE","MF","Udinese","itSerie A","22","1994","30.1","58","38","22","27","9","21","58","36.2","37","34","2","32","18","76","26","1",
"Andrea Barberis","itITA","MF","Crotone","itSerie A","23","1993","33.7","80","44","33","42","5","16","68","23.5","52","52","5","47","58","138","67","1",
"Mariano Barbosa","arARG","GK","Villarreal","esLa Liga","33","1984","12.5","0","0","0","0","0","0","0","","0","0","0","0","1","1","4","0",
"Enis Bardhi","mkMKD","MF","Levante","esLa Liga","22","1995","17.6","39","26","14","16","9","10","38","26.3","28","11","0","11","16","55","7","0",
"Phil Bardsley","sctSCO","DF","Burnley","engPremier League","32","1985","12.5","17","16","9","7","1","4","11","36.4","7","22","6","16","22","39","77","0",
"Nicolò Barella","itITA","MF","Cagliari","itSerie A","20","1997","32.8","92","69","37","43","12","25","78","32.1","53","48","6","42","45","137","53","0",
"Philipp Bargfrede","deGER","MF","Werder Bremen","deBundesliga","28","1989","20.7","60","45","29","30","1","33","55","60.0","22","35","12","23","47","107","52","0",
"Ross Barkley","engENG","MF","Chelsea","engPremier League","23","1993","1.4","0","0","0","0","0","0","1","0.0","1","3","1","2","0","0","2","0",
"Aymen Barkok","maMAR","FW,MF","Eint Frankfurt","deBundesliga","19","1998","3.5","11","11","6","4","1","5","7","71.4","2","8","2","6","2","13","3","0",
"Ashley Barnes","engENG","FW","Burnley","engPremier League","27","1989","24.1","21","14","1","14","6","5","29","17.2","24","26","5","21","2","23","19","0",
"Harvey Barnes","engENG","MF,FW","Leicester City","engPremier League","19","1997","0.1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0",
"Antonio Barragán","esESP","DF","Betis","esLa Liga","30","1987","26.4","59","42","40","11","8","24","36","66.7","12","22","5","17","24","83","66","0",
"Antonio Barreca","itITA","DF","Torino","itSerie A","22","1995","5.2","9","8","3","5","1","4","4","100.0","0","3","0","3","5","14","16","0",
"Édgar Barreto","pyPAR","MF","Sampdoria","itSerie A","33","1984","21.8","67","42","23","32","12","18","70","25.7","52","45","2","43","21","88","29","3",
"Barri","esESP","MF,FW","Getafe","esLa Liga","21","1995","1.3","1","0","0","1","0","0","4","0.0","4","1","1","0","1","2","3","0",
"Musa Barrow","gmGAM","FW","Atalanta","itSerie A","18","1998","4.9","5","2","1","3","1","2","4","50.0","2","2","0","2","1","6","2","0",
"Gareth Barry","engENG","MF","West Brom","engPremier League","36","1981","21.4","35","19","17","14","4","15","45","33.3","30","19","11","8","14","49","34","0",
"Fin Bartels","deGER","FW","Werder Bremen","deBundesliga","30","1987","12.5","12","9","4","3","5","4","12","33.3","8","5","1","4","7","19","1","1",
"Kyle Bartley","engENG","DF","Swansea City","engPremier League","26","1991","2.6","3","2","3","0","0","2","2","100.0","0","6","6","0","4","7","21","0",
"Marc Bartra","esESP","DF","Betis","esLa Liga","26","1991","15.8","38","28","30","8","0","21","39","53.8","18","19","10","9","32","70","97","1",
"Marc Bartra","esESP","DF","Dortmund","deBundesliga","26","1991","9.0","28","19","16","12","0","15","24","62.5","9","14","2","12","28","56","43","1",
"Andrea Barzagli","itITA","DF","Juventus","itSerie A","36","1981","16.1","26","15","14","11","1","9","16","56.3","7","14","7","7","17","43","46","0",
"Daniele Baselli","itITA","MF","Torino","itSerie A","25","1992","28.0","63","33","23","36","4","20","56","35.7","36","29","5","24","57","120","40","1",
"Nicolas Basin","frFRA","DF","Metz","frLigue 1","19","1998","3.5","9","7","5","3","1","4","9","44.4","5","6","3","3","8","17","14","0",
"Dušan Basta","rsSRB","DF","Lazio","itSerie A","32","1984","8.6","9","7","4","3","2","6","14","42.9","8","10","3","7","13","22","15","0",
"Gil Bastião Dias","ptPOR","FW,MF","Fiorentina","itSerie A","20","1996","13.2","49","31","28","15","6","19","48","39.6","29","23","0","23","19","68","12","1",
"Gil Bastião Dias","ptPOR","MF","Monaco","frLigue 1","20","1996","0.1","1","1","0","1","0","0","0","","0","0","0","0","0","1","0","0",
"Samuel Bastien","cdCOD","MF","Chievo","itSerie A","20","1996","15.1","17","13","7","8","2","7","23","30.4","16","23","2","21","18","35","25","0",
"Borja Bastón","esESP","FW","Málaga","esLa Liga","24","1992","10.9","9","7","1","6","2","1","13","7.7","12","7","0","7","3","12","5","0",
"Alessandro Bastoni","itITA","DF","Atalanta","itSerie A","18","1999","1.0","2","2","2","0","0","1","1","100.0","0","0","0","0","1","3","3","0",
"Bastos","aoANG","DF","Lazio","itSerie A","26","1991","15.6","33","24","19","13","1","19","30","63.3","11","13","8","5","24","57","67","0",
"Michy Batshuayi","beBEL","FW","Chelsea","engPremier League","23","1993","4.0","5","4","2","3","0","1","3","33.3","2","0","0","0","1","6","3","0",
"Michy Batshuayi","beBEL","FW","Dortmund","deBundesliga","23","1993","9.3","8","6","1","4","3","2","4","50.0","2","4","0","4","0","8","5","0",
"Moritz Bauer","atAUT","DF,MF","Stoke City","engPremier League","25","1992","14.5","24","17","17","7","0","10","26","38.5","16","9","1","8","12","36","48","0",
"Robert Bauer","deGER","DF,FW","Werder Bremen","deBundesliga","22","1995","10.6","31","25","21","9","1","15","25","60.0","10","8","2","6","21","52","25","2",
"Oliver Baumann","deGER","GK","Hoffenheim","deBundesliga","27","1990","34.0","0","0","0","0","0","0","2","0.0","2","0","0","0","1","1","15","6",
"Timo Baumgartl","deGER","DF","Stuttgart","deBundesliga","21","1996","29.0","87","71","55","29","3","56","75","74.7","19","50","21","29","34","121","132","1",
"Julian Baumgartlinger","atAUT","MF,DF","Leverkusen","deBundesliga","29","1988","15.5","47","37","21","21","5","14","29","48.3","15","25","2","23","18","65","23","0",
"Jon Bautista","esESP","FW,MF","Real Sociedad","esLa Liga","22","1995","2.0","0","0","0","0","0","0","1","0.0","1","2","0","2","0","0","0","0",
"Paul Baysse","frFRA","DF","Málaga","esLa Liga","29","1988","13.8","25","16","21","3","1","10","17","58.8","7","10","6","4","20","45","84","0",
"Paul Baysse","frFRA","DF","Bordeaux","frLigue 1","29","1988","6.3","4","2","3","1","0","1","5","20.0","4","4","3","1","7","11","38","1",
"Noah Joel Sarenren Bazee","ngNGA","FW,MF","Hannover 96","deBundesliga","20","1996","1.3","0","0","0","0","0","0","0","","0","3","0","3","0","0","3","0",
"Hervé Bazile","htHAI","MF,FW","Caen","frLigue 1","27","1990","9.7","21","15","9","7","5","5","15","33.3","10","22","0","22","15","36","8","0",
"Riechedly Bazoer","cwCUW","MF","Wolfsburg","deBundesliga","20","1996","6.6","8","7","5","2","1","2","4","50.0","2","2","1","1","8","16","4","1",
"Enrico Bearzotti","itITA","DF,FW","Hellas Verona","itSerie A","20","1996","4.6","3","2","2","0","1","1","4","25.0","3","3","1","2","4","7","18","0",
"Claudio Beauvue","gpGLP","FW","Leganés","esLa Liga","29","1988","18.6","5","3","2","2","1","1","12","8.3","11","7","0","7","2","7","16","0",
"Bebé","cvCPV","MF,FW","Eibar","esLa Liga","27","1990","4.1","9","7","1","4","4","3","8","37.5","5","5","0","5","3","12","1","0",
"Ihlas Bebou","tgTOG","MF,FW","Hannover 96","deBundesliga","23","1994","23.8","37","29","15","17","5","14","27","51.9","13","34","3","31","24","61","27","0",
"Andreas Beck","deGER","DF","Stuttgart","deBundesliga","30","1987","21.4","46","29","27","16","3","21","31","67.7","10","32","2","30","19","65","46","1",
"Henri Bedimo","cmCMR","DF,FW","Marseille","frLigue 1","33","1984","0.5","0","0","0","0","0","0","1","0.0","1","0","0","0","1","1","1","0",
"Jan Bednarek","plPOL","DF","Southampton","engPremier League","21","1996","4.7","6","3","6","0","0","3","6","50.0","3","2","1","1","5","11","27","0",
"Asmir Begović","baBIH","GK","Bournemouth","engPremier League","30","1987","38.0","0","0","0","0","0","0","2","0.0","2","0","0","0","2","2","16","7",
"Valon Behrami","chSUI","MF","Udinese","itSerie A","32","1985","15.5","63","46","30","27","6","8","44","18.2","36","47","15","32","22","85","19","0",
"Vid Belec","siSVN","GK","Benevento","itSerie A","27","1990","12.4","0","0","0","0","0","0","0","","0","0","0","0","1","1","6","1",
"Vid Belec","siSVN","GK","Sampdoria","itSerie A","27","1990","2.0","0","0","0","0","0","0","0","","0","0","0","0","0","0","1","0",
"Ishak Belfodil","dzALG","FW","Werder Bremen","deBundesliga","25","1992","15.0","7","6","2","3","2","0","3","0.0","3","10","1","9","1","8","9","0",
"Stefan Bell","deGER","DF","Mainz 05","deBundesliga","25","1991","24.2","36","25","23","13","0","27","39","69.2","12","35","18","17","46","82","123","2",
"Karim Bellarabi","deGER","MF,FW","Leverkusen","deBundesliga","27","1990","12.7","22","17","10","9","3","10","19","52.6","9","26","1","25","13","35","5","0",
"Héctor Bellerín","esESP","DF","Arsenal","engPremier League","22","1995","33.9","57","43","36","12","9","25","52","48.1","27","42","8","34","23","80","89","4",
"François Bellugou","frFRA","MF","Troyes","frLigue 1","30","1987","24.2","48","33","23","21","4","21","49","42.9","28","20","6","14","28","76","45","0",
"Andrea Belotti","itITA","FW","Torino","itSerie A","23","1993","29.8","32","23","9","15","8","3","30","10.0","27","14","1","13","6","38","19","1",
"Chaouki Ben Saada","tnTUN","FW,MF","Troyes","frLigue 1","33","1984","3.8","11","8","5","3","3","2","11","18.2","9","3","0","3","2","13","3","0",
"Wissam Ben Yedder","frFRA","FW","Sevilla","esLa Liga","26","1990","18.9","12","8","2","5","5","1","2","50.0","1","10","0","10","5","17","2","0",
"Diego Benaglio","chSUI","GK","Monaco","frLigue 1","33","1983","2.5","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0",
"Ahmad Benali","lyLBY","MF","Crotone","itSerie A","25","1992","9.0","19","10","8","10","1","5","27","18.5","22","14","1","13","8","27","15","0",
"Yohan Benalouane","tnTUN","DF","Leicester City","engPremier League","30","1987","1.0","7","3","6","1","0","4","6","66.7","2","1","1","0","1","8","4","0",
"Marco Benassi","itITA","MF,FW","Fiorentina","itSerie A","22","1994","30.9","54","38","18","22","14","17","52","32.7","35","52","2","50","28","82","36","0",
"Medhi Benatia","maMAR","DF","Juventus","itSerie A","30","1987","19.5","28","21","20","6","2","8","15","53.3","7","18","13","5","43","71","89","1",
"Lars Bender","deGER","DF,MF","Leverkusen","deBundesliga","28","1989","17.7","63","52","26","32","5","35","53","66.0","18","34","7","27","28","91","40","0",
"Sven Bender","deGER","DF","Leverkusen","deBundesliga","28","1989","26.1","51","37","33","18","0","26","34","76.5","8","49","21","28","50","101","123","1",
"László Bénes","skSVK","MF","Gladbach","deBundesliga","19","1997","0.4","0","0","0","0","0","0","1","0.0","1","2","1","1","1","1","2","0",
"Nicolas Benezet","frFRA","FW,MF","Guingamp","frLigue 1","26","1991","18.3","38","30","18","16","4","11","37","29.7","26","8","2","6","12","50","7","0",
"Marcel Benger","deGER","MF","Gladbach","deBundesliga","19","1998","0.0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0",
"Walter Benítez","arARG","GK","Nice","frLigue 1","24","1993","28.0","0","0","0","0","0","0","2","0.0","2","0","0","0","0","0","5","3",
"Charlison Benschop","cwCUW","MF,DF","Hannover 96","deBundesliga","27","1989","2.0","4","4","1","3","0","3","8","37.5","5","1","0","1","2","6","2","0",
"Ramy Bensebaini","dzALG","DF","Rennes","frLigue 1","22","1995","26.0","56","39","31","21","4","26","55","47.3","29","24","16","8","37","93","177","1",
"Nabil Bentaleb","dzALG","MF","Schalke 04","deBundesliga","22","1994","11.2","25","22","7","17","1","8","23","34.8","15","18","6","12","23","48","27","2",
"Rodrigo Bentancur","uyURU","MF","Juventus","itSerie A","20","1997","6.5","18","11","10","7","1","2","16","12.5","14","5","1","4","3","21","14","0",
"Christian Benteke","beBEL","FW","Crystal Palace","engPremier League","26","1990","24.9","11","4","3","7","1","2","17","11.8","15","15","3","12","3","14","44","0",
"Karim Benzema","frFRA","FW","Real Madrid","esLa Liga","29","1987","23.9","14","8","2","6","6","3","20","15.0","17","18","0","18","8","22","19","0",
"Yassine Benzia","dzALG","MF,FW","Lille","frLigue 1","22","1994","25.4","62","41","21","31","10","17","62","27.4","45","31","4","27","28","90","14","0",
"Saido Berahino","biBDI","FW","Stoke City","engPremier League","23","1993","5.5","2","2","0","1","1","0","1","0.0","1","4","1","3","1","3","2","0",
"Domenico Berardi","itITA","FW","Sassuolo","itSerie A","22","1994","25.5","31","17","9","16","6","11","65","16.9","54","23","0","23","17","48","14","1",
"Yuri Berchiche","esESP","DF","Paris S-G","frLigue 1","27","1990","19.1","39","27","21","11","7","12","25","48.0","13","15","2","13","24","63","53","0",
"Álex Berenguer","esESP","FW","Torino","itSerie A","22","1995","11.6","18","15","7","8","3","5","17","29.4","12","22","3","19","10","28","13","0",
"Bartosz Bereszyński","plPOL","DF","Sampdoria","itSerie A","25","1992","27.6","63","47","30","28","5","31","53","58.5","22","33","8","25","30","93","98","2",
"Jóhann Berg Guðmundsson","isISL","MF","Burnley","engPremier League","26","1990","31.5","43","27","16","19","8","20","47","42.6","27","21","1","20","34","77","43","0",
"Markel Bergara","esESP","MF","Getafe","esLa Liga","31","1986","16.3","35","22","17","17","1","7","25","28.0","18","10","3","7","23","58","20","0",
"Emil Berggreen","dkDEN","FW","Mainz 05","deBundesliga","24","1993","7.4","2","2","0","0","2","1","4","25.0","3","7","1","6","1","3","10","0",
"Robert Berić","siSVN","FW","Saint-Étienne","frLigue 1","26","1991","11.6","6","4","1","3","2","1","16","6.3","15","9","1","8","5","11","4","0",
"Kévin Bérigaud","frFRA","FW,MF","Montpellier","frLigue 1","29","1988","3.0","4","3","1","1","2","2","6","33.3","4","1","0","1","0","4","1","0",
"Etrit Berisha","alALB","GK","Atalanta","itSerie A","28","1989","31.0","1","1","1","0","0","1","1","100.0","0","0","0","0","1","2","5","3",
"Federico Bernardeschi","itITA","FW,MF","Juventus","itSerie A","23","1994","9.4","8","5","4","3","1","1","7","14.3","6","9","0","9","11","19","18","1",
"Bernardo","brBRA","DF","RB Leipzig","deBundesliga","22","1995","15.0","43","30","18","22","3","29","40","72.5","11","30","6","24","18","61","81","0",
"Juan Bernat","esESP","DF,FW","Bayern Munich","deBundesliga","24","1993","9.9","25","19","13","8","4","11","18","61.1","7","11","1","10","10","35","9","1",
"Andrea Bertolacci","itITA","MF","Genoa","itSerie A","26","1991","32.2","85","53","40","38","7","21","63","33.3","42","46","12","34","46","131","37","1",
"Ryan Bertrand","engENG","DF","Southampton","engPremier League","27","1989","34.8","48","35","27","17","4","19","31","61.3","12","28","9","19","44","92","74","0",
"Muhamed Bešić","baBIH","MF","Everton","engPremier League","24","1992","0.5","1","1","1","0","0","1","3","33.3","2","2","2","0","0","1","1","0",
"Daniel Bessa","itITA","MF,FW","Hellas Verona","itSerie A","24","1993","15.4","26","19","9","15","2","8","29","27.6","21","12","2","10","14","40","8","1",
"Daniel Bessa","itITA","MF","Genoa","itSerie A","24","1993","4.9","6","6","2","2","2","0","1","0.0","1","7","0","7","3","9","6","0",
"Vincent Bessat","frFRA","DF,MF","Caen","frLigue 1","31","1985","17.4","41","27","23","16","2","22","48","45.8","26","19","1","18","18","59","18","0",
"Quentin Beunardeau","frFRA","GK","Metz","frLigue 1","23","1994","0.4","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0",
"Matteo Bianchetti","itITA","DF","Hellas Verona","itSerie A","24","1993","1.4","3","1","3","0","0","1","3","33.3","2","3","2","1","2","5","8","0",
"Ermin Bičakčić","baBIH","DF","Hoffenheim","deBundesliga","27","1990","6.1","17","15","8","8","1","8","12","66.7","4","4","2","2","9","26","26","0",
"Pedro Bigas","esESP","DF","Las Palmas","esLa Liga","26","1990","9.9","14","9","10","4","0","7","13","53.8","6","18","11","7","16","30","41","2",
"Lucas Biglia","arARG","MF","Milan","itSerie A","31","1986","22.7","59","36","28","26","5","22","61","36.1","39","49","12","37","28","87","51","1",
"Philip Billing","dkDEN","MF","Huddersfield","engPremier League","21","1996","8.5","25","16","11","11","3","8","22","36.4","14","17","1","16","18","43","19","0",
"Jean-Claude Billong","cmCMR","DF","Benevento","itSerie A","23","1993","3.3","9","7","5","4","0","5","8","62.5","3","4","3","1","6","15","17","0",
"Davide Biondini","itITA","MF","Sassuolo","itSerie A","34","1983","2.3","4","4","2","2","0","1","2","50.0","1","1","0","1","3","7","1","0",
"Cristiano Biraghi","itITA","DF","Fiorentina","itSerie A","24","1992","33.1","74","48","33","32","9","36","58","62.1","22","42","5","37","43","117","103","2",
"Mame Biram Diouf","snSEN","FW,DF","Stoke City","engPremier League","29","1987","28.8","48","36","26","15","7","8","21","38.1","13","22","0","22","14","62","76","1",
