Name, Nation, Position, Club, League, Age, YearBorn,MP,Mins,Mn/MP,Min%, 90s,Starts,Mn/Start,CompleteMatches,Subs,Mn/Sub, unusedSub, PointsPerMatch, GoalsScoredOnPitch,GoalsAllowedOnPitch,Scored-Allowed, Scored-Allowed90,gOnOffPlusMinus90,XgGoalsScoredOnPitch,XgGoalsAllowedOnPitch,XgScored-Allowed, XgScored-Allowed90, XgOnOffPlusMinus90
"Damir Ceter","coCOL","FW","Cagliari","itSerie A","23","1997","1","6","6","0.2","0.1","0","","0","1","6","10","0.00","0","0","0","0.00","+0.90","0.0","0.1","-0.1","-1.77","-1.20",
"Julian Chabot","deGER","DF","Sampdoria","itSerie A","23","1998","11","490","45","14.3","5.4","4","90","4","7","19","11","1.09","3","13","-10","-1.84","-1.62","3.9","9.3","-5.3","-0.98","-0.55",
"Julian Chabot","deGER","DF","Köln","deBundesliga","23","1998","4","209","52","6.8","2.3","2","89","1","2","16","9","1.50","3","3","0","0.00","-0.09","3.2","3.8","-0.5","-0.23","-0.23",
"El Chadaille Bitshiabu","frFRA","DF","Paris S-G","frLigue 1","16","2005","1","5","5","0.1","0.1","0","","0","1","5","10","3.00","0","0","0","0.00","-1.42","0.0","0.0","0.0","0.00","-0.97",
"Nassim Chadli","frFRA","MF,DF","Troyes","frLigue 1","20","2001","8","96","12","2.8","1.1","1","32","0","7","9","11","1.25","1","0","+1","+0.94","+1.40","1.2","0.9","+0.4","+0.34","+0.66",
"Kayky Chagas","brBRA","FW","Manchester City","engPremier League","18","2003","1","7","7","0.2","0.1","0","","0","1","7","2","3.00","1","0","+1","+12.86","+10.96","1.0","0.0","+1.0","+12.30","+10.63",
"Mehdi Chahiri","maMAR","DF","Strasbourg","frLigue 1","25","1996","1","16","16","0.5","0.2","0","","0","1","16","3","0.00","0","1","-1","-5.63","-6.10","0.1","0.3","-0.2","-1.13","-1.46",
"Trevoh Chalobah","engENG","DF","Chelsea","engPremier League","22","1999","20","1,449","72","42.4","16.1","17","82","13","3","20","13","2.30","38","9","+29","+1.80","+1.16","27.6","12.0","+15.7","+0.97","+0.31",
"Calum Chambers","engENG","DF","Arsenal","engPremier League","26","1995","2","170","85","5.0","1.9","2","85","1","0","","4","0.00","0","7","-7","-3.71","-4.26","1.1","5.6","-4.5","-2.39","-2.92",
"Calum Chambers","engENG","DF","Aston Villa","engPremier League","26","1995","11","831","76","24.3","9.2","9","88","8","2","22","6","1.36","17","9","+8","+0.87","+1.21","13.2","11.5","+1.7","+0.18","+0.41",
"Dylan Chambost","frFRA","MF,FW","Troyes","frLigue 1","23","1997","19","753","40","22.0","8.4","9","70","2","10","12","19","1.00","7","9","-2","-0.24","+0.23","8.6","12.6","-4.0","-0.47","-0.22",
"Timothy Chandler","usUSA","DF","Eint Frankfurt","deBundesliga","31","1990","17","1,212","71","39.6","13.5","15","80","8","2","5","14","1.41","18","21","-3","-0.22","-0.17","15.5","18.2","-2.7","-0.20","-0.07",
"Chapela","esESP","MF,FW","Cádiz","esLa Liga","22","1999","9","398","44","11.6","4.4","4","64","0","5","29","11","0.78","4","9","-5","-1.13","-0.80","2.3","6.8","-4.6","-1.03","-0.90",
"Brendan Chardonnet","frFRA","DF","Brest","frLigue 1","26","1994","32","2,686","84","78.5","29.8","31","86","29","1","13","0","1.28","41","38","+3","+0.10","+1.45","34.2","41.3","-7.0","-0.24","+0.48",
"Kgagelo Chauke","engENG","MF","Southampton","engPremier League","18","2003","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Xavier Chavalerin","frFRA","MF","Troyes","frLigue 1","30","1991","34","2,717","80","79.4","30.2","31","85","22","3","24","0","1.09","32","40","-8","-0.26","+0.76","31.7","37.1","-5.4","-0.18","+0.61",
"Xavier Chavalerin","frFRA","MF","Reims","frLigue 1","30","1991","3","220","73","6.4","2.4","2","90","2","1","40","0","1.00","3","3","0","0.00","+0.03","2.4","2.8","-0.4","-0.17","+0.06",
"Justin Che","usUSA","FW,DF","Hoffenheim","deBundesliga","17","2003","2","41","21","1.3","0.5","0","","0","2","21","9","0.00","0","1","-1","-2.20","-2.17","0.6","0.3","+0.3","+0.61","+0.51",
"Chema","esESP","MF","Getafe","esLa Liga","29","1992","1","45","45","1.3","0.5","1","45","0","0","","10","0.00","0","4","-4","-8.00","-7.89","0.2","0.8","-0.6","-1.28","-1.05",
"Rayan Cherki","frFRA","FW,MF","Lyon","frLigue 1","17","2003","16","440","28","12.9","4.9","3","72","1","13","17","7","1.63","5","8","-3","-0.61","-1.16","7.2","6.6","+0.6","+0.12","-0.24",
"Vladislav Cherny","deGER","MF","Arminia","deBundesliga","18","2003","0","","","","","0","","0","0","","9","","","","","","","","","","","",
"Denis Cheryshev","ruRUS","MF,FW","Valencia","esLa Liga","30","1990","17","563","33","16.5","6.3","5","71","0","12","17","12","1.47","12","9","+3","+0.48","+0.73","10.5","10.2","+0.3","+0.05","+0.34",
"Daniel Chesters","engENG","MF","West Ham","engPremier League","19","2002","1","1","1","0.0","0.0","0","","0","1","1","1","0.00","0","0","0","0.00","-0.24","0.0","0.1","-0.1","-11.88","-11.83",
"Raman Chibsah","ghGHA","MF","Bochum","deBundesliga","28","1993","0","","","","","0","","0","0","","7","","","","","","","","","","","",
"Giorgio Chiellini","itITA","DF","Juventus","itSerie A","36","1984","21","1,354","64","39.6","15.0","16","78","11","5","22","6","1.86","18","12","+6","+0.40","-0.21","20.4","14.1","+6.3","+0.42","+0.12",
"Federico Chiesa","itITA","MF,FW","Juventus","itSerie A","23","1997","14","863","62","25.2","9.6","11","73","3","3","21","0","1.79","15","11","+4","+0.42","-0.15","14.7","8.5","+6.2","+0.64","+0.39",
"Mattia Chiesa","itITA","GK","Hellas Verona","itSerie A","21","2000","0","","","","","0","","0","0","","16","","","","","","","","","","","",
"Ben Chilwell","engENG","DF","Chelsea","engPremier League","24","1996","7","542","77","15.8","6.0","6","90","6","1","2","6","2.71","19","2","+17","+2.82","+2.01","13.1","4.1","+9.0","+1.49","+0.83",
"Chinchu","esESP","DF","Getafe","esLa Liga","19","2002","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Chiquinho","ptPOR","DF,FW","Wolves","engPremier League","21","2000","8","208","26","6.1","2.3","1","90","1","7","17","7","1.00","5","5","0","0.00","+0.14","3.1","3.5","-0.4","-0.17","+0.36",
"Vlad Chiricheș","roROU","DF","Sassuolo","itSerie A","31","1989","29","2,300","79","67.3","25.6","27","85","21","2","4","8","1.41","43","43","0","0.00","+0.16","35.4","44.5","-9.1","-0.36","-0.23",
"Pedro Chirivella","esESP","MF","Nantes","frLigue 1","24","1997","31","2,637","85","77.1","29.3","31","85","21","0","","0","1.52","41","33","+8","+0.27","+0.39","33.5","36.2","-2.7","-0.09","+0.42",
"Joris Chotard","frFRA","MF","Montpellier","frLigue 1","19","2001","36","2,935","82","85.8","32.6","33","86","22","3","28","1","1.17","42","48","-6","-0.18","+0.93","35.8","46.8","-11.0","-0.34","+0.29",
"Hamza Choudhury","bdBAN","DF,MF","Leicester City","engPremier League","23","1997","6","285","48","8.3","3.2","4","66","1","2","11","25","1.33","4","4","0","0.00","-0.09","3.1","8.2","-5.1","-1.60","-1.41",
"Benjamin Chrisene","engENG","DF","Aston Villa","engPremier League","17","2004","0","","","","","0","","0","0","","7","","","","","","","","","","","",
"Andreas Christensen","dkDEN","DF","Chelsea","engPremier League","25","1996","19","1,496","79","43.7","16.6","17","85","15","2","28","9","2.21","38","11","+27","+1.62","+0.88","25.9","14.8","+11.1","+0.67","-0.22",
"Oliver Christensen","dkDEN","GK","Hertha BSC","deBundesliga","22","1999","0","","","","","0","","0","0","","25","","","","","","","","","","","",
"Max Christiansen","deGER","MF","Greuther Fürth","deBundesliga","24","1996","27","2,054","76","67.1","22.8","22","86","17","5","33","3","0.59","21","56","-35","-1.53","+0.17","20.6","43.1","-22.5","-0.99","-0.30",
"Carney Chukwuemeka","engENG","MF,FW","Aston Villa","engPremier League","17","2003","12","301","25","8.8","3.3","2","59","0","10","18","19","1.33","5","6","-1","-0.30","-0.27","4.3","6.0","-1.8","-0.52","-0.43",
"Samuel Chukwueze","ngNGA","MF,FW","Villarreal","esLa Liga","22","1999","27","1,333","49","39.0","14.8","12","78","3","15","27","0","1.63","26","14","+12","+0.81","+0.21","25.2","21.2","+4.0","+0.27","-0.39",
"Darko Churlinov","mkMKD","FW,MF","Stuttgart","deBundesliga","21","2000","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Víctor Chust","esESP","DF","Cádiz","esLa Liga","21","2000","25","1,830","73","53.5","20.3","20","85","17","5","28","12","1.08","22","27","-5","-0.25","+0.38","19.7","25.3","-5.6","-0.28","-0.10",
"Riccardo Ciervo","itITA","MF,DF","Sampdoria","itSerie A","19","2002","10","227","23","6.6","2.5","1","71","0","9","17","11","0.10","3","4","-1","-0.40","+0.05","3.0","3.9","-1.0","-0.39","+0.13",
"Riccardo Ciervo","itITA","DF,MF","Sassuolo","itSerie A","19","2002","0","","","","","0","","0","0","","15","","","","","","","","","","","",
"Jasper Cillessen","nlNED","GK","Valencia","esLa Liga","32","1989","17","1,457","86","42.6","16.2","17","86","16","0","","12","1.18","22","29","-7","-0.43","-0.52","19.3","23.8","-4.5","-0.28","-0.08",
"Antonio Cioffi","itITA","FW","Napoli","itSerie A","18","2002","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Pathé Ciss","snSEN","MF","Rayo Vallecano","esLa Liga","27","1994","31","1,097","35","32.1","12.2","11","64","1","20","20","4","1.23","12","15","-3","-0.25","+0.06","14.7","16.1","-1.4","-0.11","+0.05",
"Mohamed Cissé","frFRA","FW","Lens","frLigue 1","20","2001","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Moustapha Cissé","gnGUI","FW","Atalanta","itSerie A","17","2003","3","38","13","1.1","0.4","0","","0","3","13","4","2.00","1","0","+1","+2.37","+1.94","0.7","0.5","+0.2","+0.56","+0.11",
"Giorgio Cittadini","itITA","DF","Atalanta","itSerie A","19","2002","2","4","2","0.1","0.0","0","","0","2","2","9","3.00","1","0","+1","+22.50","+22.08","0.1","0.0","+0.1","+2.41","+1.96",
"Tim Civeja","alALB","MF","Augsburg","deBundesliga","19","2002","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Ciaran Clark","ieIRL","DF","Newcastle Utd","engPremier League","31","1989","13","1,014","78","29.6","11.3","12","83","10","1","23","4","0.69","14","26","-12","-1.07","-0.84","9.6","19.4","-9.7","-0.86","-0.52",
"Alexis Claude-Maurice","frFRA","MF","Nice","frLigue 1","23","1998","10","209","21","6.1","2.3","0","","0","10","21","8","1.30","7","2","+5","+2.15","+1.84","5.9","2.8","+3.0","+1.31","+1.03",
"Jonathan Clauss","frFRA","DF","Lens","frLigue 1","28","1992","37","3,046","82","89.1","33.8","35","86","15","2","19","0","1.68","51","42","+9","+0.27","-0.94","42.4","36.7","+5.7","+0.17","-0.26",
"Carlos Clerc","esESP","DF","Levante","esLa Liga","29","1992","19","1,514","80","44.3","16.8","18","84","13","1","6","5","0.42","16","37","-21","-1.25","-1.06","18.1","23.1","-5.0","-0.30","-0.54",
"Tom Cleverley","engENG","MF","Watford","engPremier League","31","1989","28","1,616","58","47.3","18.0","20","73","5","8","21","6","0.57","20","38","-18","-1.00","+0.24","19.0","30.6","-11.6","-0.65","-0.01",
"Nathaniel Clyne","engENG","DF","Crystal Palace","engPremier League","30","1991","16","1,351","84","39.5","15.0","15","90","15","1","1","17","1.56","19","12","+7","+0.47","+0.60","18.3","13.7","+4.6","+0.31","+0.26",
"Conor Coady","engENG","DF","Wolves","engPremier League","28","1993","38","3,361","88","98.3","37.3","38","88","35","0","","0","1.34","37","43","-6","-0.16","-1.69","36.6","56.5","-19.9","-0.53","-1.25",
"Nicolò Cocetta","itITA","DF","Udinese","itSerie A","17","2003","0","","","","","0","","0","0","","2","","","","","","","","","","","",
"Marcus Coco","frFRA","MF,FW","Nantes","frLigue 1","25","1996","24","930","39","27.2","10.3","9","80","1","15","14","9","1.42","8","10","-2","-0.19","-0.52","11.2","14.3","-3.1","-0.30","-0.15",
"Lorenzo Codutti","itITA","DF","Udinese","itSerie A","18","2003","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Coke","esESP","DF","Levante","esLa Liga","34","1987","6","118","20","3.5","1.3","1","84","0","5","7","32","2.00","6","2","+4","+3.05","+3.84","5.1","2.9","+2.2","+1.64","+1.70",
"Séamus Coleman","ieIRL","DF","Everton","engPremier League","32","1988","30","2,656","89","77.7","29.5","30","89","28","0","","4","1.13","34","50","-16","-0.54","+0.28","30.7","41.7","-11.0","-0.37","0.00",
"Álex Collado","esESP","MF,FW","Granada","esLa Liga","22","1999","17","1,020","60","29.8","11.3","13","71","3","4","23","2","0.88","9","16","-7","-0.62","-0.24","10.7","17.5","-6.8","-0.60","-0.02",
"Ebrima Colley","gmGAM","FW,MF","Spezia","itSerie A","21","2000","11","394","36","11.5","4.4","3","70","1","8","23","6","0.64","6","13","-7","-1.60","-0.91","5.7","9.3","-3.6","-0.82","-0.20",
"Omar Colley","gmGAM","DF","Sampdoria","itSerie A","28","1992","32","2,745","86","80.3","30.5","31","88","26","1","10","0","1.13","42","47","-5","-0.16","+1.44","30.6","42.5","-12.0","-0.39","+0.59",
"Nathan Collins","ieIRL","DF","Burnley","engPremier League","20","2001","19","1,670","88","48.8","18.6","18","90","17","1","51","17","1.05","17","25","-8","-0.43","+0.13","22.3","27.5","-5.2","-0.28","+0.35",
"Kingsley Coman","frFRA","FW,DF","Bayern Munich","deBundesliga","25","1996","21","1,359","65","44.4","15.1","16","78","3","5","23","0","2.48","38","17","+21","+1.39","-0.67","39.7","18.5","+21.2","+1.40","-0.27",
"Arnau Comas","esESP","DF","Barcelona","esLa Liga","21","2000","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Eray Cömert","chSUI","DF","Valencia","esLa Liga","23","1998","8","408","51","11.9","4.5","5","79","2","3","5","8","1.13","5","6","-1","-0.22","-0.10","4.8","5.5","-0.7","-0.16","+0.08",
"Santi Comesaña","esESP","MF","Rayo Vallecano","esLa Liga","24","1996","35","2,682","77","78.4","29.8","32","81","13","3","34","0","1.09","32","34","-2","-0.07","+1.03","34.8","34.7","+0.1","0.00","+0.69",
"Diego Conde","esESP","GK","Getafe","esLa Liga","22","1998","1","6","6","0.2","0.1","0","","0","1","6","36","3.00","1","0","+1","+15.00","+15.24","0.2","0.1","0.0","+0.55","+0.79",
"Aaron Connolly","ieIRL","FW,MF","Brighton","engPremier League","21","2000","4","156","39","4.6","1.7","1","60","0","3","32","5","1.25","2","1","+1","+0.58","+0.66","2.8","1.9","+0.9","+0.52","+0.46",
"Andrea Consigli","itITA","GK","Sassuolo","itSerie A","34","1987","37","3,322","90","97.1","36.9","37","90","36","0","","0","1.35","64","63","+1","+0.03","+2.78","54.9","64.3","-9.4","-0.26","+0.90",
"Abdu Conté","ptPOR","DF","Troyes","frLigue 1","23","1998","17","1,347","79","39.4","15.0","17","79","7","0","","0","0.88","12","20","-8","-0.53","-0.19","14.9","20.6","-5.7","-0.38","-0.13",
"Bambasé Conté","deGER","FW","Hoffenheim","deBundesliga","18","2003","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Kamil Conteh","slSLE","MF","Watford","engPremier League","18","2002","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Andrea Conti","itITA","DF,MF","Sampdoria","itSerie A","27","1994","7","234","33","6.8","2.6","2","71","1","5","18","4","1.29","3","6","-3","-1.15","-0.76","2.1","4.5","-2.5","-0.96","-0.48",
"Andrea Conti","itITA","DF","Milan","itSerie A","27","1994","1","13","13","0.4","0.1","0","","0","1","13","13","3.00","1","0","+1","+6.92","+5.95","1.2","0.0","+1.2","+8.22","+7.62",
"Liam Cooper","sctSCO","DF","Leeds United","engPremier League","29","1991","21","1,814","86","53.0","20.2","21","86","20","0","","1","1.19","20","26","-6","-0.30","+1.44","21.4","30.4","-9.0","-0.45","+0.37",
"Lucas Copado","deGER","FW","Bayern Munich","deBundesliga","17","2004","1","16","16","0.5","0.2","0","","0","1","16","1","0.00","0","0","0","0.00","-1.77","0.3","0.2","0.0","+0.10","-1.46",
"Diego Coppola","itITA","DF","Hellas Verona","itSerie A","17","2003","4","249","62","7.3","2.8","3","80","2","1","10","10","2.00","7","5","+2","+0.72","+0.61","5.4","4.7","+0.7","+0.24","+0.22",
"Francis Coquelin","frFRA","MF","Villarreal","esLa Liga","30","1991","20","830","42","24.3","9.2","8","69","1","12","24","1","1.05","9","10","-1","-0.11","-1.05","10.1","11.7","-1.5","-0.17","-0.90",
"Gabriele Corbo","itITA","DF","Bologna","itSerie A","21","2000","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Sébastien Corchia","frFRA","DF","Nantes","frLigue 1","30","1990","28","1,324","47","38.7","14.7","13","77","5","15","22","2","1.54","20","21","-1","-0.07","-0.41","14.4","22.9","-8.5","-0.58","-0.64",
"Alex Cordaz","itITA","GK","Inter","itSerie A","38","1983","0","","","","","0","","0","0","","29","","","","","","","","","","","",
"Sergio Córdova","veVEN","FW,MF","Augsburg","deBundesliga","23","1997","13","328","25","10.7","3.6","2","54","0","11","20","1","1.08","6","6","0","0.00","+0.56","5.1","7.2","-2.1","-0.57","+0.06",
"Mattéo Corduan","frFRA","MF","Angers","frLigue 1","19","2002","0","","","","","0","","0","0","","3","","","","","","","","","","","",
"Jack Cork","engENG","MF","Burnley","engPremier League","32","1989","20","1,670","84","48.8","18.6","20","84","14","0","","18","1.05","19","26","-7","-0.38","+0.24","19.9","28.7","-8.8","-0.47","-0.03",
"Maxwel Cornet","ciCIV","FW,MF","Burnley","engPremier League","24","1996","26","1,766","68","51.6","19.6","21","76","8","5","35","2","0.81","24","24","0","0.00","+1.03","21.2","31.2","-10.0","-0.51","-0.11",
"Maxwel Cornet","ciCIV","DF","Lyon","frLigue 1","24","1996","1","63","63","1.8","0.7","1","63","0","0","","0","0.00","0","2","-2","-2.86","-3.31","0.9","1.6","-0.7","-1.04","-1.39",
"Jesús Corona","mxMEX","FW,DF","Sevilla","esLa Liga","28","1993","18","1,157","64","33.8","12.9","12","76","3","6","40","0","1.44","14","10","+4","+0.31","-0.44","13.9","12.8","+1.1","+0.09","-0.08",
"Ángel Correa","arARG","FW,MF","Atlético Madrid","esLa Liga","26","1995","36","1,856","52","54.3","20.6","21","69","5","15","27","0","1.89","39","21","+18","+0.87","+0.64","31.3","16.2","+15.1","+0.73","+0.39",
"Joaquín Correa","arARG","FW","Inter","itSerie A","26","1994","26","1,025","39","30.0","11.4","12","61","0","14","21","0","2.38","26","8","+18","+1.58","+0.30","25.1","10.8","+14.3","+1.26","+0.20",
"Thierry Correia","ptPOR","DF","Valencia","esLa Liga","22","1999","19","1,414","74","41.3","15.7","18","78","9","1","19","1","1.21","20","11","+9","+0.57","+1.20","15.1","14.8","+0.3","+0.02","+0.42",
"Fabio Cortinovis","itITA","DF","Inter","itSerie A","19","2002","0","","","","","0","","0","0","","2","","","","","","","","","","","",
"Danny da Costa","deGER","DF,MF","Eint Frankfurt","deBundesliga","28","1993","11","725","66","23.7","8.1","7","85","4","4","33","6","1.18","14","16","-2","-0.25","-0.17","9.0","14.1","-5.1","-0.63","-0.62",
"David Costa","ptPOR","MF,FW","Lens","frLigue 1","20","2001","33","1,464","44","42.8","16.3","16","74","1","17","16","5","1.48","25","21","+4","+0.25","-0.21","19.5","22.3","-2.7","-0.17","-0.64",
"Hélder Costa","aoANG","MF","Leeds United","engPremier League","27","1994","1","22","22","0.6","0.2","0","","0","1","22","2","0.00","0","0","0","0.00","+0.98","0.3","0.0","+0.2","+1.04","+1.67",
"Hélder Costa","aoANG","MF,FW","Valencia","esLa Liga","27","1994","22","1,118","51","32.7","12.4","13","80","5","9","9","11","1.27","14","23","-9","-0.72","-0.88","13.0","19.8","-6.8","-0.55","-0.47",
"Jaume Costa","esESP","DF","Mallorca","esLa Liga","33","1988","25","1,828","73","53.5","20.3","21","85","14","4","13","6","1.00","17","32","-15","-0.74","-0.06","20.5","26.9","-6.4","-0.32","-0.09",
"Davide Costanzo","itITA","DF","Napoli","itSerie A","19","2002","0","","","","","0","","0","0","","2","","","","","","","","","","","",
"Dara Costelloe","ieIRL","FW,MF","Burnley","engPremier League","18","2002","0","","","","","0","","0","0","","7","","","","","","","","","","","",
