Name, Nation, Position, Club, League, Age, YearBorn,MP,Mins,Mn/MP,Min%, 90s,Starts,Mn/Start,CompleteMatches,Subs,Mn/Sub, unusedSub, PointsPerMatch, GoalsScoredOnPitch,GoalsAllowedOnPitch,Scored-Allowed, Scored-Allowed90,gOnOffPlusMinus90,XgGoalsScoredOnPitch,XgGoalsAllowedOnPitch,XgScored-Allowed, XgScored-Allowed90, XgOnOffPlusMinus90
"Enrico Brignola","itITA","FW,MF","Sassuolo","itSerie A","19","1999","7","175","25","5.1","1.9","2","54","0","5","14","24","1.57","3","5","-2","-1.03","-0.89","3.9","4.4","-0.5","-0.25","-0.02",
"Miguel Britos","uyURU","DF","Watford","engPremier League","33","1985","3","185","62","5.4","2.1","2","86","1","1","13","9","0.33","2","5","-3","-1.46","-1.35","1.6","4.5","-3.0","-1.44","-1.22",
"David Brooks","wlsWAL","MF,FW","Bournemouth","engPremier League","21","1997","30","2,261","75","66.1","25.1","29","77","10","1","18","3","1.37","41","41","0","0.00","+1.09","36.0","35.2","+0.8","+0.03","+0.40",
"John Brooks","usUSA","DF","Wolfsburg","deBundesliga","25","1993","29","2,610","90","85.3","29.0","29","90","29","0","","0","1.55","46","43","+3","+0.10","-1.70","40.4","41.0","-0.7","-0.02","-0.01",
"Daniel Brosinski","deGER","DF","Mainz 05","deBundesliga","30","1988","26","2,203","85","72.0","24.5","26","85","23","0","","5","1.27","30","50","-20","-0.82","-1.76","31.0","45.1","-14.2","-0.58","-1.22",
"Tyias Browning","cnCHN","DF","Everton","engPremier League","24","1994","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Marcelo Brozović","hrCRO","MF","Inter","itSerie A","25","1992","32","2,650","83","77.5","29.4","31","84","23","1","34","0","1.66","39","29","+10","+0.34","-1.30","49.8","30.2","+19.6","+0.67","-0.03",
"Bruma","ptPOR","MF","RB Leipzig","deBundesliga","23","1994","14","553","40","18.1","6.1","6","80","3","8","9","13","1.71","9","5","+4","+0.65","-0.43","10.6","8.0","+2.6","+0.42","-0.39",
"Jeffrey Bruma","nlNED","DF","Wolfsburg","deBundesliga","26","1991","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Jeffrey Bruma","nlNED","DF","Schalke 04","deBundesliga","26","1991","9","624","69","20.4","6.9","7","87","6","2","7","4","0.78","6","16","-10","-1.44","-1.15","6.8","14.3","-7.5","-1.09","-1.20",
"Bruno","esESP","DF","Brighton","engPremier League","37","1980","14","1,131","81","33.1","12.6","14","81","9","0","","9","1.14","10","17","-7","-0.56","+0.15","11.2","19.1","-7.9","-0.63","0.00",
"Jacob Bruun Larsen","dkDEN","FW","Dortmund","deBundesliga","19","1998","24","1,265","53","41.3","14.1","16","74","3","8","10","7","2.17","31","21","+10","+0.71","-0.64","25.5","19.4","+6.1","+0.43","-0.35",
"Joe Bryan","engENG","DF,MF","Fulham","engPremier League","24","1993","28","2,345","84","68.6","26.1","27","86","21","1","13","4","0.75","22","53","-31","-1.19","+0.15","28.3","46.4","-18.1","-0.70","+0.03",
"Lucas Buadés","frFRA","MF","Nîmes","frLigue 1","20","1997","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Eduardo Bubacar Baldé","itITA","FW","Empoli","itSerie A","19","1999","0","","","","","0","","0","0","","2","","","","","","","","","","","",
"Gianluigi Buffon","itITA","GK","Paris S-G","frLigue 1","40","1978","17","1,530","90","44.7","17.0","17","90","17","0","","20","2.35","50","18","+32","+1.88","+0.07","40.7","17.2","+23.4","+1.38","+0.05",
"Niko Bungert","deGER","DF","Mainz 05","deBundesliga","31","1986","7","284","41","9.3","3.2","3","79","1","4","12","5","2.29","7","3","+4","+1.27","+1.75","6.6","5.1","+1.5","+0.47","+0.78",
"Guido Burgstaller","atAUT","FW","Schalke 04","deBundesliga","29","1989","24","1,526","64","49.9","17.0","17","83","12","7","17","0","0.88","22","29","-7","-0.41","+0.23","23.7","25.1","-1.4","-0.08","+0.09",
"Burgui","esESP","MF,FW","Alavés","esLa Liga","24","1993","16","555","35","16.2","6.2","5","78","1","11","15","7","1.06","6","14","-8","-1.30","-1.20","6.0","11.5","-5.5","-0.89","-0.69",
"Jonathan Burkardt","deGER","FW,MF","Mainz 05","deBundesliga","18","2000","4","259","65","8.5","2.9","4","65","1","0","","1","1.00","2","4","-2","-0.69","-0.41","5.2","4.6","+0.6","+0.20","+0.47",
"Roman Bürki","chSUI","GK","Dortmund","deBundesliga","27","1990","32","2,880","90","94.1","32.0","32","90","32","0","","0","2.19","75","40","+35","+1.09","+0.09","56.8","36.6","+20.2","+0.63","-0.03",
"Dan Burn","engENG","DF","Brighton","engPremier League","26","1992","0","","","","","0","","0","0","","14","","","","","","","","","","","",
"Patrick Burner","mqMTQ","DF","Nice","frLigue 1","22","1996","17","1,352","80","39.5","15.0","15","84","11","2","45","12","1.35","10","16","-6","-0.40","-0.44","16.7","21.9","-5.2","-0.35","-0.41",
"Sergio Busquets","esESP","MF","Barcelona","esLa Liga","30","1988","35","2,715","78","79.4","30.2","30","86","20","5","29","0","2.43","77","26","+51","+1.69","+1.31","62.0","33.1","+28.9","+0.96","+0.75",
"Gaëtan Bussmann","frFRA","DF","Mainz 05","deBundesliga","27","1991","1","90","90","2.9","1.0","1","90","1","0","","8","0.00","0","1","-1","-1.00","-0.70","0.8","1.5","-0.7","-0.74","-0.52",
"Unai Bustinza","esESP","DF","Leganés","esLa Liga","26","1992","25","2,023","81","59.2","22.5","24","82","18","1","45","3","1.28","21","22","-1","-0.04","+0.28","22.6","21.4","+1.2","+0.05","+0.16",
"Matt Butcher","engENG","MF","Bournemouth","engPremier League","21","1997","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Ludovic Butelle","frFRA","GK","Angers","frLigue 1","35","1983","36","3,239","90","94.7","36.0","36","90","35","0","","0","1.17","42","48","-6","-0.17","-0.66","47.8","45.7","+2.1","+0.06","-0.29",
"David Button","engENG","GK","Brighton","engPremier League","29","1989","4","360","90","10.5","4.0","4","90","4","0","","25","1.00","4","5","-1","-0.25","+0.46","2.9","5.9","-3.0","-0.75","-0.13",
"Jakub Błaszczykowski","plPOL","MF","Wolfsburg","deBundesliga","32","1985","1","13","13","0.4","0.1","0","","0","1","12","1","0.00","0","1","-1","-6.92","-7.31","0.1","0.5","-0.4","-2.91","-2.90",
"Erick Cabaco","uyURU","DF","Levante","esLa Liga","23","1995","21","1,632","78","47.7","18.1","20","81","12","1","11","6","1.24","23","35","-12","-0.66","-0.91","23.7","36.7","-13.0","-0.72","-0.25",
"Willy Caballero","arARG","GK","Chelsea","engPremier League","36","1981","2","180","90","5.3","2.0","2","90","2","0","","36","2.00","2","0","+2","+1.00","+0.39","2.1","1.0","+1.1","+0.56","-0.03",
"Rémy Cabella","frFRA","MF,FW","Saint-Étienne","frLigue 1","28","1990","34","2,997","88","87.6","33.3","34","88","31","0","","0","1.74","53","33","+20","+0.60","+1.03","50.6","41.4","+9.2","+0.28","+0.89",
"Gustavo Cabral","arARG","DF","Celta Vigo","esLa Liga","32","1985","24","1,897","79","55.5","21.1","21","90","19","3","3","7","1.46","34","33","+1","+0.05","+0.64","26.3","30.4","-4.2","-0.20","+0.41",
"Rafael Cabral","brBRA","GK","Sampdoria","itSerie A","28","1990","2","180","90","5.3","2.0","2","90","2","0","","35","2.00","2","0","+2","+1.00","+0.81","1.5","1.2","+0.3","+0.15","+0.29",
"Leandro Cabrera","uyURU","DF","Getafe","esLa Liga","27","1991","32","2,794","87","81.7","31.0","31","90","30","1","4","3","1.56","42","33","+9","+0.29","-0.29","39.5","38.3","+1.2","+0.04","-0.17",
"Fabrizio Cacciatore","itITA","DF","Cagliari","itSerie A","31","1986","7","580","83","17.0","6.4","7","83","4","0","","3","1.43","10","7","+3","+0.47","+1.13","7.1","9.7","-2.6","-0.40","+0.15",
"Fabrizio Cacciatore","itITA","DF","Chievo","itSerie A","31","1986","7","497","71","14.5","5.5","5","90","5","2","24","0","0.43","3","10","-7","-1.27","+0.06","5.8","9.6","-3.8","-0.68","-0.05",
"Martín Cáceres","uyURU","DF","Lazio","itSerie A","31","1987","4","307","77","9.0","3.4","3","90","3","1","37","11","1.50","6","6","0","0.00","-0.29","5.5","5.1","+0.4","+0.12","-0.25",
"Martín Cáceres","uyURU","DF","Juventus","itSerie A","31","1987","9","628","70","18.4","7.0","7","86","6","2","14","4","1.78","11","10","+1","+0.14","-1.11","9.0","5.9","+3.1","+0.44","-0.26",
"Anthony Caci","frFRA","DF","Strasbourg","frLigue 1","21","1997","29","2,298","79","67.2","25.5","26","86","20","3","17","5","1.45","39","29","+10","+0.39","+0.39","27.5","34.0","-6.4","-0.25","+0.03",
"Mathieu Cafaro","frFRA","FW,MF","Reims","frLigue 1","21","1997","34","2,095","62","61.3","23.3","24","79","8","10","20","1","1.38","22","22","0","0.00","+0.20","21.9","24.8","-2.9","-0.12","+0.15",
"Gary Cahill","engENG","DF","Chelsea","engPremier League","32","1985","2","24","12","0.7","0.3","0","","0","2","11","8","2.00","0","0","0","0.00","-0.64","0.5","0.3","+0.2","+0.60","+0.02",
"Yannick Cahuzac","frFRA","MF,DF","Toulouse","frLigue 1","33","1985","23","1,431","62","41.8","15.9","15","84","10","8","22","9","1.00","12","28","-16","-1.01","-0.73","17.6","25.7","-8.1","-0.51","-0.39",
"Felipe Caicedo","ecECU","FW","Lazio","itSerie A","29","1988","28","1,371","49","40.1","15.2","17","65","2","11","25","7","1.68","26","17","+9","+0.59","+0.55","22.6","17.9","+4.8","+0.31","-0.07",
"Marc-Aurèle Caillard","frFRA","GK","Guingamp","frLigue 1","24","1994","21","1,890","90","55.3","21.0","21","90","21","0","","13","0.90","16","34","-18","-0.86","+0.44","22.2","31.5","-9.3","-0.44","-0.23",
"Tom Cairney","sctSCO","MF,FW","Fulham","engPremier League","27","1991","31","2,194","71","64.2","24.4","24","82","13","7","32","1","0.68","22","51","-29","-1.19","+0.13","24.7","40.5","-15.9","-0.65","+0.16",
"Caiuby","brBRA","MF,FW","Augsburg","deBundesliga","30","1988","14","1,006","72","32.9","11.2","10","87","7","4","35","0","0.79","16","19","-3","-0.27","+0.48","18.9","18.8","+0.1","+0.01","+0.70",
"Arturo Calabresi","itITA","DF","Bologna","itSerie A","22","1996","18","1,412","78","41.3","15.7","16","85","14","2","23","19","0.89","14","27","-13","-0.83","-1.05","13.9","22.4","-8.5","-0.54","-0.83",
"Davide Calabria","itITA","DF","Milan","itSerie A","21","1996","26","1,950","75","57.0","21.7","22","85","15","4","20","4","1.54","27","20","+7","+0.32","-0.41","24.5","25.6","-1.1","-0.05","-0.58",
"Jordi Calavera","esESP","DF","Eibar","esLa Liga","22","1995","1","1","1","0.0","0.0","0","","0","1","0","4","3.00","0","0","0","0.00","+0.11","0.0","0.0","0.0","-2.48","-2.72",
"Mattia Caldara","itITA","DF","Milan","itSerie A","24","1994","0","","","","","0","","0","0","","12","","","","","","","","","","","",
"Fernando Calero","esESP","DF","Valladolid","esLa Liga","22","1995","36","3,130","87","91.5","34.8","35","89","34","1","6","0","1.11","30","46","-16","-0.46","+0.47","37.8","52.9","-15.1","-0.43","+0.30",
"Duje Ćaleta-Car","hrCRO","DF","Marseille","frLigue 1","21","1996","20","1,547","77","45.2","17.2","17","88","15","3","16","14","1.65","23","22","+1","+0.06","-0.28","22.8","20.0","+2.8","+0.16","-0.04",
"Hakan Çalhanoğlu","trTUR","MF,FW","Milan","itSerie A","24","1994","36","2,884","80","84.3","32.0","34","84","19","2","19","0","1.81","43","25","+18","+0.56","+0.39","40.8","35.1","+5.7","+0.18","-0.15",
"Daniel Caligiuri","itITA","DF,FW","Schalke 04","deBundesliga","30","1988","31","2,756","89","90.1","30.6","31","89","27","0","","0","0.94","35","52","-17","-0.56","-0.26","42.8","44.8","-2.0","-0.07","+0.65",
"José Callejón","esESP","MF,FW","Napoli","itSerie A","31","1987","34","2,650","78","77.5","29.4","29","87","22","5","24","4","2.12","59","28","+31","+1.05","+0.23","48.3","32.2","+16.2","+0.55","-0.31",
"Jonathan Calleri","arARG","FW","Alavés","esLa Liga","24","1993","34","2,869","84","83.9","31.9","33","86","23","1","24","0","1.35","34","37","-3","-0.09","+1.21","36.6","41.2","-4.6","-0.14","+1.08",
"Jan-Ingwer Callsen-Bracker","deGER","DF","Augsburg","deBundesliga","33","1984","1","7","7","0.2","0.1","0","","0","1","6","9","0.00","0","1","-1","-12.86","-12.30","0.1","0.6","-0.5","-6.44","-5.99",
"Dominic Calvert-Lewin","engENG","FW","Everton","engPremier League","21","1997","35","1,784","51","52.2","19.8","19","85","13","16","11","2","1.40","29","26","+3","+0.15","-0.12","27.5","21.7","+5.8","+0.29","+0.40",
"Ignacio Camacho","esESP","MF","Wolfsburg","deBundesliga","28","1990","6","540","90","17.6","6.0","6","90","6","0","","0","1.50","10","9","+1","+0.17","-0.23","8.7","6.7","+2.0","+0.34","+0.44",
"Juanjo Camacho","esESP","MF,DF","Huesca","esLa Liga","37","1980","3","37","12","1.1","0.4","0","","0","3","11","12","1.33","2","1","+1","+2.43","+3.04","1.0","0.7","+0.3","+0.69","+0.95",
"Rafael Camacho","ptPOR","DF","Liverpool","engPremier League","18","2000","1","1","1","0.0","0.0","0","","0","1","0","7","3.00","0","1","-1","-90.00","-91.79","0.0","0.1","-0.1","-7.87","-9.05",
"Drissa Camara","ciCIV","MF","Parma","itSerie A","16","2002","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Mahdi Camara","frFRA","FW","Saint-Étienne","frLigue 1","20","1998","1","10","10","0.3","0.1","0","","0","1","10","4","3.00","0","0","0","0.00","-0.48","0.0","0.0","0.0","+0.41","+0.25",
"Souleymane Camara","snSEN","FW,MF","Montpellier","frLigue 1","35","1982","12","137","11","4.0","1.5","0","","0","12","11","24","1.25","5","2","+3","+1.97","+1.75","3.1","2.3","+0.9","+0.58","+0.38",
"Víctor Camarasa","esESP","MF","Cardiff City","engPremier League","24","1994","32","2,569","80","75.1","28.5","31","83","20","1","7","1","0.88","25","53","-28","-0.98","-0.24","28.0","46.3","-18.3","-0.64","-0.56",
"Eduardo Camavinga","frFRA","MF","Rennes","frLigue 1","15","2002","7","364","52","10.6","4.0","4","81","1","3","14","7","1.43","8","5","+3","+0.74","+0.74","8.1","7.1","+1.0","+0.24","+0.04",
"Nicolò Cambiaghi","itITA","FW,MF","Atalanta","itSerie A","17","2000","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Sergio Camello","esESP","FW","Atlético Madrid","esLa Liga","17","2001","1","45","45","1.3","0.5","0","","0","1","45","2","1.00","2","0","+2","+4.00","+3.36","1.0","0.9","0.0","+0.10","-0.05",
"José Campaña","esESP","MF","Levante","esLa Liga","25","1993","36","3,210","89","93.9","35.7","36","89","33","0","","0","1.19","56","61","-5","-0.14","+0.72","52.4","71.3","-18.9","-0.53","+0.93",
"Joel Campbell","crCRC","FW,MF","Frosinone","itSerie A","26","1992","17","891","52","26.1","9.9","11","73","2","6","15","1","0.53","10","23","-13","-1.31","-0.35","9.4","16.8","-7.4","-0.74","-0.19",
"Víctor Campuzano","esESP","FW","Espanyol","esLa Liga","21","1997","0","","","","","0","","0","0","","2","","","","","","","","","","","",
"Emre Can","deGER","MF","Juventus","itSerie A","24","1994","29","1,811","62","53.0","20.1","20","83","16","9","18","1","2.41","35","15","+20","+0.99","-0.12","30.2","19.7","+10.6","+0.53","-0.28",
"Sergio Canales","esESP","MF","Betis","esLa Liga","27","1991","32","2,655","83","77.6","29.5","30","87","25","2","29","1","1.28","34","43","-9","-0.31","-0.42","34.3","38.8","-4.5","-0.15","-0.41",
"João Cancelo","ptPOR","DF","Juventus","itSerie A","24","1994","25","1,968","79","57.5","21.9","22","87","20","3","16","7","2.24","44","17","+27","+1.23","+0.43","34.3","21.4","+12.9","+0.59","-0.16",
"Antonio Candela","itITA","DF,MF","Genoa","itSerie A","18","2000","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Antonio Candreva","itITA","FW,MF","Inter","itSerie A","31","1987","18","502","28","14.7","5.6","5","60","0","13","16","20","1.78","11","4","+7","+1.25","+0.73","10.6","4.8","+5.8","+1.04","+0.44",
"Gianmarco Cangiano","itITA","FW","Roma","itSerie A","16","2001","0","","","","","0","","0","0","","2","","","","","","","","","","","",
"Ander Capa","esESP","DF,FW","Athletic Club","esLa Liga","26","1992","25","1,642","66","48.0","18.2","17","87","15","8","19","4","1.52","19","19","0","0.00","+0.20","20.7","20.6","+0.2","+0.01","+0.13",
"Luan Capanni","brBRA","FW","Lazio","itSerie A","18","2000","1","9","9","0.3","0.1","0","","0","1","9","3","0.00","0","0","0","0.00","-0.26","0.1","0.2","-0.1","-0.85","-1.20",
"Pierrick Capelle","frFRA","DF,MF","Angers","frLigue 1","31","1987","26","1,842","71","53.9","20.5","21","83","14","5","20","4","1.08","27","29","-2","-0.10","+0.07","31.4","27.0","+4.4","+0.21","+0.30",
"Leonardo Capezzi","itITA","MF","Empoli","itSerie A","23","1995","12","772","64","22.6","8.6","9","81","4","3","14","20","1.15","11","17","-6","-0.70","-0.26","13.0","11.9","+1.0","+0.12","+0.53",
"Étienne Capoue","frFRA","MF","Watford","engPremier League","30","1988","33","2,944","89","86.1","32.7","33","89","30","0","","0","1.36","44","48","-4","-0.12","+0.44","39.9","49.3","-9.4","-0.29","0.00",
"Gianluca Caprari","itITA","FW,MF","Sampdoria","itSerie A","25","1993","21","1,031","49","30.1","11.5","12","68","0","9","24","3","1.48","18","15","+3","+0.26","+0.04","10.2","16.7","-6.5","-0.57","-0.65",
"Elia Caprile","itITA","GK","Chievo","itSerie A","16","2001","0","","","","","0","","0","0","","15","","","","","","","","","","","",
"Marco Capuano","itITA","DF","Frosinone","itSerie A","26","1991","27","2,307","85","67.5","25.6","27","85","21","0","","7","0.78","23","42","-19","-0.74","+0.96","24.5","41.6","-17.1","-0.67","-0.19",
"Francesco Caputo","itITA","FW","Empoli","itSerie A","30","1987","38","3,420","90","100.0","38.0","38","90","38","0","","0","1.00","51","70","-19","-0.50","","52.4","63.6","-11.3","-0.30","",
"Maxence Caqueret","frFRA","MF","Lyon","frLigue 1","18","2000","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Yoan Cardinale","frFRA","GK","Nice","frLigue 1","24","1994","3","270","90","7.9","3.0","3","90","3","0","","6","0.33","1","6","-5","-1.67","-1.67","3.9","3.3","+0.6","+0.20","+0.33",
"Marc Cardona","esESP","FW,MF","Eibar","esLa Liga","23","1995","17","604","36","17.7","6.7","6","74","1","11","14","8","1.24","9","9","0","0.00","+0.13","11.2","7.2","+3.9","+0.59","+0.43",
"Riccardo Cargnelutti","itITA","DF","Roma","itSerie A","19","1999","0","","","","","0","","0","0","","2","","","","","","","","","","","",
"Diego Carlos","brBRA","DF","Nantes","frLigue 1","25","1993","35","3,148","90","92.0","35.0","35","90","34","0","","1","1.34","46","44","+2","+0.06","+0.72","45.2","42.5","+2.7","+0.08","+0.27",
"Jonas Carls","deGER","FW","Schalke 04","deBundesliga","21","1997","1","90","90","2.9","1.0","1","90","1","0","","5","0.00","2","5","-3","-3.00","-2.55","2.0","1.9","+0.1","+0.12","+0.26",
"Louis Carnot","frFRA","MF","Guingamp","frLigue 1","17","2001","1","8","8","0.2","0.1","0","","0","1","8","1","1.00","0","0","0","0.00","+1.06","0.8","0.0","+0.8","+8.99","+9.35",
"Lionel Carole","frFRA","DF,FW","Strasbourg","frLigue 1","27","1991","23","1,727","75","50.5","19.2","20","84","15","3","16","1","1.39","32","25","+7","+0.36","+0.21","20.2","27.7","-7.6","-0.39","-0.27",
"Johann Carrasso","frFRA","GK","Reims","frLigue 1","30","1988","0","","","","","0","","0","0","","25","","","","","","","","","","","",
"Daniel Carriço","ptPOR","DF","Sevilla","esLa Liga","29","1988","24","2,130","89","62.3","23.7","24","89","22","0","","2","2.08","49","23","+26","+1.10","+1.87","45.9","26.1","+19.8","+0.84","+0.74",
"Guido Carrillo","arARG","FW","Leganés","esLa Liga","27","1991","32","1,992","62","58.2","22.1","23","80","11","9","16","2","1.06","20","18","+2","+0.09","+0.59","25.4","22.0","+3.5","+0.16","+0.41",
"Thomas Carrique","frFRA","DF","Bordeaux","frLigue 1","19","1999","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Mikel Carro","esESP","MF","Atlético Madrid","esLa Liga","19","1999","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Andy Carroll","engENG","FW","West Ham","engPremier League","29","1989","12","461","38","13.5","5.1","3","69","1","9","28","4","1.42","4","7","-3","-0.59","-0.59","5.9","9.8","-3.9","-0.75","-0.43",
