Name, Nation, Position, Club, League, Age, YearBorn,MP,Mins,Mn/MP,Min%, 90s,Starts,Mn/Start,CompleteMatches,Subs,Mn/Sub, unusedSub, PointsPerMatch, GoalsScoredOnPitch,GoalsAllowedOnPitch,Scored-Allowed, Scored-Allowed90,gOnOffPlusMinus90,XgGoalsScoredOnPitch,XgGoalsAllowedOnPitch,XgScored-Allowed, XgScored-Allowed90, XgOnOffPlusMinus90
"Komnen Andrić","rsSRB","FW","Clermont Foot","frLigue 1","27","1995","34","1,446","43","42.3","16.1","16","74","2","18","15","0","1.38","14","26","-12","-0.75","-1.11","16.7","30.4","-13.7","-0.85","-0.99",
"Robert Andrich","deGER","MF","Leverkusen","deBundesliga","27","1994","29","2,406","83","78.6","26.7","28","85","24","1","15","0","1.55","50","38","+12","+0.45","+1.00","40.9","34.9","+6.0","+0.23","-0.13",
"Matteo Angeli","itITA","DF","Bologna","itSerie A","19","2002","0","","","","","0","","0","0","","3","","","","","","","","","","","",
"Angeliño","esESP","DF","Hoffenheim","deBundesliga","25","1997","33","2,617","79","85.5","29.1","30","86","23","3","13","0","1.09","38","51","-13","-0.45","-1.26","39.9","45.6","-5.7","-0.20","-0.73",
"Fabrizio Angileri","arARG","DF","Getafe","esLa Liga","28","1994","15","585","39","17.1","6.5","7","70","2","8","12","15","1.13","7","15","-8","-1.23","-1.14","5.2","10.1","-4.9","-0.75","-0.61",
"Samuele Angori","itITA","DF,MF","Empoli","itSerie A","18","2003","0","","","","","0","","0","0","","2","","","","","","","","","","","",
"Jaidon Anthony","engENG","MF,FW","Bournemouth","engPremier League","22","1999","30","1,257","42","36.8","14.0","11","76","4","19","22","8","0.97","9","29","-20","-1.43","-0.85","13.6","26.0","-12.4","-0.89","-0.35",
"Janis Antiste","frFRA","FW","Sassuolo","itSerie A","19","2002","2","52","26","1.5","0.6","0","","0","2","26","13","1.50","2","1","+1","+1.73","+2.13","1.0","1.0","0.0","-0.08","-0.13",
"Waldemar Anton","deGER","DF","Stuttgart","deBundesliga","26","1996","34","2,934","86","95.9","32.6","34","86","27","0","","0","0.97","44","54","-10","-0.31","+1.12","44.6","44.0","+0.7","+0.02","-1.19",
"Josep Antoni Gayá","esESP","DF,MF","Mallorca","esLa Liga","22","2000","2","98","49","2.9","1.1","1","90","1","1","8","19","1.50","0","2","-2","-1.84","-1.73","0.0","2.3","-2.3","-3.86","-3.62",
"José Antonio","esESP","MF,DF","Cádiz","esLa Liga","18","2004","2","46","23","1.3","0.5","0","","0","2","23","4","0.00","1","1","0","0.00","+0.61","1.1","0.7","+0.4","+0.76","+1.31",
"Marcos Antônio","brBRA","MF","Lazio","itSerie A","22","2000","16","594","37","17.4","6.6","6","70","1","10","18","21","1.75","7","6","+1","+0.15","-0.77","8.2","7.3","+0.9","+0.14","-0.15",
"Michail Antonio","jmJAM","FW","West Ham","engPremier League","32","1990","33","1,829","55","53.5","20.3","21","75","2","12","22","1","1.09","23","29","-6","-0.30","+0.10","25.9","29.3","-3.4","-0.17","-0.14",
"Antony","brBRA","FW","Manchester Utd","engPremier League","22","2000","25","1,802","72","52.7","20.0","23","76","6","2","30","0","1.88","29","21","+8","+0.40","+0.01","32.5","25.2","+7.3","+0.36","-0.19",
"Valentin Antov","bgBUL","DF","Monza","itSerie A","21","2000","9","306","34","8.9","3.4","2","75","1","7","22","28","0.89","6","8","-2","-0.59","-0.53","3.7","4.0","-0.3","-0.10","+0.05",
"Christopher Antwi-Adjei","ghGHA","FW,MF","Bochum","deBundesliga","28","1994","29","1,981","68","64.7","22.0","22","81","10","7","29","2","1.21","32","40","-8","-0.36","+1.64","29.3","38.3","-9.0","-0.41","+0.99",
"Anuar","maMAR","MF,FW","Valladolid","esLa Liga","27","1995","3","210","70","6.1","2.3","3","70","1","0","","3","0.33","2","5","-3","-1.29","-0.53","1.5","4.6","-3.1","-1.33","-0.67",
"Houssem Aouar","dzALG","MF","Lyon","frLigue 1","24","1998","16","526","33","15.4","5.8","6","57","0","10","18","10","1.88","8","6","+2","+0.34","-0.16","7.9","7.4","+0.4","+0.07","-0.21",
"Adil Aouchiche","frFRA","MF","Lorient","frLigue 1","20","2002","11","250","23","7.3","2.8","1","73","0","10","18","14","0.82","3","5","-2","-0.72","-0.75","3.5","2.9","+0.5","+0.19","+0.59",
"Ayman Aourir","deGER","MF","Leverkusen","deBundesliga","17","2004","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Arvin Appiah","engENG","MF","Almería","esLa Liga","21","2001","0","","","","","0","","0","0","","3","","","","","","","","","","","",
"Dennis Appiah","frFRA","DF,MF","Nantes","frLigue 1","30","1992","15","795","53","23.2","8.8","9","76","3","6","18","0","0.87","8","16","-8","-0.91","-0.56","10.0","12.5","-2.4","-0.28","-0.03",
"Stredair Appuah","frFRA","DF,MF","Nantes","frLigue 1","18","2004","5","66","13","1.9","0.7","0","","0","5","13","0","0.80","1","1","0","0.00","+0.48","1.3","1.3","0.0","-0.07","+0.19",
"Ylies Aradj","frFRA","DF","Toulouse","frLigue 1","17","2005","0","","","","","0","","0","0","","2","","","","","","","","","","","",
"Mauro Arambarri","uyURU","MF","Getafe","esLa Liga","26","1995","13","992","76","29.0","11.0","13","76","5","0","","0","1.08","11","18","-7","-0.64","-0.49","11.5","13.2","-1.7","-0.16","+0.13",
"Egoitz Arana","esESP","GK","Real Sociedad","esLa Liga","20","2002","0","","","","","0","","0","0","","5","","","","","","","","","","","",
"Charles Aránguiz","clCHI","MF","Leverkusen","deBundesliga","33","1989","10","493","49","16.1","5.5","4","60","0","6","42","0","0.80","7","10","-3","-0.55","-0.93","7.4","8.6","-1.2","-0.22","-0.57",
"Ronald Araújo","uyURU","DF","Barcelona","esLa Liga","23","1999","22","1,800","82","52.6","20.0","21","85","16","1","24","2","2.45","42","5","+37","+1.85","+1.13","44.4","14.0","+30.4","+1.52","+0.86",
"Matías Árbol","esESP","GK","Sevilla","esLa Liga","19","2002","0","","","","","0","","0","0","","12","","","","","","","","","","","",
"Cameron Archer","engENG","FW,MF","Aston Villa","engPremier League","21","2001","6","49","8","1.4","0.5","0","","0","6","8","8","1.17","0","1","-1","-1.84","-2.00","0.2","0.4","-0.1","-0.25","-0.19",
"Taïryk Arconte","frFRA","FW","Brest","frLigue 1","18","2003","4","128","32","3.7","1.4","1","66","0","3","21","17","0.25","2","2","0","0.00","+0.27","0.9","2.2","-1.3","-0.91","-0.59",
"Alphonse Areola","frFRA","GK","West Ham","engPremier League","29","1993","5","309","62","9.0","3.4","2","90","2","3","43","30","0.80","5","7","-2","-0.58","-0.26","5.3","7.5","-2.2","-0.64","-0.59",
"Adu Ares","esESP","FW,MF","Athletic Club","esLa Liga","20","2001","8","84","11","2.5","0.9","0","","0","8","11","7","0.63","1","3","-2","-2.14","-2.30","2.5","1.9","+0.5","+0.56","+0.11",
"Joe Aribo","ngNGA","MF,FW","Southampton","engPremier League","26","1996","21","1,224","58","35.8","13.6","13","77","3","8","28","8","0.57","13","24","-11","-0.81","+0.26","13.5","16.6","-3.1","-0.23","+0.59",
"Adam Armstrong","engENG","FW,MF","Southampton","engPremier League","25","1997","30","1,335","45","39.0","14.8","14","73","0","16","20","4","0.80","17","24","-7","-0.47","+0.82","13.8","24.0","-10.2","-0.69","-0.14",
"Stuart Armstrong","sctSCO","MF,FW","Southampton","engPremier League","30","1992","32","1,408","44","41.2","15.6","14","70","0","18","24","3","0.56","12","34","-22","-1.41","-0.74","16.3","28.9","-12.6","-0.81","-0.34",
"Marko Arnautović","atAUT","FW","Bologna","itSerie A","33","1989","21","1,530","73","44.7","17.0","18","81","10","3","22","2","1.24","22","24","-2","-0.12","-0.40","19.8","21.2","-1.4","-0.08","+0.09",
"Maximilian Arnold","deGER","MF","Wolfsburg","deBundesliga","28","1994","32","2,767","86","90.4","30.7","32","86","24","0","","0","1.47","53","44","+9","+0.29","+0.29","46.8","45.3","+1.5","+0.05","+0.51",
"Mohamed El Arouch","frFRA","MF","Lyon","frLigue 1","18","2004","1","2","2","0.1","0.0","0","","0","1","2","7","3.00","1","0","+1","+45.00","+44.55","0.6","0.0","+0.6","+50.45","+50.21",
"Sergio Arribas","esESP","MF,FW","Real Madrid","esLa Liga","20","2001","2","19","10","0.6","0.2","0","","0","2","10","1","1.50","0","1","-1","-4.74","-5.80","0.9","0.1","+0.8","+3.81","+2.86",
"Kepa Arrizabalaga","esESP","GK","Chelsea","engPremier League","27","1994","29","2,565","88","75.0","28.5","29","88","28","0","","7","1.14","27","33","-6","-0.21","+0.11","39.2","39.0","+0.2","+0.01","+0.34",
"Roberto Arroyo","esESP","MF","Valladolid","esLa Liga","18","2003","1","15","15","0.4","0.2","0","","0","1","15","3","0.00","0","1","-1","-6.00","-5.23","0.0","0.8","-0.8","-4.79","-4.11",
"Tolgay Arslan","deGER","MF","Udinese","itSerie A","31","1990","36","1,211","34","35.4","13.5","12","60","0","24","21","0","1.28","12","16","-4","-0.30","-0.42","16.7","17.7","-1.1","-0.08","+0.07",
"Ricard Artero","esESP","MF,FW","Girona","esLa Liga","19","2003","7","133","19","3.9","1.5","0","","0","7","19","19","2.00","2","2","0","0.00","-0.08","2.6","3.0","-0.5","-0.31","-0.21",
"Santiago Arzamendia","pyPAR","DF,MF","Cádiz","esLa Liga","24","1998","12","483","40","14.1","5.4","5","81","3","7","11","26","0.92","1","15","-14","-2.61","-2.33","3.7","12.2","-8.5","-1.59","-1.23",
"Takuma Asano","jpJPN","FW,MF","Bochum","deBundesliga","27","1994","25","1,713","69","56.0","19.0","21","75","4","4","33","0","0.88","24","38","-14","-0.74","+0.47","26.8","37.4","-10.6","-0.56","+0.45",
"Santiago Ascacíbar","arARG","MF","Cremonese","itSerie A","25","1997","13","727","56","21.3","8.1","7","74","3","6","35","3","0.31","6","11","-5","-0.62","+0.32","10.4","14.4","-4.0","-0.50","+0.28",
"Sergio Asenjo","esESP","GK","Valladolid","esLa Liga","33","1989","10","900","90","26.3","10.0","10","90","10","0","","20","0.80","7","21","-14","-1.40","-0.83","8.7","18.4","-9.7","-0.97","-0.36",
"Marco Asensio","esESP","FW,MF","Real Madrid","esLa Liga","26","1996","31","1,442","47","42.2","16.0","15","80","7","16","16","6","1.90","34","16","+18","+1.12","+0.17","38.7","16.0","+22.7","+1.42","+0.79",
"Harrison Ashby","sctSCO","DF","West Ham","engPremier League","20","2001","0","","","","","0","","0","0","","3","","","","","","","","","","","",
"Harrison Ashby","sctSCO","DF","Newcastle Utd","engPremier League","20","2001","0","","","","","0","","0","0","","2","","","","","","","","","","","",
"Kristoffer Askildsen","noNOR","MF","Lecce","itSerie A","21","2001","21","728","35","21.3","8.1","7","63","0","14","21","15","1.19","9","10","-1","-0.12","+0.28","8.9","10.7","-1.9","-0.23","-0.09",
"Fisnik Asllani","xkKVX","FW","Hoffenheim","deBundesliga","19","2002","8","167","21","5.5","1.9","0","","0","8","21","2","0.38","1","3","-2","-1.08","-0.86","3.2","2.7","+0.5","+0.25","+0.37",
"Kristjan Asllani","alALB","MF","Inter","itSerie A","20","2002","20","592","30","17.3","6.6","5","69","1","15","16","18","2.05","9","10","-1","-0.15","-1.11","10.7","7.8","+2.9","+0.44","-0.47",
"Iago Aspas","esESP","FW","Celta Vigo","esLa Liga","34","1987","37","2,868","78","83.9","31.9","31","89","27","6","20","0","1.16","36","46","-10","-0.31","-0.31","37.7","37.4","+0.3","+0.01","+0.52",
"Lorenz Assignon","tgTOG","DF","Rennes","frLigue 1","22","2000","12","261","22","7.6","2.9","2","81","1","10","10","9","2.42","5","3","+2","+0.69","-0.11","4.6","1.5","+3.1","+1.07","+0.67",
"Ander Astralaga","esESP","GK","Barcelona","esLa Liga","18","2004","0","","","","","0","","0","0","","2","","","","","","","","","","","",
"Youcef Atal","dzALG","DF,MF","Nice","frLigue 1","26","1996","18","779","43","22.8","8.7","8","66","2","10","25","2","1.56","10","6","+4","+0.46","+0.22","13.8","8.9","+4.9","+0.57","+0.31",
"Valentin Atangana Edoa","frFRA","MF","Reims","frLigue 1","16","2005","7","174","25","5.1","1.9","2","64","0","5","9","5","1.00","0","5","-5","-2.59","-2.72","1.9","4.0","-2.1","-1.11","-1.42",
"Noah Atubolu","deGER","GK","Freiburg","deBundesliga","20","2002","0","","","","","0","","0","0","","8","","","","","","","","","","","",
"Pierre-Emerick Aubameyang","gaGAB","FW","Chelsea","engPremier League","33","1989","15","554","37","16.2","6.2","5","62","0","10","24","5","1.07","3","8","-5","-0.81","-0.69","6.0","8.5","-2.5","-0.41","-0.39",
"Pierre-Emerick Aubameyang","gaGAB","FW","Barcelona","esLa Liga","33","1989","1","9","9","0.3","0.1","0","","0","1","9","2","1.00","0","0","0","0.00","-1.32","0.4","0.1","+0.3","+2.87","+1.76",
"Emil Audero","idIDN","GK","Sampdoria","itSerie A","25","1997","25","2,250","90","65.8","25.0","25","90","25","0","","0","0.48","11","39","-28","-1.12","+0.34","21.4","37.7","-16.3","-0.65","+0.57",
"Tommaso Augello","itITA","DF","Sampdoria","itSerie A","27","1994","37","3,061","83","89.5","34.0","35","85","28","2","45","1","0.51","23","64","-41","-1.21","+0.30","31.0","59.4","-28.4","-0.84","+0.10",
"Ludwig Augustinsson","seSWE","DF","Aston Villa","engPremier League","28","1994","3","77","26","2.3","0.9","1","44","0","2","17","9","1.67","1","0","+1","+1.17","+1.06","2.5","0.8","+1.6","+1.92","+2.02",
"Ludwig Augustinsson","seSWE","DF","Mallorca","esLa Liga","28","1994","4","132","33","3.9","1.5","1","71","0","3","20","6","0.00","1","4","-3","-2.05","-1.96","1.2","2.6","-1.5","-1.00","-0.73",
"Carlos Augusto","brBRA","DF","Monza","itSerie A","23","1999","35","3,083","88","90.1","34.3","35","88","31","0","","0","1.40","45","46","-1","-0.03","+0.77","42.9","44.5","-1.6","-0.05","+0.97",
"Serge Aurier","ciCIV","DF","Nott'ham Forest","engPremier League","29","1992","24","1,943","81","56.8","21.6","22","84","16","2","45","0","1.38","24","31","-7","-0.32","+1.08","22.7","32.7","-10.0","-0.46","+0.45",
"Brandon Austin","engENG","GK","Tottenham","engPremier League","23","1999","0","","","","","0","","0","0","","15","","","","","","","","","","","",
"Mathias Autret","frFRA","MF,FW","Auxerre","frLigue 1","31","1991","23","1,290","56","37.7","14.3","16","72","0","7","19","12","0.83","15","26","-11","-0.77","-0.05","15.0","20.3","-5.3","-0.37","+0.08",
"Ezequiel Ávila","arARG","FW,MF","Osasuna","esLa Liga","28","1994","29","1,709","59","50.0","19.0","23","68","1","6","23","3","1.31","18","17","+1","+0.05","+0.37","19.6","20.2","-0.6","-0.03","+0.25",
"Cédric Avinel","gpGLP","DF","Ajaccio","frLigue 1","35","1986","24","1,794","75","52.5","19.9","19","88","18","5","23","11","0.63","11","40","-29","-1.45","-0.24","19.1","28.5","-9.4","-0.47","0.00",
"Taiwo Awoniyi","ngNGA","FW","Nott'ham Forest","engPremier League","24","1997","27","1,404","52","41.1","15.6","17","71","0","10","19","2","0.93","19","29","-10","-0.64","+0.25","17.9","25.9","-8.1","-0.52","+0.24",
"Yasin Ayari","seSWE","MF","Brighton","engPremier League","18","2003","3","67","22","2.0","0.7","1","45","0","2","11","12","2.00","2","2","0","0.00","-0.51","2.7","1.5","+1.3","+1.72","+1.13",
"Mehmet Aydin","deGER","DF,FW","Schalke 04","deBundesliga","20","2002","16","567","35","18.5","6.3","3","78","1","13","26","9","0.75","5","12","-7","-1.11","-0.06","8.3","9.7","-1.4","-0.22","+0.36",
"André Ayew","ghGHA","FW,MF","Nott'ham Forest","engPremier League","32","1989","13","316","24","9.2","3.5","1","78","0","12","20","5","0.69","5","10","-5","-1.42","-0.70","4.7","7.2","-2.6","-0.73","-0.09",
"Jordan Ayew","ghGHA","FW,MF","Crystal Palace","engPremier League","30","1991","38","2,714","71","79.4","30.2","31","82","17","7","24","0","1.18","32","41","-9","-0.30","-0.30","29.7","40.2","-10.5","-0.35","-0.57",
"Kaan Ayhan","trTUR","DF","Sassuolo","itSerie A","27","1994","10","545","55","15.9","6.1","5","90","5","5","19","8","1.40","6","11","-5","-0.83","-0.54","5.7","7.3","-1.6","-0.26","-0.37",
"Luke Ayling","engENG","DF","Leeds United","engPremier League","30","1991","29","2,054","71","60.1","22.8","22","89","21","7","14","4","0.79","27","48","-21","-0.92","-0.33","27.6","43.3","-15.7","-0.69","-0.42",
"Ayman Azhil","maMAR","MF","Leverkusen","deBundesliga","21","2001","1","1","1","0.0","0.0","0","","0","1","1","10","3.00","0","0","0","0.00","-0.24","0.0","0.0","0.0","0.00","-0.25",
"Sardar Azmoun","irIRN","FW,MF","Leverkusen","deBundesliga","27","1995","23","927","40","30.3","10.3","8","81","3","15","19","3","1.22","13","17","-4","-0.39","-0.89","17.8","13.6","+4.2","+0.41","+0.22",
"César Azpilicueta","esESP","DF","Chelsea","engPremier League","32","1989","25","1,527","61","44.6","17.0","16","82","12","9","23","6","1.12","17","21","-4","-0.24","0.00","22.5","27.0","-4.5","-0.27","-0.34",
"Sanoussy Ba","deGER","DF","RB Leipzig","deBundesliga","18","2004","1","1","1","0.0","0.0","0","","0","1","1","18","3.00","0","0","0","0.00","-0.68","0.0","0.0","0.0","0.00","-0.75",
"Iddrisu Baba","ghGHA","MF,DF","Mallorca","esLa Liga","26","1996","29","1,705","59","49.9","18.9","20","76","10","9","21","6","1.45","14","24","-10","-0.53","-0.74","16.6","25.5","-8.9","-0.46","-0.33",
"Srđan Babić","rsSRB","DF","Almería","esLa Liga","26","1996","34","2,998","88","87.7","33.3","33","89","32","1","45","3","1.15","42","56","-14","-0.42","+0.01","39.5","51.7","-12.2","-0.37","+0.67",
"Loïc Bade","frFRA","DF","Nott'ham Forest","engPremier League","22","2000","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Loïc Bade","frFRA","DF","Sevilla","esLa Liga","22","2000","19","1,449","76","42.4","16.1","16","88","15","3","11","1","1.84","24","16","+8","+0.50","+1.18","21.9","19.1","+2.8","+0.17","+0.66",
"Loïc Bade","frFRA","DF","Rennes","frLigue 1","22","2000","1","90","90","2.6","1.0","1","90","1","0","","4","3.00","2","1","+1","+1.00","+0.22","1.2","1.4","-0.2","-0.25","-0.72",
"Édgar Badía","esESP","GK","Elche","esLa Liga","30","1992","36","3,240","90","94.7","36.0","36","90","36","0","","0","0.69","29","63","-34","-0.94","+0.56","35.8","67.0","-31.2","-0.87","-0.21",
"Benoît Badiashile","frFRA","DF","Chelsea","engPremier League","21","2001","11","905","82","26.5","10.1","10","90","10","1","5","7","1.55","11","9","+2","+0.20","+0.59","14.0","12.3","+1.7","+0.17","+0.34",
"Benoît Badiashile","frFRA","DF","Monaco","frLigue 1","21","2001","11","839","76","24.5","9.3","9","87","8","2","27","2","1.55","20","15","+5","+0.54","+0.29","14.5","15.2","-0.7","-0.07","-0.41",
"Alex Baena","esESP","MF,FW","Villarreal","esLa Liga","21","2001","35","1,947","56","56.9","21.6","19","81","9","16","26","0","1.71","32","23","+9","+0.42","-0.19","36.3","30.3","+6.0","+0.28","-0.08",
"Jaime Báez","uyURU","DF","Cremonese","itSerie A","27","1995","2","96","48","2.8","1.1","1","61","0","1","35","13","0.00","0","2","-2","-1.87","-1.04","0.6","1.5","-0.9","-0.84","-0.12",
"Miguel Baeza","esESP","MF","Celta Vigo","esLa Liga","22","2000","0","","","","","0","","0","0","","3","","","","","","","","","","","",
"Nicola Bagnolini","itITA","GK","Bologna","itSerie A","18","2004","0","","","","","0","","0","0","","12","","","","","","","","","","","",
"Leon Bailey","jmJAM","FW,MF","Aston Villa","engPremier League","24","1997","33","1,967","60","57.5","21.9","26","70","4","7","21","0","1.61","27","32","-5","-0.23","-0.85","30.7","35.5","-4.8","-0.22","-0.38",
"Eric Bailly","ciCIV","DF","Marseille","frLigue 1","28","1994","17","543","32","15.9","6.0","5","64","1","12","19","7","2.06","8","10","-2","-0.33","-1.24","10.5","8.1","+2.4","+0.40","-0.24",
"Dénys Bain","frFRA","DF","Auxerre","frLigue 1","29","1993","2","126","63","3.7","1.4","1","90","1","1","36","14","0.50","2","3","-1","-0.71","+0.02","1.8","1.5","+0.3","+0.20","+0.64",
"Brandon Baiye","beBEL","MF","Clermont Foot","frLigue 1","21","2000","7","51","7","1.5","0.6","0","","0","7","7","8","1.71","2","2","0","0.00","+0.11","0.8","1.6","-0.7","-1.26","-1.00",
"Stefan Bajcetic","esESP","MF","Liverpool","engPremier League","17","2004","11","526","48","15.4","5.8","6","78","0","5","12","10","2.09","11","4","+7","+1.20","+0.54","12.5","6.6","+6.0","+1.02","+0.56",
"Nedim Bajrami","alALB","MF,FW","Empoli","itSerie A","23","1999","19","940","49","27.5","10.4","8","80","4","11","27","1","1.21","8","14","-6","-0.57","-0.36","8.9","18.6","-9.7","-0.93","-0.58",
