Name, Nation, Position, Club, League, Age, YearBorn,MP,Mins,Mn/MP,Min%, 90s,Starts,Mn/Start,CompleteMatches,Subs,Mn/Sub, unusedSub, PointsPerMatch, GoalsScoredOnPitch,GoalsAllowedOnPitch,Scored-Allowed, Scored-Allowed90,gOnOffPlusMinus90,XgGoalsScoredOnPitch,XgGoalsAllowedOnPitch,XgScored-Allowed, XgScored-Allowed90, XgOnOffPlusMinus90
"Samuel Armenteros","seSWE","FW","Benevento","itSerie A","27","1990","9","429","48","12.5","4.8","5","","1","4","","8","0.00","3","11","-8","-1.68","-0.38","3.6","13.1","-9.5","-1.99","-1.23",
"Yoël Armougom","frFRA","DF,MF","Caen","frLigue 1","19","1998","4","139","35","4.1","1.5","1","90","1","3","16","11","1.00","0","3","-3","-1.94","-1.34","1.6","3.2","-1.6","-1.03","-0.93",
"José Arnaiz","esESP","MF","Barcelona","esLa Liga","22","1995","1","6","6","0.2","0.1","0","","0","1","6","0","3.00","1","0","+1","+15.00","+13.18","0.5","0.1","+0.4","+7.93","+6.85",
"Marko Arnautović","atAUT","FW,MF","West Ham","engPremier League","28","1989","31","2,313","75","67.6","25.7","28","","14","3","","1","1.06","34","48","-14","-0.54","-0.06","25.4","36.5","-11.1","-0.43","+0.16",
"Maximilian Arnold","deGER","MF","Wolfsburg","deBundesliga","23","1994","29","2,454","85","80.2","27.3","28","","26","1","","1","0.97","30","37","-7","-0.26","+0.49","28.3","41.5","-13.2","-0.48","+0.20",
"Jann-Fiete Arp","deGER","FW,MF","Hamburger SV","deBundesliga","17","2000","18","850","47","27.8","9.4","8","","3","10","","2","0.83","11","10","+1","+0.11","+1.12","10.0","15.0","-5.0","-0.53","0.00",
"Alejandro Arribas","esESP","DF","La Coruña","esLa Liga","28","1989","3","270","90","7.9","3.0","3","90","3","0","","7","1.00","3","6","-3","-1.00","0.00","3.8","5.8","-2.0","-0.67","-0.52",
"Sergio Arribas","esESP","MF","Leganés","esLa Liga","22","1995","1","23","23","0.7","0.3","0","","0","1","23","0","0.00","1","0","+1","+3.91","+4.39","0.1","0.1","0.0","+0.05","+0.25",
"Kepa Arrizabalaga","esESP","GK","Athletic Club","esLa Liga","22","1994","30","2,700","90","78.9","30.0","30","90","30","0","","1","1.00","31","43","-12","-0.40","-0.90","38.5","40.3","-1.9","-0.06","-0.22",
"Harry Arter","ieIRL","MF","Bournemouth","engPremier League","27","1989","13","960","74","28.1","10.7","11","","7","2","","11","1.31","10","13","-3","-0.28","+0.19","8.7","15.2","-6.4","-0.60","-0.09",
"Aythami Artiles","esESP","DF","Las Palmas","esLa Liga","31","1986","3","184","61","5.4","2.0","2","90","2","1","4","4","1.00","3","3","0","0.00","+1.39","2.5","3.4","-0.8","-0.41","+0.45",
"Kwadwo Asamoah","ghGHA","DF","Juventus","itSerie A","28","1988","19","1,568","83","45.8","17.4","18","","15","1","","18","2.21","28","10","+18","+1.03","-1.11","23.5","12.8","+10.7","+0.61","-0.22",
"Takuma Asano","jpJPN","FW,MF","Stuttgart","deBundesliga","22","1994","15","721","48","23.6","8.0","7","","3","8","","6","0.93","6","10","-4","-0.50","-0.65","9.7","9.7","-0.1","-0.01","+0.11",
"Santiago Ascacíbar","arARG","MF","Stuttgart","deBundesliga","20","1997","29","2,381","82","77.8","26.5","27","","18","2","","0","1.52","26","22","+4","+0.15","+0.68","30.4","31.1","-0.7","-0.03","+0.30",
"Sergio Asenjo","esESP","GK","Villarreal","esLa Liga","28","1989","23","2,070","90","60.5","23.0","23","90","23","0","","2","1.70","33","30","+3","+0.13","-0.14","32.5","34.6","-2.2","-0.10","-0.23",
"Marco Asensio","esESP","FW,MF","Real Madrid","esLa Liga","21","1996","32","1,844","58","53.9","20.5","19","83","12","13","21","3","1.94","51","24","+27","+1.32","0.00","47.9","22.0","+25.9","+1.26","+0.33",
"Iago Aspas","esESP","FW","Celta Vigo","esLa Liga","29","1987","34","2,936","86","85.8","32.6","33","89","30","1","10","0","1.38","56","46","+10","+0.31","+2.35","50.2","46.1","+4.1","+0.13","+0.95",
"Pape Assane Mbodj","snSEN","MF","Getafe","esLa Liga","19","1997","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Benoît Assou-Ekotto","cmCMR","DF","Metz","frLigue 1","33","1984","13","1,051","81","30.7","11.7","13","81","10","0","","3","0.62","7","18","-11","-0.94","+0.24","10.5","20.2","-9.7","-0.83","-0.03",
"Simon Asta","deGER","MF","Augsburg","deBundesliga","16","2001","1","11","11","0.4","0.1","0","","0","1","","3","0.00","0","0","0","0.00","+0.09","0.0","0.0","0.0","0.00","-0.10",
"Davide Astori","itITA","DF","Fiorentina","itSerie A","30","1987","25","2,250","90","65.8","25.0","25","","25","0","","0","1.40","34","29","+5","+0.20","-0.03","34.7","25.1","+9.7","+0.39","+0.08",
"Christian Atsu","ghGHA","FW,MF","Newcastle Utd","engPremier League","25","1992","28","1,784","64","52.2","19.8","19","","12","9","","0","1.32","17","22","-5","-0.25","-0.09","20.6","24.4","-3.8","-0.19","+0.20",
"Pierre-Emerick Aubameyang","gaGAB","FW","Arsenal","engPremier League","28","1989","13","1,057","81","30.9","11.7","12","","10","1","","0","1.62","26","15","+11","+0.94","+0.48","19.5","15.6","+3.9","+0.33","-0.30",
"Pierre-Emerick Aubameyang","gaGAB","FW","Dortmund","deBundesliga","28","1989","16","1,416","89","46.3","15.7","16","","14","0","","0","1.75","39","21","+18","+1.14","+1.20","35.4","17.5","+18.0","+1.14","+0.82",
"Jean-Kévin Augustin","frFRA","FW","RB Leipzig","deBundesliga","20","1997","25","1,266","51","41.4","14.1","14","","2","11","","6","1.64","35","19","+16","+1.14","+1.74","22.9","18.9","+4.0","+0.28","+0.22",
"Ludwig Augustinsson","seSWE","DF,FW","Werder Bremen","deBundesliga","23","1994","29","2,532","87","82.7","28.1","29","","26","0","","0","1.34","33","34","-1","-0.04","+0.31","33.1","37.2","-4.1","-0.15","+0.20",
"Yann Aurel Bisseck","deGER","DF,MF","Köln","deBundesliga","16","2000","3","156","52","5.1","1.7","1","","1","2","","2","0.33","2","5","-3","-1.73","-0.74","2.1","5.5","-3.4","-1.96","-1.31",
"Serge Aurier","ciCIV","DF","Tottenham","engPremier League","24","1992","17","1,429","84","41.8","15.9","16","","14","1","","13","2.18","35","12","+23","+1.45","+0.77","30.5","9.7","+20.8","+1.31","+0.86",
"Charlie Austin","engENG","FW","Southampton","engPremier League","28","1989","24","1,037","43","30.3","11.5","10","","3","14","","1","0.92","14","15","-1","-0.09","+0.59","15.3","10.5","+4.8","+0.41","+0.79",
"Danilo Avelar","brBRA","DF","Amiens","frLigue 1","28","1989","21","1,727","82","50.5","19.2","20","86","18","1","11","4","1.24","23","21","+2","+0.10","+0.48","18.0","26.0","-7.9","-0.41","+0.34",
"Felipe Avenatti","uyURU","FW","Bologna","itSerie A","24","1993","11","468","43","13.7","5.2","4","","1","7","","5","0.27","3","5","-2","-0.38","-0.08","4.3","8.6","-4.4","-0.84","-0.52",
"Durel Avounou","cgCGO","DF,MF","Caen","frLigue 1","19","1997","9","651","72","19.0","7.2","8","75","3","1","55","17","1.44","6","5","+1","+0.14","+0.98","9.4","7.4","+2.0","+0.28","+0.51",
"Chidozie Awaziem","ngNGA","DF","Nantes","frLigue 1","20","1997","22","1,512","69","44.2","16.8","16","86","14","6","24","7","1.50","14","18","-4","-0.24","-0.19","17.4","18.2","-0.9","-0.05","-0.27",
"André Ayew","ghGHA","MF,FW","West Ham","engPremier League","27","1989","18","895","50","26.2","9.9","9","","4","9","","4","0.94","11","24","-13","-1.31","-1.06","10.2","16.5","-6.3","-0.64","-0.20",
"André Ayew","ghGHA","MF,FW","Swansea City","engPremier League","27","1989","12","950","79","27.8","10.6","10","","7","2","","0","0.75","9","17","-8","-0.76","-0.03","10.7","17.9","-7.2","-0.68","+0.04",
"Jordan Ayew","ghGHA","FW,MF","Swansea City","engPremier League","25","1991","36","2,852","79","83.4","31.7","33","","22","3","","0","0.89","26","49","-23","-0.73","+0.07","27.9","48.3","-20.4","-0.64","+0.40",
"Karim Azamoum","frFRA","MF","Troyes","frLigue 1","27","1990","30","2,251","75","65.8","25.0","26","81","17","4","33","5","0.83","19","33","-14","-0.56","+0.44","23.1","31.3","-8.1","-0.33","+0.12",
"César Azpilicueta","esESP","DF","Chelsea","engPremier League","27","1989","37","3,330","90","97.4","37.0","37","","37","0","","1","1.81","61","38","+23","+0.62","-0.38","52.9","33.8","+19.1","+0.52","-0.92",
"Florian Baak","deGER","DF","Hertha BSC","deBundesliga","18","1999","0","","","","","0","","0","0","","2","","","","","","","","","","","",
"Ludovic Baal","gfGUF","DF","Rennes","frLigue 1","31","1986","17","1,159","68","33.9","12.9","14","79","9","3","16","5","1.29","12","12","0","0.00","-0.24","14.4","16.5","-2.1","-0.16","-0.27",
"Khouma Babacar","snSEN","FW","Fiorentina","itSerie A","24","1993","16","448","28","13.1","5.0","1","","0","15","","6","1.25","8","5","+3","+0.60","+0.45","10.3","7.1","+3.2","+0.65","+0.33",
"Khouma Babacar","snSEN","FW","Sassuolo","itSerie A","24","1993","13","750","58","21.9","8.3","8","","4","5","","3","1.23","7","16","-9","-1.08","-0.37","9.2","9.1","+0.1","+0.02","+0.11",
"Carlos Bacca","coCOL","FW","Villarreal","esLa Liga","30","1986","35","2,497","71","73.0","27.7","30","78","11","5","29","0","1.63","43","35","+8","+0.29","+0.39","38.7","36.8","+1.9","+0.07","+0.27",
"Daniel Bachmann","atAUT","GK","Watford","engPremier League","23","1994","0","","","","","0","","0","0","","8","","","","","","","","","","","",
"Milan Badelj","hrCRO","MF","Fiorentina","itSerie A","28","1989","27","2,351","87","68.7","26.1","27","","22","0","","2","1.56","38","28","+10","+0.38","+0.55","40.0","23.6","+16.4","+0.63","+0.86",
"Loic Badiashile","frFRA","GK","Monaco","frLigue 1","19","1998","0","","","","","0","","0","0","","2","","","","","","","","","","","",
"Holger Badstuber","deGER","DF,MF","Stuttgart","deBundesliga","28","1989","27","2,173","80","71.0","24.1","24","","23","3","","0","1.63","26","23","+3","+0.12","+0.43","30.1","31.2","-1.2","-0.05","+0.15",
"Dylan Bahamboula","cgCGO","FW,MF","Dijon","frLigue 1","22","1995","4","30","8","0.9","0.3","0","","0","4","8","9","0.25","1","0","+1","+3.00","+3.50","1.0","0.3","+0.6","+1.89","+2.49",
"Farès Bahlouli","frFRA","MF,FW","Lille","frLigue 1","22","1995","11","307","28","9.0","3.4","2","51","0","9","23","10","0.82","3","2","+1","+0.29","+1.07","3.9","4.7","-0.8","-0.24","+0.36",
"Stéphane Bahoken","cmCMR","FW","Strasbourg","frLigue 1","25","1992","26","1,662","64","48.6","18.5","19","81","8","7","18","5","1.00","21","28","-7","-0.38","+0.44","22.4","27.6","-5.2","-0.28","+0.11",
"Mike-Steven Bähre","deGER","MF","Hannover 96","deBundesliga","21","1995","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Daniel Baier","deGER","MF","Augsburg","deBundesliga","33","1984","29","2,538","88","82.9","28.2","29","","23","0","","1","1.17","38","43","-5","-0.18","-0.52","39.1","35.4","+3.7","+0.13","+0.21",
"Leon Bailey","jmJAM","FW,DF","Leverkusen","deBundesliga","19","1997","30","2,215","74","72.4","24.6","25","","15","5","","3","1.53","42","27","+15","+0.61","+0.72","43.7","28.3","+15.4","+0.63","+0.29",
"Eric Bailly","ciCIV","DF","Manchester Utd","engPremier League","23","1994","13","1,001","77","29.3","11.1","11","","11","2","","5","2.46","24","6","+18","+1.62","+0.80","17.9","11.9","+6.0","+0.54","+0.20",
"Leighton Baines","engENG","DF","Everton","engPremier League","32","1984","22","1,909","87","55.8","21.2","22","","20","0","","1","1.23","22","34","-12","-0.57","-0.45","23.0","26.5","-3.5","-0.17","+0.33",
"Riad Bajić","baBIH","FW,MF","Udinese","itSerie A","23","1994","5","80","16","2.3","0.9","0","","0","5","","14","0.00","1","2","-1","-1.13","-0.75","1.1","1.7","-0.6","-0.66","-0.52",
"Marvin Bakalorz","deGER","MF","Hannover 96","deBundesliga","27","1989","28","2,055","73","67.2","22.8","23","","16","5","","6","1.29","31","36","-5","-0.22","+0.23","30.3","42.3","-12.0","-0.53","-0.62",
"Cédric Bakambu","cdCOD","FW","Villarreal","esLa Liga","26","1991","15","1,263","84","36.9","14.0","15","84","9","0","","0","1.60","22","16","+6","+0.43","+0.39","18.0","18.4","-0.3","-0.02","-0.03",
"Tiemoué Bakayoko","frFRA","MF","Chelsea","engPremier League","22","1994","29","2,126","73","62.2","23.6","24","","20","5","","5","2.03","37","20","+17","+0.72","+0.23","31.4","21.5","+9.9","+0.42","-0.32",
"Zakaria Bakkali","beBEL","FW,MF","La Coruña","esLa Liga","21","1996","23","909","40","26.6","10.1","10","69","1","13","17","6","0.61","11","20","-9","-0.89","+0.15","10.2","17.4","-7.1","-0.70","-0.70",
"Ridle Baku","deGER","MF","Mainz 05","deBundesliga","19","1998","3","233","78","7.6","2.6","3","","2","0","","1","2.00","6","3","+3","+1.16","+1.70","4.1","2.4","+1.6","+0.64","+1.09",
"Keita Baldé","snSEN","FW,MF","Monaco","frLigue 1","22","1995","23","1,473","64","43.1","16.4","19","73","3","4","22","2","2.09","36","20","+16","+0.98","-0.13","22.1","22.5","-0.5","-0.03","-0.69",
"Sam Baldock","engENG","FW","Brighton","engPremier League","28","1989","2","32","16","0.9","0.4","0","","0","2","","10","0.00","0","1","-1","-2.81","-2.31","0.3","1.1","-0.8","-2.37","-2.03",
"Gareth Bale","wlsWAL","FW,MF","Real Madrid","esLa Liga","28","1989","26","1,799","69","52.6","20.0","20","82","10","6","26","1","1.92","50","22","+28","+1.40","+0.18","46.4","23.5","+23.0","+1.15","+0.08",
"Mikel Balenziaga","esESP","DF","Athletic Club","esLa Liga","29","1988","18","1,549","86","45.3","17.2","18","86","13","0","","0","1.11","23","24","-1","-0.06","+0.28","24.1","22.5","+1.6","+0.09","+0.20",
"Andrija Balić","hrCRO","MF","Udinese","itSerie A","19","1997","21","1,083","52","31.7","12.0","11","","7","10","","16","0.71","11","25","-14","-1.16","-1.12","14.6","17.8","-3.2","-0.27","-0.16",
"Iván Balliu","alALB","DF","Metz","frLigue 1","25","1992","25","1,951","78","57.0","21.7","22","86","19","3","18","5","0.68","19","47","-28","-1.29","-0.43","22.5","42.4","-20.0","-0.92","-0.25",
"Fodé Ballo-Touré","snSEN","DF","Lille","frLigue 1","20","1997","27","2,055","76","60.1","22.8","25","80","18","2","29","7","1.07","19","37","-18","-0.79","-0.26","17.7","34.4","-16.6","-0.73","-0.40",
"Florent Balmont","frFRA","MF","Dijon","frLigue 1","37","1980","21","860","41","25.1","9.6","9","70","1","12","19","8","1.24","15","22","-7","-0.73","-0.35","11.4","15.5","-4.2","-0.44","+0.20",
"Leon Balogun","ngNGA","DF","Mainz 05","deBundesliga","29","1988","14","1,173","84","38.3","13.0","14","","10","0","","9","1.00","15","25","-10","-0.77","-0.58","13.3","21.3","-8.0","-0.61","-0.40",
"Mario Balotelli","itITA","FW","Nice","frLigue 1","26","1990","28","2,269","81","66.3","25.2","26","85","14","2","24","0","1.68","39","37","+2","+0.08","+0.16","35.1","34.7","+0.4","+0.01","+0.06",
"Abdoulaye Bamba","ciCIV","DF","Angers","frLigue 1","27","1990","18","1,533","85","44.8","17.0","17","90","16","1","9","9","0.78","15","25","-10","-0.59","-0.59","21.3","22.0","-0.7","-0.04","-0.16",
"Jonathan Bamba","ciCIV","FW","Saint-Étienne","frLigue 1","21","1996","34","2,572","76","75.2","28.6","27","87","22","7","33","2","1.53","39","34","+5","+0.17","+1.02","42.9","35.8","+7.1","+0.25","+1.34",
"Yacine Bammou","maMAR","MF,FW","Nantes","frLigue 1","25","1991","16","725","45","21.2","8.1","10","62","1","6","18","7","1.13","5","8","-3","-0.37","-0.31","9.6","7.7","+1.9","+0.24","+0.18",
"Gauthier Banaziak","frFRA","GK","Amiens","frLigue 1","20","1997","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Éver Banega","arARG","MF","Sevilla","esLa Liga","29","1988","31","2,399","77","70.1","26.7","25","89","22","6","28","1","1.29","31","48","-17","-0.64","-1.34","37.2","38.5","-1.4","-0.05","-0.63",
"Mattia Bani","itITA","DF","Chievo","itSerie A","23","1993","16","1,317","82","38.5","14.6","15","","13","1","","17","0.75","12","25","-13","-0.89","-0.46","7.2","21.3","-14.0","-0.96","-0.65",
"Beni Baningime","cdCOD","MF","Everton","engPremier League","18","1998","8","198","25","5.8","2.2","1","","0","7","","6","1.25","0","2","-2","-0.91","-0.57","2.6","1.9","+0.7","+0.31","+0.66",
"Léo Baptistão","brBRA","FW,MF","Espanyol","esLa Liga","24","1992","36","2,677","74","78.3","29.7","31","80","17","5","37","1","1.25","31","34","-3","-0.10","+0.26","33.8","38.4","-4.6","-0.15","+0.64",
"Sekou Baradji","frFRA","MF","Amiens","frLigue 1","33","1984","1","7","7","0.2","0.1","0","","0","1","7","6","1.00","0","0","0","0.00","+0.13","0.0","0.1","0.0","-0.40","+0.18",
"Antonín Barák","czCZE","MF","Udinese","itSerie A","22","1994","34","2,713","80","79.3","30.1","31","","25","3","","3","1.09","37","44","-7","-0.23","+0.79","33.3","37.0","-3.8","-0.12","+0.17",
"Andrea Barberis","itITA","MF","Crotone","itSerie A","23","1993","38","3,029","80","88.6","33.7","34","","22","4","","0","0.92","32","60","-28","-0.83","-1.29","28.2","50.1","-21.9","-0.65","-0.19",
"Théo Barbet","frFRA","DF","Dijon","frLigue 1","16","2001","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Gabriel Barbosa","brBRA","FW","SPAL","itSerie A","18","1999","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Gabriel Barbosa","brBRA","FW,MF","Inter","itSerie A","20","1996","0","","","","","0","","0","0","","2","","","","","","","","","","","",
"Mariano Barbosa","arARG","GK","Villarreal","esLa Liga","33","1984","13","1,125","87","32.9","12.5","12","90","12","1","45","18","1.62","22","14","+8","+0.64","+0.68","19.0","15.0","+4.0","+0.32","+0.48",
"Enis Bardhi","mkMKD","MF","Levante","esLa Liga","22","1995","26","1,580","61","46.2","17.6","16","82","8","10","26","8","1.35","28","27","+1","+0.06","+0.79","23.1","24.7","-1.6","-0.09","+0.75",
"Phil Bardsley","sctSCO","DF","Burnley","engPremier League","32","1985","13","1,125","87","32.9","12.5","13","","12","0","","20","1.08","8","13","-5","-0.40","-0.48","10.2","18.3","-8.1","-0.65","-0.22",
"Keidi Bare","alALB","MF","Atlético Madrid","esLa Liga","19","1997","0","","","","","0","","0","0","","1","","","","","","","","","","","",
"Nicolò Barella","itITA","MF","Cagliari","itSerie A","20","1997","34","2,955","87","86.4","32.8","34","","23","0","","0","1.00","28","49","-21","-0.64","+0.72","34.8","47.6","-12.8","-0.39","+0.92",
"Philipp Bargfrede","deGER","MF","Werder Bremen","deBundesliga","28","1989","27","1,859","69","60.8","20.7","23","","8","4","","5","1.26","27","22","+5","+0.24","+0.84","23.8","24.8","-1.0","-0.05","+0.33",
"Ross Barkley","engENG","MF","Chelsea","engPremier League","23","1993","2","129","65","3.8","1.4","2","","0","0","","6","0.00","0","4","-4","-2.79","-3.56","1.4","2.8","-1.4","-0.97","-1.57",
"Aymen Barkok","maMAR","FW,MF","Eint Frankfurt","deBundesliga","19","1998","9","314","35","10.3","3.5","2","","0","7","","8","1.56","3","3","0","0.00","0.00","2.3","3.9","-1.5","-0.44","-0.51",
"Ashley Barnes","engENG","FW","Burnley","engPremier League","27","1989","36","2,165","60","63.3","24.1","21","","14","15","","1","1.42","26","23","+3","+0.12","+0.55","23.0","32.6","-9.6","-0.40","+0.27",
"Harvey Barnes","engENG","MF,FW","Leicester City","engPremier League","19","1997","3","10","3","0.3","0.1","0","","0","3","","3","1.33","1","0","+1","+9.00","+9.13","0.6","0.0","+0.6","+5.04","+5.00",
"Antonio Barragán","esESP","DF","Betis","esLa Liga","30","1987","29","2,373","82","69.4","26.4","28","84","23","1","14","4","1.59","38","43","-5","-0.19","-0.53","31.5","35.5","-4.1","-0.15","-0.24",
"Antonio Barreca","itITA","DF","Torino","itSerie A","22","1995","9","468","52","13.7","5.2","3","","2","6","","17","1.00","8","11","-3","-0.58","-0.91","4.6","6.5","-1.9","-0.37","-0.39",
"Édgar Barreto","pyPAR","MF","Sampdoria","itSerie A","33","1984","28","1,965","70","57.5","21.8","24","","13","4","","5","1.32","30","42","-12","-0.55","-1.04","29.2","36.2","-7.0","-0.32","-0.33",
"Barri","esESP","MF,FW","Getafe","esLa Liga","21","1995","2","113","57","3.3","1.3","1","90","1","1","23","2","3.00","1","0","+1","+0.80","+0.58","1.5","1.8","-0.3","-0.26","-0.50",
"Musa Barrow","gmGAM","FW","Atalanta","itSerie A","18","1998","12","443","37","13.0","4.9","5","","0","7","","5","1.67","11","4","+7","+1.42","+1.09","12.6","4.1","+8.5","+1.73","+1.15",
