Name, Nation, Position, Club, League, Age, YearBorn,MP,Mins,Mn/MP,Min%, 90s,Starts,Mn/Start,CompleteMatches,Subs,Mn/Sub, unusedSub, PointsPerMatch, GoalsScoredOnPitch,GoalsAllowedOnPitch,Scored-Allowed, Scored-Allowed90,gOnOffPlusMinus90,XgGoalsScoredOnPitch,XgGoalsAllowedOnPitch,XgScored-Allowed, XgScored-Allowed90, XgOnOffPlusMinus90
"Ulisses Garcia","chSUI","DF","Marseille","frLigue 1","29-323","1996","4","211","53","16.7","2.3","2","77","0","2","29","6","1.50","5","4","+1","+0.43","-1.29","3.8","4.0","-0.2","-0.09","-1.23",
"Gvidas Gineitis","ltLTU","MF,FW","Torino","itSerie A","21-229","2004","8","246","31","22.8","2.7","2","74","1","6","17","4","1.25","2","7","-5","-1.83","-1.29","2.6","4.5","-1.9","-0.70","-0.36",
"Issa Diop","frFRA","DF","Fulham","engPremier League","28-325","1997","3","224","75","19.1","2.5","2","88","1","1","49","2","0.00","2","5","-3","-1.21","-1.30","2.1","4.0","-1.9","-0.77","-0.75",
"Karl Jakob Hein","eeEST","GK","Werder Bremen","deBundesliga","23-231","2002","2","180","90","16.7","2.0","2","90","2","0","","9","1.50","1","4","-3","-1.50","-1.30","2.3","4.2","-1.9","-0.95","-0.52",
"Rodrygo","brBRA","FW","Real Madrid","esLa Liga","24-325","2001","11","317","29","27.1","3.5","3","68","0","8","14","2","2.36","3","2","+1","+0.28","-1.30","5.9","2.1","+3.8","+1.08","-0.24",
"Randal Kolo Muani","frFRA","FW","Tottenham","engPremier League","26-360","1998","6","305","51","26.1","3.4","4","67","1","2","19","1","0.67","3","5","-2","-0.59","-1.32","2.4","5.1","-2.7","-0.80","-0.50",
"Lorenzo De Silvestri","itITA","DF","Bologna","itSerie A","37-191","1988","5","202","40","18.7","2.2","3","64","0","2","6","7","2.00","2","2","0","0.00","-1.33","1.7","2.8","-1.1","-0.47","-1.07",
"Marvin Friedrich","deGER","DF","Gladbach","deBundesliga","29-352","1995","3","126","42","11.7","1.4","1","90","1","2","18","9","1.33","2","4","-2","-1.43","-1.33","1.8","3.1","-1.2","-0.88","-0.90",
"Miguel Gutiérrez","esESP","DF,MF","Napoli","itSerie A","24-126","2001","7","295","42","27.3","3.3","3","78","1","4","15","3","1.86","4","5","-1","-0.31","-1.34","5.0","2.4","+2.5","+0.78","+0.71",
"Elif Elmas","mkMKD","MF,FW","Napoli","itSerie A","26-067","1999","9","341","38","31.6","3.8","3","69","0","6","22","1","1.78","2","3","-1","-0.26","-1.36","3.4","3.8","-0.5","-0.13","-0.57",
"Alexander Isak","seSWE","FW","Liverpool","engPremier League","26-070","1999","5","318","64","29.4","3.5","4","74","0","1","24","1","0.60","1","5","-4","-1.13","-1.37","6.1","4.2","+1.9","+0.54","+0.29",
"Toni Lato","esESP","DF","Mallorca","esLa Liga","28-009","1997","4","159","40","12.6","1.8","2","78","0","2","2","4","0.00","1","4","-3","-1.70","-1.37","1.3","4.5","-3.2","-1.82","-1.23",
"Omar Marmoush","egEGY","FW,MF","Manchester City","engPremier League","26-296","1999","8","188","24","16.1","2.1","2","62","0","6","11","1","1.50","3","3","0","0.00","-1.37","4.1","2.3","+1.8","+0.88","+0.11",
"Ayoze Pérez","esESP","FW","Villarreal","esLa Liga","32-124","1993","6","184","31","15.7","2.0","1","62","0","5","24","0","2.17","3","3","0","0.00","-1.37","2.8","2.2","+0.6","+0.29","-0.38",
"Piotr Zieliński","plPOL","MF","Inter","itSerie A","31-194","1994","9","223","25","20.6","2.5","1","54","0","8","21","3","1.67","6","6","0","0.00","-1.37","4.9","2.6","+2.4","+0.95","-0.13",
"Mads Hermansen","dkDEN","GK","West Ham","engPremier League","25-142","2000","4","360","90","33.3","4.0","4","90","4","0","","8","0.75","4","11","-7","-1.75","-1.38","4.3","5.5","-1.1","-0.28","+0.49",
"Sandi Lovrić","siSVN","MF","Udinese","itSerie A","27-247","1998","3","104","35","8.9","1.2","1","60","0","2","22","8","0.33","1","3","-2","-1.73","-1.39","0.7","2.1","-1.4","-1.18","-1.13",
"Jorge Herrando","esESP","DF","Osasuna","esLa Liga","24-275","2001","10","386","39","30.6","4.3","4","75","2","6","15","4","0.90","3","9","-6","-1.40","-1.40","3.6","7.6","-3.9","-0.92","-0.95",
"Denis Vavro","skSVK","DF","Wolfsburg","deBundesliga","29-234","1996","1","90","90","9.1","1.0","1","90","1","0","","2","0.00","1","3","-2","-2.00","-1.40","2.1","1.0","+1.1","+1.10","+1.50",
"Pierrick Capelle","frFRA","MF","Angers","frLigue 1","38-229","1987","2","54","27","4.6","0.6","0","","0","2","27","10","0.00","0","1","-1","-1.67","-1.42","0.9","1.3","-0.4","-0.73","+0.18",
"Nelson Deossa","coCOL","MF","Betis","esLa Liga","25-297","2000","5","107","21","9.1","1.2","1","45","0","4","16","2","1.00","2","3","-1","-0.84","-1.43","1.5","1.3","+0.2","+0.14","-0.27",
"Ethan Pinnock","jmJAM","DF","Brentford","engPremier League","32-185","1993","2","155","78","13.2","1.7","2","78","0","0","","9","0.50","2","4","-2","-1.16","-1.43","1.1","2.1","-0.9","-0.54","-1.14",
"Fallou Cham","gmGAM","DF","Hellas Verona","itSerie A","19-289","2006","5","214","43","18.3","2.4","3","62","0","2","14","6","0.60","1","6","-5","-2.10","-1.44","2.2","3.2","-1.0","-0.42","-0.47",
"Jacob Ondrejka","seSWE","MF,FW","Parma","itSerie A","23-089","2002","1","45","45","3.8","0.5","0","","0","1","45","1","0.00","0","1","-1","-2.00","-1.44","0.8","1.2","-0.5","-0.96","-0.68",
"Jonathan Rowe","engENG","FW","Bologna","itSerie A","22-214","2003","6","267","45","24.7","3.0","3","64","0","3","25","4","1.83","3","3","0","0.00","-1.44","5.8","3.3","+2.5","+0.85","+0.60",
"Robert Glatzel","deGER","FW,MF","Hamburger SV","deBundesliga","31-326","1994","8","88","11","8.9","1.0","0","","0","8","11","0","1.00","1","3","-2","-2.05","-1.45","1.9","3.3","-1.4","-1.41","-1.14",
"David López","esESP","DF","Girona","esLa Liga","36-052","1989","3","202","67","17.3","2.2","2","77","1","1","49","0","0.00","1","6","-5","-2.23","-1.48","1.3","5.1","-3.7","-1.67","-1.17",
"Budu Zivzivadze","geGEO","FW","Heidenheim","deBundesliga","31-265","1994","8","377","47","34.9","4.2","6","52","0","2","32","0","0.25","3","13","-10","-2.39","-1.49","4.4","8.0","-3.6","-0.87","-0.16",
"Neal Maupay","frFRA","FW","Marseille","frLigue 1","29-108","1996","1","2","2","0.2","0.0","0","","0","1","2","2","3.00","0","0","0","0.00","-1.50","0.0","0.0","0.0","0.00","-0.93",
"Kauã Santos","brBRA","GK","Eint Frankfurt","deBundesliga","22-233","2003","4","360","90","36.4","4.0","4","90","4","0","","5","1.00","11","13","-2","-0.50","-1.50","5.8","6.1","-0.4","-0.09","-0.82",
"Tadjidine Mmadi","frFRA","FW","Marseille","frLigue 1","18-272","2007","1","5","5","0.4","0.1","0","","0","1","5","4","3.00","0","0","0","0.00","-1.51","0.0","0.0","0.0","+0.56","-0.37",
"Joseph Liteta","zmZAM","MF","Cagliari","itSerie A","19-281","2006","2","97","49","8.3","1.1","2","49","0","0","","5","0.50","1","3","-2","-1.86","-1.52","0.5","2.2","-1.7","-1.57","-1.02",
"Christian Nørgaard","dkDEN","MF","Arsenal","engPremier League","31-265","1994","2","15","8","1.4","0.2","0","","0","2","8","6","3.00","0","0","0","0.00","-1.52","0.1","0.1","0.0","+0.20","-1.03",
"Darryl Bakola","frFRA","MF","Marseille","frLigue 1","18-000","2007","5","28","6","2.2","0.3","0","","0","5","6","4","1.80","3","3","0","0.00","-1.53","1.3","2.1","-0.8","-2.49","-3.50",
"Deiver Machado","coCOL","DF","Lens","frLigue 1","32-089","1993","4","272","68","23.2","3.0","4","68","1","0","","3","1.50","2","3","-1","-0.33","-1.53","4.9","5.5","-0.5","-0.18","-0.76",
"Asier Osambela","esESP","DF,MF","Osasuna","esLa Liga","21-295","2004","5","211","42","16.7","2.3","2","76","0","3","20","9","0.80","2","6","-4","-1.71","-1.53","3.6","3.7","-0.1","-0.05","+0.25",
"Kai Havertz","deGER","FW","Arsenal","engPremier League","26-172","1999","1","31","31","2.9","0.3","0","","0","1","31","0","3.00","0","0","0","0.00","-1.54","0.2","0.8","-0.6","-1.64","-2.94",
"Jair Cunha","brBRA","DF","Nott'ham Forest","engPremier League","20-268","2005","1","90","90","8.3","1.0","1","90","1","0","","8","0.00","0","2","-2","-2.00","-1.55","0.2","3.2","-2.9","-2.93","-2.89",
"Derek Cornelius","caCAN","DF","Marseille","frLigue 1","28-005","1997","2","58","29","4.6","0.6","0","","0","2","29","1","1.50","1","1","0","0.00","-1.57","0.8","1.6","-0.8","-1.27","-2.31",
"Jonathan Rowe","engENG","FW","Marseille","frLigue 1","22-214","2003","1","62","62","4.9","0.7","1","62","0","0","","0","0.00","0","0","0","0.00","-1.58","1.0","0.5","+0.5","+0.78","-0.16",
"Iker Losada","esESP","MF,FW","Levante","esLa Liga","24-121","2001","3","40","13","3.2","0.4","0","","0","3","13","10","0.00","0","1","-1","-2.25","-1.59","0.0","1.4","-1.3","-3.02","-2.66",
"Nick Woltemade","deGER","FW","Stuttgart","deBundesliga","23-289","2002","1","90","90","9.1","1.0","1","90","1","0","","0","0.00","1","2","-1","-1.00","-1.60","1.7","0.3","+1.3","+1.34","+1.30",
"Hamed Junior Traorè","ciCIV","MF,FW","Marseille","frLigue 1","25-287","2000","1","85","85","6.7","0.9","1","85","0","0","","1","0.00","0","0","0","0.00","-1.61","0.7","1.4","-0.7","-0.75","-1.80",
"Justin-Noël Kalumba","frFRA","FW,MF","Angers","frLigue 1","20-340","2004","4","224","56","19.1","2.5","3","71","1","1","11","1","0.25","1","5","-4","-1.61","-1.61","2.0","5.5","-3.5","-1.42","-0.65",
"Charalampos Lykogiannis","grGRE","DF","Bologna","itSerie A","32-039","1993","5","353","71","32.7","3.9","4","81","2","1","31","7","1.40","2","2","0","0.00","-1.61","2.6","3.3","-0.8","-0.19","-0.88",
"İsak Vural","trTUR","MF","Pisa","itSerie A","19-186","2006","6","262","44","24.3","2.9","3","70","0","3","17","4","1.17","3","8","-5","-1.72","-1.61","2.5","4.4","-1.9","-0.64","-0.34",
"Filippo Romagna","itITA","DF","Sassuolo","itSerie A","28-188","1997","3","201","67","17.2","2.2","3","67","1","0","","5","0.33","0","3","-3","-1.34","-1.62","1.5","2.1","-0.6","-0.29","0.00",
"Douglas Luiz","brBRA","MF","Nott'ham Forest","engPremier League","27-205","1998","4","185","46","17.1","2.1","4","46","0","0","","3","0.50","1","5","-4","-1.95","-1.64","1.6","2.3","-0.7","-0.33","-0.06",
"Jacob Ramsey","engENG","MF","Newcastle Utd","engPremier League","24-186","2001","6","213","36","18.2","2.4","1","45","0","5","34","2","0.67","3","6","-3","-1.27","-1.64","2.1","5.0","-2.9","-1.22","-1.71",
"Amin Sarr","seSWE","FW","Hellas Verona","itSerie A","24-264","2001","13","346","27","29.6","3.8","2","71","0","11","19","0","0.46","1","9","-8","-2.08","-1.64","4.0","6.3","-2.3","-0.61","-0.80",
"Cristhian Mosquera","esESP","DF","Arsenal","engPremier League","21-156","2004","8","300","38","27.8","3.3","2","68","1","6","28","4","2.13","4","3","+1","+0.30","-1.66","5.4","1.6","+3.7","+1.12","-0.14",
"Yuito Suzuki","jpJPN","MF,FW","Freiburg","deBundesliga","24-036","2001","6","355","59","35.9","3.9","4","71","0","2","36","3","0.67","6","12","-6","-1.52","-1.66","4.4","6.6","-2.2","-0.55","-0.70",
"Sergi Roberto","esESP","MF","Como","itSerie A","33-296","1992","5","184","37","15.7","2.0","2","55","0","3","25","0","1.60","2","3","-1","-0.49","-1.68","2.2","2.2","0.0","+0.01","-0.43",
"Joe Willock","engENG","MF,FW","Newcastle Utd","engPremier League","26-102","1999","5","127","25","10.9","1.4","1","61","0","4","17","7","2.00","0","2","-2","-1.42","-1.68","0.7","2.3","-1.5","-1.10","-1.43",
"Mikel Vesga","esESP","MF","Athletic Club","esLa Liga","32-193","1993","11","225","20","17.9","2.5","1","45","0","10","18","2","1.45","2","6","-4","-1.60","-1.69","1.8","4.3","-2.5","-1.00","-1.70",
"Toni Fernández","esESP","FW","Barcelona","esLa Liga","17-138","2008","1","45","45","3.6","0.5","1","45","0","0","","9","3.00","1","1","0","0.00","-1.70","0.5","1.4","-0.9","-1.82","-2.78",
"Joël Piroe","nlNED","FW,MF","Leeds United","engPremier League","26-120","1999","6","192","32","16.4","2.1","2","67","0","4","15","6","0.50","0","5","-5","-2.34","-1.70","3.1","3.3","-0.2","-0.11","+0.13",
"Álex Forés","esESP","FW","Oviedo","esLa Liga","24-232","2001","8","139","17","11.0","1.5","1","57","0","7","12","5","0.13","0","4","-4","-2.59","-1.71","1.9","2.4","-0.5","-0.34","+0.75",
"Nhoa Sangui","frFRA","DF","Paris FC","frLigue 1","19-276","2006","8","334","42","26.5","3.7","3","86","1","5","15","0","1.25","3","9","-6","-1.62","-1.71","4.4","5.5","-1.0","-0.27","-0.15",
"Williot Swedberg","seSWE","MF,FW","Celta Vigo","esLa Liga","21-302","2004","6","236","39","20.2","2.6","3","54","0","3","24","1","0.67","1","5","-4","-1.53","-1.72","2.3","2.0","+0.3","+0.11","+0.30",
"Zachary Athekame","chSUI","DF,FW","Milan","itSerie A","20-352","2004","7","112","16","9.6","1.2","1","56","0","6","9","4","2.14","1","2","-1","-0.80","-1.74","1.4","2.4","-1.0","-0.80","-1.34",
"Bambo Diaby","snSEN","DF","Elche","esLa Liga","27-348","1997","2","49","25","3.9","0.5","1","45","0","1","4","10","2.00","0","1","-1","-1.84","-1.76","0.1","0.6","-0.5","-0.96","-0.67",
"Luca Lipani","itITA","MF","Sassuolo","itSerie A","20-196","2005","3","113","38","9.7","1.3","1","72","0","2","21","9","0.33","2","4","-2","-1.59","-1.76","1.6","2.2","-0.6","-0.50","-0.23",
"Oier Zarraga","esESP","MF","Udinese","itSerie A","26-330","1999","7","183","26","15.6","2.0","1","90","1","6","16","6","2.00","0","4","-4","-1.97","-1.78","1.4","2.4","-1.0","-0.47","-0.38",
"Reda Belahyane","maMAR","MF","Lazio","itSerie A","21-182","2004","4","154","39","13.2","1.7","0","","0","4","39","8","1.00","2","4","-2","-1.17","-1.79","3.3","2.6","+0.8","+0.44","+0.82",
"Alex Král","czCZE","MF","Union Berlin","deBundesliga","27-195","1998","8","201","25","18.6","2.2","1","63","0","7","20","3","1.38","3","7","-4","-1.79","-1.79","2.8","4.6","-1.9","-0.83","-0.48",
"Abdou Harroui","nlNED","MF,FW","Hellas Verona","itSerie A","27-321","1998","6","143","24","12.2","1.6","2","50","0","4","11","3","0.50","1","5","-4","-2.52","-1.82","0.9","2.3","-1.4","-0.89","-0.97",
"Kobbie Mainoo","engENG","MF","Manchester Utd","engPremier League","20-225","2005","8","177","22","16.4","2.0","0","","0","8","22","3","1.88","3","6","-3","-1.53","-1.82","6.8","3.5","+3.3","+1.65","+1.65",
"Luca Marianucci","itITA","DF","Napoli","itSerie A","21-130","2004","1","90","90","8.3","1.0","1","90","1","0","","11","0.00","1","2","-1","-1.00","-1.82","2.5","0.7","+1.7","+1.71","+1.58",
"Sergio Camello","esESP","FW,MF","Rayo Vallecano","esLa Liga","24-293","2001","7","218","31","18.6","2.4","2","64","0","5","18","3","0.38","2","6","-4","-1.65","-1.84","3.7","2.9","+0.8","+0.34","+0.30",
"Oliver Sonne","pePER","DF,FW","Burnley","engPremier League","25-020","2000","3","104","35","8.9","1.2","1","73","0","2","16","0","1.00","1","4","-3","-2.60","-1.84","1.5","3.3","-1.7","-1.49","-0.07",
"Muhammed Damar","deGER","FW,MF","Hoffenheim","deBundesliga","21-235","2004","8","227","28","21.0","2.5","2","67","0","6","16","4","1.63","1","3","-2","-0.79","-1.85","3.8","3.6","+0.1","+0.06","-0.06",
"Joshua Acheampong","engENG","DF","Chelsea","engPremier League","19-209","2006","5","349","70","32.3","3.9","4","78","1","1","37","6","1.40","4","5","-1","-0.26","-1.86","4.4","7.3","-2.9","-0.74","-2.11",
"Jenson Seelt","nlNED","DF","Sunderland","engPremier League","22-191","2003","2","134","67","11.5","1.5","1","52","0","1","82","1","1.50","0","2","-2","-1.34","-1.86","1.0","1.3","-0.4","-0.24","+0.16",
"Calvin Verdonk","idIDN","DF","Lille","frLigue 1","28-218","1997","5","267","53","22.8","3.0","2","90","2","3","29","3","1.20","2","4","-2","-0.67","-1.87","4.9","3.6","+1.3","+0.45","-0.35",
"Lasse Rieß","deGER","GK","Mainz 05","deBundesliga","24-126","2001","3","202","67","20.4","2.2","2","90","2","1","22","8","0.00","3","8","-5","-2.23","-1.89","2.4","5.6","-3.1","-1.40","-1.47",
"Roony Bardghji","seSWE","FW","Barcelona","esLa Liga","20-015","2005","7","177","25","14.0","2.0","2","51","0","5","15","4","2.14","3","3","0","0.00","-1.91","4.3","1.9","+2.4","+1.22","+0.42",
"Kwasi Sibo","ghGHA","MF","Oviedo","esLa Liga","27-159","1998","7","326","47","25.9","3.6","3","83","2","4","19","7","0.57","1","10","-9","-2.48","-1.91","3.4","7.8","-4.3","-1.20","-0.26",
"Pelayo Fernandez","esESP","DF","Rayo Vallecano","esLa Liga","22-215","2003","1","45","45","3.8","0.5","0","","0","1","45","2","3.00","0","1","-1","-2.00","-1.92","0.5","0.5","0.0","-0.08","-0.18",
"Arnau Tenas","esESP","GK","Villarreal","esLa Liga","24-184","2001","3","270","90","23.1","3.0","3","90","3","0","","8","1.33","5","6","-1","-0.33","-1.93","3.6","5.6","-2.0","-0.66","-1.65",
"William Mikelbrencis","frFRA","MF,DF","Hamburger SV","deBundesliga","21-278","2004","10","371","37","37.5","4.1","4","81","1","6","8","1","0.90","3","11","-8","-1.94","-1.94","5.7","6.8","-1.0","-0.25","+0.19",
"Morgan Sanson","frFRA","MF","Nice","frLigue 1","31-104","1994","11","232","21","19.8","2.6","1","70","0","10","16","0","1.27","1","6","-5","-1.94","-1.94","3.0","7.3","-4.3","-1.67","-1.16",
"Hernani","brBRA","MF,DF","Parma","itSerie A","31-248","1994","4","73","18","6.2","0.8","0","","0","4","18","3","0.50","0","2","-2","-2.47","-1.97","0.7","2.0","-1.3","-1.59","-1.37",
"Óscar Trejo","arARG","MF","Rayo Vallecano","esLa Liga","37-218","1988","4","44","11","3.8","0.5","0","","0","4","11","8","0.20","1","2","-1","-2.05","-1.97","1.5","0.7","+0.8","+1.64","+1.60",
"Ilias Akhomach","maMAR","MF,FW","Villarreal","esLa Liga","21-228","2004","7","165","24","14.1","1.8","2","45","0","5","15","5","2.71","1","2","-1","-0.55","-1.98","2.4","3.9","-1.5","-0.84","-1.68",
"John Stones","engENG","DF","Manchester City","engPremier League","31-186","1994","6","326","54","27.9","3.6","4","80","2","2","3","6","1.17","5","6","-1","-0.28","-1.98","6.1","4.5","+1.6","+0.43","-0.49",
"Fabian Rieder","chSUI","MF","Rennes","frLigue 1","23-287","2002","3","133","44","10.6","1.5","2","63","0","1","8","0","1.33","0","2","-2","-1.35","-1.99","0.7","2.7","-2.0","-1.34","-1.49",
"Andy Diouf","frFRA","MF","Lens","frLigue 1","22-197","2003","1","90","90","7.7","1.0","1","90","1","0","","0","0.00","0","1","-1","-1.00","-2.00","1.4","1.4","0.0","-0.03","-0.47",
"Fabio Carvalho","ptPOR","FW,MF","Brentford","engPremier League","23-092","2002","6","102","17","8.7","1.1","1","90","1","5","2","4","0.17","2","4","-2","-1.76","-2.02","2.1","2.0","+0.1","+0.09","-0.39",
"Daniel Parejo","esESP","MF","Villarreal","esLa Liga","36-228","1989","10","358","36","30.6","4.0","3","82","1","7","16","3","2.00","4","5","-1","-0.25","-2.02","4.3","4.2","+0.1","+0.03","-0.83",
"Wilfried Gnonto","itITA","FW","Leeds United","engPremier League","22-025","2003","6","248","41","21.2","2.8","4","59","0","2","7","0","0.67","0","7","-7","-2.54","-2.05","2.0","5.0","-3.0","-1.09","-1.10",
"Pierre-Yves Hamel","frFRA","FW","Paris FC","frLigue 1","31-300","1994","2","78","39","6.2","0.9","1","70","0","1","8","1","0.00","0","2","-2","-2.31","-2.08","0.6","1.5","-0.9","-1.01","-0.91",
"Luca Moro","itITA","FW","Sassuolo","itSerie A","24-309","2001","4","45","11","3.8","0.5","0","","0","4","11","9","0.75","0","1","-1","-2.00","-2.08","1.1","1.1","-0.1","-0.13","+0.17",
"Gerard Gumbau","esESP","MF,FW","Rayo Vallecano","esLa Liga","30-347","1994","7","86","12","7.4","1.0","0","","0","7","12","6","1.29","0","2","-2","-2.09","-2.09","0.7","2.7","-2.0","-2.10","-2.37",
"Piero Hincapié","ecECU","DF","Leverkusen","deBundesliga","23-325","2002","1","90","90","8.3","1.0","1","90","1","0","","1","0.00","1","2","-1","-1.00","-2.09","0.7","0.4","+0.3","+0.26","-0.29",
"Arnaud Kalimuendo","frFRA","FW","Nott'ham Forest","engPremier League","23-314","2002","6","71","12","6.6","0.8","0","","0","6","12","3","0.33","0","2","-2","-2.54","-2.09","0.9","1.9","-1.0","-1.25","-1.03",
"Timothée Kolodziejczak","frFRA","DF","Paris FC","frLigue 1","34-060","1991","4","120","30","9.5","1.3","1","84","0","3","12","10","1.50","1","4","-3","-2.25","-2.09","1.5","3.4","-1.9","-1.46","-1.43",
"Mathis Amougou","frFRA","MF","Strasbourg","frLigue 1","19-316","2006","7","232","33","19.8","2.6","2","58","0","5","23","4","1.71","3","6","-3","-1.16","-2.12","3.8","3.1","+0.7","+0.27","-0.30",
"Unai Gómez","esESP","FW,MF","Athletic Club","esLa Liga","22-189","2003","8","231","29","18.3","2.6","2","56","0","6","20","5","1.63","1","6","-5","-1.95","-2.12","4.0","4.5","-0.4","-0.16","-0.68",
"Jan Urbich","deGER","FW","Gladbach","deBundesliga","21-160","2004","3","39","13","3.6","0.4","0","","0","3","13","2","1.33","0","1","-1","-2.31","-2.13","0.2","0.6","-0.4","-0.94","-0.88",
"Eliesse Ben Seghir","maMAR","MF,FW","Monaco","frLigue 1","20-287","2005","2","45","23","3.6","0.5","0","","0","2","23","0","1.50","1","2","-1","-2.00","-2.15","1.5","2.0","-0.5","-1.10","-1.44",
"Lucas Michal","frFRA","FW","Monaco","frLigue 1","20-162","2005","1","45","45","3.6","0.5","0","","0","1","45","4","0.00","0","1","-1","-2.00","-2.15","1.3","1.5","-0.2","-0.47","-0.79",
"Emil Krafth","seSWE","DF","Newcastle Utd","engPremier League","31-120","1994","1","45","45","3.8","0.5","1","45","0","0","","9","0.00","1","2","-1","-2.00","-2.16","0.2","0.2","0.0","-0.05","-0.24",
"Patrice Čović","hrCRO","MF,FW","Werder Bremen","deBundesliga","18-158","2007","8","207","26","19.2","2.3","2","66","0","6","13","4","1.00","2","7","-5","-2.17","-2.17","2.8","6.2","-3.4","-1.48","-1.19",
"Ismaël Guerti","frFRA","MF","Metz","frLigue 1","21-123","2004","3","27","9","2.1","0.3","0","","0","3","9","5","1.00","3","4","-1","-3.33","-2.17","1.7","1.0","+0.7","+2.38","+3.26",
"Stefano Turati","itITA","GK","Sassuolo","itSerie A","24-086","2001","1","90","90","7.7","1.0","1","90","1","0","","10","0.00","0","2","-2","-2.00","-2.17","0.4","1.2","-0.8","-0.79","-0.54",
"Marco Bizot","nlNED","GK","Aston Villa","engPremier League","34-265","1991","2","180","90","16.7","2.0","2","90","2","0","","10","0.50","0","3","-3","-1.50","-2.20","1.3","4.1","-2.8","-1.39","-1.12",
"Luka Sučić","hrCRO","MF","Real Sociedad","esLa Liga","23-083","2002","5","133","27","11.4","1.5","1","55","0","4","20","7","0.40","1","4","-3","-2.03","-2.20","1.8","3.0","-1.2","-0.81","-1.02",
"Wataru Endo","jpJPN","MF,DF","Liverpool","engPremier League","32-294","1993","4","39","10","3.6","0.4","0","","0","4","10","7","2.25","2","3","-1","-2.31","-2.22","0.9","1.7","-0.8","-1.85","-2.28",
"Filip Jørgensen","dkDEN","GK","Chelsea","engPremier League","23-228","2002","1","84","84","7.8","0.9","0","","0","1","84","11","0.00","1","2","-1","-1.07","-2.25","0.4","1.7","-1.3","-1.42","-2.29",
"Callum Marshall","nirNIR","FW","West Ham","engPremier League","21-002","2004","2","60","30","5.6","0.7","0","","0","2","30","3","0.00","0","2","-2","-3.00","-2.29","0.2","1.6","-1.4","-2.06","-1.54",
"Alimami Gory","mlMLI","FW,MF","Paris FC","frLigue 1","29-092","1996","8","244","31","19.4","2.7","1","60","0","7","26","1","0.50","4","10","-6","-2.21","-2.30","3.0","7.3","-4.3","-1.61","-1.79",
"Yannick Gerhardt","deGER","MF","Wolfsburg","deBundesliga","31-262","1994","2","62","31","6.3","0.7","1","60","0","1","2","5","1.50","1","3","-2","-2.90","-2.32","1.7","1.0","+0.8","+1.13","+1.48",
"Carlos Benavídez","uyURU","MF,DF","Alavés","esLa Liga","27-245","1998","3","36","12","2.9","0.4","0","","0","3","12","10","1.33","0","1","-1","-2.50","-2.35","0.8","0.4","+0.3","+0.84","+0.81",
"Olivier Boscagli","frFRA","DF","Brighton","engPremier League","28-012","1997","1","45","45","4.2","0.5","1","45","0","0","","11","3.00","0","1","-1","-2.00","-2.35","0.3","0.8","-0.5","-1.00","-1.29",
"Assane Dioussé","snSEN","MF","Auxerre","frLigue 1","28-071","1997","8","153","19","12.1","1.7","1","68","0","7","12","6","0.75","0","5","-5","-2.94","-2.37","1.2","4.8","-3.7","-2.17","-1.98",
"Lewis Cook","engENG","DF,MF","Bournemouth","engPremier League","28-300","1997","7","214","31","18.3","2.4","1","90","1","6","21","1","1.14","2","7","-5","-2.10","-2.39","5.5","3.6","+1.9","+0.81","+0.82",
"Mario Götze","deGER","MF","Eint Frankfurt","deBundesliga","33-180","1992","8","290","36","29.3","3.2","1","90","1","7","29","1","2.13","6","10","-4","-1.24","-2.40","4.7","4.4","+0.3","+0.10","-0.47",
"Filip Ugrinic","chSUI","MF","Valencia","esLa Liga","26-329","1999","4","93","23","7.9","1.0","0","","0","4","23","4","0.50","1","4","-3","-2.90","-2.40","0.4","3.2","-2.9","-2.77","-2.58",
"Juanmi","esESP","FW,MF","Getafe","esLa Liga","32-194","1993","3","36","12","2.9","0.4","0","","0","3","12","4","0.00","0","1","-1","-2.50","-2.43","0.4","0.4","0.0","-0.05","+0.20",
"Niklas Stark","deGER","DF","Werder Bremen","deBundesliga","30-230","1995","5","185","37","17.1","2.1","2","70","0","3","15","1","1.20","2","7","-5","-2.43","-2.43","2.2","4.6","-2.4","-1.15","-0.77",
"Merlin Röhl","deGER","FW,MF","Freiburg","deBundesliga","23-148","2002","2","66","33","6.7","0.7","0","","0","2","33","0","0.00","1","3","-2","-2.73","-2.44","0.9","1.0","-0.1","-0.20","-0.11",
"Ángel Ortíz","esESP","DF","Betis","esLa Liga","21-128","2004","2","101","51","8.6","1.1","1","87","0","1","14","8","1.50","0","2","-2","-1.78","-2.46","0.4","1.2","-0.8","-0.72","-1.21",
"Cedric Zesiger","chSUI","DF","Augsburg","deBundesliga","27-159","1998","8","289","36","26.8","3.2","4","66","1","4","7","3","1.11","3","12","-9","-2.80","-2.46","2.3","6.6","-4.3","-1.35","-0.79",
"Matteo Palma","deGER","DF","Udinese","itSerie A","17-262","2008","3","99","33","8.5","1.1","1","45","0","2","27","8","1.00","0","3","-3","-2.73","-2.48","1.0","0.6","+0.4","+0.36","+0.56",
"Ruben Kluivert","nlNED","DF","Lyon","frLigue 1","24-193","2001","5","192","38","16.4","2.1","2","90","2","3","4","7","1.20","4","8","-4","-1.87","-2.52","4.0","3.1","+0.9","+0.42","+0.03",
