Player, Nation, Position, Club, League, Age, YearBorn, 90s, Goals, Shots, SoT, SoT%, Sh/90, SoT/90,G/Sh,G/SoT,DistAvg, FKAtt,PKMade,PKAtt, xG, npxG, npxG/Sh, G-xG, np:G-xG, Matches
"Sammie Szmodics","ieIRL","FW,MF","Ipswich Town","engPremier League","28","1995","11.0","4","21","12","57.1","1.91","1.09","0.19","0.33","14.0","0","0","0","3.4","3.4","0.16","+0.6","+0.6",
"Dominik Szoboszlai","huHUN","MF","Liverpool","engPremier League","23","2000","27.7","6","67","22","32.8","2.42","0.79","0.09","0.27","18.9","4","0","0","7.3","7.3","0.11","-1.3","-1.3",
"Alexander Sørloth","noNOR","FW","Atlético Madrid","esLa Liga","28","1995","17.4","20","78","40","51.3","4.48","2.30","0.24","0.48","12.0","0","1","1","16.8","16.0","0.21","+3.2","+3.0",
"Musa Al-Taamari","joJOR","FW,MF","Montpellier","frLigue 1","27","1997","12.4","2","27","11","40.7","2.18","0.89","0.07","0.18","17.7","0","0","0","2.6","2.6","0.09","-0.6","-0.6",
"Musa Al-Taamari","joJOR","FW,MF","Rennes","frLigue 1","27","1997","6.3","1","14","3","21.4","2.22","0.48","0.07","0.33","14.4","1","0","0","2.4","2.4","0.17","-1.4","-1.4",
"Haris Tabakovic","baBIH","FW","Hoffenheim","deBundesliga","30","1994","9.1","3","30","10","33.3","3.29","1.10","0.10","0.30","11.2","0","0","0","3.3","3.3","0.11","-0.3","-0.3",
"Nicolás Tagliafico","arARG","DF","Lyon","frLigue 1","31","1992","21.1","3","28","7","25.0","1.32","0.33","0.11","0.43","14.2","0","0","0","3.0","3.0","0.11","0.0","0.0",
"Jonathan Tah","deGER","DF","Leverkusen","deBundesliga","28","1996","33.0","3","24","7","29.2","0.73","0.21","0.13","0.43","14.0","0","0","0","1.1","1.1","0.05","+1.9","+1.9",
"Adrien Tameze","cmCMR","MF,DF","Torino","itSerie A","30","1994","7.2","0","7","3","42.9","0.97","0.42","0.00","0.00","15.1","0","0","0","0.4","0.4","0.06","-0.4","-0.4",
"Axel Tapé","frFRA","DF,MF","Paris S-G","frLigue 1","16","2007","2.0","0","1","0","0.0","0.50","0.00","0.00","","28.0","0","0","0","0.0","0.0","0.05","0.0","0.0",
"Renato Tapia","pePER","MF,DF","Leganés","esLa Liga","29","1995","26.9","1","14","6","42.9","0.52","0.22","0.07","0.17","29.1","0","0","0","0.6","0.6","0.05","+0.4","+0.4",
"Edmond Tapsoba","bfBFA","DF","Leverkusen","deBundesliga","25","1999","27.9","0","21","2","9.5","0.75","0.07","0.00","0.00","19.4","0","0","0","1.1","1.1","0.05","-1.1","-1.1",
"Florian Tardieu","frFRA","MF","Saint-Étienne","frLigue 1","32","1992","13.9","2","16","3","18.8","1.15","0.22","0.13","0.67","22.2","0","0","0","0.6","0.6","0.04","+1.4","+1.4",
"Mehdi Taremi","irIRN","FW","Inter","itSerie A","32","1992","9.1","1","13","5","38.5","1.43","0.55","0.00","0.00","12.0","0","1","1","3.5","2.7","0.21","-2.5","-2.7",
"Matt Targett","engENG","DF","Newcastle Utd","engPremier League","28","1995","0.2","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Oussama Targhalline","maMAR","MF","Le Havre","frLigue 1","22","2002","11.0","0","5","0","0.0","0.45","0.00","0.00","","24.7","0","0","0","0.1","0.1","0.03","-0.1","-0.1",
"James Tarkowski","engENG","DF","Everton","engPremier League","31","1992","32.5","1","15","4","26.7","0.46","0.12","0.07","0.25","8.4","0","0","0","1.3","1.3","0.09","-0.3","-0.3",
"César Tárrega","esESP","DF","Valencia","esLa Liga","22","2002","33.6","2","21","6","28.6","0.62","0.18","0.10","0.33","10.4","0","0","0","2.0","2.0","0.09","0.0","0.0",
"Nuno Tavares","ptPOR","DF","Lazio","itSerie A","24","2000","18.7","0","28","5","17.9","1.49","0.27","0.00","0.00","24.6","5","0","0","1.1","1.1","0.04","-1.1","-1.1",
"Marcus Tavernier","engENG","FW,MF","Bournemouth","engPremier League","25","1999","21.5","3","57","17","29.8","2.65","0.79","0.05","0.18","21.1","4","0","0","5.5","5.5","0.10","-2.5","-2.5",
"Charlie Taylor","engENG","DF","Southampton","engPremier League","30","1993","4.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Jack Taylor","ieIRL","MF","Ipswich Town","engPremier League","26","1998","9.6","1","19","4","21.1","1.99","0.42","0.05","0.25","23.9","0","0","0","0.7","0.7","0.04","+0.3","+0.3",
"Loum Tchaouna","frFRA","FW,MF","Lazio","itSerie A","20","2003","7.3","1","23","8","34.8","3.14","1.09","0.04","0.13","17.8","0","0","0","2.5","2.5","0.11","-1.5","-1.5",
"Jackson Tchatchoua","cmCMR","DF,MF","Hellas Verona","itSerie A","22","2001","35.2","2","18","3","16.7","0.51","0.09","0.11","0.67","20.2","0","0","0","1.6","1.6","0.09","+0.4","+0.4",
"Enzo Tchato","cmCMR","DF","Montpellier","frLigue 1","21","2002","21.1","0","4","2","50.0","0.19","0.09","0.00","0.00","24.7","0","0","0","0.1","0.1","0.03","-0.1","-0.1",
"Aurélien Tchouaméni","frFRA","DF,MF","Real Madrid","esLa Liga","24","2000","29.9","0","19","3","15.8","0.64","0.10","0.00","0.00","17.1","0","0","0","1.7","1.7","0.09","-1.7","-1.7",
"Álvaro Tejero","esESP","MF,DF","Espanyol","esLa Liga","28","1996","13.8","1","17","4","23.5","1.24","0.29","0.06","0.25","26.1","6","0","0","0.6","0.6","0.04","+0.4","+0.4",
"Martín Tejón","esESP","MF,DF","Valencia","esLa Liga","20","2004","0.5","0","1","0","0.0","1.84","0.00","0.00","","11.7","0","0","0","0.1","0.1","0.08","-0.1","-0.1",
"Mathys Tel","frFRA","FW","Tottenham","engPremier League","19","2005","10.1","2","22","8","36.4","2.17","0.79","0.05","0.13","16.0","1","1","1","3.0","2.2","0.10","-1.0","-1.2",
"Mathys Tel","frFRA","FW,MF","Bayern Munich","deBundesliga","19","2005","2.8","0","10","3","30.0","3.52","1.05","0.00","0.00","18.1","0","0","0","0.7","0.7","0.07","-0.7","-0.7",
"Nathan Tella","ngNGA","MF,FW","Leverkusen","deBundesliga","25","1999","15.1","2","28","10","35.7","1.85","0.66","0.07","0.20","15.5","0","0","0","3.1","3.1","0.11","-1.1","-1.1",
"Nahuel Tenaglia","arARG","DF","Alavés","esLa Liga","28","1996","32.5","2","27","8","29.6","0.83","0.25","0.07","0.25","15.5","0","0","0","2.2","2.2","0.08","-0.2","-0.2",
"Arnau Tenas","esESP","GK","Paris S-G","frLigue 1","23","2001","1.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Casper Tengstedt","dkDEN","FW","Hellas Verona","itSerie A","24","2000","16.9","6","37","10","27.0","2.20","0.59","0.14","0.50","14.2","0","1","1","5.3","4.5","0.12","+0.7","+0.5",
"Marc-André ter Stegen","deGER","GK","Barcelona","esLa Liga","32","1992","7.5","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Filippo Terracciano","itITA","DF,MF","Milan","itSerie A","21","2003","6.0","0","3","1","33.3","0.50","0.17","0.00","0.00","20.9","0","0","0","0.2","0.2","0.06","-0.2","-0.2",
"Pietro Terracciano","itITA","GK","Fiorentina","itSerie A","34","1990","3.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Ramón Terrats","esESP","MF,FW","Villarreal","esLa Liga","23","2000","1.5","0","2","0","0.0","1.37","0.00","0.00","","21.2","0","0","0","0.1","0.1","0.03","-0.1","-0.1",
"Ramón Terrats","esESP","MF,FW","Getafe","esLa Liga","23","2000","13.5","4","19","8","42.1","1.40","0.59","0.21","0.50","21.6","1","0","0","2.2","2.2","0.11","+1.8","+1.8",
"Martin Terrier","frFRA","MF,FW","Leverkusen","deBundesliga","27","1997","6.5","2","16","6","37.5","2.47","0.92","0.13","0.33","13.6","0","0","0","2.4","2.4","0.15","-0.4","-0.4",
"Tanner Tessmann","usUSA","MF","Lyon","frLigue 1","22","2001","13.7","1","18","10","55.6","1.31","0.73","0.06","0.10","22.2","0","0","0","1.0","1.0","0.05","0.0","0.0",
"Kenny Tete","nlNED","DF","Fulham","engPremier League","28","1995","19.7","0","24","2","8.3","1.22","0.10","0.00","0.00","15.5","0","0","0","1.4","1.4","0.06","-1.4","-1.4",
"Teddy Teuma","mtMLT","MF","Reims","frLigue 1","30","1993","8.3","1","13","2","15.4","1.56","0.24","0.00","0.00","23.9","2","1","1","1.4","0.6","0.05","-0.4","-0.6",
"Jordan Teze","nlNED","DF","Monaco","frLigue 1","24","1999","6.3","1","5","2","40.0","0.79","0.32","0.20","0.50","13.8","0","0","0","1.2","1.2","0.24","-0.2","-0.2",
"Florian Thauvin","frFRA","FW,MF","Udinese","itSerie A","31","1993","21.7","8","51","23","45.1","2.35","1.06","0.14","0.30","18.5","3","1","3","8.1","5.7","0.11","-0.1","+1.3",
"Arthur Theate","beBEL","DF","Eint Frankfurt","deBundesliga","24","2000","30.0","0","36","9","25.0","1.20","0.30","0.00","0.00","19.2","1","0","0","2.4","2.4","0.07","-2.4","-2.4",
"Norman Theuerkauf","deGER","MF","Heidenheim","deBundesliga","37","1987","0.2","0","1","0","0.0","4.09","0.00","0.00","","9.1","0","0","0","0.0","0.0","0.03","0.0","0.0",
"Thiago","brBRA","FW,MF","Brentford","engPremier League","23","2001","1.9","0","2","0","0.0","1.03","0.00","0.00","","14.8","0","0","0","0.1","0.1","0.06","-0.1","-0.1",
"Malick Thiaw","deGER","DF","Milan","itSerie A","22","2001","20.1","0","7","0","0.0","0.35","0.00","0.00","","9.4","0","0","0","0.6","0.6","0.08","-0.6","-0.6",
"Denis Thomalla","deGER","MF","Heidenheim","deBundesliga","31","1992","0.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Luke Thomas","engENG","DF","Leicester City","engPremier League","23","2001","12.3","0","5","0","0.0","0.41","0.00","0.00","","16.8","0","0","0","0.4","0.4","0.07","-0.4","-0.4",
"Sorba Thomas","wlsWAL","FW,MF","Nantes","frLigue 1","24","1999","14.7","1","9","1","11.1","0.61","0.07","0.11","1.00","17.0","0","0","0","1.5","1.5","0.17","-0.5","-0.5",
"Adrien Thomasson","frFRA","MF","Lens","frLigue 1","30","1993","29.1","3","41","11","26.8","1.41","0.38","0.07","0.27","14.3","0","0","0","5.9","5.9","0.15","-2.9","-2.9",
"Morten Thorsby","noNOR","MF,FW","Genoa","itSerie A","28","1996","21.1","0","15","6","40.0","0.71","0.28","0.00","0.00","12.2","0","0","0","2.8","2.8","0.19","-2.8","-2.8",
"Khéphren Thuram","frFRA","MF","Juventus","itSerie A","23","2001","25.8","4","36","10","27.8","1.39","0.39","0.11","0.40","20.1","0","0","0","3.5","3.5","0.10","+0.5","+0.5",
"Marcus Thuram","frFRA","FW","Inter","itSerie A","26","1997","25.4","14","65","27","41.5","2.55","1.06","0.22","0.52","13.1","0","0","0","9.9","9.9","0.15","+4.1","+4.1",
"Youri Tielemans","beBEL","MF","Aston Villa","engPremier League","27","1997","33.6","3","40","12","30.0","1.19","0.36","0.08","0.25","20.1","0","0","1","3.3","2.5","0.06","-0.3","+0.5",
"Kieran Tierney","sctSCO","DF,FW","Arsenal","engPremier League","27","1997","2.9","1","2","1","50.0","0.69","0.35","0.50","1.00","4.1","0","0","0","0.4","0.4","0.18","+0.6","+0.6",
"Phillip Tietz","deGER","FW","Augsburg","deBundesliga","27","1997","18.7","7","51","19","37.3","2.72","1.01","0.12","0.32","16.3","3","1","1","6.1","5.3","0.10","+0.9","+0.7",
"Jurriën Timber","nlNED","DF","Arsenal","engPremier League","23","2001","26.9","1","14","4","28.6","0.52","0.15","0.07","0.25","14.1","0","0","0","1.2","1.2","0.09","-0.2","-0.2",
"Jean-Clair Todibo","frFRA","DF","West Ham","engPremier League","24","1999","20.3","0","5","0","0.0","0.25","0.00","0.00","","12.8","0","0","0","0.4","0.4","0.07","-0.4","-0.4",
"Harry Toffolo","engENG","DF","Nott'ham Forest","engPremier League","28","1995","1.5","0","1","0","0.0","0.66","0.00","0.00","","28.5","0","0","0","0.0","0.0","0.02","0.0","0.0",
"Umut Tohumcu","deGER","MF,FW","Hoffenheim","deBundesliga","19","2004","4.2","0","3","1","33.3","0.72","0.24","0.00","0.00","26.3","0","0","0","0.1","0.1","0.04","-0.1","-0.1",
"Corentin Tolisso","frFRA","MF","Lyon","frLigue 1","29","1994","25.9","7","51","18","35.3","1.97","0.70","0.14","0.39","16.4","0","0","0","5.3","5.3","0.10","+1.7","+1.7",
"John Tolkin","usUSA","DF,MF","Holstein Kiel","deBundesliga","22","2002","8.2","0","3","0","0.0","0.37","0.00","0.00","","37.9","1","0","0","0.1","0.1","0.02","-0.1","-0.1",
"Rafael Tolói","itITA","DF","Atalanta","itSerie A","33","1990","5.2","0","3","0","0.0","0.58","0.00","0.00","","19.2","0","0","0","0.1","0.1","0.02","-0.1","-0.1",
"Raúl de Tomás","esESP","DF,FW","Rayo Vallecano","esLa Liga","29","1994","0.2","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Tiago Tomás","ptPOR","FW,MF","Wolfsburg","deBundesliga","22","2002","20.9","6","42","20","47.6","2.01","0.96","0.14","0.30","16.0","0","0","0","5.4","5.4","0.13","+0.6","+0.6",
"Takehiro Tomiyasu","jpJPN","DF","Arsenal","engPremier League","25","1998","0.1","0","1","0","0.0","12.86","0.00","0.00","","1.2","0","0","0","0.2","0.2","0.18","-0.2","-0.2",
"Fikayo Tomori","engENG","DF","Milan","itSerie A","26","1997","17.7","0","2","0","0.0","0.11","0.00","0.00","","12.5","0","0","0","0.1","0.1","0.04","-0.1","-0.1",
"Sandro Tonali","itITA","MF","Newcastle Utd","engPremier League","24","2000","29.2","4","35","12","34.3","1.20","0.41","0.11","0.33","19.6","3","0","0","4.4","4.4","0.13","-0.4","-0.4",
"Luka Topalović","siSVN","MF","Inter","itSerie A","18","2006","0.1","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Keke Topp","deGER","FW,MF","Werder Bremen","deBundesliga","20","2004","2.8","2","7","4","57.1","2.50","1.43","0.29","0.50","12.9","0","0","0","1.0","1.0","0.14","+1.0","+1.0",
"Pablo Torre","esESP","MF,FW","Barcelona","esLa Liga","21","2003","3.4","3","6","4","66.7","1.74","1.16","0.50","0.75","23.5","1","0","0","0.4","0.4","0.06","+2.6","+2.6",
"David Torres","esESP","DF","Valladolid","esLa Liga","21","2003","15.4","0","3","1","33.3","0.19","0.06","0.00","0.00","10.1","0","0","0","0.3","0.3","0.09","-0.3","-0.3",
"Ferrán Torres","esESP","FW,MF","Barcelona","esLa Liga","24","2000","12.3","10","48","22","45.8","3.91","1.79","0.21","0.45","14.6","2","0","0","8.0","8.0","0.17","+2.0","+2.0",
"Pau Torres","esESP","DF","Aston Villa","engPremier League","27","1997","22.4","0","8","2","25.0","0.36","0.09","0.00","0.00","11.7","0","0","0","0.5","0.5","0.06","-0.5","-0.5",
"Lucas Torró","esESP","MF","Osasuna","esLa Liga","30","1994","32.9","3","31","7","22.6","0.94","0.21","0.10","0.43","16.0","0","0","0","2.3","2.3","0.07","+0.7","+0.7",
"Lorenzo Tosto","itITA","DF","Empoli","itSerie A","18","2006","0.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Abdoulaye Touré","gnGUI","MF","Le Havre","frLigue 1","30","1994","25.8","10","38","6","15.8","1.47","0.23","0.05","0.33","25.4","0","8","9","9.4","2.2","0.06","+0.6","-0.2",
"Bazoumana Touré","ciCIV","FW,MF","Hoffenheim","deBundesliga","18","2006","6.8","0","19","5","26.3","2.81","0.74","0.00","0.00","17.6","0","0","0","1.4","1.4","0.07","-1.4","-1.4",
"Birama Touré","mlMLI","MF,DF","Montpellier","frLigue 1","32","1992","3.3","0","3","1","33.3","0.90","0.30","0.00","0.00","26.6","0","0","0","0.0","0.0","0.01","0.0","0.0",
"Ousmane Toure","frFRA","DF","Lille","frLigue 1","19","2005","0.1","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Souleymane Touré","frFRA","DF","Udinese","itSerie A","21","2003","8.1","1","4","2","50.0","0.49","0.25","0.25","0.50","7.0","0","0","0","0.4","0.4","0.09","+0.6","+0.6",
"Lucas Tousart","frFRA","MF","Union Berlin","deBundesliga","27","1997","6.2","0","9","5","55.6","1.44","0.80","0.00","0.00","19.2","0","0","0","0.4","0.4","0.04","-0.4","-0.4",
"Conor Townsend","engENG","DF","Ipswich Town","engPremier League","31","1993","3.7","0","1","0","0.0","0.27","0.00","0.00","","16.7","0","0","0","0.0","0.0","0.03","0.0","0.0",
"Adama Traoré","esESP","FW,MF","Fulham","engPremier League","28","1996","19.7","2","39","12","30.8","1.98","0.61","0.05","0.17","14.2","0","0","0","4.0","4.0","0.10","-2.0","-2.0",
"Boubacar Traoré","mlMLI","MF","Wolves","engPremier League","22","2001","0.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Hamari Traoré","mlMLI","DF","Real Sociedad","esLa Liga","32","1992","7.8","0","1","0","0.0","0.13","0.00","0.00","","14.8","0","0","0","0.0","0.0","0.04","0.0","0.0",
"Omar Traoré","deGER","DF","Heidenheim","deBundesliga","26","1998","29.1","0","16","3","18.8","0.55","0.10","0.00","0.00","24.8","0","0","0","0.5","0.5","0.03","-0.5","-0.5",
"Kevin Trapp","deGER","GK","Eint Frankfurt","deBundesliga","34","1990","25.5","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Mark Travers","ieIRL","GK","Bournemouth","engPremier League","25","1999","5.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Óscar Trejo","arARG","MF","Rayo Vallecano","esLa Liga","36","1988","5.5","1","5","2","40.0","0.91","0.36","0.20","0.50","16.5","0","0","0","0.6","0.6","0.12","+0.4","+0.4",
"Philipp Treu","deGER","MF,DF","St. Pauli","deBundesliga","23","2000","32.0","0","19","4","21.1","0.59","0.12","0.00","0.00","16.5","0","0","0","1.2","1.2","0.07","-1.2","-1.2",
"Ryan Trevitt","engENG","MF","Brentford","engPremier League","21","2003","0.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Christopher Trimmel","atAUT","DF,MF","Union Berlin","deBundesliga","37","1987","19.3","0","9","3","33.3","0.47","0.16","0.00","0.00","22.0","0","0","0","0.2","0.2","0.03","-0.2","-0.2",
"Kieran Trippier","engENG","DF","Newcastle Utd","engPremier League","33","1990","14.5","0","4","0","0.0","0.28","0.00","0.00","","23.6","2","0","0","0.1","0.1","0.03","-0.1","-0.1",
"Leandro Trossard","beBEL","FW","Arsenal","engPremier League","29","1994","28.3","8","72","21","29.2","2.55","0.74","0.11","0.38","15.9","0","0","0","7.2","7.2","0.10","+0.8","+0.8",
"Adrien Truffert","frFRA","DF,MF","Rennes","frLigue 1","22","2001","30.6","2","23","10","43.5","0.75","0.33","0.09","0.20","19.7","0","0","0","2.4","2.3","0.10","-0.4","-0.3",
"Kostas Tsimikas","grGRE","DF","Liverpool","engPremier League","28","1996","9.3","0","4","2","50.0","0.43","0.22","0.00","0.00","16.1","0","0","0","0.4","0.4","0.10","-0.4","-0.4",
"Viktor Tsyhankov","uaUKR","FW,MF","Girona","esLa Liga","26","1997","21.3","2","35","9","25.7","1.65","0.42","0.06","0.22","19.9","5","0","0","2.8","2.8","0.08","-0.8","-0.8",
"Axel Tuanzebe","cdCOD","DF","Ipswich Town","engPremier League","26","1997","19.0","0","4","0","0.0","0.21","0.00","0.00","","15.7","0","0","0","0.2","0.2","0.05","-0.2","-0.2",
"Stefano Turati","itITA","GK","Monza","itSerie A","22","2001","29.7","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Beñat Turrientes","esESP","MF","Real Sociedad","esLa Liga","22","2002","10.5","0","7","1","14.3","0.67","0.10","0.00","0.00","21.1","0","0","0","0.6","0.6","0.08","-0.6","-0.6",
"Tuta","brBRA","DF,MF","Eint Frankfurt","deBundesliga","25","1999","25.3","2","13","5","38.5","0.51","0.20","0.15","0.40","12.1","0","0","0","1.1","1.1","0.08","+0.9","+0.9",
"Christantus Uche","ngNGA","FW,MF","Getafe","esLa Liga","21","2003","27.6","4","50","14","28.0","1.81","0.51","0.08","0.29","17.1","0","0","0","3.8","3.8","0.08","+0.2","+0.2",
"Destiny Udogie","itITA","DF","Tottenham","engPremier League","21","2002","21.4","0","5","1","20.0","0.23","0.05","0.00","0.00","15.1","0","0","0","0.3","0.3","0.06","-0.3","-0.3",
"Manuel Ugarte","uyURU","MF","Manchester Utd","engPremier League","23","2001","19.8","1","19","4","21.1","0.96","0.20","0.05","0.25","21.7","0","0","0","1.0","1.0","0.05","0.0","0.0",
"Lesley Ugochukwu","frFRA","MF","Southampton","engPremier League","20","2004","18.4","1","10","1","10.0","0.54","0.05","0.10","1.00","17.0","0","0","0","0.9","0.9","0.09","+0.1","+0.1",
"Lukas Ullrich","deGER","DF","Gladbach","deBundesliga","20","2004","21.1","1","8","2","25.0","0.38","0.09","0.13","0.50","13.2","0","0","0","0.9","0.9","0.11","+0.1","+0.1",
"Sven Ulreich","deGER","GK","Bayern Munich","deBundesliga","35","1988","1.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Enes Ünal","trTUR","FW,MF","Bournemouth","engPremier League","27","1997","3.8","2","20","7","35.0","5.22","1.83","0.10","0.29","14.6","3","0","0","2.7","2.7","0.14","-0.7","-0.7",
"Deniz Undav","deGER","FW,MF","Stuttgart","deBundesliga","28","1996","19.2","9","75","31","41.3","3.91","1.62","0.12","0.29","13.9","0","0","0","11.7","11.7","0.16","-2.7","-2.7",
"Naci Ünüvar","nlNED","MF,DF","Espanyol","esLa Liga","21","2003","0.3","0","1","0","0.0","2.90","0.00","0.00","","14.2","0","0","0","0.0","0.0","0.05","0.0","0.0",
"Dayot Upamecano","frFRA","DF","Bayern Munich","deBundesliga","25","1998","19.5","2","13","6","46.2","0.67","0.31","0.15","0.33","11.1","0","0","0","1.2","1.2","0.09","+0.8","+0.8",
"Kacper Urbanski","plPOL","MF","Bologna","itSerie A","19","2004","2.7","1","4","1","25.0","1.46","0.36","0.25","1.00","15.7","0","0","0","0.3","0.3","0.08","+0.7","+0.7",
"Kacper Urbanski","plPOL","MF","Monza","itSerie A","19","2004","5.6","0","5","1","20.0","0.90","0.18","0.00","0.00","23.0","0","0","0","0.1","0.1","0.03","-0.1","-0.1",
"Jonas Urbig","deGER","GK","Bayern Munich","deBundesliga","20","2003","8.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Can Uzun","trTUR","MF,FW","Eint Frankfurt","deBundesliga","18","2005","7.5","4","27","11","40.7","3.60","1.47","0.15","0.36","16.3","0","0","0","3.0","3.0","0.11","+1.0","+1.0",
"Josha Vagnoman","deGER","DF,MF","Stuttgart","deBundesliga","23","2000","20.4","1","15","6","40.0","0.74","0.29","0.07","0.17","16.2","0","0","0","1.5","1.5","0.10","-0.5","-0.5",
"Hákon Valdimarsson","isISL","GK","Brentford","engPremier League","22","2001","1.6","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Lautaro Valenti","arARG","DF","Parma","itSerie A","25","1999","17.3","1","7","2","28.6","0.40","0.12","0.14","0.50","22.1","0","0","0","0.2","0.2","0.04","+0.8","+0.8",
"Óscar Valentín","esESP","MF","Rayo Vallecano","esLa Liga","29","1994","20.4","0","5","1","20.0","0.25","0.05","0.00","0.00","12.3","0","0","0","0.4","0.4","0.09","-0.4","-0.4",
"Nicolás Valentini","arARG","DF","Hellas Verona","itSerie A","23","2001","12.5","0","8","0","0.0","0.64","0.00","0.00","","13.3","0","0","0","0.3","0.3","0.04","-0.3","-0.3",
"Germán Valera","esESP","MF","Valencia","esLa Liga","22","2002","1.6","0","3","2","66.7","1.82","1.22","0.00","0.00","21.7","0","0","0","0.1","0.1","0.04","-0.1","-0.1",
"Emanuele Valeri","itITA","DF","Parma","itSerie A","25","1998","31.9","2","26","4","15.4","0.81","0.13","0.04","0.25","24.4","1","1","1","1.8","1.0","0.04","+0.2","0.0",
"Martin Valjent","skSVK","DF","Mallorca","esLa Liga","28","1995","30.7","3","12","5","41.7","0.39","0.16","0.25","0.60","13.1","0","0","0","0.8","0.8","0.07","+2.2","+2.2",
"Álex Valle","esESP","DF","Como","itSerie A","20","2004","11.4","0","9","1","11.1","0.79","0.09","0.00","0.00","22.2","0","0","0","0.3","0.3","0.03","-0.3","-0.3",
"Jesús Vallejo","esESP","DF","Real Madrid","esLa Liga","27","1997","1.5","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Mattia Valoti","itITA","MF","Monza","itSerie A","30","1993","0.4","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Federico Valverde","uyURU","MF,DF","Real Madrid","esLa Liga","26","1998","33.7","6","57","22","38.6","1.69","0.65","0.11","0.27","26.8","5","0","0","2.7","2.7","0.05","+3.3","+3.3",
"Ignace Van Der Brempt","beBEL","DF","Como","itSerie A","22","2002","14.0","0","7","3","42.9","0.50","0.21","0.00","0.00","11.4","0","0","0","0.5","0.5","0.07","-0.5","-0.5",
"Siebe Van Der Heyden","beBEL","DF,MF","Mallorca","esLa Liga","26","1998","1.1","0","1","0","0.0","0.93","0.00","0.00","","11.4","0","0","0","0.0","0.0","0.03","0.0","0.0",
"Siebe Van Der Heyden","beBEL","DF,MF","St. Pauli","deBundesliga","26","1998","9.7","1","3","2","66.7","0.31","0.21","0.33","0.50","2.8","0","0","0","1.7","1.7","0.58","-0.7","-0.7",
"Virgil van Dijk","nlNED","DF","Liverpool","engPremier League","33","1991","37.0","3","27","8","29.6","0.73","0.22","0.11","0.38","13.1","1","0","0","2.2","2.2","0.08","+0.8","+0.8",
"Vanderson","brBRA","DF","Monaco","frLigue 1","23","2001","22.9","1","21","8","38.1","0.92","0.35","0.05","0.13","17.7","0","0","0","2.2","2.2","0.11","-1.2","-1.2",
"Maarten Vandevoordt","beBEL","GK","RB Leipzig","deBundesliga","22","2002","4.8","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Jamie Vardy","engENG","FW","Leicester City","engPremier League","37","1987","31.4","9","56","23","41.1","1.79","0.73","0.14","0.35","12.1","1","1","2","11.2","9.6","0.17","-2.2","-1.6",
"Ruben Vargas","chSUI","FW,MF","Sevilla","esLa Liga","25","1998","7.5","2","17","5","29.4","2.28","0.67","0.12","0.40","13.8","0","0","0","2.0","2.0","0.12","0.0","0.0",
"Ruben Vargas","chSUI","MF,FW","Augsburg","deBundesliga","25","1998","3.4","0","9","1","11.1","2.66","0.30","0.00","0.00","16.7","0","0","0","0.7","0.7","0.08","-0.7","-0.7",
"Nikola Vasilj","baBIH","GK","St. Pauli","deBundesliga","28","1995","33.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Devis Vásquez","coCOL","GK","Empoli","itSerie A","26","1998","32.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Johan Vásquez","mxMEX","DF","Genoa","itSerie A","25","1998","33.8","3","36","8","22.2","1.07","0.24","0.08","0.38","16.4","1","0","0","2.4","2.4","0.07","+0.6","+0.6",
