Player, Nation, Position, Club, League, Age, YearBorn, 90s, Goals, Shots, SoT, SoT%, Sh/90, SoT/90,G/Sh,G/SoT,DistAvg, FKAtt,PKMade,PKAtt, xG, npxG, npxG/Sh, G-xG, np:G-xG, Matches
"Daichi Kamada","jpJPN","MF,FW","Eint Frankfurt","deBundesliga","22","1996","21.9","2","46","18","39.1","2.10","0.82","0.04","0.11","15.3","1","0","0","6.7","6.7","0.15","-4.7","-4.7",
"François Kamano","gnGUI","DF,MF","Bordeaux","frLigue 1","23","1996","7.2","1","5","2","40.0","0.69","0.28","0.20","0.50","18.2","0","0","0","0.8","0.8","0.15","+0.2","+0.2",
"Boubacar Kamara","frFRA","DF,MF","Marseille","frLigue 1","19","1999","23.8","1","15","3","20.0","0.63","0.13","0.07","0.33","25.1","0","0","0","0.8","0.8","0.05","+0.2","+0.2",
"Hassane Kamara","ciCIV","DF,FW","Reims","frLigue 1","25","1994","19.0","2","31","7","22.6","1.63","0.37","0.06","0.29","21.7","1","0","0","1.9","1.9","0.06","+0.1","+0.1",
"Kevin Kampl","siSVN","MF","RB Leipzig","deBundesliga","28","1990","7.5","2","5","3","60.0","0.67","0.40","0.40","0.67","21.9","0","0","0","0.3","0.3","0.06","+1.7","+1.7",
"Harry Kane","engENG","FW","Tottenham","engPremier League","26","1993","28.7","18","79","35","44.3","2.75","1.22","0.20","0.46","19.2","7","2","2","12.5","10.9","0.14","+5.5","+5.1",
"Lee Kang-in","krKOR","MF,FW","Valencia","esLa Liga","18","2001","5.0","2","11","4","36.4","2.18","0.79","0.18","0.50","21.6","0","0","0","0.9","0.9","0.08","+1.1","+1.1",
"Wilfried Kanga","ciCIV","FW","Angers","frLigue 1","21","1998","0.8","0","3","0","0.0","3.97","0.00","0.00","","9.7","0","0","0","0.4","0.4","0.13","-0.4","-0.4",
"N'Golo Kanté","frFRA","MF","Chelsea","engPremier League","28","1991","19.2","3","18","6","33.3","0.94","0.31","0.17","0.50","21.2","0","0","0","1.4","1.4","0.08","+1.6","+1.6",
"Stefanos Kapino","grGRE","GK","Werder Bremen","deBundesliga","25","1994","1.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Wilfrid Kaptoum","cmCMR","MF","Betis","esLa Liga","23","1996","2.2","0","3","0","0.0","1.39","0.00","0.00","","30.0","0","0","0","0.1","0.1","0.02","-0.1","-0.1",
"Kenan Karaman","trTUR","FW,MF","Düsseldorf","deBundesliga","25","1994","15.0","6","32","11","34.4","2.13","0.73","0.19","0.55","15.8","0","0","0","4.0","4.0","0.13","+2.0","+2.0",
"Yann Karamoh","frFRA","FW,MF","Parma","itSerie A","21","1998","6.4","1","11","4","36.4","1.73","0.63","0.09","0.25","19.0","0","0","0","0.6","0.6","0.06","+0.4","+0.4",
"Mamoudou Karamoko","frFRA","MF","Wolfsburg","deBundesliga","19","1999","0.1","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Florian Kastenmeier","deGER","GK","Düsseldorf","deBundesliga","22","1997","17.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Noah Katterbach","deGER","DF","Köln","deBundesliga","18","2001","14.6","0","3","2","66.7","0.21","0.14","0.00","0.00","21.9","0","0","0","0.1","0.1","0.04","-0.1","-0.1",
"Moise Kean","itITA","FW","Everton","engPremier League","19","2000","9.5","2","30","13","43.3","3.17","1.37","0.07","0.15","16.1","0","0","0","4.0","4.0","0.13","-2.0","-2.0",
"Michael Keane","engENG","DF","Everton","engPremier League","26","1993","28.4","2","14","4","28.6","0.49","0.14","0.14","0.50","7.8","0","0","0","1.9","1.9","0.13","+0.1","+0.1",
"Thilo Kehrer","deGER","DF","Paris S-G","frLigue 1","22","1996","5.3","1","3","3","100.0","0.56","0.56","0.33","0.33","12.4","0","0","0","0.5","0.5","0.15","+0.5","+0.5",
"Jules Keita","gnGUI","MF,FW","Dijon","frLigue 1","21","1998","1.8","0","3","0","0.0","1.71","0.00","0.00","","18.7","0","0","0","0.2","0.2","0.05","-0.2","-0.2",
"Naby Keïta","gnGUI","MF","Liverpool","engPremier League","24","1995","9.1","2","12","7","58.3","1.33","0.77","0.17","0.29","19.3","0","0","0","1.6","1.6","0.14","+0.4","+0.4",
"Yannik Keitel","deGER","MF","Freiburg","deBundesliga","19","2000","1.9","0","2","1","50.0","1.03","0.52","0.00","0.00","24.1","0","0","0","0.1","0.1","0.03","-0.1","-0.1",
"Lloyd Kelly","engENG","DF","Bournemouth","engPremier League","20","1998","7.1","0","1","0","0.0","0.14","0.00","0.00","","21.6","0","0","0","0.0","0.0","0.03","0.0","0.0",
"Martin Kelly","engENG","DF","Crystal Palace","engPremier League","29","1990","17.2","0","2","0","0.0","0.12","0.00","0.00","","20.4","0","0","0","0.1","0.1","0.03","-0.1","-0.1",
"Kenedy","brBRA","MF","Getafe","esLa Liga","23","1996","6.5","1","14","3","21.4","2.15","0.46","0.07","0.33","20.1","0","0","0","0.9","0.9","0.06","+0.1","+0.1",
"Jonjoe Kenny","engENG","DF","Schalke 04","deBundesliga","22","1997","30.2","2","12","5","41.7","0.40","0.17","0.17","0.40","20.8","0","0","0","1.3","1.3","0.11","+0.7","+0.7",
"Franck Kessié","ciCIV","MF","Milan","itSerie A","22","1996","32.3","4","38","11","28.9","1.18","0.34","0.05","0.18","18.7","0","2","2","4.6","3.0","0.08","-0.6","-1.0",
"Saîf-Eddine Khaoui","tnTUN","MF,FW","Marseille","frLigue 1","24","1995","1.2","0","5","2","40.0","4.25","1.70","0.00","0.00","23.1","0","0","0","0.2","0.2","0.04","-0.2","-0.2",
"Wahbi Khazri","tnTUN","FW,MF","Saint-Étienne","frLigue 1","28","1991","12.8","3","44","8","18.2","3.45","0.63","0.05","0.25","23.3","3","1","1","3.8","3.0","0.07","-0.8","-1.0",
"Rani Khedira","deGER","MF","Augsburg","deBundesliga","25","1994","29.4","0","9","0","0.0","0.31","0.00","0.00","","20.9","0","0","0","0.5","0.5","0.05","-0.5","-0.5",
"Sami Khedira","deGER","MF","Juventus","itSerie A","32","1987","7.6","0","12","3","25.0","1.59","0.40","0.00","0.00","15.4","0","0","0","1.2","1.2","0.10","-1.2","-1.2",
"Kiké","esESP","FW","Eibar","esLa Liga","29","1989","19.6","5","59","18","30.5","3.01","0.92","0.08","0.28","14.1","0","0","0","6.0","6.0","0.10","-1.0","-1.0",
"Luca Kilian","deGER","DF","Paderborn 07","deBundesliga","19","1999","14.0","0","1","0","0.0","0.07","0.00","0.00","","15.9","0","0","0","0.0","0.0","0.03","0.0","0.0",
"Max Kilman","engENG","DF","Wolves","engPremier League","22","1997","2.1","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Joshua Kimmich","deGER","MF,DF","Bayern Munich","deBundesliga","24","1995","31.3","4","26","13","50.0","0.83","0.42","0.15","0.31","24.9","2","0","0","1.2","1.2","0.04","+2.8","+2.8",
"Presnel Kimpembe","frFRA","DF","Paris S-G","frLigue 1","23","1995","13.6","0","6","2","33.3","0.44","0.15","0.00","0.00","14.0","0","0","0","0.7","0.7","0.12","-0.7","-0.7",
"Joshua King","noNOR","FW,MF","Bournemouth","engPremier League","27","1992","22.3","6","23","10","43.5","1.03","0.45","0.13","0.30","14.4","0","3","3","6.5","4.1","0.18","-0.5","-1.1",
"Simon Kjær","dkDEN","DF","Atalanta","itSerie A","30","1989","3.2","0","1","1","100.0","0.31","0.31","0.00","0.00","9.3","0","0","0","0.1","0.1","0.06","-0.1","-0.1",
"Simon Kjær","dkDEN","DF","Milan","itSerie A","30","1989","13.8","0","6","1","16.7","0.44","0.07","0.00","0.00","11.2","0","0","0","0.5","0.5","0.09","-0.5","-0.5",
"Davy Klaassen","nlNED","MF","Werder Bremen","deBundesliga","26","1993","32.6","7","42","14","33.3","1.29","0.43","0.14","0.43","20.0","0","1","3","7.2","4.9","0.12","-0.2","+1.1",
"Felix Klaus","deGER","MF,FW","Wolfsburg","deBundesliga","26","1992","7.4","0","19","6","31.6","2.55","0.81","0.00","0.00","17.6","0","0","0","2.4","2.4","0.13","-2.4","-2.4",
"Ragnar Klavan","eeEST","DF","Cagliari","itSerie A","33","1985","26.2","0","4","0","0.0","0.15","0.00","0.00","","18.3","0","0","0","0.2","0.2","0.06","-0.2","-0.2",
"Timm Klose","chSUI","DF","Norwich City","engPremier League","31","1988","6.5","0","3","0","0.0","0.46","0.00","0.00","","12.2","0","0","0","0.2","0.2","0.07","-0.2","-0.2",
"Lukas Klostermann","deGER","DF","RB Leipzig","deBundesliga","23","1996","29.4","3","12","6","50.0","0.41","0.20","0.25","0.50","11.1","0","0","0","2.7","2.7","0.23","+0.3","+0.3",
"Justin Kluivert","nlNED","FW","Roma","itSerie A","20","1999","16.8","4","34","11","32.4","2.02","0.65","0.12","0.36","21.9","0","0","0","2.5","2.5","0.07","+1.5","+1.5",
"Lukas Klünter","deGER","DF","Hertha BSC","deBundesliga","23","1996","20.9","0","2","0","0.0","0.10","0.00","0.00","","20.7","0","0","0","0.3","0.3","0.14","-0.3","-0.3",
"Robin Knoche","deGER","DF","Wolfsburg","deBundesliga","27","1992","17.7","1","4","2","50.0","0.23","0.11","0.25","0.50","10.3","0","0","0","0.3","0.3","0.07","+0.7","+0.7",
"Robin Koch","deGER","DF,MF","Freiburg","deBundesliga","23","1996","30.1","1","35","10","28.6","1.16","0.33","0.03","0.10","12.2","0","0","0","4.0","4.0","0.11","-3.0","-3.0",
"Giorgi Kochorashvili","geGEO","MF","Levante","esLa Liga","20","1999","0.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Jonathan Kodjia","ciCIV","FW","Aston Villa","engPremier League","29","1989","1.3","0","2","0","0.0","1.54","0.00","0.00","","19.5","0","0","0","0.1","0.1","0.06","-0.1","-0.1",
"Kenan Kodro","baBIH","FW,MF","Athletic Club","esLa Liga","25","1993","4.0","1","4","2","50.0","0.99","0.49","0.25","0.50","23.9","1","0","0","0.5","0.5","0.14","+0.5","+0.5",
"Dominik Kohr","deGER","MF","Eint Frankfurt","deBundesliga","25","1994","16.1","0","28","10","35.7","1.74","0.62","0.00","0.00","22.5","0","0","0","1.7","1.7","0.06","-1.7","-1.7",
"Koke","esESP","MF","Atlético Madrid","esLa Liga","27","1992","30.0","4","23","9","39.1","0.77","0.30","0.17","0.44","17.5","0","0","0","2.6","2.6","0.11","+1.4","+1.4",
"Aleksandar Kolarov","rsSRB","DF","Roma","itSerie A","33","1985","30.4","7","68","17","25.0","2.24","0.56","0.07","0.29","26.1","27","2","4","6.7","3.5","0.05","+0.3","+1.5",
"Sead Kolašinac","baBIH","DF","Arsenal","engPremier League","26","1993","18.9","0","4","0","0.0","0.21","0.00","0.00","","12.2","0","0","0","0.4","0.4","0.10","-0.4","-0.4",
"Timothée Kolodziejczak","frFRA","DF","Saint-Étienne","frLigue 1","27","1991","14.5","0","3","1","33.3","0.21","0.07","0.00","0.00","15.6","0","0","0","0.2","0.2","0.07","-0.2","-0.2",
"Ghislain Konan","ciCIV","DF","Reims","frLigue 1","23","1995","14.8","0","2","0","0.0","0.14","0.00","0.00","","30.3","0","0","0","0.1","0.1","0.03","-0.1","-0.1",
"Ibrahima Konaté","frFRA","DF","RB Leipzig","deBundesliga","20","1999","6.3","0","1","0","0.0","0.16","0.00","0.00","","6.4","0","0","0","0.1","0.1","0.10","-0.1","-0.1",
"Moussa Konaté","snSEN","FW","Amiens","frLigue 1","26","1993","6.8","2","12","7","58.3","1.76","1.03","0.17","0.29","13.7","0","0","1","1.6","0.8","0.07","+0.4","+1.2",
"Geoffrey Kondogbia","cfCTA","MF","Valencia","esLa Liga","26","1993","20.1","1","19","4","21.1","0.95","0.20","0.05","0.25","25.1","0","0","0","1.1","1.1","0.06","-0.1","-0.1",
"Lamine Koné","ciCIV","DF","Strasbourg","frLigue 1","30","1989","16.4","1","8","2","25.0","0.49","0.12","0.13","0.50","10.9","0","0","0","0.7","0.7","0.08","+0.3","+0.3",
"Manu Koné","frFRA","MF","Toulouse","frLigue 1","18","2001","9.7","0","9","2","22.2","0.93","0.21","0.00","0.00","29.0","0","0","0","0.2","0.2","0.03","-0.2","-0.2",
"Moussa Koné","snSEN","FW,MF","Nîmes","frLigue 1","22","1996","1.6","2","7","3","42.9","4.50","1.93","0.29","0.67","13.7","0","0","0","1.3","1.3","0.19","+0.7","+0.7",
"Youssouf Koné","mlMLI","DF","Lyon","frLigue 1","24","1995","9.1","0","3","0","0.0","0.33","0.00","0.00","","30.6","0","0","0","0.1","0.1","0.02","-0.1","-0.1",
"Ezri Konsa","engENG","DF","Aston Villa","engPremier League","21","1997","22.7","1","11","4","36.4","0.49","0.18","0.09","0.25","13.0","0","0","0","1.5","1.5","0.13","-0.5","-0.5",
"Pascal Köpke","deGER","FW","Hertha BSC","deBundesliga","23","1995","1.3","0","6","3","50.0","4.46","2.23","0.00","0.00","10.9","0","0","0","1.2","1.2","0.24","-1.2","-1.2",
"Laurent Koscielny","frFRA","DF","Bordeaux","frLigue 1","33","1985","24.3","0","3","0","0.0","0.12","0.00","0.00","","8.1","0","0","0","0.4","0.4","0.12","-0.4","-0.4",
"Filip Kostić","rsSRB","DF,FW","Eint Frankfurt","deBundesliga","26","1992","32.9","4","88","27","30.7","2.68","0.82","0.05","0.15","22.6","10","0","0","6.3","6.3","0.07","-2.3","-2.3",
"Christian Kouamé","ciCIV","FW,MF","Fiorentina","itSerie A","21","1997","3.3","1","10","3","30.0","2.99","0.90","0.10","0.33","14.9","0","0","0","1.1","1.1","0.11","-0.1","-0.1",
"Christian Kouamé","ciCIV","FW","Genoa","itSerie A","21","1997","10.2","5","22","9","40.9","2.16","0.89","0.23","0.56","16.3","0","0","0","1.8","1.8","0.08","+3.2","+3.2",
"Tomáš Koubek","czCZE","GK","Augsburg","deBundesliga","26","1992","24.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Kalidou Koulibaly","snSEN","DF","Napoli","itSerie A","28","1991","23.4","0","14","4","28.6","0.60","0.17","0.00","0.00","13.7","0","0","0","0.8","0.8","0.05","-0.8","-0.8",
"Efthimis Koulouris","grGRE","FW","Toulouse","frLigue 1","23","1996","17.1","4","38","13","34.2","2.22","0.76","0.11","0.31","16.3","0","0","0","4.5","4.5","0.12","-0.5","-0.5",
"Jules Koundé","frFRA","DF","Sevilla","esLa Liga","20","1998","25.7","1","23","5","21.7","0.90","0.19","0.04","0.20","11.8","0","0","0","2.2","2.2","0.10","-1.2","-1.2",
"Leonardo Koutris","grGRE","DF","Mallorca","esLa Liga","24","1995","1.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Cheikhou Kouyaté","snSEN","MF,DF","Crystal Palace","engPremier League","29","1989","28.1","1","24","4","16.7","0.85","0.14","0.04","0.25","12.0","0","0","0","2.7","2.7","0.11","-1.7","-1.7",
"Mateo Kovačić","hrCRO","MF","Chelsea","engPremier League","25","1994","23.0","1","21","5","23.8","0.91","0.22","0.05","0.20","20.3","0","0","0","0.9","0.9","0.04","+0.1","+0.1",
"Dawid Kownacki","plPOL","FW,MF","Düsseldorf","deBundesliga","22","1997","12.1","0","26","11","42.3","2.14","0.91","0.00","0.00","17.1","0","0","0","2.3","2.3","0.09","-2.3","-2.3",
"İsmail Köybaşı","trTUR","DF,FW","Granada","esLa Liga","30","1989","2.6","0","1","0","0.0","0.39","0.00","0.00","","33.8","1","0","0","0.0","0.0","0.04","0.0","0.0",
"Thomas Kraft","deGER","GK","Hertha BSC","deBundesliga","31","1988","4.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Emil Krafth","seSWE","DF","Newcastle Utd","engPremier League","24","1994","11.3","0","4","0","0.0","0.35","0.00","0.00","","13.5","0","0","0","0.3","0.3","0.08","-0.3","-0.3",
"Andrej Kramarić","hrCRO","FW,MF","Hoffenheim","deBundesliga","28","1991","15.8","12","41","21","51.2","2.59","1.33","0.24","0.48","14.8","3","2","2","9.6","8.0","0.21","+2.4","+2.0",
"Christoph Kramer","deGER","MF","Gladbach","deBundesliga","28","1991","16.3","0","10","0","0.0","0.61","0.00","0.00","","23.7","0","0","0","0.4","0.4","0.04","-0.4","-0.4",
"Tom Krauß","deGER","MF","RB Leipzig","deBundesliga","18","2001","0.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Ladislav Krejčí","czCZE","DF","Bologna","itSerie A","27","1992","11.7","1","3","1","33.3","0.26","0.09","0.33","1.00","11.1","0","0","0","0.5","0.5","0.18","+0.5","+0.5",
"Rene Krhin","siSVN","DF,MF","Nantes","frLigue 1","29","1990","3.6","0","1","0","0.0","0.28","0.00","0.00","","7.6","0","0","0","0.1","0.1","0.06","-0.1","-0.1",
"Felix Kroos","deGER","MF,DF","Union Berlin","deBundesliga","28","1991","4.2","0","5","3","60.0","1.19","0.71","0.00","0.00","23.7","1","0","0","0.4","0.4","0.07","-0.4","-0.4",
"Toni Kroos","deGER","MF","Real Madrid","esLa Liga","29","1990","29.5","4","57","20","35.1","1.93","0.68","0.07","0.20","23.1","2","0","0","3.3","3.3","0.06","+0.7","+0.7",
"Tim Krul","nlNED","GK","Norwich City","engPremier League","31","1988","36.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Rade Krunić","baBIH","MF,FW","Milan","itSerie A","25","1993","6.0","0","6","2","33.3","1.01","0.34","0.00","0.00","19.9","0","0","0","0.5","0.5","0.08","-0.5","-0.5",
"Lukas Kübler","deGER","DF","Freiburg","deBundesliga","26","1992","2.3","0","2","1","50.0","0.86","0.43","0.00","0.00","22.8","0","0","0","0.1","0.1","0.04","-0.1","-0.1",
"Takefusa Kubo","jpJPN","MF,FW","Mallorca","esLa Liga","18","2001","25.7","4","55","25","45.5","2.14","0.97","0.07","0.16","19.9","6","0","0","3.0","3.0","0.05","+1.0","+1.0",
"Juraj Kucka","skSVK","MF,FW","Parma","itSerie A","32","1987","21.5","6","46","10","21.7","2.14","0.47","0.09","0.40","21.5","3","2","2","4.8","3.3","0.07","+1.2","+0.7",
"Dejan Kulusevski","seSWE","FW,MF","Parma","itSerie A","19","2000","32.6","10","61","25","41.0","1.87","0.77","0.15","0.36","16.9","0","1","1","6.7","5.9","0.10","+3.3","+3.1",
"Marash Kumbulla","alALB","DF","Hellas Verona","itSerie A","19","2000","21.7","1","9","4","44.4","0.42","0.18","0.11","0.25","7.4","0","0","0","1.7","1.7","0.19","-0.7","-0.7",
"Pierre Kunde","cmCMR","MF","Mainz 05","deBundesliga","24","1995","20.7","4","39","11","28.2","1.88","0.53","0.10","0.36","24.2","4","0","0","3.2","3.2","0.08","+0.8","+0.8",
"Jasmin Kurtić","siSVN","MF","SPAL","itSerie A","30","1989","15.7","2","47","11","23.4","3.00","0.70","0.04","0.18","22.5","5","0","0","2.4","2.4","0.05","-0.4","-0.4",
"Jasmin Kurtić","siSVN","MF,FW","Parma","itSerie A","30","1989","18.5","2","23","7","30.4","1.24","0.38","0.09","0.29","26.3","0","0","0","0.7","0.7","0.03","+1.3","+1.3",
"Layvin Kurzawa","frFRA","DF","Paris S-G","frLigue 1","26","1992","9.5","1","6","3","50.0","0.63","0.31","0.17","0.33","10.4","0","0","0","0.8","0.8","0.15","+0.2","+0.2",
"Dereck Kutesa","chSUI","FW,MF","Reims","frLigue 1","21","1997","5.9","1","5","2","40.0","0.85","0.34","0.20","0.50","21.2","0","0","0","0.3","0.3","0.06","+0.7","+0.7",
"Ahmed Kutucu","trTUR","FW,MF","Schalke 04","deBundesliga","19","2000","7.5","3","16","5","31.3","2.12","0.66","0.19","0.60","19.2","0","0","0","1.9","1.9","0.12","+1.1","+1.1",
"Enock Kwateng","frFRA","DF","Bordeaux","frLigue 1","22","1997","10.9","0","4","2","50.0","0.37","0.18","0.00","0.00","15.5","0","0","0","0.4","0.4","0.10","-0.4","-0.4",
"Giorgos Kyriakopoulos","grGRE","DF","Sassuolo","itSerie A","23","1996","18.3","0","21","8","38.1","1.15","0.44","0.00","0.00","23.9","2","0","0","0.8","0.8","0.04","-0.8","-0.8",
"Antonino La Gumina","itITA","FW","Sampdoria","itSerie A","23","1996","2.1","0","4","2","50.0","1.94","0.97","0.00","0.00","13.9","0","0","0","0.2","0.2","0.06","-0.2","-0.2",
"Andrea La Mantia","itITA","FW","Lecce","itSerie A","28","1991","6.1","2","21","7","33.3","3.42","1.14","0.10","0.29","11.9","0","0","0","3.9","3.9","0.20","-1.9","-1.9",
"Gaëtan Laborde","frFRA","FW","Montpellier","frLigue 1","25","1994","24.9","6","64","22","34.4","2.57","0.89","0.09","0.27","14.6","0","0","0","8.3","8.3","0.13","-2.3","-2.3",
"Alexandre Lacazette","frFRA","FW","Arsenal","engPremier League","28","1991","20.8","10","52","26","50.0","2.50","1.25","0.19","0.38","12.6","3","0","0","8.1","8.1","0.17","+1.9","+1.9",
"Riccardo Ladinetti","itITA","MF","Cagliari","itSerie A","18","2000","1.4","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Alban Lafont","ciCIV","GK","Nantes","frLigue 1","20","1999","27.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Víctor Laguardia","esESP","DF","Alavés","esLa Liga","29","1989","29.5","1","10","2","20.0","0.34","0.07","0.10","0.50","14.0","0","0","0","1.3","1.3","0.13","-0.3","-0.3",
"Jack Lahne","zmZAM","FW","Amiens","frLigue 1","17","2001","0.1","1","1","1","100.0","10.00","10.00","1.00","1.00","6.7","0","0","0","0.4","0.4","0.37","+0.6","+0.6",
"Konrad Laimer","atAUT","MF","RB Leipzig","deBundesliga","22","1997","23.5","2","9","5","55.6","0.38","0.21","0.22","0.40","21.1","0","0","0","0.8","0.8","0.09","+1.2","+1.2",
"Stefan Lainer","atAUT","DF","Gladbach","deBundesliga","26","1992","30.1","1","16","5","31.3","0.53","0.17","0.06","0.20","17.5","0","0","0","1.7","1.7","0.11","-0.7","-0.7",
"Diego Lainez","mxMEX","MF,FW","Betis","esLa Liga","19","2000","3.9","0","6","2","33.3","1.55","0.52","0.00","0.00","24.7","0","0","0","0.2","0.2","0.03","-0.2","-0.2",
"Kenny Lala","mgMAD","DF,MF","Strasbourg","frLigue 1","27","1991","22.7","2","17","5","29.4","0.75","0.22","0.00","0.00","24.5","5","2","2","3.2","1.6","0.10","-1.2","-1.6",
"Adam Lallana","engENG","MF,FW","Liverpool","engPremier League","31","1988","4.2","1","5","1","20.0","1.18","0.24","0.20","1.00","16.3","0","0","0","0.8","0.8","0.15","+0.2","+0.2",
"Érik Lamela","arARG","MF,FW","Tottenham","engPremier League","27","1992","13.5","2","29","8","27.6","2.15","0.59","0.07","0.25","19.5","4","0","0","2.9","2.9","0.11","-0.9","-0.9",
"Tariq Lamptey","ghGHA","DF","Chelsea","engPremier League","18","2000","0.4","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Tariq Lamptey","ghGHA","DF","Brighton","engPremier League","18","2000","6.5","0","2","0","0.0","0.31","0.00","0.00","","25.3","0","0","0","0.1","0.1","0.03","-0.1","-0.1",
"Loïck Landre","frFRA","DF","Nîmes","frLigue 1","27","1992","10.3","1","6","2","33.3","0.58","0.19","0.17","0.50","17.6","0","0","0","0.8","0.8","0.14","+0.2","+0.2",
"Michael Lang","chSUI","DF,FW","Werder Bremen","deBundesliga","28","1991","6.0","0","5","2","40.0","0.83","0.33","0.00","0.00","15.3","0","0","0","0.3","0.3","0.05","-0.3","-0.3",
"Sebastian Langkamp","deGER","DF","Werder Bremen","deBundesliga","31","1988","3.5","0","4","1","25.0","1.15","0.29","0.00","0.00","15.3","0","0","0","0.3","0.3","0.08","-0.3","-0.3",
"Henri Lansbury","engENG","MF","Aston Villa","engPremier League","28","1990","2.2","0","2","0","0.0","0.92","0.00","0.00","","21.0","0","0","0","0.1","0.1","0.04","-0.1","-0.1",
"Manuel Lanzini","arARG","MF,FW","West Ham","engPremier League","26","1993","15.3","0","23","7","30.4","1.50","0.46","0.00","0.00","19.0","3","0","0","2.2","2.2","0.09","-2.2","-2.2",
"Gianluca Lapadula","pePER","FW","Lecce","itSerie A","29","1990","19.8","11","59","22","37.3","2.98","1.11","0.15","0.41","14.2","0","2","2","9.8","8.2","0.14","+1.2","+0.8",
"Aymeric Laporte","esESP","DF","Manchester City","engPremier League","25","1994","12.2","1","4","2","50.0","0.33","0.16","0.25","0.50","16.3","0","0","0","0.5","0.5","0.13","+0.5","+0.5",
"Danilo Larangeira","brBRA","DF","Bologna","itSerie A","35","1984","29.3","2","8","2","25.0","0.27","0.07","0.25","1.00","16.0","0","0","0","0.9","0.9","0.11","+1.1","+1.1",
"Larra","esESP","FW,MF","Athletic Club","esLa Liga","21","1997","2.8","0","3","1","33.3","1.08","0.36","0.00","0.00","20.1","0","0","0","0.1","0.1","0.03","-0.1","-0.1",
"Gautier Larsonneur","frFRA","GK","Brest","frLigue 1","22","1997","26.6","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Kevin Lasagna","itITA","FW","Udinese","itSerie A","26","1992","28.5","10","79","34","43.0","2.77","1.19","0.13","0.29","15.1","1","0","0","10.6","10.6","0.13","-0.6","-0.6",
"Jamaal Lascelles","engENG","DF","Newcastle Utd","engPremier League","25","1993","23.1","1","9","2","22.2","0.39","0.09","0.11","0.50","12.9","0","0","0","0.5","0.5","0.06","+0.5","+0.5",
"Paul Lasne","frFRA","MF,FW","Brest","frLigue 1","30","1989","13.6","2","13","5","38.5","0.96","0.37","0.15","0.40","19.2","0","0","0","0.8","0.8","0.06","+1.2","+1.2",
"Toni Lato","esESP","DF,MF","Osasuna","esLa Liga","21","1997","5.2","1","4","2","50.0","0.77","0.38","0.25","0.50","13.8","0","0","0","0.4","0.4","0.11","+0.6","+0.6",
"Danny Latza","deGER","MF","Mainz 05","deBundesliga","29","1989","15.3","0","17","3","17.6","1.11","0.20","0.00","0.00","20.5","0","0","0","1.1","1.1","0.07","-1.1","-1.1",
"Vincent Laurini","frFRA","DF","Parma","itSerie A","30","1989","9.8","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Wesley Lautoa","ncNCL","MF,DF","Dijon","frLigue 1","31","1987","20.8","0","9","0","0.0","0.43","0.00","0.00","","18.2","0","0","0","0.6","0.6","0.07","-0.6","-0.6",
"Diego Laxalt","uyURU","DF,MF","Torino","itSerie A","26","1993","6.6","0","5","1","20.0","0.76","0.15","0.00","0.00","19.2","0","0","0","0.4","0.4","0.08","-0.4","-0.4",
"Diego Laxalt","uyURU","DF","Milan","itSerie A","26","1993","1.9","0","1","1","100.0","0.52","0.52","0.00","0.00","22.5","0","0","0","0.0","0.0","0.03","0.0","0.0",
"Valentino Lazaro","atAUT","DF,MF","Newcastle Utd","engPremier League","23","1996","5.3","1","4","1","25.0","0.75","0.19","0.25","1.00","21.9","0","0","0","0.4","0.4","0.10","+0.6","+0.6",
"Valentino Lazaro","atAUT","DF","Inter","itSerie A","23","1996","3.6","0","3","0","0.0","0.84","0.00","0.00","","21.7","0","0","0","0.1","0.1","0.03","-0.1","-0.1",
"Darko Lazović","rsSRB","DF","Hellas Verona","itSerie A","28","1990","36.0","3","36","17","47.2","1.00","0.47","0.08","0.18","17.4","1","0","0","2.3","2.3","0.06","+0.7","+0.7",
"Manuel Lazzari","itITA","DF","Lazio","itSerie A","25","1993","28.3","0","15","9","60.0","0.53","0.32","0.00","0.00","17.1","0","0","0","1.3","1.3","0.09","-1.3","-1.3",
