Player, Nation, Position, Club, League, Age, YearBorn, 90s, Goals, Shots, SoT, SoT%, Sh/90, SoT/90,G/Sh,G/SoT,DistAvg, FKAtt,PKMade,PKAtt, xG, npxG, npxG/Sh, G-xG, np:G-xG, Matches
"Gastón Ramírez","uyURU","FW,MF","Sampdoria","itSerie A","29","1990","10.8","0","13","5","38.5","1.21","0.46","0.00","0.00","21.1","2","0","0","0.8","0.8","0.06","-0.8","-0.8",
"Sandro Ramírez","esESP","FW","Huesca","esLa Liga","25","1995","14.3","5","30","18","60.0","2.10","1.26","0.17","0.28","19.4","4","0","0","2.2","2.2","0.07","+2.8","+2.8",
"Sergio Ramos","esESP","DF","Real Madrid","esLa Liga","34","1986","14.2","2","15","4","26.7","1.06","0.28","0.00","0.00","13.6","3","2","2","4.2","2.6","0.18","-2.2","-2.6",
"Aaron Ramsdale","engENG","GK","Sheffield Utd","engPremier League","22","1998","38.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Aaron Ramsey","wlsWAL","MF","Juventus","itSerie A","29","1990","12.1","2","24","11","45.8","1.98","0.91","0.08","0.18","14.5","0","0","0","4.2","4.2","0.17","-2.2","-2.2",
"Jacob Ramsey","engENG","MF","Aston Villa","engPremier League","19","2001","7.0","0","11","1","9.1","1.58","0.14","0.00","0.00","18.6","0","0","0","0.5","0.5","0.04","-0.5","-0.5",
"Kayne Ramsey","engENG","DF","Southampton","engPremier League","19","2000","1.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Darren Randolph","ieIRL","GK","West Ham","engPremier League","33","1987","3.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Andrea Ranocchia","itITA","DF","Inter","itSerie A","32","1988","7.8","0","9","2","22.2","1.15","0.26","0.00","0.00","7.6","0","0","0","1.6","1.6","0.17","-1.6","-1.6",
"Raphinha","brBRA","MF,FW","Leeds United","engPremier League","23","1996","26.2","6","67","24","35.8","2.56","0.92","0.09","0.25","17.2","4","0","0","5.7","5.7","0.09","+0.3","+0.3",
"Raphinha","brBRA","FW,MF","Rennes","frLigue 1","23","1996","4.5","1","11","3","27.3","2.45","0.67","0.09","0.33","19.2","3","0","0","0.9","0.9","0.08","+0.1","+0.1",
"Marcus Rashford","engENG","FW","Manchester Utd","engPremier League","22","1997","32.4","11","79","36","45.6","2.43","1.11","0.14","0.31","18.9","5","0","0","8.9","8.9","0.11","+2.1","+2.1",
"Milot Rashica","xkKVX","FW,MF","Werder Bremen","deBundesliga","24","1996","16.2","3","42","14","33.3","2.59","0.86","0.05","0.14","20.8","3","1","1","4.4","3.6","0.09","-1.4","-1.6",
"Giacomo Raspadori","itITA","FW,MF","Sassuolo","itSerie A","20","2000","13.7","6","24","12","50.0","1.75","0.88","0.25","0.50","13.8","1","0","0","4.3","4.3","0.18","+1.7","+1.7",
"Federico Ravaglia","itITA","GK","Bologna","itSerie A","20","1999","4.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Tim Ream","usUSA","DF","Fulham","engPremier League","32","1987","7.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Ante Rebić","hrCRO","FW","Milan","itSerie A","26","1993","19.7","11","43","23","53.5","2.18","1.17","0.26","0.48","14.5","0","0","0","5.9","5.6","0.13","+5.1","+5.4",
"Arkadiusz Reca","plPOL","DF","Crotone","itSerie A","25","1995","25.7","2","30","7","23.3","1.17","0.27","0.07","0.29","19.9","0","0","0","1.5","1.5","0.05","+0.5","+0.5",
"Recio","esESP","MF","Eibar","esLa Liga","29","1991","8.2","1","13","2","15.4","1.59","0.25","0.00","0.00","21.7","1","1","1","1.3","0.6","0.04","-0.3","-0.6",
"Daishawn Redan","nlNED","FW,MF","Hertha BSC","deBundesliga","19","2001","1.1","0","3","2","66.7","2.65","1.76","0.00","0.00","11.0","0","0","0","0.7","0.7","0.22","-0.7","-0.7",
"Nathan Redmond","engENG","MF,FW","Southampton","engPremier League","26","1994","19.3","2","45","13","28.9","2.33","0.67","0.04","0.15","18.5","0","0","0","3.1","3.1","0.07","-1.1","-1.1",
"Harrison Reed","engENG","MF","Fulham","engPremier League","25","1995","25.0","0","13","4","30.8","0.52","0.16","0.00","0.00","26.1","0","0","0","0.4","0.4","0.03","-0.4","-0.4",
"Vasco Regini","itITA","DF","Sampdoria","itSerie A","29","1990","1.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Sergio Reguilón","esESP","DF","Tottenham","engPremier League","23","1996","24.9","0","20","4","20.0","0.80","0.16","0.00","0.00","19.0","0","0","0","1.0","1.0","0.05","-1.0","-1.0",
"Pepe Reina","esESP","GK","Lazio","itSerie A","37","1982","29.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Jeff Reine-Adélaïde","frFRA","MF,FW","Nice","frLigue 1","22","1998","11.8","1","15","5","33.3","1.28","0.43","0.07","0.20","21.0","0","0","0","1.7","1.7","0.11","-0.7","-0.7",
"Jeff Reine-Adélaïde","frFRA","FW","Lyon","frLigue 1","22","1998","0.3","0","1","1","100.0","3.75","3.75","0.00","0.00","17.3","0","0","0","0.0","0.0","0.05","0.0","0.0",
"Reinier","brBRA","MF,FW","Dortmund","deBundesliga","18","2002","2.9","1","3","1","33.3","1.05","0.35","0.33","1.00","11.3","0","0","0","0.5","0.5","0.16","+0.5","+0.5",
"Francisco Reis Ferreira","ptPOR","DF","Valencia","esLa Liga","23","1997","2.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Rocco Reitz","deGER","MF","Gladbach","deBundesliga","18","2002","0.7","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Karim Rekik","nlNED","DF","Sevilla","esLa Liga","25","1994","7.3","0","2","0","0.0","0.28","0.00","0.00","","12.3","0","0","0","0.1","0.1","0.06","-0.1","-0.1",
"Álex Remiro","esESP","GK","Real Sociedad","esLa Liga","25","1995","38.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Panagiotis Retsos","grGRE","DF","Saint-Étienne","frLigue 1","21","1998","3.0","0","1","0","0.0","0.33","0.00","0.00","","13.1","0","0","0","0.1","0.1","0.05","-0.1","-0.1",
"Marco Reus","deGER","MF,FW","Dortmund","deBundesliga","31","1989","25.3","8","54","24","44.4","2.13","0.95","0.15","0.33","16.7","6","0","2","10.2","7.5","0.14","-2.2","+0.5",
"Elvis Rexhbeçaj","xkKVX","MF,FW","Köln","deBundesliga","22","1997","20.4","5","28","11","39.3","1.37","0.54","0.18","0.45","22.0","3","0","0","2.3","2.3","0.08","+2.7","+2.7",
"Oriol Rey","esESP","MF","Valladolid","esLa Liga","22","1998","0.2","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Gio Reyna","usUSA","MF,FW","Dortmund","deBundesliga","17","2002","22.0","4","38","12","31.6","1.73","0.55","0.11","0.33","16.6","0","0","0","4.1","4.1","0.11","-0.1","-0.1",
"Baptiste Reynet","frFRA","GK","Nîmes","frLigue 1","29","1990","38.0","0","2","1","50.0","0.05","0.03","0.00","0.00","10.5","0","0","0","0.1","0.1","0.05","-0.1","-0.1",
"Bryan Reynolds","usUSA","DF","Roma","itSerie A","19","2001","3.1","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Franck Ribéry","frFRA","FW","Fiorentina","itSerie A","37","1983","23.9","2","21","9","42.9","0.88","0.38","0.10","0.22","15.7","0","0","0","2.6","2.6","0.13","-0.6","-0.6",
"Federico Ricci","itITA","FW","Sassuolo","itSerie A","26","1994","0.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Giacomo Ricci","itITA","DF","Parma","itSerie A","23","1996","0.7","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Matteo Ricci","itITA","MF","Spezia","itSerie A","26","1994","24.8","0","21","5","23.8","0.85","0.20","0.00","0.00","27.1","3","0","0","1.0","1.0","0.05","-1.0","-1.0",
"Declan Rice","engENG","MF","West Ham","engPremier League","21","1999","32.0","2","25","7","28.0","0.78","0.22","0.04","0.14","20.8","3","1","2","3.2","1.6","0.06","-1.2","-0.6",
"Chris Richards","usUSA","DF","Hoffenheim","deBundesliga","20","2000","10.5","0","2","0","0.0","0.19","0.00","0.00","","9.8","0","0","0","0.1","0.1","0.06","-0.1","-0.1",
"Chris Richards","usUSA","DF","Bayern Munich","deBundesliga","20","2000","1.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Lewis Richardson","engENG","FW,MF","Burnley","engPremier League","17","2003","0.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Richarlison","brBRA","FW","Everton","engPremier League","23","1997","31.8","7","80","31","38.8","2.52","0.98","0.08","0.19","15.1","1","1","1","9.7","8.8","0.11","-2.7","-2.8",
"Marco Richter","deGER","FW,MF","Augsburg","deBundesliga","22","1997","15.7","3","55","19","34.5","3.50","1.21","0.05","0.16","20.2","0","0","0","5.1","5.1","0.09","-2.1","-2.1",
"Mikel Rico","esESP","MF","Huesca","esLa Liga","35","1984","24.3","1","19","6","31.6","0.78","0.25","0.05","0.17","15.9","0","0","0","2.2","2.2","0.13","-1.2","-1.2",
"Sergio Rico","esESP","GK","Paris S-G","frLigue 1","26","1993","9.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Jaïro Riedewald","nlNED","MF","Crystal Palace","engPremier League","23","1996","20.2","2","8","2","25.0","0.40","0.10","0.25","1.00","21.0","0","0","0","0.6","0.6","0.07","+1.4","+1.4",
"Emiliano Rigoni","arARG","MF","Elche","esLa Liga","27","1993","12.7","1","16","7","43.8","1.26","0.55","0.06","0.14","20.6","4","0","0","2.4","2.4","0.15","-1.4","-1.4",
"Tomás Rincón","veVEN","MF","Torino","itSerie A","32","1988","31.6","1","22","4","18.2","0.70","0.13","0.05","0.25","18.8","0","0","0","1.3","1.3","0.06","-0.3","-0.3",
"Luis Rioja","esESP","MF,FW","Alavés","esLa Liga","26","1993","23.2","4","24","9","37.5","1.03","0.39","0.17","0.44","18.1","0","0","0","3.3","3.3","0.14","+0.7","+0.7",
"Renaud Ripart","frFRA","MF,FW","Nîmes","frLigue 1","27","1993","33.9","11","61","19","31.1","1.80","0.56","0.08","0.26","18.5","0","6","7","10.7","5.2","0.09","+0.3","-0.2",
"Andrea Rispoli","itITA","DF","Crotone","itSerie A","31","1988","7.2","0","4","1","25.0","0.55","0.14","0.00","0.00","23.1","0","0","0","0.4","0.4","0.10","-0.4","-0.4",
"Mihailo Ristić","rsSRB","DF","Montpellier","frLigue 1","24","1995","24.8","0","20","6","30.0","0.81","0.24","0.00","0.00","22.6","0","0","0","0.7","0.7","0.04","-0.7","-0.7",
"Matt Ritchie","sctSCO","DF,MF","Newcastle Utd","engPremier League","30","1989","15.0","0","11","1","9.1","0.73","0.07","0.00","0.00","22.6","2","0","0","0.4","0.4","0.04","-0.4","-0.4",
"Maxence Rivera","frFRA","MF,FW","Saint-Étienne","frLigue 1","18","2002","2.7","0","2","1","50.0","0.75","0.38","0.00","0.00","21.4","0","0","0","0.1","0.1","0.05","-0.1","-0.1",
"Emmanuel Rivière","frFRA","FW","Crotone","itSerie A","30","1990","7.1","1","12","4","33.3","1.69","0.56","0.08","0.25","15.1","0","0","0","1.1","1.1","0.09","-0.1","-0.1",
"Rober","esESP","DF,MF","Levante","esLa Liga","25","1995","15.8","0","7","0","0.0","0.44","0.00","0.00","","15.9","0","0","0","0.3","0.3","0.04","-0.3","-0.3",
"Roberto","esESP","GK","Valladolid","esLa Liga","34","1986","13.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Sergi Roberto","esESP","DF,FW","Barcelona","esLa Liga","28","1992","10.5","1","5","1","20.0","0.48","0.10","0.20","1.00","17.7","0","0","0","0.3","0.3","0.06","+0.7","+0.7",
"Tyler Roberts","wlsWAL","MF,FW","Leeds United","engPremier League","21","1999","14.9","1","26","12","46.2","1.75","0.81","0.04","0.08","19.4","0","0","0","1.8","1.8","0.07","-0.8","-0.8",
"Andrew Robertson","sctSCO","DF","Liverpool","engPremier League","26","1994","37.6","1","19","5","26.3","0.51","0.13","0.05","0.20","17.4","0","0","0","1.5","1.5","0.08","-0.5","-0.5",
"Antonee Robinson","usUSA","DF","Fulham","engPremier League","22","1997","24.0","0","10","4","40.0","0.42","0.17","0.00","0.00","20.0","0","0","0","0.4","0.4","0.04","-0.4","-0.4",
"Callum Robinson","ieIRL","FW,MF","West Brom","engPremier League","25","1995","17.3","5","31","11","35.5","1.79","0.63","0.16","0.45","19.8","0","0","0","3.1","3.1","0.10","+1.9","+1.9",
"Jack Robinson","engENG","DF","Sheffield Utd","engPremier League","26","1993","9.7","0","6","0","0.0","0.62","0.00","0.00","","12.9","0","0","0","0.7","0.7","0.12","-0.7","-0.7",
"Joel Robles","esESP","GK","Betis","esLa Liga","30","1990","18.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Hal Robson-Kanu","wlsWAL","FW","West Brom","engPremier League","31","1989","6.2","2","13","6","46.2","2.09","0.96","0.15","0.33","20.1","0","0","0","1.2","1.2","0.09","+0.8","+0.8",
"Marc Roca","esESP","MF","Bayern Munich","deBundesliga","23","1996","2.0","0","3","0","0.0","1.53","0.00","0.00","","16.7","0","0","0","0.2","0.2","0.07","-0.2","-0.2",
"Christopher Rocchia","frFRA","DF,FW","Marseille","frLigue 1","22","1998","0.2","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Rubén Rochina","esESP","MF","Levante","esLa Liga","29","1991","15.6","0","35","7","20.0","2.24","0.45","0.00","0.00","24.9","0","0","0","1.4","1.4","0.04","-1.4","-1.4",
"Marek Rodák","skSVK","GK","Fulham","engPremier League","23","1996","2.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Sebastian Rode","deGER","MF","Eint Frankfurt","deBundesliga","29","1990","18.1","1","3","3","100.0","0.17","0.17","0.33","0.33","24.9","0","0","0","0.1","0.1","0.02","+0.9","+0.9",
"Joe Rodon","wlsWAL","DF","Tottenham","engPremier League","22","1997","8.1","0","1","0","0.0","0.12","0.00","0.00","","9.6","0","0","0","0.0","0.0","0.04","0.0","0.0",
"Rodri","esESP","MF","Manchester City","engPremier League","24","1996","30.5","2","31","7","22.6","1.02","0.23","0.03","0.14","20.8","0","1","1","2.4","1.6","0.05","-0.4","-0.6",
"Rodri","esESP","FW,MF","Betis","esLa Liga","20","2000","6.0","0","5","0","0.0","0.84","0.00","0.00","","21.2","0","0","0","0.2","0.2","0.05","-0.2","-0.2",
"Rodrigo","esESP","MF,FW","Leeds United","engPremier League","29","1991","14.3","7","46","18","39.1","3.21","1.26","0.15","0.39","16.4","1","0","0","5.1","5.1","0.11","+1.9","+1.9",
"Kévin Rodrigues","ptPOR","DF,MF","Eibar","esLa Liga","26","1994","12.2","1","10","4","40.0","0.82","0.33","0.10","0.25","20.9","0","0","0","0.8","0.8","0.08","+0.2","+0.2",
"Ángel Rodríguez","esESP","FW,MF","Getafe","esLa Liga","33","1987","15.3","5","36","12","33.3","2.36","0.79","0.11","0.33","16.9","0","1","2","5.7","4.1","0.11","-0.7","-0.1",
"Óscar Rodríguez Arnaiz","esESP","MF,FW","Sevilla","esLa Liga","22","1998","5.7","0","10","2","20.0","1.76","0.35","0.00","0.00","23.1","1","0","0","0.5","0.5","0.05","-0.5","-0.5",
"Guido Rodríguez","arARG","MF","Betis","esLa Liga","26","1994","31.8","1","30","9","30.0","0.94","0.28","0.03","0.11","19.8","0","0","0","2.3","2.3","0.08","-1.3","-1.3",
"James Rodríguez","coCOL","FW,MF","Everton","engPremier League","29","1991","19.6","6","37","18","48.6","1.89","0.92","0.16","0.33","20.7","4","0","0","2.8","2.8","0.08","+3.2","+3.2",
"Jay Rodriguez","engENG","FW","Burnley","engPremier League","31","1989","14.1","1","31","9","29.0","2.21","0.64","0.03","0.11","17.1","0","0","0","3.0","3.0","0.11","-2.0","-2.0",
"Miguel Rodríguez","esESP","FW,DF","Celta Vigo","esLa Liga","17","2003","0.3","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Ricardo Rodríguez","chSUI","DF","Torino","itSerie A","27","1992","13.8","0","13","2","15.4","0.95","0.15","0.00","0.00","28.0","8","0","0","0.6","0.6","0.05","-0.6","-0.6",
"Víctor Rodríguez","esESP","MF","Elche","esLa Liga","31","1989","4.7","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Rodrygo","brBRA","FW","Real Madrid","esLa Liga","19","2001","10.9","1","25","5","20.0","2.29","0.46","0.04","0.20","16.7","1","0","0","2.0","2.0","0.08","-1.0","-1.0",
"Marko Rog","hrCRO","MF","Cagliari","itSerie A","25","1995","12.9","0","8","2","25.0","0.62","0.15","0.00","0.00","27.5","0","0","0","0.2","0.2","0.03","-0.2","-0.2",
"Rogério","brBRA","DF","Sassuolo","itSerie A","22","1998","20.9","0","16","3","18.8","0.77","0.14","0.00","0.00","22.4","0","0","0","0.5","0.5","0.03","-0.5","-0.5",
"Luis Rojas","clCHI","MF,FW","Crotone","itSerie A","18","2002","1.2","0","1","0","0.0","0.87","0.00","0.00","","23.0","0","0","0","0.0","0.0","0.03","0.0","0.0",
"Alessio Romagnoli","itITA","DF","Milan","itSerie A","25","1995","21.2","1","15","3","20.0","0.71","0.14","0.07","0.33","7.2","0","0","0","2.8","2.8","0.19","-1.8","-1.8",
"Cristian Romero","arARG","DF","Atalanta","itSerie A","22","1998","28.3","2","14","7","50.0","0.50","0.25","0.14","0.29","11.1","0","0","0","1.3","1.3","0.09","+0.7","+0.7",
"Oriol Romeu","esESP","MF","Southampton","engPremier League","28","1991","19.6","1","14","4","28.6","0.71","0.20","0.07","0.25","25.9","0","0","0","0.5","0.5","0.03","+0.5","+0.5",
"Cristiano Ronaldo","ptPOR","FW","Juventus","itSerie A","35","1985","31.1","29","160","61","38.1","5.14","1.96","0.14","0.38","18.5","17","6","8","27.7","21.4","0.13","+1.3","+1.6",
"Facundo Roncaglia","arARG","DF","Osasuna","esLa Liga","33","1987","13.7","1","13","2","15.4","0.95","0.15","0.08","0.50","25.0","0","0","0","0.5","0.5","0.04","+0.5","+0.5",
"Valentin Rongier","frFRA","MF","Marseille","frLigue 1","25","1994","21.0","1","17","6","35.3","0.81","0.29","0.06","0.17","24.7","0","0","0","0.7","0.7","0.04","+0.3","+0.3",
"Marten de Roon","nlNED","MF","Atalanta","itSerie A","29","1991","33.6","1","17","3","17.6","0.51","0.09","0.06","0.33","26.2","0","0","0","0.6","0.6","0.04","+0.4","+0.4",
"Jérôme Roussillon","frFRA","DF","Wolfsburg","deBundesliga","27","1993","13.7","0","11","2","18.2","0.81","0.15","0.00","0.00","22.5","0","0","0","0.8","0.8","0.07","-0.8","-0.8",
"Nolan Roux","frFRA","FW","Nîmes","frLigue 1","32","1988","7.2","0","10","1","10.0","1.38","0.14","0.00","0.00","22.3","0","0","0","0.4","0.4","0.04","-0.4","-0.4",
"Nicolò Rovella","itITA","MF","Genoa","itSerie A","18","2001","13.2","0","11","2","18.2","0.83","0.15","0.00","0.00","22.7","2","0","0","0.9","0.9","0.08","-0.9","-0.9",
"Amir Rrahmani","xkKVX","DF","Napoli","itSerie A","26","1994","12.2","1","5","2","40.0","0.41","0.16","0.20","0.50","10.6","0","0","0","0.4","0.4","0.09","+0.6","+0.6",
"Rubén","esESP","GK","Osasuna","esLa Liga","36","1984","2.1","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Waldo Rubio","esESP","FW,MF","Valladolid","esLa Liga","24","1995","4.2","1","8","1","12.5","1.92","0.24","0.00","0.00","21.6","0","1","1","1.1","0.3","0.04","-0.1","-0.3",
"John Ruddy","engENG","GK","Wolves","engPremier League","33","1986","1.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Antonio Rüdiger","deGER","DF","Chelsea","engPremier League","27","1993","19.0","1","14","6","42.9","0.74","0.32","0.07","0.17","18.3","0","0","0","1.3","1.3","0.09","-0.3","-0.3",
"Sebastian Rudy","deGER","MF,FW","Hoffenheim","deBundesliga","30","1990","18.6","1","15","8","53.3","0.80","0.43","0.07","0.13","23.1","2","0","0","0.8","0.8","0.05","+0.2","+0.2",
"Sebastian Rudy","deGER","DF","Schalke 04","deBundesliga","30","1990","2.0","0","1","0","0.0","0.50","0.00","0.00","","28.3","0","0","0","0.0","0.0","0.02","0.0","0.0",
"Kevin Rüegg","chSUI","DF,MF","Hellas Verona","itSerie A","21","1998","2.3","0","1","1","100.0","0.44","0.44","0.00","0.00","27.8","0","0","0","0.0","0.0","0.03","0.0","0.0",
"Daniele Rugani","itITA","DF","Cagliari","itSerie A","26","1994","11.1","1","3","1","33.3","0.27","0.09","0.33","1.00","8.3","0","0","0","0.4","0.4","0.14","+0.6","+0.6",
"Daniele Rugani","itITA","DF","Rennes","frLigue 1","26","1994","1.0","0","1","1","100.0","1.00","1.00","0.00","0.00","9.2","0","0","0","0.1","0.1","0.13","-0.1","-0.1",
"Matteo Ruggeri","itITA","DF","Atalanta","itSerie A","18","2002","2.3","0","2","0","0.0","0.87","0.00","0.00","","14.4","0","0","0","0.1","0.1","0.05","-0.1","-0.1",
"Mário Rui","ptPOR","DF","Napoli","itSerie A","29","1991","18.5","0","19","2","10.5","1.02","0.11","0.00","0.00","23.5","2","0","0","0.9","0.9","0.05","-0.9","-0.9",
"Aitor Ruibal","esESP","FW,MF","Betis","esLa Liga","24","1996","17.7","2","33","14","42.4","1.86","0.79","0.06","0.14","17.9","0","0","0","2.9","2.9","0.09","-0.9","-0.9",
"Isma Ruiz","esESP","MF","Granada","esLa Liga","19","2001","0.7","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Kays Ruiz","frFRA","FW,MF","Paris S-G","frLigue 1","17","2002","2.1","0","2","0","0.0","0.97","0.00","0.00","","23.3","0","0","0","0.1","0.1","0.03","-0.1","-0.1",
"Fabián Ruiz Peña","esESP","MF","Napoli","itSerie A","24","1996","28.5","3","43","15","34.9","1.51","0.53","0.07","0.20","22.5","1","0","0","2.0","2.0","0.05","+1.0","+1.0",
"Víctor Ruiz","esESP","DF","Betis","esLa Liga","31","1989","24.0","2","4","4","100.0","0.17","0.17","0.50","0.50","11.5","0","0","0","1.5","1.5","0.38","+0.5","+0.5",
"Gerónimo Rulli","arARG","GK","Villarreal","esLa Liga","28","1992","2.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Georginio Rutter","frFRA","FW,MF","Rennes","frLigue 1","18","2002","0.5","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Georginio Rutter","frFRA","FW","Hoffenheim","deBundesliga","18","2002","2.7","1","6","3","50.0","2.24","1.12","0.17","0.33","15.7","0","0","0","0.7","0.7","0.11","+0.3","+0.3",
"Mathew Ryan","auAUS","GK","Arsenal","engPremier League","28","1992","3.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Mathew Ryan","auAUS","GK","Brighton","engPremier League","28","1992","11.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Julian Ryerson","noNOR","DF,MF","Union Berlin","deBundesliga","22","1997","11.9","0","6","0","0.0","0.51","0.00","0.00","","22.5","0","0","0","0.2","0.2","0.04","-0.2","-0.2",
"Frederik Rønnow","dkDEN","GK","Schalke 04","deBundesliga","27","1992","10.5","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Roli Pereira de Sa","frFRA","FW,MF","Nantes","frLigue 1","23","1996","0.6","0","4","0","0.0","6.43","0.00","0.00","","24.8","0","0","0","0.1","0.1","0.04","-0.1","-0.1",
"Victor Sá","brBRA","FW","Wolfsburg","deBundesliga","26","1994","5.2","1","10","2","20.0","1.92","0.38","0.10","0.50","17.4","0","0","0","0.5","0.5","0.05","+0.5","+0.5",
"Idriss Saadi","dzALG","MF,FW","Strasbourg","frLigue 1","28","1992","1.4","0","6","3","50.0","4.32","2.16","0.00","0.00","11.0","0","0","0","1.7","1.7","0.28","-1.7","-1.7",
"Youssouf Sabaly","snSEN","DF","Bordeaux","frLigue 1","27","1993","32.3","1","13","2","15.4","0.40","0.06","0.08","0.50","21.9","0","0","0","0.6","0.6","0.05","+0.4","+0.4",
"Mathys Saban","frFRA","FW","Saint-Étienne","frLigue 1","18","2002","0.1","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Marcel Sabitzer","atAUT","MF","RB Leipzig","deBundesliga","26","1994","22.5","8","56","22","39.3","2.49","0.98","0.07","0.18","25.1","5","4","4","7.6","4.4","0.08","+0.4","-0.4",
"Alexis Saelemaekers","beBEL","FW","Milan","itSerie A","21","1999","22.4","2","28","7","25.0","1.25","0.31","0.07","0.29","18.4","0","0","0","2.4","2.4","0.09","-0.4","-0.4",
"Modibo Sagnan","mlMLI","DF","Real Sociedad","esLa Liga","21","1999","6.9","0","5","1","20.0","0.72","0.14","0.00","0.00","23.4","1","0","0","0.6","0.6","0.12","-0.6","-0.6",
"Moïse Sahi Dion","ciCIV","FW,MF","Strasbourg","frLigue 1","18","2001","1.0","1","4","1","25.0","3.83","0.96","0.25","1.00","19.7","0","0","0","0.6","0.6","0.14","+0.4","+0.4",
"Allan Saint-Maximin","frFRA","FW,MF","Newcastle Utd","engPremier League","23","1997","17.3","3","30","12","40.0","1.73","0.69","0.10","0.25","20.8","0","0","0","2.6","2.6","0.09","+0.4","+0.4",
"Borja Sainz","esESP","MF,FW","Alavés","esLa Liga","19","2001","5.0","1","7","4","57.1","1.39","0.79","0.14","0.25","17.0","0","0","0","1.3","1.3","0.19","-0.3","-0.3",
"Romain Saïss","maMAR","DF","Wolves","engPremier League","30","1990","26.7","3","28","11","39.3","1.05","0.41","0.11","0.27","13.4","2","0","0","3.0","3.0","0.11","0.0","0.0",
"Bukayo Saka","engENG","FW,MF","Arsenal","engPremier League","18","2001","28.4","5","61","20","32.8","2.15","0.71","0.08","0.25","16.1","1","0","0","6.9","6.9","0.11","-1.9","-1.9",
"Hiroki Sakai","jpJPN","DF","Marseille","frLigue 1","30","1990","26.5","0","3","1","33.3","0.11","0.04","0.00","0.00","7.9","0","0","0","0.6","0.6","0.21","-0.6","-0.6",
"Moïse Sakava","cmCMR","MF","Reims","frLigue 1","19","2000","0.1","0","1","0","0.0","11.25","0.00","0.00","","25.8","0","0","0","0.0","0.0","0.03","0.0","0.0",
"Mamadou Sakho","frFRA","DF","Crystal Palace","engPremier League","30","1990","3.1","0","1","0","0.0","0.33","0.00","0.00","","12.3","0","0","0","0.1","0.1","0.06","-0.1","-0.1",
"Jacopo Sala","itITA","DF","Spezia","itSerie A","28","1991","4.2","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Mohamed Salah","egEGY","FW","Liverpool","engPremier League","28","1992","34.2","22","120","46","38.3","3.51","1.35","0.13","0.35","16.4","1","6","6","19.3","14.6","0.12","+2.7","+1.4",
"Eddie Salcedo","itITA","MF,FW","Hellas Verona","itSerie A","18","2001","8.4","2","22","10","45.5","2.62","1.19","0.09","0.20","15.0","0","0","0","3.9","3.9","0.18","-1.9","-1.9",
