Player, Nation, Position, Club, League, Age, YearBorn, 90s, Goals, Shots, SoT, SoT%, Sh/90, SoT/90,G/Sh,G/SoT,DistAvg, FKAtt,PKMade,PKAtt, xG, npxG, npxG/Sh, G-xG, np:G-xG, Matches
"Roberto Gagliardini","itITA","MF","Hellas Verona","itSerie A","31-232","1994","7.4","1","2","1","50.0","0.27","0.14","0.50","1.00","13.4","0","0","0","0.0","0.0","0.01","+1.0","+1.0",
"Cody Gakpo","nlNED","FW,MF","Liverpool","engPremier League","26-202","1999","10.2","3","30","5","16.7","2.94","0.49","0.10","0.60","15.0","0","0","0","3.6","3.6","0.12","-0.6","-0.6",
"Javi Galán","esESP","DF","Atlético Madrid","esLa Liga","31-006","1994","1.5","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Iñigo Ruiz de Galarreta","esESP","MF","Athletic Club","esLa Liga","32-111","1993","8.6","0","7","0","0.0","0.81","0.00","0.00","","23.6","0","0","0","0.2","0.2","0.03","-0.2","-0.2",
"Conor Gallagher","engENG","MF","Atlético Madrid","esLa Liga","25-292","2000","4.1","1","5","1","20.0","1.21","0.24","0.20","1.00","24.9","0","0","0","0.5","0.5","0.10","+0.5","+0.5",
"Antonino Gallo","itITA","DF","Lecce","itSerie A","25-324","2000","11.3","0","2","1","50.0","0.18","0.09","0.00","0.00","12.2","0","0","0","0.4","0.4","0.19","-0.4","-0.4",
"Idrissa Gana Gueye","snSEN","MF","Everton","engPremier League","36-060","1989","10.7","2","13","3","23.1","1.22","0.28","0.15","0.67","22.0","0","0","0","1.1","1.1","0.08","+0.9","+0.9",
"Ismaëlo Ganiou","bfBFA","DF","Lens","frLigue 1","20-256","2005","1.8","1","1","1","100.0","0.56","0.56","1.00","1.00","11.9","0","0","0","0.2","0.2","0.23","+0.8","+0.8",
"Ben Gannon-Doak","sctSCO","FW","Bournemouth","engPremier League","20-014","2005","0.6","0","1","0","0.0","1.58","0.00","0.00","","14.5","0","0","0","0.1","0.1","0.09","-0.1","-0.1",
"Facundo Garcés","myMAS","DF","Alavés","esLa Liga","26-081","1999","6.0","0","5","3","60.0","0.83","0.50","0.00","0.00","12.6","0","0","0","0.1","0.1","0.02","-0.1","-0.1",
"Aleix García","esESP","MF","Leverkusen","deBundesliga","28-150","1997","9.8","0","12","1","8.3","1.22","0.10","0.00","0.00","24.7","2","0","0","0.8","0.8","0.06","-0.8","-0.8",
"Álvaro García","esESP","FW,MF","Rayo Vallecano","esLa Liga","33-029","1992","9.7","3","20","8","40.0","2.06","0.83","0.15","0.38","14.1","0","0","0","4.0","4.0","0.20","-1.0","-1.0",
"Eric García","esESP","DF,MF","Barcelona","esLa Liga","24-320","2001","11.2","1","10","4","40.0","0.89","0.36","0.10","0.25","12.8","0","0","0","1.4","1.4","0.14","-0.4","-0.4",
"Fran Garcia","esESP","DF,MF","Real Madrid","esLa Liga","26-103","1999","1.9","0","1","0","0.0","0.53","0.00","0.00","","26.9","0","0","0","0.0","0.0","0.03","0.0","0.0",
"Gonzalo García","esESP","FW,MF","Real Madrid","esLa Liga","21-246","2004","1.4","0","3","1","33.3","2.14","0.71","0.00","0.00","7.2","0","0","0","1.0","1.0","0.34","-1.0","-1.0",
"Joan García","esESP","GK","Barcelona","esLa Liga","24-205","2001","7.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Pablo Garcia","esESP","FW","Betis","esLa Liga","19-165","2006","2.1","0","7","2","28.6","3.30","0.94","0.00","0.00","17.2","1","0","0","0.9","0.9","0.13","-0.9","-0.9",
"Rubén García","esESP","MF,FW","Osasuna","esLa Liga","32-134","1993","6.0","0","8","1","12.5","1.33","0.17","0.00","0.00","21.4","1","0","0","0.5","0.5","0.07","-0.5","-0.5",
"Ulisses Garcia","chSUI","DF","Marseille","frLigue 1","29-318","1996","2.3","0","2","1","50.0","0.85","0.43","0.00","0.00","28.9","0","0","0","0.1","0.1","0.04","-0.1","-0.1",
"Víctor García","esESP","MF,DF","Levante","esLa Liga","28-070","1997","2.4","0","2","1","50.0","0.84","0.42","0.00","0.00","16.1","0","0","0","0.1","0.1","0.03","-0.1","-0.1",
"Alejandro Garnacho","arARG","FW","Chelsea","engPremier League","21-147","2004","3.8","1","9","4","44.4","2.36","1.05","0.11","0.25","16.3","0","0","0","0.9","0.9","0.09","+0.1","+0.1",
"James Garner","engENG","MF,DF","Everton","engPremier League","24-257","2001","12.0","1","20","5","25.0","1.67","0.42","0.05","0.20","23.7","6","0","0","1.0","1.0","0.05","0.0","0.0",
"Federico Gatti","itITA","DF","Juventus","itSerie A","27-154","1998","8.6","1","10","4","40.0","1.16","0.46","0.10","0.25","12.9","0","0","0","1.2","1.2","0.12","-0.2","-0.2",
"Gavi","esESP","MF,DF","Barcelona","esLa Liga","21-112","2004","0.7","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Jusuf Gazibegović","baBIH","DF","Köln","deBundesliga","25-259","2000","0.3","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Paulo Gazzaniga","arARG","GK","Girona","esLa Liga","33-327","1992","11.5","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Jean-Philippe Gbamin","ciCIV","DF","Metz","frLigue 1","30-061","1995","12.2","1","4","1","25.0","0.33","0.08","0.25","1.00","6.6","0","0","0","1.3","1.3","0.33","-0.3","-0.3",
"Yann Gboho","frFRA","MF,FW","Toulouse","frLigue 1","24-315","2001","12.1","3","22","6","27.3","1.82","0.50","0.14","0.50","16.2","0","0","0","2.1","2.0","0.09","+0.9","+1.0",
"David de Gea","esESP","GK","Fiorentina","itSerie A","35-018","1990","12.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Lutsharel Geertruida","nlNED","DF","Sunderland","engPremier League","25-130","2000","4.8","0","3","1","33.3","0.62","0.21","0.00","0.00","19.7","0","0","0","0.7","0.7","0.23","-0.7","-0.7",
"Tyrique George","engENG","FW","Chelsea","engPremier League","19-294","2006","1.6","0","3","2","66.7","1.86","1.24","0.00","0.00","10.1","0","0","0","0.3","0.3","0.11","-0.3","-0.3",
"Yannick Gerhardt","deGER","MF","Wolfsburg","deBundesliga","31-257","1994","0.7","0","2","0","0.0","2.90","0.00","0.00","","12.7","0","0","0","0.1","0.1","0.07","-0.1","-0.1",
"Willem Geubbels","frFRA","FW","Paris FC","frLigue 1","24-101","2001","6.0","2","19","4","21.1","3.16","0.67","0.11","0.50","12.2","0","0","0","3.0","3.0","0.16","-1.0","-1.0",
"Ismaël Gharbi","tnTUN","MF","Augsburg","deBundesliga","21-229","2004","0.5","0","1","0","0.0","1.87","0.00","0.00","","23.7","1","0","0","0.1","0.1","0.14","-0.1","-0.1",
"Mourad El Ghezouani","maMAR","FW","Elche","esLa Liga","27-182","1998","0.6","0","1","0","0.0","1.80","0.00","0.00","","17.5","0","0","0","0.1","0.1","0.07","-0.1","-0.1",
"Rachid Ghezzal","dzALG","FW","Lyon","frLigue 1","33-200","1992","1.6","0","3","1","33.3","1.93","0.64","0.00","0.00","19.1","0","0","0","0.1","0.1","0.03","-0.1","-0.1",
"Daniele Ghilardi","itITA","DF","Roma","itSerie A","22-323","2003","0.1","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Andrea Ghion","itITA","FW,MF","Sassuolo","itSerie A","25-275","2000","0.1","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Dimitris Giannoulis","grGRE","DF,MF","Augsburg","deBundesliga","30-039","1995","7.0","1","3","2","66.7","0.43","0.28","0.33","0.50","18.2","0","0","0","0.2","0.2","0.05","+0.8","+0.8",
"Morgan Gibbs-White","engENG","MF,FW","Nott'ham Forest","engPremier League","25-302","2000","11.1","3","27","9","33.3","2.44","0.81","0.11","0.33","17.3","2","0","0","2.8","2.8","0.11","+0.2","+0.2",
"Bryan Gil","esESP","MF,FW","Girona","esLa Liga","24-287","2001","4.8","0","9","1","11.1","1.87","0.21","0.00","0.00","16.0","0","0","0","1.0","1.0","0.11","-1.0","-1.0",
"Mario Gila","esESP","DF","Lazio","itSerie A","25-088","2000","11.5","0","6","1","16.7","0.52","0.09","0.00","0.00","10.3","0","0","0","0.3","0.3","0.05","-0.3","-0.3",
"Billy Gilmour","sctSCO","MF","Napoli","itSerie A","24-167","2001","4.6","1","5","1","20.0","1.09","0.22","0.20","1.00","20.1","0","0","0","0.3","0.3","0.06","+0.7","+0.7",
"Benedikt Gimber","deGER","DF,MF","Heidenheim","deBundesliga","28-279","1997","4.4","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Santiago Giménez","mxMEX","FW","Milan","itSerie A","24-221","2001","6.9","0","21","6","28.6","3.04","0.87","0.00","0.00","11.8","1","0","0","2.8","2.8","0.13","-2.8","-2.8",
"Gvidas Gineitis","ltLTU","MF,FW","Torino","itSerie A","21-224","2004","2.7","0","1","0","0.0","0.37","0.00","0.00","","30.6","0","0","0","0.0","0.0","0.02","0.0","0.0",
"Matthias Ginter","deGER","DF","Freiburg","deBundesliga","31-310","1994","11.0","0","5","2","40.0","0.45","0.18","0.00","0.00","8.5","0","0","0","0.4","0.4","0.08","-0.4","-0.4",
"Giovane","brBRA","FW","Hellas Verona","itSerie A","22-001","2003","10.7","2","31","17","54.8","2.89","1.59","0.06","0.12","20.1","0","0","0","2.3","2.3","0.07","-0.3","-0.3",
"Olivier Giroud","frFRA","FW","Lille","frLigue 1","39-056","1986","9.2","4","24","9","37.5","2.61","0.98","0.13","0.33","12.8","0","1","2","5.5","4.0","0.17","-1.5","-1.0",
"Jamie Gittens","engENG","FW","Chelsea","engPremier League","21-109","2004","3.8","0","7","2","28.6","1.83","0.52","0.00","0.00","21.7","0","0","0","0.7","0.7","0.09","-0.7","-0.7",
"Robert Glatzel","deGER","FW,MF","Hamburger SV","deBundesliga","31-321","1994","1.0","0","6","2","33.3","6.14","2.05","0.00","0.00","14.9","0","0","0","0.7","0.7","0.11","-0.7","-0.7",
"Serge Gnabry","deGER","MF,FW","Bayern Munich","deBundesliga","30-134","1995","5.6","4","16","5","31.3","2.85","0.89","0.25","0.80","18.8","0","0","0","1.9","1.9","0.12","+2.1","+2.1",
"Wilfried Gnonto","itITA","FW","Leeds United","engPremier League","22-020","2003","2.3","0","5","0","0.0","2.22","0.00","0.00","","21.9","0","0","0","0.2","0.2","0.03","-0.2","-0.2",
"Giorgi Gocholeishvili","geGEO","MF","Hamburger SV","deBundesliga","24-284","2001","6.5","0","9","2","22.2","1.39","0.31","0.00","0.00","20.3","0","0","0","0.5","0.5","0.06","-0.5","-0.5",
"Martial Godo","engENG","MF,FW","Strasbourg","frLigue 1","22-256","2003","2.9","2","7","4","57.1","2.42","1.38","0.29","0.50","13.3","0","0","0","1.8","1.8","0.26","+0.2","+0.2",
"Maxima Goffi","frFRA","DF","Lille","frLigue 1","17-306","2008","0.4","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Saba Goglichidze","geGEO","DF","Udinese","itSerie A","21-153","2004","4.7","0","3","1","33.3","0.64","0.21","0.00","0.00","7.7","0","0","0","0.2","0.2","0.08","-0.2","-0.2",
"Edoardo Goldaniga","itITA","DF","Como","itSerie A","32-023","1993","0.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Aleksandr Golovin","ruRUS","MF,FW","Monaco","frLigue 1","29-179","1996","5.0","2","9","3","33.3","1.81","0.60","0.22","0.67","16.3","0","0","0","1.5","1.5","0.18","+0.5","+0.5",
"André Gomes","ptPOR","MF","Lille","frLigue 1","32-118","1993","0.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Angel Gomes","engENG","MF","Marseille","frLigue 1","25-086","2000","9.3","3","10","5","50.0","1.08","0.54","0.30","0.60","19.6","1","0","0","1.4","1.4","0.14","+1.6","+1.6",
"João Gomes","brBRA","MF","Wolves","engPremier League","24-286","2001","10.3","0","7","1","14.3","0.68","0.10","0.00","0.00","24.3","1","0","0","0.5","0.5","0.06","-0.5","-0.5",
"Rodrigo Gomes","ptPOR","FW,DF","Wolves","engPremier League","22-141","2003","3.7","1","11","3","27.3","2.99","0.82","0.09","0.33","14.3","0","0","0","1.0","1.0","0.09","0.0","0.0",
"Toti Gomes","ptPOR","DF","Wolves","engPremier League","26-313","1999","6.8","0","2","1","50.0","0.29","0.15","0.00","0.00","8.8","0","0","0","0.0","0.0","0.02","0.0","0.0",
"Diego Gómez","pyPAR","MF,FW","Brighton","engPremier League","22-243","2003","6.8","2","13","7","53.8","1.92","1.03","0.15","0.29","20.2","1","0","0","1.9","1.9","0.14","+0.1","+0.1",
"Joe Gomez","engENG","DF","Liverpool","engPremier League","28-186","1997","0.5","0","1","0","0.0","1.91","0.00","0.00","","17.5","0","0","0","0.1","0.1","0.13","-0.1","-0.1",
"Moi Gómez","esESP","MF","Osasuna","esLa Liga","31-155","1994","8.6","0","7","2","28.6","0.82","0.23","0.00","0.00","24.5","0","0","0","0.2","0.2","0.03","-0.2","-0.2",
"Sergio Gómez","esESP","DF","Real Sociedad","esLa Liga","25-082","2000","9.3","0","4","0","0.0","0.43","0.00","0.00","","14.2","0","0","0","0.8","0.8","0.19","-0.8","-0.8",
"Unai Gómez","esESP","FW,MF","Athletic Club","esLa Liga","22-184","2003","2.2","0","6","1","16.7","2.67","0.45","0.00","0.00","18.2","0","0","0","0.3","0.3","0.05","-0.3","-0.3",
"Valentín Gómez","arARG","DF","Betis","esLa Liga","22-152","2003","7.0","1","8","3","37.5","1.14","0.43","0.13","0.33","10.1","0","0","0","0.7","0.7","0.08","+0.3","+0.3",
"Tidiam Gomis","frFRA","FW,DF","RB Leipzig","deBundesliga","19-109","2006","0.4","0","1","0","0.0","2.81","0.00","0.00","","12.9","0","0","0","0.1","0.1","0.09","-0.1","-0.1",
"Rafael Gonçalves","ptPOR","MF","Strasbourg","frLigue 1","20-280","2005","2.7","0","1","1","100.0","0.38","0.38","0.00","0.00","20.9","0","0","0","0.1","0.1","0.06","-0.1","-0.1",
"Nicolás González","esESP","MF","Manchester City","engPremier League","23-326","2002","8.2","1","7","1","14.3","0.85","0.12","0.14","1.00","25.3","0","0","0","0.3","0.3","0.04","+0.7","+0.7",
"Nicolás González","arARG","MF,DF","Juventus","itSerie A","27-233","1998","0.2","0","2","0","0.0","9.47","0.00","0.00","","17.9","0","0","0","0.1","0.1","0.07","-0.1","-0.1",
"Nicolás González","arARG","MF,DF","Atlético Madrid","esLa Liga","27-233","1998","7.2","1","19","9","47.4","2.66","1.26","0.05","0.11","15.4","0","0","0","1.7","1.7","0.09","-0.7","-0.7",
"Urko González","esESP","MF","Espanyol","esLa Liga","24-250","2001","5.9","0","2","0","0.0","0.34","0.00","0.00","","11.0","0","0","0","0.1","0.1","0.04","-0.1","-0.1",
"Urko González","esESP","MF","Real Sociedad","esLa Liga","24-250","2001","0.1","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Anthony Gordon","engENG","FW","Newcastle Utd","engPremier League","24-274","2001","5.1","0","14","5","35.7","2.75","0.98","0.00","0.00","18.7","0","0","0","1.4","1.4","0.10","-1.4","-1.4",
"Leon Goretzka","deGER","MF","Bayern Munich","deBundesliga","30-292","1995","7.1","0","6","1","16.7","0.85","0.14","0.00","0.00","16.1","0","0","0","0.4","0.4","0.07","-0.4","-0.4",
"Andoni Gorosabel","esESP","DF","Athletic Club","esLa Liga","29-113","1996","3.7","0","1","0","0.0","0.27","0.00","0.00","","29.1","0","0","0","0.0","0.0","0.02","0.0","0.0",
"Jon Gorrotxategi","esESP","MF","Real Sociedad","esLa Liga","23-296","2002","10.7","1","8","1","12.5","0.75","0.09","0.13","1.00","21.3","0","0","0","0.6","0.6","0.08","+0.4","+0.4",
"Alimami Gory","mlMLI","FW,MF","Paris FC","frLigue 1","29-087","1996","2.0","1","2","1","50.0","0.98","0.49","0.50","1.00","13.8","0","0","0","0.2","0.2","0.10","+0.8","+0.8",
"Robin Gosens","deGER","DF","Fiorentina","itSerie A","31-143","1994","8.0","1","6","1","16.7","0.75","0.12","0.17","1.00","7.8","0","0","0","1.7","1.7","0.29","-0.7","-0.7",
"Mikel Goti","esESP","MF","Real Sociedad","esLa Liga","23-186","2002","0.7","0","2","0","0.0","2.77","0.00","0.00","","16.3","0","0","0","0.1","0.1","0.05","-0.1","-0.1",
"Mario Götze","deGER","MF","Eint Frankfurt","deBundesliga","33-175","1992","3.2","0","2","0","0.0","0.62","0.00","0.00","","16.3","0","0","0","0.3","0.3","0.14","-0.3","-0.3",
"Amine Gouiri","dzALG","FW,MF","Marseille","frLigue 1","25-282","2000","4.2","1","10","5","50.0","2.38","1.19","0.10","0.20","15.4","1","0","0","1.9","1.9","0.19","-0.9","-0.9",
"Tiago Gouveia","ptPOR","DF,MF","Nice","frLigue 1","24-160","2001","3.3","0","5","1","20.0","1.53","0.31","0.00","0.00","18.3","0","0","0","0.2","0.2","0.05","-0.2","-0.2",
"Jeffrey Gouweleeuw","nlNED","DF","Augsburg","deBundesliga","34-138","1991","4.1","0","2","1","50.0","0.49","0.25","0.00","0.00","18.2","0","0","0","0.1","0.1","0.05","-0.1","-0.1",
"Kamil Grabara","plPOL","GK","Wolfsburg","deBundesliga","26-321","1999","11.0","0","1","0","0.0","0.09","0.00","0.00","","12.3","0","0","0","0.0","0.0","0.04","0.0","0.0",
"Jonathan Gradit","frFRA","DF","Lens","frLigue 1","33-001","1992","9.0","0","2","0","0.0","0.22","0.00","0.00","","19.4","0","0","0","0.1","0.1","0.05","-0.1","-0.1",
"Alberto Grassi","itITA","MF","Cremonese","itSerie A","30-263","1995","4.3","0","1","1","100.0","0.23","0.23","0.00","0.00","21.6","0","0","0","0.1","0.1","0.07","-0.1","-0.1",
"Ryan Gravenberch","nlNED","MF,DF","Liverpool","engPremier League","23-193","2002","9.7","3","12","5","41.7","1.24","0.52","0.25","0.60","24.0","0","0","0","0.6","0.6","0.05","+2.4","+2.4",
"Archie Gray","engENG","MF","Tottenham","engPremier League","19-258","2006","0.8","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Jack Grealish","engENG","FW","Everton","engPremier League","30-076","1995","10.1","1","13","6","46.2","1.28","0.59","0.08","0.17","15.8","0","0","0","1.2","1.2","0.09","-0.2","-0.2",
"Mason Greenwood","engENG","FW,MF","Marseille","frLigue 1","24-055","2001","10.6","10","38","16","42.1","3.59","1.51","0.16","0.38","20.4","1","4","5","7.5","3.6","0.09","+2.5","+2.4",
"Dominik Greif","skSVK","GK","Lyon","frLigue 1","28-233","1997","9.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Antoine Griezmann","frFRA","FW,MF","Atlético Madrid","esLa Liga","34-249","1991","5.8","4","22","11","50.0","3.79","1.89","0.18","0.36","15.7","0","0","0","4.1","4.1","0.19","-0.1","-0.1",
"Vincenzo Grifo","itITA","FW","Freiburg","deBundesliga","32-232","1993","6.4","3","8","1","12.5","1.24","0.16","0.13","1.00","22.4","1","2","2","2.1","0.5","0.07","+0.9","+0.5",
"Álex Grimaldo","esESP","DF","Leverkusen","deBundesliga","30-066","1995","9.3","4","19","6","31.6","2.04","0.64","0.16","0.50","26.5","7","1","1","2.6","1.8","0.09","+1.4","+1.2",
"Pascal Groß","deGER","MF","Dortmund","deBundesliga","34-163","1991","5.6","0","8","1","12.5","1.42","0.18","0.00","0.00","17.9","0","0","0","0.6","0.6","0.07","-0.6","-0.6",
"Brajan Gruda","deGER","MF,FW","Brighton","engPremier League","21-178","2004","2.5","1","9","3","33.3","3.60","1.20","0.11","0.33","19.6","0","0","0","1.4","1.4","0.16","-0.4","-0.4",
"Ilia Gruev","bgBUL","MF","Leeds United","engPremier League","25-203","2000","2.4","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Marco Grüll","atAUT","FW","Werder Bremen","deBundesliga","27-142","1998","8.7","2","22","10","45.5","2.52","1.15","0.09","0.20","19.2","2","0","0","1.6","1.6","0.07","+0.4","+0.4",
"Albert Grønbaek","dkDEN","FW,MF","Genoa","itSerie A","24-186","2001","1.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Nemanja Gudelj","rsSRB","MF","Sevilla","esLa Liga","34-009","1991","6.9","1","12","4","33.3","1.75","0.58","0.08","0.25","24.7","2","0","0","0.5","0.5","0.04","+0.5","+0.5",
"Gabriel Gudmundsson","seSWE","DF","Leeds United","engPremier League","26-210","1999","11.1","0","5","0","0.0","0.45","0.00","0.00","","13.7","0","0","0","0.4","0.4","0.08","-0.4","-0.4",
"Gonçalo Guedes","ptPOR","MF,FW","Real Sociedad","esLa Liga","28-361","1996","6.0","2","12","3","25.0","1.99","0.50","0.17","0.67","19.3","0","0","0","1.1","1.1","0.09","+0.9","+0.9",
"Marc Guéhi","engENG","DF","Crystal Palace","engPremier League","25-135","2000","11.0","1","8","2","25.0","0.73","0.18","0.13","0.50","9.1","0","0","0","0.9","0.9","0.11","+0.1","+0.1",
"Mattéo Guendouzi","frFRA","MF","Lazio","itSerie A","26-225","1999","9.9","2","12","6","50.0","1.22","0.61","0.17","0.33","21.5","0","0","0","1.1","1.1","0.09","+0.9","+0.9",
"Javier Guerra","esESP","MF","Valencia","esLa Liga","22-328","2003","8.8","0","12","3","25.0","1.37","0.34","0.00","0.00","19.2","1","0","0","1.1","1.1","0.09","-1.1","-1.1",
"Raphaël Guerreiro","ptPOR","MF,DF","Bayern Munich","deBundesliga","31-338","1993","2.2","1","3","1","33.3","1.38","0.46","0.33","1.00","14.2","0","0","0","1.0","1.0","0.33","0.0","0.0",
"Daniel Guerrero","esESP","MF","Betis","esLa Liga","20-122","2005","0.0","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Ismaël Guerti","frFRA","MF","Metz","frLigue 1","21-118","2004","0.3","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Evann Guessand","ciCIV","FW","Aston Villa","engPremier League","24-147","2001","4.7","0","3","2","66.7","0.64","0.43","0.00","0.00","14.8","0","0","0","0.4","0.4","0.13","-0.4","-0.4",
"Ander Guevara","esESP","MF,FW","Alavés","esLa Liga","28-141","1997","2.8","1","1","1","100.0","0.36","0.36","1.00","1.00","7.7","0","0","0","0.1","0.1","0.11","+0.9","+0.9",
"Idrissa Guèye","snSEN","FW","Udinese","itSerie A","19-070","2006","0.2","0","0","0","","0.00","0.00","","","","0","0","0","0.0","0.0","","0.0","0.0",
"Idrissa Guèye","snSEN","FW","Metz","frLigue 1","19-070","2006","1.5","0","2","0","0.0","1.36","0.00","0.00","","14.3","0","0","0","0.1","0.1","0.05","-0.1","-0.1",
"Pape Gueye","snSEN","MF","Villarreal","esLa Liga","26-305","1999","7.9","2","20","5","25.0","2.54","0.63","0.10","0.40","20.2","0","0","0","1.0","1.0","0.05","+1.0","+1.0",
