Player,Nation,Position,Club,Leauge,Age,YearBorn,90s,SCA,SCA90,scLivePass,scDeadPass,scTake-on,scShots,scFouls,scDefense,GCA,GCA90,gcLivePass,gcDeadPass,gcTake-on,gcShots,gcFouls,gcDefense,Matches
"Andrew Robertson","sctSCO","DF","Liverpool","engPremier League","26","1994","37.6","123","3.27","94","23","4","1","0","1","15","0.40","11","2","1","1","0","0",
"Antonee Robinson","usUSA","DF","Fulham","engPremier League","22","1997","24.0","60","2.50","51","3","3","0","3","0","2","0.08","2","0","0","0","0","0",
"Callum Robinson","ieIRL","FW,MF","West Brom","engPremier League","25","1995","17.3","46","2.65","33","0","7","2","4","0","4","0.23","1","0","1","0","2","0",
"Jack Robinson","engENG","DF","Sheffield Utd","engPremier League","26","1993","9.7","9","0.92","6","0","1","1","1","0","4","0.41","2","0","1","0","1","0",
"Joel Robles","esESP","GK","Betis","esLa Liga","30","1990","18.0","2","0.11","2","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Hal Robson-Kanu","wlsWAL","FW","West Brom","engPremier League","31","1989","6.2","12","1.93","8","0","0","1","2","1","0","0.00","0","0","0","0","0","0",
"Marc Roca","esESP","MF","Bayern Munich","deBundesliga","23","1996","2.0","3","1.53","2","0","1","0","0","0","0","0.00","0","0","0","0","0","0",
"Christopher Rocchia","frFRA","DF,FW","Marseille","frLigue 1","22","1998","0.2","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Rubén Rochina","esESP","MF","Levante","esLa Liga","29","1991","15.6","49","3.14","36","6","2","0","4","1","4","0.26","3","0","0","0","0","1",
"Marek Rodák","skSVK","GK","Fulham","engPremier League","23","1996","2.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Sebastian Rode","deGER","MF","Eint Frankfurt","deBundesliga","29","1990","18.1","44","2.43","37","1","1","0","5","0","6","0.33","5","0","0","0","1","0",
"Joe Rodon","wlsWAL","DF","Tottenham","engPremier League","22","1997","8.1","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Rodri","esESP","MF","Manchester City","engPremier League","24","1996","30.5","85","2.78","74","0","3","5","1","2","9","0.29","7","0","1","1","0","0",
"Rodri","esESP","FW,MF","Betis","esLa Liga","20","2000","6.0","12","2.01","9","2","0","0","1","0","1","0.17","1","0","0","0","0","0",
"Rodrigo","esESP","MF,FW","Leeds United","engPremier League","29","1991","14.3","68","4.75","52","0","4","8","2","2","8","0.56","4","0","1","3","0","0",
"Kévin Rodrigues","ptPOR","DF,MF","Eibar","esLa Liga","26","1994","12.2","26","2.13","19","3","1","1","1","1","2","0.16","1","0","0","0","0","1",
"Ángel Rodríguez","esESP","FW,MF","Getafe","esLa Liga","33","1987","15.3","31","2.03","19","0","3","4","5","0","2","0.13","1","0","0","0","1","0",
"Óscar Rodríguez Arnaiz","esESP","MF,FW","Sevilla","esLa Liga","22","1998","5.7","22","3.88","13","5","1","1","1","1","2","0.35","2","0","0","0","0","0",
"Guido Rodríguez","arARG","MF","Betis","esLa Liga","26","1994","31.8","42","1.32","32","0","4","2","2","2","1","0.03","0","0","0","1","0","0",
"James Rodríguez","coCOL","FW,MF","Everton","engPremier League","29","1991","19.6","72","3.67","46","15","4","1","6","0","13","0.66","8","4","0","0","1","0",
"Jay Rodriguez","engENG","FW","Burnley","engPremier League","31","1989","14.1","25","1.78","18","0","2","2","3","0","3","0.21","3","0","0","0","0","0",
"Miguel Rodríguez","esESP","FW,DF","Celta Vigo","esLa Liga","17","2003","0.3","2","6.00","1","0","0","0","0","1","0","0.00","0","0","0","0","0","0",
"Ricardo Rodríguez","chSUI","DF","Torino","itSerie A","27","1992","13.8","25","1.82","21","1","0","2","1","0","4","0.29","4","0","0","0","0","0",
"Víctor Rodríguez","esESP","MF","Elche","esLa Liga","31","1989","4.7","9","1.90","7","2","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Rodrygo","brBRA","FW","Real Madrid","esLa Liga","19","2001","10.9","41","3.76","30","0","5","2","3","1","9","0.83","7","0","2","0","0","0",
"Marko Rog","hrCRO","MF","Cagliari","itSerie A","25","1995","12.9","23","1.78","20","0","0","0","2","1","1","0.08","0","0","0","0","1","0",
"Rogério","brBRA","DF","Sassuolo","itSerie A","22","1998","20.9","30","1.44","24","3","1","2","0","0","1","0.05","1","0","0","0","0","0",
"Luis Rojas","clCHI","MF,FW","Crotone","itSerie A","18","2002","1.2","2","1.71","0","0","1","1","0","0","0","0.00","0","0","0","0","0","0",
"Alessio Romagnoli","itITA","DF","Milan","itSerie A","25","1995","21.2","14","0.66","11","0","0","3","0","0","2","0.09","2","0","0","0","0","0",
"Cristian Romero","arARG","DF","Atalanta","itSerie A","22","1998","28.3","28","0.99","21","0","1","2","2","2","5","0.18","3","0","1","0","1","0",
"Oriol Romeu","esESP","MF","Southampton","engPremier League","28","1991","19.6","41","2.09","37","0","1","0","1","2","4","0.20","4","0","0","0","0","0",
"Cristiano Ronaldo","ptPOR","FW","Juventus","itSerie A","35","1985","31.1","122","3.92","66","2","22","19","12","1","16","0.51","7","0","3","5","1","0",
"Facundo Roncaglia","arARG","DF","Osasuna","esLa Liga","33","1987","13.7","24","1.75","18","4","1","1","0","0","3","0.22","2","0","0","1","0","0",
"Valentin Rongier","frFRA","MF","Marseille","frLigue 1","25","1994","21.0","43","2.05","34","1","1","3","2","2","7","0.33","6","0","0","0","0","1",
"Marten de Roon","nlNED","MF","Atalanta","itSerie A","29","1991","33.6","70","2.09","66","2","0","0","0","2","7","0.21","6","0","0","0","0","1",
"Jérôme Roussillon","frFRA","DF","Wolfsburg","deBundesliga","27","1993","13.7","24","1.76","18","2","3","1","0","0","3","0.22","2","0","1","0","0","0",
"Nolan Roux","frFRA","FW","Nîmes","frLigue 1","32","1988","7.2","13","1.80","11","0","0","2","0","0","0","0.00","0","0","0","0","0","0",
"Nicolò Rovella","itITA","MF","Genoa","itSerie A","18","2001","13.2","28","2.12","21","2","1","0","4","0","2","0.15","1","1","0","0","0","0",
"Amir Rrahmani","xkKVX","DF","Napoli","itSerie A","26","1994","12.2","6","0.49","3","0","0","1","2","0","2","0.16","0","0","0","1","1","0",
"Rubén","esESP","GK","Osasuna","esLa Liga","36","1984","2.1","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Waldo Rubio","esESP","FW,MF","Valladolid","esLa Liga","24","1995","4.2","5","1.20","4","0","0","1","0","0","1","0.24","1","0","0","0","0","0",
"John Ruddy","engENG","GK","Wolves","engPremier League","33","1986","1.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Antonio Rüdiger","deGER","DF","Chelsea","engPremier League","27","1993","19.0","18","0.95","18","0","0","0","0","0","1","0.05","1","0","0","0","0","0",
"Sebastian Rudy","deGER","MF,FW","Hoffenheim","deBundesliga","30","1990","18.6","67","3.60","45","19","1","2","0","0","6","0.32","5","1","0","0","0","0",
"Sebastian Rudy","deGER","DF","Schalke 04","deBundesliga","30","1990","2.0","7","3.50","4","3","0","0","0","0","1","0.50","1","0","0","0","0","0",
"Kevin Rüegg","chSUI","DF,MF","Hellas Verona","itSerie A","21","1998","2.3","2","0.99","1","0","0","0","1","0","1","0.50","0","0","0","0","1","0",
"Daniele Rugani","itITA","DF","Cagliari","itSerie A","26","1994","11.1","4","0.36","3","0","0","0","0","1","1","0.09","1","0","0","0","0","0",
"Daniele Rugani","itITA","DF","Rennes","frLigue 1","26","1994","1.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Matteo Ruggeri","itITA","DF","Atalanta","itSerie A","18","2002","2.3","4","1.73","4","0","0","0","0","0","1","0.43","1","0","0","0","0","0",
"Mário Rui","ptPOR","DF","Napoli","itSerie A","29","1991","18.5","60","3.23","45","9","2","1","3","0","5","0.27","4","1","0","0","0","0",
"Aitor Ruibal","esESP","FW,MF","Betis","esLa Liga","24","1996","17.7","54","3.05","40","0","9","3","1","1","3","0.17","3","0","0","0","0","0",
"Isma Ruiz","esESP","MF","Granada","esLa Liga","19","2001","0.7","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Kays Ruiz","frFRA","FW,MF","Paris S-G","frLigue 1","17","2002","2.1","6","2.92","5","0","0","0","1","0","1","0.49","1","0","0","0","0","0",
"Fabián Ruiz Peña","esESP","MF","Napoli","itSerie A","24","1996","28.5","112","3.92","96","1","3","7","2","3","12","0.42","9","0","1","0","2","0",
"Víctor Ruiz","esESP","DF","Betis","esLa Liga","31","1989","24.0","6","0.25","5","1","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Gerónimo Rulli","arARG","GK","Villarreal","esLa Liga","28","1992","2.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Georginio Rutter","frFRA","FW,MF","Rennes","frLigue 1","18","2002","0.5","1","2.05","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Georginio Rutter","frFRA","FW","Hoffenheim","deBundesliga","18","2002","2.7","8","2.99","7","0","0","1","0","0","0","0.00","0","0","0","0","0","0",
"Mathew Ryan","auAUS","GK","Arsenal","engPremier League","28","1992","3.0","1","0.33","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Mathew Ryan","auAUS","GK","Brighton","engPremier League","28","1992","11.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Julian Ryerson","noNOR","DF,MF","Union Berlin","deBundesliga","22","1997","11.9","18","1.51","14","2","0","1","0","1","1","0.08","0","0","0","0","0","1",
"Frederik Rønnow","dkDEN","GK","Schalke 04","deBundesliga","27","1992","10.5","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Roli Pereira de Sa","frFRA","FW,MF","Nantes","frLigue 1","23","1996","0.6","8","12.63","4","0","0","2","1","1","0","0.00","0","0","0","0","0","0",
"Victor Sá","brBRA","FW","Wolfsburg","deBundesliga","26","1994","5.2","21","4.02","15","0","2","3","0","1","1","0.19","1","0","0","0","0","0",
"Idriss Saadi","dzALG","MF,FW","Strasbourg","frLigue 1","28","1992","1.4","2","1.44","1","0","1","0","0","0","0","0.00","0","0","0","0","0","0",
"Youssouf Sabaly","snSEN","DF","Bordeaux","frLigue 1","27","1993","32.3","68","2.10","42","4","8","4","8","2","14","0.43","6","2","1","1","3","1",
"Mathys Saban","frFRA","FW","Saint-Étienne","frLigue 1","18","2002","0.1","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Marcel Sabitzer","atAUT","MF","RB Leipzig","deBundesliga","26","1994","22.5","69","3.06","62","0","0","5","2","0","7","0.31","6","0","0","1","0","0",
"Alexis Saelemaekers","beBEL","FW","Milan","itSerie A","21","1999","22.4","86","3.84","66","0","8","1","10","1","9","0.40","7","0","0","0","2","0",
"Modibo Sagnan","mlMLI","DF","Real Sociedad","esLa Liga","21","1999","6.9","6","0.87","3","1","0","1","1","0","0","0.00","0","0","0","0","0","0",
"Moïse Sahi Dion","ciCIV","FW,MF","Strasbourg","frLigue 1","18","2001","1.0","9","8.53","5","0","2","1","1","0","0","0.00","0","0","0","0","0","0",
"Allan Saint-Maximin","frFRA","FW,MF","Newcastle Utd","engPremier League","23","1997","17.3","69","3.98","44","1","17","1","6","0","10","0.58","7","0","3","0","0","0",
"Borja Sainz","esESP","MF,FW","Alavés","esLa Liga","19","2001","5.0","6","1.19","3","0","2","0","0","1","0","0.00","0","0","0","0","0","0",
"Romain Saïss","maMAR","DF","Wolves","engPremier League","30","1990","26.7","19","0.71","16","1","1","1","0","0","2","0.07","2","0","0","0","0","0",
"Bukayo Saka","engENG","FW,MF","Arsenal","engPremier League","18","2001","28.4","108","3.81","71","12","8","9","8","0","12","0.42","9","0","1","0","2","0",
"Hiroki Sakai","jpJPN","DF","Marseille","frLigue 1","30","1990","26.5","32","1.21","31","0","1","0","0","0","2","0.08","2","0","0","0","0","0",
"Moïse Sakava","cmCMR","MF","Reims","frLigue 1","19","2000","0.1","1","11.25","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Mamadou Sakho","frFRA","DF","Crystal Palace","engPremier League","30","1990","3.1","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Jacopo Sala","itITA","DF","Spezia","itSerie A","28","1991","4.2","7","1.68","7","0","0","0","0","0","1","0.24","1","0","0","0","0","0",
"Mohamed Salah","egEGY","FW","Liverpool","engPremier League","28","1992","34.2","134","3.92","104","1","7","13","7","2","16","0.47","12","0","0","2","2","0",
"Eddie Salcedo","itITA","MF,FW","Hellas Verona","itSerie A","18","2001","8.4","12","1.43","9","1","0","0","2","0","2","0.24","1","0","0","0","1","0",
"William Saliba","frFRA","DF","Nice","frLigue 1","19","2001","20.0","10","0.50","10","0","0","0","0","0","1","0.05","1","0","0","0","0","0",
"Romain Salin","frFRA","GK","Rennes","frLigue 1","36","1984","15.0","1","0.07","0","1","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Mohammed Salisu","ghGHA","DF","Southampton","engPremier League","21","1999","9.4","5","0.53","4","0","0","1","0","0","0","0.00","0","0","0","0","0","0",
"Roland Sallai","huHUN","MF,FW","Freiburg","deBundesliga","23","1997","18.5","43","2.33","30","0","0","3","10","0","8","0.43","5","0","0","1","2","0",
"Salvi","esESP","MF,FW","Cádiz","esLa Liga","29","1991","21.5","34","1.58","18","9","1","0","5","1","1","0.05","1","0","0","0","0","0",
"Lazar Samardzic","rsSRB","MF","RB Leipzig","deBundesliga","18","2002","2.2","3","1.35","2","0","0","0","0","1","1","0.45","1","0","0","0","0","0",
"Diadie Samassékou","mlMLI","MF","Hoffenheim","deBundesliga","24","1996","28.5","47","1.65","39","2","1","2","1","2","7","0.25","5","0","0","1","1","0",
"Mama Samba Baldé","gwGNB","FW","Dijon","frLigue 1","24","1995","24.0","45","1.87","22","0","7","6","10","0","5","0.21","1","0","2","0","2","0",
"Junior Sambia","frFRA","DF,MF","Montpellier","frLigue 1","23","1996","27.2","78","2.87","57","3","5","2","11","0","14","0.51","10","1","1","0","2","0",
"Frédéric Sammaritano","frFRA","FW,MF","Dijon","frLigue 1","34","1986","12.6","36","2.87","18","15","1","0","2","0","3","0.24","2","1","0","0","0","0",
"Fede San Emeterio","esESP","MF","Valladolid","esLa Liga","23","1997","16.2","10","0.62","9","0","0","0","1","0","0","0.00","0","0","0","0","0","0",
"Antonio Sanabria","pyPAR","FW","Torino","itSerie A","24","1996","10.9","20","1.84","17","0","0","1","2","0","2","0.18","2","0","0","0","0","0",
"Antonio Sanabria","pyPAR","FW","Betis","esLa Liga","24","1996","10.4","20","1.93","16","0","1","3","0","0","3","0.29","3","0","0","0","0","0",
"Oihan Sancet","esESP","FW,MF","Athletic Club","esLa Liga","20","2000","11.5","27","2.34","21","0","3","1","2","0","4","0.35","4","0","0","0","0","0",
"Renato Sanches","ptPOR","MF","Lille","frLigue 1","22","1997","14.1","41","2.90","26","7","5","1","2","0","8","0.57","4","1","2","1","0","0",
"Ricard Sánchez","esESP","DF","Atlético Madrid","esLa Liga","20","2000","0.3","2","6.00","2","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Alexis Sánchez","clCHI","FW","Inter","itSerie A","31","1988","12.7","79","6.20","62","9","2","4","1","1","14","1.10","13","0","1","0","0","0",
"Davinson Sánchez","coCOL","DF","Tottenham","engPremier League","24","1996","16.5","8","0.48","6","1","0","1","0","0","1","0.06","1","0","0","0","0","0",
"Germán Sánchez","esESP","DF","Granada","esLa Liga","33","1986","29.3","12","0.41","8","0","0","2","2","0","1","0.03","1","0","0","0","0","0",
"Javi Sánchez","esESP","DF","Valladolid","esLa Liga","23","1997","10.2","5","0.49","5","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Manu Sánchez","esESP","DF","Osasuna","esLa Liga","19","2000","10.8","28","2.58","24","1","2","0","1","0","5","0.46","5","0","0","0","0","0",
"Manu Sánchez","esESP","DF","Atlético Madrid","esLa Liga","19","2000","0.5","1","1.84","1","0","0","0","0","0","1","1.84","1","0","0","0","0","0",
"Juan Sánchez Miño","arARG","DF,MF","Elche","esLa Liga","30","1990","5.5","3","0.55","3","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Pepe Sánchez","esESP","DF","Granada","esLa Liga","20","2000","2.8","3","1.07","1","1","0","1","0","0","1","0.36","0","0","0","1","0","0",
"Robert Sánchez","esESP","GK","Brighton","engPremier League","22","1997","27.0","2","0.07","2","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Jadon Sancho","engENG","FW,MF","Dortmund","deBundesliga","20","2000","22.9","125","5.46","87","22","8","5","3","0","19","0.83","15","1","1","1","1","0",
"Alex Sandro","brBRA","DF","Juventus","itSerie A","29","1991","20.6","45","2.18","38","1","2","2","2","0","4","0.19","4","0","0","0","0","0",
"Leroy Sané","deGER","FW,MF","Bayern Munich","deBundesliga","24","1996","20.1","79","3.95","63","3","8","4","1","0","18","0.90","16","0","0","2","0","0",
"Salif Sané","snSEN","DF","Schalke 04","deBundesliga","29","1990","11.9","13","1.09","8","2","0","2","1","0","0","0.00","0","0","0","0","0","0",
"Oier Sanjurjo","esESP","MF","Osasuna","esLa Liga","34","1986","23.2","36","1.56","29","1","0","0","2","4","5","0.22","3","0","0","0","0","2",
"Mohamed Sankoh","nlNED","MF","Stuttgart","deBundesliga","16","2003","0.2","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Siriki Sanogo","ciCIV","MF","Benevento","itSerie A","18","2001","0.1","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Morgan Sanson","frFRA","MF","Aston Villa","engPremier League","25","1994","3.3","5","1.53","5","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Morgan Sanson","frFRA","MF","Marseille","frLigue 1","25","1994","9.2","17","1.85","12","1","0","2","1","1","4","0.44","2","1","0","0","1","0",
"Nicola Sansone","itITA","FW,MF","Bologna","itSerie A","28","1991","13.0","61","4.70","45","7","4","1","4","0","3","0.23","1","1","0","0","1","0",
"Baptiste Santamaria","frFRA","MF","Angers","frLigue 1","25","1995","3.0","7","2.33","5","0","0","1","1","0","0","0.00","0","0","0","0","0","0",
"Baptiste Santamaria","frFRA","MF","Freiburg","deBundesliga","25","1995","24.5","40","1.63","31","0","3","4","1","1","4","0.16","3","0","0","1","0","0",
"Federico Santander","pyPAR","FW","Bologna","itSerie A","29","1991","0.4","4","9.47","1","0","0","2","1","0","1","2.37","1","0","0","0","0","0",
"Davide Santon","itITA","DF","Roma","itSerie A","29","1991","6.5","10","1.59","8","0","2","0","0","0","0","0.00","0","0","0","0","0","0",
"Samir Santos","brBRA","DF","Udinese","itSerie A","25","1994","24.6","25","1.02","18","1","1","0","3","2","0","0.00","0","0","0","0","0","0",
"Riccardo Saponara","itITA","MF","Fiorentina","itSerie A","28","1991","0.6","2","3.46","2","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Riccardo Saponara","itITA","FW,MF","Spezia","itSerie A","28","1991","4.3","14","3.23","7","0","3","0","4","0","2","0.46","0","0","0","0","2","0",
"Ivan Šaponjić","rsSRB","FW","Cádiz","esLa Liga","22","1997","4.3","11","2.56","5","0","1","1","4","0","0","0.00","0","0","0","0","0","0",
"Pablo Sarabia","esESP","FW,MF","Paris S-G","frLigue 1","28","1992","14.7","50","3.41","39","2","1","6","2","0","7","0.48","6","0","0","1","0","0",
"Josh Sargent","usUSA","FW,MF","Werder Bremen","deBundesliga","20","2000","27.8","64","2.30","47","0","7","5","5","0","3","0.11","2","0","0","0","1","0",
"Bouna Sarr","snSEN","DF","Marseille","frLigue 1","28","1992","0.8","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Bouna Sarr","snSEN","DF","Bayern Munich","deBundesliga","28","1992","5.0","14","2.79","13","0","1","0","0","0","3","0.60","3","0","0","0","0","0",
"Sidy Sarr","snSEN","MF","Nîmes","frLigue 1","24","1996","5.1","8","1.56","4","0","1","0","3","0","0","0.00","0","0","0","0","0","0",
"Marco Sau","itITA","MF,FW","Benevento","itSerie A","32","1987","8.7","32","3.67","19","9","0","1","3","0","4","0.46","2","1","0","0","1","0",
"Téji Savanier","frFRA","MF","Montpellier","frLigue 1","28","1991","24.1","145","6.03","60","45","9","10","14","7","13","0.54","5","4","1","2","1","0",
"Stefan Savić","meMNE","DF","Atlético Madrid","esLa Liga","29","1991","32.8","17","0.52","15","0","0","0","2","0","2","0.06","2","0","0","0","0","0",
"Romaine Sawyers","knSKN","MF","West Brom","engPremier League","28","1991","16.5","19","1.15","19","0","0","0","0","0","2","0.12","2","0","0","0","0","0",
"Gianluca Scamacca","itITA","FW","Genoa","itSerie A","21","1999","15.0","30","2.00","22","0","3","3","1","1","3","0.20","3","0","0","0","0","0",
"Dane Scarlett","engENG","FW","Tottenham","engPremier League","16","2004","0.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Fabian Schär","chSUI","DF","Newcastle Utd","engPremier League","28","1991","13.8","9","0.65","6","1","0","1","1","0","0","0.00","0","0","0","0","0","0",
"Aurélien Scheidler","frFRA","FW","Dijon","frLigue 1","22","1998","3.8","7","1.85","5","0","0","2","0","0","1","0.26","0","0","0","1","0","0",
"Nicolás Schiappacasse","uyURU","MF","Sassuolo","itSerie A","21","1999","0.2","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Pasquale Schiattarella","itITA","MF","Benevento","itSerie A","33","1987","25.0","57","2.28","47","2","2","3","1","2","4","0.16","3","0","0","1","0","0",
"Patrik Schick","czCZE","FW","Leverkusen","deBundesliga","24","1996","20.7","43","2.07","31","0","4","5","3","0","6","0.29","4","0","1","0","1","0",
"Sven Schipplock","deGER","FW,MF","Arminia","deBundesliga","31","1988","8.3","16","1.93","9","0","2","0","5","0","1","0.12","1","0","0","0","0","0",
"Xaver Schlager","atAUT","MF","Wolfsburg","deBundesliga","22","1997","29.2","61","2.09","50","1","3","3","3","1","6","0.21","5","0","0","1","0","0",
"Keven Schlotterbeck","deGER","DF","Freiburg","deBundesliga","23","1997","18.4","6","0.33","6","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Nico Schlotterbeck","deGER","DF","Union Berlin","deBundesliga","20","1999","14.3","23","1.61","17","0","1","1","3","1","2","0.14","2","0","0","0","0","0",
"Jeffrey Schlupp","ghGHA","MF","Crystal Palace","engPremier League","27","1992","15.9","35","2.21","29","0","1","2","3","0","5","0.32","4","0","0","1","0","0",
"Kasper Schmeichel","dkDEN","GK","Leicester City","engPremier League","33","1986","38.0","3","0.08","3","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Jonathan Schmid","frFRA","MF,DF","Freiburg","deBundesliga","30","1990","26.6","59","2.22","44","9","3","1","2","0","7","0.26","4","3","0","0","0","0",
"Romano Schmid","atAUT","MF,FW","Werder Bremen","deBundesliga","20","2000","13.1","36","2.76","30","0","1","2","3","0","8","0.61","7","0","0","0","1","0",
"Benno Schmitz","deGER","DF","Köln","deBundesliga","25","1994","4.6","14","3.02","10","3","0","0","1","0","1","0.22","1","0","0","0","0","0",
"Morgan Schneiderlin","frFRA","MF","Nice","frLigue 1","30","1989","24.4","33","1.35","31","0","1","0","0","1","2","0.08","2","0","0","0","0","0",
"Alessandro Schöpf","atAUT","FW,MF","Schalke 04","deBundesliga","26","1994","10.5","15","1.43","9","2","2","1","1","0","2","0.19","2","0","0","0","0","0",
"Jerdy Schouten","nlNED","MF","Bologna","itSerie A","23","1997","27.9","56","2.01","49","0","3","1","2","1","3","0.11","3","0","0","0","0","0",
"Nico Schulz","deGER","DF","Dortmund","deBundesliga","27","1993","6.8","10","1.48","9","1","0","0","0","0","3","0.44","2","1","0","0","0","0",
"Alexander Schwolow","deGER","GK","Hertha BSC","deBundesliga","28","1992","26.0","2","0.08","1","1","0","0","0","0","1","0.04","1","0","0","0","0","0",
"Christopher Scott","deGER","MF,FW","Bayern Munich","deBundesliga","18","2002","0.4","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Matteo Scozzarella","itITA","MF","Parma","itSerie A","32","1988","1.7","11","6.51","4","7","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Simone Scuffet","itITA","GK","Udinese","itSerie A","24","1996","1.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Jacopo Segre","itITA","MF","Torino","itSerie A","23","1997","2.1","6","2.83","3","0","0","2","1","0","2","0.94","1","0","0","1","0","0",
"Davie Selke","deGER","FW","Werder Bremen","deBundesliga","25","1995","9.0","20","2.21","14","0","0","5","1","0","1","0.11","0","0","0","1","0","0",
"Malik Sellouki","frFRA","FW,MF","Nice","frLigue 1","20","2000","0.7","2","2.69","1","0","0","1","0","0","0","0.00","0","0","0","0","0","0",
"Matz Sels","beBEL","GK","Strasbourg","frLigue 1","28","1992","6.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Nélson Semedo","ptPOR","DF,MF","Wolves","engPremier League","26","1993","33.1","70","2.11","56","7","2","3","1","1","7","0.21","6","0","0","1","0","0",
"Léo Sena","brBRA","MF","Spezia","itSerie A","24","1995","9.8","21","2.14","18","1","0","0","2","0","1","0.10","1","0","0","0","0","0",
"Stefano Sensi","itITA","MF","Inter","itSerie A","24","1995","6.7","34","5.07","26","4","1","3","0","0","4","0.60","0","2","0","2","0","0",
"Jaime Seoane","esESP","MF","Huesca","esLa Liga","23","1997","22.9","44","1.92","34","1","3","1","4","1","2","0.09","2","0","0","0","0","0",
"Luigi Sepe","itITA","GK","Parma","itSerie A","29","1991","36.0","3","0.08","3","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Suat Serdar","deGER","MF","Schalke 04","deBundesliga","23","1997","21.7","36","1.66","25","1","1","2","6","1","2","0.09","2","0","0","0","0","0",
"Jean Seri","ciCIV","MF","Bordeaux","frLigue 1","29","1991","7.9","16","2.04","13","0","3","0","0","0","1","0.13","1","0","0","0","0","0",
"Femi Seriki","engENG","MF","Sheffield Utd","engPremier League","18","2002","0.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Ryan Sessegnon","engENG","DF,FW","Hoffenheim","deBundesliga","20","2000","17.5","31","1.77","28","1","1","1","0","0","4","0.23","4","0","0","0","0","0",
"Nils Seufert","deGER","MF,FW","Arminia","deBundesliga","23","1997","3.8","8","2.10","6","1","0","0","1","0","1","0.26","1","0","0","0","0","0",
"Edgar Sevikyan","amARM","MF","Levante","esLa Liga","18","2001","0.1","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Stephan El Shaarawy","itITA","MF,FW","Roma","itSerie A","27","1992","6.4","30","4.72","24","0","3","1","2","0","1","0.16","1","0","0","0","0","0",
"Jamie Shackleton","engENG","MF,DF","Leeds United","engPremier League","20","1999","5.1","8","1.56","8","0","0","0","0","0","1","0.20","1","0","0","0","0","0",
"Xherdan Shaqiri","chSUI","MF,FW","Liverpool","engPremier League","28","1991","6.2","32","5.18","29","2","0","0","0","1","2","0.32","2","0","0","0","0","0",
"Billy Sharp","engENG","FW","Sheffield Utd","engPremier League","34","1986","8.2","6","0.73","6","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Luke Shaw","engENG","DF","Manchester Utd","engPremier League","25","1995","29.5","115","3.90","75","33","2","1","4","0","9","0.31","6","2","0","0","1","0",
"Jonjo Shelvey","engENG","MF","Newcastle Utd","engPremier League","28","1992","29.1","72","2.48","39","25","1","6","1","0","8","0.28","4","4","0","0","0","0",
"Eldor Shomurodov","uzUZB","FW","Genoa","itSerie A","25","1995","18.6","48","2.58","32","0","4","8","2","2","6","0.32","4","0","1","1","0","0",
