Player,Nation,Position,Club,Leauge,Age,YearBorn,90s,SCA,SCA90,scLivePass,scDeadPass,scTake-on,scShots,scFouls,scDefense,GCA,GCA90,gcLivePass,gcDeadPass,gcTake-on,gcShots,gcFouls,gcDefense,Matches
"Ryan Fredericks","engENG","DF","West Ham","engPremier League","28","1992","3.4","4","1.17","3","1","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Morten Frendrup","dkDEN","DF,MF","Genoa","itSerie A","20","2001","7.7","14","1.81","9","0","1","1","0","3","2","0.26","1","0","0","0","0","1",
"Remo Freuler","chSUI","MF","Atalanta","itSerie A","29","1992","26.3","71","2.70","61","5","1","2","1","1","6","0.23","5","1","0","0","0","0",
"Marvin Friedrich","deGER","DF","Gladbach","deBundesliga","25","1995","6.7","1","0.15","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Marvin Friedrich","deGER","DF","Union Berlin","deBundesliga","25","1995","13.0","10","0.77","7","0","0","3","0","0","0","0.00","0","0","0","0","0","0",
"Jeremie Frimpong","nlNED","DF","Leverkusen","deBundesliga","20","2000","22.8","54","2.37","44","1","7","1","1","0","9","0.39","9","0","0","0","0","0",
"Christian Früchtl","deGER","GK","Bayern Munich","deBundesliga","21","2000","0.1","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Jorge de Frutos","esESP","MF,FW","Levante","esLa Liga","24","1997","19.6","62","3.17","35","3","13","8","2","1","12","0.61","7","0","2","2","0","1",
"Leo Fuhr Hjelde","noNOR","MF,DF","Leeds United","engPremier League","17","2003","1.7","3","1.80","3","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Chris Führich","deGER","FW,MF","Stuttgart","deBundesliga","23","1998","19.0","64","3.36","40","13","5","2","4","0","4","0.21","1","2","0","1","0","0",
"Angelo Fulgini","frFRA","MF,FW","Angers","frLigue 1","24","1996","32.5","94","2.89","63","15","2","6","5","3","11","0.34","5","3","0","2","0","1",
"Marius Funk","deGER","GK","Greuther Fürth","deBundesliga","25","1996","8.0","3","0.37","2","1","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Stephan Fürstner","deGER","MF","Mainz 05","deBundesliga","33","1987","0.1","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Matteo Gabbia","itITA","DF","Milan","itSerie A","21","1999","6.0","3","0.50","3","0","0","0","0","0","2","0.34","2","0","0","0","0","0",
"Manolo Gabbiadini","itITA","FW,MF","Sampdoria","itSerie A","29","1991","12.7","37","2.92","23","4","0","8","2","0","4","0.32","2","0","0","2","0","0",
"Mijat Gaćinović","rsSRB","FW,MF","Hoffenheim","deBundesliga","26","1995","1.2","3","2.45","2","1","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Gianluca Gaetano","itITA","MF","Napoli","itSerie A","21","2000","0.2","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Luca Gagliano","itITA","FW,DF","Cagliari","itSerie A","21","2000","0.1","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Roberto Gagliardini","itITA","MF","Inter","itSerie A","27","1994","7.2","17","2.37","14","0","0","2","1","0","2","0.28","2","0","0","0","0","0",
"Riccardo Gagliolo","seSWE","DF","Salernitana","itSerie A","31","1990","12.6","7","0.55","3","1","0","2","0","1","1","0.08","0","0","0","1","0","0",
"Javi Galán","esESP","DF","Celta Vigo","esLa Liga","26","1994","36.6","62","1.69","50","4","2","1","4","1","5","0.14","4","0","0","1","0","0",
"Iñigo Ruiz de Galarreta","esESP","MF","Mallorca","esLa Liga","27","1993","15.3","29","1.89","23","1","2","1","0","2","1","0.07","1","0","0","0","0","0",
"Nicolas Galazzi","itITA","MF","Venezia","itSerie A","20","2000","0.2","1","5.00","0","1","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Pablo Galdames Millán","clCHI","MF","Genoa","itSerie A","24","1996","11.4","30","2.62","15","8","2","1","2","2","0","0.00","0","0","0","0","0","0",
"Thiago Galhardo","brBRA","FW,MF","Celta Vigo","esLa Liga","32","1989","12.8","25","1.96","19","0","0","5","1","0","4","0.31","4","0","0","0","0","0",
"Conor Gallagher","engENG","MF","Crystal Palace","engPremier League","21","2000","31.6","91","2.88","48","24","3","8","7","1","10","0.32","7","0","2","0","1","0",
"Gauthier Gallon","frFRA","GK","Troyes","frLigue 1","28","1993","31.0","1","0.03","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Cristian Gamboa","crCRC","DF","Bochum","deBundesliga","31","1989","19.1","37","1.93","24","7","1","0","3","2","4","0.21","3","1","0","0","0","0",
"Kévin Gameiro","frFRA","FW","Strasbourg","frLigue 1","34","1987","26.5","67","2.53","57","0","0","6","4","0","9","0.34","6","0","0","2","1","0",
"Idrissa Gana Gueye","snSEN","MF","Paris S-G","frLigue 1","31","1989","18.2","38","2.08","32","1","1","2","1","1","3","0.16","3","0","0","0","0","0",
"Ignatius Ganago","cmCMR","FW","Lens","frLigue 1","22","1999","11.4","29","2.55","21","1","3","4","0","0","1","0.09","1","0","0","0","0","0",
"Silvère Ganvoula M'Boussy","cgCGO","FW","Bochum","deBundesliga","25","1996","1.7","2","1.18","1","0","1","0","0","0","0","0.00","0","0","0","0","0","0",
"Álvaro García","esESP","FW,MF","Rayo Vallecano","esLa Liga","28","1992","33.3","91","2.73","73","4","3","5","4","2","7","0.21","5","1","0","1","0","0",
"Dani García","esESP","MF","Athletic Club","esLa Liga","31","1990","24.2","33","1.36","31","0","0","0","0","2","1","0.04","1","0","0","0","0","0",
"David García","esESP","DF","Osasuna","esLa Liga","27","1994","34.5","29","0.84","23","2","0","4","0","0","2","0.06","1","0","0","1","0","0",
"Eric García","esESP","DF","Barcelona","esLa Liga","20","2001","22.7","27","1.19","25","1","0","1","0","0","1","0.04","1","0","0","0","0","0",
"Fran Garcia","esESP","DF","Rayo Vallecano","esLa Liga","21","1999","33.6","67","1.99","51","9","3","4","0","0","2","0.06","2","0","0","0","0","0",
"Joan García","esESP","GK","Espanyol","esLa Liga","20","2001","1.2","1","0.83","0","0","0","0","0","1","0","0.00","0","0","0","0","0","0",
"Manu García","esESP","MF","Alavés","esLa Liga","23","1998","12.0","47","3.92","26","14","3","1","2","1","4","0.33","2","1","1","0","0","0",
"Raúl García","esESP","FW","Athletic Club","esLa Liga","35","1986","20.0","52","2.60","38","0","2","6","6","0","6","0.30","6","0","0","0","0","0",
"Rubén García","esESP","MF,FW","Osasuna","esLa Liga","28","1993","26.4","115","4.35","63","33","5","8","1","5","12","0.45","7","2","0","1","0","2",
"Saúl García","esESP","MF","Alavés","esLa Liga","26","1994","0.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Unai García","esESP","DF","Osasuna","esLa Liga","29","1992","15.6","5","0.32","4","1","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Alejandro Garnacho","arARG","FW,MF","Manchester Utd","engPremier League","17","2004","0.1","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Mario Gaspar","esESP","DF","Villarreal","esLa Liga","30","1990","6.9","11","1.59","6","2","1","1","0","1","1","0.14","0","0","0","1","0","0",
"Djeidi Gassama","frFRA","FW","Paris S-G","frLigue 1","17","2003","0.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Johan Gastien","frFRA","MF","Clermont Foot","frLigue 1","33","1988","30.5","74","2.43","54","10","1","5","3","1","8","0.26","6","1","0","0","1","0",
"Gavi","esESP","MF,FW","Barcelona","esLa Liga","16","2004","25.7","61","2.37","52","1","5","0","3","0","16","0.62","13","0","2","0","1","0",
"Dwight Gayle","engENG","FW,DF","Newcastle Utd","engPremier League","30","1990","0.4","3","7.11","3","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Jean-Philippe Gbamin","ciCIV","MF","Everton","engPremier League","25","1995","0.7","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"David de Gea","esESP","GK","Manchester Utd","engPremier League","30","1990","38.0","3","0.08","3","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Linus Gechter","deGER","DF","Hertha BSC","deBundesliga","17","2004","8.0","8","1.01","5","0","0","1","0","2","1","0.13","0","0","0","0","0","1",
"Dennis Geiger","deGER","MF","Hoffenheim","deBundesliga","23","1998","15.3","51","3.33","32","13","0","3","1","2","3","0.20","1","1","0","1","0","0",
"Joe Gelhardt","engENG","FW,MF","Leeds United","engPremier League","19","2002","8.3","26","3.14","16","0","4","1","5","0","6","0.72","2","0","2","0","2","0",
"Luca Gemello","itITA","GK","Torino","itSerie A","21","2000","1.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Yannick Gerhardt","deGER","MF,DF","Wolfsburg","deBundesliga","27","1994","17.5","37","2.12","29","1","0","3","3","1","6","0.34","5","0","0","1","0","0",
"Valère Germain","frFRA","FW","Montpellier","frLigue 1","31","1990","21.9","29","1.32","25","0","0","3","1","0","5","0.23","4","0","0","1","0","0",
"Gerson","brBRA","MF,FW","Marseille","frLigue 1","24","1997","28.3","82","2.90","59","0","4","8","9","2","12","0.42","8","0","0","2","2","0",
"Willem Geubbels","frFRA","FW,MF","Nantes","frLigue 1","19","2001","6.0","3","0.50","3","0","0","0","0","0","1","0.17","1","0","0","0","0","0",
"Hamadi Al Ghaddioui","maMAR","FW","Stuttgart","deBundesliga","30","1990","5.5","12","2.17","11","0","0","1","0","0","3","0.54","3","0","0","0","0","0",
"Ismaël Gharbi","tnTUN","FW","Paris S-G","frLigue 1","17","2004","0.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Anwar El Ghazi","nlNED","FW,MF","Aston Villa","engPremier League","26","1995","4.3","11","2.56","8","1","1","0","1","0","2","0.47","2","0","0","0","0","0",
"Anwar El Ghazi","nlNED","FW,MF","Everton","engPremier League","26","1995","0.1","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Lamine Ghezali","frFRA","DF","Saint-Étienne","frLigue 1","22","1999","0.0","1","90.00","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Paolo Ghiglione","itITA","DF","Genoa","itSerie A","24","1997","6.7","12","1.79","5","3","1","3","0","0","2","0.30","2","0","0","0","0","0",
"Saman Ghoddos","irIRN","MF,DF","Brentford","engPremier League","27","1993","6.0","27","4.53","19","0","0","3","3","2","2","0.34","1","0","0","0","1","0",
"Faouzi Ghoulam","dzALG","DF","Napoli","itSerie A","30","1991","3.7","13","3.50","8","4","0","0","1","0","0","0.00","0","0","0","0","0","0",
"Dimitris Giannoulis","grGRE","DF","Norwich City","engPremier League","25","1995","13.0","22","1.69","18","1","1","0","2","0","2","0.15","2","0","0","0","0","0",
"Morgan Gibbs-White","engENG","DF,FW","Wolves","engPremier League","21","2000","0.1","1","10.00","0","0","0","1","0","0","0","0.00","0","0","0","0","0","0",
"Ben Gibson","engENG","DF","Norwich City","engPremier League","28","1993","27.7","14","0.51","13","0","0","1","0","0","1","0.04","1","0","0","0","0","0",
"Niko Gießelmann","deGER","DF,FW","Union Berlin","deBundesliga","29","1991","23.1","54","2.33","28","18","2","5","1","0","8","0.35","4","2","0","2","0","0",
"Rafał Gikiewicz","plPOL","GK","Augsburg","deBundesliga","33","1987","34.0","9","0.26","6","3","0","0","0","0","1","0.03","1","0","0","0","0","0",
"Bryan Gil","esESP","FW,MF","Tottenham","engPremier League","20","2001","1.0","5","4.79","4","0","0","1","0","0","1","0.96","1","0","0","0","0","0",
"Bryan Gil","esESP","MF,FW","Valencia","esLa Liga","20","2001","8.4","26","3.10","18","5","2","0","1","0","1","0.12","1","0","0","0","0","0",
"Óscar Gil","esESP","DF","Espanyol","esLa Liga","24","1997","18.8","19","1.01","16","3","0","0","0","0","2","0.11","2","0","0","0","0","0",
"Mario Gila","esESP","DF","Real Madrid","esLa Liga","20","2000","0.3","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Billy Gilmour","sctSCO","MF","Norwich City","engPremier League","20","2001","20.6","55","2.67","30","23","0","2","0","0","2","0.10","1","1","0","0","0","0",
"Daniel Ginczek","deGER","MF,FW","Wolfsburg","deBundesliga","30","1991","0.1","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Matthias Ginter","deGER","DF","Gladbach","deBundesliga","27","1994","26.2","50","1.99","41","1","0","5","2","1","3","0.12","2","0","0","1","0","0",
"Nicholas Gioacchini","usUSA","FW,MF","Montpellier","frLigue 1","21","2000","5.5","14","2.53","8","0","2","0","4","0","4","0.72","2","0","1","0","1","0",
"Sebastian Giovinco","itITA","MF","Sampdoria","itSerie A","34","1987","0.4","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Jimmy Giraudon","frFRA","DF","Troyes","frLigue 1","29","1992","18.0","7","0.39","7","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Andrei Girotto","brBRA","DF,MF","Nantes","frLigue 1","29","1992","35.0","27","0.77","21","0","0","5","1","0","2","0.06","2","0","0","0","0","0",
"Olivier Giroud","frFRA","FW","Milan","itSerie A","34","1986","21.0","55","2.61","33","0","2","15","3","2","6","0.28","4","0","0","2","0","0",
"Jamie Gittens","engENG","FW","Dortmund","deBundesliga","16","2004","1.5","3","2.01","3","0","0","0","0","0","1","0.67","1","0","0","0","0","0",
"Serge Gnabry","deGER","FW,DF","Bayern Munich","deBundesliga","26","1995","24.3","111","4.57","85","4","5","10","4","3","16","0.66","11","0","3","1","1","0",
"Ben Godfrey","engENG","DF","Everton","engPremier League","23","1998","22.5","32","1.42","25","2","1","2","0","2","2","0.09","1","0","0","1","0","0",
"Diego Godín","uyURU","DF","Cagliari","itSerie A","35","1986","9.1","8","0.88","6","0","0","1","0","1","1","0.11","1","0","0","0","0","0",
"Edoardo Goldaniga","itITA","DF","Cagliari","itSerie A","27","1993","10.4","10","0.96","8","0","0","1","0","1","1","0.10","0","0","0","1","0","0",
"Edoardo Goldaniga","itITA","DF,MF","Sassuolo","itSerie A","27","1993","0.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Aleksandr Golovin","ruRUS","FW,MF","Monaco","frLigue 1","25","1996","16.7","68","4.08","41","21","2","2","2","0","8","0.48","6","1","0","0","1","0",
"André Gomes","ptPOR","MF","Everton","engPremier League","28","1993","6.9","21","3.04","14","0","5","1","1","0","3","0.43","2","0","1","0","0","0",
"Angel Gomes","engENG","MF,FW","Lille","frLigue 1","20","2000","10.6","28","2.64","23","1","1","0","3","0","3","0.28","2","0","1","0","0","0",
"Toti Gomes","ptPOR","DF","Wolves","engPremier League","22","1999","4.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Dani Gómez","esESP","FW","Levante","esLa Liga","23","1998","11.8","25","2.11","15","0","0","7","2","1","4","0.34","3","0","0","0","1","0",
"Joe Gomez","engENG","DF","Liverpool","engPremier League","24","1997","3.7","7","1.90","6","0","0","0","1","0","2","0.54","2","0","0","0","0","0",
"Maxi Gómez","uyURU","FW","Valencia","esLa Liga","24","1996","21.7","57","2.62","36","0","2","4","15","0","6","0.28","3","0","1","0","2","0",
"Moi Gómez","esESP","MF,FW","Villarreal","esLa Liga","27","1994","14.3","42","2.94","33","5","3","1","0","0","6","0.42","4","1","1","0","0","0",
"Papu Gómez","arARG","FW,MF","Sevilla","esLa Liga","33","1988","19.8","59","2.97","38","6","5","2","6","2","9","0.45","4","0","2","1","1","1",
"Sergi Gómez","esESP","DF","Espanyol","esLa Liga","29","1992","30.2","16","0.53","16","0","0","0","0","0","2","0.07","2","0","0","0","0","0",
"Victor Gomez","esESP","DF","Espanyol","esLa Liga","21","2000","0.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Alfred Gomis","snSEN","GK","Rennes","frLigue 1","27","1993","25.0","2","0.08","2","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Maxime Gonalons","frFRA","MF","Granada","esLa Liga","32","1989","17.2","32","1.86","27","0","1","1","2","1","2","0.12","2","0","0","0","0","0",
"Vagner Gonçalves","cvCPV","FW","Metz","frLigue 1","25","1996","1.0","5","5.23","3","2","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Cedric Gondo","ciCIV","FW","Salernitana","itSerie A","24","1996","7.8","23","2.96","18","0","0","1","4","0","2","0.26","0","0","0","0","2","0",
"Álvaro González","esESP","DF","Marseille","frLigue 1","31","1990","5.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Diego González","esESP","DF","Elche","esLa Liga","26","1995","19.9","4","0.20","4","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Édgar González","esESP","DF","Betis","esLa Liga","24","1997","16.3","8","0.49","7","0","0","1","0","0","1","0.06","0","0","0","1","0","0",
"Giovanni González","uyURU","DF","Mallorca","esLa Liga","26","1994","4.1","7","1.72","7","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Nicolás González","arARG","FW","Fiorentina","itSerie A","23","1998","26.2","95","3.63","58","2","7","10","17","1","14","0.53","6","0","1","1","5","1",
"Nicolás González","esESP","MF","Barcelona","esLa Liga","19","2002","12.4","38","3.07","29","0","5","2","0","2","4","0.32","3","0","1","0","0","0",
"Peter González","doDOM","MF,DF","Real Madrid","esLa Liga","19","2002","0.3","5","16.67","3","0","1","0","1","0","0","0.00","0","0","0","0","0","0",
"Roberto González","esESP","FW,MF","Betis","esLa Liga","20","2001","1.5","2","1.34","1","0","0","1","0","0","0","0.00","0","0","0","0","0","0",
"Charlie Goode","engENG","DF","Brentford","engPremier League","25","1995","5.0","12","2.40","2","7","1","1","0","1","0","0.00","0","0","0","0","0","0",
"Anthony Gordon","engENG","MF,FW","Everton","engPremier League","20","2001","25.4","77","3.03","38","14","6","3","14","2","5","0.20","1","2","0","0","2","0",
"Kaide Gordon","engENG","FW","Liverpool","engPremier League","16","2004","0.1","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Leon Goretzka","deGER","MF","Bayern Munich","deBundesliga","26","1995","15.5","68","4.38","57","1","1","6","3","0","9","0.58","8","0","0","0","1","0",
"Gori","esESP","MF","Espanyol","esLa Liga","19","2002","0.1","2","20.00","2","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Andoni Gorosabel","esESP","DF","Real Sociedad","esLa Liga","24","1996","25.4","50","1.97","40","4","2","2","2","0","4","0.16","4","0","0","0","0","0",
"Robin Gosens","deGER","DF","Atalanta","itSerie A","27","1994","5.1","12","2.35","8","0","0","2","2","0","1","0.20","0","0","0","0","1","0",
"Robin Gosens","deGER","DF","Inter","itSerie A","27","1994","1.9","6","3.21","5","0","0","1","0","0","1","0.54","1","0","0","0","0","0",
"Dan Gosling","engENG","MF","Watford","engPremier League","31","1990","1.8","2","1.08","1","0","0","0","1","0","0","0.00","0","0","0","0","0","0",
"Amine Gouiri","dzALG","FW,MF","Nice","frLigue 1","21","2000","30.6","132","4.31","75","19","21","9","7","1","17","0.56","14","0","2","0","1","0",
"Lucas Gourna-Douath","frFRA","MF","Saint-Étienne","frLigue 1","17","2003","20.0","28","1.40","24","0","3","1","0","0","1","0.05","0","0","0","1","0","0",
"Jeffrey Gouweleeuw","nlNED","DF","Augsburg","deBundesliga","30","1991","28.6","26","0.91","22","2","0","1","0","1","1","0.03","1","0","0","0","0","0",
"Jonathan Gradit","frFRA","DF","Lens","frLigue 1","28","1992","34.1","40","1.17","38","0","0","1","0","1","5","0.15","5","0","0","0","0","0",
