Player,Nation,Position,Club,Leauge,Age,YearBorn,90s,SCA,SCA90,scLivePass,scDeadPass,scTake-on,scShots,scFouls,scDefense,GCA,GCA90,gcLivePass,gcDeadPass,gcTake-on,gcShots,gcFouls,gcDefense,Matches
"Fabio Pisacane","itITA","DF","Cagliari","itSerie A","31","1986","21.4","10","0.47","10","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Łukasz Piszczek","plPOL","DF","Dortmund","deBundesliga","32","1985","23.8","45","1.89","38","2","0","3","1","1","5","0.21","4","0","0","1","0","0",
"Claudio Pizarro","pePER","FW,MF","Köln","deBundesliga","38","1978","6.4","17","2.63","11","0","4","1","1","0","3","0.46","3","0","0","0","0","0",
"Guido Pizarro","arARG","MF","Sevilla","esLa Liga","27","1990","19.5","19","0.97","16","0","2","1","0","0","1","0.05","1","0","0","0","0","0",
"Marko Pjaca","hrCRO","FW,MF","Schalke 04","deBundesliga","22","1995","2.9","6","2.08","0","2","3","1","0","0","2","0.69","0","1","1","0","0","0",
"Miralem Pjanić","baBIH","MF","Juventus","itSerie A","27","1990","27.6","117","4.24","76","29","5","2","2","3","18","0.65","13","2","1","0","1","1",
"Carles Planas","esESP","DF","Girona","esLa Liga","26","1991","2.1","5","2.36","5","0","0","0","0","0","1","0.47","1","0","0","0","0","0",
"Jaroslav Plašil","czCZE","MF","Bordeaux","frLigue 1","35","1982","11.6","30","2.58","25","1","1","1","1","1","3","0.26","3","0","0","0","0","0",
"Marvin Plattenhardt","deGER","DF","Hertha BSC","deBundesliga","25","1992","33.0","57","1.73","27","27","2","0","1","0","10","0.30","4","6","0","0","0","0",
"Alassane Pléa","frFRA","FW","Nice","frLigue 1","24","1993","33.8","119","3.52","64","0","23","19","13","0","19","0.56","9","0","5","3","2","0",
"Morgan Poaty","cgCGO","DF","Montpellier","frLigue 1","20","1997","1.9","2","1.05","2","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Gerónimo Poblete","arARG","MF","Metz","frLigue 1","24","1993","18.4","23","1.25","19","0","1","1","1","1","1","0.05","1","0","0","0","0","0",
"Florentin Pogba","gnGUI","DF","Saint-Étienne","frLigue 1","26","1990","3.6","4","1.12","3","1","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Paul Pogba","frFRA","MF","Manchester Utd","engPremier League","24","1993","23.9","103","4.32","81","1","9","6","4","2","20","0.84","12","0","3","4","1","0",
"Joel Pohjanpalo","fiFIN","MF,FW","Leverkusen","deBundesliga","22","1994","1.3","1","0.78","0","0","0","0","1","0","0","0.00","0","0","0","0","0","0",
"Eugen Polanski","plPOL","MF","Hoffenheim","deBundesliga","31","1986","2.9","9","3.09","7","0","1","1","0","0","2","0.69","2","0","0","0","0","0",
"Andrea Poli","itITA","MF","Bologna","itSerie A","27","1989","28.3","47","1.66","35","0","3","0","6","3","5","0.18","5","0","0","0","0","0",
"Matteo Politano","itITA","FW","Sassuolo","itSerie A","23","1993","31.2","147","4.70","91","18","15","15","8","0","11","0.35","7","0","3","0","1","0",
"Julian Pollersbeck","deGER","GK","Hamburger SV","deBundesliga","22","1994","10.0","2","0.20","2","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Ezequiel Ponce","arARG","FW","Lille","frLigue 1","20","1997","12.2","20","1.64","16","1","2","1","0","0","1","0.08","1","0","0","0","0","0",
"Pere Pons","esESP","MF","Girona","esLa Liga","24","1993","28.4","47","1.65","35","0","4","3","3","2","7","0.25","6","0","1","0","0","0",
"Simone Pontisso","itITA","MF","Udinese","itSerie A","20","1997","0.1","1","9.00","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Nick Pope","engENG","GK","Burnley","engPremier League","25","1992","34.6","11","0.32","8","3","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Jérémie Porsan-Clémenté","mqMTQ","DF","Montpellier","frLigue 1","19","1997","1.0","1","1.01","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Francisco Portillo","esESP","MF,FW","Getafe","esLa Liga","27","1990","27.3","64","2.34","52","2","3","2","4","1","7","0.26","5","1","1","0","0","0",
"Portu","esESP","MF","Girona","esLa Liga","25","1992","33.3","92","2.76","69","0","9","3","8","3","16","0.48","8","0","3","2","2","1",
"Stefan Posch","atAUT","DF","Hoffenheim","deBundesliga","20","1997","8.4","12","1.43","11","0","0","1","0","0","2","0.24","2","0","0","0","0","0",
"Sergio Postigo","esESP","DF","Levante","esLa Liga","28","1988","26.9","18","0.67","17","0","1","0","0","0","1","0.04","1","0","0","0","0","0",
"Yussuf Poulsen","dkDEN","FW","RB Leipzig","deBundesliga","23","1994","18.5","56","3.03","33","0","8","6","5","4","4","0.22","3","0","0","1","0","0",
"Maxime Poundjé","frFRA","DF","Bordeaux","frLigue 1","24","1992","18.9","32","1.69","25","4","2","0","1","0","3","0.16","2","0","0","0","1","0",
"Darío Poveda","esESP","MF","Villarreal","esLa Liga","20","1997","0.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Dennis Praet","beBEL","MF","Sampdoria","itSerie A","23","1994","29.5","87","2.95","62","1","8","6","5","5","11","0.37","7","0","1","2","0","1",
"Sanjin Prcić","baBIH","MF","Rennes","frLigue 1","23","1993","17.4","26","1.50","19","0","0","3","1","3","3","0.17","3","0","0","0","0","0",
"Nicolas de Préville","frFRA","FW","Bordeaux","frLigue 1","26","1991","21.5","51","2.37","28","6","9","5","1","2","9","0.42","4","0","2","2","0","1",
"Nicolas de Préville","frFRA","FW,MF","Lille","frLigue 1","26","1991","3.2","6","1.89","6","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Andrés Prieto","esESP","GK","Málaga","esLa Liga","23","1993","4.0","2","0.50","2","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Xabi Prieto","esESP","MF,FW","Real Sociedad","esLa Liga","33","1983","21.4","74","3.45","68","0","3","0","2","1","8","0.37","8","0","0","0","0","0",
"Jérôme Prior","frFRA","GK","Bordeaux","frLigue 1","21","1995","2.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Alex Pritchard","engENG","MF,FW","Huddersfield","engPremier League","24","1993","11.1","38","3.43","22","6","3","3","4","0","3","0.27","1","0","1","0","1","0",
"Sloan Privat","frFRA","FW","Guingamp","frLigue 1","28","1989","0.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Sebastian Prödl","atAUT","DF","Watford","engPremier League","30","1987","17.4","4","0.23","3","0","0","0","0","1","0","0.00","0","0","0","0","0","0",
"Davy Pröpper","nlNED","MF","Brighton","engPremier League","25","1991","34.7","64","1.85","48","0","6","5","3","2","7","0.20","6","0","1","0","0","0",
"Manuel Pucciarelli","itITA","FW,MF","Chievo","itSerie A","26","1991","15.3","38","2.48","33","0","1","2","2","0","1","0.07","1","0","0","0","0","0",
"Christian Puggioni","itITA","GK","Benevento","itSerie A","36","1981","13.1","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Christian Puggioni","itITA","GK","Sampdoria","itSerie A","36","1981","9.0","1","0.11","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Marc Pugh","engENG","MF,FW","Bournemouth","engPremier League","30","1987","10.9","24","2.19","18","3","1","1","1","0","1","0.09","0","0","0","0","1","0",
"Erick Pulgar","clCHI","MF","Bologna","itSerie A","23","1994","30.8","53","1.72","35","10","1","2","4","1","1","0.03","1","0","0","0","0","0",
"Christian Pulisic","usUSA","FW,DF","Dortmund","deBundesliga","18","1998","25.6","78","3.05","54","0","12","4","5","3","10","0.39","7","0","2","1","0","0",
"Jason Puncheon","engENG","MF","Crystal Palace","engPremier League","31","1986","6.3","18","2.84","11","3","2","1","1","0","0","0.00","0","0","0","0","0","0",
"George Pușcaș","roROU","FW,MF","Benevento","itSerie A","21","1996","7.8","20","2.56","15","0","1","2","2","0","0","0.00","0","0","0","0","0","0",
"Loïc Puyo","frFRA","MF","Angers","frLigue 1","28","1988","1.9","9","4.76","6","2","1","0","0","0","0","0.00","0","0","0","0","0","0",
"Fabio Quagliarella","itITA","FW","Sampdoria","itSerie A","34","1983","30.2","80","2.64","57","0","9","7","5","2","10","0.33","7","0","1","2","0","0",
"Robin Quaison","seSWE","FW","Mainz 05","deBundesliga","23","1993","15.7","36","2.30","24","0","8","2","0","2","3","0.19","1","0","2","0","0","0",
"Collin Quaner","deGER","FW,MF","Huddersfield","engPremier League","26","1991","14.2","39","2.74","27","1","5","3","3","0","5","0.35","4","0","0","1","0","0",
"Dani Raba","esESP","MF,FW","Villarreal","esLa Liga","21","1995","12.3","49","3.97","29","9","6","2","3","0","4","0.32","3","0","1","0","0","0",
"Adrien Rabiot","frFRA","MF","Paris S-G","frLigue 1","22","1995","26.2","71","2.71","59","1","3","2","5","1","13","0.50","12","0","0","1","0","0",
"Nemanja Radoja","rsSRB","MF","Celta Vigo","esLa Liga","24","1993","12.3","17","1.38","13","0","1","0","1","2","3","0.24","2","0","0","0","0","1",
"Ivan Radovanović","rsSRB","MF","Chievo","itSerie A","28","1988","34.9","54","1.55","48","2","0","3","0","1","8","0.23","7","0","0","1","0","0",
"Ștefan Radu","roROU","DF","Lazio","itSerie A","30","1986","28.8","22","0.76","21","0","1","0","0","0","3","0.10","3","0","0","0","0","0",
"Rafael","brBRA","GK","Cagliari","itSerie A","35","1982","8.8","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Rafael","brBRA","DF","Lyon","frLigue 1","27","1990","20.1","48","2.38","34","3","7","2","1","1","4","0.20","4","0","0","0","0","0",
"Raffael","brBRA","FW","Gladbach","deBundesliga","32","1985","23.0","84","3.65","69","1","2","8","2","2","7","0.30","5","0","0","2","0","0",
"Rafinha","brBRA","MF","Inter","itSerie A","24","1993","11.6","64","5.52","52","0","5","2","4","1","8","0.69","6","0","0","1","1","0",
"Rafinha","brBRA","DF","Bayern Munich","deBundesliga","31","1985","20.6","50","2.43","47","2","0","0","1","0","6","0.29","6","0","0","0","0","0",
"Andrea Raggi","itITA","DF","Monaco","frLigue 1","33","1984","17.9","6","0.34","5","0","0","0","1","0","0","0.00","0","0","0","0","0","0",
"Antonino Ragusa","itITA","FW,MF","Sassuolo","itSerie A","27","1990","9.2","30","3.28","18","0","5","3","4","0","2","0.22","2","0","0","0","0","0",
"Baba Rahman","ghGHA","DF","Schalke 04","deBundesliga","23","1994","0.4","1","2.65","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Ivan Rakitić","hrCRO","MF","Barcelona","esLa Liga","29","1988","31.5","87","2.76","69","7","1","5","2","3","15","0.48","11","1","1","1","1","0",
"André Ramalho","brBRA","DF,FW","Leverkusen","deBundesliga","25","1992","0.4","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Jonás Ramalho","esESP","DF","Girona","esLa Liga","24","1993","25.5","15","0.59","11","3","0","1","0","0","2","0.08","1","0","0","1","0","0",
"Adil Rami","frFRA","DF","Marseille","frLigue 1","31","1985","32.8","29","0.88","26","1","1","1","0","0","7","0.21","5","1","1","0","0","0",
"Benito Ramírez","esESP","FW,DF","Las Palmas","esLa Liga","22","1995","1.8","8","4.34","5","2","1","0","0","0","0","0.00","0","0","0","0","0","0",
"Gastón Ramírez","uyURU","MF","Sampdoria","itSerie A","26","1990","24.6","112","4.55","64","11","12","6","16","3","16","0.65","8","0","2","1","3","2",
"Sandro Ramírez","esESP","FW,MF","Everton","engPremier League","22","1995","3.1","6","1.94","5","0","0","1","0","0","1","0.32","1","0","0","0","0","0",
"Sandro Ramírez","esESP","FW,MF","Sevilla","esLa Liga","22","1995","8.0","23","2.89","12","2","3","2","3","1","3","0.38","2","0","0","0","1","0",
"Toño Ramírez","esESP","GK","Real Sociedad","esLa Liga","30","1986","3.5","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Iván Ramis","esESP","DF","Eibar","esLa Liga","32","1984","14.5","4","0.28","4","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Omar Ramos","esESP","FW,MF","Leganés","esLa Liga","29","1988","16.1","43","2.67","28","10","1","0","3","1","3","0.19","2","1","0","0","0","0",
"Sergio Ramos","esESP","DF","Real Madrid","esLa Liga","31","1986","25.4","40","1.57","35","0","1","3","0","1","4","0.16","3","0","0","1","0","0",
"Aaron Ramsey","wlsWAL","MF","Arsenal","engPremier League","26","1990","20.5","63","3.07","53","0","4","3","3","0","13","0.63","10","0","1","0","2","0",
"Àngel Rangel","esESP","DF","Swansea City","engPremier League","34","1982","1.7","5","2.88","4","1","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Andrea Ranocchia","itITA","DF","Inter","itSerie A","29","1988","7.0","3","0.43","2","0","0","1","0","0","0","0.00","0","0","0","0","0","0",
"Marcus Rashford","engENG","FW,MF","Manchester Utd","engPremier League","19","1997","20.1","55","2.73","34","4","10","2","3","2","8","0.40","5","1","1","0","1","0",
"Milot Rashica","xkKVX","FW,MF","Werder Bremen","deBundesliga","21","1996","4.3","21","4.92","11","0","4","5","1","0","1","0.23","0","0","0","1","0","0",
"Konstantin Rausch","ruRUS","DF","Köln","deBundesliga","27","1990","10.3","21","2.04","15","5","0","1","0","0","2","0.19","1","1","0","0","0","0",
"Yoric Ravet","frFRA","FW,MF","Freiburg","deBundesliga","27","1989","5.5","32","5.79","19","10","1","1","1","0","4","0.72","1","3","0","0","0","0",
"Ante Rebić","hrCRO","FW","Eint Frankfurt","deBundesliga","23","1993","19.5","68","3.50","39","0","9","10","8","2","9","0.46","6","0","0","2","1","0",
"Pedro Rebocho","ptPOR","DF","Guingamp","frLigue 1","22","1995","19.1","34","1.78","27","5","1","0","1","0","2","0.10","2","0","0","0","0","0",
"Recio","esESP","MF","Málaga","esLa Liga","26","1991","20.4","50","2.45","25","14","3","1","4","3","3","0.15","0","2","0","0","1","0",
"Nathan Redmond","engENG","FW,MF","Southampton","engPremier League","23","1994","21.6","79","3.66","59","8","9","0","2","1","6","0.28","6","0","0","0","0","0",
"Alberto Redondo","esESP","DF","Getafe","esLa Liga","20","1997","1.0","1","1.00","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Fabian Reese","deGER","FW,MF","Schalke 04","deBundesliga","19","1997","0.8","3","3.60","3","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Vasco Regini","itITA","DF","Sampdoria","itSerie A","26","1990","12.0","6","0.50","5","0","0","1","0","0","0","0.00","0","0","0","0","0","0",
"Xesc Regis","esESP","FW","Eibar","esLa Liga","20","1996","0.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Winston Reid","nzNZL","DF","West Ham","engPremier League","29","1988","16.1","8","0.50","8","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Pepe Reina","esESP","GK","Napoli","itSerie A","34","1982","37.0","7","0.19","5","2","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Jeff Reine-Adélaïde","frFRA","MF","Angers","frLigue 1","19","1998","4.9","13","2.67","10","0","1","0","2","0","0","0.00","0","0","0","0","0","0",
"Karim Rekik","nlNED","DF","Hertha BSC","deBundesliga","22","1994","25.6","9","0.35","7","1","0","1","0","0","0","0.00","0","0","0","0","0","0",
"Loïc Rémy","frFRA","FW","Las Palmas","esLa Liga","30","1987","8.5","21","2.47","11","0","5","3","2","0","3","0.35","1","0","1","1","0","0",
"Loïc Rémy","frFRA","FW,MF","Getafe","esLa Liga","30","1987","5.1","8","1.58","2","0","3","0","3","0","2","0.39","0","0","1","0","1","0",
"Jan Repas","siSVN","MF,FW","Caen","frLigue 1","20","1997","10.0","22","2.20","16","1","2","0","3","0","0","0.00","0","0","0","0","0","0",
"Panagiotis Retsos","grGRE","DF","Leverkusen","deBundesliga","18","1998","19.1","25","1.31","21","3","1","0","0","0","8","0.42","6","1","1","0","0","0",
"Marco Reus","deGER","MF,FW","Dortmund","deBundesliga","28","1989","10.3","37","3.59","28","5","3","1","0","0","4","0.39","2","0","2","0","0","0",
"Elvis Rexhbeçaj","xkKVX","DF,MF","Wolfsburg","deBundesliga","19","1997","1.4","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Baptiste Reynet","frFRA","GK","Dijon","frLigue 1","26","1990","38.0","9","0.24","6","3","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Franck Ribéry","frFRA","FW,MF","Bayern Munich","deBundesliga","34","1983","13.4","82","6.14","59","5","6","1","10","1","8","0.60","4","0","2","1","1","0",
"Federico Ricca","uyURU","DF","Málaga","esLa Liga","22","1994","12.3","16","1.30","13","1","1","0","1","0","1","0.08","1","0","0","0","0","0",
"Federico Ricci","itITA","FW","Crotone","itSerie A","23","1994","10.2","25","2.44","15","6","2","0","2","0","2","0.20","1","1","0","0","0","0",
"Federico Ricci","itITA","MF","Genoa","itSerie A","23","1994","2.4","10","4.15","9","1","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Declan Rice","engENG","DF,MF","West Ham","engPremier League","18","1999","15.9","10","0.63","9","1","0","0","0","0","1","0.06","1","0","0","0","0","0",
"Richarlison","brBRA","FW,MF","Watford","engPremier League","20","1997","31.4","93","2.96","53","0","13","11","14","2","12","0.38","4","0","2","3","3","0",
"Marco Richter","deGER","FW","Augsburg","deBundesliga","19","1997","7.2","20","3.01","13","0","4","1","2","0","1","0.15","0","0","0","0","1","0",
"Diego Rico","esESP","DF","Leganés","esLa Liga","24","1993","24.8","57","2.30","33","16","2","2","3","1","3","0.12","2","0","0","1","0","0",
"Mikel Rico","esESP","MF","Athletic Club","esLa Liga","32","1984","13.0","23","1.77","20","1","2","0","0","0","2","0.15","2","0","0","0","0","0",
"Sergio Rico","esESP","GK","Sevilla","esLa Liga","23","1993","24.0","1","0.04","0","1","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Jaïro Riedewald","nlNED","MF,DF","Crystal Palace","engPremier League","20","1996","4.9","3","0.61","3","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Asier Riesgo","esESP","GK","Eibar","esLa Liga","33","1983","1.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Luca Rigoni","itITA","MF","Genoa","itSerie A","32","1984","17.5","32","1.83","26","0","2","2","2","0","3","0.17","3","0","0","0","0","0",
"Nicola Rigoni","itITA","MF","Chievo","itSerie A","26","1990","10.4","18","1.74","14","0","0","2","1","1","1","0.10","1","0","0","0","0","0",
"Kévin Rimane","gfGUF","DF","Paris S-G","frLigue 1","26","1991","0.1","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Tomás Rincón","veVEN","MF","Torino","itSerie A","29","1988","33.3","56","1.68","51","1","3","0","0","1","4","0.12","2","0","1","0","0","1",
"Birk Risa","noNOR","FW","Köln","deBundesliga","19","1998","0.9","2","2.22","1","0","1","0","0","0","0","0.00","0","0","0","0","0","0",
"Marcel Risse","deGER","DF,MF","Köln","deBundesliga","27","1989","13.0","32","2.46","19","10","1","1","1","0","5","0.38","3","1","1","0","0","0",
"Matt Ritchie","sctSCO","MF,FW","Newcastle Utd","engPremier League","27","1989","31.2","106","3.40","63","25","5","6","6","1","8","0.26","3","4","0","1","0","0",
"Cristian Rivera","esESP","MF","Eibar","esLa Liga","20","1997","2.7","3","1.10","3","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Emmanuel Rivière","frFRA","FW","Metz","frLigue 1","27","1990","22.3","49","2.20","39","0","3","5","2","0","4","0.18","3","0","0","1","0","0",
"Jonathan Rivierez","mqMTQ","DF","Metz","frLigue 1","28","1989","22.9","37","1.61","21","8","5","0","2","1","0","0.00","0","0","0","0","0","0",
"Luca Rizzo","itITA","MF","SPAL","itSerie A","25","1992","5.4","14","2.58","7","3","3","1","0","0","1","0.18","1","0","0","0","0","0",
"Arjen Robben","nlNED","FW,MF","Bayern Munich","deBundesliga","33","1984","16.7","99","5.91","66","14","2","7","9","1","14","0.84","10","2","0","1","1","0",
"Rober","esESP","DF,MF","Levante","esLa Liga","22","1995","21.2","12","0.57","10","0","0","1","0","1","0","0.00","0","0","0","0","0","0",
"Roberto","esESP","GK","Málaga","esLa Liga","31","1986","34.0","3","0.09","1","2","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Sergi Roberto","esESP","DF","Barcelona","esLa Liga","25","1992","24.7","63","2.55","55","0","5","0","2","1","12","0.49","10","0","1","0","0","1",
"Connor Roberts","wlsWAL","DF","Swansea City","engPremier League","21","1995","3.0","3","1.01","3","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Andrew Robertson","sctSCO","DF","Liverpool","engPremier League","23","1994","21.6","52","2.41","47","3","1","0","1","0","8","0.37","8","0","0","0","0","0",
"Álex Robles","esESP","DF","Málaga","esLa Liga","18","1999","1.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Hal Robson-Kanu","wlsWAL","FW,MF","West Brom","engPremier League","28","1989","9.2","21","2.29","14","0","3","0","4","0","2","0.22","0","0","2","0","0","0",
"Marc Roca","esESP","MF","Espanyol","esLa Liga","20","1996","2.9","9","3.07","8","1","0","0","0","0","2","0.68","2","0","0","0","0","0",
"Rubén Rochina","esESP","MF,DF","Levante","esLa Liga","26","1991","1.7","6","3.58","4","0","2","0","0","0","1","0.60","1","0","0","0","0","0",
"Ronny Rodelin","frFRA","FW,MF","Caen","frLigue 1","27","1989","35.1","116","3.30","96","0","5","8","4","3","10","0.28","8","0","1","1","0","0",
"Rodri","esESP","MF","Villarreal","esLa Liga","21","1996","35.9","69","1.92","60","2","2","2","1","2","7","0.20","7","0","0","0","0","0",
"Rodrigo","esESP","FW","Valencia","esLa Liga","26","1991","29.8","92","3.09","68","0","10","7","7","0","17","0.57","10","0","3","2","2","0",
"Kévin Rodrigues","ptPOR","DF","Real Sociedad","esLa Liga","23","1994","18.2","33","1.82","30","1","1","0","1","0","5","0.28","4","1","0","0","0","0",
"Ángel Rodríguez","esESP","FW","Getafe","esLa Liga","30","1987","25.5","47","1.84","28","0","8","1","8","2","6","0.24","2","0","1","0","3","0",
"Iván Rodríguez","esESP","DF","Málaga","esLa Liga","21","1996","0.2","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"James Rodríguez","coCOL","MF,FW","Bayern Munich","deBundesliga","26","1991","18.0","110","6.11","75","25","2","6","1","1","16","0.89","14","1","0","0","1","0",
"Jay Rodriguez","engENG","FW,MF","West Brom","engPremier League","28","1989","31.2","56","1.79","33","0","6","7","9","1","2","0.06","2","0","0","0","0","0",
"Ricardo Rodríguez","chSUI","DF","Milan","itSerie A","24","1992","33.4","58","1.74","45","6","1","3","3","0","1","0.03","0","0","0","1","0","0",
"Marko Rog","hrCRO","MF,FW","Napoli","itSerie A","22","1995","3.2","14","4.47","12","0","2","0","0","0","0","0.00","0","0","0","0","0","0",
"Rogério","brBRA","DF","Sassuolo","itSerie A","19","1998","10.1","17","1.68","14","2","1","0","0","0","0","0.00","0","0","0","0","0","0",
"Marcus Rohdén","seSWE","MF","Crotone","itSerie A","26","1991","18.1","26","1.43","19","0","1","3","2","1","0","0.00","0","0","0","0","0","0",
"Marcos Rojo","arARG","DF","Manchester Utd","engPremier League","27","1990","7.1","6","0.84","5","0","1","0","0","0","0","0.00","0","0","0","0","0","0",
"Diego Rolán","uyURU","FW,MF","Málaga","esLa Liga","24","1993","21.6","60","2.77","35","1","8","6","7","3","2","0.09","0","0","1","0","1","0",
"Rolando","ptPOR","DF","Marseille","frLigue 1","31","1985","27.9","15","0.54","12","0","1","2","0","0","3","0.11","3","0","0","0","0","0",
"Esteban Rolón","arARG","MF","Málaga","esLa Liga","22","1995","4.6","3","0.64","1","0","1","0","0","1","0","0.00","0","0","0","0","0","0",
"Filippo Romagna","itITA","DF","Cagliari","itSerie A","20","1997","21.0","11","0.52","9","0","1","1","0","0","1","0.05","1","0","0","0","0","0",
"Alessio Romagnoli","itITA","DF","Milan","itSerie A","22","1995","26.1","26","0.99","22","0","1","3","0","0","3","0.11","1","0","0","2","0","0",
"Simone Romagnoli","itITA","DF","Bologna","itSerie A","27","1990","6.2","3","0.48","3","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Aristóteles Romero","veVEN","MF,FW","Crotone","itSerie A","21","1995","1.0","3","3.14","2","0","0","1","0","0","0","0.00","0","0","0","0","0","0",
"Óscar Romero","pyPAR","MF,FW","Alavés","esLa Liga","25","1992","2.8","10","3.60","2","3","1","2","2","0","0","0.00","0","0","0","0","0","0",
"Sergio Romero","arARG","GK","Manchester Utd","engPremier League","30","1987","1.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Oriol Romeu","esESP","MF","Southampton","engPremier League","25","1991","32.2","59","1.83","55","0","0","0","2","2","1","0.03","1","0","0","0","0","0",
"Rômulo","itITA","MF,DF","Hellas Verona","itSerie A","30","1987","35.2","86","2.44","55","14","9","1","7","0","9","0.26","6","2","1","0","0","0",
"Cristiano Ronaldo","ptPOR","FW","Real Madrid","esLa Liga","32","1985","25.4","99","3.90","58","1","14","19","6","1","18","0.71","10","0","3","4","1","0",
"Facundo Roncaglia","arARG","DF","Celta Vigo","esLa Liga","30","1987","16.6","11","0.66","8","0","0","2","0","1","0","0.00","0","0","0","0","0","0",
"Salomón Rondón","veVEN","FW","West Brom","engPremier League","27","1989","30.7","72","2.34","51","0","8","7","6","0","7","0.23","6","0","1","0","0","0",
"Valentin Rongier","frFRA","MF","Nantes","frLigue 1","22","1994","26.1","87","3.33","71","0","3","5","5","3","6","0.23","5","0","0","1","0","0",
"Marten de Roon","nlNED","MF","Atalanta","itSerie A","26","1991","28.6","59","2.07","51","0","1","3","2","2","7","0.25","4","0","1","0","0","2",
"Wayne Rooney","engENG","MF,FW","Everton","engPremier League","31","1985","25.2","65","2.58","46","13","0","4","0","2","8","0.32","5","1","0","2","0","0",
"Roberto Rosales","veVEN","DF","Málaga","esLa Liga","28","1988","34.7","91","2.62","52","30","3","2","2","2","4","0.12","4","0","0","0","0","0",
"Danny Rose","engENG","DF","Tottenham","engPremier League","27","1990","8.9","31","3.49","19","2","2","2","5","1","5","0.56","2","0","0","1","2","0",
"Liam Rosenior","engENG","DF","Brighton","engPremier League","33","1984","1.8","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Aleandro Rosi","itITA","DF","Genoa","itSerie A","30","1987","18.9","17","0.90","14","1","0","1","1","0","2","0.11","1","0","0","1","0","0",
"Valentin Rosier","frFRA","DF","Dijon","frLigue 1","20","1996","30.9","49","1.59","38","6","5","0","0","0","8","0.26","6","0","2","0","0","0",
"Luca Rossettini","itITA","DF","Genoa","itSerie A","32","1985","22.5","8","0.36","7","0","0","1","0","0","0","0.00","0","0","0","0","0","0",
"Francesco Rossi","itITA","GK","Atalanta","itSerie A","26","1991","0.1","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Giuseppe Rossi","itITA","FW,MF","Genoa","itSerie A","30","1987","2.9","9","3.12","4","0","2","1","1","1","0","0.00","0","0","0","0","0","0",
"Jérôme Roussillon","frFRA","DF","Montpellier","frLigue 1","24","1993","20.9","64","3.06","40","5","14","1","4","0","9","0.43","6","0","1","1","1","0",
"Wayne Routledge","engENG","MF,FW","Swansea City","engPremier League","32","1985","4.8","10","2.10","10","0","0","0","0","0","1","0.21","1","0","0","0","0","0",
"Nolan Roux","frFRA","FW,MF","Metz","frLigue 1","29","1988","31.5","57","1.81","39","0","3","9","4","2","5","0.16","4","0","0","0","0","1",
"Rubén","esESP","GK","La Coruña","esLa Liga","33","1984","27.5","6","0.22","2","4","0","0","0","0","0","0.00","0","0","0","0","0","0",
