Player,Nation,Position,Club,Leauge,Age,YearBorn,90s,SCA,SCA90,scLivePass,scDeadPass,scTake-on,scShots,scFouls,scDefense,GCA,GCA90,gcLivePass,gcDeadPass,gcTake-on,gcShots,gcFouls,gcDefense,Matches
"Pierre Højbjerg","dkDEN","MF","Marseille","frLigue 1","28","1995","29.6","100","3.38","80","11","0","4","2","3","10","0.34","8","1","0","0","0","1",
"Oscar Højlund","dkDEN","MF","Eint Frankfurt","deBundesliga","19","2005","8.0","17","2.12","11","0","1","2","0","3","1","0.12","0","0","1","0","0","0",
"Rasmus Højlund","dkDEN","FW","Manchester Utd","engPremier League","21","2003","22.3","34","1.53","22","0","3","5","4","0","1","0.04","0","0","0","0","1","0",
"Pablo Ibáñez","esESP","MF","Osasuna","esLa Liga","25","1998","14.4","20","1.39","14","0","1","1","3","1","4","0.28","3","0","0","0","1","0",
"Hafiz Ibrahim","ngNGA","FW","Reims","frLigue 1","18","2005","4.3","4","0.92","4","0","0","0","0","0","1","0.23","1","0","0","0","0","0",
"Arijon Ibrahimović","deGER","MF","Lazio","itSerie A","18","2005","0.1","1","11.25","0","0","0","1","0","0","0","0.00","0","0","0","0","0","0",
"Arijon Ibrahimović","deGER","FW","Bayern Munich","deBundesliga","18","2005","0.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Stanis Idumbo","beBEL","FW,MF","Sevilla","esLa Liga","19","2005","3.2","7","2.21","7","0","0","0","0","0","1","0.32","1","0","0","0","0","0",
"Jay Idzes","idIDN","DF","Venezia","itSerie A","24","2000","34.7","24","0.69","18","3","0","2","1","0","0","0.00","0","0","0","0","0","0",
"Iglesias","esESP","DF","Getafe","esLa Liga","26","1998","32.1","59","1.84","30","16","4","3","5","1","5","0.16","2","1","0","1","0","1",
"Borja Iglesias","esESP","FW","Celta Vigo","esLa Liga","31","1993","21.7","36","1.66","25","1","0","5","5","0","7","0.32","3","0","0","1","3","0",
"Igor","brBRA","DF","Brighton","engPremier League","26","1998","10.7","14","1.31","12","0","1","0","1","0","0","0.00","0","0","0","0","0","0",
"Kelechi Iheanacho","ngNGA","FW","Sevilla","esLa Liga","27","1996","4.4","12","2.70","8","0","1","3","0","0","0","0.00","0","0","0","0","0","0",
"Jonathan Ikone","frFRA","FW","Como","itSerie A","26","1998","6.0","14","2.33","7","0","2","2","2","1","3","0.50","2","0","0","0","0","1",
"Jonathan Ikone","frFRA","FW,MF","Fiorentina","itSerie A","26","1998","3.7","13","3.50","8","0","2","1","2","0","0","0.00","0","0","0","0","0","0",
"George Ilenikhena","ngNGA","FW","Monaco","frLigue 1","17","2006","8.0","17","2.14","11","0","2","2","2","0","3","0.38","2","0","0","0","1","0",
"Andrej Ilic","rsSRB","FW","Union Berlin","deBundesliga","24","2000","10.4","15","1.44","9","0","1","3","2","0","2","0.19","1","0","0","1","0","0",
"Ivan Ilić","rsSRB","MF","Torino","itSerie A","23","2001","10.2","31","3.03","23","4","0","1","3","0","6","0.59","4","2","0","0","0","0",
"Rareş Ilie","roROU","MF","Nice","frLigue 1","21","2003","0.1","7","48.46","2","2","3","0","0","0","0","0.00","0","0","0","0","0","0",
"Samuel Iling-Junior","engENG","FW,MF","Bologna","itSerie A","20","2003","1.3","7","5.29","6","0","1","0","0","0","0","0.00","0","0","0","0","0","0",
"Danny Ings","engENG","FW,MF","West Ham","engPremier League","32","1992","3.2","12","3.80","7","0","1","3","1","0","2","0.63","0","0","0","1","1","0",
"Alessio Iovine","itITA","DF,FW","Como","itSerie A","33","1991","4.3","5","1.16","2","2","0","0","1","0","0","0.00","0","0","0","0","0","0",
"Tim Iroegbunam","engENG","MF","Everton","engPremier League","21","2003","6.4","10","1.57","6","0","1","0","1","2","1","0.16","1","0","0","0","0","0",
"Jackson Irvine","auAUS","MF","St. Pauli","deBundesliga","31","1993","29.0","56","1.93","48","0","0","4","1","3","5","0.17","3","0","0","1","0","1",
"Andy Irving","sctSCO","MF","West Ham","engPremier League","24","2000","1.8","5","2.68","4","0","1","0","0","0","0","0.00","0","0","0","0","0","0",
"Alexander Isak","seSWE","FW","Newcastle Utd","engPremier League","24","1999","30.6","92","3.01","70","1","8","9","2","2","14","0.46","11","0","1","0","1","1",
"Gustav Isaksen","dkDEN","FW","Lazio","itSerie A","23","2001","24.6","93","3.79","53","11","14","7","8","0","9","0.37","6","0","2","0","1","0",
"Isco","esESP","MF","Betis","esLa Liga","32","1992","17.2","111","6.46","75","24","3","4","3","2","14","0.81","10","4","0","0","0","0",
"Ismaily","brBRA","DF","Lille","frLigue 1","34","1990","10.0","24","2.39","18","1","1","4","0","0","1","0.10","0","0","0","1","0","0",
"Ardian Ismajli","alALB","DF","Empoli","itSerie A","27","1996","27.9","8","0.29","6","1","0","0","0","1","1","0.04","1","0","0","0","0","0",
"Yanis Issoufou","frFRA","MF,FW","Montpellier","frLigue 1","17","2006","0.9","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Ko Itakura","jpJPN","DF","Gladbach","deBundesliga","27","1997","31.0","25","0.81","17","0","1","5","1","1","1","0.03","0","0","0","1","0","0",
"Hiroki Ito","jpJPN","DF","Bayern Munich","deBundesliga","25","1999","2.8","5","1.81","5","0","0","0","0","0","1","0.36","1","0","0","0","0","0",
"Junya Ito","jpJPN","FW,MF","Reims","frLigue 1","31","1993","29.9","129","4.32","82","31","9","5","1","1","9","0.30","7","1","0","1","0","0",
"Diego Iturralde","esESP","FW","Sevilla","esLa Liga","21","2003","0.4","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Marko Ivezić","rsSRB","DF","Holstein Kiel","deBundesliga","22","2001","18.4","12","0.65","10","0","0","0","1","1","1","0.05","1","0","0","0","0","0",
"Alex Iwobi","ngNGA","FW,MF","Fulham","engPremier League","28","1996","33.1","122","3.68","106","0","8","6","2","0","16","0.48","13","0","2","1","0","0",
"Armando Izzo","itITA","DF","Monza","itSerie A","32","1992","27.1","20","0.74","19","1","0","0","0","0","2","0.07","2","0","0","0","0","0",
"Fellipe Jack","brBRA","DF","Como","itSerie A","18","2006","1.9","2","1.05","2","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Nicolas Jackson","snSEN","FW","Chelsea","engPremier League","23","2001","24.7","69","2.80","42","0","9","7","9","2","10","0.41","7","0","2","1","0","0",
"Jérémy Jacquet","frFRA","DF","Rennes","frLigue 1","19","2005","10.3","9","0.87","9","0","0","0","0","0","1","0.10","1","0","0","0","0","0",
"Lee Jae-sung","krKOR","MF","Mainz 05","deBundesliga","31","1992","29.4","73","2.48","64","0","2","2","5","0","14","0.48","11","0","0","1","2","0",
"Ivan Jaime Pajuelo","esESP","MF","Valencia","esLa Liga","23","2000","3.3","12","3.65","9","1","1","0","1","0","0","0.00","0","0","0","0","0","0",
"Kristijan Jakić","hrCRO","MF","Augsburg","deBundesliga","27","1997","25.6","42","1.64","35","1","3","2","1","0","7","0.27","6","0","0","0","1","0",
"Karl Jakob Hein","eeEST","GK","Valladolid","esLa Liga","22","2002","31.0","4","0.13","2","2","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Ismail Jakobs","snSEN","DF","Monaco","frLigue 1","24","1999","2.0","8","4.00","6","2","0","0","0","0","1","0.50","1","0","0","0","0","0",
"Jordan James","wlsWAL","MF","Rennes","frLigue 1","20","2004","13.1","44","3.36","26","11","2","4","1","0","6","0.46","5","0","0","1","0","0",
"Reece James","engENG","DF,MF","Chelsea","engPremier League","24","1999","11.8","18","1.52","11","5","1","1","0","0","3","0.25","1","0","1","1","0","0",
"Vitaly Janelt","deGER","MF","Brentford","engPremier League","26","1998","25.0","32","1.28","31","1","0","0","0","0","3","0.12","3","0","0","0","0","0",
"Adnan Januzaj","beBEL","MF,FW","Las Palmas","esLa Liga","29","1995","6.6","37","5.57","20","9","0","3","5","0","5","0.75","2","0","0","2","1","0",
"Luca Jaquez","chSUI","DF","Stuttgart","deBundesliga","21","2003","2.8","5","1.77","5","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Vitezslav Jaros","czCZE","GK","Liverpool","engPremier League","23","2001","0.1","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Ali Jasim","iqIRQ","FW,DF","Como","itSerie A","20","2004","0.1","1","9.00","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Mikel Jauregizar","esESP","MF","Athletic Club","esLa Liga","20","2003","24.9","73","2.93","55","6","1","4","3","4","9","0.36","7","0","0","0","2","0",
"Dominik Javorček","skSVK","DF,MF","Holstein Kiel","deBundesliga","21","2002","4.3","7","1.63","4","3","0","0","0","0","2","0.47","1","1","0","0","0","0",
"Gaby Jean","frFRA","DF","Lecce","itSerie A","24","2000","15.4","4","0.26","4","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Daniel Jebbison","caCAN","FW","Bournemouth","engPremier League","20","2003","1.3","6","4.54","4","0","1","0","1","0","0","0.00","0","0","0","0","0","0",
"Finn Jeltsch","deGER","DF","Stuttgart","deBundesliga","18","2006","8.7","2","0.23","2","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Malcolm Jeng","seSWE","DF","Reims","frLigue 1","19","2005","1.2","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Fredrik Jensen","fiFIN","MF","Augsburg","deBundesliga","26","1997","8.5","19","2.25","15","0","2","0","2","0","0","0.00","0","0","0","0","0","0",
"Mathias Jensen","dkDEN","MF","Brentford","engPremier League","28","1996","9.6","41","4.28","29","11","1","0","0","0","5","0.52","2","2","1","0","0","0",
"Moritz Jenz","deGER","DF","Mainz 05","deBundesliga","25","1999","17.8","11","0.62","8","0","0","3","0","0","2","0.11","1","0","0","1","0","0",
"Gabriel Jesus","brBRA","FW","Arsenal","engPremier League","27","1997","6.8","18","2.66","10","0","1","5","1","1","4","0.59","1","0","0","3","0","0",
"Juan Jesus","brBRA","DF","Napoli","itSerie A","33","1991","11.9","9","0.75","9","0","0","0","0","0","1","0.08","1","0","0","0","0","0",
"Álex Jiménez","esESP","DF,FW","Milan","itSerie A","19","2005","14.1","34","2.42","26","0","3","2","3","0","4","0.28","3","0","0","1","0","0",
"Raúl Jiménez","mxMEX","FW","Fulham","engPremier League","33","1991","27.7","66","2.38","48","1","2","9","5","1","7","0.25","4","0","0","1","1","1",
"Kim Jisoo","krKOR","DF","Brentford","engPremier League","19","2004","0.3","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"João Pedro","brBRA","FW,MF","Brighton","engPremier League","22","2001","21.6","72","3.32","56","0","3","2","10","1","9","0.42","6","0","0","0","3","0",
"John Joe","ieIRL","MF,FW","Getafe","esLa Liga","20","2003","0.5","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"John Joe","ieIRL","MF","Reims","frLigue 1","20","2003","6.1","9","1.48","6","0","0","1","1","1","0","0.00","0","0","0","0","0","0",
"Joelinton","brBRA","MF,FW","Newcastle Utd","engPremier League","27","1996","26.6","61","2.29","46","2","1","5","1","6","9","0.34","7","0","0","1","0","1",
"Jofre","esESP","MF,FW","Espanyol","esLa Liga","23","2001","24.1","56","2.33","38","0","6","5","7","0","5","0.21","4","0","0","0","1","0",
"Þórir Jóhann Helgason","isISL","MF","Lecce","itSerie A","23","2000","12.8","39","3.04","25","9","0","2","3","0","7","0.55","5","2","0","0","0","0",
"Carl Johansson","seSWE","DF","Holstein Kiel","deBundesliga","30","1994","6.3","8","1.27","8","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Ben Johnson","engENG","DF,FW","Ipswich Town","engPremier League","24","2000","15.0","24","1.60","12","9","0","1","2","0","5","0.33","4","0","0","1","0","0",
"Brennan Johnson","wlsWAL","FW","Tottenham","engPremier League","23","2001","24.2","46","1.90","30","0","6","4","5","1","7","0.29","5","0","1","0","1","0",
"Karl-Johan Johnsson","seSWE","GK","Strasbourg","frLigue 1","34","1990","3.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Sam Johnstone","engENG","GK","Wolves","engPremier League","31","1993","7.0","2","0.29","2","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Paul Joly","frFRA","DF","Auxerre","frLigue 1","24","2000","11.2","32","2.85","27","2","1","1","1","0","3","0.27","2","1","0","0","0","0",
"Curtis Jones","engENG","MF,DF","Liverpool","engPremier League","23","2001","19.0","52","2.74","45","1","0","4","2","0","8","0.42","5","1","0","1","1","0",
"Frenkie de Jong","nlNED","MF","Barcelona","esLa Liga","27","1997","12.7","43","3.39","39","0","2","1","0","1","11","0.87","9","0","2","0","0","0",
"Joan Jordán","esESP","MF","Alavés","esLa Liga","30","1994","15.7","55","3.50","32","20","0","1","2","0","3","0.19","2","1","0","0","0","0",
"Jorginho","itITA","MF","Arsenal","engPremier League","32","1991","7.8","12","1.54","10","0","0","0","2","0","0","0.00","0","0","0","0","0","0",
"Jesse Joronen","fiFIN","GK","Venezia","itSerie A","31","1993","7.8","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Jota","ptPOR","FW,MF","Rennes","frLigue 1","25","1999","3.7","7","1.89","6","0","1","0","0","0","1","0.27","1","0","0","0","0","0",
"Diogo Jota","ptPOR","FW","Liverpool","engPremier League","27","1996","13.3","37","2.79","24","0","6","5","1","1","9","0.68","5","0","2","1","1","0",
"Antoine Joujou","frFRA","MF,FW","Le Havre","frLigue 1","21","2003","10.5","37","3.53","23","0","7","4","2","1","3","0.29","2","0","1","0","0","0",
"Luka Jović","rsSRB","FW,MF","Milan","itSerie A","26","1997","6.2","16","2.59","14","0","2","0","0","0","0","0.00","0","0","0","0","0","0",
"Juanmi","esESP","FW,MF","Getafe","esLa Liga","31","1993","7.7","9","1.16","7","0","1","0","0","1","1","0.13","1","0","0","0","0","0",
"Juanmi","esESP","FW,MF","Betis","esLa Liga","31","1993","2.7","5","1.84","3","0","1","0","1","0","0","0.00","0","0","0","0","0","0",
"Juanpe","esESP","DF","Girona","esLa Liga","33","1991","8.1","3","0.37","2","0","0","1","0","0","0","0.00","0","0","0","0","0","0",
"Jubal","brBRA","DF","Auxerre","frLigue 1","30","1993","29.3","15","0.51","9","1","0","2","1","2","1","0.03","0","0","0","0","1","0",
"Abdulai Juma Bah","slSLE","DF","Valladolid","esLa Liga","18","2006","9.6","2","0.21","2","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Abdulai Juma Bah","slSLE","DF","Lens","frLigue 1","18","2006","7.6","7","0.92","6","0","1","0","0","0","0","0.00","0","0","0","0","0","0",
"Anthony Jung","deGER","DF","Werder Bremen","deBundesliga","32","1991","21.1","14","0.66","14","0","0","0","0","0","1","0.05","1","0","0","0","0","0",
"Luiz Lúcio Reis Júnior","brBRA","GK","Villarreal","esLa Liga","23","2001","16.2","1","0.06","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Hamed Junior Traorè","ciCIV","MF","Auxerre","frLigue 1","24","2000","23.3","71","3.05","46","3","5","10","6","1","7","0.30","3","0","2","1","1","0",
"Vinicius Júnior","brBRA","FW","Real Madrid","esLa Liga","24","2000","25.0","135","5.39","80","1","29","11","11","3","18","0.72","11","0","5","0","2","0",
"Josip Juranović","hrCRO","DF,MF","Union Berlin","deBundesliga","28","1995","12.9","51","3.97","30","20","0","1","0","0","2","0.16","0","2","0","0","0","0",
"David Jurásek","czCZE","DF","Hoffenheim","deBundesliga","23","2000","6.9","19","2.76","15","2","0","1","1","0","1","0.15","1","0","0","0","0","0",
"Stanko Jurić","hrCRO","MF","Valladolid","esLa Liga","27","1996","19.2","9","0.47","7","0","0","1","0","1","2","0.10","2","0","0","0","0","0",
"James Justin","engENG","DF","Leicester City","engPremier League","26","1998","32.4","33","1.02","21","2","1","4","5","0","2","0.06","2","0","0","0","0","0",
"Filip Jørgensen","dkDEN","GK","Chelsea","engPremier League","22","2002","6.0","1","0.17","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Mohamed Kaba","frFRA","MF","Lecce","itSerie A","22","2001","5.0","10","1.99","8","0","0","1","1","0","0","0.00","0","0","0","0","0","0",
"Yusuf Kabadayı","deGER","FW,MF","Augsburg","deBundesliga","20","2004","0.8","4","5.07","4","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Almugera Kabar","deGER","DF","Dortmund","deBundesliga","18","2006","1.5","3","1.99","3","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Christian Kabasele","beBEL","DF","Udinese","itSerie A","33","1991","12.9","12","0.93","7","0","1","3","0","1","0","0.00","0","0","0","0","0","0",
"Issa Kaboré","bfBFA","DF,FW","Werder Bremen","deBundesliga","23","2001","3.4","15","4.38","9","0","1","4","1","0","4","1.17","1","0","0","2","1","0",
"Yaya Kader Fofana","mlMLI","MF,FW","Reims","frLigue 1","20","2004","7.0","22","3.12","16","0","4","0","1","1","5","0.71","3","0","2","0","0","0",
"Pavel Kadeřábek","czCZE","DF","Hoffenheim","deBundesliga","32","1992","17.5","41","2.34","29","7","3","1","0","1","1","0.06","1","0","0","0","0","0",
"Tino Kadewere","zwZIM","MF,FW","Nantes","frLigue 1","28","1996","5.7","19","3.34","14","1","0","2","0","2","2","0.35","2","0","0","0","0","0",
"Ferdi Kadioglu","trTUR","DF,MF","Brighton","engPremier League","24","1999","4.3","13","3.03","11","0","0","0","1","1","2","0.47","2","0","0","0","0","0",
"Arnaud Kalimuendo","frFRA","FW,MF","Rennes","frLigue 1","22","2002","28.6","49","1.71","37","0","3","6","2","1","6","0.21","4","0","0","2","0","0",
"Pierre Kalulu","frFRA","DF","Juventus","itSerie A","24","2000","26.0","36","1.39","30","0","1","1","3","1","1","0.04","1","0","0","0","0","0",
"Justin-Noël Kalumba","frFRA","FW,MF","Angers","frLigue 1","19","2004","0.3","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Daichi Kamada","jpJPN","MF","Crystal Palace","engPremier League","27","1996","17.4","52","2.99","37","6","1","3","2","3","3","0.17","2","1","0","0","0","0",
"Warren Kamanzi","noNOR","DF,MF","Toulouse","frLigue 1","23","2000","11.4","23","2.02","18","0","3","0","2","0","3","0.26","2","0","1","0","0","0",
"Boubacar Kamara","frFRA","MF","Aston Villa","engPremier League","24","1999","19.2","27","1.41","20","1","1","2","1","2","2","0.10","2","0","0","0","0","0",
"Glen Kamara","fiFIN","MF","Rennes","frLigue 1","28","1995","7.4","20","2.72","19","0","0","0","0","1","2","0.27","2","0","0","0","0","0",
"Hassane Kamara","ciCIV","DF","Udinese","itSerie A","30","1994","22.2","44","1.98","34","3","1","2","1","3","6","0.27","3","1","0","0","1","1",
"Noham Kamara","frFRA","DF","Paris S-G","frLigue 1","17","2007","0.8","1","1.18","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Willy Kambwala","frFRA","DF","Villarreal","esLa Liga","19","2004","12.4","5","0.40","3","0","0","2","0","0","0","0.00","0","0","0","0","0","0",
"Jakub Kamiński","plPOL","DF,MF","Wolfsburg","deBundesliga","22","2002","12.6","43","3.42","28","9","3","2","1","0","5","0.40","2","1","0","1","1","0",
"Kevin Kampl","siSVN","MF","RB Leipzig","deBundesliga","33","1990","17.7","44","2.49","39","4","1","0","0","0","5","0.28","5","0","0","0","0","0",
"Nordine Kandil","frFRA","MF","Strasbourg","frLigue 1","22","2001","0.1","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Harry Kane","engENG","FW","Bayern Munich","deBundesliga","31","1993","26.5","89","3.36","59","1","9","15","5","0","21","0.79","12","0","2","4","3","0",
"Lee Kang-in","krKOR","FW,MF","Paris S-G","frLigue 1","23","2001","18.5","97","5.26","70","21","3","3","0","0","6","0.33","5","1","0","0","0","0",
"Yann Karamoh","frFRA","MF,FW","Torino","itSerie A","26","1998","11.6","24","2.06","16","1","3","4","0","0","2","0.17","1","0","0","1","0","0",
"Atakan Karazor","trTUR","MF","Stuttgart","deBundesliga","27","1996","29.1","43","1.48","34","1","0","3","3","2","7","0.24","5","0","0","1","0","1",
"Jesper Karlsson","seSWE","FW","Bologna","itSerie A","26","1998","3.3","9","2.72","9","0","0","0","0","0","1","0.30","1","0","0","0","0","0",
"Jesper Karlsson","seSWE","FW","Lecce","itSerie A","26","1998","5.5","18","3.26","10","8","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Jesper Karlström","seSWE","MF","Udinese","itSerie A","29","1995","35.4","59","1.67","53","1","1","0","2","2","3","0.08","3","0","0","0","0","0",
"Lior Kasa","ilISR","MF,FW","Genoa","itSerie A","18","2005","2.6","5","1.97","3","1","0","1","0","0","0","0.00","0","0","0","0","0","0",
"Grigoris Kastanos","cyCYP","MF,FW","Hellas Verona","itSerie A","26","1998","9.7","24","2.47","13","8","0","2","1","0","2","0.21","1","1","0","0","0","0",
"Mikkel Kaufmann","dkDEN","FW","Heidenheim","deBundesliga","23","2001","4.1","12","2.92","7","1","0","1","3","0","1","0.24","0","0","0","0","1","0",
"Joachim Kayi Sanda","frFRA","DF","Southampton","engPremier League","17","2006","0.2","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Michael Kayode","itITA","DF","Brentford","engPremier League","20","2004","5.9","19","3.24","9","7","1","1","1","0","3","0.51","3","0","0","0","0","0",
"Michael Kayode","itITA","DF,FW","Fiorentina","itSerie A","20","2004","1.4","4","2.83","2","0","2","0","0","0","0","0.00","0","0","0","0","0","0",
"Moise Kean","itITA","FW","Fiorentina","itSerie A","24","2000","30.0","57","1.90","26","1","16","8","5","1","7","0.23","2","0","3","2","0","0",
"Michael Keane","engENG","DF","Everton","engPremier League","31","1993","11.7","6","0.51","6","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Yassine Kechta","maMAR","MF,FW","Le Havre","frLigue 1","22","2002","23.3","48","2.06","27","2","3","3","10","3","4","0.17","1","0","1","0","2","0",
"Thilo Kehrer","deGER","DF","Monaco","frLigue 1","27","1996","26.5","26","0.98","22","2","0","2","0","0","3","0.11","2","0","0","1","0","0",
"Abdoulaye Keita","esESP","FW,MF","Getafe","esLa Liga","21","2002","1.1","1","0.95","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Mandela Keita","beBEL","MF","Parma","itSerie A","22","2002","20.3","33","1.63","28","0","3","0","2","0","4","0.20","3","0","1","0","0","0",
"Yannik Keitel","deGER","MF","Stuttgart","deBundesliga","24","2000","3.0","2","0.67","2","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Andu Kelati","deGER","MF,DF","Holstein Kiel","deBundesliga","21","2002","3.2","9","2.81","8","0","0","1","0","0","1","0.31","1","0","0","0","0","0",
"Caoimhín Kelleher","ieIRL","GK","Liverpool","engPremier League","25","1998","10.0","3","0.30","3","0","0","0","0","0","1","0.10","1","0","0","0","0","0",
"Thomas Keller","deGER","DF,MF","Heidenheim","deBundesliga","24","1999","1.6","1","0.61","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Lloyd Kelly","engENG","DF","Newcastle Utd","engPremier League","25","1998","3.4","2","0.59","2","0","0","0","0","0","1","0.30","1","0","0","0","0","0",
"Lloyd Kelly","engENG","DF","Juventus","itSerie A","25","1998","11.3","12","1.07","10","1","0","1","0","0","0","0.00","0","0","0","0","0","0",
"Aljoscha Kemlein","deGER","MF","Union Berlin","deBundesliga","19","2004","10.2","21","2.05","18","2","0","0","0","1","2","0.20","1","0","0","0","0","1",
"Marc-Oliver Kempf","deGER","DF","Como","itSerie A","29","1995","29.1","34","1.17","29","0","0","5","0","0","2","0.07","2","0","0","0","0","0",
"Kenedy","brBRA","MF,FW","Valladolid","esLa Liga","28","1996","0.1","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Luca Kerber","deGER","MF,DF","Heidenheim","deBundesliga","22","2002","8.7","9","1.03","7","0","0","1","1","0","1","0.11","0","0","0","1","0","0",
"Milos Kerkez","huHUN","DF","Bournemouth","engPremier League","20","2003","37.1","83","2.24","67","4","2","2","5","3","9","0.24","7","0","1","0","0","1",
"Reda Khadra","deGER","MF,FW","Reims","frLigue 1","23","2001","0.9","2","2.25","2","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Bilal El Khannouss","maMAR","MF,FW","Leicester City","engPremier League","20","2004","24.2","78","3.22","54","9","8","4","3","0","7","0.29","5","1","0","1","0","0",
"Wahbi Khazri","tnTUN","FW,MF","Montpellier","frLigue 1","33","1991","12.4","39","3.27","23","5","3","3","4","1","2","0.17","1","0","1","0","0","0",
"Rani Khedira","deGER","MF","Union Berlin","deBundesliga","30","1994","30.3","33","1.09","31","0","0","1","0","1","2","0.07","2","0","0","0","0","0",
"Abdukodir Khusanov","uzUZB","DF","Manchester City","engPremier League","20","2004","5.6","5","0.89","5","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Abdukodir Khusanov","uzUZB","DF","Lens","frLigue 1","20","2004","10.8","11","1.02","9","0","0","2","0","0","0","0.00","0","0","0","0","0","0",
"Kialonda","aoANG","DF","Lecce","itSerie A","26","1997","23.8","15","0.63","12","0","0","3","0","0","1","0.04","1","0","0","0","0","0",
"Kiké","esESP","FW","Alavés","esLa Liga","34","1989","28.2","38","1.35","30","0","0","2","6","0","4","0.14","3","0","0","0","1","0",
"Max Kilman","engENG","DF","West Ham","engPremier League","27","1997","37.2","32","0.86","28","0","2","0","0","2","5","0.13","3","0","1","0","0","1",
"Joshua Kimmich","deGER","MF","Bayern Munich","deBundesliga","29","1995","31.6","159","5.03","116","36","2","3","1","1","18","0.57","13","3","1","1","0","0",
"Presnel Kimpembe","frFRA","DF","Paris S-G","frLigue 1","28","1995","0.3","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Joshua King","engENG","MF","Fulham","engPremier League","17","2007","1.4","8","5.54","6","0","1","1","0","0","2","1.38","2","0","0","0","0","0",
"Joshua King","noNOR","FW,MF","Toulouse","frLigue 1","32","1992","18.6","31","1.67","21","0","3","3","2","2","4","0.22","3","0","0","0","1","0",
"Tom King","wlsWAL","GK","Wolves","engPremier League","29","1995","0.0","0","0.00","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Antonín Kinský","czCZE","GK","Tottenham","engPremier League","21","2003","6.0","1","0.17","1","0","0","0","0","0","0","0.00","0","0","0","0","0","0",
"Cédric Kipré","ciCIV","DF","Reims","frLigue 1","27","1996","24.3","31","1.27","27","1","1","1","0","1","3","0.12","3","0","0","0","0","0",
"Jakub Kiwior","plPOL","DF","Arsenal","engPremier League","24","2000","12.5","8","0.64","7","0","1","0","0","0","0","0.00","0","0","0","0","0","0",
"Tim Kleindienst","deGER","FW","Gladbach","deBundesliga","28","1995","30.4","68","2.24","48","1","1","10","4","4","14","0.46","9","1","0","1","2","1",
"Lukas Klostermann","deGER","DF","RB Leipzig","deBundesliga","28","1996","20.4","17","0.83","14","2","0","1","0","0","2","0.10","2","0","0","0","0","0",
"Justin Kluivert","nlNED","MF","Bournemouth","engPremier League","25","1999","26.0","101","3.88","73","8","7","7","5","1","12","0.46","11","0","0","0","1","0",
"Ansgar Knauff","deGER","MF,DF","Eint Frankfurt","deBundesliga","22","2002","17.7","62","3.50","38","0","12","4","6","2","10","0.56","5","0","3","1","0","1",
"Magnus Knudsen","noNOR","MF","Holstein Kiel","deBundesliga","23","2001","20.6","32","1.56","25","0","1","2","4","0","4","0.19","4","0","0","0","0","0",
"Gregor Kobel","chSUI","GK","Dortmund","deBundesliga","26","1997","32.0","4","0.12","3","0","0","0","1","0","0","0.00","0","0","0","0","0","0",
"Robin Koch","deGER","DF","Eint Frankfurt","deBundesliga","28","1996","28.7","21","0.73","18","0","0","3","0","0","4","0.14","4","0","0","0","0","0",
