Name,Value,Fee,From,Direction
"Tim Skarke","€1.20m","loan transfer","Union Berlin","Left"
"Julian Justvan","€1.20m","loan transfer","Hoffenheim","Left"
"Gerrit Holtmann","€2.00m","loan transfer","VfL Bochum","Left"
"Sebastian Polter","€700k","loan transfer","FC Schalke 04","Left"
"Matej Maglica","€1.00m","loan transfer","Stuttgart","Left"
"André Leipold","€150k","End of loanJun 30, 2023","Würzb. Kickers","Left"
"Antonis Makatounakis","€150k","End of loanJun 30, 2023","OFI Crete U19","Left"
"John Peter Sesay","€125k","End of loanJun 30, 2023","RW Koblenz","Left"
"Henry-Jon Crosthwaite","€75k","End of loanJun 30, 2023","FCA Walldorf","Left"
"Morten Behrens","€250k","End of loanJun 30, 2023","W. Mannheim","Left"
"Nemanja Celic","€300k","End of loanJun 30, 2023","LASK","Left"
"Phillip Tietz","€2.70m","€2.20m","Augsburg","Joined"
"Filip Stojilkovic","€1.70m","Loan fee:€75k","1.FC K'lautern","Joined"
"Frank Ronstadt","€550k","€50k","1.FC K'lautern","Joined"
"André Leipold","€150k","free transfer","SV Lafnitz","Joined"
"Nemanja Celic","€300k","free transfer","SV Ried","Joined"
"Antonis Makatounakis","€150k","free transfer","AO Giouchtas","Joined"
"Patric Pfeiffer","€3.00m","free transfer","Augsburg","Joined"
"Keanan Bennetts","€500k","free transfer","Wehen Wiesbaden","Joined"
"Philipp Sonn","€100k","free transfer","Wormatia Worms","Joined"
"Yassin Ben Balla","€350k","free transfer","SV Sandhausen","Joined"
"John Peter Sesay","€125k","loan transfer","Titus Petange","Joined"
"Henry-Jon Crosthwaite","€75k","loan transfer","Hallescher FC","Joined"
"Steve Kroll","€125k","-","Retired","Joined"
"Magnus Warming","€700k","End of loanJun 30, 2023","Torino","Joined"
"Martin Terrier","€20.00m","€20.00m","Stade Rennais","Left"
"Aleix García","€25.00m","€18.00m","Girona","Left"
"Jeanuël Belocian","€10.00m","€15.00m","Stade Rennais","Left"
"Alejo Sarco","€800k","free transfer","Vélez Sarsfield","Left"
"Nordi Mukiele","€10.00m","loan transfer","PSG","Left"
"Mario Hermoso","€10.00m","loan transfer","Roma","Left"
"Emiliano Buendía","€18.00m","loan transfer","Aston Villa","Left"
"Iker Bravo","€500k","-","Leverkusen U19","Left"
"Matija Marsenic","-","-","Leverkusen U19","Left"
"Luca Novodomsky","-","-","Leverkusen U19","Left"
"Sadik Fofana","€500k","End of loanJun 30, 2024","Fortuna Sittard","Left"
"Patrick Pentz","€3.00m","End of loanJun 30, 2024","Bröndby IF","Left"
"Sardar Azmoun","€8.00m","End of loanJun 30, 2024","Roma","Left"
"Noah Mbamba","€2.00m","End of loanFeb 2, 2025","F. Düsseldorf","Left"
"Adam Hlozek","€12.00m","€18.00m","Hoffenheim","Joined"
"Odilon Kossounou","€35.00m","Loan fee:€5.20m","Atalanta","Joined"
"Sardar Azmoun","€8.00m","€5.00m","Shabab Al-Ahli","Joined"
"Patrick Pentz","€3.00m","€2.55m","Bröndby IF","Joined"
"Iker Bravo","€500k","€600k","Udinese","Joined"
"Matija Marsenic","-","free transfer","Górnik Zabrze","Joined"
"Sadik Fofana","€500k","free transfer","Grazer AK 1902","Joined"
"Noah Mbamba","€2.50m","loan transfer","F. Düsseldorf","Joined"
"Gustavo Puerta","€3.00m","loan transfer","Hull City","Joined"
"Noah Mbamba","€2.00m","loan transfer","FCV Dender EH","Joined"
"Timothy Fosu-Mensah","€800k","-","Without Club","Joined"
"Ayman Aourir","€300k","-","Without Club","Joined"
"Borja Iglesias","€5.00m","End of loanJun 30, 2024","Real Betis","Joined"
"Josip Stanisic","€28.00m","End of loanJun 30, 2024","Bayern Munich","Joined"
"Deniz Undav","€25.00m","€26.70m","Brighton","Left"
"Ermedin Demirovic","€28.00m","€23.00m","Augsburg","Left"
"Finn Jeltsch","€5.00m","€9.50m","1.FC Nuremberg","Left"
"Ameen Al-Dakhil","€12.00m","€9.00m","Burnley","Left"
"Luca Jaquez","€4.50m","€6.50m","FC Luzern","Left"
"Jamie Leweling","€9.00m","€5.00m","Union Berlin","Left"
"Jeff Chabot","€9.00m","€4.00m","1.FC Köln","Left"
"Anthony Rouault","€7.00m","€3.00m","Toulouse","Left"
"Leonidas Stergiou","€5.00m","€2.00m","FC St. Gallen","Left"
"Jacob Bruun Larsen","€6.00m","€1.70m","Hoffenheim","Left"
"Ramon Hendriks","€800k","€1.00m","Feyenoord","Left"
"El Bilal Touré","€20.00m","Loan fee:€950k","Atalanta","Left"
"Fabian Rieder","€8.00m","Loan fee:€800k","Stade Rennais","Left"
"Frans Krätzig","€2.00m","Loan fee:€500k","Bayern Munich","Left"
"Justin Diehl","€2.50m","free transfer","1.FC Köln","Left"
"Nick Woltemade","€4.00m","free transfer","Werder Bremen","Left"
"Yannik Keitel","€5.00m","free transfer","Freiburg","Left"
"Stefan Drljaca","€325k","free transfer","Dynamo Dresden","Left"
"Luca Raimund","€500k","-","Stuttgart U19","Left"
"Anrie Chase","€350k","-","Stuttgart II","Left"
"Laurin Ulrich","€500k","End of loanDec 31, 2024","SSV Ulm 1846","Left"
"Mohamed Sankoh","€600k","End of loanJan 2, 2025","Cosenza","Left"
"Matej Maglica","€2.00m","End of loanJun 30, 2024","Darmstadt 98","Left"
"Jovan Milosevic","€1.00m","End of loanJan 16, 2025","FC St. Gallen","Left"
"Thomas Kastanaras","€500k","End of loanJun 30, 2024","SSV Ulm 1846","Left"
"Gil Dias","€900k","End of loanJun 30, 2024","Legia Warszawa","Left"
"Mohamed Sankoh","€700k","End of loanJun 30, 2024","Heracles Almelo","Left"
"Luca Pfeiffer","€1.20m","End of loanJun 30, 2024","Darmstadt 98","Left"
"Juan José Perea","€800k","End of loanJun 30, 2024","Hansa Rostock","Left"
"Ömer Beyaz","€650k","End of loanJun 30, 2024","Hatayspor","Left"
"Wahid Faghir","€2.00m","End of loanJun 30, 2024","SV Elversberg","Left"
"Hiroki Ito","€30.00m","€23.50m","Bayern Munich","Joined"
"Waldemar Anton","€20.00m","€22.50m","Dortmund","Joined"
"Serhou Guirassy","€40.00m","€18.00m","Dortmund","Joined"
"Anthony Rouault","€10.00m","€13.00m","Stade Rennais","Joined"
"Gil Dias","€900k","€920k","Famalicão","Joined"
"Matej Maglica","€2.00m","€800k","Darmstadt 98","Joined"
"Woo-yeong Jeong","€3.50m","Loan fee:€700k","Union Berlin","Joined"
"Silas","€10.00m","Loan fee:€500k","Red Star","Joined"
"Luca Pfeiffer","€1.20m","Loan fee:€100k","Karlsruher SC","Joined"
"Laurin Ulrich","€500k","Loan fee:€100k","SSV Ulm 1846","Joined"
"Florian Schock","€200k","free transfer","F. Düsseldorf","Joined"
"Roberto Massimo","€800k","free transfer","Greuther Fürth","Joined"
"Ömer Beyaz","€650k","free transfer","Basaksehir","Joined"
"Juan José Perea","€800k","loan transfer","FC Zürich","Joined"
"Jovan Milosevic","€1.00m","loan transfer","Partizan","Joined"
"Mohamed Sankoh","€700k","loan transfer","Cosenza","Joined"
"Lilian Egloff","€800k","-","Without Club","Joined"
"Genki Haraguchi","€500k","-","Without Club","Joined"
"Mohamed Sankoh","€600k","-","Stuttgart II","Joined"
"Laurin Ulrich","€500k","-","Stuttgart II","Joined"
"Wahid Faghir","€2.00m","-","Stuttgart II","Joined"
"Frans Krätzig","€1.50m","End of loanJan 2, 2025","Bayern Munich","Joined"
"Mahmoud Dahoud","€6.00m","End of loanJun 30, 2024","Brighton","Joined"
"Anthony Rouault","€7.00m","End of loanJun 30, 2024","Toulouse","Joined"
"Leonidas Stergiou","€5.00m","End of loanJun 30, 2024","FC St. Gallen","Joined"
"Deniz Undav","€25.00m","End of loanJun 30, 2024","Brighton","Joined"
"Jamie Leweling","€9.00m","End of loanJun 30, 2024","Union Berlin","Joined"
"Michael Olise","€55.00m","€53.00m","Crystal Palace","Left"
"João Palhinha","€55.00m","€51.00m","Fulham","Left"
"Hiroki Ito","€30.00m","€23.50m","Stuttgart","Left"
"Bryan Zaragoza","€12.00m","€13.00m","Granada CF","Left"
"Jonas Urbig","€3.00m","€7.00m","1.FC Köln","Left"
"Armindo Sieb","€4.00m","€1.50m","Greuther Fürth","Left"
"Eric Dier","€12.00m","free transfer","Tottenham","Left"
"Maurice Krattenmacher","€2.00m","?","Unterhaching","Left"
"Lovro Zvonarek","€3.00m","-","FC Bayern II","Left"
"Adam Aznou","€900k","-","FC Bayern II","Left"
"Gabriel Vidovic","€3.00m","End of loanFeb 3, 2025","Mainz","Left"
"Frans Krätzig","€1.50m","End of loanJan 2, 2025","Stuttgart","Left"
"Adam Aznou","€3.00m","End of loanMay 31, 2025","Real Valladolid","Left"
"Johannes Schenk","€300k","End of loanJun 30, 2024","Pr. Münster","Left"
"Arijon Ibrahimovic","€4.00m","End of loanJun 30, 2024","Frosinone","Left"
"Josip Stanisic","€28.00m","End of loanJun 30, 2024","Leverkusen","Left"
"Maurice Krattenmacher","€3.50m","End of loanMay 31, 2025","SSV Ulm 1846","Left"
"Frans Krätzig","€2.00m","End of loanJun 30, 2024","Austria Vienna","Left"
"Paul Wanner","€8.00m","End of loanJun 30, 2024","SV Elversberg","Left"
"Gabriel Vidovic","€3.50m","End of loanJun 30, 2024","Dinamo Zagreb","Left"
"Malik Tillman","€20.00m","End of loanJun 30, 2024","PSV","Left"
"Matthijs de Ligt","€65.00m","€45.00m","Man Utd","Joined"
"Noussair Mazraoui","€30.00m","€15.00m","Man Utd","Joined"
"Malik Tillman","€20.00m","€12.00m","PSV","Joined"
"Mathys Tel","€30.00m","Loan fee:€10.00m","Tottenham","Joined"
"Armindo Sieb","€4.00m","Loan fee:€1.00m","Mainz","Joined"
"Gabriel Vidovic","€3.50m","Loan fee:€500k","Mainz","Joined"
"Frans Krätzig","€2.00m","Loan fee:€500k","Stuttgart","Joined"
"Bryan Zaragoza","€12.00m","Loan fee:€250k","CA Osasuna","Joined"
"Johannes Schenk","€300k","€100k","Pr. Münster","Joined"
"Arijon Ibrahimovic","€4.00m","loan transfer","Lazio","Joined"
"Maurice Krattenmacher","€2.00m","loan transfer","SSV Ulm 1846","Joined"
"Frans Krätzig","€1.50m","loan transfer","Heidenheim","Joined"
"Paul Wanner","€8.00m","loan transfer","Heidenheim","Joined"
"Lovro Zvonarek","€3.00m","loan transfer","Sturm Graz","Joined"
"Adam Aznou","€3.00m","loan transfer","Real Valladolid","Joined"
"Eric-Maxim Choupo-Moting","€2.50m","-","Without Club","Joined"
"Bouna Sarr","€1.50m","-","Without Club","Joined"
"Bryan Zaragoza","€12.00m","End of loanJun 30, 2024","Granada CF","Joined"
"Eric Dier","€12.00m","End of loanJun 30, 2024","Tottenham","Joined"
"Xavi Simons","€80.00m","€50.00m","PSG","Left"
"Antonio Nusa","€15.00m","€21.00m","Club Brugge","Left"
"Lutsharel Geertruida","€32.00m","€20.00m","Feyenoord","Left"
"Maarten Vandevoordt","€11.00m","€10.00m","Genk","Left"
"Assan Ouédraogo","€10.00m","€10.00m","FC Schalke 04","Left"
"Ridle Baku","€7.00m","€4.50m","Wolfsburg","Left"
"Arthur Vermeeren","€25.00m","Loan fee:€3.00m","Atlético","Left"
"Tidiam Gomis","€3.00m","€1.00m","SM Caen","Left"
"Kosta Nedeljkovic","€8.50m","loan transfer","Aston Villa","Left"
"Yannick Eduardo","-","-","RB Leipzig U19","Left"
"Tim Köhler","-","-","RB Leipzig U19","Left"
"Yannick Eduardo","€200k","End of loanDec 31, 2024","De Graafschap","Left"
"Hugo Novoa","€2.50m","End of loanJun 30, 2024","Villarreal CF B","Left"
"Angeliño","€8.00m","End of loanJun 30, 2024","Roma","Left"
"Ilaix Moriba","€3.00m","End of loanJun 30, 2024","Getafe","Left"
"André Silva","€6.00m","End of loanJun 30, 2024","Real Sociedad","Left"
"Fabrice Hartmann","€225k","End of loanJun 30, 2024","Sligo Rovers","Left"
"Tim Schreiber","€500k","End of loanJun 30, 2024","Saarbrücken","Left"
"Sanoussy Ba","€400k","End of loanJun 30, 2024","LASK","Left"
"Dennis Borkowski","€400k","End of loanJun 30, 2024","Dynamo Dresden","Left"
"Dani Olmo","€60.00m","€55.00m","Barcelona","Joined"
"Angeliño","€8.00m","€5.40m","Roma","Joined"
"Hugo Novoa","€2.50m","€1.50m","Alavés","Joined"
"Janis Blaswich","€2.00m","Loan fee:€1.00m","Salzburg","Joined"
"Tim Schreiber","€500k","€150k","Dynamo Dresden","Joined"
"Sanoussy Ba","€400k","€150k","E. Braunschweig","Joined"
"Eljif Elmas","€12.00m","loan transfer","Torino","Joined"
"Dennis Borkowski","€400k","?","FC Ingolstadt","Joined"
"Mohamed Simakan","€35.00m","loan transfer","Al-Nassr","Joined"
"Yannick Eduardo","-","loan transfer","De Graafschap","Joined"
"Yannick Eduardo","€200k","loan transfer","FC Emmen","Joined"
"Tim Köhler","-","loan transfer","SC Verl","Joined"
"André Silva","€5.00m","loan transfer","Werder Bremen","Joined"
"Ilaix Moriba","€3.00m","loan transfer","Celta de Vigo","Joined"
"Fabrice Hartmann","€225k","-","Without Club","Joined"
"Christopher Lenz","€1.50m","-","Without Club","Joined"
"Xavi Simons","€80.00m","End of loanJan 29, 2025","PSG","Joined"
"Maximilian Beier","€30.00m","€28.50m","Hoffenheim","Left"
"Waldemar Anton","€20.00m","€22.50m","Stuttgart","Left"
"Serhou Guirassy","€40.00m","€18.00m","Stuttgart","Left"
"Pascal Groß","€8.00m","€7.00m","Brighton","Left"
"Diant Ramaj","€7.00m","€5.00m","Ajax","Left"
"Yan Couto","€25.00m","Loan fee:€5.00m","Man City","Left"
"Carney Chukwuemeka","€15.00m","Loan fee:€2.40m","Chelsea","Left"
"Daniel Svensson","€5.50m","Loan fee:€1.80m","Nordsjaelland","Left"
"Almugera Kabar","-","-","B. Dortmund U19","Left"
"Kjell Wätjen","€2.00m","-","B. Dortmund U19","Left"
"Cole Campbell","-","-","B. Dortmund U19","Left"
"Silas Ostrzinski","€200k","-","B. Dortmund II","Left"
"Filippo Mane","€400k","-","B. Dortmund II","Left"
"Sébastien Haller","€3.00m","End of loanJan 9, 2025","CD Leganés","Left"
"Giovanni Reyna","€18.00m","End of loanJun 30, 2024","Nott'm Forest","Left"
"Salih Özcan","€7.00m","End of loanJan 28, 2025","Wolfsburg","Left"
"Soumaïla Coulibaly","€6.00m","End of loanJun 30, 2024","Royal Antwerp","Left"
"Tom Rothe","€8.00m","End of loanJun 30, 2024","Holstein Kiel","Left"
"Niclas Füllkrug","€15.00m","€27.00m","West Ham","Joined"
"Donyell Malen","€28.00m","€25.00m","Aston Villa","Joined"
"Tom Rothe","€8.00m","€5.00m","Union Berlin","Joined"
"Ole Pohlmann","€1.50m","€1.60m","Rio Ave","Joined"
"Marco Reus","€5.00m","free transfer","LA Galaxy","Joined"
"Marius Wolf","€3.00m","free transfer","Augsburg","Joined"
"Mateu Morey","€800k","free transfer","RCD Mallorca","Joined"
"Soumaïla Coulibaly","€6.00m","loan transfer","Stade Brestois","Joined"
"Sébastien Haller","€10.00m","loan transfer","CD Leganés","Joined"
"Salih Özcan","€10.00m","loan transfer","Wolfsburg","Joined"
"Sébastien Haller","€3.00m","loan transfer","Utrecht","Joined"
"Diant Ramaj","€7.00m","loan transfer","Copenhagen","Joined"
"Youssoufa Moukoko","€22.00m","loan transfer","Nice","Joined"
"Mats Hummels","€5.00m","-","Without Club","Joined"
"Ian Maatsen","€40.00m","End of loanJun 30, 2024","Chelsea","Joined"
"Jadon Sancho","€30.00m","End of loanJun 30, 2024","Man Utd","Joined"
"Hugo Ekitiké","€20.00m","€31.50m","PSG","Left"
"Elye Wahi","€25.00m","€26.00m","Marseille","Left"
"Arthur Theate","€20.00m","€13.00m","Stade Rennais","Left"
"Can Uzun","€12.00m","€11.00m","1.FC Nuremberg","Left"
"Krisztián Lisztes","€3.00m","€6.00m","Ferencváros","Left"
"Michy Batshuayi","€7.00m","€3.00m","Galatasaray","Left"
"Oscar Højlund","€700k","€1.35m","Copenhagen","Left"
"Robin Koch","€18.00m","free transfer","Leeds","Left"
"Mahmoud Dahoud","€6.00m","free transfer","Brighton","Left"
"Arthur Theate","€20.00m","loan transfer","Stade Rennais","Left"
"Rasmus Kristensen","€10.00m","loan transfer","Leeds","Left"
"Antonio Foti","€500k","End of loanJun 30, 2024","Hannover 96","Left"
"Jérôme Onguéné","€400k","End of loanJun 30, 2024","Servette FC","Left"
"Igor Matanovic","€5.00m","End of loanJun 30, 2024","Karlsruher SC","Left"
"Faride Alidou","€2.50m","End of loanJun 30, 2024","1.FC Köln","Left"
"Nathaniel Brown","€3.00m","End of loanJun 30, 2024","1.FC Nuremberg","Left"
"Marcel Wenig","€600k","End of loanJun 30, 2024","1.FC Nuremberg","Left"
"Faride Alidou","€2.00m","End of loanJan 22, 2025","Hellas Verona","Left"
"Kristijan Jakic","€6.50m","End of loanJun 30, 2024","Augsburg","Left"
"Jens Petter Hauge","€4.50m","End of loanDec 31, 2024","Bodø/Glimt","Left"
"Jessic Ngankam","€1.50m","End of loanJun 30, 2024","Mainz","Left"
"Paxten Aaronson","€4.50m","End of loanJun 30, 2024","Vitesse","Left"
"Aurèle Amenda","€9.50m","End of loanJun 30, 2024","Young Boys","Left"
"Simon Simoni","€400k","End of loanJan 14, 2025","FC Ingolstadt","Left"
"Omar Marmoush","€60.00m","€75.00m","Man City","Joined"
"Willian Pacho","€35.00m","€40.00m","PSG","Joined"
"Kristijan Jakic","€6.50m","€5.00m","Augsburg","Joined"
"Jens Petter Hauge","€4.50m","€4.00m","Bodø/Glimt","Joined"
"Philipp Max","€2.00m","€1.00m","Panathinaikos","Joined"
"Jessic Ngankam","€1.50m","Loan fee:€250k","Hannover 96","Joined"
"Antonio Foti","€500k","€150k","B. Dortmund II","Joined"
"Sidney Raebiger","€300k","€70k","E. Braunschweig","Joined"
"Dario Gebuhr","€400k","€70k","Hansa Rostock","Joined"
"Faride Alidou","€2.00m","?","1.FC K'lautern","Joined"
"Faride Alidou","€2.50m","loan transfer","Hellas Verona","Joined"
"Simon Simoni","€500k","loan transfer","FC Ingolstadt","Joined"
"Aurélio Buta","€5.00m","loan transfer","Stade Reims","Joined"
"Simon Simoni","€400k","loan transfer","1.FC K'lautern","Joined"
"Nacho Ferri","€2.00m","loan transfer","KV Kortrijk","Joined"
"Hrvoje Smolcic","€3.00m","loan transfer","LASK","Joined"
"Paxten Aaronson","€4.50m","loan transfer","Utrecht","Joined"
"Elias Baum","€1.00m","loan transfer","SV Elversberg","Joined"
"Makoto Hasebe","€500k","-","Retired","Joined"
"Sebastian Rode","€1.00m","-","Retired","Joined"
"Harpreet Ghotra","€100k","-","E. Frankfurt II","Joined"
"Jérôme Onguéné","€400k","-","E. Frankfurt II","Joined"
"Marcel Wenig","€600k","-","E. Frankfurt II","Joined"
"Robin Koch","€18.00m","End of loanJun 30, 2024","Leeds","Joined"
"Donny van de Beek","€5.00m","End of loanJun 30, 2024","Man Utd","Joined"
"Sasa Kalajdzic","€5.00m","End of loanJun 30, 2024","Wolves","Joined"
"Arthur Theate","€20.00m","End of loanFeb 1, 2025","Stade Rennais","Joined"
"Hugo Ekitiké","€20.00m","End of loanJun 30, 2024","PSG","Joined"
"Adam Hlozek","€12.00m","€18.00m","Leverkusen","Left"
"Alexander Prass","€12.00m","€12.00m","Sturm Graz","Left"
"Bazoumana Touré","€9.00m","€10.00m","Hammarby","Left"
"Gift Orban","€10.00m","€9.00m","Lyon","Left"
"Valentin Gendrey","€7.00m","€8.50m","Lecce","Left"
"Robin Hranac","€5.00m","€8.00m","Viktoria Plzeň","Left"
"Arthur Chaves","€1.20m","€6.00m","Académico Viseu","Left"
"Erencan Yardımcı","€2.00m","€4.00m","Eyüpspor","Left"
"Haris Tabakovic","€2.50m","€3.00m","Hertha BSC","Left"
"Jakob Busk","€250k","loan transfer","Sönderjyske","Left"
"Leo Østigård","€7.00m","loan transfer","Stade Rennais","Left"
"Christopher Lenz","€1.50m","-","Without Club","Left"
"Lúkas Petersson","€150k","-","Hoffenheim II","Left"
"Tim Drexler","€2.50m","-","Hoffenheim II","Left"
"Florian Micheler","-","-","Hoffenheim U19","Left"
"David Mokwa","€250k","-","Hoffenheim II","Left"
"Erencan Yardımcı","€3.00m","End of loanJan 2, 2025","Sturm Graz","Left"
"Diadié Samassékou","€2.00m","End of loanJun 30, 2024","Cádiz CF","Left"
"Joshua Quarshie","€800k","End of loanJan 27, 2025","F. Düsseldorf","Left"
"Attila Szalai","€4.00m","End of loanJun 30, 2024","Freiburg","Left"
"Julian Justvan","€1.50m","End of loanJun 30, 2024","Darmstadt 98","Left"
"Fisnik Asllani","€800k","End of loanJun 30, 2024","Austria Vienna","Left"
"Muhammed Damar","€600k","End of loanJun 30, 2024","Hannover 96","Left"
"Jacob Bruun Larsen","€8.00m","End of loanJun 30, 2024","Burnley","Left"
"Maximilian Beier","€30.00m","€28.50m","Dortmund","Joined"
"Jacob Bruun Larsen","€6.00m","€1.70m","Stuttgart","Joined"
"Julian Justvan","€1.50m","€1.00m","1.FC Nuremberg","Joined"
"Tim Drexler","€3.00m","Loan fee:€100k","1.FC Nuremberg","Joined"
"Bambasé Conté","€700k","Loan fee:€100k","Karlsruher SC","Joined"
"Fisnik Asllani","€800k","Loan fee:€100k","SV Elversberg","Joined"
"Muhammed Damar","€600k","Loan fee:€100k","SV Elversberg","Joined"
"Marco John","€1.00m","free transfer","Greuther Fürth","Joined"
"Melayro Bogarde","€400k","free transfer","LASK","Joined"
"Kasim Adams","€700k","free transfer","Servette FC","Joined"
"John Brooks","€2.00m","free transfer","Hertha BSC","Joined"
"Nahuel Noll","€500k","loan transfer","Greuther Fürth","Joined"
"Joshua Quarshie","€800k","loan transfer","Greuther Fürth","Joined"
"Erencan Yardımcı","€2.00m","loan transfer","Sturm Graz","Joined"
"Florian Grillitsch","€3.50m","loan transfer","Real Valladolid","Joined"
"Attila Szalai","€2.00m","loan transfer","Standard Liège","Joined"
"Mergim Berisha","€7.00m","loan transfer","Augsburg","Joined"
"Robert Skov","€5.00m","-","Without Club","Joined"
"Wout Weghorst","€6.00m","End of loanJun 30, 2024","Burnley","Joined"
"Niklas Dorsch","€4.00m","€3.50m","Augsburg","Left"
"Budu Zivzivadze","€1.80m","€2.00m","Karlsruher SC","Left"
"Mikkel Kaufmann","€2.70m","€1.25m","Union Berlin","Left"
"Sirlord Conteh","€1.00m","€700k","SC Paderborn","Left"
"Léo Scienza","€1.00m","€600k","SSV Ulm 1846","Left"
"Maximilian Breunig","€800k","free transfer","SC Freiburg II","Left"
"Mathias Honsak","€1.20m","free transfer","Darmstadt 98","Left"
"Luca Kerber","€1.30m","free transfer","Saarbrücken","Left"
"Julian Niehues","€1.50m","free transfer","1.FC K'lautern","Left"
"Paul Wanner","€8.00m","loan transfer","Bayern Munich","Left"
"Frans Krätzig","€1.50m","loan transfer","Bayern Munich","Left"
"Christopher Negele","-","-","Heidenheim U19","Left"
"Tim Köther","€175k","End of loanJun 30, 2024","MSV Duisburg","Left"
"Niklas Beste","€15.00m","€8.00m","Benfica","Joined"
"Tim Kleindienst","€6.00m","€7.00m","Mönchengladbach","Joined"
"Lennard Maloney","€5.00m","€500k","Mainz","Joined"
"Florian Pick","€700k","free transfer","1.FC Nuremberg","Joined"
"Seedy Jarju","€200k","free transfer","1. Göppinger SV","Joined"
"Tim Köther","€175k","free transfer","Roda JC","Joined"
"Nikola Dovedan","€800k","free transfer","Karagümrük","Joined"
"Christian Kühlwetter","€500k","free transfer","J. Regensburg","Joined"
"Kevin Sessa","€2.50m","free transfer","Hertha BSC","Joined"
"Denis Thomalla","€600k","?","AEL Limassol","Joined"
"Mikkel Kaufmann","€2.00m","loan transfer","Karlsruher SC","Joined"
"Elidon Qenaj","€100k","-","Without Club","Joined"
"Eren Dinkçi","€12.00m","End of loanJun 30, 2024","Werder Bremen","Joined"
"Skelly Alvero","€4.00m","€4.75m","Lyon","Left"
"Keke Topp","€3.00m","€2.00m","FC Schalke 04","Left"
"Markus Kolke","€300k","€75k","Hansa Rostock","Left"
"Marco Grüll","€4.00m","free transfer","Rapid Vienna","Left"
"Issa Kaboré","€6.00m","loan transfer","Man City","Left"
"André Silva","€5.00m","loan transfer","Leipzig","Left"
"Derrick Köhn","€6.00m","loan transfer","Galatasaray","Left"
"Abdenego Nankishi","€450k","End of loanJun 30, 2024","1860 Munich","Left"
"Oliver Burke","€2.00m","End of loanJun 30, 2024","Birmingham","Left"
"Dikeni Salifou","€400k","End of loanJun 30, 2024","Juve Next Gen","Left"
"Mio Backhaus","€1.00m","End of loanJun 30, 2024","FC Volendam","Left"
"Eren Dinkçi","€12.00m","End of loanJun 30, 2024","Heidenheim","Left"
"Eren Dinkçi","€12.00m","€5.00m","Freiburg","Joined"
"Dawid Kownacki","€2.00m","Loan fee:€700k","F. Düsseldorf","Joined"
"Nick Woltemade","€4.00m","free transfer","Stuttgart","Joined"
"Dudu","€200k","free transfer","Viktoria Köln","Joined"
"Olivier Deman","€3.00m","loan transfer","Royal Antwerp","Joined"
"Isak Hansen-Aarøen","€1.00m","loan transfer","Aalborg BK","Joined"
"Naby Keïta","€1.00m","loan transfer","Ferencváros","Joined"
"Dikeni Salifou","€400k","loan transfer","A. Klagenfurt","Joined"
"Jiri Pavlenka","€1.50m","-","Without Club","Joined"
"Christian Groß","€300k","-","Retired","Joined"
"Skelly Alvero","€4.00m","End of loanJun 30, 2024","Lyon","Joined"
"Niklas Beste","€14.00m","€8.00m","Benfica","Left"
"Eren Dinkçi","€12.00m","€5.00m","Werder Bremen","Left"
"Patrick Osterhage","€7.00m","€4.80m","VfL Bochum","Left"
"Maximilian Philipp","€2.00m","€1.00m","Wolfsburg","Left"
"Jannik Huth","€400k","free transfer","SC Paderborn","Left"
"Bruno Ogbus","€150k","-","SC Freiburg II","Left"
"Berkay Yilmaz","€500k","-","SC Freiburg II","Left"
"Johan Manzambi","€250k","-","SC Freiburg II","Left"
"Hugo Siquet","€5.00m","End of loanJun 30, 2024","Cercle Brugge","Left"
"Keven Schlotterbeck","€6.00m","End of loanJun 30, 2024","VfL Bochum","Left"
"Robert Wagner","€3.00m","End of loanJun 30, 2024","Greuther Fürth","Left"
"Kimberly Ezekwem","€350k","End of loanJun 30, 2024","SC Paderborn","Left"
"Roland Sallai","€15.00m","€6.00m","Galatasaray","Joined"
"Hugo Siquet","€5.00m","€3.00m","Club Brugge","Joined"
"Keven Schlotterbeck","€6.00m","€2.50m","Augsburg","Joined"
"Robert Wagner","€3.00m","Loan fee:€200k","St. Pauli","Joined"
"Yannik Keitel","€5.00m","free transfer","Stuttgart","Joined"
"Benjamin Uphoff","€300k","free transfer","Hansa Rostock","Joined"
"Berkay Yilmaz","€500k","loan transfer","1.FC Nuremberg","Joined"
"Kenneth Schmidt","€1.50m","loan transfer","Hannover 96","Joined"
"Noah Weißhaupt","€3.50m","loan transfer","St. Pauli","Joined"
"Kimberly Ezekwem","€350k","-","SC Freiburg II","Joined"
"Attila Szalai","€4.00m","End of loanJun 30, 2024","Hoffenheim","Joined"
"Maximilian Philipp","€2.00m","End of loanJun 30, 2024","Wolfsburg","Joined"
"Kristijan Jakic","€6.50m","€5.00m","Frankfurt","Left"
"Samuel Essende","€3.50m","€4.00m","Vizela","Left"
"Keven Schlotterbeck","€6.00m","€2.50m","Freiburg","Left"
"Nediljko Labrovic","€4.50m","€2.50m","HNK Rijeka","Left"
"Yusuf Kabadayi","€1.00m","€900k","FC Bayern II","Left"
"Steve Mounié","€6.00m","free transfer","Stade Brestois","Left"
"Alexis Claude-Maurice","€3.50m","free transfer","Nice","Left"
"Dimitrios Giannoulis","€2.80m","free transfer","Norwich","Left"
"Marius Wolf","€3.00m","free transfer","Dortmund","Left"
