Name,Value,Fee,From,Direction
"Sékou Mara","€6.00m","€12.00m","R. Strasbourg","Joined"
"Lyanco","€3.00m","€4.50m","Atlético-MG","Joined"
"Duje Caleta-Car","€7.00m","€3.59m","Lyon","Joined"
"Romain Perraud","€5.00m","€3.50m","Real Betis","Joined"
"Stuart Armstrong","€2.00m","free transfer","Vancouver","Joined"
"Ché Adams","€15.00m","free transfer","Torino","Joined"
"Mateusz Lis","€1.60m","?","Göztepe","Joined"
"Shea Charles","€10.00m","loan transfer","Sheff Wed","Joined"
"Ronnie Edwards","€3.80m","loan transfer","QPR","Joined"
"Samuel Edozie","€8.00m","loan transfer","RSC Anderlecht","Joined"
"Juan","€800k","loan transfer","Göztepe","Joined"
"Ben Brereton Díaz","€8.00m","loan transfer","Sheff Utd","Joined"
"Samuel Amo-Ameyaw","€300k","loan transfer","R. Strasbourg","Joined"
"Gavin Bazunu","€14.00m","loan transfer","Standard Liège","Joined"
"Adam Armstrong","€16.00m","loan transfer","West Brom","Joined"
"Kuryu Matsuki","€1.50m","loan transfer","Göztepe","Joined"
"Maxwel Cornet","€8.00m","End of loanJan 19, 2025","West Ham","Joined"
"Joe Rothwell","€2.50m","End of loanJun 30, 2024","Bournemouth","Joined"
"Dominic Solanke","€40.00m","€64.30m","Bournemouth","Left"
"Archie Gray","€18.00m","€41.25m","Leeds","Left"
"Wilson Odobert","€10.00m","€29.30m","Burnley","Left"
"Lucas Bergvall","€10.00m","€20.00m","Djurgården","Left"
"Antonín Kinský","€12.00m","€16.50m","Slavia Praha","Left"
"Mathys Tel","€30.00m","Loan fee:€10.00m","Bayern Munich","Left"
"Min-hyeok Yang","€3.50m","€4.00m","Gangwon FC","Left"
"Kevin Danso","€25.00m","loan transfer","Lens","Left"
"Alfie Devine","€2.20m","-","Tottenham U21","Left"
"Mikey Moore","-","-","Spurs U18","Left"
"Dane Scarlett","€1.80m","End of loanJan 20, 2025","Oxford United","Left"
"Tanguy Ndombélé","€8.00m","End of loanJun 30, 2024","Galatasaray","Left"
"Alejo Veliz","€9.00m","End of loanJun 30, 2024","Sevilla FC","Left"
"Ivan Perišić","€2.00m","End of loanJun 30, 2024","Hajduk Split","Left"
"Eric Dier","€12.00m","End of loanJun 30, 2024","Bayern Munich","Left"
"Djed Spence","€8.00m","End of loanJun 30, 2024","Genoa","Left"
"Ashley Phillips","€2.20m","End of loanJun 30, 2024","Plymouth","Left"
"Oliver Skipp","€15.00m","€23.50m","Leicester","Joined"
"Emerson Royal","€18.00m","€16.00m","AC Milan","Joined"
"Joe Rodon","€8.00m","€11.80m","Leeds","Joined"
"Giovani Lo Celso","€16.00m","€5.00m","Real Betis","Joined"
"Eric Dier","€12.00m","free transfer","Bayern Munich","Joined"
"Tanguy Ndombélé","€8.00m","free transfer","Nice","Joined"
"Japhet Tanganga","€1.80m","free transfer","Millwall","Joined"
"Ryan Sessegnon","€10.00m","free transfer","Fulham","Joined"
"Ivan Perišić","€2.00m","free transfer","Hajduk Split","Joined"
"Alfie Devine","€2.20m","loan transfer","KVC Westerlo","Joined"
"Manor Solomon","€13.00m","loan transfer","Leeds","Joined"
"Ashley Phillips","€2.20m","loan transfer","Stoke City","Joined"
"Min-hyeok Yang","€3.50m","loan transfer","QPR","Joined"
"Bryan Gil","€14.00m","loan transfer","Girona","Joined"
"Dane Scarlett","€1.80m","loan transfer","Oxford United","Joined"
"Alejo Veliz","€9.00m","loan transfer","Espanyol","Joined"
"Pierre-Emile Højbjerg","€18.00m","loan transfer","Marseille","Joined"
"Maximilian Kilman","€32.00m","€47.50m","Wolves","Left"
"Crysencio Summerville","€20.00m","€29.30m","Leeds","Left"
"Niclas Füllkrug","€15.00m","€27.00m","Dortmund","Left"
"Luís Guilherme","€24.00m","€23.00m","Palmeiras","Left"
"Aaron Wan-Bissaka","€20.00m","€17.60m","Man Utd","Left"
"Guido Rodríguez","€20.00m","free transfer","Real Betis","Left"
"Wes Foderingham","€900k","free transfer","Sheff Utd","Left"
"Mohamadou Kanté","-","?","Paris FC","Left"
"Carlos Soler","€20.00m","loan transfer","PSG","Left"
"Jean-Clair Todibo","€35.00m","loan transfer","Nice","Left"
"Evan Ferguson","€40.00m","loan transfer","Brighton","Left"
"Oliver Scarles","€400k","-","West Ham U21","Left"
"James Ward-Prowse","€16.00m","End of loanFeb 3, 2025","Nott'm Forest","Left"
"Maxwel Cornet","€8.00m","End of loanJan 19, 2025","Southampton","Left"
"Saïd Benrahma","€20.00m","End of loanJun 30, 2024","Lyon","Left"
"Thilo Kehrer","€10.00m","End of loanJun 30, 2024","Monaco","Left"
"Andrew Irving","€2.00m","End of loanJun 30, 2024","A. Klagenfurt","Left"
"Nathan Trott","€1.00m","End of loanJun 30, 2024","Vejle BK","Left"
"Flynn Downes","€9.00m","€17.85m","Southampton","Joined"
"Saïd Benrahma","€20.00m","€14.40m","Lyon","Joined"
"Thilo Kehrer","€10.00m","€11.00m","Monaco","Joined"
"Nathan Trott","€1.00m","€1.50m","Copenhagen","Joined"
"Divin Mubama","€1.00m","€1.40m","Man City U21","Joined"
"Angelo Ogbonna","€700k","free transfer","Watford","Joined"
"Joseph Anang","€300k","free transfer","St. Pat's","Joined"
"Ben Johnson","€8.00m","free transfer","Ipswich","Joined"
"Kurt Zouma","€25.00m","loan transfer","Al-Orobah","Joined"
"Maxwel Cornet","€9.00m","loan transfer","Southampton","Joined"
"Nayef Aguerd","€35.00m","loan transfer","Real Sociedad","Joined"
"Mohamadou Kanté","-","loan transfer","Paris FC","Joined"
"Maxwel Cornet","€8.00m","loan transfer","Genoa","Joined"
"Kalvin Phillips","€25.00m","End of loanJun 30, 2024","Man City","Joined"
"James Ward-Prowse","€30.00m","loan transfer","Nott'm Forest","Joined"
"André","€25.00m","€22.00m","Fluminense","Left"
"Emmanuel Agbadou","€10.00m","€20.00m","Stade Reims","Left"
"Marshall Munetsi","€10.00m","€18.00m","Stade Reims","Left"
"Rodrigo Gomes","€12.00m","€15.00m","Braga","Left"
"Nasser Djiga","€7.00m","€12.00m","Red Star","Left"
"Sam Johnstone","€10.00m","€11.90m","Crystal Palace","Left"
"Pedro Lima","€2.50m","€10.00m","Sport Recife","Left"
"Bastien Meupiyou","€800k","€5.00m","FC Nantes","Left"
"Tommy Doyle","€10.00m","€5.00m","Man City","Left"
"Jørgen Strand Larsen","€25.00m","Loan fee:€3.00m","Celta de Vigo","Left"
"Carlos Forbs","€8.00m","Loan fee:€2.50m","Ajax","Left"
"Bendegúz Bolla","€2.00m","End of loanJun 30, 2024","Servette FC","Left"
"Nathan Fraser","€800k","End of loanDec 12, 2024","Zulte Waregem","Left"
"Tawanda Chirewa","€500k","End of loanJan 13, 2025","Derby","Left"
"Chem Campbell","€900k","End of loanMay 31, 2025","Reading","Left"
"Joe Hodge","€1.20m","End of loanMay 31, 2025","Huddersfield","Left"
"Yerson Mosquera","€6.00m","End of loanJun 30, 2024","Villarreal","Left"
"Gonçalo Guedes","€15.00m","End of loanJun 30, 2024","Villarreal","Left"
"Sasa Kalajdzic","€5.00m","End of loanJun 30, 2024","Frankfurt","Left"
"Tawanda Chirewa","€500k","End of loanMay 31, 2025","Huddersfield","Left"
"Fábio Silva","€11.00m","End of loanJun 30, 2024","Rangers","Left"
"Daniel Podence","€13.00m","End of loanJun 30, 2024","Olympiacos","Left"
"Chiquinho","€3.00m","End of loanJun 30, 2024","Famalicão","Left"
"Pedro Neto","€55.00m","€60.00m","Chelsea","Joined"
"Maximilian Kilman","€32.00m","€47.50m","West Ham","Joined"
"Daniel Podence","€13.00m","€5.00m","Al-Shabab","Joined"
"Mario Lemina","€9.00m","€2.50m","Galatasaray","Joined"
"Luke Cundle","€5.00m","€1.20m","Millwall","Joined"
"Bendegúz Bolla","€2.00m","free transfer","Rapid Vienna","Joined"
"Chem Campbell","€900k","loan transfer","Reading","Joined"
"Chiquinho","€3.00m","loan transfer","RCD Mallorca","Joined"
"Tawanda Chirewa","€500k","loan transfer","Huddersfield","Joined"
"Fábio Silva","€11.00m","loan transfer","UD Las Palmas","Joined"
"Tawanda Chirewa","€500k","loan transfer","Derby","Joined"
"Joe Hodge","€1.50m","loan transfer","Huddersfield","Joined"
"Hugo Bueno","€6.00m","loan transfer","Feyenoord","Joined"
"Nathan Fraser","€1.00m","loan transfer","Zulte Waregem","Joined"
"Ki-Jana Hoever","€4.50m","loan transfer","AJ Auxerre","Joined"
"Noha Lemina","€500k","End of loanJun 30, 2024","PSG","Joined"
"Martín Zubimendi","€60.00m","€70.00m","Real Sociedad","Left"
"Eberechi Eze","€55.00m","€69.30m","Crystal Palace","Left"
"Viktor Gyökeres","€75.00m","€65.80m","Sporting","Left"
"Noni Madueke","€40.00m","€56.00m","Chelsea","Left"
"Cristhian Mosquera","€30.00m","€15.00m","Valencia","Left"
"Christian Nørgaard","€11.00m","€11.60m","Brentford","Left"
"Kepa Arrizabalaga","€10.00m","€5.80m","Chelsea","Left"
"Piero Hincapié","€50.00m","loan transfer","Leverkusen","Left"
"Fábio Vieira","€22.00m","End of loanJun 30, 2025","Porto","Left"
"Max Dowman","-","-","Arsenal U18","Left"
"Marquinhos","€5.50m","End of loanJun 30, 2025","Cruzeiro","Left"
"Reiss Nelson","€16.00m","End of loanJun 30, 2025","Fulham","Left"
"Karl Hein","€3.00m","End of loanJun 30, 2025","Real Valladolid","Left"
"Nuno Tavares","€25.00m","End of loanJun 30, 2025","Lazio","Left"
"Albert Sambi Lokonga","€8.00m","End of loanJun 30, 2025","Sevilla FC","Left"
"Nuno Tavares","€25.00m","€5.00m","Lazio","Joined"
"Marquinhos","€5.50m","€3.00m","Cruzeiro","Joined"
"Jakub Kiwior","€28.00m","Loan fee:€2.00m","Porto","Joined"
"Albert Sambi Lokonga","€8.00m","€300k","Hamburg","Joined"
"Kieran Tierney","€9.00m","free transfer","Celtic","Joined"
"Jorginho","€6.00m","free transfer","Flamengo","Joined"
"Thomas Partey","€14.00m","free transfer","Villarreal","Joined"
"Reiss Nelson","€16.00m","loan transfer","Brentford","Joined"
"Karl Hein","€3.00m","loan transfer","Werder Bremen","Joined"
"Fábio Vieira","€22.00m","loan transfer","Hamburg","Joined"
"Oleksandr Zinchenko","€20.00m","loan transfer","Nott'm Forest","Joined"
"Takehiro Tomiyasu","€18.00m","-","Without Club","Joined"
"Raheem Sterling","€10.00m","End of loanJun 30, 2025","Chelsea","Joined"
"Neto","€1.50m","End of loanJun 30, 2025","Bournemouth","Joined"
"Evann Guessand","€25.00m","€30.00m","Nice","Left"
"Marco Bizot","€3.00m","€500k","Stade Brestois","Left"
"Victor Lindelöf","€8.00m","free transfer","Man Utd","Left"
"Jadon Sancho","€28.00m","loan transfer","Man Utd","Left"
"Harvey Elliott","€30.00m","loan transfer","Liverpool","Left"
"Oliwier Zych","€800k","-","Aston Villa U21","Left"
"Philippe Coutinho","€4.50m","End of loanJun 30, 2025","Vasco da Gama","Left"
"Samuel Iling-Junior","€10.00m","End of loanJun 30, 2025","Middlesbrough","Left"
"Joe Gauci","€1.50m","End of loanJun 30, 2025","Barnsley","Left"
"Emiliano Buendía","€15.00m","End of loanJun 30, 2025","Leverkusen","Left"
"Lewis Dobbin","€2.50m","End of loanJun 30, 2025","Norwich","Left"
"Lewis Dobbin","€2.80m","End of loanMay 31, 2026","Preston","Left"
"Leander Dendoncker","€4.50m","End of loanJun 30, 2025","RSC Anderlecht","Left"
"Enzo Barrenechea","€10.00m","End of loanJun 30, 2025","Valencia","Left"
"Álex Moreno","€7.00m","End of loanJun 30, 2025","Nott'm Forest","Left"
"Kaine Kesler-Hayden","€2.50m","End of loanJun 30, 2025","Preston","Left"
"Filip Marschall","€800k","End of loanJun 30, 2025","Crewe Alexandra","Left"
"Jacob Ramsey","€32.00m","€45.15m","Newcastle","Joined"
"Kaine Kesler-Hayden","€2.50m","€4.00m","Coventry","Joined"
"Leon Bailey","€28.00m","Loan fee:€3.00m","Roma","Joined"
"Enzo Barrenechea","€10.00m","Loan fee:€3.00m","Benfica","Joined"
"Philippe Coutinho","€4.50m","free transfer","Vasco da Gama","Joined"
"Álex Moreno","€7.00m","free transfer","Girona","Joined"
"Leander Dendoncker","€4.50m","free transfer","Real Oviedo","Joined"
"Robin Olsen","€1.00m","free transfer","Malmö","Joined"
"Lewis Dobbin","€2.50m","loan transfer","Preston","Joined"
"Filip Marschall","€800k","?","Stevenage","Joined"
"Oliwier Zych","€800k","loan transfer","Raków","Joined"
"Joe Gauci","€1.50m","loan transfer","Port Vale","Joined"
"Samuel Iling-Junior","€10.00m","loan transfer","West Brom","Joined"
"Kortney Hause","€1.00m","-","Without Club","Joined"
"Axel Disasi","€22.00m","End of loanJun 30, 2025","Chelsea","Joined"
"Marco Asensio","€20.00m","End of loanJun 30, 2025","PSG","Joined"
"Marcus Rashford","€50.00m","End of loanJun 30, 2025","Man Utd","Joined"
"Bafodé Diakité","€28.00m","€35.00m","Lille","Left"
"Djordje Petrovic","€20.00m","€28.90m","Chelsea","Left"
"Ben Gannon-Doak","€14.00m","€23.20m","Liverpool","Left"
"Amine Adli","€18.00m","€21.00m","Leverkusen","Left"
"Veljko Milosavljevic","€1.00m","€15.00m","Red Star","Left"
"Adrien Truffert","€15.00m","€13.50m","Stade Rennais","Left"
"Álex Jiménez","€15.00m","Loan fee:€1.50m","AC Milan","Left"
"Ben Winterburn","€500k","-","Bournemouth U21","Left"
"Eli Kroupi","€15.00m","End of loanJun 30, 2025","FC Lorient","Left"
"Max Aarons","€6.00m","End of loanJun 30, 2025","Valencia","Left"
"Philip Billing","€10.00m","End of loanJun 30, 2025","Napoli","Left"
"Neto","€1.50m","End of loanJun 30, 2025","Arsenal","Left"
"Jaidon Anthony","€9.00m","End of loanJun 30, 2025","Burnley","Left"
"Hamed Traoré","€20.00m","End of loanJun 30, 2025","AJ Auxerre","Left"
"Romain Faivre","€6.00m","End of loanJun 30, 2025","Stade Brestois","Left"
"Ben Winterburn","€450k","End of loanMay 31, 2026","Barnet","Left"
"Alex Paulsen","€750k","End of loanJun 30, 2025","Auckland FC","Left"
"Joe Rothwell","€1.80m","End of loanJun 30, 2025","Leeds","Left"
"Ilya Zabarnyi","€42.00m","€63.00m","PSG","Joined"
"Dean Huijsen","€60.00m","€62.50m","Real Madrid","Joined"
"Milos Kerkez","€45.00m","€46.90m","Liverpool","Joined"
"Dango Ouattara","€28.00m","€42.80m","Brentford","Joined"
"Jaidon Anthony","€9.00m","€9.50m","Burnley","Joined"
"Philip Billing","€10.00m","€5.00m","Midtjylland","Joined"
"Mark Travers","€4.00m","€4.60m","Everton","Joined"
"Luis Sinisterra","€15.00m","Loan fee:€2.50m","Cruzeiro","Joined"
"Chris Mepham","€6.00m","€1.15m","West Brom","Joined"
"Joe Rothwell","€1.80m","€460k","Rangers","Joined"
"Neto","€1.50m","free transfer","Botafogo","Joined"
"Romain Faivre","€6.00m","loan transfer","Al-Taawoun","Joined"
"Alex Paulsen","€750k","loan transfer","Lechia Gdansk","Joined"
"Hamed Traoré","€20.00m","loan transfer","Marseille","Joined"
"Max Aarons","€6.00m","loan transfer","Rangers","Joined"
"Daniel Jebbison","€4.00m","loan transfer","Preston","Joined"
"Ben Winterburn","€500k","loan transfer","Barnet","Joined"
"Kepa Arrizabalaga","€10.00m","End of loanJun 30, 2025","Chelsea","Joined"
"Dango Ouattara","€28.00m","€42.80m","Bournemouth","Left"
"Antoni Milambo","€18.00m","€20.00m","Feyenoord","Left"
"Michael Kayode","€18.00m","€17.50m","Fiorentina","Left"
"Caoimhín Kelleher","€20.00m","€14.80m","Liverpool","Left"
"Romelle Donovan","€800k","€3.60m","Birmingham","Left"
"Jordan Henderson","€2.50m","free transfer","Ajax","Left"
"Reiss Nelson","€16.00m","loan transfer","Arsenal","Left"
"Josh Dasilva","€3.00m","-","Without Club","Left"
"Benjamin Arthur","-","-","Brentford B","Left"
"Ryan Trevitt","€275k","End of loanMay 31, 2026","Wigan","Left"
"Jayden Meghoma","€750k","End of loanMay 31, 2026","Rangers","Left"
"Mads Roerslev","€6.00m","End of loanJun 30, 2025","Wolfsburg","Left"
"Ellery Balcombe","€400k","End of loanJun 30, 2025","Motherwell FC","Left"
"Jayden Meghoma","€500k","End of loanJun 30, 2025","Preston","Left"
"Frank Onyeka","€7.00m","End of loanJun 30, 2025","Augsburg","Left"
"Bryan Mbeumo","€55.00m","€75.00m","Man Utd","Joined"
"Yoane Wissa","€32.00m","€57.70m","Newcastle","Joined"
"Christian Nørgaard","€11.00m","€11.60m","Arsenal","Joined"
"Mark Flekken","€10.00m","€11.00m","Leverkusen","Joined"
"Ben Mee","€700k","free transfer","Sheff Utd","Joined"
"Ben Winterbottom","-","free transfer","Barrow","Joined"
"Mads Roerslev","€6.00m","?","Southampton","Joined"
"Ji-soo Kim","€600k","loan transfer","1.FC K'lautern","Joined"
"Josh Dasilva","€5.00m","-","Without Club","Joined"
"Ryan Trevitt","€275k","loan transfer","Wigan","Joined"
"Jayden Meghoma","€500k","loan transfer","Rangers","Joined"
"Michael Kayode","€18.00m","End of loanJun 30, 2025","Fiorentina","Joined"
"Charalampos Kostoulas","€12.00m","€35.00m","Olympiacos","Left"
"Maxim De Cuyper","€16.00m","€20.00m","Club Brugge","Left"
"Tom Watson","€8.00m","€12.00m","Sunderland","Left"
"Diego Coppola","€10.00m","€11.00m","Hellas Verona","Left"
"Do-young Yoon","€800k","€2.00m","Daejeon Hana C.","Left"
"Olivier Boscagli","€20.00m","free transfer","PSV","Left"
"James Beadle","€5.00m","-","Brighton U21","Left"
"Andrew Moran","€3.50m","-","Brighton U21","Left"
"Facundo Buonanotte","€20.00m","End of loanJun 30, 2025","Leicester","Left"
"Ibrahim Osman","€10.00m","End of loanJun 30, 2025","Feyenoord","Left"
"Abdallah Sima","€9.00m","End of loanJun 30, 2025","Stade Brestois","Left"
"James Beadle","€5.00m","End of loanMay 31, 2026","Birmingham","Left"
"Malick Yalcouyé","€17.00m","End of loanJun 30, 2025","Sturm Graz","Left"
"Julio Enciso","€22.00m","End of loanJun 30, 2025","Ipswich","Left"
"Andrew Moran","€3.50m","End of loanDec 31, 2025","LAFC","Left"
"Malick Yalcouyé","€14.00m","End of loanMay 31, 2026","Swansea","Left"
"Eiran Cashin","€7.00m","End of loanMay 31, 2026","Birmingham","Left"
"Carl Rushworth","€6.00m","End of loanMay 31, 2026","Coventry","Left"
"Valentín Barco","€12.00m","End of loanJun 30, 2025","R. Strasbourg","Left"
"Stefanos Tzimas","€22.00m","End of loanJun 30, 2025","1.FC Nuremberg","Left"
"Evan Ferguson","€25.00m","End of loanJun 30, 2025","West Ham","Left"
"Kjell Scherpen","€5.00m","End of loanJun 30, 2025","Sturm Graz","Left"
"Amario Cozier-Duberry","€3.00m","End of loanMay 31, 2026","Bolton","Left"
"João Pedro","€50.00m","€63.70m","Chelsea","Joined"
"Simon Adingra","€28.00m","€24.40m","Sunderland","Joined"
"Pervis Estupiñán","€30.00m","€17.00m","AC Milan","Joined"
"Valentín Barco","€12.00m","€10.00m","R. Strasbourg","Joined"
"Julio Enciso","€22.00m","€9.50m","R. Strasbourg","Joined"
"Tariq Lamptey","€11.00m","€6.00m","Fiorentina","Joined"
"Abdallah Sima","€9.00m","€4.50m","Lens","Joined"
"Evan Ferguson","€25.00m","Loan fee:€3.00m","Roma","Joined"
"Facundo Buonanotte","€20.00m","Loan fee:€2.30m","Chelsea","Joined"
"Kjell Scherpen","€5.00m","€2.00m","Union SG","Joined"
"Matt O'Riley","€22.00m","Loan fee:€2.00m","Marseille","Joined"
"Odeluga Offiah","€600k","€1.60m","Preston","Joined"
"Jeremy Sarmiento","€7.00m","loan transfer","Cremonese","Joined"
"Andrew Moran","€3.50m","loan transfer","LAFC","Joined"
"Eiran Cashin","€8.00m","loan transfer","Birmingham","Joined"
"Carl Rushworth","€3.00m","loan transfer","Coventry","Joined"
"Do-young Yoon","€800k","loan transfer","Excelsior","Joined"
