Name,Value,Fee,From,Direction
"Matías Soulé","€25.00m","€25.60m","Roma","Joined"
"Dean Huijsen","€10.00m","€19.63m","Bournemouth","Joined"
"Samuel Iling-Junior","€13.00m","€14.00m","Aston Villa","Joined"
"Moise Kean","€14.00m","€13.00m","Fiorentina","Joined"
"Federico Chiesa","€35.00m","€12.00m","Liverpool","Joined"
"Koni De Winter","€12.00m","€11.00m","Genoa","Joined"
"Enzo Barrenechea","€7.50m","€8.00m","Aston Villa","Joined"
"Kaio Jorge","€4.00m","€7.20m","Cruzeiro","Joined"
"Nicolò Fagioli","€20.00m","Loan fee:€2.50m","Fiorentina","Joined"
"Arthur Melo","€5.00m","Loan fee:€700k","Girona","Joined"
"Facundo González","€2.00m","Loan fee:€400k","Feyenoord","Joined"
"Alex Sandro","€2.00m","free transfer","Flamengo","Joined"
"Gianluca Frabotta","€1.20m","free transfer","West Brom","Joined"
"Danilo","€4.00m","free transfer","Flamengo","Joined"
"Marley Aké","€1.60m","?","Yverdon Sport","Joined"
"Stefano Gori","€500k","loan transfer","Spezia Calcio","Joined"
"Filip Kostić","€6.50m","loan transfer","Fenerbahçe","Joined"
"Tiago Djaló","€12.00m","loan transfer","Porto","Joined"
"Fabio Miretti","€15.00m","loan transfer","Genoa","Joined"
"Mattia De Sciglio","€1.00m","loan transfer","FC Empoli","Joined"
"Daniele Rugani","€4.00m","loan transfer","Ajax","Joined"
"Hans Nicolussi Caviglia","€3.00m","loan transfer","Venezia","Joined"
"Paul Pogba","-","-","Without Club","Joined"
"Wojciech Szczesny","€6.00m","-","Career break","Joined"
"Adrien Rabiot","€35.00m","-","Without Club","Joined"
"Francisco Conceição","€28.00m","End of loanJul 15, 2025","Porto","Joined"
"Carlos Alcaraz","€15.00m","End of loanJun 30, 2024","Southampton","Joined"
"Charles De Ketelaere","€34.00m","€23.70m","AC Milan","Left"
"Raoul Bellanova","€15.00m","€22.00m","Torino","Left"
"Mateo Retegui","€16.00m","€20.90m","Genoa","Left"
"Daniel Maldini","€6.00m","€13.00m","Monza","Left"
"Ben Godfrey","€10.00m","€12.50m","Everton","Left"
"Ibrahim Sulemana","€4.00m","€7.40m","Cagliari","Left"
"Odilon Kossounou","€35.00m","Loan fee:€5.20m","Leverkusen","Left"
"Lazar Samardžić","€20.00m","Loan fee:€5.00m","Udinese","Left"
"Nicolò Zaniolo","€20.00m","Loan fee:€3.20m","Galatasaray","Left"
"Marco Brescianini","€3.50m","Loan fee:€2.00m","Frosinone","Left"
"Stefan Posch","€10.00m","Loan fee:€2.00m","Bologna","Left"
"Rui Patrício","€1.00m","free transfer","Roma","Left"
"Juan Cuadrado","€1.00m","free transfer","Inter","Left"
"Marco Palestra","€1.00m","-","Atalanta U23","Left"
"Teun Koopmeiners","€50.00m","€58.40m","Juventus","Joined"
"Caleb Okoli","€8.00m","€14.00m","Leicester","Joined"
"Aleksey Miranchuk","€10.00m","€11.80m","Atlanta","Joined"
"Nicolò Cambiaghi","€7.00m","€10.00m","Bologna","Joined"
"Duván Zapata","€8.00m","€8.60m","Torino","Joined"
"Nadir Zortea","€3.00m","€5.10m","Cagliari","Joined"
"Hans Hateboer","€3.50m","€2.70m","Stade Rennais","Joined"
"Ebrima Colley","€2.30m","€1.65m","Young Boys","Joined"
"Giuseppe Di Serio","€1.20m","€1.50m","Spezia Calcio","Joined"
"Juan Musso","€5.00m","Loan fee:€1.50m","Atlético","Joined"
"El Bilal Touré","€20.00m","Loan fee:€950k","Stuttgart","Joined"
"Mitchel Bakker","€6.50m","Loan fee:€840k","Lille","Joined"
"Pierluigi Gollini","€2.50m","€800k","Roma","Joined"
"Roberto Piccoli","€4.00m","Loan fee:€500k","Cagliari","Joined"
"Giovanni Bonfanti","€1.00m","Loan fee:€250k","Pisa","Joined"
"José Luis Palomino","€700k","free transfer","Cagliari","Joined"
"Pierluigi Gollini","€4.00m","loan transfer","Genoa","Joined"
"Giorgio Cittadini","€2.40m","loan transfer","Frosinone","Joined"
"Ben Godfrey","€8.00m","loan transfer","Ipswich","Joined"
"Michel Adopo","€1.00m","loan transfer","Cagliari","Joined"
"Viktor Kovalenko","€1.50m","-","Without Club","Joined"
"Brandon Soppy","€2.00m","-","Atalanta U23","Joined"
"Nicolò Zaniolo","€18.00m","End of loanFeb 2, 2025","Galatasaray","Joined"
"Emil Holm","€12.00m","End of loanJun 30, 2024","Spezia Calcio","Joined"
"Charles De Ketelaere","€34.00m","End of loanJun 30, 2024","AC Milan","Joined"
"Thijs Dallinga","€18.00m","€15.00m","Toulouse","Left"
"Nicolò Cambiaghi","€7.00m","€10.00m","Atalanta","Left"
"Emil Holm","€12.00m","€7.70m","Spezia Calcio","Left"
"Martin Erlić","€3.00m","€7.00m","Sassuolo","Left"
"Jens Odgaard","€4.50m","€4.28m","AZ Alkmaar","Left"
"Benja Domínguez","€5.50m","€4.00m","Gimnasia","Left"
"Remo Freuler","€6.50m","€1.90m","Nott'm Forest","Left"
"Nicolò Casale","€14.00m","Loan fee:€1.50m","Lazio","Left"
"Estanis Pedrola","€1.80m","Loan fee:€500k","Sampdoria","Left"
"Juan Miranda","€9.00m","free transfer","Real Betis","Left"
"Davide Calabria","€7.50m","loan transfer","AC Milan","Left"
"Samuel Iling-Junior","€13.00m","loan transfer","Aston Villa","Left"
"Tommaso Pobega","€10.00m","loan transfer","AC Milan","Left"
"Riccardo Calafiori","€45.00m","€45.00m","Arsenal","Joined"
"Joshua Zirkzee","€50.00m","€42.50m","Man Utd","Joined"
"Marko Arnautovic","€4.00m","€10.90m","Inter","Joined"
"Luis Binks","€2.20m","€3.80m","Coventry","Joined"
"Stefan Posch","€10.00m","Loan fee:€2.00m","Atalanta","Joined"
"Ebenezer Annan","€600k","€350k","Novi Pazar","Joined"
"Sydney van Hooijdonk","€4.00m","free transfer","Cesena","Joined"
"Marco Molla","€10k","free transfer","KF Laçi","Joined"
"Mattia Pagliuca","€75k","free transfer","Virtus Verona","Joined"
"Andrea Mazia","€25k","loan transfer","Varesina","Joined"
"Kacper Urbański","€7.00m","loan transfer","Monza","Joined"
"Mattia Motolese","€150k","loan transfer","Latina Calcio","Joined"
"Gennaro Anatriello","€150k","loan transfer","Trapani","Joined"
"Orji Okwonkwo","€250k","loan transfer","Cittadella","Joined"
"Joaquín Sosa","€1.20m","loan transfer","Reggiana","Joined"
"Tommaso Corazza","€1.00m","loan transfer","Salernitana","Joined"
"Antonio Raimondo","€4.50m","loan transfer","Salernitana","Joined"
"Niklas Pyyhtiä","€1.00m","loan transfer","Südtirol","Joined"
"Jesper Karlsson","€6.00m","loan transfer","Lecce","Joined"
"Mihajlo Ilić","€4.00m","loan transfer","Partizan","Joined"
"Kevin Bonifazi","€1.80m","loan transfer","Lecce","Joined"
"Gennaro Anatriello","€50k","loan transfer","ACR Messina","Joined"
"Antonio Raimondo","€4.50m","loan transfer","Venezia","Joined"
"Mattia Motolese","€150k","loan transfer","Carrarese","Joined"
"Adama Soumaoro","€2.00m","-","Without Club","Joined"
"Remo Freuler","€6.50m","End of loanJun 30, 2024","Nott'm Forest","Joined"
"Victor Kristiansen","€15.00m","End of loanJun 30, 2024","Leicester","Joined"
"Jens Odgaard","€4.50m","End of loanJun 30, 2024","AZ Alkmaar","Joined"
"Samuel Iling-Junior","€11.00m","End of loanFeb 2, 2025","Aston Villa","Joined"
"Alexis Saelemaekers","€12.00m","End of loanJun 30, 2024","AC Milan","Joined"
"Artem Dovbyk","€35.00m","€30.50m","Girona","Left"
"Matías Soulé","€25.00m","€25.60m","Juventus","Left"
"Enzo Le Fée","€18.00m","€23.00m","Stade Rennais","Left"
"Manu Koné","€20.00m","€18.00m","Mönchengladbach","Left"
"Anass Salah-Eddine","€5.00m","€8.50m","Twente FC","Left"
"Samuel Dahl","€3.00m","€5.67m","Djurgården","Left"
"Angeliño","€8.00m","€5.40m","Leipzig","Left"
"Devyne Rensch","€12.00m","€5.00m","Ajax","Left"
"Saud Abdulhamid","€4.00m","€2.50m","Al-Hilal","Left"
"Buba Sangaré","€1.00m","€1.50m","Levante U19","Left"
"Pierluigi Gollini","€2.50m","€800k","Atalanta","Left"
"Victor Nelsson","€14.00m","Loan fee:€500k","Galatasaray","Left"
"Mathew Ryan","€3.50m","free transfer","AZ Alkmaar","Left"
"Alexis Saelemaekers","€12.00m","loan transfer","AC Milan","Left"
"Niccolò Pisilli","€3.50m","-","Roma U20","Left"
"João Costa","€1.00m","-","Roma U20","Left"
"Riccardo Pagano","€2.50m","-","Roma U20","Left"
"Renato Marin","-","-","Roma U20","Left"
"Mats Hummels","€5.00m","-","Without Club","Left"
"Mario Hermoso","€25.00m","-","Without Club","Left"
"Lucas Gourna-Douath","€8.00m","loan transfer","Salzburg","Left"
"Houssem Aouar","€10.00m","€12.00m","Al-Ittihad","Joined"
"João Costa","€1.00m","€9.00m","Al-Ettifaq","Joined"
"Andrea Belotti","€5.00m","€4.50m","Como","Joined"
"Tammy Abraham","€30.00m","Loan fee:€1.50m","AC Milan","Joined"
"Edoardo Bove","€18.00m","Loan fee:€1.50m","Fiorentina","Joined"
"Mathew Ryan","€2.50m","€800k","Lens","Joined"
"Nicola Zalewski","€10.00m","Loan fee:€600k","Inter","Joined"
"Samuel Dahl","€4.00m","Loan fee:€600k","Benfica","Joined"
"Leonardo Spinazzola","€4.00m","free transfer","Napoli","Joined"
"Chris Smalling","€2.50m","free transfer","Al-Fayha","Joined"
"Rui Patrício","€1.00m","free transfer","Atalanta","Joined"
"Rick Karsdorp","€5.00m","free transfer","PSV","Joined"
"Pietro Boer","€150k","loan transfer","Pianese","Joined"
"Enzo Le Fée","€18.00m","loan transfer","Sunderland","Joined"
"Davide Mastrantonio","€150k","loan transfer","Triestina","Joined"
"Mario Hermoso","€10.00m","loan transfer","Leverkusen","Joined"
"Ola Solbakken","€2.50m","loan transfer","FC Empoli","Joined"
"Marash Kumbulla","€4.50m","loan transfer","Espanyol","Joined"
"Ebrima Darboe","€1.50m","loan transfer","Frosinone","Joined"
"Davide Mastrantonio","€150k","loan transfer","Milan Futuro","Joined"
"Riccardo Pagano","€2.50m","loan transfer","Catanzaro","Joined"
"Diego Llorente","€7.00m","End of loanJun 30, 2024","Leeds","Joined"
"Angeliño","€8.00m","End of loanJun 30, 2024","Leipzig","Joined"
"Dean Huijsen","€10.00m","End of loanJun 30, 2024","Juventus","Joined"
"Romelu Lukaku","€30.00m","End of loanJun 30, 2024","Chelsea","Joined"
"Sardar Azmoun","€8.00m","End of loanJun 30, 2024","Leverkusen","Joined"
"Renato Sanches","€6.50m","End of loanJun 30, 2024","PSG","Joined"
"Rasmus Kristensen","€10.00m","End of loanJun 30, 2024","Leeds","Joined"
"Tijjani Noslin","€10.00m","€15.90m","Hellas Verona","Left"
"Mattéo Guendouzi","€25.00m","€13.00m","Marseille","Left"
"Reda Belahyane","€10.00m","€9.50m","Hellas Verona","Left"
"Loum Tchaouna","€8.00m","€8.45m","Salernitana","Left"
"Oliver Provstgaard","€2.50m","€4.00m","Vejle BK","Left"
"Fisayo Dele-Bashiru","€2.00m","Loan fee:€2.00m","Hatayspor","Left"
"Samuel Gigot","€9.00m","Loan fee:€500k","Marseille","Left"
"Filipe Bordon","€200k","€300k","Ferroviária U20","Left"
"Gabriele Artistico","€325k","free transfer","V. Francavilla","Left"
"Gaetano Castrovilli","€7.00m","free transfer","Fiorentina","Left"
"Cristo Muñoz","€50k","free transfer","Barça U19","Left"
"Arijon Ibrahimovic","€4.00m","loan transfer","Bayern Munich","Left"
"Boulaye Dia","€10.00m","loan transfer","Salernitana","Left"
"Nuno Tavares","€15.00m","loan transfer","Arsenal","Left"
"Davide Renzetti","€50k","-","Lazio U20","Left"
"Luis Alberto","€11.00m","€10.30m","Al-Duhail SC","Joined"
"Luís Maximiano","€5.00m","€8.10m","UD Almería","Joined"
"Raúl Moro","€2.50m","€2.50m","Real Valladolid","Joined"
"Ciro Immobile","€4.00m","€2.00m","Besiktas","Joined"
"Nicolò Casale","€14.00m","Loan fee:€1.50m","Bologna","Joined"
"Matteo Cancellieri","€4.80m","Loan fee:€1.20m","Parma","Joined"
"Marcos Antônio","€4.00m","Loan fee:€150k","São Paulo","Joined"
"Daichi Kamada","€18.00m","free transfer","Crystal Palace","Joined"
"Marius Adamonis","€200k","free transfer","Catania","Joined"
"Felipe Anderson","€8.00m","free transfer","Palmeiras","Joined"
"Andrea Marino","€125k","free transfer","Trapani","Joined"
"Mattia Novella","€175k","free transfer","Potenza","Joined"
"Danilo Cataldi","€5.50m","loan transfer","Fiorentina","Joined"
"Marco Bertini","€100k","loan transfer","Ascoli","Joined"
"Gaetano Castrovilli","€5.00m","loan transfer","Monza","Joined"
"Gabriele Artistico","€350k","loan transfer","Cosenza","Joined"
"Valerio Crespi","€250k","loan transfer","Feralpisalò","Joined"
"Jean-Daniel Akpa Akpro","€500k","loan transfer","Monza","Joined"
"Diego González","€700k","loan transfer","Atlas","Joined"
"Mohamed Fares","€600k","loan transfer","Panserraikos","Joined"
"Saná Fernandes","€800k","loan transfer","NAC Breda","Joined"
"Gabriele Artistico","€325k","loan transfer","Juve Stabia","Joined"
"Valerio Crespi","€250k","loan transfer","Südtirol","Joined"
"Romano Floriani Mussolini","€100k","loan transfer","Juve Stabia","Joined"
"Cristiano Lombardi","€100k","-","Retired","Joined"
"Luigi Sepe","€500k","End of loanJun 30, 2024","Salernitana","Joined"
"Mattéo Guendouzi","€25.00m","End of loanJun 30, 2024","Marseille","Joined"
"Marin Pongracic","€7.00m","€15.00m","Lecce","Left"
"Moise Kean","€14.00m","€13.00m","Juventus","Left"
"Amir Richardson","€6.00m","€9.00m","Stade Reims","Left"
"Albert Gudmundsson","€30.00m","Loan fee:€5.85m","Genoa","Left"
"Cher Ndour","€4.00m","€5.00m","PSG","Left"
"Matías Moreno","€2.00m","€5.00m","Belgrano","Left"
"Andrea Colpani","€18.00m","Loan fee:€4.00m","Monza","Left"
"Nicolò Zaniolo","€18.00m","Loan fee:€3.20m","Galatasaray","Left"
"Nicolò Fagioli","€20.00m","Loan fee:€2.50m","Juventus","Left"
"Pablo Marí","€3.50m","€1.80m","Monza","Left"
"Edoardo Bove","€18.00m","Loan fee:€1.50m","Roma","Left"
"Yacine Adli","€15.00m","Loan fee:€1.50m","AC Milan","Left"
"Michael Folorunsho","€7.00m","Loan fee:€1.00m","Napoli","Left"
"Robin Gosens","€12.00m","Loan fee:€750k","Union Berlin","Left"
"Nicolás Valentini","€4.50m","free transfer","Boca Juniors","Left"
"Danilo Cataldi","€5.50m","loan transfer","Lazio","Left"
"David de Gea","€5.00m","-","Without Club","Left"
"Maat Daniel Caprini","-","-","Fiorentina U20","Left"
"Nikola Milenković","€15.00m","€12.30m","Nott'm Forest","Joined"
"Nico González","€35.00m","Loan fee:€8.40m","Juventus","Joined"
"Lucas Martínez Quarta","€10.00m","€7.00m","River Plate","Joined"
"Louis Munteanu","€1.80m","€2.30m","CFR Cluj","Joined"
"M'Bala Nzola","€7.00m","Loan fee:€2.10m","Lens","Joined"
"Sofyan Amrabat","€22.00m","Loan fee:€2.00m","Fenerbahçe","Joined"
"Niccolò Pierozzi","€1.80m","€1.00m","Palermo","Joined"
"Riccardo Sottil","€6.00m","Loan fee:€1.00m","AC Milan","Joined"
"Jonathan Ikoné","€8.00m","Loan fee:€1.00m","Como","Joined"
"Michael Kayode","€18.00m","Loan fee:€500k","Brentford","Joined"
"Aleksandr Kokorin","€800k","free transfer","Aris Limassol","Joined"
"Alfred Duncan","€4.00m","free transfer","Venezia","Joined"
"Giacomo Bonaventura","€3.00m","free transfer","Al-Shabab","Joined"
"Destiny Egharevba","€25k","free transfer","Renate","Joined"
"Bruno Prati","€50k","free transfer","Buggianese","Joined"
"Mattia Fiorini","€100k","free transfer","Rimini","Joined"
"Gaetano Castrovilli","€7.00m","free transfer","Lazio","Joined"
"Edoardo Pierozzi","€200k","loan transfer","Pescara","Joined"
"Lorenzo Lucchesi","€700k","loan transfer","Venezia","Joined"
"Bruno Prati","€50k","loan transfer","Zenith Prato","Joined"
"Davide Gentile","€125k","loan transfer","Salernitana","Joined"
"Josip Brekalo","€3.50m","loan transfer","Kasimpasa","Joined"
"Alessandro Bianco","€2.50m","loan transfer","Monza","Joined"
"Antonín Barák","€4.50m","loan transfer","Kasimpasa","Joined"
"Christian Dalle Mura","€850k","?","Cosenza","Joined"
"Niccolò Fortini","€500k","loan transfer","Juve Stabia","Joined"
"Edoardo Pierozzi","€200k","loan transfer","Taranto","Joined"
"Eljon Toci","€100k","loan transfer","Pro Patria","Joined"
"Filippo Distefano","€1.80m","loan transfer","Frosinone","Joined"
"Cristiano Biraghi","€2.00m","loan transfer","Torino","Joined"
"Nicolás Valentini","€4.50m","loan transfer","Hellas Verona","Joined"
"Christian Kouamé","€7.50m","loan transfer","FC Empoli","Joined"
"Lorenzo Amatucci","€1.00m","loan transfer","Salernitana","Joined"
"Abdelhamid Sabiri","€1.50m","loan transfer","Al-Taawoun","Joined"
"Eduard Duțu","€50k","loan transfer","Pineto","Joined"
"Eduard Duțu","€25k","loan transfer","Foggia","Joined"
"Oliver Christensen","€1.50m","loan transfer","Salernitana","Joined"
"Costantino Favasuli","€450k","loan transfer","Bari","Joined"
"Niccolò Nardi","€75k","loan transfer","Pianese","Joined"
"Gino Infantino","€3.00m","loan transfer","Al-Ain","Joined"
"Abdelhamid Sabiri","€2.20m","loan transfer","Ajman Club","Joined"
"Dimo Krastev","€150k","loan transfer","Ternana","Joined"
"Vittorio Agostinelli","€75k","-","Without Club","Joined"
"Davide Faraoni","€1.50m","End of loanJun 30, 2024","Hellas Verona","Joined"
"Maxime Lopez","€7.50m","End of loanJun 30, 2024","Sassuolo","Joined"
"Andrea Belotti","€5.00m","End of loanJun 30, 2024","Roma","Joined"
"Arthur Melo","€15.00m","End of loanJun 30, 2024","Juventus","Joined"
"Cesare Casadei","€10.00m","€13.00m","Chelsea","Left"
"Duván Zapata","€8.00m","€8.60m","Atalanta","Left"
"Saúl Coco","€8.00m","€8.23m","UD Las Palmas","Left"
"Sebastian Walukiewicz","€2.50m","€4.70m","FC Empoli","Left"
"Guillermo Maripán","€10.00m","€4.60m","Monaco","Left"
"Adam Masina","€1.50m","€1.00m","Udinese","Left"
"Marcus Pedersen","€5.50m","Loan fee:€1.00m","Feyenoord","Left"
"Amine Salama","€1.80m","Loan fee:€200k","Stade Reims","Left"
"Antonio Donnarumma","€325k","free transfer","Padova","Left"
"Alberto Paleari","€500k","free transfer","Benevento","Left"
"Ché Adams","€15.00m","free transfer","Southampton","Left"
"Eljif Elmas","€12.00m","loan transfer","Leipzig","Left"
"Cristiano Biraghi","€2.00m","loan transfer","Fiorentina","Left"
"Borna Sosa","€7.50m","loan transfer","Ajax","Left"
"Alessandro Dellavalle","€800k","-","Torino U20","Left"
"Sergiu Perciun","-","-","Torino U20","Left"
"Zanos Savva","€1.00m","-","Torino U20","Left"
"Côme Bianay Balcot","€200k","-","Torino U20","Left"
"Aaron Ciammaglichella","€1.00m","-","Torino U20","Left"
"Alieu Njie","€300k","-","Torino U20","Left"
"Alessandro Buongiorno","€35.00m","€35.00m","Napoli","Joined"
"Raoul Bellanova","€15.00m","€22.00m","Atalanta","Joined"
"Mërgim Vojvoda","€3.00m","€2.00m","Como","Joined"
"Ben Lhassine Kone","€800k","€1.50m","Como","Joined"
"Krisztofer Horváth","€1.20m","€1.00m","Újpest FC","Joined"
"Nemanja Radonjic","€2.80m","€200k","Red Star","Joined"
"Luca Gemello","€300k","free transfer","Perugia","Joined"
"Ricardo Rodríguez","€3.50m","free transfer","Real Betis","Joined"
"Tommaso Di Marco","€200k","loan transfer","Feralpisalò","Joined"
