Name, Nation, Position, Club, League, Age, YearBorn,90s,CrdY, CrdR,2CrdY,FoulsCommitted, FoulsDrawn, Offsides,Crosses,Ints,TklW,PKWon,PKCon,OG,BallRecoveries,AerialsWon,AerialsLost,AerialsWon%,Matches
"Andrea Poli","itITA","MF","Bologna","itSerie A","30","1989","4.3","1","0","0","5","7","0","2","7","7","0","0","1","27","0","7","0.0",
"Matteo Politano","itITA","FW,MF","Napoli","itSerie A","26","1993","21.2","3","0","0","15","47","0","90","14","16","0","0","0","68","4","18","18.2",
"Jorge Pombo","esESP","FW,MF","Cádiz","esLa Liga","26","1994","5.8","1","0","0","9","13","0","17","2","3","0","0","0","34","4","3","57.1",
"Marin Pongračić","hrCRO","DF","Wolfsburg","deBundesliga","22","1997","6.4","2","1","1","12","2","0","0","11","9","0","0","0","49","13","9","59.1",
"Pere Pons","esESP","MF","Alavés","esLa Liga","27","1993","13.2","1","0","0","17","18","1","7","7","10","0","0","0","68","13","20","39.4",
"Nick Pope","engENG","GK","Burnley","engPremier League","28","1992","32.0","1","0","0","2","5","0","0","2","1","0","2","0","40","7","4","63.6",
"Manolo Portanova","itITA","MF,FW","Genoa","itSerie A","20","2000","0.7","0","0","0","3","6","0","0","1","3","0","0","0","5","0","4","0.0",
"Manolo Portanova","itITA","MF","Juventus","itSerie A","20","2000","0.8","1","0","0","2","3","0","0","0","0","0","0","0","3","1","0","100.0",
"Francisco Portillo","esESP","MF,FW","Getafe","esLa Liga","30","1990","4.6","1","0","0","4","4","0","19","5","3","0","0","0","31","1","15","6.3",
"Portu","esESP","FW,MF","Real Sociedad","esLa Liga","28","1992","24.3","3","0","0","35","25","22","68","8","8","0","0","0","85","18","35","34.0",
"Stefan Posch","atAUT","DF","Hoffenheim","deBundesliga","23","1997","23.5","11","1","1","38","13","1","28","37","24","0","0","0","121","50","34","59.5",
"Sergio Postigo","esESP","DF","Levante","esLa Liga","31","1988","18.0","4","0","0","15","12","0","2","33","12","0","0","1","88","23","15","60.5",
"Yussuf Poulsen","dkDEN","FW","RB Leipzig","deBundesliga","26","1994","15.0","1","0","0","22","30","8","7","6","6","1","0","0","65","39","32","54.9",
"Maxime Poundjé","frFRA","DF","Bordeaux","frLigue 1","27","1992","5.5","1","0","0","3","9","0","25","11","7","0","0","0","17","16","10","61.5",
"Darío Poveda","esESP","FW","Getafe","esLa Liga","23","1997","0.1","0","0","0","1","0","0","0","0","0","0","0","0","0","2","1","66.7",
"Ian Poveda","engENG","MF","Leeds United","engPremier League","20","2000","3.9","0","0","0","5","6","2","9","1","4","0","0","0","19","0","1","0.0",
"Alejandro Pozo Pozo","esESP","DF,MF","Eibar","esLa Liga","21","1999","24.3","4","0","0","20","18","2","89","27","22","0","0","0","136","8","28","22.2",
"Dennis Praet","beBEL","MF","Leicester City","engPremier League","26","1994","8.0","0","0","0","12","2","0","19","7","7","0","0","0","40","2","10","16.7",
"Sanjin Prcić","baBIH","MF","Strasbourg","frLigue 1","26","1993","3.9","1","0","0","8","3","0","12","4","2","0","0","0","25","4","0","100.0",
"Nicolas de Préville","frFRA","FW,MF","Bordeaux","frLigue 1","29","1991","17.9","3","0","0","20","45","2","64","13","14","0","0","0","88","25","29","46.3",
"Manuel Prietl","atAUT","MF","Arminia","deBundesliga","28","1991","28.0","3","0","0","38","9","0","6","45","44","0","0","0","162","33","31","51.6",
"Grischa Prömel","deGER","MF","Union Berlin","deBundesliga","25","1995","20.2","7","0","0","30","52","5","10","24","23","1","0","0","117","17","23","42.5",
"Davy Pröpper","nlNED","MF","Brighton","engPremier League","28","1991","2.4","0","0","0","1","0","0","3","1","5","0","0","0","15","3","4","42.9",
"Ivan Provedel","itITA","GK","Spezia","itSerie A","26","1994","29.0","1","0","0","0","9","0","0","2","0","0","0","0","60","5","1","83.3",
"Antonio Puertas","esESP","FW,MF","Granada","esLa Liga","28","1992","24.1","6","0","0","31","25","13","53","12","13","0","0","0","89","47","90","34.3",
"Riqui Puig","esESP","MF,FW","Barcelona","esLa Liga","20","1999","3.2","1","0","0","2","10","0","1","1","3","0","0","0","20","1","3","25.0",
"Erick Pulgar","clCHI","MF","Fiorentina","itSerie A","26","1994","22.2","8","0","0","23","22","0","80","41","18","0","1","0","140","28","12","70.0",
"Jorge Pulido","esESP","DF","Huesca","esLa Liga","29","1991","32.1","6","1","1","35","26","4","13","52","24","0","1","0","128","61","48","56.0",
"Christian Pulisic","usUSA","FW,MF","Chelsea","engPremier League","21","1998","19.3","2","0","0","13","33","4","35","12","11","0","0","0","60","19","42","31.1",
"Ignacio Pussetto","arARG","FW","Udinese","itSerie A","24","1995","8.4","2","0","0","18","10","7","14","13","8","1","0","0","33","22","21","51.2",
"Fabio Quagliarella","itITA","FW","Sampdoria","itSerie A","37","1983","24.5","1","0","0","27","35","18","20","7","8","1","0","0","69","34","50","40.5",
"Robin Quaison","seSWE","FW,MF","Mainz 05","deBundesliga","26","1993","16.4","1","0","0","21","12","3","8","13","6","0","0","0","67","21","49","30.0",
"Domingos Quina","ptPOR","MF","Granada","esLa Liga","20","1999","3.8","1","0","0","5","10","1","2","2","5","0","0","0","20","4","3","57.1",
"Quini","esESP","DF","Granada","esLa Liga","30","1989","13.2","5","0","0","18","9","0","30","15","22","0","0","0","80","24","11","68.6",
"Quique","esESP","FW,MF","Eibar","esLa Liga","30","1990","1.9","0","0","0","3","4","1","0","0","0","0","0","0","5","3","13","18.8",
"Dani Raba","esESP","MF,FW","Villarreal","esLa Liga","24","1995","1.7","0","0","0","3","9","1","7","0","1","0","0","0","7","1","1","50.0",
"Simone Rabbi","itITA","FW,DF","Bologna","itSerie A","18","2001","0.4","0","0","0","3","1","1","1","0","0","0","0","0","2","0","3","0.0",
"Adrien Rabiot","frFRA","MF","Juventus","itSerie A","25","1995","25.7","7","1","1","44","21","0","20","43","42","0","2","0","147","37","20","64.9",
"Uroš Račić","rsSRB","MF","Valencia","esLa Liga","22","1998","24.3","6","0","0","44","25","1","4","26","22","0","1","0","159","70","51","57.9",
"Anthony Racioppi","chSUI","GK","Dijon","frLigue 1","21","1998","21.0","0","0","0","0","2","0","0","2","0","0","0","0","32","4","1","80.0",
"Nemanja Radoja","rsSRB","MF","Levante","esLa Liga","27","1993","12.5","1","0","0","16","8","0","2","19","15","0","0","0","89","21","16","56.8",
"Nemanja Radonjić","rsSRB","FW","Marseille","frLigue 1","24","1996","4.4","2","0","0","3","3","2","7","3","5","0","0","0","24","3","10","23.1",
"Nemanja Radonjić","rsSRB","FW,MF","Hertha BSC","deBundesliga","24","1996","6.8","1","0","0","6","5","4","28","2","3","0","0","0","23","3","3","50.0",
"Aleksandar Radovanović","rsSRB","DF","Lens","frLigue 1","26","1993","1.0","0","0","0","1","0","0","0","0","1","0","0","0","2","3","0","100.0",
"Ivan Radovanović","rsSRB","DF,MF","Genoa","itSerie A","31","1988","24.8","6","0","0","28","25","0","4","37","15","0","2","0","156","54","45","54.5",
"Ionuț Radu","roROU","GK","Inter","itSerie A","23","1997","1.5","0","0","0","0","0","0","0","0","0","0","0","0","4","1","0","100.0",
"Ștefan Radu","roROU","DF","Lazio","itSerie A","33","1986","27.3","2","0","0","20","22","0","61","45","24","0","0","0","146","41","21","66.1",
"Rafael","brBRA","GK","Spezia","itSerie A","38","1982","2.3","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","100.0",
"Rafinha","brBRA","MF,FW","Paris S-G","frLigue 1","27","1993","15.1","2","0","0","22","40","1","23","13","26","1","0","0","111","7","11","38.9",
"Antonio Raimondo","itITA","FW","Bologna","itSerie A","16","2004","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","100.0",
"Predrag Rajković","rsSRB","GK","Reims","frLigue 1","24","1995","36.5","2","0","0","1","12","0","0","2","1","0","1","0","45","7","0","100.0",
"Ivan Rakitić","hrCRO","MF","Sevilla","esLa Liga","32","1988","24.8","5","0","0","34","24","2","23","26","18","1","0","0","157","31","28","52.5",
"Jonás Ramalho","esESP","DF","Osasuna","esLa Liga","27","1993","3.4","0","0","0","1","2","0","4","2","4","0","0","0","22","6","1","85.7",
"Benito Raman","beBEL","FW,MF","Schalke 04","deBundesliga","25","1994","13.8","2","0","0","16","12","5","16","5","13","0","0","0","62","7","13","35.0",
"Gastón Ramírez","uyURU","FW,MF","Sampdoria","itSerie A","29","1990","10.8","5","0","0","32","33","3","55","4","15","0","0","0","51","26","34","43.3",
"Sandro Ramírez","esESP","FW","Huesca","esLa Liga","25","1995","14.3","2","0","0","18","51","12","20","10","9","0","0","0","54","9","26","25.7",
"Sergio Ramos","esESP","DF","Real Madrid","esLa Liga","34","1986","14.2","3","0","0","17","5","2","2","19","12","1","1","0","82","30","14","68.2",
"Aaron Ramsdale","engENG","GK","Sheffield Utd","engPremier League","22","1998","38.0","1","0","0","1","5","0","0","2","1","0","1","0","25","8","3","72.7",
"Aaron Ramsey","wlsWAL","MF","Juventus","itSerie A","29","1990","12.1","2","0","0","19","18","3","22","7","14","1","0","0","56","8","13","38.1",
"Jacob Ramsey","engENG","MF","Aston Villa","engPremier League","19","2001","7.0","0","0","0","13","11","2","8","4","5","0","0","0","38","7","9","43.8",
"Kayne Ramsey","engENG","DF","Southampton","engPremier League","19","2000","1.0","1","0","0","1","0","0","0","0","2","0","0","0","6","0","1","0.0",
"Darren Randolph","ieIRL","GK","West Ham","engPremier League","33","1987","3.0","0","0","0","0","1","0","0","0","0","0","0","0","2","1","0","100.0",
"Andrea Ranocchia","itITA","DF","Inter","itSerie A","32","1988","7.8","2","0","0","13","7","1","0","12","10","0","0","0","40","20","10","66.7",
"Raphinha","brBRA","MF,FW","Leeds United","engPremier League","23","1996","26.2","3","0","0","13","31","14","165","29","17","0","0","0","117","9","36","20.0",
"Raphinha","brBRA","FW,MF","Rennes","frLigue 1","23","1996","4.5","0","0","0","6","12","0","16","3","2","0","0","0","14","5","7","41.7",
"Marcus Rashford","engENG","FW","Manchester Utd","engPremier League","22","1997","32.4","4","0","0","25","42","27","36","8","9","2","0","0","111","25","19","56.8",
"Milot Rashica","xkKVX","FW,MF","Werder Bremen","deBundesliga","24","1996","16.2","0","0","0","15","21","4","47","4","12","0","1","0","76","6","19","24.0",
"Giacomo Raspadori","itITA","FW,MF","Sassuolo","itSerie A","20","2000","13.7","1","0","0","8","23","4","42","2","3","4","0","0","29","3","7","30.0",
"Federico Ravaglia","itITA","GK","Bologna","itSerie A","20","1999","4.0","0","0","0","1","0","0","0","0","0","0","0","0","5","0","0","",
"Tim Ream","usUSA","DF","Fulham","engPremier League","32","1987","7.0","0","0","0","3","0","0","0","6","5","0","0","0","35","11","10","52.4",
"Ante Rebić","hrCRO","FW","Milan","itSerie A","26","1993","19.7","4","1","0","33","14","11","61","7","9","3","0","0","48","23","35","39.7",
"Arkadiusz Reca","plPOL","DF","Crotone","itSerie A","25","1995","25.7","7","0","0","34","25","5","81","50","16","4","0","0","159","34","36","48.6",
"Recio","esESP","MF","Eibar","esLa Liga","29","1991","8.2","5","0","0","18","19","0","48","4","5","0","0","0","35","9","13","40.9",
"Daishawn Redan","nlNED","FW,MF","Hertha BSC","deBundesliga","19","2001","1.1","0","0","0","2","2","0","4","0","0","0","0","0","3","0","2","0.0",
"Nathan Redmond","engENG","MF,FW","Southampton","engPremier League","26","1994","19.3","1","0","0","31","15","3","29","11","17","0","1","0","93","10","26","27.8",
"Harrison Reed","engENG","MF","Fulham","engPremier League","25","1995","25.0","5","0","0","40","25","0","27","50","38","0","0","0","180","20","28","41.7",
"Vasco Regini","itITA","DF","Sampdoria","itSerie A","29","1990","1.0","0","0","0","1","1","0","2","1","2","0","0","1","1","0","1","0.0",
"Sergio Reguilón","esESP","DF","Tottenham","engPremier League","23","1996","24.9","5","0","0","26","19","1","62","32","25","1","1","1","134","29","35","45.3",
"Pepe Reina","esESP","GK","Lazio","itSerie A","37","1982","29.0","1","0","0","0","1","0","0","1","0","0","0","0","23","4","0","100.0",
"Jeff Reine-Adélaïde","frFRA","MF,FW","Nice","frLigue 1","22","1998","11.8","1","0","0","6","21","2","21","4","4","1","0","0","60","4","10","28.6",
"Jeff Reine-Adélaïde","frFRA","FW","Lyon","frLigue 1","22","1998","0.3","0","0","0","1","1","0","2","0","0","0","0","0","1","0","0","",
"Reinier","brBRA","MF,FW","Dortmund","deBundesliga","18","2002","2.9","0","0","0","3","4","1","2","2","4","0","0","0","14","4","4","50.0",
"Francisco Reis Ferreira","ptPOR","DF","Valencia","esLa Liga","23","1997","2.0","0","0","0","0","0","0","0","0","1","0","0","0","4","0","4","0.0",
"Rocco Reitz","deGER","MF","Gladbach","deBundesliga","18","2002","0.7","1","0","0","2","1","0","0","1","2","0","0","0","9","0","0","",
"Karim Rekik","nlNED","DF","Sevilla","esLa Liga","25","1994","7.3","2","0","0","18","4","1","6","6","5","0","0","0","25","13","9","59.1",
"Álex Remiro","esESP","GK","Real Sociedad","esLa Liga","25","1995","38.0","0","0","0","0","7","0","0","3","0","0","0","0","63","6","0","100.0",
"Panagiotis Retsos","grGRE","DF","Saint-Étienne","frLigue 1","21","1998","3.0","2","0","0","6","1","0","0","3","3","0","0","0","25","15","6","71.4",
"Marco Reus","deGER","MF,FW","Dortmund","deBundesliga","31","1989","25.3","1","0","0","27","34","10","58","14","16","3","0","0","83","12","20","37.5",
"Elvis Rexhbeçaj","xkKVX","MF,FW","Köln","deBundesliga","22","1997","20.4","4","0","0","22","49","1","60","26","32","0","0","0","125","12","34","26.1",
"Oriol Rey","esESP","MF","Valladolid","esLa Liga","22","1998","0.2","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","",
"Gio Reyna","usUSA","MF,FW","Dortmund","deBundesliga","17","2002","22.0","1","0","0","26","48","4","60","10","13","1","0","0","87","17","39","30.4",
"Baptiste Reynet","frFRA","GK","Nîmes","frLigue 1","29","1990","38.0","3","0","0","1","8","0","0","1","1","0","1","0","51","8","0","100.0",
"Bryan Reynolds","usUSA","DF","Roma","itSerie A","19","2001","3.1","0","0","0","5","3","0","7","6","2","0","0","0","10","2","3","40.0",
"Franck Ribéry","frFRA","FW","Fiorentina","itSerie A","37","1983","23.9","6","1","0","36","73","7","18","3","11","1","0","0","72","6","20","23.1",
"Federico Ricci","itITA","FW","Sassuolo","itSerie A","26","1994","0.0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","",
"Giacomo Ricci","itITA","DF","Parma","itSerie A","23","1996","0.7","0","0","0","0","0","0","1","1","1","0","0","0","0","1","2","33.3",
"Matteo Ricci","itITA","MF","Spezia","itSerie A","26","1994","24.8","5","0","0","27","29","0","32","34","23","0","0","0","188","15","12","55.6",
"Declan Rice","engENG","MF","West Ham","engPremier League","21","1999","32.0","2","0","0","21","13","2","30","59","35","0","1","0","233","43","30","58.9",
"Chris Richards","usUSA","DF","Hoffenheim","deBundesliga","20","2000","10.5","1","0","0","6","5","0","0","21","8","0","0","0","67","21","22","48.8",
"Chris Richards","usUSA","DF","Bayern Munich","deBundesliga","20","2000","1.0","0","0","0","0","0","0","3","1","0","0","0","0","3","1","4","20.0",
"Lewis Richardson","engENG","FW,MF","Burnley","engPremier League","17","2003","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0",
"Richarlison","brBRA","FW","Everton","engPremier League","23","1997","31.8","4","1","0","33","73","25","37","14","32","1","0","0","164","39","73","34.8",
"Marco Richter","deGER","FW,MF","Augsburg","deBundesliga","22","1997","15.7","4","1","1","20","36","6","64","6","9","0","0","0","103","14","38","26.9",
"Mikel Rico","esESP","MF","Huesca","esLa Liga","35","1984","24.3","2","0","0","19","21","3","32","23","12","0","0","0","141","9","30","23.1",
"Sergio Rico","esESP","GK","Paris S-G","frLigue 1","26","1993","9.0","0","0","0","0","0","0","0","0","0","0","0","0","17","1","0","100.0",
"Jaïro Riedewald","nlNED","MF","Crystal Palace","engPremier League","23","1996","20.2","4","0","0","21","6","0","2","29","15","0","0","0","98","12","9","57.1",
"Emiliano Rigoni","arARG","MF","Elche","esLa Liga","27","1993","12.7","5","0","0","21","7","7","66","6","7","0","0","0","50","5","13","27.8",
"Tomás Rincón","veVEN","MF","Torino","itSerie A","32","1988","31.6","10","1","1","72","44","0","21","31","38","0","0","0","175","48","36","57.1",
"Luis Rioja","esESP","MF,FW","Alavés","esLa Liga","26","1993","23.2","4","0","0","19","28","7","90","20","14","1","0","0","107","18","23","43.9",
"Renaud Ripart","frFRA","MF,FW","Nîmes","frLigue 1","27","1993","33.9","3","0","0","29","63","5","62","36","30","0","0","0","164","72","77","48.3",
"Andrea Rispoli","itITA","DF","Crotone","itSerie A","31","1988","7.2","4","0","0","8","4","1","30","5","3","0","0","0","22","4","7","36.4",
"Mihailo Ristić","rsSRB","DF","Montpellier","frLigue 1","24","1995","24.8","4","0","0","28","18","0","94","26","22","0","1","0","144","24","28","46.2",
"Matt Ritchie","sctSCO","DF,MF","Newcastle Utd","engPremier League","30","1989","15.0","2","0","0","12","19","1","105","12","3","1","0","1","63","12","17","41.4",
"Maxence Rivera","frFRA","MF,FW","Saint-Étienne","frLigue 1","18","2002","2.7","0","0","0","2","2","0","10","1","10","0","0","0","18","1","5","16.7",
"Emmanuel Rivière","frFRA","FW","Crotone","itSerie A","30","1990","7.1","2","0","0","10","18","1","1","1","1","0","0","0","18","14","21","40.0",
"Rober","esESP","DF,MF","Levante","esLa Liga","25","1995","15.8","3","1","0","19","6","1","1","34","8","0","0","0","94","15","35","30.0",
"Roberto","esESP","GK","Valladolid","esLa Liga","34","1986","13.0","0","1","0","0","0","0","0","0","0","0","0","0","13","1","0","100.0",
"Sergi Roberto","esESP","DF,FW","Barcelona","esLa Liga","28","1992","10.5","1","0","0","7","10","2","13","10","6","0","0","0","62","10","8","55.6",
"Tyler Roberts","wlsWAL","MF,FW","Leeds United","engPremier League","21","1999","14.9","3","0","0","23","32","8","12","9","13","0","0","0","57","19","23","45.2",
"Andrew Robertson","sctSCO","DF","Liverpool","engPremier League","26","1994","37.6","2","0","0","23","10","8","294","21","34","0","1","0","229","29","26","52.7",
"Antonee Robinson","usUSA","DF","Fulham","engPremier League","22","1997","24.0","4","1","0","20","8","1","101","37","28","0","0","0","135","36","18","66.7",
"Callum Robinson","ieIRL","FW,MF","West Brom","engPremier League","25","1995","17.3","0","0","0","3","19","8","40","7","5","2","0","0","77","18","45","28.6",
"Jack Robinson","engENG","DF","Sheffield Utd","engPremier League","26","1993","9.7","3","0","0","10","6","0","6","9","6","1","1","0","53","32","29","52.5",
"Joel Robles","esESP","GK","Betis","esLa Liga","30","1990","18.0","2","0","0","1","1","0","0","0","0","0","1","0","30","2","0","100.0",
"Hal Robson-Kanu","wlsWAL","FW","West Brom","engPremier League","31","1989","6.2","2","0","0","15","10","4","1","2","1","0","0","0","17","11","27","28.9",
"Marc Roca","esESP","MF","Bayern Munich","deBundesliga","23","1996","2.0","1","0","0","6","2","0","1","2","2","0","0","0","9","1","3","25.0",
"Christopher Rocchia","frFRA","DF,FW","Marseille","frLigue 1","22","1998","0.2","0","0","0","2","1","0","0","0","0","0","0","0","2","1","0","100.0",
"Rubén Rochina","esESP","MF","Levante","esLa Liga","29","1991","15.6","5","0","0","39","31","0","57","22","28","0","0","0","129","16","12","57.1",
"Marek Rodák","skSVK","GK","Fulham","engPremier League","23","1996","2.0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","100.0",
"Sebastian Rode","deGER","MF","Eint Frankfurt","deBundesliga","29","1990","18.1","10","0","0","30","19","0","14","47","25","0","0","0","101","20","16","55.6",
"Joe Rodon","wlsWAL","DF","Tottenham","engPremier League","22","1997","8.1","0","0","0","2","8","1","0","21","9","0","0","0","36","21","13","61.8",
"Rodri","esESP","MF","Manchester City","engPremier League","24","1996","30.5","6","0","0","44","30","2","14","36","40","0","0","0","285","79","31","71.8",
"Rodri","esESP","FW,MF","Betis","esLa Liga","20","2000","6.0","0","0","0","1","16","2","12","2","3","0","0","0","41","2","7","22.2",
"Rodrigo","esESP","MF,FW","Leeds United","engPremier League","29","1991","14.3","3","0","0","19","9","3","22","5","7","0","1","0","64","23","33","41.1",
"Kévin Rodrigues","ptPOR","DF,MF","Eibar","esLa Liga","26","1994","12.2","1","0","0","9","16","1","65","20","8","0","0","0","66","13","30","30.2",
"Ángel Rodríguez","esESP","FW,MF","Getafe","esLa Liga","33","1987","15.3","4","0","0","27","22","12","17","2","4","1","0","0","35","22","53","29.3",
"Óscar Rodríguez Arnaiz","esESP","MF,FW","Sevilla","esLa Liga","22","1998","5.7","1","0","0","13","11","0","38","10","9","0","0","0","40","7","7","50.0",
"Guido Rodríguez","arARG","MF","Betis","esLa Liga","26","1994","31.8","10","0","0","59","47","0","2","68","55","0","1","0","229","56","47","54.4",
"James Rodríguez","coCOL","FW,MF","Everton","engPremier League","29","1991","19.6","4","0","0","17","40","6","88","15","17","1","0","0","123","6","8","42.9",
"Jay Rodriguez","engENG","FW","Burnley","engPremier League","31","1989","14.1","3","0","0","31","18","14","4","2","16","0","0","0","56","42","73","36.5",
"Miguel Rodríguez","esESP","FW,DF","Celta Vigo","esLa Liga","17","2003","0.3","2","0","0","2","1","0","2","0","1","0","0","0","3","0","1","0.0",
"Ricardo Rodríguez","chSUI","DF","Torino","itSerie A","27","1992","13.8","1","0","0","13","6","0","20","20","14","0","0","0","53","16","12","57.1",
"Víctor Rodríguez","esESP","MF","Elche","esLa Liga","31","1989","4.7","1","0","0","8","8","0","4","5","3","0","0","0","21","4","5","44.4",
"Rodrygo","brBRA","FW","Real Madrid","esLa Liga","19","2001","10.9","0","0","0","15","23","1","24","7","6","0","0","0","40","5","14","26.3",
"Marko Rog","hrCRO","MF","Cagliari","itSerie A","25","1995","12.9","2","0","0","34","23","0","6","19","24","0","0","0","95","5","13","27.8",
"Rogério","brBRA","DF","Sassuolo","itSerie A","22","1998","20.9","4","0","0","28","25","1","75","31","13","0","0","0","93","13","16","44.8",
"Luis Rojas","clCHI","MF,FW","Crotone","itSerie A","18","2002","1.2","1","0","0","2","0","0","0","1","0","0","0","0","8","1","1","50.0",
"Alessio Romagnoli","itITA","DF","Milan","itSerie A","25","1995","21.2","7","0","0","19","11","0","1","24","7","0","1","0","85","55","26","67.9",
"Cristian Romero","arARG","DF","Atalanta","itSerie A","22","1998","28.3","10","0","0","70","32","0","0","96","32","1","0","0","237","112","50","69.1",
"Oriol Romeu","esESP","MF","Southampton","engPremier League","28","1991","19.6","6","0","0","30","23","0","9","30","35","0","0","0","161","31","28","52.5",
"Cristiano Ronaldo","ptPOR","FW","Juventus","itSerie A","35","1985","31.1","3","0","0","17","43","31","64","5","3","1","0","0","71","21","23","47.7",
"Facundo Roncaglia","arARG","DF","Osasuna","esLa Liga","33","1987","13.7","3","1","1","15","6","0","21","25","14","0","1","0","95","31","19","62.0",
"Valentin Rongier","frFRA","MF","Marseille","frLigue 1","25","1994","21.0","8","0","0","45","24","1","3","28","59","0","0","0","143","25","22","53.2",
"Marten de Roon","nlNED","MF","Atalanta","itSerie A","29","1991","33.6","8","1","0","65","23","0","16","69","48","0","0","0","258","65","44","59.6",
"Jérôme Roussillon","frFRA","DF","Wolfsburg","deBundesliga","27","1993","13.7","0","0","0","10","15","0","49","19","12","0","0","0","57","10","16","38.5",
"Nolan Roux","frFRA","FW","Nîmes","frLigue 1","32","1988","7.2","2","0","0","11","16","3","8","5","3","0","0","0","21","11","26","29.7",
"Nicolò Rovella","itITA","MF","Genoa","itSerie A","18","2001","13.2","4","0","0","19","23","0","29","20","16","0","1","0","93","7","13","35.0",
"Amir Rrahmani","xkKVX","DF","Napoli","itSerie A","26","1994","12.2","2","0","0","11","8","0","1","8","8","2","0","0","54","24","21","53.3",
"Rubén","esESP","GK","Osasuna","esLa Liga","36","1984","2.1","0","1","0","1","0","0","0","0","0","0","0","0","3","0","0","",
"Waldo Rubio","esESP","FW,MF","Valladolid","esLa Liga","24","1995","4.2","1","0","0","8","2","1","9","3","4","0","0","0","30","0","10","0.0",
"John Ruddy","engENG","GK","Wolves","engPremier League","33","1986","1.0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","100.0",
"Antonio Rüdiger","deGER","DF","Chelsea","engPremier League","27","1993","19.0","0","0","0","16","11","1","3","18","23","0","0","1","119","42","20","67.7",
"Sebastian Rudy","deGER","MF,FW","Hoffenheim","deBundesliga","30","1990","18.6","4","0","0","29","14","0","93","13","26","0","0","0","101","10","17","37.0",
"Sebastian Rudy","deGER","DF","Schalke 04","deBundesliga","30","1990","2.0","0","0","0","1","1","0","9","1","2","0","0","0","12","3","1","75.0",
"Kevin Rüegg","chSUI","DF,MF","Hellas Verona","itSerie A","21","1998","2.3","0","0","0","2","1","1","3","2","0","1","0","0","9","1","4","20.0",
"Daniele Rugani","itITA","DF","Cagliari","itSerie A","26","1994","11.1","2","0","0","15","4","0","5","15","11","0","0","0","49","33","16","67.3",
"Daniele Rugani","itITA","DF","Rennes","frLigue 1","26","1994","1.0","1","0","0","2","2","0","0","1","0","0","0","0","4","5","3","62.5",
"Matteo Ruggeri","itITA","DF","Atalanta","itSerie A","18","2002","2.3","0","0","0","3","0","0","8","4","0","0","0","0","11","3","2","60.0",
"Mário Rui","ptPOR","DF","Napoli","itSerie A","29","1991","18.5","4","0","0","17","41","3","83","28","13","0","0","0","106","9","13","40.9",
"Aitor Ruibal","esESP","FW,MF","Betis","esLa Liga","24","1996","17.7","2","0","0","37","17","5","18","11","18","0","0","0","91","14","15","48.3",
"Isma Ruiz","esESP","MF","Granada","esLa Liga","19","2001","0.7","0","0","0","0","0","0","0","0","0","0","0","0","1","2","4","33.3",
"Kays Ruiz","frFRA","FW,MF","Paris S-G","frLigue 1","17","2002","2.1","1","0","0","4","5","0","1","3","1","0","0","0","8","1","2","33.3",
"Fabián Ruiz Peña","esESP","MF","Napoli","itSerie A","24","1996","28.5","1","0","0","11","26","1","23","36","31","0","1","0","186","15","7","68.2",
"Víctor Ruiz","esESP","DF","Betis","esLa Liga","31","1989","24.0","9","0","0","23","5","3","0","44","7","0","0","2","130","65","41","61.3",
"Gerónimo Rulli","arARG","GK","Villarreal","esLa Liga","28","1992","2.0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","",
"Georginio Rutter","frFRA","FW,MF","Rennes","frLigue 1","18","2002","0.5","0","0","0","4","2","2","0","0","2","0","0","0","4","2","1","66.7",
"Georginio Rutter","frFRA","FW","Hoffenheim","deBundesliga","18","2002","2.7","0","0","0","3","8","2","3","0","4","0","0","0","7","10","11","47.6",
"Mathew Ryan","auAUS","GK","Arsenal","engPremier League","28","1992","3.0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","50.0",
"Mathew Ryan","auAUS","GK","Brighton","engPremier League","28","1992","11.0","1","0","0","1","0","0","0","0","0","0","1","0","5","1","0","100.0",
"Julian Ryerson","noNOR","DF,MF","Union Berlin","deBundesliga","22","1997","11.9","2","0","0","10","12","1","26","11","15","0","0","0","64","12","28","30.0",
"Frederik Rønnow","dkDEN","GK","Schalke 04","deBundesliga","27","1992","10.5","0","0","0","0","1","0","0","1","0","0","0","1","14","3","0","100.0",
"Roli Pereira de Sa","frFRA","FW,MF","Nantes","frLigue 1","23","1996","0.6","0","0","0","1","1","0","0","0","3","0","0","0","6","1","1","50.0",
"Victor Sá","brBRA","FW","Wolfsburg","deBundesliga","26","1994","5.2","0","0","0","8","6","4","6","8","6","0","0","0","37","5","14","26.3",
"Idriss Saadi","dzALG","MF,FW","Strasbourg","frLigue 1","28","1992","1.4","0","0","0","1","0","0","4","0","0","0","0","0","2","2","7","22.2",
"Youssouf Sabaly","snSEN","DF","Bordeaux","frLigue 1","27","1993","32.3","4","0","0","32","43","2","50","49","33","0","1","0","169","25","25","50.0",
