Name, Nation, Position, Club, League, Age, YearBorn,90s,CrdY, CrdR,2CrdY,FoulsCommitted, FoulsDrawn, Offsides,Crosses,Ints,TklW,PKWon,PKCon,OG,BallRecoveries,AerialsWon,AerialsLost,AerialsWon%,Matches
"Joe Scally","usUSA","DF","Gladbach","deBundesliga","18","2002","21.2","4","0","0","27","36","2","35","22","30","0","0","0","89","18","18","50.0",
"Giorgio Scalvini","itITA","DF,MF","Atalanta","itSerie A","17","2003","8.5","1","0","0","15","7","0","3","22","11","0","0","0","56","20","17","54.1",
"Gianluca Scamacca","itITA","FW","Sassuolo","itSerie A","22","1999","23.8","7","0","0","49","20","10","11","5","14","0","0","0","46","51","39","56.7",
"Dane Scarlett","engENG","MF","Tottenham","engPremier League","17","2004","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Kevin Schade","deGER","MF,FW","Freiburg","deBundesliga","19","2001","9.2","2","0","0","22","26","4","13","3","7","0","0","0","41","40","35","53.3",
"András Schäfer","huHUN","MF","Union Berlin","deBundesliga","22","1999","2.7","2","0","0","6","2","0","1","2","1","0","0","0","25","1","5","16.7",
"Fabian Schär","chSUI","DF","Newcastle Utd","engPremier League","29","1991","24.0","4","0","0","24","11","3","7","32","11","0","0","0","131","45","42","51.7",
"Louis Schaub","atAUT","MF,FW","Köln","deBundesliga","26","1994","7.3","0","0","0","8","8","3","34","3","10","0","0","0","56","3","13","18.8",
"Andrea Schiavone","itITA","MF","Salernitana","itSerie A","28","1993","6.3","1","0","0","10","5","0","29","8","8","0","0","0","29","3","3","50.0",
"Patrik Schick","czCZE","FW","Leverkusen","deBundesliga","25","1996","23.1","0","0","0","13","22","6","3","3","2","0","0","0","34","55","73","43.0",
"Kingsley Schindler","ghGHA","DF,FW","Köln","deBundesliga","28","1993","3.9","1","0","0","2","5","1","24","5","0","0","0","0","27","7","5","58.3",
"Xaver Schlager","atAUT","MF","Wolfsburg","deBundesliga","23","1997","11.6","2","0","0","23","10","1","6","9","20","0","0","0","102","12","8","60.0",
"Keven Schlotterbeck","deGER","DF,FW","Freiburg","deBundesliga","24","1997","3.5","1","0","0","9","2","0","0","11","5","0","0","0","13","9","4","69.2",
"Nico Schlotterbeck","deGER","DF","Freiburg","deBundesliga","21","1999","30.9","5","0","0","32","35","1","9","56","43","0","0","0","238","109","36","75.2",
"Jeffrey Schlupp","ghGHA","MF,FW","Crystal Palace","engPremier League","28","1992","20.6","1","0","0","26","22","0","20","18","25","1","0","0","115","31","39","44.3",
"Kasper Schmeichel","dkDEN","GK","Leicester City","engPremier League","34","1986","37.0","2","0","0","0","2","0","0","1","0","0","0","0","45","9","4","69.2",
"Jonathan Schmid","frFRA","DF","Freiburg","deBundesliga","31","1990","6.5","0","0","0","4","3","0","16","6","6","0","0","0","36","8","9","47.1",
"Benno Schmitz","deGER","DF","Köln","deBundesliga","26","1994","26.9","5","0","0","30","25","1","93","39","37","0","0","0","143","29","43","40.3",
"David Schnegg","atAUT","DF","Venezia","itSerie A","22","1998","1.6","1","0","0","3","0","1","3","3","0","0","0","0","16","2","3","40.0",
"Morgan Schneiderlin","frFRA","MF","Nice","frLigue 1","31","1989","7.2","1","1","0","15","4","0","1","20","12","0","0","0","56","12","8","60.0",
"Alessandro Schöpf","atAUT","MF","Arminia","deBundesliga","27","1994","26.6","3","1","1","27","41","1","58","30","22","1","0","0","209","22","32","40.7",
"Jerdy Schouten","nlNED","MF","Bologna","itSerie A","24","1997","15.5","4","1","1","17","7","0","1","33","17","0","0","0","102","28","18","60.9",
"Nico Schulz","deGER","DF","Dortmund","deBundesliga","28","1993","9.3","2","0","0","13","5","0","13","11","12","0","0","0","58","8","8","50.0",
"Marvin Schwäbe","deGER","GK","Köln","deBundesliga","26","1995","21.0","1","0","0","0","3","0","0","0","0","0","0","0","30","4","1","80.0",
"Alexander Schwolow","deGER","GK","Hertha BSC","deBundesliga","29","1992","24.2","1","0","0","2","1","0","0","2","0","0","1","0","25","6","0","100.0",
"Valentino Scotta","esESP","DF","Sevilla","esLa Liga","19","2001","0.0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","",
"Demba Seck","snSEN","MF,FW","Torino","itSerie A","20","2001","1.6","0","0","0","2","2","2","2","0","1","0","0","0","5","1","3","25.0",
"Aleksandar Sedlar","rsSRB","DF,MF","Mallorca","esLa Liga","29","1991","4.5","5","1","1","9","6","0","0","5","3","0","0","0","22","8","5","61.5",
"Paul Seguin","deGER","MF","Greuther Fürth","deBundesliga","26","1995","23.4","9","0","0","42","26","0","41","19","31","0","0","0","170","30","27","52.6",
"Alidu Seidu","ghGHA","DF","Clermont Foot","frLigue 1","21","2000","15.7","7","2","1","18","28","1","3","34","20","0","0","0","131","16","14","53.3",
"Davie Selke","deGER","FW","Hertha BSC","deBundesliga","26","1995","11.2","2","0","0","31","21","5","6","1","4","0","0","0","21","58","60","49.2",
"Matz Sels","beBEL","GK","Strasbourg","frLigue 1","29","1992","37.0","1","0","0","1","3","0","0","1","1","0","0","0","44","11","0","100.0",
"Ken Sema","seSWE","MF,FW","Watford","engPremier League","27","1993","9.5","1","0","0","15","7","0","31","5","6","0","0","0","53","12","23","34.3",
"Nélson Semedo","ptPOR","MF,DF","Wolves","engPremier League","27","1993","23.7","1","0","0","23","24","4","32","21","39","0","1","0","155","15","27","35.7",
"Lion Semić","deGER","DF","Dortmund","deBundesliga","17","2003","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Adrian Šemper","hrCRO","GK","Genoa","itSerie A","23","1998","1.0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","",
"Stefano Sensi","itITA","MF,FW","Sampdoria","itSerie A","25","1995","8.4","1","0","0","18","24","0","6","6","9","0","0","0","48","8","4","66.7",
"Stefano Sensi","itITA","MF,FW","Inter","itSerie A","25","1995","1.9","0","0","0","4","5","1","2","0","3","0","0","0","14","2","2","50.0",
"Luigi Sepe","itITA","GK","Salernitana","itSerie A","30","1991","15.5","2","0","0","0","3","0","0","1","0","0","0","0","20","3","0","100.0",
"Suat Serdar","deGER","MF,FW","Hertha BSC","deBundesliga","24","1997","24.6","6","0","0","37","47","2","6","20","30","0","0","0","153","19","24","44.2",
"Laurens Serpe","itITA","DF","Genoa","itSerie A","20","2001","0.5","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0.0",
"Janni Serra","deGER","FW","Arminia","deBundesliga","23","1998","12.4","1","0","0","16","14","5","1","5","2","0","0","0","36","52","91","36.4",
"Javier Serrano","esESP","MF","Atlético Madrid","esLa Liga","18","2003","0.8","1","1","0","4","1","0","0","3","1","0","0","0","4","4","1","80.0",
"Nicolás Serrano","esESP","MF,FW","Athletic Club","esLa Liga","18","2003","3.5","0","0","0","8","6","1","22","2","6","0","0","0","26","1","8","11.1",
"Zidan Sertdemir","dkDEN","MF,FW","Leverkusen","deBundesliga","16","2005","0.2","0","0","0","0","0","0","3","0","2","0","0","0","1","0","0","",
"Ryan Sessegnon","engENG","DF,MF","Tottenham","engPremier League","21","2000","11.6","2","0","0","19","7","5","38","7","19","0","0","0","40","11","15","42.3",
"Nils Seufert","deGER","MF","Greuther Fürth","deBundesliga","24","1997","1.1","0","0","0","0","1","0","0","0","2","0","0","0","9","0","0","",
"Salva Sevilla","esESP","MF","Mallorca","esLa Liga","37","1984","16.7","2","0","0","15","9","0","54","14","12","0","0","0","114","2","6","25.0",
"Stephan El Shaarawy","itITA","FW,DF","Roma","itSerie A","28","1992","11.7","1","0","0","8","12","3","18","11","8","0","0","0","63","14","15","48.3",
"Jamie Shackleton","engENG","DF,MF","Leeds United","engPremier League","21","1999","7.9","4","0","0","13","6","0","4","8","16","0","0","0","50","5","15","25.0",
"Xherdan Shaqiri","chSUI","FW,MF","Lyon","frLigue 1","29","1991","7.5","0","0","0","8","2","3","38","2","3","0","0","0","34","1","0","100.0",
"Luke Shaw","engENG","DF","Manchester Utd","engPremier League","26","1995","17.8","8","0","0","32","16","3","109","9","13","0","1","0","95","20","15","57.1",
"Jonjo Shelvey","engENG","MF","Newcastle Utd","engPremier League","29","1992","22.0","7","1","1","18","8","0","43","22","17","0","0","0","160","10","10","50.0",
"Aimar Sher","iqIRQ","MF","Spezia","itSerie A","18","2002","0.5","0","0","0","0","0","0","0","3","1","0","0","0","3","1","1","50.0",
"Eldor Shomurodov","uzUZB","FW,MF","Roma","itSerie A","26","1995","8.7","2","0","0","16","6","4","11","2","4","0","0","0","28","22","33","40.0",
"Shola Shoretire","engENG","MF","Manchester Utd","engPremier League","17","2004","0.2","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","",
"Mahame Siby","mlMLI","DF","Strasbourg","frLigue 1","25","1996","0.2","0","0","0","0","0","0","0","1","0","0","0","0","0","2","0","100.0",
"Aboubakar Sidibé","frFRA","DF","Clermont Foot","frLigue 1","25","1996","0.1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","",
"Alassane Sidibe","ciCIV","MF","Atalanta","itSerie A","19","2002","0.1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","",
"Djibril Sidibé","frFRA","DF","Monaco","frLigue 1","29","1992","10.5","6","0","0","17","9","0","23","16","13","0","1","0","52","14","4","77.8",
"Kaj Sierhuis","nlNED","FW","Reims","frLigue 1","23","1998","0.9","0","0","0","0","0","0","0","0","1","0","0","0","4","1","3","25.0",
"Francisco Sierralta","clCHI","DF","Watford","engPremier League","24","1997","4.7","0","0","0","4","3","0","0","6","3","0","0","1","17","15","1","93.8",
"Arnór Sigurðsson","isISL","FW,MF","Venezia","itSerie A","22","1999","2.0","0","0","0","2","1","0","3","1","1","0","0","0","12","0","7","0.0",
"Kiliann Sildillia","frFRA","DF,MF","Freiburg","deBundesliga","19","2002","1.9","1","0","0","1","1","0","5","2","3","0","0","0","16","1","4","20.0",
"Adrien Silva","ptPOR","MF","Sampdoria","itSerie A","32","1989","12.0","3","1","0","13","17","0","6","23","12","0","0","0","97","11","11","50.0",
"André Silva","ptPOR","FW","RB Leipzig","deBundesliga","25","1995","23.1","1","0","0","20","28","16","7","2","9","0","0","0","66","37","65","36.3",
"Bernardo Silva","ptPOR","MF,FW","Manchester City","engPremier League","26","1994","31.7","6","0","0","30","33","9","58","20","29","1","0","0","156","7","15","31.8",
"Caio Henrique Oliveira Silva","brBRA","DF","Monaco","frLigue 1","24","1997","29.6","5","0","0","19","22","2","127","27","30","1","0","0","205","13","27","32.5",
"David Silva","esESP","MF","Real Sociedad","esLa Liga","35","1986","19.1","4","1","0","23","25","3","30","7","17","2","1","0","91","15","11","57.7",
"Fábio Silva","ptPOR","FW","Wolves","engPremier League","19","2002","6.4","0","0","0","13","7","4","2","1","2","0","0","0","18","9","27","25.0",
"Gabriel Silva","brBRA","DF,MF","Saint-Étienne","frLigue 1","30","1991","7.9","1","0","0","9","16","0","7","18","7","0","0","0","25","6","15","28.6",
"Jonathan Silva","arARG","DF,FW","Getafe","esLa Liga","27","1994","2.5","4","0","0","10","5","0","10","3","8","0","0","0","17","1","2","33.3",
"Rui Silva","ptPOR","GK","Betis","esLa Liga","27","1994","21.8","2","0","0","1","3","0","0","1","0","0","1","0","29","3","0","100.0",
"Thiago Silva","brBRA","DF","Chelsea","engPremier League","36","1984","29.4","2","0","0","12","12","1","2","44","21","1","0","0","214","56","31","64.4",
"Marco Silvestri","itITA","GK","Udinese","itSerie A","30","1991","35.0","1","0","0","1","6","0","0","1","0","0","1","0","27","7","0","100.0",
"Mohamed Simakan","frFRA","DF","RB Leipzig","deBundesliga","21","2000","22.3","5","0","0","25","34","0","6","40","27","0","0","0","159","63","21","75.0",
"Giovanni Simeone","arARG","FW","Hellas Verona","itSerie A","26","1995","29.5","8","0","0","56","58","34","26","6","15","1","0","0","81","60","108","35.7",
"Giovanni Simeone","arARG","FW","Cagliari","itSerie A","26","1995","0.1","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0","",
"Giuliano Simeone","arARG","MF","Atlético Madrid","esLa Liga","18","2002","0.0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","0","100.0",
"Ellis Simms","engENG","FW","Everton","engPremier League","20","2001","0.7","0","0","0","0","0","0","0","0","0","0","0","0","1","2","4","33.3",
"Moses Simon","ngNGA","FW,MF","Nantes","frLigue 1","26","1995","25.9","3","0","0","14","26","4","207","12","11","0","0","0","119","15","22","40.5",
"Unai Simón","esESP","GK","Athletic Club","esLa Liga","24","1997","34.0","3","0","0","0","1","0","0","1","0","0","0","1","44","7","1","87.5",
"Xavi Simons","nlNED","MF,FW","Paris S-G","frLigue 1","18","2003","1.5","1","0","0","2","4","0","1","0","1","0","0","0","8","2","1","66.7",
"Wilfried Singo","ciCIV","DF","Torino","itSerie A","20","2000","29.0","5","1","0","43","59","8","80","23","35","0","0","0","170","42","33","56.0",
"Daley Sinkgraven","nlNED","DF","Leverkusen","deBundesliga","26","1995","3.9","0","0","0","0","3","0","7","3","2","0","0","0","22","3","7","30.0",
"Tobias Sippel","deGER","GK","Gladbach","deBundesliga","33","1988","1.0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","",
"Hugo Siquet","beBEL","DF","Freiburg","deBundesliga","19","2002","0.2","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","",
"Salvatore Sirigu","itITA","GK","Genoa","itSerie A","34","1987","37.0","0","0","0","0","3","0","0","0","1","0","0","1","28","5","0","100.0",
"Issouf Sissokho","mlMLI","MF","Bordeaux","frLigue 1","19","2002","4.8","3","1","1","12","7","0","6","7","8","0","0","0","34","1","5","16.7",
"Ibrahima Sissoko","mlMLI","MF,DF","Strasbourg","frLigue 1","23","1997","25.6","6","0","0","60","28","0","21","35","23","1","0","0","169","59","29","67.0",
"Moussa Sissoko","frFRA","MF","Watford","engPremier League","31","1989","35.8","5","0","0","35","11","2","26","30","27","0","0","0","241","64","52","55.2",
"Nelson Sissoko","frFRA","DF","Saint-Étienne","frLigue 1","24","1997","0.5","1","0","0","2","0","0","0","0","0","0","0","0","1","0","0","",
"Sambou Sissoko","frFRA","MF,DF","Reims","frLigue 1","22","1999","2.0","0","0","0","1","4","0","1","2","6","0","0","0","12","4","2","66.7",
"Antonio Sivera","esESP","GK","Alavés","esLa Liga","24","1996","3.1","1","0","0","0","0","0","0","0","0","0","0","0","3","0","0","",
"Ellyes Skhiri","tnTUN","MF","Köln","deBundesliga","26","1995","20.2","3","0","0","18","21","2","6","37","33","0","0","0","157","34","23","59.6",
"Oliver Skipp","engENG","MF","Tottenham","engPremier League","20","2000","15.0","6","0","0","16","16","1","6","12","19","0","0","0","77","12","10","54.5",
"Leo Skiri Østigård","noNOR","DF","Genoa","itSerie A","21","1999","13.0","4","2","1","15","6","3","0","8","9","0","0","0","85","63","19","76.8",
"Łukasz Skorupski","plPOL","GK","Bologna","itSerie A","30","1991","36.0","4","0","0","2","5","0","0","0","0","0","2","0","40","15","1","93.8",
"Andreas Skov Olsen","dkDEN","FW,DF","Bologna","itSerie A","21","1999","8.3","0","0","0","4","15","0","37","3","10","0","0","0","48","4","10","28.6",
"Robert Skov","dkDEN","FW,DF","Hoffenheim","deBundesliga","25","1996","4.1","1","0","0","6","5","0","18","3","2","0","0","0","20","3","5","37.5",
"Milan Škriniar","skSVK","DF","Inter","itSerie A","26","1995","35.0","3","0","0","43","23","2","3","25","27","0","1","0","160","51","52","49.5",
"Islam Slimani","dzALG","FW","Lyon","frLigue 1","33","1988","6.4","3","0","0","6","5","11","1","2","2","0","0","0","18","11","10","52.4",
"William Smallbone","ieIRL","MF,FW","Southampton","engPremier League","21","2000","1.5","0","0","0","2","1","0","4","2","4","0","0","0","12","1","3","25.0",
"Chris Smalling","engENG","DF","Roma","itSerie A","31","1989","23.2","0","0","0","9","17","0","2","26","23","0","0","1","106","49","13","79.0",
"Emile Smith Rowe","engENG","MF,FW","Arsenal","engPremier League","21","2000","21.3","1","0","0","5","21","2","45","15","7","0","0","0","105","7","18","28.0",
"Cédric Soares","ptPOR","DF","Arsenal","engPremier League","29","1991","16.5","3","0","0","15","6","3","100","16","26","0","1","0","79","12","27","30.8",
"Danilo Soares","brBRA","DF","Bochum","deBundesliga","29","1991","28.5","4","0","0","34","42","0","66","62","71","0","2","0","287","47","30","61.0",
"Rubén Sobrino","esESP","MF","Valencia","esLa Liga","29","1992","0.2","0","0","0","2","0","0","0","2","1","0","0","0","0","1","0","100.0",
"Rubén Sobrino","esESP","FW,MF","Cádiz","esLa Liga","29","1992","20.7","4","0","0","46","33","4","14","21","17","0","0","0","107","38","55","40.9",
"Alex Sola","esESP","DF,FW","Real Sociedad","esLa Liga","22","1999","0.5","0","0","0","0","2","0","0","2","1","0","0","0","4","0","1","0.0",
"Augusto Solari","arARG","MF,DF","Celta Vigo","esLa Liga","29","1992","7.9","5","0","0","23","11","1","49","7","12","0","0","0","65","4","10","28.6",
"Roberto Soldado","esESP","FW","Levante","esLa Liga","36","1985","7.4","7","2","1","9","5","9","1","1","1","0","0","0","8","6","18","25.0",
"Carlos Soler","esESP","MF","Valencia","esLa Liga","24","1997","27.5","4","0","0","21","46","2","147","14","19","0","0","0","138","12","17","41.4",
"Yann Sommer","chSUI","GK","Gladbach","deBundesliga","32","1988","33.0","2","0","0","0","7","0","0","3","0","0","0","0","73","8","0","100.0",
"Son","esESP","DF","Levante","esLa Liga","27","1994","21.9","5","1","0","21","14","3","45","19","18","1","0","0","146","10","19","34.5",
"Brandon Soppy","frFRA","DF,MF","Udinese","itSerie A","19","2002","8.6","4","0","0","23","33","0","13","5","9","0","0","0","47","6","13","31.6",
"David Soria","esESP","GK","Getafe","esLa Liga","28","1993","37.9","4","0","0","1","3","0","0","0","0","0","1","0","45","14","0","100.0",
"Roberto Soriano","itITA","MF","Bologna","itSerie A","30","1991","29.1","6","2","1","49","47","3","34","22","30","0","1","0","139","24","46","34.3",
"Alberto Soro","esESP","MF,FW","Granada","esLa Liga","22","1999","6.4","0","0","0","5","5","2","15","3","10","0","0","0","37","10","19","34.5",
"Borna Sosa","hrCRO","DF,FW","Stuttgart","deBundesliga","23","1998","27.8","4","0","0","13","26","0","239","26","12","0","0","0","149","20","19","51.3",
"Hugo Sotelo","esESP","FW","Celta Vigo","esLa Liga","17","2003","0.0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","",
"Florian Sotoca","frFRA","FW,MF","Lens","frLigue 1","30","1990","27.6","7","0","0","37","34","8","48","25","19","0","0","0","116","89","48","65.0",
"Riccardo Sottil","itITA","FW","Fiorentina","itSerie A","22","1999","13.8","4","1","1","15","40","7","47","1","4","0","0","0","32","7","13","35.0",
"Tomáš Souček","czCZE","MF","West Ham","engPremier League","26","1995","34.0","3","0","0","39","18","4","13","52","32","0","0","0","176","133","141","48.5",
"Matìas Soulé","arARG","FW","Juventus","itSerie A","18","2003","0.1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","",
"Sambou Soumano","snSEN","FW,MF","Lorient","frLigue 1","20","2001","5.0","1","0","0","13","10","7","4","1","1","0","0","0","14","18","20","47.4",
"Adama Soumaoro","frFRA","DF","Bologna","itSerie A","29","1992","25.2","6","2","0","24","16","1","2","34","5","0","1","1","108","45","16","73.8",
"Boubakary Soumaré","frFRA","MF","Leicester City","engPremier League","22","1999","12.2","0","0","0","16","17","0","4","14","13","0","0","0","62","27","11","71.1",
"Arnaud Souquet","frFRA","DF","Montpellier","frLigue 1","29","1992","25.9","4","0","0","28","24","0","77","34","35","0","1","0","144","42","33","56.0",
"Djibril Sow","chSUI","MF","Eint Frankfurt","deBundesliga","24","1997","26.8","5","0","0","42","38","0","9","50","33","0","1","0","199","27","31","46.6",
"Saidou Sow","gnGUI","DF","Saint-Étienne","frLigue 1","19","2002","11.0","2","0","0","9","4","0","3","23","17","0","0","0","74","28","32","46.7",
"Çağlar Söyüncü","trTUR","DF","Leicester City","engPremier League","25","1996","27.7","5","0","0","24","14","1","5","32","30","0","2","0","164","92","48","65.7",
"Leonardo Spinazzola","itITA","DF","Roma","itSerie A","28","1993","1.4","1","0","0","1","0","0","4","0","0","0","0","0","8","0","1","0.0",
"Marco Sportiello","itITA","GK","Atalanta","itSerie A","29","1992","5.0","1","0","0","0","1","0","0","0","0","0","0","0","4","1","0","100.0",
"Tony Springett","ieIRL","MF,FW","Norwich City","engPremier League","18","2002","1.6","1","0","0","1","4","0","2","0","1","0","0","0","6","1","6","14.3",
"Jerry St. Juste","nlNED","DF","Mainz 05","deBundesliga","24","1996","6.7","0","0","0","14","8","0","6","14","9","0","0","0","41","24","15","61.5",
"Anton Stach","deGER","MF","Mainz 05","deBundesliga","22","1998","20.7","6","0","0","35","43","0","53","51","19","0","0","0","176","52","20","72.2",
"Kostas Stafylidis","grGRE","DF,MF","Bochum","deBundesliga","27","1993","15.4","3","1","0","12","19","1","65","31","27","0","0","0","83","24","24","50.0",
"Luca Stanga","itITA","DF","Milan","itSerie A","19","2002","0.0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","",
"Josip Stanišić","hrCRO","DF","Bayern Munich","deBundesliga","21","2000","7.2","1","0","0","4","1","0","10","11","10","0","0","0","54","7","6","53.8",
"Niklas Stark","deGER","DF","Hertha BSC","deBundesliga","26","1995","22.6","3","0","0","19","20","1","0","36","16","0","1","0","115","49","33","59.8",
"Jason Steele","engENG","GK","Brighton","engPremier League","30","1990","1.0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","100.0",
"Jed Steer","engENG","GK","Aston Villa","engPremier League","28","1992","1.0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","",
"Renato Steffen","chSUI","FW,MF","Wolfsburg","deBundesliga","29","1991","10.7","6","0","0","19","15","0","25","13","16","0","0","0","57","17","19","47.2",
"Zack Steffen","usUSA","GK","Manchester City","engPremier League","26","1995","1.0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","",
"Calvin Stengs","nlNED","MF","Nice","frLigue 1","22","1998","11.9","1","0","0","15","7","2","41","8","7","0","1","0","57","2","12","14.3",
"Pascal Stenzel","deGER","DF","Stuttgart","deBundesliga","25","1996","10.0","1","0","0","13","4","0","18","11","11","0","0","0","84","13","12","52.0",
"Dale Stephens","engENG","MF","Burnley","engPremier League","32","1989","1.4","1","0","0","5","0","0","0","1","1","0","0","0","7","0","2","0.0",
"Jack Stephens","engENG","DF","Southampton","engPremier League","27","1994","9.0","3","0","0","8","2","0","0","19","12","0","0","0","68","13","12","52.0",
"Raheem Sterling","engENG","FW","Manchester City","engPremier League","26","1994","23.6","1","0","0","19","37","10","50","12","10","2","0","0","86","4","18","18.2",
"Finley Stevens","wlsWAL","DF","Brentford","engPremier League","18","2003","0.2","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0","100.0",
"Angelo Stiller","deGER","MF","Hoffenheim","deBundesliga","20","2001","18.8","1","0","0","25","13","1","17","9","17","0","0","0","116","26","26","50.0",
"Lars Stindl","deGER","MF,FW","Gladbach","deBundesliga","32","1988","18.1","10","0","0","30","16","5","14","10","15","0","0","0","104","13","32","28.9",
"Riccardo Stivanello","itITA","DF","Bologna","itSerie A","17","2004","0.5","0","0","0","0","1","0","0","0","1","0","0","0","4","1","1","50.0",
"Kevin Stöger","atAUT","MF","Mainz 05","deBundesliga","27","1993","4.7","3","0","0","9","10","0","31","5","5","0","0","0","55","2","2","50.0",
"Petar Stojanović","siSVN","DF","Empoli","itSerie A","25","1995","30.4","11","1","1","45","22","2","68","27","63","0","2","0","203","14","19","42.4",
"John Stones","engENG","DF","Manchester City","engPremier League","27","1994","12.4","0","0","0","3","6","0","3","11","3","0","0","0","52","47","10","82.5",
"Thomas Strakosha","alALB","GK","Lazio","itSerie A","26","1995","23.0","2","0","0","2","0","0","0","0","0","0","1","0","27","6","0","100.0",
"Stefan Strandberg","noNOR","DF","Salernitana","itSerie A","31","1990","10.4","2","1","1","8","2","1","4","9","8","0","1","1","57","30","14","68.2",
"Dávid Strelec","skSVK","FW,MF","Spezia","itSerie A","20","2001","5.6","0","0","0","4","6","2","5","2","4","0","0","0","31","11","14","44.0",
"Tobias Strobl","deGER","MF,DF","Augsburg","deBundesliga","31","1990","3.6","1","0","0","6","2","0","2","7","3","0","0","0","24","7","4","63.6",
"Kevin Strootman","nlNED","MF","Cagliari","itSerie A","31","1990","7.1","4","0","0","10","10","0","2","10","4","0","1","0","42","5","6","45.5",
"Pascal Struijk","nlNED","DF,MF","Leeds United","engPremier League","21","1999","22.8","6","1","0","25","8","1","0","33","39","0","0","0","161","40","39","50.6",
"Jens Stryger Larsen","dkDEN","DF","Udinese","itSerie A","30","1991","7.6","0","0","0","3","3","1","20","4","2","0","0","1","22","4","6","40.0",
"Leo Štulac","siSVN","MF","Empoli","itSerie A","26","1994","9.3","1","0","0","7","16","0","25","8","6","0","0","0","49","5","6","45.5",
"Stefano Sturaro","itITA","MF","Genoa","itSerie A","28","1993","19.6","12","0","0","53","37","4","37","15","26","0","0","0","96","50","50","50.0",
"Damián Suárez","uyURU","DF","Getafe","esLa Liga","33","1988","30.1","13","0","0","46","33","1","130","31","47","0","0","0","193","25","29","46.3",
"Denis Suárez","esESP","MF","Celta Vigo","esLa Liga","27","1994","31.3","4","0","0","47","39","1","129","16","29","0","1","0","186","13","21","38.2",
"Luis Suárez","uyURU","FW","Atlético Madrid","esLa Liga","34","1987","20.4","7","0","0","20","26","12","6","1","5","2","1","0","42","19","24","44.2",
"Mario Suárez","esESP","DF","Rayo Vallecano","esLa Liga","34","1987","7.9","2","0","0","17","5","0","0","7","4","0","1","0","55","29","13","69.0",
"Isaac Success","ngNGA","FW,MF","Udinese","itSerie A","25","1996","10.1","1","1","0","24","39","5","6","2","2","0","1","0","26","16","36","30.8",
"Niklas Süle","deGER","DF","Bayern Munich","deBundesliga","25","1995","20.4","2","0","0","10","1","1","6","28","23","0","0","0","158","40","12","76.9",
"Kamaldeen Sulemana","ghGHA","MF,FW","Rennes","frLigue 1","19","2002","11.3","3","0","0","19","14","3","28","4","12","0","0","0","45","5","3","62.5",
"Crysencio Summerville","nlNED","MF,FW","Leeds United","engPremier League","19","2001","1.4","0","0","0","1","1","0","3","2","3","0","0","0","11","0","6","0.0",
"Vladyslav Supriaha","uaUKR","FW","Sampdoria","itSerie A","21","2000","0.2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","",
"Suso","esESP","FW","Sevilla","esLa Liga","27","1993","4.3","0","0","0","1","7","2","12","0","3","0","0","0","13","0","2","0.0",
"Bosko Sutalo","hrCRO","DF","Hellas Verona","itSerie A","21","2000","10.2","0","0","0","12","9","1","10","17","13","0","0","0","81","20","26","43.5",
"Mattias Svanberg","seSWE","MF","Bologna","itSerie A","22","1999","28.5","7","0","0","37","63","0","50","28","15","0","0","0","132","22","33","40.0",
"Michael Svoboda","atAUT","DF","Venezia","itSerie A","22","1998","13.7","2","1","0","9","4","0","1","10","17","0","2","0","98","26","27","49.1",
"Abdoulaye Sylla","gnGUI","DF","Nantes","frLigue 1","21","2000","1.7","1","0","0","5","0","0","1","1","4","0","1","0","7","2","2","50.0",
"Mamadou Sylla","snSEN","FW,MF","Alavés","esLa Liga","27","1994","4.4","1","0","0","8","6","6","11","1","2","0","0","0","5","11","13","45.8",
"Mamadou Sylla","snSEN","FW","Rayo Vallecano","esLa Liga","27","1994","2.8","2","0","0","8","4","2","5","4","1","0","0","0","12","14","8","63.6",
"Ádám Szalai","huHUN","FW","Mainz 05","deBundesliga","33","1987","2.9","1","0","0","10","4","5","0","0","2","0","0","0","11","8","11","42.1",
"Wojciech Szczęsny","plPOL","GK","Juventus","itSerie A","31","1990","33.0","2","0","0","2","4","0","0","0","1","0","2","0","29","9","0","100.0",
