Name, Nation, Position, Club, League, Age, YearBorn,90s,CrdY, CrdR,2CrdY,FoulsCommitted, FoulsDrawn, Offsides,Crosses,Ints,TklW,PKWon,PKCon,OG,BallRecoveries,AerialsWon,AerialsLost,AerialsWon%,Matches
"Ahmed Kutucu","trTUR","FW,MF","Schalke 04","deBundesliga","19","2000","7.5","2","0","0","11","5","4","7","2","7","0","0","0","21","11","26","29.7",
"Enock Kwateng","frFRA","DF","Bordeaux","frLigue 1","22","1997","10.9","4","0","0","20","12","0","26","22","22","0","0","0","63","31","13","70.5",
"Giorgos Kyriakopoulos","grGRE","DF","Sassuolo","itSerie A","23","1996","18.3","4","0","0","20","30","2","50","18","18","0","0","0","107","19","22","46.3",
"Antonino La Gumina","itITA","FW","Sampdoria","itSerie A","23","1996","2.1","0","0","0","1","3","1","0","0","0","0","0","0","4","4","13","23.5",
"Andrea La Mantia","itITA","FW","Lecce","itSerie A","28","1991","6.1","1","0","0","17","16","3","1","7","0","0","1","0","11","33","16","67.3",
"Gaëtan Laborde","frFRA","FW","Montpellier","frLigue 1","25","1994","24.9","1","0","0","42","31","7","34","7","12","1","0","0","108","113","103","52.3",
"Alexandre Lacazette","frFRA","FW","Arsenal","engPremier League","28","1991","20.8","8","0","0","44","45","13","15","7","16","1","0","0","76","26","57","31.3",
"Riccardo Ladinetti","itITA","MF","Cagliari","itSerie A","18","2000","1.4","0","0","0","1","1","0","2","4","2","0","0","0","14","1","1","50.0",
"Alban Lafont","ciCIV","GK","Nantes","frLigue 1","20","1999","27.0","3","0","0","3","2","0","0","0","1","0","2","1","44","11","0","100.0",
"Víctor Laguardia","esESP","DF","Alavés","esLa Liga","29","1989","29.5","9","1","0","36","7","2","3","37","15","0","0","0","134","64","39","62.1",
"Jack Lahne","zmZAM","FW","Amiens","frLigue 1","17","2001","0.1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0.0",
"Konrad Laimer","atAUT","MF","RB Leipzig","deBundesliga","22","1997","23.5","8","1","1","62","19","0","8","34","45","0","0","0","190","22","26","45.8",
"Stefan Lainer","atAUT","DF","Gladbach","deBundesliga","26","1992","30.1","9","0","0","40","27","0","103","29","30","0","0","0","142","35","37","48.6",
"Diego Lainez","mxMEX","MF,FW","Betis","esLa Liga","19","2000","3.9","0","0","0","8","14","0","11","1","5","0","0","0","8","2","13","13.3",
"Kenny Lala","mgMAD","DF,MF","Strasbourg","frLigue 1","27","1991","22.7","1","0","0","16","18","2","132","20","16","0","0","0","152","16","10","61.5",
"Adam Lallana","engENG","MF,FW","Liverpool","engPremier League","31","1988","4.2","1","0","0","7","8","1","3","5","9","0","0","0","31","4","14","22.2",
"Érik Lamela","arARG","MF,FW","Tottenham","engPremier League","27","1992","13.5","3","0","0","30","26","1","49","8","20","1","0","0","74","6","18","25.0",
"Tariq Lamptey","ghGHA","DF","Chelsea","engPremier League","18","2000","0.4","0","0","0","0","1","0","2","0","2","0","0","0","3","0","0","",
"Tariq Lamptey","ghGHA","DF","Brighton","engPremier League","18","2000","6.5","2","0","0","13","17","0","21","16","6","0","0","0","30","3","8","27.3",
"Loïck Landre","frFRA","DF","Nîmes","frLigue 1","27","1992","10.3","2","0","0","12","12","1","0","17","9","0","0","0","54","10","10","50.0",
"Michael Lang","chSUI","DF,FW","Werder Bremen","deBundesliga","28","1991","6.0","0","0","0","5","3","1","18","7","5","0","0","0","25","10","8","55.6",
"Sebastian Langkamp","deGER","DF","Werder Bremen","deBundesliga","31","1988","3.5","3","0","0","5","6","0","0","3","2","0","0","0","17","8","7","53.3",
"Henri Lansbury","engENG","MF","Aston Villa","engPremier League","28","1990","2.2","0","0","0","4","1","0","1","0","2","0","0","0","10","2","5","28.6",
"Manuel Lanzini","arARG","MF,FW","West Ham","engPremier League","26","1993","15.3","1","0","0","6","26","4","43","10","9","1","0","0","81","6","15","28.6",
"Gianluca Lapadula","pePER","FW","Lecce","itSerie A","29","1990","19.8","8","1","0","43","58","24","10","1","8","1","0","0","45","53","70","43.1",
"Aymeric Laporte","esESP","DF","Manchester City","engPremier League","25","1994","12.2","1","0","0","9","9","0","0","20","6","0","0","0","70","24","13","64.9",
"Danilo Larangeira","brBRA","DF","Bologna","itSerie A","35","1984","29.3","11","1","1","43","24","4","4","30","17","0","0","0","158","81","51","61.4",
"Larra","esESP","FW,MF","Athletic Club","esLa Liga","21","1997","2.8","0","0","0","6","3","1","14","0","2","1","0","0","10","6","7","46.2",
"Gautier Larsonneur","frFRA","GK","Brest","frLigue 1","22","1997","26.6","2","0","0","2","4","0","0","4","1","0","1","0","39","7","0","100.0",
"Kevin Lasagna","itITA","FW","Udinese","itSerie A","26","1992","28.5","1","0","0","46","33","15","19","10","14","0","0","0","78","45","79","36.3",
"Jamaal Lascelles","engENG","DF","Newcastle Utd","engPremier League","25","1993","23.1","5","0","0","22","18","2","0","28","3","0","0","0","128","73","49","59.8",
"Paul Lasne","frFRA","MF,FW","Brest","frLigue 1","30","1989","13.6","1","0","0","15","13","1","12","7","13","0","0","0","73","15","13","53.6",
"Toni Lato","esESP","DF,MF","Osasuna","esLa Liga","21","1997","5.2","3","0","0","13","3","0","13","8","15","0","0","0","28","11","19","36.7",
"Danny Latza","deGER","MF","Mainz 05","deBundesliga","29","1989","15.3","7","0","0","41","22","0","10","17","19","1","0","0","87","24","25","49.0",
"Vincent Laurini","frFRA","DF","Parma","itSerie A","30","1989","9.8","4","0","0","13","20","0","21","11","22","0","2","0","53","6","16","27.3",
"Wesley Lautoa","ncNCL","MF,DF","Dijon","frLigue 1","31","1987","20.8","3","0","0","26","32","1","2","42","29","0","0","0","127","28","24","53.8",
"Diego Laxalt","uyURU","DF,MF","Torino","itSerie A","26","1993","6.6","3","0","0","12","8","0","16","6","10","0","0","0","40","9","7","56.3",
"Diego Laxalt","uyURU","DF","Milan","itSerie A","26","1993","1.9","1","0","0","4","1","0","10","0","3","0","0","0","8","2","5","28.6",
"Valentino Lazaro","atAUT","DF,MF","Newcastle Utd","engPremier League","23","1996","5.3","0","1","0","3","2","0","13","3","9","0","0","0","27","2","6","25.0",
"Valentino Lazaro","atAUT","DF","Inter","itSerie A","23","1996","3.6","2","0","0","7","1","0","18","1","5","0","0","0","16","5","4","55.6",
"Darko Lazović","rsSRB","DF","Hellas Verona","itSerie A","28","1990","36.0","4","0","0","11","15","20","135","23","16","0","1","0","184","20","24","45.5",
"Manuel Lazzari","itITA","DF","Lazio","itSerie A","25","1993","28.3","6","0","0","21","41","7","135","8","11","0","1","0","94","2","17","10.5",
"Mickaël Le Bihan","frFRA","FW,DF","Nice","frLigue 1","29","1990","1.1","1","0","0","0","0","0","1","0","0","0","0","0","1","1","2","33.3",
"Robin Le Normand","esESP","DF","Real Sociedad","esLa Liga","22","1996","26.6","6","0","0","28","22","0","0","20","27","0","3","0","108","86","53","61.9",
"Damien Le Tallec","frFRA","MF,DF","Montpellier","frLigue 1","29","1990","27.3","3","0","0","38","20","0","7","38","27","0","0","0","121","64","65","49.6",
"James Lea Siliki","cmCMR","MF","Rennes","frLigue 1","23","1996","12.0","4","0","0","33","34","0","22","12","16","0","0","0","68","10","9","52.6",
"Rafael Leão","ptPOR","FW","Milan","itSerie A","20","1999","15.6","0","0","0","16","15","6","37","0","4","1","0","0","42","19","41","31.7",
"Adrien Lebeau","frFRA","MF,FW","Strasbourg","frLigue 1","20","1999","0.1","0","0","0","1","1","0","1","0","1","0","0","0","1","0","1","0.0",
"Mathew Leckie","auAUS","DF,FW","Hertha BSC","deBundesliga","28","1991","2.2","0","0","0","4","2","0","3","2","1","0","0","0","14","7","1","87.5",
"Benjamin Lecomte","frFRA","GK","Monaco","frLigue 1","28","1991","28.0","1","0","0","0","2","0","0","0","0","0","0","0","30","11","2","84.6",
"Pierre Lees-Melou","frFRA","MF","Nice","frLigue 1","26","1993","25.0","5","0","0","38","33","1","46","32","27","0","0","0","167","14","13","51.9",
"Jordan Lefort","frFRA","DF","Amiens","frLigue 1","25","1993","9.4","2","0","0","4","6","0","7","9","2","0","0","0","49","13","12","52.0",
"Wu Lei","cnCHN","FW,MF","Espanyol","esLa Liga","27","1991","19.1","3","0","0","16","18","15","27","15","8","0","0","0","55","30","48","38.5",
"Toni Leistner","deGER","DF","Köln","deBundesliga","28","1990","11.2","3","0","0","16","6","0","2","32","12","0","0","0","78","55","13","80.9",
"Moritz Leitner","deGER","MF","Norwich City","engPremier League","26","1992","7.6","1","0","0","8","10","0","5","9","9","0","0","0","56","5","4","55.6",
"Lucas Leiva","brBRA","MF","Lazio","itSerie A","32","1987","20.1","10","1","1","47","19","0","6","47","35","0","0","0","146","38","28","57.6",
"Florian Lejeune","frFRA","DF","Newcastle Utd","engPremier League","28","1991","4.9","0","0","0","6","4","0","3","10","2","0","0","0","35","8","7","53.3",
"Iñigo Lekue","esESP","FW,DF","Athletic Club","esLa Liga","26","1993","6.9","0","0","0","13","2","1","39","3","12","0","1","0","31","8","11","42.1",
"Nicolas Lemaître","frFRA","GK","Reims","frLigue 1","22","1997","1.0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","",
"Thomas Lemar","frFRA","MF","Atlético Madrid","esLa Liga","23","1995","10.3","2","0","0","7","11","0","31","6","8","0","0","0","58","7","11","38.9",
"Tim Lemperle","deGER","MF","Köln","deBundesliga","17","2002","0.2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","",
"Clément Lenglet","frFRA","DF","Barcelona","esLa Liga","24","1995","26.9","11","2","2","32","25","2","0","35","31","0","1","0","139","59","38","60.8",
"Aaron Lennon","engENG","MF","Burnley","engPremier League","32","1987","5.5","4","0","0","10","7","0","8","8","8","0","0","0","24","2","8","20.0",
"Bernd Leno","deGER","GK","Arsenal","engPremier League","27","1992","29.4","2","0","0","0","4","0","0","0","0","0","0","0","37","8","2","80.0",
"Christopher Lenz","deGER","DF,MF","Union Berlin","deBundesliga","24","1994","25.2","2","0","0","34","21","1","64","43","37","0","0","0","156","46","42","52.3",
"Donovan Léon","gfGUF","GK","Brest","frLigue 1","26","1992","1.4","0","0","0","1","2","0","0","0","0","0","1","0","0","3","0","100.0",
"Pedro León","esESP","MF,FW","Eibar","esLa Liga","32","1986","21.1","4","0","0","21","18","10","190","19","20","0","0","0","73","33","47","41.3",
"Sergio León","esESP","FW","Levante","esLa Liga","30","1989","7.5","2","0","0","12","10","13","6","1","3","0","0","0","12","11","13","45.8",
"Lukas Lerager","dkDEN","MF","Genoa","itSerie A","26","1993","15.4","5","0","0","28","23","2","11","8","19","0","0","0","68","29","29","50.0",
"Mehdi Léris","dzALG","MF,FW","Sampdoria","itSerie A","21","1998","5.7","0","0","0","7","10","0","30","6","11","0","0","0","24","7","7","50.0",
"Jefferson Lerma","coCOL","MF","Bournemouth","engPremier League","24","1994","30.0","13","1","1","42","37","1","6","57","32","0","0","0","270","56","49","53.3",
"Karlo Letica","hrCRO","GK","SPAL","itSerie A","22","1997","10.0","1","0","0","0","1","0","0","0","0","0","0","0","8","3","1","75.0",
"Robert Lewandowski","plPOL","FW","Bayern Munich","deBundesliga","30","1988","30.7","5","0","0","32","43","17","23","7","9","1","0","0","61","59","52","53.2",
"Jamal Lewis","nirNIR","DF","Norwich City","engPremier League","21","1998","25.6","4","0","0","15","23","2","44","25","35","0","0","0","141","7","22","24.1",
"Aaron Leya Iseka","beBEL","FW","Toulouse","frLigue 1","21","1997","8.6","2","0","0","20","10","6","2","1","0","1","0","0","15","22","31","41.5",
"Stephan Lichtsteiner","chSUI","DF","Augsburg","deBundesliga","35","1984","14.9","5","1","1","14","23","1","30","16","14","0","0","1","68","14","15","48.3",
"Dimitri Liénard","frFRA","MF","Strasbourg","frLigue 1","31","1988","16.5","3","0","0","16","7","2","128","17","24","0","1","0","133","16","19","45.7",
"Philipp Lienhart","atAUT","DF","Freiburg","deBundesliga","23","1996","20.2","3","0","0","8","28","0","5","28","4","0","0","0","88","34","25","57.6",
"Matthijs de Ligt","nlNED","DF","Juventus","itSerie A","19","1999","27.2","5","0","0","29","18","0","2","25","15","1","3","0","146","71","39","64.5",
"Isaac Lihadji","frFRA","MF","Marseille","frLigue 1","17","2002","0.3","0","0","0","1","0","0","0","0","0","0","0","0","1","1","2","33.3",
"Lillo","esESP","DF","Osasuna","esLa Liga","30","1989","2.2","2","0","0","3","2","1","11","2","2","0","0","0","10","3","1","75.0",
"Anderson Lima","brBRA","MF,DF","Lazio","itSerie A","19","1999","0.7","0","0","0","5","4","0","2","0","0","0","0","0","5","0","0","",
"Lucas Lima","brBRA","FW,DF","Nantes","frLigue 1","27","1991","3.0","0","0","0","6","6","0","32","1","2","0","0","0","22","3","4","42.9",
"Anthony Limbombe","beBEL","FW,MF","Nantes","frLigue 1","25","1994","1.7","0","0","0","2","2","1","11","0","2","0","0","0","10","0","4","0.0",
"Victor Lindelöf","seSWE","DF","Manchester Utd","engPremier League","25","1994","34.4","6","0","0","22","6","0","2","26","15","0","0","1","215","96","48","66.7",
"Karol Linetty","plPOL","MF","Sampdoria","itSerie A","24","1995","22.4","4","0","0","43","33","0","33","26","32","0","0","0","140","11","21","34.4",
"Jesse Lingard","engENG","MF,FW","Manchester Utd","engPremier League","26","1992","10.4","3","0","0","28","11","0","7","3","8","0","0","0","37","2","12","14.3",
"Pol Lirola","esESP","DF","Fiorentina","itSerie A","21","1997","29.4","4","0","0","16","7","1","80","26","20","0","1","0","153","14","17","45.2",
"Diego Llorente","esESP","DF","Real Sociedad","esLa Liga","25","1993","25.9","7","1","1","21","16","3","1","28","14","1","2","0","151","70","53","56.9",
"Fernando Llorente","esESP","FW","Napoli","itSerie A","34","1985","5.6","1","0","0","11","9","3","0","1","0","0","0","0","11","27","21","56.3",
"Marcos Llorente","esESP","MF,FW","Atlético Madrid","esLa Liga","24","1995","15.2","4","0","0","24","13","4","8","14","15","1","0","0","72","17","24","41.5",
"Gautier Lloris","frFRA","DF","Nice","frLigue 1","24","1995","3.0","1","0","0","1","1","0","0","2","3","0","0","1","11","6","4","60.0",
"Hugo Lloris","frFRA","GK","Tottenham","engPremier League","32","1986","20.1","0","0","0","0","1","0","0","1","0","0","0","0","15","5","2","71.4",
"Giovani Lo Celso","arARG","MF,FW","Tottenham","engPremier League","23","1996","16.6","6","0","0","28","45","0","57","9","29","0","0","0","123","8","22","26.7",
"Stanislav Lobotka","skSVK","MF","Napoli","itSerie A","24","1994","8.4","0","0","0","7","15","0","1","9","9","0","0","0","46","4","4","50.0",
"Stanislav Lobotka","skSVK","MF","Celta Vigo","esLa Liga","24","1994","15.4","1","0","0","11","21","1","4","8","11","0","0","0","91","13","7","65.0",
"Jürgen Locadia","cwCUW","FW,MF","Brighton","engPremier League","25","1993","1.0","0","0","0","0","2","0","1","0","0","0","0","0","3","2","2","50.0",
"Jürgen Locadia","cwCUW","FW","Hoffenheim","deBundesliga","25","1993","5.9","1","0","0","7","8","5","4","0","4","0","0","0","11","7","9","43.8",
"Manuel Locatelli","itITA","MF","Sassuolo","itSerie A","21","1998","28.7","9","0","0","46","58","0","64","33","50","0","0","1","191","23","31","42.6",
"Renan Lodi","brBRA","DF","Atlético Madrid","esLa Liga","21","1998","26.6","6","1","1","42","44","11","87","38","46","0","0","0","144","27","34","44.3",
"Ruben Loftus-Cheek","engENG","MF,FW","Chelsea","engPremier League","23","1996","2.3","0","0","0","2","3","0","1","2","0","0","0","0","13","2","3","40.0",
"Enzo Loiodice","frFRA","MF","Dijon","frLigue 1","18","2000","2.1","0","0","0","7","0","0","5","2","4","0","0","0","7","2","5","28.6",
"Kevin Long","ieIRL","DF","Burnley","engPremier League","28","1990","6.3","0","0","0","9","6","0","0","4","5","0","0","0","23","26","21","55.3",
"Shane Long","ieIRL","FW","Southampton","engPremier League","32","1987","15.5","0","0","0","32","25","12","19","4","10","0","0","0","43","111","116","48.9",
"Matthew Longstaff","engENG","MF","Newcastle Utd","engPremier League","19","2000","6.4","1","0","0","6","6","0","2","5","1","0","0","0","38","5","5","50.0",
"Sean Longstaff","engENG","MF","Newcastle Utd","engPremier League","21","1997","15.3","2","1","0","17","26","0","33","19","19","0","0","0","73","17","21","44.7",
"Ademola Lookman","ngNGA","FW,MF","RB Leipzig","deBundesliga","21","1997","3.4","0","0","0","8","4","0","14","1","4","0","1","0","18","0","3","0.0",
"Anthony Lopes","ptPOR","GK","Lyon","frLigue 1","28","1990","26.0","1","0","0","0","6","0","0","1","0","0","0","1","32","4","0","100.0",
"Rony Lopes","ptPOR","FW","Sevilla","esLa Liga","23","1995","1.5","0","0","0","0","1","0","5","2","0","0","0","0","7","0","3","0.0",
"Rony Lopes","ptPOR","FW","Monaco","frLigue 1","23","1995","0.9","0","0","0","0","3","1","0","0","0","0","0","0","3","1","4","20.0",
"Adrián López","esESP","FW","Osasuna","esLa Liga","31","1988","16.0","0","0","0","9","6","6","16","4","5","0","0","0","37","43","71","37.7",
"David López","esESP","DF,MF","Espanyol","esLa Liga","29","1989","27.3","5","1","1","33","25","1","12","35","20","0","0","0","188","76","56","57.6",
"Diego López","esESP","GK","Espanyol","esLa Liga","37","1981","35.9","5","1","1","1","5","0","0","2","2","0","0","0","60","6","1","85.7",
"Javi López","esESP","DF","Alavés","esLa Liga","17","2002","1.0","0","0","0","1","0","0","5","1","5","0","1","0","1","0","0","",
"Javi López","esESP","DF","Espanyol","esLa Liga","33","1986","15.4","5","1","1","28","23","0","35","21","34","0","1","0","109","25","22","53.2",
"Lluis López","esESP","DF","Espanyol","esLa Liga","22","1997","3.3","1","0","0","2","1","0","2","1","2","0","0","0","8","6","3","66.7",
"Maxime Lopez","frFRA","MF,FW","Marseille","frLigue 1","21","1997","12.3","2","0","0","9","5","1","23","8","10","0","0","0","69","1","12","7.7",
"Pau López","esESP","GK","Roma","itSerie A","24","1994","32.0","3","0","0","1","2","0","0","1","0","0","0","0","47","6","1","85.7",
"Roberto López","esESP","FW,MF","Real Sociedad","esLa Liga","19","2000","0.6","0","0","0","0","3","1","3","0","2","0","0","0","4","3","3","50.0",
"Unai López","esESP","MF","Athletic Club","esLa Liga","23","1995","19.9","6","0","0","37","17","1","101","18","22","0","0","0","144","22","23","48.9",
"Iker Losada","esESP","MF,FW","Celta Vigo","esLa Liga","17","2001","0.1","0","0","0","0","0","0","3","0","0","0","0","0","3","1","0","100.0",
"Albert Lottin","frFRA","MF","Bordeaux","frLigue 1","17","2001","0.5","0","0","0","0","0","0","0","2","0","0","0","0","1","1","0","100.0",
"Imran Louza","maMAR","MF,FW","Nantes","frLigue 1","20","1999","22.3","4","0","0","46","33","0","78","17","27","0","1","0","121","20","58","25.6",
"Matteo Lovato","itITA","DF","Hellas Verona","itSerie A","19","2000","0.1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0.0",
"Dejan Lovren","hrCRO","DF","Liverpool","engPremier League","30","1989","8.6","1","0","0","4","8","0","0","10","8","0","0","0","51","48","27","64.0",
"Eduard Löwen","deGER","MF","Augsburg","deBundesliga","22","1997","7.5","0","0","0","11","13","2","22","5","8","0","0","0","41","15","23","39.5",
"Eduard Löwen","deGER","MF","Hertha BSC","deBundesliga","22","1997","3.5","0","0","0","4","2","0","2","7","6","0","0","0","22","5","5","50.0",
"Matthew Lowton","engENG","DF","Burnley","engPremier League","30","1989","17.0","2","0","0","14","10","0","45","27","22","0","1","0","72","22","14","61.1",
"Hirving Lozano","mxMEX","FW,MF","Napoli","itSerie A","24","1995","11.4","3","0","0","22","36","6","41","5","4","0","0","0","34","10","12","45.5",
"Pol Lozano","esESP","MF","Espanyol","esLa Liga","19","1999","1.9","0","1","0","7","0","0","1","1","3","0","0","0","21","1","0","100.0",
"Jan Luca Rumpf","deGER","DF","Paderborn 07","deBundesliga","20","1999","1.0","0","0","0","1","1","0","0","0","0","0","0","0","6","2","4","33.3",
"Jean Lucas","brBRA","MF","Lyon","frLigue 1","21","1998","2.2","3","0","0","6","5","0","4","2","7","0","0","0","21","1","8","11.1",
"Fabio Lucioni","itITA","DF","Lecce","itSerie A","31","1987","34.8","8","1","0","20","15","0","4","36","13","0","2","1","184","61","48","56.0",
"José Luis Gayà","esESP","DF","Valencia","esLa Liga","24","1995","22.1","5","0","0","15","29","2","79","18","30","1","0","0","110","19","31","38.0",
"José Luis Morales","esESP","FW,MF","Levante","esLa Liga","32","1987","28.0","3","0","0","18","15","15","69","6","8","0","0","0","101","13","22","37.1",
"José Luis Palomino","arARG","DF","Atalanta","itSerie A","29","1990","27.6","5","0","0","48","19","1","7","61","44","0","1","1","199","83","43","65.9",
"José Luis Rodríguez","paPAN","FW","Alavés","esLa Liga","21","1998","0.2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1","0.0",
"David Luiz","brBRA","DF","Arsenal","engPremier League","32","1987","31.2","5","2","0","30","14","1","5","32","16","0","5","0","128","51","41","55.4",
"Douglas Luiz","brBRA","MF","Aston Villa","engPremier League","21","1998","29.0","8","0","0","51","36","0","24","36","24","0","1","0","205","30","35","46.2",
"Jordan Lukaku","beBEL","DF","Lazio","itSerie A","25","1994","4.4","2","0","0","6","1","1","19","0","2","0","0","0","18","3","1","75.0",
"Romelu Lukaku","beBEL","FW","Inter","itSerie A","26","1993","33.1","2","0","0","47","20","23","24","1","7","0","0","0","52","92","70","56.8",
"Dodi Lukebakio","beBEL","FW,MF","Hertha BSC","deBundesliga","21","1997","22.6","2","0","0","26","27","10","56","10","18","0","0","0","88","20","28","41.7",
"Saša Lukić","rsSRB","MF","Torino","itSerie A","22","1996","20.7","5","1","0","44","22","2","23","29","17","0","1","0","108","16","42","27.6",
"Senad Lulić","baBIH","DF","Lazio","itSerie A","33","1986","17.5","6","0","0","28","11","7","69","21","13","0","0","0","125","22","10","68.8",
"John Lundstram","engENG","MF","Sheffield Utd","engPremier League","25","1994","27.3","5","0","0","27","12","7","55","33","30","0","0","0","157","23","33","41.1",
"Sebastiano Luperto","itITA","DF","Napoli","itSerie A","22","1996","5.9","2","0","0","7","1","0","5","6","9","0","0","0","33","3","13","18.8",
"Arnaud Lusamba","cdCOD","MF,FW","Nice","frLigue 1","22","1997","10.9","1","0","0","10","22","1","11","5","11","0","0","0","52","3","13","18.8",
"Andreas Luthe","deGER","GK","Augsburg","deBundesliga","32","1987","10.0","0","0","0","0","2","0","0","0","0","0","0","0","16","4","0","100.0",
"Lyanco","brBRA","DF","Torino","itSerie A","22","1997","13.1","5","0","0","14","13","1","5","23","13","0","0","1","92","18","19","48.6",
"Charalampos Lykogiannis","grGRE","DF","Cagliari","itSerie A","25","1993","14.9","4","0","0","22","14","3","64","23","9","0","1","0","53","20","27","42.6",
"Yann M'Vila","frFRA","MF,DF","Saint-Étienne","frLigue 1","29","1990","21.6","1","0","0","14","16","0","0","40","14","0","1","0","133","33","23","58.9",
"Alexis Mac Allister","arARG","MF,FW","Brighton","engPremier League","20","1998","3.9","0","0","0","4","4","1","23","1","5","0","0","0","15","2","5","28.6",
"Darwin Machís","veVEN","FW,MF","Granada","esLa Liga","26","1993","23.7","5","0","0","43","43","12","141","31","13","0","0","0","98","21","38","35.6",
"Yvann Macon","frFRA","DF","Saint-Étienne","frLigue 1","20","1998","1.1","1","0","0","1","3","0","3","3","0","0","0","0","6","2","1","66.7",
"James Maddison","engENG","MF","Leicester City","engPremier League","22","1996","29.2","4","0","0","36","88","4","221","9","30","0","0","0","162","7","24","22.6",
"Gabriel Magalhães","brBRA","DF","Lille","frLigue 1","21","1997","23.2","3","0","0","18","26","0","2","22","29","0","0","1","136","81","44","64.8",
"Lisandro Magallán","arARG","DF","Alavés","esLa Liga","25","1993","13.3","4","0","0","19","5","1","0","16","15","0","1","0","51","32","27","54.2",
"Francesco Magnanelli","itITA","MF","Sassuolo","itSerie A","34","1984","15.5","5","0","0","19","35","0","4","19","13","0","0","0","128","21","10","67.7",
"Giangiacomo Magnani","itITA","DF","Brescia","itSerie A","23","1995","1.3","2","0","0","2","3","0","0","2","0","0","1","0","5","5","0","100.0",
"Giangiacomo Magnani","itITA","DF","Sassuolo","itSerie A","23","1995","1.6","1","0","0","4","2","0","0","2","0","0","0","0","6","9","1","90.0",
"Hugo Magnetti","frFRA","MF","Brest","frLigue 1","21","1998","2.6","1","0","0","3","6","0","6","7","10","0","0","0","26","4","2","66.7",
"Harry Maguire","engENG","DF","Manchester Utd","engPremier League","26","1993","38.0","6","0","0","33","22","6","2","72","23","0","0","0","237","173","69","71.5",
"Abdallahi Mahmoud","mrMTN","MF","Alavés","esLa Liga","19","2000","1.7","1","0","0","3","4","0","0","5","4","0","0","0","10","3","4","42.9",
"Riyad Mahrez","dzALG","FW,MF","Manchester City","engPremier League","28","1991","21.6","0","0","0","13","29","13","89","18","14","5","0","0","90","10","23","30.3",
"Thiago Maia","brBRA","MF","Lille","frLigue 1","22","1997","0.5","0","0","0","1","1","0","0","1","4","0","0","0","5","1","1","50.0",
"Arne Maier","deGER","MF","Hertha BSC","deBundesliga","20","1999","5.9","0","0","0","4","4","0","15","7","7","0","0","0","38","2","6","25.0",
"Habib Maïga","ciCIV","MF","Metz","frLigue 1","23","1996","25.2","7","0","0","47","26","1","53","34","50","0","0","0","206","37","45","45.1",
"Mike Maignan","frFRA","GK","Lille","frLigue 1","24","1995","28.0","0","0","0","0","6","0","0","2","0","0","0","0","29","2","0","100.0",
"Ainsley Maitland-Niles","engENG","DF","Arsenal","engPremier League","21","1997","15.4","6","1","1","15","13","0","18","28","23","0","0","0","86","17","12","58.6",
"Josh Maja","ngNGA","FW","Bordeaux","frLigue 1","20","1998","8.2","0","0","0","17","11","4","0","1","2","0","0","0","38","5","25","16.7",
"Abdul Majeed Waris","ghGHA","FW","Strasbourg","frLigue 1","27","1991","4.1","1","0","0","8","20","1","7","4","4","0","0","0","21","1","4","20.0",
"Žan Majer","siSVN","MF","Lecce","itSerie A","27","1992","18.5","7","0","0","28","15","1","26","26","18","1","0","0","99","7","12","36.8",
"Jean-Victor Makengo","frFRA","MF","Toulouse","frLigue 1","21","1998","11.0","1","0","0","21","14","1","8","3","11","0","0","0","47","3","16","15.8",
"Nemanja Maksimović","rsSRB","MF","Getafe","esLa Liga","24","1995","32.2","5","0","0","22","11","1","8","56","28","0","0","0","136","74","73","50.3",
"Nikola Maksimović","rsSRB","DF","Napoli","itSerie A","27","1991","20.0","3","1","0","25","7","0","13","30","24","0","1","0","107","41","28","59.4",
"Kévin Malcuit","maMAR","DF","Napoli","itSerie A","28","1991","2.8","0","0","0","2","4","0","13","3","6","0","0","0","21","4","1","80.0",
"Daniel Maldini","itITA","FW,MF","Milan","itSerie A","17","2001","0.3","0","0","0","2","0","0","0","1","0","0","0","0","2","0","0","",
"Ruslan Malinovskyi","uaUKR","MF,FW","Atalanta","itSerie A","26","1993","17.1","7","1","1","32","56","3","90","5","14","3","0","0","93","16","21","43.2",
"Yunus Mallı","trTUR","MF,FW","Union Berlin","deBundesliga","27","1992","7.5","1","0","0","6","17","0","10","7","3","0","0","0","25","1","9","10.0",
"Hugo Mallo","esESP","DF","Celta Vigo","esLa Liga","28","1991","21.8","7","0","0","31","27","3","85","22","42","0","0","0","87","40","28","58.8",
"Streli Mamba","deGER","FW","Paderborn 07","deBundesliga","25","1994","16.9","5","0","0","36","28","11","6","6","9","1","0","0","36","18","26","40.9",
"Hianga Mananga Mbock","frFRA","MF","Brest","frLigue 1","19","1999","1.6","0","0","0","1","3","0","0","4","1","0","0","0","6","8","5","61.5",
"Vincent Manceau","frFRA","DF","Angers","frLigue 1","30","1989","22.0","1","0","0","14","12","1","42","22","22","0","1","0","111","15","12","55.6",
"Gianluca Mancini","itITA","DF,MF","Roma","itSerie A","23","1996","30.4","16","1","1","67","27","4","2","60","26","0","1","0","165","74","30","71.2",
