Name, Nation, Position, Club, League, Age, YearBorn,90s,CrdY, CrdR,2CrdY,FoulsCommitted, FoulsDrawn, Offsides,Crosses,Ints,TklW,PKWon,PKCon,OG,BallRecoveries,AerialsWon,AerialsLost,AerialsWon%,Matches
"Germán Pezzella","arARG","DF","Betis","esLa Liga","32","1991","30.7","7","0","0","22","13","6","2","31","24","0","0","0","148","84","39","68.3",
"Giuseppe Pezzella","itITA","DF","Empoli","itSerie A","25","1997","12.1","4","0","0","17","17","2","54","2","14","0","1","0","56","13","5","72.2",
"Luca Pfeiffer","deGER","FW,MF","Darmstadt 98","deBundesliga","26","1996","18.0","3","0","0","28","27","1","5","2","6","0","0","0","67","54","55","49.5",
"Patric Pfeiffer","deGER","DF","Augsburg","deBundesliga","23","1999","5.7","0","0","0","7","4","0","1","11","7","0","1","0","27","20","12","62.5",
"Maximilian Philipp","deGER","FW,MF","Freiburg","deBundesliga","29","1994","3.6","2","0","0","10","3","0","4","1","5","0","0","0","11","7","14","33.3",
"Kalvin Phillips","engENG","MF","West Ham","engPremier League","27","1995","3.4","3","1","1","14","5","0","1","4","6","0","1","0","23","7","1","87.5",
"Kalvin Phillips","engENG","MF","Manchester City","engPremier League","27","1995","1.0","0","0","0","3","2","0","2","2","3","0","0","0","8","0","0","",
"Jaden Philogene Bidace","engENG","FW","Aston Villa","engPremier League","21","2002","0.0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","",
"Kamil Piątkowski","plPOL","DF","Granada","esLa Liga","23","2000","5.6","1","1","0","3","3","0","2","8","10","0","0","0","23","11","10","52.4",
"Roberto Piccoli","itITA","FW","Empoli","itSerie A","22","2001","0.4","0","0","0","1","1","0","0","0","1","0","0","0","1","1","2","33.3",
"Roberto Piccoli","itITA","FW","Lecce","itSerie A","22","2001","15.3","5","0","0","28","13","15","6","4","6","0","0","0","38","53","84","38.7",
"Florian Pick","deGER","MF,FW","Heidenheim","deBundesliga","27","1995","3.6","2","0","0","6","7","1","32","2","4","0","0","0","29","5","5","50.0",
"Jordan Pickford","engENG","GK","Everton","engPremier League","29","1994","38.0","5","0","0","1","6","0","0","0","0","0","1","1","35","1","0","100.0",
"Amos Pieper","deGER","DF","Werder Bremen","deBundesliga","25","1998","6.6","0","0","0","5","5","0","2","9","11","0","0","0","39","26","14","65.0",
"Marvin Pieringer","deGER","MF,FW","Heidenheim","deBundesliga","23","1999","16.8","5","0","0","38","30","6","7","12","12","0","0","0","80","60","56","51.7",
"Santiago Pierotti","arARG","MF,FW","Lecce","itSerie A","22","2001","2.2","0","0","0","13","3","0","4","1","8","0","0","0","8","2","9","18.2",
"Niccolò Pierozzi","itITA","DF","Salernitana","itSerie A","21","2001","9.7","6","0","0","28","10","0","6","11","11","1","0","0","36","17","9","65.4",
"Ronaël Pierre-Gabriel","frFRA","DF","Nantes","frLigue 1","25","1998","6.6","3","0","0","4","4","0","9","8","9","0","0","0","22","9","5","64.3",
"Andrea Pinamonti","itITA","FW","Sassuolo","itSerie A","24","1999","34.2","4","0","0","22","51","9","10","1","8","1","0","0","69","79","159","33.2",
"Ethan Pinnock","jmJAM","DF","Brentford","engPremier League","30","1993","28.0","1","0","0","4","11","0","7","43","23","0","0","0","131","113","51","68.9",
"Yeremi Pino","esESP","MF,FW","Villarreal","esLa Liga","20","2002","5.3","4","0","0","22","9","3","7","5","18","0","0","0","29","8","10","44.4",
"Carlo Pinsoglio","itITA","GK","Juventus","itSerie A","33","1990","0.5","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","",
"Lorenzo Pirola","itITA","DF","Salernitana","itSerie A","21","2002","22.1","4","0","0","33","16","1","2","25","23","0","2","0","81","58","35","62.4",
"Niccolò Pisilli","itITA","MF","Roma","itSerie A","18","2004","0.1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","",
"Alassane Pléa","frFRA","FW,MF","Gladbach","deBundesliga","30","1993","21.3","1","0","0","15","29","6","44","2","7","1","0","0","72","15","27","35.7",
"Tommaso Pobega","itITA","MF","Milan","itSerie A","24","1999","3.5","0","0","0","8","7","0","0","6","9","0","0","0","24","2","2","50.0",
"Paul Pogba","frFRA","MF","Juventus","itSerie A","30","1993","0.6","0","0","0","3","1","0","1","1","1","0","0","0","4","1","0","100.0",
"Ole Pohlmann","deGER","MF","Dortmund","deBundesliga","22","2001","0.6","0","0","0","0","0","0","3","0","0","0","0","0","3","1","0","100.0",
"Matteo Politano","itITA","FW","Napoli","itSerie A","29","1993","26.2","2","1","0","11","38","2","135","15","8","1","0","0","91","3","12","20.0",
"Sebastian Polter","deGER","FW","Darmstadt 98","deBundesliga","32","1991","5.0","0","0","0","9","10","2","4","0","0","0","0","0","7","20","14","58.8",
"Julien Ponceau","frFRA","MF","Lorient","frLigue 1","22","2000","24.9","5","0","0","30","34","5","49","19","15","0","0","0","145","10","28","26.3",
"Marin Pongračić","hrCRO","DF","Lecce","itSerie A","25","1997","35.8","10","1","1","57","22","0","1","51","30","0","0","0","183","59","38","60.8",
"Nick Pope","engENG","GK","Newcastle Utd","engPremier League","31","1992","14.9","1","0","0","0","3","0","0","0","0","0","0","0","13","3","1","75.0",
"Pedro Porro","esESP","DF","Tottenham","engPremier League","23","1999","34.3","3","0","0","37","27","1","198","34","63","0","1","0","199","15","14","51.7",
"Portu","esESP","FW","Getafe","esLa Liga","31","1992","1.1","1","0","0","0","0","1","2","0","3","0","0","0","4","1","3","25.0",
"Portu","esESP","MF,FW","Girona","esLa Liga","31","1992","13.2","3","0","0","18","16","9","19","4","13","1","0","0","37","7","19","26.9",
"Stefan Posch","atAUT","DF","Bologna","itSerie A","26","1997","26.8","7","0","0","30","13","1","39","18","46","0","0","0","109","34","29","54.0",
"Yussuf Poulsen","dkDEN","FW","RB Leipzig","deBundesliga","29","1994","13.5","0","0","0","22","29","4","4","4","8","1","0","0","42","19","34","35.8",
"José Pozo","esESP","MF","Rayo Vallecano","esLa Liga","27","1996","0.2","0","0","0","1","1","0","0","0","1","0","0","0","0","0","1","0.0",
"Alejandro Pozo Pozo","esESP","DF,MF","Almería","esLa Liga","24","1999","10.8","3","0","0","16","6","0","41","7","12","0","0","0","50","5","9","35.7",
"Beñat Prados","esESP","MF,DF","Athletic Club","esLa Liga","22","2001","16.1","1","0","0","29","23","0","10","23","28","0","1","0","102","28","30","48.3",
"Matteo Prati","itITA","MF","Cagliari","itSerie A","19","2003","21.9","4","0","0","19","6","0","15","15","25","0","0","0","115","9","13","40.9",
"Abdón Prats","esESP","FW,MF","Mallorca","esLa Liga","30","1992","14.1","4","0","0","18","18","5","8","2","4","0","0","0","30","39","60","39.4",
"Sanjin Prcić","baBIH","MF","Strasbourg","frLigue 1","29","1993","1.0","0","0","0","0","1","0","0","3","0","0","0","0","5","0","0","",
"Grischa Prömel","deGER","MF","Hoffenheim","deBundesliga","28","1995","23.8","10","1","1","33","29","1","10","22","18","0","0","0","127","16","23","41.0",
"Ivan Provedel","itITA","GK","Lazio","itSerie A","29","1994","30.0","0","0","0","0","7","0","0","0","0","0","0","0","36","3","0","100.0",
"Marc Pubill","esESP","DF","Almería","esLa Liga","20","2003","20.9","2","0","0","21","34","0","68","15","23","0","0","0","93","25","20","55.6",
"Gustavo Puerta","coCOL","DF,MF","Leverkusen","deBundesliga","20","2003","0.5","0","0","0","2","1","0","1","0","3","0","0","0","4","1","1","50.0",
"Antonio Puertas","esESP","MF,FW","Granada","esLa Liga","31","1992","8.1","3","1","0","21","12","6","20","6","8","1","0","0","30","13","23","36.1",
"Arnau Puigmal","esESP","FW,DF","Almería","esLa Liga","22","2001","2.8","3","0","0","7","4","0","14","3","1","0","1","0","16","1","3","25.0",
"Christian Pulisic","usUSA","FW,MF","Milan","itSerie A","24","1998","28.9","2","0","0","19","45","4","101","10","26","1","0","0","100","16","26","38.1",
"George Pușcaș","roROU","FW","Genoa","itSerie A","27","1996","2.1","0","0","0","1","0","0","0","0","0","0","0","0","9","12","8","60.0",
"Jarell Quansah","engENG","DF","Liverpool","engPremier League","20","2003","13.2","1","0","0","10","2","0","0","17","22","0","1","0","72","45","22","67.2",
"Domingos Quina","ptPOR","MF","Udinese","itSerie A","23","1999","0.1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0.0",
"Adrien Rabiot","frFRA","MF","Juventus","itSerie A","28","1995","29.5","8","0","0","44","38","6","45","25","39","0","0","0","150","54","40","57.4",
"Uroš Račić","rsSRB","MF","Sassuolo","itSerie A","25","1998","9.1","1","0","0","6","12","0","2","7","4","0","0","0","50","12","13","48.0",
"Nemanja Radonjić","rsSRB","MF,FW","Torino","itSerie A","27","1996","4.2","1","0","0","1","5","4","11","0","1","0","0","0","13","0","5","0.0",
"Nemanja Radonjić","rsSRB","MF,DF","Mallorca","esLa Liga","27","1996","3.9","0","0","0","1","5","0","20","3","2","0","0","0","13","3","1","75.0",
"Aleksandar Radovanović","rsSRB","DF","Almería","esLa Liga","29","1993","6.3","2","0","0","7","2","0","0","11","7","0","0","0","13","14","9","60.9",
"Ionuț Radu","roROU","GK","Bournemouth","engPremier League","26","1997","2.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Boris Radunović","rsSRB","GK","Cagliari","itSerie A","27","1996","7.0","0","0","0","0","2","0","0","1","0","0","0","0","6","1","1","50.0",
"Hamza Rafia","tnTUN","MF","Lecce","itSerie A","24","1999","13.4","4","0","0","31","34","2","38","11","31","0","0","1","70","9","20","31.0",
"Abdellah Raihani","maMAR","FW","Atlético Madrid","esLa Liga","19","2004","0.1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","",
"Antonio Raillo","esESP","DF","Mallorca","esLa Liga","31","1991","24.4","6","1","1","32","8","3","2","37","23","0","0","0","107","123","59","67.6",
"Luca Raimund","deGER","FW,MF","Stuttgart","deBundesliga","18","2005","0.3","1","0","0","2","0","0","1","0","1","0","0","0","1","1","1","50.0",
"Predrag Rajković","rsSRB","GK","Mallorca","esLa Liga","27","1995","36.0","2","0","0","1","4","0","0","0","1","0","0","0","42","5","2","71.4",
"Jesurun Rak Sakyi","engENG","MF,FW","Crystal Palace","engPremier League","20","2002","1.5","0","0","0","1","5","0","3","3","1","0","0","0","6","2","1","66.7",
"Ivan Rakitić","hrCRO","MF","Sevilla","esLa Liga","35","1988","15.8","6","0","0","16","19","1","131","14","16","0","0","0","117","12","13","48.0",
"Ylber Ramadani","alALB","MF","Lecce","itSerie A","27","1996","33.0","13","0","0","42","37","0","14","44","41","0","1","0","225","29","27","51.8",
"Largie Ramazani","beBEL","FW,MF","Almería","esLa Liga","22","2001","17.3","11","2","2","27","24","9","32","34","7","1","0","0","81","5","25","16.7",
"Benito Ramírez","esESP","FW,MF","Las Palmas","esLa Liga","28","1995","4.3","0","0","0","4","4","2","33","3","3","0","0","0","22","2","11","15.4",
"Sandro Ramírez","esESP","FW","Las Palmas","esLa Liga","28","1995","20.1","3","0","0","20","36","16","89","4","8","1","0","0","60","7","11","38.9",
"Chris Ramos","esESP","FW,MF","Cádiz","esLa Liga","26","1997","29.0","5","0","0","61","46","12","12","9","15","2","0","0","60","172","164","51.2",
"Gonçalo Ramos","ptPOR","FW","Paris S-G","frLigue 1","22","2001","15.8","1","0","0","19","22","3","3","5","15","2","0","0","44","30","23","56.6",
"Sergio Ramos","esESP","DF","Sevilla","esLa Liga","37","1986","28.0","7","1","0","27","22","9","2","41","30","0","1","1","143","80","41","66.1",
"Aaron Ramsdale","engENG","GK","Arsenal","engPremier League","25","1998","6.0","0","0","0","0","1","0","0","0","0","0","0","0","6","0","0","",
"Aaron Ramsey","engENG","MF,FW","Burnley","engPremier League","20","2003","5.9","1","0","0","7","3","1","2","1","14","0","1","0","24","4","5","44.4",
"Jacob Ramsey","engENG","FW,MF","Aston Villa","engPremier League","22","2001","9.5","2","0","0","7","12","0","11","3","8","0","0","0","42","5","3","62.5",
"Luca Ranieri","itITA","DF","Fiorentina","itSerie A","24","1999","22.9","14","0","0","32","11","1","13","29","10","0","0","0","99","40","38","51.3",
"Filippo Ranocchia","itITA","MF,DF","Empoli","itSerie A","22","2001","5.3","3","0","0","11","8","0","10","3","11","0","0","0","16","6","4","60.0",
"Grant Ranos","amARM","MF,FW","Gladbach","deBundesliga","20","2003","0.5","0","0","0","0","0","1","1","0","0","0","0","0","5","1","5","16.7",
"Raphinha","brBRA","FW,MF","Barcelona","esLa Liga","26","1996","15.2","4","1","0","17","25","7","82","13","8","1","0","0","74","9","5","64.3",
"Nicolai Rapp","deGER","DF","Werder Bremen","deBundesliga","26","1996","0.8","1","0","0","2","0","0","0","2","2","0","0","0","10","1","0","100.0",
"Elba Rashani","xkKVX","MF,FW","Clermont Foot","frLigue 1","30","1993","13.1","4","2","0","27","29","3","28","12","18","1","0","0","58","24","18","57.1",
"Marcus Rashford","engENG","FW","Manchester Utd","engPremier League","25","1997","25.2","2","0","0","13","21","12","35","4","12","1","0","0","81","15","26","36.6",
"Giacomo Raspadori","itITA","FW,MF","Napoli","itSerie A","23","2000","17.6","0","0","0","17","19","5","65","3","10","0","0","0","53","7","18","28.0",
"Andrei Ratiu","roROU","DF,MF","Rayo Vallecano","esLa Liga","25","1998","7.0","1","0","0","2","4","0","18","0","4","0","0","0","39","6","7","46.2",
"Raúl","esESP","FW","Osasuna","esLa Liga","22","2000","15.1","4","0","0","13","12","9","6","5","4","0","0","0","28","50","69","42.0",
"David Raum","deGER","DF","RB Leipzig","deBundesliga","25","1998","30.4","6","0","0","28","12","4","306","27","35","0","0","0","169","27","20","57.4",
"Federico Ravaglia","itITA","GK","Bologna","itSerie A","23","1999","5.9","0","0","0","0","0","0","0","0","0","0","0","0","4","1","0","100.0",
"David Raya","esESP","GK","Arsenal","engPremier League","27","1995","32.0","2","0","0","0","4","0","0","0","1","0","0","0","38","5","1","83.3",
"Tim Ream","usUSA","DF","Fulham","engPremier League","35","1987","16.7","4","1","1","8","6","1","1","25","9","0","2","0","79","25","19","56.8",
"Abde Rebbach","dzALG","FW,MF","Alavés","esLa Liga","24","1998","8.0","1","0","0","13","10","3","63","3","5","0","0","0","31","7","13","35.0",
"Nathan Redmond","engENG","FW,MF","Burnley","engPremier League","29","1994","1.6","1","0","0","4","2","2","3","0","1","0","0","0","6","1","1","50.0",
"Harrison Reed","engENG","MF","Fulham","engPremier League","28","1995","14.7","6","0","0","26","10","0","19","11","18","0","0","0","72","9","13","40.9",
"Sergio Reguilón","esESP","DF","Manchester Utd","engPremier League","26","1996","4.6","3","0","0","4","11","3","29","5","8","0","0","0","21","5","9","35.7",
"Sergio Reguilón","esESP","DF","Brentford","engPremier League","26","1996","12.4","4","1","0","10","15","1","72","16","20","0","1","0","75","14","20","41.2",
"Tijjani Reijnders","nlNED","MF","Milan","itSerie A","25","1998","31.3","8","0","0","21","20","1","39","18","25","0","0","0","136","8","18","30.8",
"Pepe Reina","esESP","GK","Villarreal","esLa Liga","40","1982","2.0","2","1","0","0","0","0","0","0","0","0","0","0","0","1","0","100.0",
"Reinier","brBRA","MF,FW","Frosinone","itSerie A","21","2002","11.8","3","0","0","17","9","1","13","10","10","0","0","0","54","9","18","33.3",
"Rocco Reitz","deGER","MF","Gladbach","deBundesliga","21","2002","23.7","2","0","0","26","45","2","15","44","36","0","0","0","171","13","26","33.3",
"Álex Remiro","esESP","GK","Real Sociedad","esLa Liga","28","1995","36.4","3","1","0","1","4","0","0","0","0","0","0","0","60","6","0","100.0",
"Guillaume Restes","frFRA","GK","Toulouse","frLigue 1","18","2005","34.0","3","0","0","1","11","0","0","0","0","0","1","0","42","2","0","100.0",
"Mateo Retegui","itITA","FW","Genoa","itSerie A","24","1999","24.6","5","0","0","36","25","4","20","0","9","0","0","0","58","60","61","49.6",
"Marco Reus","deGER","MF,FW","Dortmund","deBundesliga","34","1989","17.8","2","0","0","21","21","4","32","5","25","0","0","0","58","13","18","41.9",
"Elvis Rexhbeçaj","xkKVX","MF","Augsburg","deBundesliga","25","1997","22.1","4","0","0","20","42","2","21","20","19","0","0","0","125","27","26","50.9",
"Gio Reyna","usUSA","FW,MF","Nott'ham Forest","engPremier League","20","2002","2.6","0","0","0","3","2","0","8","2","3","0","0","0","14","7","9","43.8",
"Gio Reyna","usUSA","MF,FW","Dortmund","deBundesliga","20","2002","3.1","1","0","0","2","5","1","4","2","6","0","0","0","19","4","5","44.4",
"Chadi Riad","maMAR","DF","Betis","esLa Liga","20","2003","24.0","1","0","0","15","7","1","0","23","24","0","1","0","110","44","38","53.7",
"Alexsandro Ribeiro","brBRA","DF","Lille","frLigue 1","23","1999","24.7","6","1","0","27","37","1","2","35","22","0","0","1","124","39","17","69.6",
"Rodrigo Ribeiro","ptPOR","MF,FW","Nott'ham Forest","engPremier League","18","2005","0.2","0","0","0","1","0","0","0","1","0","0","0","0","1","2","1","66.7",
"Samuele Ricci","itITA","MF","Torino","itSerie A","21","2001","26.6","8","1","1","37","46","3","54","27","18","1","0","0","125","17","25","40.5",
"Declan Rice","engENG","MF","Arsenal","engPremier League","24","1999","35.8","5","0","0","34","13","2","60","44","51","0","2","0","178","39","43","47.6",
"Chris Richards","usUSA","DF,MF","Crystal Palace","engPremier League","23","2000","23.3","3","0","0","12","7","1","1","27","28","0","1","0","88","61","44","58.1",
"Amir Richardson","maMAR","MF","Reims","frLigue 1","21","2002","15.0","4","0","0","30","22","0","13","15","23","0","0","0","86","17","11","60.7",
"Richarlison","brBRA","FW","Tottenham","engPremier League","26","1997","16.6","3","0","0","20","30","12","14","8","11","0","0","0","42","25","57","30.5",
"Marco Richter","deGER","MF,FW","Mainz 05","deBundesliga","25","1997","8.0","3","0","0","10","17","3","36","2","4","0","0","0","37","3","19","13.6",
"Diego Rico","esESP","DF","Getafe","esLa Liga","30","1993","28.2","10","0","0","32","55","2","130","41","48","0","0","0","164","29","20","59.2",
"Clemens Riedel","deGER","DF","Darmstadt 98","deBundesliga","20","2003","8.4","2","0","0","10","4","0","8","11","13","0","0","0","57","11","14","44.0",
"Fabian Rieder","chSUI","MF","Rennes","frLigue 1","21","2002","4.1","0","0","0","10","6","0","9","5","7","0","0","0","24","6","3","66.7",
"Jaïro Riedewald","nlNED","MF,FW","Crystal Palace","engPremier League","26","1996","2.6","0","0","0","3","2","0","3","2","3","0","0","0","14","3","1","75.0",
"Manuel Riemann","deGER","GK","Bochum","deBundesliga","34","1988","33.0","5","0","0","2","4","0","4","1","1","0","2","0","81","14","3","82.4",
"Luis Rioja","esESP","FW,MF","Alavés","esLa Liga","29","1993","27.8","4","0","0","22","18","10","174","16","19","1","0","0","128","10","23","30.3",
"Rémy Riou","frFRA","GK","Lyon","frLigue 1","35","1987","3.0","0","0","0","0","1","0","0","0","0","0","0","0","4","2","1","66.7",
"Rodrigo Riquelme","esESP","DF,MF","Atlético Madrid","esLa Liga","23","2000","17.0","1","0","0","11","29","9","65","9","19","0","1","0","98","5","16","23.8",
"Alberto Risco","esESP","MF","Getafe","esLa Liga","17","2005","1.5","0","0","0","1","1","0","1","0","2","0","0","0","3","0","1","0.0",
"Mihailo Ristić","rsSRB","DF,MF","Celta Vigo","esLa Liga","27","1995","9.0","2","0","0","12","14","0","39","10","9","0","0","0","67","9","7","56.3",
"Matt Ritchie","sctSCO","FW,MF","Newcastle Utd","engPremier League","33","1989","1.4","1","0","0","2","1","0","7","1","3","0","0","0","5","0","3","0.0",
"Gorka Rivera Alonso","esESP","DF","Getafe","esLa Liga","18","2004","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Sergi Roberto","esESP","MF,DF","Barcelona","esLa Liga","31","1992","9.6","4","0","0","8","7","1","9","8","10","0","0","0","44","12","11","52.2",
"Lucas Robertone","arARG","MF","Almería","esLa Liga","26","1997","26.5","11","0","0","38","54","2","67","51","33","0","0","0","163","38","29","56.7",
"Connor Roberts","wlsWAL","DF","Burnley","engPremier League","27","1995","9.1","5","1","1","5","9","3","10","4","5","0","0","0","40","6","7","46.2",
"Andrew Robertson","sctSCO","DF","Liverpool","engPremier League","29","1994","18.8","2","0","0","9","5","3","184","13","24","0","0","0","104","14","12","53.8",
"Antonee Robinson","usUSA","DF","Fulham","engPremier League","25","1997","36.3","6","0","0","34","20","3","132","80","58","0","0","2","227","42","27","60.9",
"Jack Robinson","engENG","DF","Sheffield Utd","engPremier League","29","1993","32.1","10","0","0","19","16","1","12","33","28","0","0","2","135","69","45","60.5",
"Marc Roca","esESP","MF","Betis","esLa Liga","26","1996","22.0","5","0","0","48","23","1","25","17","36","0","0","0","147","9","22","29.0",
"Sebastian Rode","deGER","MF","Eint Frankfurt","deBundesliga","32","1990","0.7","0","0","0","0","1","0","1","1","4","0","0","0","10","2","3","40.0",
"Sergio Rodelas","esESP","FW,DF","Granada","esLa Liga","18","2004","1.4","0","0","0","2","1","0","4","0","2","0","0","0","7","0","2","0.0",
"Rodri","esESP","MF","Manchester City","engPremier League","27","1996","32.6","8","1","0","41","35","6","12","26","43","1","0","0","235","54","22","71.1",
"Rodri","esESP","FW,MF","Betis","esLa Liga","23","2000","11.7","0","0","0","6","29","4","36","8","10","0","0","0","58","0","9","0.0",
"Álvaro Rodríguez","uyURU","FW","Real Madrid","esLa Liga","19","2004","0.0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","",
"Óscar Rodríguez Arnaiz","esESP","MF,FW","Getafe","esLa Liga","25","1998","10.7","9","0","0","20","15","1","17","5","13","0","0","0","48","10","27","27.0",
"Damián Rodríguez","esESP","MF","Celta Vigo","esLa Liga","20","2003","2.9","1","0","0","4","1","0","9","1","3","0","0","0","8","0","2","0.0",
"Dani Rodríguez","esESP","MF","Mallorca","esLa Liga","35","1988","29.1","9","0","0","61","43","6","169","15","24","0","0","0","151","23","50","31.5",
"Guido Rodríguez","arARG","MF","Betis","esLa Liga","29","1994","20.5","6","0","0","23","35","4","6","29","30","0","1","0","155","20","14","58.8",
"Jay Rodriguez","engENG","FW","Burnley","engPremier League","34","1989","9.1","0","0","0","18","6","7","1","1","9","0","0","0","25","21","38","35.6",
"Kirian Rodríguez","esESP","MF","Las Palmas","esLa Liga","27","1996","35.7","8","0","0","23","37","1","26","28","32","0","2","0","231","22","46","32.4",
"Miguel Rodríguez","esESP","MF","Celta Vigo","esLa Liga","20","2003","3.3","2","0","0","15","11","0","11","4","3","0","0","0","9","1","8","11.1",
"Ricardo Rodríguez","chSUI","DF","Torino","itSerie A","30","1992","30.8","4","0","0","25","9","1","57","24","26","0","0","0","112","41","29","58.6",
"Rodrygo","brBRA","FW","Real Madrid","esLa Liga","22","2001","26.4","2","0","0","10","46","13","32","8","15","1","0","0","61","5","21","19.2",
"Mads Roerslev","dkDEN","DF","Brentford","engPremier League","24","1999","22.1","1","0","0","10","15","3","62","19","31","0","0","0","82","14","27","34.1",
"Rogério","brBRA","DF","Wolfsburg","deBundesliga","25","1998","10.1","0","0","0","7","12","0","27","5","6","0","0","0","55","7","14","33.3",
"Morgan Rogers","engENG","MF,FW","Aston Villa","engPremier League","21","2002","7.1","3","0","0","12","9","0","2","3","1","0","0","0","31","7","8","46.7",
"Merlin Röhl","deGER","MF,FW","Freiburg","deBundesliga","21","2002","16.4","3","1","0","35","28","2","16","9","13","0","0","0","103","21","31","40.4",
"Alessio Romagnoli","itITA","DF","Lazio","itSerie A","28","1995","26.8","9","0","0","34","19","1","1","29","18","0","0","0","120","76","54","58.5",
"Simone Romagnoli","itITA","DF","Frosinone","itSerie A","33","1990","30.2","6","0","0","24","7","0","1","29","15","0","0","0","99","97","78","55.4",
"Carlos Romero","esESP","DF","Villarreal","esLa Liga","21","2001","2.9","1","0","0","2","6","0","11","1","5","0","0","0","27","1","2","33.3",
"Cristian Romero","arARG","DF","Tottenham","engPremier League","25","1998","31.0","7","1","0","31","24","1","3","44","40","0","2","1","189","87","39","69.0",
"Isaac Romero","esESP","FW","Sevilla","esLa Liga","23","2000","11.5","2","0","0","28","17","6","12","0","3","0","0","0","36","16","19","45.7",
"Luka Romero","arARG","FW,MF","Milan","itSerie A","18","2004","1.0","1","0","0","3","2","0","2","0","0","0","0","0","5","1","1","50.0",
"Luka Romero","arARG","FW","Almería","esLa Liga","18","2004","4.9","2","0","0","8","11","0","2","1","1","0","0","0","22","2","6","25.0",
"Oriol Romeu","esESP","MF","Barcelona","esLa Liga","31","1991","10.4","4","0","0","15","11","0","6","10","20","0","0","0","62","14","19","42.4",
"Valentin Rongier","frFRA","MF","Marseille","frLigue 1","28","1994","9.5","2","0","0","13","6","0","3","15","12","0","0","0","55","9","6","60.0",
"Frank Ronstadt","deGER","DF,MF","Darmstadt 98","deBundesliga","26","1997","0.8","0","0","0","0","2","0","2","1","0","0","0","0","2","1","0","100.0",
"Marten de Roon","nlNED","MF,DF","Atalanta","itSerie A","32","1991","28.9","10","0","0","43","24","3","16","40","43","0","1","0","164","35","27","56.5",
"Unai Ropero","esESP","MF","Alavés","esLa Liga","21","2001","0.1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","",
"Vitor Roque","brBRA","FW","Barcelona","esLa Liga","18","2005","3.6","4","1","1","13","11","2","2","0","2","0","0","0","8","3","6","33.3",
"Pablo Rosario","doDOM","MF,DF","Nice","frLigue 1","26","1997","22.3","4","0","0","18","19","1","6","29","25","1","1","0","92","35","22","61.4",
"Valentin Rosier","frFRA","DF,MF","Nice","frLigue 1","26","1996","0.6","0","0","0","0","1","0","0","2","0","0","0","0","3","1","0","100.0",
"Francesco Rossi","itITA","GK","Atalanta","itSerie A","32","1991","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Joe Rothwell","engENG","MF","Bournemouth","engPremier League","28","1995","4.3","0","0","0","4","2","0","12","3","2","0","1","0","32","0","2","0.0",
"Anthony Rouault","frFRA","DF","Stuttgart","deBundesliga","22","2001","11.2","3","0","0","9","4","1","3","8","12","0","1","0","58","19","27","41.3",
"Jérôme Roussillon","frFRA","DF","Union Berlin","deBundesliga","30","1993","8.4","2","0","0","4","10","0","21","5","9","0","0","0","52","9","8","52.9",
"Nicolò Rovella","itITA","MF","Lazio","itSerie A","21","2001","14.6","6","0","0","38","16","0","20","23","28","0","0","0","99","11","9","55.0",
"Amir Rrahmani","xkKVX","DF","Napoli","itSerie A","29","1994","28.9","5","0","0","19","7","2","4","20","27","0","1","0","140","79","46","63.2",
"Ruan","brBRA","DF","Sassuolo","itSerie A","24","1999","16.8","7","1","1","23","12","0","2","24","15","1","1","0","80","34","27","55.7",
"Pelly Ruddock Mpanzu","cdCOD","MF","Luton Town","engPremier League","30","1993","12.2","1","0","0","9","14","0","11","9","5","0","0","0","54","12","19","38.7",
"Antonio Rüdiger","deGER","DF","Real Madrid","esLa Liga","30","1993","30.1","7","0","0","26","5","1","4","11","15","0","0","0","124","49","23","68.1",
"Fabian Rüdlin","deGER","MF","Freiburg","deBundesliga","26","1997","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Javier Rueda Garcia","esESP","MF,DF","Celta Vigo","esLa Liga","21","2002","0.2","0","0","0","0","1","0","0","0","0","0","0","0","2","0","0","",
"Daniele Rugani","itITA","DF","Juventus","itSerie A","29","1994","13.2","2","0","0","15","3","0","1","9","9","0","0","0","44","25","24","51.0",
"Matteo Ruggeri","itITA","DF","Atalanta","itSerie A","21","2002","27.2","3","0","0","21","9","2","101","23","15","0","1","0","171","49","36","57.6",
"Mário Rui","ptPOR","DF","Napoli","itSerie A","32","1991","13.4","7","1","1","16","28","1","62","15","15","0","1","0","57","10","27","27.0",
"Aitor Ruibal","esESP","DF,FW","Betis","esLa Liga","27","1996","11.3","5","0","0","16","13","1","28","14","27","0","1","0","78","4","9","30.8",
"Fabián Ruiz Peña","esESP","MF","Paris S-G","frLigue 1","27","1996","13.3","3","0","0","6","11","1","11","11","23","0","0","0","83","4","8","33.3",
