Name, Nation, Position, Club, League, Age, YearBorn,90s,CrdY, CrdR,2CrdY,FoulsCommitted, FoulsDrawn, Offsides,Crosses,Ints,TklW,PKWon,PKCon,OG,BallRecoveries,AerialsWon,AerialsLost,AerialsWon%,Matches
"Federico Barba","itITA","DF","Chievo","itSerie A","24","1993","27.6","6","2","1","36","11","1","26","65","14","0","1","0","150","53","32","62.4",
"Danilo Barbosa","brBRA","MF","Nice","frLigue 1","22","1996","17.2","1","1","0","18","34","0","2","15","20","0","0","0","72","18","18","50.0",
"Enis Bardhi","mkMKD","MF","Levante","esLa Liga","23","1995","31.5","6","0","0","61","47","5","72","31","43","1","1","0","198","10","27","27.0",
"Francesco Bardi","itITA","GK","Frosinone","itSerie A","26","1992","3.0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","100.0",
"Phil Bardsley","sctSCO","DF","Burnley","engPremier League","33","1985","18.6","9","0","0","22","11","0","37","31","19","0","0","1","70","32","28","53.3",
"Nicolò Barella","itITA","MF","Cagliari","itSerie A","21","1997","34.5","10","2","2","60","82","3","92","38","65","0","2","0","253","19","47","28.8",
"Philipp Bargfrede","deGER","MF,DF","Werder Bremen","deBundesliga","29","1989","12.0","6","0","0","25","16","0","2","34","15","0","0","0","78","27","19","58.7",
"Antonino Barillà","itITA","MF","Parma","itSerie A","30","1988","29.1","10","0","0","67","32","3","39","36","36","1","0","0","151","22","42","34.4",
"Ross Barkley","engENG","MF","Chelsea","engPremier League","24","1993","13.8","1","0","0","14","27","0","7","9","10","0","0","0","89","19","8","70.4",
"Aymen Barkok","maMAR","MF","Düsseldorf","deBundesliga","20","1998","5.7","0","0","0","9","0","0","12","4","6","0","0","0","42","12","8","60.0",
"Ashley Barnes","engENG","FW","Burnley","engPremier League","28","1989","26.5","8","0","0","54","65","22","6","2","17","1","0","1","77","119","223","34.8",
"Harvey Barnes","engENG","MF,FW","Leicester City","engPremier League","20","1997","11.2","0","0","0","7","7","2","23","3","6","0","0","0","41","7","8","46.7",
"Antonio Barragán","esESP","DF,FW","Betis","esLa Liga","31","1987","10.4","4","0","0","21","9","0","41","5","8","0","0","0","37","10","11","47.6",
"Antonio Barreca","itITA","DF","Newcastle Utd","engPremier League","23","1995","0.1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","",
"Antonio Barreca","itITA","DF","Monaco","frLigue 1","23","1995","6.6","0","0","0","7","7","0","19","7","8","0","0","0","29","11","12","47.8",
"Leandro Barreiro Martins","luLUX","MF","Mainz 05","deBundesliga","18","2000","1.0","1","0","0","1","0","0","0","2","4","0","0","0","4","2","1","66.7",
"Ander Barrenetxea","esESP","FW,MF","Real Sociedad","esLa Liga","16","2001","4.4","0","0","0","12","6","3","6","4","2","0","0","0","18","2","7","22.2",
"Édgar Barreto","pyPAR","MF","Sampdoria","itSerie A","34","1984","8.7","2","0","0","19","9","1","20","17","19","0","0","0","46","3","6","33.3",
"Musa Barrow","gmGAM","FW","Atalanta","itSerie A","19","1998","6.7","0","0","0","7","5","2","9","0","5","0","0","0","20","10","17","37.0",
"Fin Bartels","deGER","MF,FW","Werder Bremen","deBundesliga","31","1987","0.3","0","0","0","1","1","0","0","1","0","0","0","0","1","1","0","100.0",
"Marc Bartra","esESP","DF","Betis","esLa Liga","27","1991","32.5","4","0","0","30","39","4","5","60","55","0","1","0","164","74","48","60.7",
"Andrea Barzagli","itITA","DF","Juventus","itSerie A","37","1981","2.9","0","0","0","3","1","0","0","4","1","0","0","0","14","8","4","66.7",
"Daniele Baselli","itITA","MF","Torino","itSerie A","26","1992","26.4","5","0","0","48","34","1","81","34","45","0","1","0","175","25","34","42.4",
"Toma Bašić","hrCRO","MF","Bordeaux","frLigue 1","21","1996","14.8","3","0","0","24","23","0","46","9","16","0","0","0","55","31","28","52.5",
"Thomas Basila","frFRA","DF","Nantes","frLigue 1","19","1999","1.0","0","0","0","0","1","0","0","0","1","0","0","0","3","1","2","33.3",
"Borja Bastón","esESP","FW","Alavés","esLa Liga","25","1992","16.0","4","0","0","41","13","12","5","4","7","0","0","0","40","48","100","32.4",
"Alessandro Bastoni","itITA","DF","Parma","itSerie A","19","1999","18.8","2","0","0","16","19","0","3","22","12","0","1","0","69","37","42","46.8",
"Bastos","aoANG","DF","Lazio","itSerie A","27","1991","12.7","3","0","0","13","7","1","3","7","17","0","1","0","69","17","14","54.8",
"Michy Batshuayi","beBEL","FW","Crystal Palace","engPremier League","24","1993","8.3","0","0","0","7","2","12","1","3","1","0","0","0","30","12","31","27.9",
"Michy Batshuayi","beBEL","FW","Valencia","esLa Liga","24","1993","5.9","3","0","0","16","8","5","3","0","1","0","0","0","14","10","17","37.0",
"Robert Bauer","deGER","DF","Nürnberg","deBundesliga","23","1995","19.1","4","1","1","19","17","0","51","28","29","0","0","0","85","13","26","33.3",
"Oliver Baumann","deGER","GK","Hoffenheim","deBundesliga","28","1990","33.0","0","0","0","0","6","0","0","2","0","0","0","0","78","6","1","85.7",
"Timo Baumgartl","deGER","DF","Stuttgart","deBundesliga","22","1996","18.0","2","0","0","12","12","1","5","26","23","0","0","0","94","45","23","66.2",
"Julian Baumgartlinger","atAUT","MF","Leverkusen","deBundesliga","30","1988","17.3","2","0","0","19","19","0","2","26","30","0","0","0","133","27","25","51.9",
"Christoph Baumgartner","atAUT","MF","Hoffenheim","deBundesliga","18","1999","0.9","2","1","1","2","3","0","1","0","0","0","0","0","8","1","0","100.0",
"Jon Bautista","esESP","FW","Real Sociedad","esLa Liga","23","1995","6.6","1","0","0","14","9","9","0","5","3","1","0","0","14","52","57","47.7",
"Paul Baysse","frFRA","DF","Bordeaux","frLigue 1","30","1988","0.8","1","0","0","1","0","0","0","1","0","0","0","0","4","4","1","80.0",
"Paul Baysse","frFRA","DF","Caen","frLigue 1","30","1988","19.9","3","1","1","16","12","3","3","31","14","0","2","1","81","59","42","58.4",
"Noah Joel Sarenren Bazee","ngNGA","FW,MF","Hannover 96","deBundesliga","21","1996","1.7","0","0","0","2","2","2","4","0","0","0","0","0","13","0","4","0.0",
"Claudio Beauvue","gpGLP","FW,MF","Caen","frLigue 1","30","1988","16.7","1","0","0","20","28","4","33","10","11","1","0","0","51","64","77","45.4",
"Bebé","cvCPV","FW,MF","Rayo Vallecano","esLa Liga","28","1990","14.5","6","0","0","22","9","8","108","9","9","1","0","0","82","24","18","57.1",
"Bebé","cvCPV","MF","Eibar","esLa Liga","28","1990","0.7","0","0","0","3","1","0","10","1","0","0","0","0","2","0","1","0.0",
"Ihlas Bebou","tgTOG","MF,FW","Hannover 96","deBundesliga","24","1994","11.8","1","0","0","9","21","4","42","9","9","0","0","0","64","20","27","42.6",
"Uffe Bech","dkDEN","FW","Hannover 96","deBundesliga","25","1993","0.2","1","0","0","2","0","0","2","0","0","0","0","0","1","1","1","50.0",
"Andreas Beck","deGER","DF","Stuttgart","deBundesliga","31","1987","19.7","2","0","0","24","31","0","36","22","19","0","0","0","94","25","25","50.0",
"Jan Bednarek","plPOL","DF","Southampton","engPremier League","22","1996","23.9","7","0","0","22","6","0","1","71","25","0","0","0","129","79","60","56.8",
"Andrea Beghetto","itITA","DF","Frosinone","itSerie A","23","1994","24.7","3","0","0","24","15","2","218","17","14","0","0","0","119","5","11","31.3",
"Asmir Begović","baBIH","GK","Bournemouth","engPremier League","31","1987","24.0","0","0","0","0","3","0","0","1","0","0","0","0","20","11","1","91.7",
"Valon Behrami","chSUI","MF","Udinese","itSerie A","33","1985","15.1","6","0","0","46","34","0","3","18","38","0","1","0","79","24","12","66.7",
"Hanno Behrens","deGER","MF","Nürnberg","deBundesliga","28","1990","29.3","3","0","0","40","23","3","4","33","26","0","1","0","145","99","131","43.0",
"Ishak Belfodil","dzALG","FW,MF","Hoffenheim","deBundesliga","26","1992","20.7","3","0","0","25","14","22","19","3","10","1","0","0","48","48","51","48.5",
"Stefan Bell","deGER","DF","Mainz 05","deBundesliga","26","1991","25.0","7","0","0","41","14","5","11","54","20","0","0","0","156","92","42","68.7",
"Karim Bellarabi","deGER","FW","Leverkusen","deBundesliga","28","1990","11.7","4","1","0","16","13","3","63","10","6","0","0","0","60","1","3","25.0",
"Héctor Bellerín","esESP","DF","Arsenal","engPremier League","23","1995","17.0","3","0","0","16","6","1","39","20","12","0","0","1","79","21","24","46.7",
"Nicky Beloko","chSUI","FW,MF","Fiorentina","itSerie A","18","2000","0.5","1","0","0","1","0","1","0","0","0","0","0","0","3","1","3","25.0",
"Andrea Belotti","itITA","FW","Torino","itSerie A","24","1993","36.7","5","0","0","71","112","30","23","15","22","2","0","0","117","143","174","45.1",
"Fran Beltrán","esESP","MF","Celta Vigo","esLa Liga","19","1999","16.9","3","0","0","12","14","0","4","19","17","0","0","0","100","5","17","22.7",
"Hatem Ben Arfa","frFRA","FW,MF","Rennes","frLigue 1","31","1987","22.6","1","0","0","18","42","4","60","4","7","1","0","0","82","5","11","31.3",
"Wissam Ben Yedder","frFRA","FW","Sevilla","esLa Liga","27","1990","31.2","3","0","0","26","24","30","27","11","16","0","0","0","93","39","94","29.3",
"Diego Benaglio","chSUI","GK","Monaco","frLigue 1","34","1983","22.9","2","0","0","1","2","0","0","0","0","0","1","0","23","5","0","100.0",
"Marco Benassi","itITA","MF","Fiorentina","itSerie A","23","1994","25.4","6","1","0","25","21","2","34","9","19","0","1","0","117","14","37","27.5",
"Medhi Benatia","maMAR","DF","Juventus","itSerie A","31","1987","5.0","2","0","0","13","3","0","0","16","6","0","1","0","27","15","8","65.2",
"Lars Bender","deGER","MF,DF","Leverkusen","deBundesliga","29","1989","15.1","2","0","0","27","28","1","15","21","29","0","0","0","93","35","37","48.6",
"Sven Bender","deGER","DF","Leverkusen","deBundesliga","29","1989","22.1","3","0","0","21","12","2","0","52","25","0","0","1","152","73","49","59.8",
"László Bénes","skSVK","MF,FW","Gladbach","deBundesliga","20","1997","0.3","0","0","0","0","1","0","0","0","1","0","0","0","3","0","0","",
"Nicolas Benezet","frFRA","MF,FW","Guingamp","frLigue 1","27","1991","18.5","1","0","0","23","42","7","125","19","19","0","0","0","117","19","42","31.1",
"Walter Benítez","arARG","GK","Nice","frLigue 1","25","1993","35.0","1","0","0","0","4","0","0","2","0","0","0","0","21","12","0","100.0",
"Ismaël Bennacer","dzALG","MF","Empoli","itSerie A","20","1997","32.9","7","0","0","46","59","0","75","57","57","0","1","0","312","32","29","52.5",
"Joe Bennett","engENG","DF","Cardiff City","engPremier League","28","1990","29.3","5","0","0","20","35","1","43","60","29","0","0","0","129","34","17","66.7",
"Ryan Bennett","engENG","DF","Wolves","engPremier League","28","1990","34.0","12","0","0","37","11","1","1","43","32","0","2","0","133","119","93","56.1",
"Yassine Benrahou","frFRA","MF,FW","Bordeaux","frLigue 1","19","1999","2.0","0","0","0","2","4","0","16","2","6","0","0","0","12","1","6","14.3",
"Ramy Bensebaini","dzALG","DF","Rennes","frLigue 1","23","1995","23.9","9","0","0","32","33","1","33","41","48","0","1","1","132","51","32","61.4",
"Nabil Bentaleb","dzALG","MF","Schalke 04","deBundesliga","23","1994","19.9","4","0","0","31","16","1","47","35","17","0","0","0","147","38","17","69.1",
"Rodrigo Bentancur","uyURU","MF","Juventus","itSerie A","21","1997","22.3","8","1","1","39","14","2","17","43","34","0","0","0","152","35","27","56.5",
"Christian Benteke","beBEL","FW","Crystal Palace","engPremier League","27","1990","9.0","1","0","0","18","9","10","1","0","1","0","0","0","18","89","60","59.7",
"Karim Benzema","frFRA","FW","Real Madrid","esLa Liga","30","1987","32.8","1","0","0","23","22","36","20","8","11","1","0","0","60","43","51","45.7",
"Yassine Benzia","dzALG","MF","Lille","frLigue 1","23","1994","1.8","0","0","0","3","3","0","3","1","1","0","0","0","12","1","1","50.0",
"Domenico Berardi","itITA","FW,MF","Sassuolo","itSerie A","23","1994","31.9","5","1","0","65","92","11","120","27","21","0","0","0","159","23","34","40.4",
"Yuri Berchiche","esESP","DF,FW","Athletic Club","esLa Liga","28","1990","34.7","8","0","0","38","78","3","102","42","31","0","0","0","270","75","37","67.0",
"Álex Berenguer","esESP","MF,DF","Torino","itSerie A","23","1995","16.5","4","0","0","27","33","3","90","8","20","1","0","0","72","17","42","28.8",
"Bartosz Bereszyński","plPOL","DF","Sampdoria","itSerie A","26","1992","24.4","6","1","1","25","30","0","53","31","30","0","0","0","131","15","19","44.1",
"Jóhann Berg Guðmundsson","isISL","MF","Burnley","engPremier League","27","1990","19.5","2","0","0","10","22","2","119","33","11","0","0","0","117","30","33","47.6",
"Markel Bergara","esESP","MF","Getafe","esLa Liga","32","1986","0.6","0","0","0","1","0","0","0","1","2","0","0","0","5","1","3","25.0",
"Robert Berić","siSVN","FW","Saint-Étienne","frLigue 1","27","1991","13.1","0","0","0","32","23","4","3","4","5","0","0","0","23","31","49","38.8",
"Etrit Berisha","alALB","GK","Atalanta","itSerie A","29","1989","18.0","1","0","0","0","2","0","0","0","0","0","0","0","39","2","1","66.7",
"Valon Berisha","xkKVX","MF,FW","Lazio","itSerie A","25","1993","2.2","0","0","0","3","4","0","7","4","5","1","0","0","18","0","1","0.0",
"Bernard","brBRA","FW,MF","Everton","engPremier League","25","1992","23.5","5","0","0","17","27","2","51","27","30","0","0","0","180","3","13","18.8",
"Federico Bernardeschi","itITA","MF,FW","Juventus","itSerie A","24","1994","16.4","5","1","0","20","31","7","83","6","8","0","0","0","85","8","11","42.1",
"Bernardo","brBRA","DF","Brighton","engPremier League","23","1995","19.5","4","0","0","17","23","2","31","34","43","0","0","0","120","44","29","60.3",
"Paul Bernardoni","frFRA","GK","Nîmes","frLigue 1","21","1997","38.0","0","0","0","0","7","0","0","1","1","0","0","0","28","12","2","85.7",
"Juan Bernat","esESP","DF,MF","Paris S-G","frLigue 1","25","1993","20.4","6","1","0","33","20","6","41","20","32","0","0","0","87","16","25","39.0",
"Antoine Bernede","frFRA","MF","Paris S-G","frLigue 1","19","1999","1.9","0","0","0","2","1","0","0","3","7","0","0","0","15","3","5","37.5",
"Dimitry Bertaud","cdCOD","GK","Montpellier","frLigue 1","20","1998","1.0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","100.0",
"Ryan Bertrand","engENG","DF","Southampton","engPremier League","28","1989","24.0","8","0","0","26","22","0","93","28","27","0","0","0","76","37","43","46.3",
"Daniel Bessa","itITA","MF","Genoa","itSerie A","25","1993","27.1","8","0","0","55","18","4","56","19","35","1","0","0","164","15","32","31.9",
"Marcus Bettinelli","engENG","GK","Fulham","engPremier League","26","1992","7.0","1","0","0","0","1","0","0","0","0","0","0","0","4","2","0","100.0",
"Jordan Beyer","deGER","DF","Gladbach","deBundesliga","18","2000","8.0","1","0","0","7","4","1","1","11","18","0","0","0","22","14","15","48.3",
"Jonathan Biabiany","frFRA","FW","Parma","itSerie A","30","1988","11.9","4","0","0","21","16","3","15","11","22","0","0","0","68","16","18","47.1",
"Giulian Biancone","frFRA","DF","Monaco","frLigue 1","18","2000","1.0","0","0","0","2","0","0","1","3","3","0","0","0","5","1","2","33.3",
"Ermin Bičakčić","baBIH","DF","Hoffenheim","deBundesliga","28","1990","19.9","0","0","0","18","16","2","7","56","19","0","1","1","84","53","31","63.1",
"Pedro Bigas","esESP","DF","Eibar","esLa Liga","27","1990","6.5","1","0","0","5","4","0","0","8","3","0","0","0","29","15","8","65.2",
"Lucas Biglia","arARG","MF","Milan","itSerie A","32","1986","12.4","3","0","0","21","16","0","3","22","33","0","1","0","108","9","18","33.3",
"Philip Billing","dkDEN","MF","Huddersfield","engPremier League","22","1996","24.3","7","0","0","37","30","2","56","53","44","0","1","0","174","86","28","75.4",
"Cristiano Biraghi","itITA","DF","Fiorentina","itSerie A","25","1992","35.5","8","0","0","36","26","3","272","44","33","0","0","0","162","39","16","70.9",
"Davide Biraschi","itITA","DF","Genoa","itSerie A","24","1994","31.6","3","1","0","37","31","0","51","64","38","0","1","1","190","61","51","54.5",
"Valter Birsa","siSVN","MF,FW","Cagliari","itSerie A","31","1986","3.9","0","0","0","4","3","0","37","4","3","0","0","0","23","0","12","0.0",
"Valter Birsa","siSVN","MF,FW","Chievo","itSerie A","31","1986","12.2","1","0","0","11","12","3","63","6","9","0","0","0","59","9","22","29.0",
"Yves Bissouma","mlMLI","MF","Brighton","engPremier League","21","1996","19.7","5","0","0","40","25","2","8","33","30","0","0","0","116","27","31","46.6",
"Leonardo Bittencourt","deGER","MF","Hoffenheim","deBundesliga","24","1993","11.9","1","0","0","17","30","3","43","13","26","0","0","0","66","6","14","30.0",
"Alejandro Blanco","esESP","FW,MF","Alavés","esLa Liga","19","1998","0.2","0","0","0","0","0","0","0","0","1","0","0","0","2","0","0","",
"Rubén Blanco","esESP","GK","Celta Vigo","esLa Liga","23","1995","25.0","2","0","0","1","0","0","0","2","0","0","0","0","19","3","1","75.0",
"Ludovic Blas","frFRA","MF,FW","Guingamp","frLigue 1","20","1997","26.4","5","0","0","38","35","2","20","26","38","0","0","0","158","42","76","35.6",
"Pablo de Blasis","arARG","DF,MF","Eibar","esLa Liga","30","1988","16.9","2","1","0","18","11","0","65","13","19","0","0","0","99","27","32","45.8",
"Pablo de Blasis","arARG","FW","Mainz 05","deBundesliga","30","1988","1.0","0","0","0","1","0","1","4","1","0","0","0","0","4","2","2","50.0",
"Alexis Blin","frFRA","MF","Amiens","frLigue 1","21","1996","22.1","4","0","0","30","33","1","4","33","45","0","1","0","162","48","49","49.5",
"Danny Blum","deGER","MF","Eint Frankfurt","deBundesliga","27","1991","0.0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Emmanuel Boateng","ghGHA","FW","Levante","esLa Liga","22","1996","7.8","2","0","0","14","19","9","3","1","3","0","0","0","12","28","24","53.8",
"Jérôme Boateng","deGER","DF","Bayern Munich","deBundesliga","29","1988","18.8","1","0","0","15","9","0","7","25","15","0","2","0","132","30","6","83.3",
"Kevin-Prince Boateng","ghGHA","FW","Sassuolo","itSerie A","31","1987","10.4","1","0","0","25","27","8","4","3","4","0","0","0","24","20","36","35.7",
"Kevin-Prince Boateng","ghGHA","FW","Barcelona","esLa Liga","31","1987","2.7","1","0","0","3","9","3","0","1","2","0","0","0","5","3","6","33.3",
"Antonin Bobichon","frFRA","MF","Nîmes","frLigue 1","22","1995","23.9","2","0","0","35","11","0","49","15","16","0","0","0","128","17","38","30.9",
